,UKF243,UKF259,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
PLAT,0.0430942309005505,-0.08333336690592728,0.0037767219058200876,-0.020100554505867722,-0.025121239517720297,0.05173582879190488,0.013303225635053052,0.029687634344783376,0.023813865787339062,-0.011241031634858316,0.08069196793088405,-0.10857902915770595
NTF3,,,,0.025980621599640593,,-0.044941465740106996,,0.050212248632923055,0.01112648715840337,0.01309837490395319,,
LTA,,0.060668333972904075,-0.016937844494197288,,,,-0.015402906283513528,,,,-0.00017815153412669742,
CKLF,-0.015060851898177451,-0.03307670816737105,0.005910164727073921,-0.04893884895081347,0.02829407987219374,-0.030577033676014165,-0.01877742694996239,0.0485666106791744,0.05474433027505647,0.08150341875223359,0.025449552408704442,-0.015424370796423397
APELA,,,,,,0.060065215947873084,,,,,,
CD24,-0.06308203351276963,0.0033200663699134883,-0.0625337149344903,-0.11139974751126565,0.08223808480601198,-0.080204890501221,0.004174692003438665,0.09345040732579679,0.022948012161993474,0.06703760754843904,-0.005586875807402711,0.035730036394711
HSP90AA1,0.029204544642224547,0.03746278384744587,-0.045433216148719834,-0.028813902157326418,0.025925289707134674,-0.09040954830375038,0.006591858031414328,-0.11642754399522356,-0.14302118742886688,0.007357578153800632,-0.07188689020791236,0.05066490242800837
BMP4,0.14411276388410488,0.054096294016743485,0.016901450898862302,-0.032117576178453976,-0.0020667346605819136,-0.013865114618197468,0.26756120757590807,0.00468868690363315,-0.03356727996889319,0.02239158779872149,0.08485825756690381,0.0007613942224950782
SCGB3A1,,,,-0.014320646313542454,-0.0064810830386095265,0.10670493383986658,-0.010747944309719211,0.08342973413168343,0.013983212088292143,-0.010257642716884665,0.07182901496419192,-0.04981929558311463
IGFBP4,-0.04312895118035708,-0.05125340821372809,-0.0014243957320544593,0.010874262525990263,-0.018395039327599276,0.008698318374385424,0.044395594718426315,0.04213766636529686,-0.05648442663188255,-0.030862563948769253,0.12872039867891477,0.026718909136014893
RSPO4,0.024631264721347343,0.05083475223649678,0.050102619858386904,-0.014320644218823973,,,-0.02136625592294157,,,-0.030390532022398692,0.04230453674023209,-0.031261496444291305
LEFTY2,0.005947983264076497,-0.021286426462612515,-0.009134405119644105,-0.01570276153126752,-0.022514859943074658,0.04077600332471856,-0.0009779017628678023,-0.008822178611340258,0.011473079112962433,-0.002862506882640927,0.14790562473570482,0.0945349215386916
PF4,,-0.014366575382580262,,,,,,,-0.018679746899770616,,0.012188088053376607,-0.024488899086865728
ANGPTL2,0.04377134411456037,-0.05302909651312,-0.04170280450356704,-0.006915299428141519,-0.022026095650784866,-0.14429362459624512,-0.007461493373470465,0.034669652628073165,0.07840740295811574,-0.052599194714427755,0.07935137057994318,-0.0046504399909447144
LRIG2,0.032068451740592,-0.011357812906851523,0.04521076775925289,-0.05002167925720999,0.016347541647410327,-0.008974905229524937,-0.029964387778103018,0.008896162450051578,-0.02458161345627305,0.023634892387377468,0.054047293580512745,0.031393623097021345
ICOSLG,0.00893411747536092,0.04916943861857144,0.009851310730878112,-0.006740748634822036,-0.03328086532790857,0.042370262389158524,0.058990265998777144,0.04800512729161448,-0.028696425659058836,-0.02526843595868805,0.07482840192768192,-0.0039261996513383106
WIF1,-0.00747048616930586,,-0.015201826071701816,0.049505880531178374,0.014091824975424895,,0.010522525444560437,,,-0.028250943199677955,,-0.021201458986367605
NPPC,0.10250364411851676,0.028605961064657796,0.04582909448821583,-0.019902190898376405,-0.05589801154201738,,0.013756444974227622,0.0655398774517477,0.0020405539481279347,0.10741998722519434,,-0.009150633292452305
LYZ,0.04616514847420839,0.005018234100194366,-0.020646016425610397,-0.021301760272004668,-0.03163985457505813,0.10485896579307821,0.0513726678061209,0.022043631614641065,0.0006840588318148594,-0.003691168563102075,0.02077768616752527,0.05812602325198894
EREG,,,,,0.0002528736214970336,0.0414770581441183,,-0.026778297165885003,-0.01839428225767273,-0.037851920020409394,0.00766865344800852,-0.028193977263883032
SPTAN1,-0.03884140036264477,-0.11469775818843837,-0.0678094341401147,-0.01542466449850566,0.049351176202842656,0.08076814632459588,0.015155476340749265,0.03922012745750561,0.005685759268834814,0.03266248618227758,0.015664125233306236,0.03820992181039987
PTH2,,,,,,,,,,0.0001640310357864249,,
LIPC,0.028694416337447487,-0.014530917958794893,0.027439231787800708,,-0.041481307075496555,-0.03488031323754223,0.004270475233420306,,,,-0.03515812334731457,-0.03818897224579763
COL8A1,-0.03208339879978975,-0.03551409041587034,-0.002344230488414169,-0.013680345092895726,0.0045698475366355825,0.03080919678893929,-0.0025377910538645024,0.010812783272481766,0.005280433252293548,0.023787132194480337,-0.012610860100068717,-8.495335803677155e-05
GSTM2,-0.012607792706328636,-0.0029093885327304563,-0.034786870671902004,-0.02116938254297604,-0.021448116575192046,-0.027942914958460283,-0.04280254892276406,0.0154362335327245,0.0778815094490751,-0.005304541281940839,0.06115701159828336,-0.0036404985123478307
SPX,0.01899532893388172,0.07074326115732976,-0.02345415618484895,-0.01811851293760414,-0.019877044557934903,,0.0007267493425148923,-0.016041137135615946,0.08043377578387365,0.019911386123595397,0.021900470106397677,0.03791567775645616
MFGE8,-0.05181802781876324,0.005576643853931408,0.005009990360976867,-0.018268085260097978,-0.009577167261020286,0.04014890827597255,0.01305880488510549,-0.013824223872033919,-0.01004162868551831,-0.0857292660324476,0.12909510066656266,-0.011363468597176634
TGFA,-0.015508253405448995,-0.016227200687987765,-0.001961188856666261,0.01882743907608937,-0.03630934553303364,0.0881372275461578,0.005593912303006606,0.07807328164270022,0.03238693378534348,0.033296595835602134,0.004714693556266368,0.035969684895638517
SLIT2,0.12048576190389258,-0.04309521187438817,0.01738776960246258,-0.05763307161991457,0.021473700896794134,0.04995969184511175,0.009129293241321125,0.08598190416328262,0.003574620632782157,0.006016804982394294,-0.008293367343558742,-0.009558768712921608
PLTP,-0.03321479219966372,-0.09750912035500713,0.008742694460243408,-0.06657259700846682,-0.0015687396565454475,0.11779871681891524,0.049623964965555205,0.022544955678486647,-0.051248232980116444,0.0004929749761860755,0.02323538582451732,0.015266202421680893
APOD,-0.038556293224392295,-0.0509694830954254,-0.04457627791893595,0.01588472226897492,-0.0655595879497474,0.06717278971373408,-0.03471777461929259,0.07034401302017684,0.11690800953294167,-0.045795911515419174,-0.12669261976420565,0.05831624695775826
B2M,0.019527145658143723,-0.049295963581794326,-0.032275107079062254,-0.07659723950982728,-0.030855130724018104,0.16015973262309482,-0.020333104307239204,0.05664180200146204,-0.00933228256654902,-0.006811971151659154,0.03799336897072909,-0.022914327136603872
OMG,0.052372984849025105,-0.07073864016212489,-0.04643065906114133,0.02779314643510508,-0.08158415616463906,-0.01766666410889937,-0.035012779377054846,0.08036251664498827,0.053097292797524794,0.07106599734476662,0.0715365403821082,0.002792141817888277
CXCL3,0.016374369307309674,0.1831766996961323,0.06441874210342144,0.0036134410618186715,-0.0008242363138866098,0.1184450938692055,-0.011092881780812568,-0.04218447725139564,-0.0351398322327588,-0.027905723993787764,0.010795166713150776,0.02610837450647133
CXCL10,-0.0029623759194939165,-0.009873866476338403,-0.0457105145008305,-0.023272295880122248,0.029658409319298324,-0.024072639645625282,0.07820771643817052,-0.003940753436444413,-0.007927475507469164,-0.02339258617468786,-0.055183709911514604,0.09992328660097581
RSPO3,,-0.01668397452078219,0.018866887609331914,0.011423269994714286,-0.01711367330645564,,-0.011591847666595411,0.06881031220480538,0.0029709659860895107,0.06088495157234515,-0.029223762858804504,0.07020469637903787
CORT,-0.026811504938938295,-0.037415093944148325,-0.023496428376134883,0.014788304340641946,0.04191449737104426,,-0.018530385391762435,0.07196959194395794,0.0660825344962905,0.04773913380032537,,
NCAN,0.0075950810849735395,-0.07695159483451122,0.06082070708139881,-0.018361359692602486,0.02128671991346927,,-0.01909230694151009,0.07590069946739829,0.10191362029158386,0.007440535588014233,-0.014818396566738092,0.04088368588913668
PRG4,-0.036591409162504765,-0.016466363355987994,0.07165773984264882,,,,-0.01355278612535629,-0.006907187501479645,0.0014778628880404287,0.07045951677861632,-0.03434092764648254,-0.03408521122831195
ZG16B,,-0.019111228506598927,-0.013458655042453381,,,0.11775247485608797,,,,,-0.01165905548088594,0.0028465161098194945
TGM2,-0.012091015601849796,0.03737426553862888,-0.02836160234661278,0.04907669541394643,0.0377399973652996,0.005395780735721405,0.06311311560916211,-0.0005484753432228557,-0.0650329144259341,-0.021377856821221917,-0.007551437907330542,0.06337612446444689
VEGFC,-0.026255066645946602,0.04919238509853182,-0.019538084374334498,0.022688588477694182,-0.026172067781500132,0.021375507161688106,-0.013831158453128762,-0.039443131470400385,0.023976749829268503,0.000362151685458826,0.026849183298130668,0.05091287605460284
WNT6,-0.03329841908370593,0.05605686430693396,-0.0112463160274011,,,-0.03519045038524494,-0.012071136666900384,0.006085063285783376,0.009143787396465018,-0.03090343397599639,0.04500090524273414,-0.02158723131544256
NRG4,-0.024815163115727616,0.05245584945157869,0.01694113074632929,-0.017396611616502897,-0.029157232171337994,,0.06940470360402097,,,-0.0036714771870141358,-0.029223766134091094,-0.03246388487200814
PMCH,,-0.027767812256377068,-0.019699743345752457,,,,,-0.0017742795873941207,-0.027426055988480233,-0.02310605272691099,0.1073135464436284,0.06000132348190478
COL9A1,0.03487247219972146,-0.020930648942797045,0.09197103370183456,0.007846550771193485,-0.02284013258092945,,-0.018386200503815585,0.05593249976945561,0.04880716988448222,0.028636487311929932,0.03173033777888839,0.04065062675160334
GDF11,-0.008502287620638312,0.013298491339869697,-0.02357186910466186,-0.03745167282320369,-0.024693112782850652,-0.04394752111030763,0.0019015728972898338,0.0475961700296389,0.026852709225303268,-0.024189889768542635,0.04668959942876218,-0.039856660691355614
RAET1E,,,,,,,,,,,-0.03205826380863854,
IL24,,,,,,-0.01984518872087956,,-0.023226408593766214,-0.018381907832586288,,,0.07559620936495111
SORBS1,0.052228728942335656,-0.047741639259601266,0.021158811972430233,0.0018798074993998097,0.025479184198872434,-0.05442352031471278,-0.04717852187490079,-0.01673694623485798,0.021101324812766543,-0.05082112889690349,-0.048752388319983984,0.03572700305575899
DLL1,-0.00417153617831097,-0.05159065190229943,0.0630294766188472,0.008746554212576222,-0.01919137447627906,0.039756536034478575,-0.03505579855671159,0.03634325461987028,0.08989990472067588,-0.00692826069374355,0.11578725886002017,-0.00257101787403927
TLN1,0.023189108469631844,-0.060032418799699235,-0.02920966777511676,-0.014132051768842807,-0.05561664063321539,0.0267185001033733,-0.018396426875805106,-0.0672690762291602,-0.031964042395790544,-0.06810162534316141,0.005922761372121666,-0.004410470036805591
COL2A1,-0.02539995357321035,,,,,,-0.011261552409614432,-0.021966363812892964,-0.047908874975024794,-0.0326186070197952,0.04842901634399942,-0.02924821778740456
SHH,,0.017409971047273643,0.01118216464886694,-0.016442655946608598,,,-0.01074794337028197,-0.0371974037505576,-0.002651102833281612,0.05551647920923323,0.03390256763686643,0.017545559119947998
PON2,0.024512901593869842,-0.10437393028186483,-0.0450785031344364,0.00911934140760515,-0.04514146529475605,0.01738389492843359,-0.039447149887555946,0.07910192288202865,0.04731517846716033,-0.048186132641188345,0.0038943493215729563,-0.028293539502448065
ICAM5,0.052348064627124775,-0.026669105524800688,-0.0016240044014614998,0.025665535272419507,-0.014345937843924543,-0.01878590947734294,-0.003864839190972928,-0.005860311251234094,-0.02383689325410716,0.05567470310180384,0.012394027346585845,-0.0011090220855814916
HPX,-0.04044778283218005,0.01709118487672379,0.01604422496532488,-0.014320644853587052,,0.007443893137884689,0.02244315706882521,-0.051089426877844846,0.04780713834453258,0.049934886098631545,0.037958255981956616,0.025297879836661766
SFRP2,0.0753961720715551,-0.019487865185295713,-0.022012488476472566,0.014192621388814166,0.03430483724618106,0.19572746076994088,-0.021084714348485148,0.05799250861289184,0.05579317104365344,-0.02132908622455097,0.0474972880065241,-0.018968254731225737
CFC1,,,-0.016937845517838727,,-0.02379129572298996,,,,,,,0.13474905080996077
CD70,,0.12237234877657678,-0.013926765104295115,,,0.06369513455723293,,0.024439343440640166,-0.01908572140907893,0.04135702860297657,-0.014193237606059339,-0.05702986107014333
HP,0.040023755166337355,-0.06054869644319278,-0.0035504882975240393,0.008016697449724462,-0.053684941612407985,,0.054588836082725946,0.012736170837247382,0.008864907864600839,0.05937704339110561,-0.011782383643537607,-0.01345415994420883
CXCL2,-0.008931983792641218,0.0881022150684484,0.02415404038683016,0.037326331111120124,-0.04489313040379211,0.17418713600698263,-0.021272763138769087,-0.004900818302337279,-0.041170908248373446,0.012922903068859478,0.023559005185267386,0.030114359832412448
NPPB,,0.15517727970820477,0.021918717421860433,,,,-0.013831159459108582,0.06702611488333012,0.020546997822688953,-0.0345343839185153,-0.029644256085759785,
CCK,0.05200760441472459,-0.00582251728064755,-0.04320285006116916,0.056178338902578014,0.036724189028579886,,0.003961753038139999,0.0641796215338777,0.08305350760228211,0.022662883129135728,0.006924161524928925,0.002000963159447733
SEMA6A,-0.01141854397184426,-0.1219580213232122,0.0042517860757080375,0.013898811262847971,-0.05292964836200972,0.06455675527649557,-0.022883477466890397,0.06980227257280713,-0.020709949653203313,0.02776984369159858,-0.017383034113741307,-0.10049038018643021
IRAK4,-0.01312291264800848,-0.052229256170346995,-0.02462597130463727,0.016184995102940317,-0.0002103064851896288,0.029322610150707272,-0.03091611368346767,0.04268142306260079,0.07134094826545014,0.06434030050227738,0.0890588694579336,-0.06296980363385464
GSTP1,-0.06346703884606003,-0.050144118394253694,-0.06771096304948304,-0.03478866964041035,-0.0254662813807049,0.1298786242628215,-0.023400792227578373,-0.00017402045350521463,0.11383054965084875,0.006289280594825383,-0.0034078523291795706,0.03018250409775483
VCAM1,-0.05081414646814931,0.009014162193804166,-0.04192990616708225,-0.03935951699035373,0.06222254166638201,-0.05473206318001904,0.012682085170354435,0.016946568693860024,-0.040589096896872845,-0.007855024030936415,0.16779802518689188,-0.043841509705291465
NXPH3,-0.03825491153690794,0.0025489352304378836,0.05034802537060279,-0.014940205466170735,-0.0036654265186891553,-0.01605862930001565,0.010817961738972407,0.03394016100622699,0.05869013727373602,-0.011561150331257484,0.06297417398301038,-0.002071035523559973
MTMR4,-0.038202093793230765,0.05547854392148568,-0.0035316714118101685,0.011163870587043483,-0.015325807539172943,0.016910819327595444,0.013113384133651035,0.05806975940425528,-0.010487705187477605,-0.005772673275825717,0.038881204741667674,0.007205606743111815
LAMC2,-0.022661125766991082,0.0843356579020662,-0.01867116150613301,,,-0.028826040096165413,,0.002437241916126777,0.0443762967366686,-0.022428028203073807,-0.03274565023374293,0.05077484741982186
IL10,0.04365399730341298,0.01552269249087178,0.0006872633106003693,,0.037294683357791646,0.05330546955992807,-0.012380854100900493,0.011018656383135213,-0.0563409454341304,-0.04237695617677139,-0.018106203235290344,-0.012645490285210524
SEMA4D,0.0483333273743364,-0.04449371862337183,0.007789484411288787,0.040216218753221504,-0.00863049353577044,0.03562977783767677,-0.007432423844867535,0.06800026381504135,0.06975752244407336,0.011939646843249902,0.02654836306739362,-0.015253434683022508
TRH,-0.001473637527003074,0.08074699278258704,-0.00041433836186252854,,0.03510202126036818,,-0.02385315629232785,0.05587429892833018,0.023780926661624957,0.011747800831571766,-0.02087148292580912,-0.06799836705652097
SEMA6D,0.021256073735976936,-0.011844176319634291,-0.0025840541369535398,-0.013091253820622824,0.01490724709333153,0.13112578261932456,-0.04603924588118639,0.054393881485564746,0.020321690977233554,-0.0008291456316874958,0.000896133070270665,-0.0488138173165101
CEL,,,,,,,,0.0024764644808806637,-0.030010902037531973,0.05113872650679818,0.035973487773041914,-0.00278352443129145
PDCD1LG2,0.0358799651619367,-0.01853265166664985,0.002084253247885871,-0.027356136543809324,0.06364392780184557,0.004551006918913207,-0.021178921533238585,-0.050384921375611326,-0.032922853575316526,0.012506090653364417,0.13620927544806513,-0.01220169372697692
SPINT1,-0.01888259187721476,0.06982430874156115,-0.015218883956779703,-0.010472335587569773,0.023423645174002104,0.05374479160413363,-0.018172428451134266,0.16337038033757584,0.045059387001672106,0.07600194155540389,0.043903850495036416,-0.06464601335276803
CTHRC1,-0.027349503628555167,0.004756036644348408,-0.006245421521647004,0.09265711451152368,0.11949979464966637,-0.18119837686090376,0.042694132614861685,0.05515604434919299,-0.03014986571729102,-0.0038404344145048447,0.10709734957812103,-0.03259416282646756
PODXL,-0.033353691770627164,-0.0919107605861311,0.015821564638554646,0.03310282905419176,0.008302902021810867,-0.0012893117166014273,0.022989821453633708,0.0364422632834429,-0.028450654881129734,-0.002682715633228794,0.04996339867236866,-0.007064198568754076
JAM3,0.05362047904643887,-0.07111230599938276,0.03647383698683513,-0.018718947352402877,0.002487943162293247,-0.04268915739493391,0.008499101146567373,0.0019788514411016762,-0.012969123263513084,-0.04129460446163622,-0.009333957198484831,-0.049496464087606676
TGFB2,0.057131545155999684,-0.06493169909495163,0.029416909548322708,-0.005371720577533947,-0.026813178522522425,0.07622916723784677,-0.028141166098255073,0.04053932273724962,0.02842959764805774,0.033487633488775155,-0.03867054753806398,-0.05797242187554384
COL18A1,-0.01988377410585089,-0.07095392999762241,0.014775948852240523,-0.027238313596268143,-0.014741069295333873,0.005761889913215059,0.017119148438282408,0.018902935200392795,-0.07921511739443222,-0.027292362957310877,0.10416050226369948,0.02252552835930309
NODAL,,0.0390179430906823,,,,,0.07296878509017762,0.06883074797036483,0.051423097414855234,-0.025648132383419283,-0.01773012657627579,-0.008958994272915027
INHBB,-0.026393154537597604,0.022257207810824447,0.012659283405381071,-0.0639442171938764,-0.015427327696817315,-0.04553077875082796,-0.04059024380793251,-0.011981208661503602,-0.052907123028289725,-0.00672184317982404,0.050689333044020325,-0.058452014428252444
LCN1,,,,,,,,0.03600647508724309,-0.021442932093230185,,0.07612804668362715,0.050057911068743466
ARF4,-0.022185032596062974,0.07628630853888388,-0.054902726322101095,-0.024437464535323885,0.009170612225609094,0.07262678376948184,-0.013263263724549616,0.01959632534470124,0.0674117740198863,0.0035502044531700856,0.016277275492663456,0.03282843811229129
