,UKF248,UKF304,UKF313,ZH8811Bbulk,ZH881T1,ZH916bulk
BSG,-0.06410779080486173,0.13826409575871634,-0.02928806143273931,0.02948149457664652,-0.012921470636892377,-0.04536535388838264
ADAMTS3,0.006703481056612222,-0.032272279401366094,-0.027346698169008,-0.03712246577813837,0.008161880575423226,0.007407782051213037
CD34,-0.030634582618457144,0.11752730167961165,-0.04836058460485653,0.05930032627414181,-0.052747935523757436,-0.002734957823779632
PLAT,-0.09605835474986942,-0.029619682284139942,-0.050528543944811266,0.023010389477506187,-0.05556869077509893,-0.1686103093098523
NTF3,,,0.014359238108213383,0.030947367793971413,-0.012095776158550729,
CKLF,-0.092370836182867,-0.07464492061982225,-0.0005700000281037022,0.01071254061710975,-0.006051954716801144,-0.033142360245441746
APELA,,,-0.025694871822278934,,,
CD24,-0.05230418679786043,0.022587878994853,-0.007506493132605739,0.0857632692515912,0.013903253326379742,0.05602837930424083
HSP90AA1,-0.06772050962278811,0.13323763575093725,0.05928187218695038,-0.03338245052896697,0.0023781241188376764,0.09654442817135361
BMP4,-0.0065618123090900515,0.03738934978096261,-0.04334582061281129,0.05697425798050758,-0.02908493509456219,-0.02267348562333393
SCGB3A1,0.1551105253763061,0.10281693736857925,-0.029181413203262684,0.022828275997885016,0.004009513258194228,-0.03965130989267358
IGFBP4,-0.03226301082642637,-0.06747705782035504,-0.03918063354631638,-0.0540219279329974,-0.0770707258059743,-0.05785122201361603
RSPO4,,,,,-0.030674315506320576,-0.031533043726892716
LEFTY2,0.0034774301587643915,-0.021377250734893438,-0.01576011699892298,0.0036596752681230344,-0.0417150425639106,0.029950443794268224
PF4,-0.014780085635428042,,,-0.014537049473994597,,-0.024701617438745938
ANGPTL2,-0.0004459656881267647,-0.0021580444157446674,0.021666125391120238,0.013714871177080154,-0.0659259639247904,-0.05820763048428568
LRIG2,0.060745583200050766,0.1048871326303545,0.05336950158474733,0.06203891358053509,-0.08112574528237301,-0.052246490989669686
ICOSLG,0.0010563467375034924,-0.06177104512672905,-0.02810376203445678,0.05557539249081722,-0.02025819502524336,0.10150171131406516
WIF1,0.10645921995654414,0.22170145387675408,,,-0.028514747435792513,-0.00018598679719988344
NPPC,-0.036349290225244094,0.03454014276962872,,-0.027505072168675513,0.028189399771936862,0.11384896141666835
LYZ,0.019155780634820565,-0.10183927635995511,0.015385234741185425,0.03721577152884906,0.03140858438076316,0.0831764372979979
EREG,,0.02865450544013649,-0.018428996996494685,-0.017026190057841378,0.004128320248175265,0.06503328040316599
SPTAN1,-0.0875407315462544,0.14818376542611728,0.026523865674506868,-0.03814913677113748,-0.06841919555620855,-0.07367850076784903
PTH2,,,,,0.04897836896681589,
LIPC,-0.018094709686296277,-0.024793185052010214,-0.02304309336652711,,,0.014418139034344019
COL8A1,-0.024822540187963083,-0.028593617717470612,-0.020296431716911385,0.08350854618572129,-0.13885245781035543,-0.03976591390735486
GSTM2,-0.04768785737409776,0.04086767058919328,0.025945949811540078,0.08554742267559673,0.009703495873564406,-0.002852573189827012
SPX,-0.029265334156239182,-0.036301097906794144,,-0.018049605027088526,0.013911462232231098,-0.009870898674932543
MFGE8,-0.0004243350377645596,0.03049897467162931,0.006581064470815806,-0.029664903154481125,-0.09719212754938139,-0.027020870721986598
TGFA,-0.0012060093509250846,-0.055800293434292166,0.03809720867118423,-0.01606552661158021,-0.01941410087230826,0.07122783265831206
SLIT2,0.08301100486786692,0.10138330710971875,-0.03052325737955522,0.014079988297737099,0.029227679940233963,0.039528925290477926
PLTP,-0.03543990088185227,-0.12325354995309558,-0.06523354993658143,-0.047300661570350455,-0.09064115842521193,-0.028393857884533743
APOD,-0.08786552197507219,-0.12908944029012784,-0.04767922545180768,0.019292354809658227,-0.11735651168480127,-0.07362878490538911
B2M,-0.025608197733015897,-0.1599757631044009,0.011580584867516347,0.03811817446666524,-0.0887494547363584,0.029124393817818478
OMG,-0.01682856294346016,-0.047981399597568,0.18472115575135972,0.050844606740457855,-0.05952838977874467,-0.04093081569810922
CXCL3,0.01172985274793257,-0.030957636658818125,0.04280253072375466,-0.06593810922745466,-0.012543132448146702,0.011498697403881441
CXCL10,0.016297341738874677,-0.05129006179811825,0.1536160335345804,-0.019498397584222896,-0.002824189629138162,0.06970983603473434
RSPO3,-0.019354192944244866,0.15279806706526514,,-0.048036765598543064,0.029103922780486038,0.027586592455212982
CORT,0.01087255569664731,-0.043605266558517514,,0.0393869352947671,-0.021125813646948894,
NCAN,-0.0402365240668845,0.09140891644143254,,0.0041276140099813325,-0.03765210837386928,-0.0966302924473991
PRG4,0.04353816416320106,,,0.012898984084717192,-0.00839074344817629,0.027290883058110768
ZG16B,-0.019757772962118128,,0.0537098235519168,,,-0.021073013068483186
TGM2,-0.013051002026305238,0.004628189401315452,0.04289406328337108,-0.041994872944022425,-0.023200926155868457,-0.010723621008515791
VEGFC,-0.02720634467085532,-0.0032857315792304276,-0.008675041549298084,-0.03047987171648298,-0.020941886634749773,0.03125254682690961
WNT6,-0.022988948511020353,,-0.006715652215786336,0.0013499391567638828,0.06474330401689622,-0.021774744859877092
NRG4,0.09154621806325927,0.011955523658713638,,,0.025871767056515674,0.028514701129291692
PMCH,-0.015124933920386706,,,0.05419912047240113,0.04041071934497827,-0.04193580753543401
COL9A1,0.013169265761697512,0.0033536133760446677,,0.04098147074345526,-0.008678149818406927,-0.042860443858132743
GDF11,-0.013656487147846206,0.04438912947942591,-0.00762928545993565,-0.004069620691352465,-0.0073557212107339025,0.009382958597549508
IL24,,,-0.01311039076562492,-0.014305263611039459,,0.05024453301792916
SORBS1,0.02763672222694711,0.015301699973404354,0.05571994459885357,0.02718948736858478,0.019981839828336262,-0.014993153038248627
DLL1,-0.04431449123128013,-0.059084802923705756,0.06925900138144056,-0.02031092182927861,-0.01910942030231063,-0.0070349741606510205
TLN1,0.029105902894226373,-0.11372946767404143,-0.04112957109579545,-0.011904971308940365,-0.009030477461141181,0.0935021508038753
COL2A1,-0.0018249257712601216,,,-0.037283893057668216,0.03700777667063341,-0.029502277092443185
SHH,,,,0.01817128481494213,0.06256247427773187,-0.042692887789875435
PON2,-0.10441932385124496,-0.04875603988082533,-0.04143935896255808,0.11379858742500161,-0.11442890130877771,-0.1466583904683427
ICAM5,-0.018139546789775047,0.036825720612818025,-0.012410595716658255,-0.007172184282375043,0.08147699402986941,-0.04712011262408573
HPX,0.10828080130074151,,-0.0246426140066445,-0.004492322495172231,0.004845261046393863,0.04673938784637325
SFRP2,-0.018942847240584947,-0.08016795801952394,-0.012938797637726703,0.015778374659716616,-0.0754323066852939,-0.057015886148679334
CFC1,,-0.022589191994276298,,,,0.04346652897835689
CD70,-0.0146025639406663,,0.019250725703446703,-0.06897535379645839,-0.017138627396260295,0.1448825976155783
HP,0.003124040245619787,-0.05097240046965343,,-0.004909306459205239,-0.028442574657887045,0.0847464726165663
CXCL2,-0.03194021571490108,-0.03851199460202368,-0.040455438301544265,-0.02736378229223101,-0.0634823064415977,0.10671134251615398
NPPB,0.019540832718333158,,,0.008985146354159241,-0.034856862240917455,
CCK,-0.02647145897799028,0.13637494853168608,,0.07938198786786207,-0.0007515323453291189,-0.035040460485991985
SEMA6A,-0.05236687416946736,-0.0362416442802406,-0.0013511607503442773,0.006621512150774594,0.0658267752997235,0.005922025382081416
IRAK4,0.016975399780259314,-0.04312914993020811,0.016923983636370828,0.0002913207184936306,-0.02915990036232535,0.09606842237947998
GSTP1,-0.07858954445317663,-0.0820066845770489,-0.07277327629116961,0.00027079186209914954,0.014431805900477776,-0.013451052317901481
VCAM1,-0.06851571222515578,-0.029439465212811697,0.028164260229817818,-0.005995766147771593,-0.031607712103660604,0.0008497406269780894
NXPH3,-0.023450120158875987,0.04867757122567105,-0.02473976052207857,-0.019517768367234734,-0.004629534450466807,0.016405571216315792
MTMR4,0.03575889956258411,0.008906767758377157,0.002794880546974035,-0.0004699715491876641,-0.006167945395625266,0.011456011634418652
LAMC2,-0.014427468735882862,,-0.0190434394553619,-0.018786825101239114,-0.022637458692025943,-0.014938726168470508
IL10,0.01779879414655814,-0.026977136999628643,0.022405803925503145,0.04636119005890556,-0.028037982594112696,0.07529589785848627
SEMA4D,0.017082961237119512,-0.08545073124244429,2.497731781130177e-05,0.012287305262781436,0.037254736022548814,0.020789356088102708
TRH,0.03985835153493208,-0.03517773211500389,,0.046862408267716475,0.015940937202233132,-0.028209855785496448
SEMA6D,0.0008515822417488862,0.029746880423483245,-0.017666664990262756,0.05025152971528867,0.021756303009870148,-0.05416922212550587
CEL,,,,0.012115370950549062,-0.0008073824675086085,-0.03368877373206533
PDCD1LG2,-0.031037731316590468,0.030542449091612068,0.030268425518783323,0.005862547998378736,-0.03415189192449565,-0.027513144194694004
SPINT1,0.004389181903674812,-0.034163679533558325,-0.04780573572763844,-0.02270578791635022,0.03590066035512206,0.028061664303287326
CTHRC1,-0.06884603015304804,-0.030462078221089966,0.05281654510480455,-0.0024872042732920936,-0.00509100049025948,-0.02712984167625088
PODXL,-0.030285838065524748,0.09502187790844933,0.02663304789859733,-0.01390205006823597,-0.031127471952047518,-0.06526448787961386
JAM3,0.019413653761113772,-0.11347999426531781,0.020043559483015946,0.0065373040768073355,-0.016575550643978195,-0.040898750758047275
TGFB2,0.04124778990484424,0.05847494304348652,-0.006386281552361414,0.005788583388529771,-0.03466154125300179,-0.12043076875087408
COL18A1,-0.05243182579938145,-0.05818816900000866,-0.06729252439804377,-0.05495858104878123,-0.09910304861991329,-0.028087230763888516
NODAL,-0.02964440803270025,,,-0.01767037034512676,-0.025887631855113027,0.009499801498288296
INHBB,-0.015658793103798238,-0.025172033236885993,0.031037660617800358,0.03373061955944716,-0.05481277817204954,-0.030397055345927883
LCN1,0.0325540049531743,,,-0.016687429780465685,,-0.022117752015194374
ARF4,0.02316846725945016,-0.023779899755314297,0.01816888117523633,-0.003942278139128477,0.0731504993061808,0.023472987128809766
CXCL14,-0.05053642042601819,0.12633364173516923,-0.04078879247032463,-0.014211301726356861,-0.1304011442976349,-0.09625281708532982
LIF,0.003149777411730206,-0.03073386512230119,0.0020805383618222725,-0.06035276885878554,-0.06750627823716841,0.05295837393237754
IL17B,,,0.11492499488076188,0.003769318633250816,-0.03220661955890962,-0.0053319106229007575
MMP1,0.014027959558841932,,-0.08015911106595608,-0.027505070385485046,-0.023321812688205885,0.14214659647390687
MATN1,-0.01894284982200259,,-0.013110392655334585,-0.02951543450854316,-0.03319237899881213,0.021761843904363868
ADAM28,0.007426575165860695,-0.0753065914072202,0.03656500225403989,-0.0404165320818528,-0.005025520733035841,0.028112439826327336
TCN2,-0.05422266185000929,-0.08428652822172795,-0.002544057702767786,0.023803090906924288,-0.07998503568420347,-0.07927448770990707
THPO,-0.024683317652955176,0.004886847912920605,,,-0.015796264790663664,0.10134620905815243
CUBN,0.01669504743486417,-0.02346020123250157,-0.04167303051800623,-0.0540498933422779,0.014021985464810437,-0.0016094625826629137
TIMP3,0.0030028040951712545,0.01955605478477121,0.046687546337096035,-0.019389163268825338,-0.08419438879706644,-0.09032089733142923
PIGF,-0.03155888863224202,0.010717461462258911,-0.03777567396305883,0.019304636575897326,-0.005597777088687453,-0.047841098077083116
CRH,-0.016903501140336903,0.08055536534098277,,-0.046811656000533323,-0.02940007231116888,-0.04007179941999083
BDNF,-0.039711378588050274,0.02292432043862859,-0.02022275582037559,0.00604285673781546,0.034475517176789386,0.08853215520860394
CCL5,-0.007322392221507763,0.01964098033201656,0.012953522019989044,0.028473792621019133,-0.05868401500046785,0.04719526132660821
GAD1,-0.009397068494936532,0.1506609959591629,7.350710639071826e-05,-0.007483903355961534,0.0483321918411328,-0.10031165251788828
COL14A1,0.004668812198118444,-0.05381133487741566,-0.031241406624393526,0.011076970976363431,-0.04786358851061979,0.040650607694705534
HLA-A,0.004280784147923755,-0.14036820248458165,-0.005413937429043309,-0.053058748032433635,0.01296483203397841,0.11478355952495
CD5L,-0.016903499184730574,-0.03183920702666006,,,,
FGF18,-0.015294611555725944,,-0.013612928372205419,-0.026049138509742092,0.05763188939809593,0.06482499884581627
ADM,0.1087697022159664,-0.07535725993993912,0.005940079051962335,-0.012974487297473178,0.10162250266750329,0.10036736760574987
CCL15,-0.0024057772073721763,,,,,
GNAI2,-0.0001715836743298685,-0.0965231842969228,-0.07124831349141478,-0.08364577754161426,-0.04164134532247921,0.07849672804011275
HDC,,,,,,-0.022789265112439356
COL11A1,-0.01911878979032387,-0.00966060330236417,0.008136780560771193,0.059527337279459094,-0.041822643085481365,-0.054306769513989925
NUCB2,-0.01276114601879709,0.0061036805992318935,0.037672526499510146,-0.014311715926102208,0.0999628311927442,0.15219803716333621
FGF16,,,,,,0.1563115942095884
CXCL1,0.0014012856813901756,-0.018765419416934777,-0.02358852318147627,-0.07208779724522645,0.04191420125570499,-0.015336874785969136
VCAN,-0.021772158927609687,-0.0803645443586321,0.0406064866242928,0.003416573350084788,-0.03035465937896991,-0.0036038712183452857
MMP7,0.004697356714132775,-0.01873691687744342,0.0026551391692486606,-0.055225596601927274,-0.06821175846728479,0.039919293372312925
PTPN6,0.018095131671908293,-0.06620566775043694,0.006699196877792737,0.012097634962431953,-0.06331178394132776,0.03505937548624082
PTGS2,-0.013082000785306773,-0.02639434341596594,0.03579889650999386,-0.05471816482518788,0.02692002528892792,0.06481433665945342
XCL1,0.11345156245557413,-0.02457750370033711,-0.024447381222310032,,,0.0393623757215907
CD58,-0.05525222432066179,0.07274306811771852,0.00015038773114147113,-0.016362971418141005,-0.005418277205246928,-0.03424532937928907
TNFSF14,5.508409884535561e-05,-0.01455775673651339,,-0.028398967254493934,-0.03367547356638924,-0.032471497292924735
CNTN4,0.02306611905244411,0.09880725061544123,,0.005539577240975983,0.01735275793586632,-0.03904806889601739
INSL3,0.06396755103528447,,,-0.016484291078852624,0.01120952543261213,
MFNG,-0.02265079398779626,-0.055879311656606444,-0.040514597521241584,0.02950322685024396,0.061417019037330926,0.03917299077540233
ICAM1,0.04177962000082656,0.022007537208344707,0.008598470637313805,-0.011287384459435662,-0.01888870392561753,0.06733852464738911
PROS1,-0.009058412959563758,0.009378102589158386,-0.006851238671655616,0.05332020493738846,-0.048942949618869185,0.02930509600359542
CLCF1,-0.02942214733928847,-0.04309756780984816,0.007953725046195412,-5.164488750709908e-05,-0.028765072417053884,0.02711362781746143
PSAP,0.02828074656010475,-0.0604839221575777,-0.01376166649801243,-0.010278435889113622,0.00768101573867124,0.10733407801909438
EFEMP1,0.10187039863115939,-0.12170463109354623,0.01616570058333716,0.04686791557211128,-0.07152177640283877,0.0012158956662143984
C1QTNF1,0.03059466757237816,0.022326588304166423,0.03825617842560593,-0.049683782408650574,-0.031503663271800285,0.047645712762003134
ALB,-0.02565379708683257,-0.005324265614048751,-0.012410599796780422,-0.0037332092304486427,-0.05637190185616986,0.02987971192662018
CCL13,,,-0.023653342947708066,,0.02362362718496305,
EFNA3,0.022692311253683303,0.11313666333662521,0.056767638087063775,0.028754509609155966,0.03113456322840423,0.0334370834028687
DRAXIN,0.016502613381753604,0.016283772348634852,0.06533761304483167,-0.034672835368251095,0.06289116084797015,-0.03611647320506154
RAET1L,-0.012926403469531247,,,0.0805099909529971,0.04839613464380594,
NPTX2,0.04169117350848173,0.006897409708784961,-0.028579776673633095,0.021492590615449284,-0.04116411530744389,0.004263544567040303
FGF11,0.057601368341569974,-0.039281626148098214,0.009194781945368671,-0.018600544996782195,0.11824968683639211,0.06929385863445242
CD59,-0.04208657293002362,-0.06445881112897016,0.0005639174414422951,0.045401431638523546,-0.10937489036009503,-0.11867088371693195
COL9A2,-0.07039815471387655,-0.024655187400651247,0.0007292950388993021,-0.014887082397559691,0.009812892419407098,-0.045118744838716945
DLL3,-0.06991602398788636,-0.03789067474945114,-0.015903186274574408,0.04638058745202814,-0.06339767700716183,-0.04936680631011324
FGF5,,0.162149021187381,0.06554521167133089,,,0.0014453987450041743
LIN7C,-0.006309548139963836,0.008200145666805981,0.010818498679184049,0.01646538283816633,0.007276077377089202,-0.029119223040781243
GDF7,0.013976563761708558,0.1310328233365352,,-0.014305268143236622,-0.02737619174454055,-0.03483642971035211
PSPN,0.026652971177810198,0.018026054550065024,-0.036261055081650985,0.034269392034674835,-0.008728976085509463,0.0058037151977748305
ANGPT1,-0.0195534063729771,-0.057968345301265996,-0.05478686736668755,0.026489150031039906,-0.03198336733727373,-0.04704072388564508
PNOC,-0.011487693088153688,0.10883279909684189,0.04947130084962986,-0.015212285067997768,-0.03245559344472544,0.017998192493226643
L1CAM,0.05870382344837969,0.10929820171206575,0.062271204440239585,-0.005418655116647895,0.07855269037977808,0.01174907444147231
APOA1,-0.01669160900598492,0.07567372120479218,0.01219040885396102,-0.02819816010030249,-0.019663969895949693,0.043224933614415664
PSEN1,0.038161255789924894,-0.05862377649002339,-0.02174133381059374,0.037963694986613686,0.006059112597772411,0.01771996610248389
CALM2,-0.07067332829678744,0.15959122986953084,-0.0756500835608359,0.047733328873732696,-0.02276016685823341,-0.08954869822462667
CLEC2B,0.062316662069042184,0.00529777961730196,0.030321763475848838,-0.020338503249651183,-0.010890905393835717,0.1364885198391961
NTNG1,-0.007415285252923776,0.10028096777549046,-0.0012982736652820837,-0.0310320244774451,-0.061260669632766385,0.047506901367518554
LRIG1,0.03794875364523342,-0.04073765942698367,0.03417871743778302,0.017433065778899057,-0.09318031445181348,-0.08916883282638911
CPAMD8,0.030182985917945077,0.11900644164642886,,-0.016070813458056363,,0.014820554419139462
GHRL,0.027118034444200124,-0.02009775973716431,,,-0.02961266649465506,0.1901924511866659
NPY,0.039675268206593596,-0.03396475022444179,,-0.04373963605438433,0.028742133172656163,-0.06671852116029316
MMP2,-0.09436873198519351,-0.029757453049420252,0.010877030003667125,-0.03459345784611686,-0.13301951661913838,-0.07542778624590071
PPY,0.05793296831909227,,-0.011479251394587418,0.05916541888650166,-0.0063071184218209675,0.04669875189458704
ALKAL2,0.04632846269179659,-0.007956343561853953,-0.0002584884048667858,0.014216497892366595,-0.023845406827105644,0.02673270548403818
CSF1,0.017754861949432998,-0.10641621237665413,-0.024585817784353474,-0.04778190670812929,-0.05281184848982565,-0.03251618328136233
SEMA4C,-0.008601864634840325,-0.03126211196228519,-0.041437890663819546,0.001053968426427194,0.025470549014975054,-0.000830266767604725
ICAM2,-0.03126349046772313,0.08251564334673445,-0.02678874465596737,0.0677824772810233,-0.02106387798078397,0.02207732479183785
SYTL3,0.047268768998289995,0.09550696380564978,0.09339341532755835,-0.001162405137619885,0.015726004400363258,0.026625839512185046
IL1A,-0.021843870514101284,0.015788285967623217,,0.016562479959968793,0.06606930905727013,-0.03914080163728111
HLA-G,-0.019890648347493333,,,-0.03043449728008274,0.027152411473907578,
PGF,-0.04347656171744587,-0.03772169609104751,-0.03146583673492182,-0.0011699533717480781,-0.024217422042797594,-0.02596936949526945
LGALS8,0.0385191870123229,0.1382091165243096,0.06120257008843732,0.07179384508022707,0.029063474167044554,0.12178967369307568
DKK3,-0.01330509787155494,0.08330554552859967,-0.00553207609618664,-0.002817506059532907,-0.066312231786452,-0.08066659521605435
COL16A1,-0.023123185214185528,-0.003795534803319022,-0.04038195033897043,-0.024924101608731656,-0.046988040264274576,-0.07465641614768052
TPH1,-0.014604787446124534,,,-0.006788281287224752,0.06824523272166493,0.0678731265012484
TNC,0.04404489401873603,-0.11563144193612838,-0.024655003196315216,0.008080519024076423,0.00014200484458335593,0.023566547049419528
TNFSF9,-0.025970478470811038,-0.007719833804868541,0.0017441068484994765,-0.01014839755257571,-0.042308432493158236,0.04051196842769314
C4A,,-0.021686094028627683,-0.013612935759557012,,0.03044140878590523,
CNTN2,-0.01790114872778405,-0.09258529384795285,-0.01441392719511782,0.0020895505675661637,-0.01912169720619776,-0.013286416294808723
F7,-0.014248070866837343,,0.17226286308805103,,-0.00018641601545153657,0.0399518170636546
LUM,0.0037605770642171604,-0.02589455658987385,0.07279055928062719,0.011529699921025425,-0.05054661422650552,-0.0051624712860057695
BTC,-0.012926398085268756,0.11814095536238038,,0.008856598988360257,0.03071312835324098,-0.02763215110994309
APOC1,0.01425533487114984,-0.15991016495302346,-0.02905534467304872,0.06358704337905609,0.04495461666353447,0.08927014316952275
PKM,0.05525065725250257,0.1570947370804617,-0.01704103238842389,-0.051406400370547924,0.02554739729914337,0.03406300500189608
TNF,-0.03324738310399786,-0.060033621112367076,-0.01766666642557037,-0.016687423395720217,,-0.023763286919583897
GNAS,-0.028187577944364245,0.14992663036618148,0.04908327048801536,-0.043635343711648115,0.08796133939262275,-0.032884495932686074
BMP8B,-0.027211240783932972,-0.06101278512348559,0.012766266551736443,0.05649930773640095,-0.014008824580690067,0.023174897325524146
LIPH,-0.014604783850540051,,,0.003586087550451382,-0.009469845107770311,-0.037892264249833614
CCL28,0.04513708933608742,0.013996283482347778,,,,0.06133957872339167
PTPN11,-0.007744991890753761,-0.02605170478851127,0.07594390101478302,-0.033782068908602476,-0.05565971105142507,0.04638336784423646
ADAM12,-0.012227724640095422,-0.03390751009602401,0.02262655721856283,0.01464091169247247,0.003560565850344122,-0.03814733347136369
EPO,-0.0196240809558668,,0.05546793820707632,0.023009168613370243,-0.011699009128307888,
EDN3,-0.011514346350591988,0.049831589581220886,,0.11019621859767381,-0.03544785541872071,0.055014311789148805
CCL22,,,,-0.017670362553341132,-0.022982061799949667,
CCL2,-0.030049763766037657,-0.13087874741277572,0.008836047158448272,-0.0793430368315587,-0.10083882669344446,0.04399305471677344
DSCAM,-0.029049652333499303,0.013297294767222556,-0.01660159098734756,0.023093101086524927,0.041248685098209746,-0.028732977634811665
GPHA2,0.004958861093235789,,,,,
ANG,0.0670873997848104,-0.022976053186518682,0.07606038611415222,-0.013168628252436122,0.08510372778311442,0.12390787946483367
FBLN2,-0.014918733830102284,0.026567989165488394,-0.05073785732934147,0.06733166753481001,-0.11232453094855122,-0.0021185967072017437
VTN,0.021720963246558145,,,-0.013587370987879759,0.05294835674169662,0.08047544848330637
VEGFA,0.10723054285046536,0.01652178574978932,0.0888780887122963,-0.023564340146093272,0.11412156577028199,0.1000078215275994
F10,,0.04285605459721326,0.006442652310042427,0.10392948151217526,-0.045362306634690534,-0.0312855725091391
SERPINA1,0.013849584352670533,-0.06854232237705886,-0.06437617196693705,-0.04856833683565545,-0.037122440630624594,0.06010888494232932
VWF,-0.05715406186964481,0.038528540838406455,-0.028437309139155154,-0.015875890993484472,-0.0346368234264915,-0.08193269358838369
GDNF,-0.022872149432519435,,-0.03749554788672565,-0.0006360385902085123,-0.015674512449770788,
VASP,-0.02167021960386388,0.004995303652820057,0.007805667736329451,0.011549455710813264,-0.017810163345161285,0.05648083248473183
ADAM15,-0.020963971413009604,-0.0030595186159475206,-0.04709321527383918,0.031545577007109256,0.0012468344341803495,-0.06512769361331651
WNT2,-0.025547502273495434,0.04125676801831887,,-0.01984543612561813,0.016331039462626748,-0.03303781129594173
CALCB,,0.10889703304550559,,0.062357214076966455,0.01637057380035923,-0.007148652217987756
OLFM2,-0.03412937687021646,0.025197543601878477,0.02623402471562786,0.00166760583113632,0.0018462508472133284,-0.06238618683244609
