,ZH916T1
IGFL3,-0.015471716115823009
BMP1,0.027318657091887463
NDP,-0.019015905320211947
TNFSF18,-0.010032605774224872
RTN4,-0.01504897331961614
HEBP1,-0.02763236423387616
WNT7B,-0.020747825108944823
PTMA,0.04614638166507432
FASLG,0.04856868438276949
CEACAM1,0.02508339278616244
PDAP1,-0.043608718278368146
QDPR,-0.004782983499240528
POMC,0.006687166450216488
CCL17,-0.012162466516186288
TNFSF13,0.0009345462809449454
WNT5A,0.0841558593026079
CXCL8,-0.03148873804164396
GRN,0.03282076746418723
MIA,-0.0036974694326580558
COL4A4,0.012652983190901803
TAC1,-0.015988798967176383
RARRES2,-0.011846500630810532
FGF7,-0.05795188788154265
HBEGF,0.007383114484041136
CSF3,-0.012805200959628752
PI3,-0.02782144757430264
PCSK1N,-0.05139529465920305
NTS,-0.018962756488417176
SFRP1,-0.018522110068667767
MICA,0.046847313094010336
TG,-0.024972584365777036
ADA,0.03665964152708358
LAMC3,0.0736074200500897
CCL7,-0.013418609337502064
NGF,0.09484411448045195
TNFSF15,0.04732379861219882
HMGB1,-0.015517150981573748
ITGB3BP,-0.022016949189134633
AANAT,-0.014197448264314922
IL15,-0.03395968223484921
BSG,-0.013362525176855511
ADAMTS3,0.05269296728280595
CD34,0.03986970468721672
PLAT,0.025619213550762878
LTA,0.06577306269091567
CKLF,-0.01156332289031253
CD24,-0.04699147527076745
HSP90AA1,0.031261949162656295
BMP4,0.04302986239547064
SCGB3A1,0.017670968487371565
IGFBP4,0.09746796363333547
RSPO4,-0.02520095824564516
LEFTY2,0.01360325851875212
PF4,0.02338350829617573
ANGPTL2,0.00942095855863278
LRIG2,0.010041298575661318
ICOSLG,0.03395744691579904
LYZ,0.0053007846787763106
EREG,0.056807197251823136
SPTAN1,-0.01221543227038717
LIPC,0.046835800574594105
COL8A1,0.053134236965316425
GSTM2,-0.021814517747942717
SPX,-0.04942139459417691
MFGE8,0.04349993583237999
TGFA,0.03052575902237079
SLIT2,0.028241241909213913
PLTP,0.03265400602521792
APOD,0.028590250764563223
B2M,0.10758112705951482
OMG,-0.01953124348165172
CXCL3,0.006429534943431207
CXCL10,-0.026881327663152134
RSPO3,-0.013617264596540212
NCAN,-0.03993899223594378
PRG4,0.0698085365804233
ZG16B,-0.016979263463487604
