,UKF248,UKF251,ZH8811Abulk,ZH8811Bbulk,ZH881T1
BMP1,-0.0026948231807019762,0.042841661727165574,-0.17163032957828125,-0.07467148894119434,-0.056171165478866095
NDP,0.059107546803624234,-0.03409090287944761,0.047581537319812475,0.06738175507209523,-0.0012232591165059305
TNFSF18,0.03266078515536368,0.009053764480667635,,,
RTN4,0.0778163744533114,0.011424899724615752,0.0005993591984538208,0.0016678899155410192,0.06147075946991172
HEBP1,0.03770220495813169,-0.041677854306784716,0.0302166257780296,0.05919905174219781,0.07737561656907457
WNT7B,-0.024331670442583934,-0.022824014838314977,0.005904164425982455,0.05377889608153218,-0.00875771126725751
PTMA,-0.020750920550797032,0.06304539967331912,0.03710846697570386,0.015277891556511153,0.02307943455694762
CEACAM1,-0.020954412635378315,0.0008375105807817358,-0.04688752178615762,-0.040706864630830286,0.018376619588127422
PDAP1,0.024319530103652495,-0.02210795815526938,-0.05392118626327558,-0.0713545558381628,-0.05486240974282764
QDPR,0.03982050732102575,-0.05267019866962731,0.13026372029033279,0.1551948500404846,-0.019774698076057272
POMC,0.046575279746389954,-0.020588695888907903,0.0618600112615731,0.07083490798640579,0.018723026447592543
CCL18,0.02786856523059383,,-0.03965346645179642,-0.04406499428078041,-0.02271840184294537
CCL17,,,-0.05306183961224883,-0.08154102864943244,
VEGFD,-0.02614913541523201,-0.025088239732187472,,-0.04237528161786327,
TNFSF13,-0.019732976705167417,,0.10775728893227772,0.039211395469305514,-0.03689391426489567
WNT5A,-0.005868705839938348,-0.0054893342419233306,-0.020770564853768058,0.050475332976035014,-0.00794035145759686
CXCL8,0.033250659236129694,-0.02349114065782742,-0.2553436659466057,-0.3027486350144906,-0.052333649731762695
GRN,0.010911489777206523,0.004088700897667754,-0.014896673939020288,0.013982644096584215,-0.02810317995999151
MIA,-0.00875097227211012,-0.007840474851000154,0.17584514494142992,0.15572466475988342,-0.023707914354550514
COL4A4,0.044465568022081174,0.02287649227385022,0.10121696206166968,0.11158893668178732,-0.006350818255603107
TAC1,0.036570776995801614,0.018093901672364177,,,0.03244876934323041
RARRES2,0.005318944863169681,0.04572300176593475,-0.18228083514132168,-0.1308597610947643,0.006119203781051435
FGF7,,-0.01701535615354923,0.04479740078370818,0.0030210666503862585,0.041806686719836936
EFNA2,,,,-0.028172629215476058,
HBEGF,0.0036501862940020472,0.047559677791449616,0.006818257592964469,0.053606605092866876,-0.020766104858993023
CSF3,,,-0.1913712581061474,-0.1964606152075553,-0.02913748026334733
PI3,0.047304895785456755,,-0.29405274581637897,-0.32702759571022416,-0.06509361728062887
PCSK1N,-0.02598467001932981,-0.01517202949140508,0.018763695251272427,0.10868554647660207,0.024665105666273387
NTS,,,0.02969097589613343,0.02051645509810298,-0.0007200747434896039
SFRP1,0.0022240274512697394,0.031115691455012497,0.033771343218379934,0.057345108101552064,0.024515224007895797
CXCL13,,-0.018084059617579588,-0.02429831268383532,-0.08747776950803408,0.020465719374863713
MICA,0.03654714963465931,0.08270142991604804,0.02395694809842322,0.044563002411537066,0.01202974107580342
TG,0.016183711174822663,-0.023818310507339013,-0.02098756319699249,0.01761308551691089,0.04499627435703917
