,UKF255,UKF304,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
NGF,,-0.01700379082449763,,,-0.031350640837958396,-0.02272803906891869,,-0.03604839226032295,-0.04872582039487766,0.017429267135409914,
TNFSF15,,,-0.04305157010052895,,0.09177106212245147,,,-0.013039185880982488,-0.026930086213840458,0.06778861794828372,
HMGB1,0.0794828108168425,-0.020184861242814968,0.11686621156850745,0.19249363345742868,0.132878107942368,0.028762956089212734,-0.00890719019433983,-0.0345390052995415,0.10484898660917594,0.0016621861332362395,0.05838951255848164
ITGB3BP,0.0036665275279537074,-0.022941042893691945,-0.012575703964739829,-0.030176595925710214,0.0791129008474772,-0.07272885842723238,-0.0136254839324364,-0.00843198515200328,0.08443408768480151,-0.0019117221056344953,0.04092086890377072
AANAT,,-0.015986064057871188,,-0.03142965794225224,-0.02381408184205899,-0.017906458672610457,-0.010012977662493507,,-0.001564498372397508,-0.009434241413374685,
RELN,-0.024465504920064208,-0.056171487063990604,,,,,-0.05353270152884543,-0.015749923457298157,,-0.01484227710032644,-0.039399682111526134
IL15,,0.08079704832202352,0.07537432518646647,-0.023441237486264505,-0.04362837363768721,-0.027567311019582732,-0.027685468857358484,-0.005980497828597036,-0.06734984754710235,-0.02569280891838607,
UTS2,,,-0.028053965007107797,-0.00659618705139303,-0.02027943358373084,,,,,,
BSG,-0.024623014888199766,0.09379531916451211,-0.0987992552944096,-0.20688070772066208,-0.11599387332720813,-0.13816992100519265,0.03410112508639265,-0.08649914997808725,-0.08757948606174878,-0.10193711643290186,-0.08981783311366148
ADAMTS3,,-0.025669862564453295,-0.01249333071768696,0.031129792888232376,-0.07165562297759054,0.01158164795475123,-0.021299153626211816,-0.022468245575334327,-0.04642079657814082,-0.031169490261057486,
CD34,-0.021902291710579273,0.07380434228422104,0.013559914071512882,0.016183968275440393,-0.10295000957414786,-0.045725279105136594,0.005113327429389042,-0.04172869279502213,-0.052932946098464786,-0.04378242523818894,-0.03587446410276123
CCL23,,,-0.040623871132135544,,,,,,,,
PLAT,0.008004453559588863,0.028084079793600805,0.045020134687304,0.0635013387133245,-0.17777504502086622,-0.06990333676667684,0.012529995195041556,0.00040825765732350675,-0.05356436331442751,-0.09707062118888188,0.06479478952352477
NTF3,,,,,-0.07527352914929888,-0.06275779322430892,,-0.03465044868851699,,,
LTA,,,,,,,,,-0.04007535905697623,,
CKLF,0.038020447714552735,-0.03885972234115183,0.02119451666693502,-0.0064771139280353435,0.01662252090174287,0.02558594650621857,-0.04721734384582726,-0.011548226669284472,-0.10174324311219733,0.0166003154521416,-0.018754071365668937
CD24,-0.005204473175047818,-0.028055026532101533,0.06832727859205531,0.01404301921237873,0.001739416605134191,-0.009192038094699146,0.043634502490111624,0.007402314603583167,0.04050981203124092,-0.011546251333334612,-0.08331794774963415
HSP90AA1,-0.06304363323785642,0.14791951956996416,0.06438234785480061,0.05975225161634981,0.11585421503663156,-0.032803739301547584,-0.12539538462591254,0.013159119874473353,0.15683643093773583,-0.06401214376019082,0.03910190189440521
BMP4,-0.05113031609097712,0.03672912013611725,-0.02651227707885366,-0.051172843937162496,-0.03827246328568594,-0.00041382691342735855,-0.010311238261432097,-0.02743383474416565,-0.08324269785186923,-0.039281317339263475,
SCGB3A1,-0.023221720470241475,0.1437573624549747,-0.05013312054500336,-0.05601247249668203,-0.04131628425865013,-0.016388893048328836,,-0.0002059463944149671,-0.019967320285877263,-0.018010116544880887,
IGFBP4,0.10788437352360933,-0.018173397727708356,0.05422160609558334,0.11901080412525301,-0.1183006651684755,-0.021856480411288987,0.06311446732114936,-0.004681053614329052,-0.06477947510277889,0.010051847432707275,-0.044230477380538674
RSPO4,,,,,,,,-0.018236065580394336,-0.02717322636609974,-0.0031175911006125425,
LEFTY2,0.06721211758347331,-0.01700379082449763,0.008282270475482297,-0.003633047605157658,-0.023043280212788432,-0.026489221144409488,0.09852004310574591,0.0065190391324625695,0.0025306456064898516,-0.015359480570813175,
PF4,,,,,,0.2997662315081984,,,0.01532836064440326,0.02440678233713944,
ANGPTL2,-0.012019077017952084,-0.06429174276692745,0.002625535355461447,-0.09528498235926655,-0.19107266995396896,0.03809116000356525,0.022889297723634745,0.0031333317577511895,-0.037046662690944816,0.026339612910763283,-0.0051349464239770085
LRIG2,-0.008403335287766291,0.0738594485530559,0.03469954809192925,0.0015911535003689404,-0.024739112697837642,-0.07492456049197978,-0.026614752971028128,-0.0004077475208740104,0.02641758497095029,-0.09085511669883703,-0.012205102724614803
ICOSLG,-0.0019141390889858643,-0.039043377473256605,-0.008728836146185049,-0.02709733990916512,0.03387832029064486,-0.046506585991645255,0.041808155809885866,-0.010375746032037838,-0.01873377238553849,-0.04047821540465592,-0.01942009381498483
WIF1,-0.03765667073058103,-0.03895086183236024,,,,,,0.02650759517095458,,-0.001503026711423306,-0.039525725735972
NPPC,-0.029133570539187005,0.048212711228127834,-0.03589258437772853,-0.03377922453537467,-0.04052302797351752,0.04288252137907019,0.005528582455865889,-0.05529611435795846,,-0.07444625270580064,-0.01424541112848837
LYZ,0.014415076712669252,-0.1221740368229471,-0.0023157791259291447,-0.10778295312201246,-0.0511561392276672,0.005357709888005813,0.001229389442092954,0.04753140081577435,-0.0240590039467874,-0.03987371674296323,0.00554326027148757
EREG,0.0860507483752942,-0.017491931598418803,,,-0.0006815271374333377,-0.0670958877130766,,-0.022713327141732107,-0.039522507058651894,0.06061063376539668,
SPTAN1,0.045843292010556945,0.10909598240219319,-0.017798406013864895,-0.04816442643996273,-0.04595725782653619,0.03258396194995421,-0.044093195622272395,-0.004564164763578659,-0.02723394429894764,-0.054661201919959865,-0.06953189713197411
PTH2,,,,,,,,-0.02900141947112132,,,
LIPC,,0.0017494194798196117,0.03951999083960775,-0.050449727346700265,,,0.013895736280828299,,-0.05067041055466304,-0.009959405732264538,
COL8A1,0.09674338827549883,-0.0721089469000619,-0.08475847115246245,0.045533467205667415,-0.0014197329136377802,-0.1159188886078723,0.023432983510486557,-0.02127692527398156,-0.052309249398893365,0.031847430806891217,
GSTM2,0.1442391954194805,0.028484613356441882,-0.0018384225612975598,-0.03872240728780771,-0.021923052815791398,0.05821470264749688,0.04544990185875006,-0.03871589119101929,-0.01631508719465289,0.04709901336059947,
IL4,,,,-0.0019116133957791394,,,,,,,
SPX,,0.03595122774271569,-0.04758250577148107,,-0.02736913533019368,0.03899176147810255,-0.06198532923733978,0.06835216979085344,-0.007326816137440542,-0.09644445316178994,0.02823386919278075
MFGE8,0.016813705836562363,0.009133952344656455,-0.013847820499227718,-0.07026260588408778,-0.0899352622161035,-0.022217258793671077,0.01925758869537864,-0.0555442311215962,-0.05352752240636963,-0.023884102658580347,0.025685943329501814
TGFA,0.07022865393763243,-0.08777890640715717,-0.05608181379429848,-0.075087077404602,-0.09198684196631086,-0.08442698016934502,-0.076715391730896,-0.0654571889534137,0.010209160604307972,-0.03639937597842462,0.05072199631432896
SLIT2,-0.01726001244519802,0.017932381215561646,0.15250630907105947,-0.07925820778242385,-0.10312350551752777,-0.05307032072454164,0.05490652461729444,-0.018897610006349524,-0.0005668874342163476,-0.05238746683757686,-0.10037219638936808
PLTP,0.09050577108441668,-0.11667117131977162,-0.06504004107216901,-0.1390789317181227,-0.10671607369349234,-0.070207069147318,0.05576495296233069,-0.0486342762281923,-0.09709969972016479,-0.019403022681813903,0.002955791647982919
APOD,0.054712069653479516,-0.03526418484650211,0.025534828715780666,0.030882470502100332,-0.237569081943942,-0.10298739675723155,-0.07313591918316156,-0.07514996580084993,0.05658833258759674,0.12489728212279376,0.11588625794178944
B2M,0.11313077860004034,-0.09676851261391965,0.019104566235722927,-0.08719747192025637,-0.07979995788983192,-0.04030248939710448,0.046617918956882706,-0.011023357988477549,-0.04631943881756517,0.0705391552146534,0.1018317499735998
OMG,-0.011337145845371254,0.029194058088367978,0.018197784531144547,-0.058439522461712204,-0.13946264070881612,-0.026521963189547967,-0.08884418987896002,-0.0019399074370262939,-0.026472889829049356,-0.020829458656222898,-0.003155419025432346
CXCL3,-0.010732820157907958,-0.024624175704133975,-0.015187558636607245,-0.09773653819515944,0.041303254924416624,-0.012944759278386628,0.03883284779269069,-0.004725743826841324,-0.03903019135509171,-0.011474041476311972,
CXCL10,,-0.02758832443699707,0.04789676406364347,-0.018055901799500625,0.036763483075933294,0.030085600260981296,-0.04727509678272892,0.03618814606401751,0.007932594917535054,-0.061972615616152874,
RSPO3,-0.021724854606239158,0.018604963952019625,,,-0.06165720278763968,-0.04996762763955073,,-0.021261497731531836,0.05902894446476073,-0.018444778387966147,-0.044744477974317846
CORT,-0.028831841895099658,0.04790585950947863,,,-0.030952818236600874,0.10457768798223542,,-0.0039092246399414325,,,0.05960767436939266
NCAN,0.09689601867422526,0.08897313787411529,-0.04014324237529832,0.0981501456097026,-0.130416922229272,-0.02184694818608562,-0.002616552498818758,0.0601739677307093,-0.015626292018285415,-0.05074786747790758,0.016097317635295323
PRG4,-0.02429119395082348,,,,-0.02973160823977318,-0.020252689017082843,,-0.043486084441945155,-0.018439221265107667,0.02065441147157509,
ZG16B,,,,,,,,,-0.035611440608955595,-0.0312996855039894,
TGM2,-0.021984349311726013,0.09415617628583858,-0.04954820254803837,-0.16814523072699236,-0.02191655333761103,-0.07746636597972528,0.008997977742152975,0.08933532152280305,-0.004400605940440383,0.09473232747716634,-0.07590801306055212
VEGFC,0.03480702793103399,-0.019765806544050347,-0.009148133983052122,-0.034891809125273725,-0.008236797102979239,-0.04427324413536849,0.08816579171935648,-0.03112379797871723,-0.08397161764574933,-0.019132735278023245,
WNT6,0.012365419997209418,,,-0.06115273688665345,-0.006366090990218626,-0.04106725068540181,,-0.02420223513308746,-0.04300813351527107,-0.03234196570888471,
NRG4,0.015519890222345368,-0.022020278079288795,,,,,-0.02376822193075985,0.03950560992679466,-0.028560158974389828,0.12841838999905875,
PMCH,,,,,-0.027591322274559776,-0.031002509599158602,,-0.013864959406483612,-0.02460981583687496,0.011890497419197123,
COL9A1,-0.022392601245525074,-0.017249444935116105,0.18506397978973887,0.007781962411588212,-0.13094967673978428,-0.04948704751002783,0.010868186269980557,-0.015135794954607866,-0.034655993563608836,-0.038434490847814265,-0.052688535313185715
GDF11,0.005324879413283087,0.12017558037525401,0.00937696189927853,0.051215582025328006,-0.03404738120901934,0.035279218765349465,-0.004998471113053805,-0.011554609279872216,-0.031593925644172814,-0.026204071817844083,0.04154425736902965
RAET1E,,,,,,,,,-0.03133029146950231,,
IL24,,,,,-0.020571425021741873,-0.020778972896065485,,,,-0.054374945835688054,
SORBS1,0.006831398577484317,0.05268057988933029,-0.05879407395378654,-0.028831413257640784,-0.022932500301021536,-0.008512836407947188,-0.028689813277057115,-0.0050878640768850245,0.046764267900652676,-0.005009198525398436,0.10168786731586295
DLL1,0.0037902667791413704,-0.07508646821161764,0.02441686158919698,0.03609662392141517,-0.1110825730902707,-0.010397461857867817,-0.0037417338288850176,-0.001660331330693363,-0.040123438632627385,-0.08730750986483599,0.01938244950919647
TLN1,-0.08871694390831221,-0.07831092795394386,-0.002540407847257178,-0.09512389236458871,0.058605898632934694,-0.014535584087254343,0.033938744245687644,-0.003970593397360893,-0.08042511049046314,-0.044598011903616515,0.04481883538981473
COL2A1,,,,,-0.03403092261241618,0.029315672762006736,,-0.029208770680867236,-0.04156467971652066,-0.04381964703595607,
SHH,,,0.012655221322638271,-0.02841853851741229,-0.008544823166130621,-0.016802476815177776,0.04313800152907296,-0.05646391331819726,-0.016037792893118824,0.0002554993338509848,
PON2,0.01240600448867207,-0.09723251871881193,0.01198995810682843,-0.0336567445762381,-0.10725812735169715,-0.008971901852510143,0.06371306728378624,0.030518798505001558,-0.01145442318765829,-0.05606197183434443,0.0360912903032714
ICAM5,0.1543190034009288,0.14258283250566275,,,-0.003981785919570854,-0.05213353307071803,,-0.028967220687827682,-0.05449316522826303,-0.06708516313051387,-0.09850457365976789
HPX,-0.02172486031763065,,-0.03699088825287704,-0.06975668490319523,-0.05209827316136477,-0.03377599205749659,-0.008826828237088948,-0.03837883942406292,-0.0520448322375667,-0.048908590861794256,
SFRP2,,-0.0009656093006948388,-0.0279800667587533,-0.001229099218471294,-0.0986383346985298,-0.06622241799567527,-0.04202975153368521,0.016675749446506433,-0.01842903324975243,-0.023761493075019173,0.010691307810895724
CFC1,,-0.017967787360894487,,,,,,,,0.033846098938871166,
CD70,,,,,-0.06471144602087452,-0.08319090992548717,,0.032240900275376745,-0.0009446714469515479,0.01428389739020633,
HP,0.06477163009393101,-0.040544223677639914,-0.058848764231831156,-0.11162746570271193,-0.038630710378378334,0.02298766735740492,0.05395565801851266,0.07598657079848245,-0.0012292727143414321,0.03633154854163714,
CXCL2,-0.012667264681485286,0.08755525970663221,-0.06639091528431125,-0.0036365746007879386,-0.03419046866612811,-0.07844937533706442,0.003210816498217127,0.07577593917110391,-0.031012116691454136,0.00232010389069373,-0.02075141924817806
NPPB,-0.06398453828609867,,,,0.05821396683692576,0.042682737440469,,-0.0207226148411091,0.029659801499637862,,
CCK,0.011763784008651128,0.12827164676350167,-0.018008804654832213,,-0.0654286641129992,-0.01736014021632287,0.002942200370343408,-0.06132153052223491,-0.037583338290468594,0.07061940678829978,-0.11371201692278729
SEMA6A,0.0009365898109964627,-0.051912646793213925,-0.08881830168552608,-0.04271879542601872,0.009195214617569988,0.0008437143259789933,-0.03392427182669318,-0.04875686773485916,0.058435803925391966,-0.04428408893771823,0.07160081519327659
IRAK4,-0.06502605510342825,-0.06549647543901724,0.04304535665145387,-0.005001721824233835,-0.0019327094067139875,-0.03784104273758236,-0.009936340351960768,-0.0526347105731895,0.052014571389631385,0.05811928968707527,0.15715361575987005
GSTP1,0.12714190287546945,-0.09773079320752508,0.008619515295992532,-0.06743263579747696,-0.10559481695310777,-0.07044867773957342,-0.064208925221945,-0.07339391104771875,-0.07494446744260737,0.02013120228238512,-0.021006967814102957
VCAM1,0.02869458233368494,0.018449694205259437,0.05130881731411186,-0.07289960958814261,0.005823808936356198,-0.03519924313612014,-0.04681822336713107,0.007283524251051199,-0.019868222165159783,-0.0877263147079651,0.03828190187230331
NXPH3,0.2071359326234702,0.13730351539773633,-0.01993870906189999,-0.07995130620121915,-0.13011053655631966,-0.07181731262058685,0.0459438280459706,-0.03842828531386996,-0.03696965421956554,0.05691029665224426,-0.04846153965239827
MTMR4,-0.026438904704018423,0.02893111474723955,0.08815555475721697,-0.1561423705351457,-0.02813890980015456,-0.09895241511298003,0.039132282841208024,0.042715125193345665,-0.02915082226240907,-0.06811912281836219,-0.021077318121152162
LAMC2,,,,,-0.025290690486921293,-0.02728862188044677,-0.035934454997611096,-0.013458105730059072,-0.00984406513861761,0.02941299131185365,
IL10,0.02410273758125014,0.012997811062530812,0.19214867491400361,0.035584901044069424,-0.048137799291680244,-0.03453167588386424,0.12456239294670958,0.016961741999792494,-0.06172530891582608,0.027420449631111204,
SEMA4D,-0.04097369560066603,-0.09243370273993878,0.0392499539981856,-0.06406168811697256,-0.06327120124961733,0.10098052213169724,-0.06387227687417198,-0.004425873031698811,-0.0465483528490011,-0.09354486301147567,0.04625764344192362
TRH,-0.016778597716178838,-0.027980903904887493,-0.03747489790561191,-0.006294218048429458,-0.07300837271682546,-0.050844009580783424,0.09085308054390383,0.03456024590484862,-0.03244957543642362,-0.04315496235224746,
SEMA6D,0.013547138269894595,-0.00021867684650201977,-0.02884536592696446,0.024896114145472385,-0.029020927619562462,0.02010253151016484,0.025904128624481305,0.07144679691215203,-0.042632262595333474,-0.0974077380200992,0.025535655496712117
CEL,-0.018412494456571827,,,-0.04232346830102148,-0.031152278762877218,-0.033924428612294645,-0.04096821611953373,-0.03406812831919405,-0.007569962869576903,-0.04026996445874841,
PDCD1LG2,-0.022670581076422953,-0.01170597657672403,-0.0031806168143024894,-0.07187888166415778,-0.0656580160587556,-0.0482308060348558,-0.008261580077194764,0.02289753270700186,-0.0038178063142930816,-0.048071741226736575,
SPINT1,-0.022107436904817136,0.1139618565978033,0.03541897880520427,-0.0707824707503043,-0.09431932050531078,-0.019220581019415824,-0.049917757052739535,-0.049355553843960724,-0.09965598997480865,-0.03387787183596063,
CTHRC1,0.08780391036255307,-0.053822438292074185,0.02518660966584985,0.016158354430222063,-0.0793611692779488,-0.09057162187399602,0.032485448693154326,-0.01273709934681882,-0.03910079024579376,-0.01954377451806899,0.061340722144212885
PODXL,0.07524375342860533,0.025364544038206184,-0.08070701802700846,0.01873872814755983,-0.08984222491399743,-0.05183027815375793,0.08677198638397887,-0.015795973644967445,-0.12491425248562235,0.026668143002524656,0.10736085440195148
JAM3,0.03416439475273459,-0.03570144196189452,-0.05800493620753435,0.02430457755797897,-0.08080932675163713,-0.049551863371334146,-0.13010584973402714,-0.008156367068174436,-0.008467945480435321,-0.052802517024170166,0.1621824881457089
TGFB2,0.011770655890757847,0.016949202664551574,-0.11719023413898907,0.006260550938230289,-0.07008315747873113,0.06455117696397035,-0.05214767805139911,-0.021203180020257877,0.04679451076202009,0.012780813841062782,0.011424430595398594
COL18A1,0.09023369453198651,-0.04934611417442757,0.027508515445079172,0.03838864075119368,-0.1218147390147096,-0.07842157763192749,0.04542239416822777,-0.04853826596256057,-0.04701927077426695,0.013255238498860265,0.028273904847462613
NODAL,,,0.07756651473014725,-0.013883931992357395,-0.030752228092706148,-0.025666926276107168,0.016998084568830965,-0.015390353278907582,-0.044410194932502596,-0.058356757192223996,
INHBB,0.10793665823893898,-0.003543907501897797,-0.045087954413438484,-0.07445803740451525,-0.03543508152817524,-0.06012326927673745,-0.04802185349208956,-0.004831891595175038,-0.006223963324761901,-0.03870847320043877,-0.05505417515948606
LCN1,,,-0.04887171677975094,,-0.032709965288542496,-0.006945957685495572,,,-0.03281477687501281,-0.0179613647649169,
ARF4,-0.05452825853379766,0.023895857007262274,0.07684868844509687,0.027226153579306776,-0.033580974439105835,0.008127951615667948,0.13073224498497843,0.010086982172700354,-0.027949007096815522,-0.019016529264396946,0.10183434734047257
CXCL14,-0.04113868774825221,0.02751820314440402,-0.014505477825664966,-0.034461703758253796,0.04550905674776378,-0.010206187087937663,0.031933889958901514,-0.01019899176196974,-0.03191319022151125,-0.08558002007078457,0.04218548052052719
LIF,-0.05767705515551397,-0.024446184415796806,-0.007521518291821629,-0.09713285145868901,-0.06682850784694987,-0.04278211233921149,-0.0019015287267852945,0.0052626578484927,0.06814921531762785,0.0018433610153822865,
IL17B,-0.016778597716178838,,0.03482068813928927,0.03367300062342712,-0.028464589970042132,0.024281874957536417,,-0.01914702958173806,-0.039855935223303766,0.0032666654175554605,
MMP1,-0.039244313364334225,,0.0985872746723737,-0.005385905993263793,0.08906643632630461,-0.017952595320764774,,-0.013864958308463664,-0.04551545281125454,-0.05250188473157686,
MATN1,-0.02680376354713514,,,,-0.041158584754752744,-0.04287236015667175,0.007651040070848566,-0.00072951221150838,-0.039465617793448815,-0.03384884504241718,
ADAM28,-0.0030040138035053003,-0.02708590467634462,-0.04781830300117875,0.00731518440189234,-0.04173379776014916,-0.06005303761144089,-0.10148810882280809,0.026876222090351218,-0.012887127316134426,0.04914423805737434,-0.020377219983982862
TCN2,0.016830768876218517,-0.02816117959330677,0.06979064551396472,-0.03970473928906133,-0.08817899231855925,-0.017929218323584305,0.12406026070510168,-0.0008235472676637264,-0.0543317426399241,-0.055485968575640504,-0.03306018618525872
THPO,,-0.024267071162731496,,-0.06115286028954917,,,,-0.01711752381089756,-0.04272288708439982,-0.007099602617181777,
CUBN,-0.02631749829081737,-0.0186606013750377,0.007960027186893839,-0.04490758133230072,-0.066429954976975,-0.032605896759713315,0.017831381096521628,0.013395750915795404,-0.08952877767146246,-0.022832799165773878,
TIMP3,0.021801372005991693,0.09299183841320457,-0.03183802034956575,0.008580237485154307,-0.1229587563873043,-0.09018012235398434,0.02194373629886617,-0.030974555653634144,-0.02811194942479446,0.03275842729746938,-0.04104248530895416
PIGF,-0.05008494872113789,-0.014217161720475345,0.04320944510376951,0.044145250237068605,-0.04092336522506462,0.0020953469722719033,0.009143516855792172,-0.06310621376171031,0.02631597299500454,-0.061382444251345175,-0.0007151494308283036
CRH,,-0.020817675529257597,,,-0.009980009657130114,-0.056002567910187366,0.044238221551223644,-0.01683619557176891,-0.039652542438423415,-0.018902996007277982,-0.08456588700063912
BDNF,0.04652760010206363,0.020121946805719975,0.007864052397494327,-0.12334983313326153,-0.030335512619436435,0.04049726137830282,-0.0027185825369969116,-0.021785281121030023,-0.04320880298548262,-0.008115491236698231,-0.10313025560369458
CCL5,,-0.05089659728441387,0.0636890441343863,-0.12150482496161345,-0.053154985550245754,0.042899664182159625,0.05306175105467346,0.033451373577462605,-0.11369920842110127,0.04440241167039124,
GAD1,-0.047800318962339244,0.040540710949461795,0.012152325274762241,-0.03372003613886765,-0.15433343986258183,-0.09191329386977758,0.02432163991474717,-0.024778850227928487,-0.018273002773136565,-0.09069672586730404,-0.0661262090260352
