,UKF296,ZH8812bulk,ZH881T1,ZH916bulk
APOD,0.007643953719004941,-0.023645586920791894,-0.03849636232796447,-0.06776934633420163
B2M,-0.043713345927938796,0.031263959436335795,0.03788274587554349,-0.1075324138260006
OMG,0.015355130447539191,-0.06485593105434898,-0.057865631354931155,0.014732577932999258
CXCL3,-0.010015659543706758,-0.02511976477554801,0.12884282258961025,0.032108709725927956
CXCL10,-0.015214519910046582,-0.0338416813274662,-0.02728026689397503,0.07331308844752255
RSPO3,-0.024321062025101193,,-0.028334774136517672,0.013149170218518887
CORT,-0.03290655939534457,,-0.033204389417660664,
NCAN,-0.03641576056369775,0.08279888845779693,-0.07348032149385063,0.05287603957846929
PRG4,,,-0.030575898160389272,-0.004889703016816581
ZG16B,,,,-0.020891554286508136
TGM2,-0.022513759660997043,-0.05971722357992618,0.06316628423014505,0.006660533619932681
VEGFC,-0.007280664361865748,-0.01735745992454756,-0.012140156588683185,-0.01186900056455829
WNT6,,,-0.026496746856838647,-0.021587243496533837
NRG4,0.08826270722109553,-0.02660562850559396,0.07572601744036497,-0.0324639031905011
PMCH,,,-0.0151794376657258,-0.01631804761483342
COL9A1,0.08315667679073324,0.006115637526780175,-0.02341192242035478,-0.0072997662701887725
GDF11,-0.042795362940550086,-0.023042618627661503,-0.008121723535698587,-0.05994527592932279
IL24,,,,0.020772656601190844
SORBS1,-0.036106162952674714,0.019777852554638965,0.01632247809897462,0.015408851492797134
DLL1,-0.010037320773362871,0.08995451657759859,-0.0337399826780025,0.08410941645484876
TLN1,-0.026257677649940404,-0.007748822599350307,0.007248913255318597,0.0029798291218232245
COL2A1,,,-0.03197793090078367,0.004292995080468472
SHH,-0.010749567535680892,0.02842198093469479,-0.020449982322796115,-0.004083472060982147
PON2,0.02208214919435319,0.07102672254440512,-0.0022209437935307172,0.014421905978686088
ICAM5,0.0025347448920796565,,0.001144958710437464,0.058182822618667265
HPX,-0.009362279397440429,-0.035671311147610296,-0.033114200888668094,0.07781734511431908
SFRP2,0.04792616878354562,-0.01564141857760392,0.062850343084142,-0.07470938307199751
CFC1,,,,0.042498623902637714
CD70,,,0.054440555147655306,-0.05702989325055281
HP,0.07024055584455678,-0.004666623708504731,0.04858613169347035,0.019404088777068347
CXCL2,-0.013011275618805157,-0.03751326840550448,0.10004094907633075,-0.03944683161830183
NPPB,,,-0.022687238456995745,
CCK,0.037095688052697716,-0.05240965245441816,-0.045310954581421654,-0.014275219350522029
SEMA6A,0.07375118481312157,-0.007930676436152776,-0.080280807884743,-8.740336415368783e-05
IRAK4,-0.024135745172422958,-0.06885929088486104,-0.0019637151575022226,0.08765762339618698
GSTP1,-0.011657807197605272,-0.0693084903127509,-0.031300122703822805,0.00334310019067608
VCAM1,-0.016098602403448545,0.020181961217498993,0.02881740958829924,-0.0030602995299811296
NXPH3,-0.04613345358937823,-0.03279529869079514,-0.019621068554565288,-0.03172715588369352
MTMR4,-0.0015429069244569892,-0.000780445125844211,-0.009859475457450237,0.08408702347549632
LAMC2,,0.012736945988451324,-0.014734011910099739,0.0012987311333607203
IL10,,-0.02481281512703212,0.007374293806413955,-0.005407602305110234
SEMA4D,-0.03500089714098754,-0.02402673931427492,-0.04282761170880833,0.04452080241437862
TRH,,-0.05685661634243167,0.012617303671451556,-0.02615771053340896
SEMA6D,0.03242362230449743,-0.004870958396396217,-0.08591415632179894,0.021504799698574308
CEL,,-0.0072136824570656075,0.017827537180987684,-0.004029480020686487
PDCD1LG2,-0.04131426496440747,-0.01975804892680073,0.011328431189269437,-0.02012143874830389
SPINT1,0.11501169678053298,-0.030327911748332968,6.005024663077929e-05,0.0013393689995558618
CTHRC1,0.011366943573027467,-0.019791245659514966,0.05108076228407421,-0.039914807777532146
PODXL,0.01479982797466461,0.01469792637610529,0.00933540571035583,-0.03201403509509078
JAM3,-0.014100029209546288,-0.1163529055129025,0.0408083067972487,0.011231969665057032
TGFB2,0.023106163974421223,-0.056147275570834536,-0.09700081312811933,0.06069086440079161
COL18A1,-0.0039153657962044675,-0.03358972535492447,0.09145701943292767,-0.11785959707631417
NODAL,,-0.010770371113217474,-0.01684944769051621,-0.04829684907640383
INHBB,0.0007751297296307093,0.0409684984858775,0.08706582416742839,0.10577591819154972
LCN1,,,,-0.021927297032432274
ARF4,-0.013511288336404303,-0.01746966055700424,0.05246346214443091,0.019769505322202275
CXCL14,0.004975296364014375,0.0348944223257643,0.01494552283442728,0.04371014975284067
LIF,-0.011099195962197193,0.03874255781127252,0.04631546874504284,0.018444501011128815
IL17B,,,-0.002931676517705826,-0.024791823816547202
MMP1,,,-0.015179436463607216,-0.03705638396298888
MATN1,,0.11281432270371898,0.04761612063555007,-0.02259303799231873
ADAM28,-0.02901035982774852,-0.09473885255676663,-0.027922879768078855,0.01740696745740007
TCN2,0.013239930799377289,0.007020806606380813,0.013301762197683689,-0.018417303046392098
THPO,-0.01154976740810954,,-0.018740363968003496,0.025893737218442958
CUBN,0.004538646047911751,-0.015842001683687414,-0.010847102372209037,-0.03143948250090115
TIMP3,-0.02859086121934706,-0.004828288711762828,0.011145619754484927,0.0068290686252644615
PIGF,0.005626145710840501,-0.029047347751691224,0.04965808230040914,0.0059397897000492365
CRH,-0.02089689848522759,0.04058583503317611,-0.058483872456049864,0.04761664051511973
BDNF,-0.018788646327241094,-0.036006374576911374,-0.012565247478814883,0.0001277814832719779
CCL5,-0.02886113263836469,0.00872730719307468,-0.028318984357354273,-0.0879025227640564
GAD1,0.06525097349628009,-0.05024770342139284,0.02722692023446308,0.024124952152070014
COL14A1,-0.015128578983331531,-0.04092428240308811,0.076769832317983,0.06122085586827801
HLA-A,-0.07420646854617383,0.02700028294746845,0.0615837284867078,-0.01608174464463228
FGF18,,,-0.02623114634441356,0.10060539301852554
ADM,0.02977306066881716,-0.030989659627871532,0.02622172672888881,0.037673505894832836
CCL15,-0.015442635964868301,,,
GNAI2,-0.015531785567783302,0.008278504701007168,0.02140807011244338,0.0018310064679527087
HDC,-0.014060356262282171,,,-0.02259302776014565
COL11A1,-0.03243568442367749,0.00779063888398916,0.060061021658412005,0.040299053572041096
NUCB2,0.03681666601237031,0.039150045567312615,0.05404324955995972,0.07826350101047015
FGF16,,,,0.00025554409671448437
CXCL1,-0.01051035729423332,-0.03911275222657469,0.13156953451307526,-0.001755113422011178
VCAN,-0.03197610849841924,0.09130751408092402,0.07185187127613925,0.08776464479065108
MMP7,0.03883692626696322,,0.07700790171068557,0.062071853899388504
PTPN6,0.003764888739706896,-0.041303247529715335,0.0187754019982583,0.004324531689561762
PTGS2,0.08404693755621853,-0.032168081087497365,0.035598504431410806,-0.0042514136654265705
XCL1,,,,0.03648225976035348
CD58,0.03051102384112433,-0.07756435266972211,0.03832324844854868,-0.008820610708544261
TNFSF14,-0.01026585340745196,-0.02366601238549456,-0.02191830961927744,0.0981921707281659
CNTN4,-0.015851159902861074,-0.0008263061088919009,0.01760747670494256,-0.004768720461844483
INSL3,,,-0.021918307501615806,
BTLA,0.029453213421720536,,,
MFNG,0.03569242343243096,0.03595959184351727,-0.005144765463835733,0.06667916486444772
ICAM1,0.01796548051470112,0.03637613368509217,-0.02328140808332658,0.036332409224702204
PROS1,0.050840842808511845,0.09122087086824375,0.05381003226583042,-0.016978003993583422
CLCF1,-0.02803753793329933,-0.008988133640110722,0.06305729850981191,0.005009820528118996
PSAP,0.0014147001081307178,0.014247028076836301,-0.017321966388206895,0.015201763881749509
EFEMP1,-0.017267338293941854,-0.02907234056261058,0.06438206464188265,0.05518929016620492
C1QTNF1,-0.009151507036067801,-0.051573481126244325,-0.010303795200662172,0.07011797827010069
ALB,-0.011659841247485916,-0.01428087821914653,-0.03669070299116013,-0.03198767129069773
CCL13,,,0.14503210614304923,
EFNA3,0.0419372333314084,-0.06917071316181592,-0.04436310182501067,0.056219653247548865
DRAXIN,-0.009362280351902364,0.0074955563397812825,0.027962747733078056,0.025886563587914888
RAET1L,-0.011213437714997446,,0.0312569833043151,
NPTX2,-0.03394098250608354,0.006525074005363346,0.10661718034565326,-0.02384685459189286
FGF11,0.007001576658290202,-0.004171957500073028,0.051941922279819225,0.04089155503336475
CD59,-0.03868721698863855,-0.031344309303327385,0.04661419816787678,-0.07046799809999608
COL9A2,-0.04695868098181013,0.04319737953225893,-0.0375597848765545,0.019235615398055933
DLL3,-0.02010171081581328,-0.050219034388609626,-0.06321851749269185,-0.008323778101300972
FGF5,,,,0.029568846090955
LIN7C,-0.035343309914450845,0.00010538437148307178,-0.006785494441204722,-0.02632182330419006
GDF7,-0.010265853008520879,-0.018476799825420352,-0.017818304638555507,0.025047988898310905
PSPN,-0.01786283375810916,0.03936592166363761,-0.01801682354982579,-0.004208424665937439
ANGPT1,0.04577626648734636,0.0003084933235302117,-0.021224846676606384,0.011144138602322171
PNOC,-0.04425522846814501,,-0.021124327905781504,0.04029876374857153
L1CAM,-0.010949424514056285,-0.029039141385911345,-0.015607580513081438,0.02869478426708965
APOA1,-0.016614297467156088,-0.035894433566112736,-0.04946756575522317,-0.0683172645457493
PSEN1,0.014833111562167314,0.0019815264653201387,0.008022740602374095,0.055037664227726275
CALM2,-0.024121475445657688,-0.036451083535933446,0.007529418952955297,-0.03727239455493251
CLEC2B,-0.0074188270794579726,0.0009948541186696803,-0.0066704956714478975,-0.024806877395741764
NTNG1,-0.01000881662613129,-0.024421829671701024,-0.009630106878064476,0.07090043012512762
LRIG1,0.04054299386069353,0.03363787255438071,-0.050072114160382375,0.04462911858309042
CPAMD8,-0.01900124507038163,-0.05216916609500093,,-0.024488934917783735
GHRL,-0.009362280351902364,0.012623742530778796,0.06053152291308889,-0.021587250938472708
NPY,-0.062084960691264866,-0.014447555557403584,-0.05586345984807572,0.015075054001300754
MMP2,-0.003386274217984683,0.018208783373489655,-0.02382333597759624,0.0025252806935544513
PPY,,,0.04310193591309994,0.052064536587441215
ALKAL2,-0.02489321417319861,0.0006618345225825194,-0.032039175114255525,0.09133396029850913
CSF1,0.010576824007590892,-0.023887835716534425,0.04830977653835701,0.06804300258310209
SEMA4C,-0.015485306871424027,0.026943304149030255,-0.033001471554801785,0.04700667264480187
ICAM2,-0.034471878617452045,0.03123276540319864,-0.062453178907159394,0.016772595448559687
SYTL3,0.03246622877162468,0.04076185986251805,-0.028141076277059727,-0.04307444295563213
IL1A,-0.014676120236242748,-0.006027313464196865,0.027777630824418843,0.03032278370072841
HLA-G,,,0.04215023190979841,
PGF,-0.016928647268129992,-0.038557854902481675,0.03330982665447449,-0.024265404329147856
LGALS8,0.03833520480037238,-0.021558722873386855,-0.0018024539053690671,0.015314087277895629
DKK3,-0.020509861010845065,-0.002579356189986548,-0.05861131202902921,-0.014223505425749457
COL16A1,-0.014601103813946437,-0.0017096158516822465,-0.026814571919688095,-0.009238706149202268
TPH1,,-0.028292845256007233,-0.034453553389473125,-0.030240580494230167
TNC,-0.003916454484915928,0.05290441637410128,0.06494072479637672,0.08134447336162602
TNFSF9,-0.01563783558477286,0.02322834398242135,0.02988552347559549,0.01289573018181265
C4A,,-0.03544701615195855,0.023590945387664757,
CNTN2,-0.020619814889486207,-0.049528403126538605,-0.09253922121852523,0.006801171479622814
F7,,,-0.017818306361542028,0.15688510317023738
LUM,0.046593395584461184,0.034395834070029156,-0.013309731420245396,-0.056331104306123335
BTC,-0.02383281441358488,-0.030414877620006987,-0.01724311897555716,0.023721431613253643
APOC1,-0.0148149967158749,-0.014027920954665922,-0.060905179405494475,-0.062104075067385876
PKM,-0.012644699578592166,0.013703322500789131,0.0021826633952504574,0.036907328313403646
TNF,0.027514781134176734,,,-0.0016701705210927836
GNAS,0.011549301401995076,0.07193573630285449,0.052166176645114054,-0.011880830916514777
BMP8B,-0.00908832409423837,-0.044596101177753575,-0.02723044372087301,-0.02109573835120524
LIPH,,,-0.028296258605669637,-0.03756597564104728
CCL28,-0.010749568335703112,0.05941835504359182,,0.19711873964253815
PTPN11,0.04433523417360307,0.0018629934334525402,-0.05805368192160153,0.022364568543012275
ADAM12,-0.010388789544819877,0.009253328304491937,0.04128236635622796,0.010721931027039909
EPO,,,-0.01704734516513069,
EDN3,-0.039213632224827245,0.015096686549163438,-0.0360343059436573,-0.00992290682277787
CCL22,,-0.030414878966051672,0.08405740406547456,
CCL2,0.0026256826029515505,-0.030990312799508847,-0.030467560443032452,0.021176464087515896
DSCAM,-0.012593140425160531,0.06978775406226567,-0.011963095900071172,-0.015120761541265121
ANG,-0.013631925561170159,0.009717159727471577,-0.023730772913555055,0.05834204415547095
FBLN2,-0.027960987463984194,-0.039014019551282836,-0.04321220209453444,-0.044388056726919665
VTN,-0.014334199021716726,,-0.022074011108924232,0.01467716571887044
VEGFA,-0.026531598482638585,0.04014286482553778,0.07224711522374791,0.022332278737764246
F10,-0.027514096113166034,-0.026314598185256156,-0.029524902742751765,0.01987005873163093
SERPINA1,0.0029931648175335196,-0.045724126525461456,0.05855702410281856,-0.10960090758033456
VWF,-0.024473687532806907,0.06506615384323522,-0.02545178291776248,-0.05164124553483485
GDNF,,,0.00873246268232635,
VASP,-0.022584889943659328,0.04939114547392466,-0.01027854871179709,-0.035765083684400886
ADAM15,0.0391225777993205,-0.05480465921849939,-0.010362739533830946,-0.012013292257909858
WNT2,-0.012196191474214418,,-0.02046914899778629,0.03244959829140399
CALCB,,,-0.026628694696246426,0.04910549778632849
OLFM2,-0.015468290695904488,0.03301312043783329,-0.052740506467564396,0.047071768575554195
MFAP2,-0.003796159930348344,-0.015625687655920956,0.03488948015358192,-0.04006029302577272
HLA-C,-0.002952028702935306,0.03358406334245856,-0.0037417355172886762,-0.03460727237231438
THBS1,-0.0356478417552151,-0.041885661013560595,0.0880624566594217,0.02243115363256382
HSPA4,-0.010071343791545683,-0.020900245560490426,0.033327185348480004,0.0040450166679536345
LMAN1,0.02137449832388162,0.01988466592434009,0.00996766319043489,0.11288955164414752
LYPD3,-0.014243451664192545,,0.002026374443431351,-0.03431148390269163
APOE,-0.0046661225091221056,0.03674038135603115,-0.07150781523453403,-0.04565747698290405
SOSTDC1,-0.021981273739093102,,-0.027802841948815354,0.052906616598066926
ANXA1,-0.01458343599827654,-0.029230737919600618,0.002863174407141458,0.01910487961891964
WNT2B,0.009771345798144978,0.029253614855354503,-0.048964731074391116,-0.018211619864956872
AMH,-0.012090708912196678,-0.024502337358183194,-0.010107640963802173,0.16726363794495455
GDF10,-0.01305212646139742,0.07472320013916363,-0.03689394717547767,0.016649056455859113
EFNB3,-0.01431345069943499,0.06622191985151843,-0.06989194777485391,0.016824392072521167
LTB,-0.024263278940469923,0.01931011336472785,-0.03638426269262821,-0.04241101732949584
ANGPT2,0.013027226423518104,0.07634947968430929,-0.028228948974570848,-0.02940770803122942
NRTN,,-0.030924712579693196,-0.0151794376657258,
ADAM17,0.013916985066135005,-0.02076044701373126,0.04117485971099381,-0.025422582112623063
LRPAP1,0.017363976705218182,0.11390762272684098,-0.041584013943219665,0.022240424692617767
NID1,-0.04356832127674703,0.08865293157865882,0.06001959732906991,-0.07805952338652637
MST1,-0.02443630921871829,0.06934944054370934,-0.02659985588334243,0.01102218787674342
DCN,-0.022223561690930663,0.057899024526898525,0.045698694693368166,-0.05075806706145927
COL7A1,0.0049578429894707255,-0.03187259991341987,-0.013772247078018026,-0.030586003221181993
CALR,-0.042005999147257556,-0.011055708449338592,0.08973785814698591,0.059386981060140565
PIGA,-0.04348722664803891,0.03480804749407018,-0.020312123734623627,0.08308713130880539
CD200,-0.04434601367651458,-0.01574475995407058,-0.07582687781434322,0.055322746712587426
GRP,-0.014955358386459953,-0.033841686345274805,-0.016649362034674847,0.009340182784438293
CDH1,,-0.04716806278731113,-0.027947147983267237,0.010489345350084363
LPL,0.023088184222223265,-0.033992569519040235,0.06329492420399047,0.006806357062863828
SEMA5A,0.01459899583502289,-0.04118816789836595,0.008738429750697116,0.03470721266894838
SEMA7A,-0.02931736310262911,-0.028881985496370777,-0.0484195006377011,0.01696508604996644
SEMA4G,-0.026390974730406712,0.008961199778974242,-0.042249156035166484,0.062392164045406845
SEMA3B,-0.03949458295378673,0.013218372239458208,0.08327683401135193,0.011807534472891679
RPH3A,-0.014262437893847646,-0.03129874305790024,-0.036765902748682744,-0.00882428443923549
JAG2,0.009957767194801619,-0.022002084114505237,-0.00938769921439379,-0.004937088502905692
CGN,-0.011326595879421654,0.07647507218654026,0.005738943822455697,0.005467239134326665
GDF15,,-0.005443102041781159,-0.016140675562378803,-0.05009331636031885
SEMA4F,-0.02263042879185742,-0.019754699574311727,-0.006326373516026408,0.0063134972442379644
NXPH1,-0.04445645998586779,-0.013064730898023662,0.02355337763142591,0.009527078308035898
ARF1,0.006174320643826172,-0.027763539019452752,-0.03899441583293767,-0.019772871486047804
EBI3,-0.0026293862162222277,0.03202033147398408,0.060862370429358006,0.02228670690763983
TIMP1,-0.007373596587044867,0.026105319288490268,0.08251413559831204,-0.06831380511883742
SEMA3C,-0.03416784056323977,0.005285088277333673,0.036463130775078886,-0.04920476318867975
GAS6,0.02508503598981272,-0.07493735637194752,-0.022523640072725348,-0.0407945554420865
MEPE,0.025663479737869817,,0.06280275088710692,-0.009840577467463923
SERPINE1,0.0867212186285874,-0.01587673947953172,0.08867170079831393,-0.03403893494113938
RSPO2,0.016641440724903256,-0.03566139192382177,-0.03460971522464599,0.1137315169595701
SHBG,-0.01835714950306481,-0.02847484779086112,-0.024159478932317437,0.01756954494145393
LGALS3BP,0.010537685813157617,-0.017867714176394652,0.021180075700702503,0.03910543768265091
LAMB1,0.008263199351098911,-0.018567815021724412,0.13138285890980625,-0.047546849261900996
SPTBN2,-0.008858232694746353,0.017095015125412644,-0.08178845896152753,0.05289838278753244
COL1A2,0.02199181274776348,0.006828406022688977,0.051444640308013434,-0.06638925884552425
DEFB1,,,,-0.02924820979461206
WNT11,0.0594150929186791,,-0.035765538831565684,-0.0068854477820703966
LGALS1,-0.023232790453130144,0.01419431819681222,0.0827306477143995,0.0387239113265789
BCAN,0.05875292499558151,0.06909937012845155,-0.1037361089981292,0.04186705263643491
ANOS1,-0.009872143087633197,0.018628008259688748,-0.06523948418208003,0.03383458163446759
EDA,-0.025006450839700215,0.03859031302820165,0.024201605265115344,0.034774161712843865
FGF22,-0.013207731140568774,-0.0025007401495089907,-0.010796681469979235,-0.03650820683153504
SHANK1,-0.016534884592285522,,-0.015643415292026935,0.025941810291570347
RAET1G,,,,-0.024182510398228815
TGFB1,0.033684537783313186,-0.05206495006129306,0.03405027311886857,-0.005435508318620799
MSTN,-0.061482171258335216,0.05577785845859086,-0.0258283510170377,-0.03269976433868714
WNT4,-0.005515543726846528,-0.023870194928970256,-0.003392298028608446,-0.048525234994669694
TNFSF4,0.034647899130190604,-0.03677549952310263,0.009590454528914534,-0.043684230908895394
NTN1,0.0437092654663938,-0.02565568488845996,-0.07951499648086698,0.03675946974736754
CXCL12,-0.011325388599791186,-0.016584056061004673,-0.008237397532658163,-0.10830828850236147
GNRH1,-0.018284386533040226,0.05933737377187953,0.03715489939970297,-0.018218506922418522
FGF8,,,0.04609734214247716,
RIMS1,-0.0007964188791159692,-0.016613204525333537,-0.005768491375179495,0.052094206475385485
FGF14,0.011123678329348822,0.026484183969129844,-0.00020799260205363416,-0.007453998889403706
IGF1,-0.02687645516238607,0.06561387122908394,0.04412762823338506,0.0029685022732246903
TNFSF10,-0.02612874842547042,0.04369672669405271,-0.012954818975804099,-0.03199309805044911
GDF5,-0.013207731335428392,-0.0458613756067724,-0.051939928482153196,0.02943650880846999
CHAD,-0.011099194992051321,-0.026893789638834886,-0.00822385438174443,
RGMA,-0.02048438206330518,0.021253059547775184,0.0353060081596572,0.0491604383682538
CLEC3A,-0.02622769724520528,,,
WNT16,0.02160810025684965,-0.02221713414827445,-0.015179435662194984,-0.03672178372651066
CX3CL1,0.05517367773884194,-0.02524408999289593,0.015149410861081103,-0.01880356609199052
FGF1,-0.015405404895655712,-0.07266908259427082,-0.028093250453900397,0.015241061439872184
ALOX5AP,-0.0017266315016218777,0.012612947622513759,0.04013808561482031,-0.012357947501047883
IL1RN,,,-0.01369121162569149,0.026727347861807794
PCSK9,,,-0.014734013558984791,
NPW,,-0.02481280689103037,0.04460198717709022,0.04412321930462921
CXCL9,-0.013207729176983863,0.023843268278751623,,-0.013544853275247811
ANGPTL4,-0.04704250788073081,-0.04343754529410032,0.04970560433079643,0.011186794067379947
UCN2,,,0.139808641601377,
COL4A3,-0.019001244452426486,-0.041736027804325164,-0.02328602130824178,0.042856116592173074
NRG3,-0.04072450863049861,-0.012704959805931141,-0.03249971337051914,-0.03992876339572886
IL23A,,,,0.015400806063050254
COLQ,-0.03020162180452211,0.04092180093691357,-0.058560539747081905,-0.03417999682892684
SCGB1A1,,,-0.017047345062520144,
TNFSF12,-0.0387140145730748,0.036294906730377434,-0.008440413855011413,0.0789531581550046
DKK2,-0.009088323069396853,,3.119433042250707e-05,-0.014539399397493864
FYN,-0.020952231913702744,0.06440625230218382,-0.07800797822978081,0.04583069412865916
ACE,-0.013781540243453329,0.02561514002137054,0.0018606403510454275,-0.08266033374671014
IL18,0.0089047541842243,0.02476097355794374,-0.04902544837207982,-0.0025585458045553236
PPBP,,0.027107246958008542,,-0.007350261569527658
CCL27,-0.009362280351902364,-0.030670738450016003,-0.00022950796173629997,-0.03877072194971331
SERPING1,-0.056544137718897915,0.028154485628343186,-0.03288906741568415,0.03166564025332268
AZGP1,-0.002004698730878157,-0.00410158146264885,0.08039737294846021,0.09019803540288861
INHA,-0.01442442399400856,-0.02481280674395899,-0.02580433540783786,0.01714333398070745
SEMA3G,-0.01761787108064937,-0.022891718967868784,-0.024444504898572597,-0.02849032026071508
OXT,,,-0.014275375978246855,
COL6A1,0.025639098406868517,-0.028970152735250467,0.11447579233719628,-0.04992192978300064
FGF17,-0.0022326547044603283,,-0.03936930850044062,0.0373281706617908
TNFSF8,,0.022934418362788297,-0.0151794376657258,-0.03052029714298341
FGF20,0.012597958249252686,-0.05887708484101994,0.019443076371857743,0.022258860931122042
