,UKF266,UKF304,UKF334,ZH8811Bbulk
BMP1,-0.004192235772330633,-0.05251736641397536,0.0024354469702150827,-0.0440590949054715
NDP,-0.007813723680000653,0.016866990365053312,0.021688476846083358,0.0004070471344005248
TNFSF18,-0.015682677898892463,,,
IL36G,,,0.006986897200738972,
RTN4,0.033153649417697564,0.15923077225929538,0.03170022173798507,0.05254588729855493
HEBP1,-0.049496616174352207,-0.06108186333684544,-0.006263049380440398,-0.03469389314569503
WNT7B,-0.028877588434483726,,-0.02501460545763605,0.0018164136456527784
PTMA,-0.07363692524201794,-0.22370167049883888,-0.022077144188230934,0.047164294310946625
CEACAM1,,,,-0.016687428485838113
PDAP1,-0.0024050765316441605,0.04686997920441976,-0.02171252212132281,0.058907289551543514
QDPR,0.009435191627132012,-0.21458413320171663,-0.0323315255245241,-0.013944354567220032
POMC,-0.04137406734304682,-0.01946808348735655,-0.02666923242845042,-0.027890544016284914
CCL18,,-0.052989103122356294,,-0.04074959532712162
CCL17,,,-0.020790861039159263,-0.024089350646620784
VEGFD,,0.009539311440016041,-0.0070806364615115525,0.008229196553333719
TNFSF13,0.00947980211633159,,,0.006111806540393681
WNT5A,-0.008863445074529115,-0.04683904791490694,0.10168163274710088,-0.027889170205612636
CXCL8,-0.021633710755317954,-0.06443280642269246,-0.004070761719769004,-0.0540719433418738
GRN,-0.04922038034481969,-0.15675865704893238,-0.00820645927890112,-0.017658481013831703
MIA,0.028983009332710207,,-0.030516507375510562,0.019497466089040353
COL4A4,-0.014470621124509248,,0.03883061232222049,0.0632313519140614
TAC1,0.06167613039609828,0.17790132128849467,-0.01714760213011757,
RARRES2,-0.002216828526274454,-0.059412521150498755,0.04182610638243047,-0.009050927424228137
FGF7,0.007557161522518359,0.03221705589754733,0.04565257283687474,0.046669069577353894
EFNA2,,,,-0.015860284001724678
HBEGF,-0.022574289144397415,-0.06808508154797452,0.0766010290272179,0.0017875873447723179
CSF3,,,,-0.07495039048164813
PI3,,,,-0.0575866084857281
PCSK1N,0.016983283850380115,0.21187285500738529,-0.008070292093441556,0.01219039899525187
NTS,-0.017665340549569048,-0.025457979699566195,,0.0026223301077140655
SFRP1,-0.020786268316357086,-0.08264508558059885,-0.02237589349167725,-0.022504348525624728
CXCL13,,,,-0.04074959089242461
MICA,0.06640995103407824,0.004380775299047809,0.0485140040704311,-0.022717755027759978
TG,-0.020390459812476752,,0.03655422419557499,-0.02379807442890207
ADA,-0.010862707138988495,-0.10427599716760204,-0.04287873183088758,0.03927091857161675
LAMC3,-0.01503534851673801,-0.0036024743556403198,-0.010149458452078772,-0.021364746494532117
NGF,0.058147249923899844,0.03740743105501144,,-0.015647095101629947
TNFSF15,-0.023626238653429433,,,
HMGB1,-0.057310978273077455,-0.059677280488334095,0.02728837632148684,-0.00828072160057457
ITGB3BP,-0.07341024353562374,-0.0785519726319992,-0.004274345273881455,-0.023302618618461616
AANAT,,-0.0007720729253209884,0.033127035601847765,-0.021343646577641397
RELN,0.001433649928192948,0.02730241181105891,0.003962018267707999,
IL15,0.13567617323822687,0.006577593178024515,0.0291518851196598,-0.03869583272591776
BSG,-0.047219738852551124,0.18869491220048915,-0.044166880900152417,-0.05047393937398411
ADAMTS3,0.00016894617856891004,0.07826468078540032,0.0401052920737145,0.001778445228986983
CD34,-0.0003503729724135914,-0.05451499722182117,0.00870515451356362,0.03413351683046711
PLAT,-0.07503477757898107,0.058220494657219644,0.044591041274056054,0.012812735947742786
NTF3,,,,0.04807878756328668
LTA,,,0.07827186095077852,
CKLF,-0.07314427641617029,-0.06612272768416953,0.023129317622709495,0.008757634330103532
CD24,0.08667094497060326,0.03835043740348211,0.03706569770499787,0.052556329337282895
HSP90AA1,0.07723181326438465,0.22679974393767763,0.011918698998434046,-0.053832827476015054
BMP4,-0.0090896559598189,0.03169317725284258,-0.022040262090601125,0.024721944673816203
SCGB3A1,-0.02146014308414418,-0.004129073168123244,0.020682707643544712,-0.030360659330618555
IGFBP4,-0.05817855210025874,-0.03242423998345225,0.02482489204228914,-0.040420579809640804
RSPO4,,,0.10647418096991204,
LEFTY2,-0.010842660845837376,0.12198755519899808,-0.03193093831530604,-0.018236477029885775
PF4,,,,-0.01453704834619569
ANGPTL2,-0.08169377414252146,-0.131683906126451,0.0366423710415347,0.017666957208639866
LRIG2,-0.017095530334757462,-0.027584977354295142,-0.0070227951440567276,-0.045137455705573246
ICOSLG,-0.03967624179334761,-0.1138892819532973,-0.005441073491816117,-0.012697988765496736
WIF1,0.06807019128771873,0.022380317123485455,-0.002237175057999898,
NPPC,0.11541418768061568,0.08563224178788571,-0.03100761824013318,-0.012190265950982677
LYZ,0.014469527382818956,-0.15237187687765785,-0.032979364896600145,0.08046874543441133
EREG,,-0.02618883855615127,,-0.0028084344403764374
SPTAN1,0.04545020213672962,0.20264446665937724,0.059583372702107396,0.025297562969802016
LIPC,-0.01086749000304578,-0.022196118491732118,-0.007655717888886615,
COL8A1,-0.03842926197707012,-0.10796117959839915,0.04420820946288104,0.0025427126738141173
GSTM2,-0.014216364439380775,-0.028805406998015978,-0.027010844414899825,0.007313584793765747
SPX,0.003375024811868494,0.05360787958714047,0.016251643352458784,-0.01804960362678203
MFGE8,0.028972505870020357,0.05061940647436124,0.02610875659805756,-0.021896394289294813
TGFA,-0.010597233611195996,-0.061520890803185284,0.016393028846582242,0.0670571262675043
SLIT2,0.03415303722945737,0.1432560292391801,0.006954713182723598,0.010189526784123503
PLTP,-0.04640458133388439,-0.1543455766918612,0.0376270133406515,-0.024378857498114696
APOD,-0.011500170501973921,-0.17110323666033472,0.02572460087111508,0.02528000113910267
B2M,-0.07417157552642979,-0.23314376688138058,0.0238593996872128,-0.005551964095808263
OMG,0.03406366302242583,0.007922895990458506,0.023865125118536418,0.07845588285081133
CXCL3,,-0.022155894992142548,-0.018627999899584056,-0.028204195906638366
CXCL10,-0.007018575145543817,-0.01267877634812048,0.016501543407048073,-0.01949839607151762
RSPO3,0.006762698283238385,0.04733455706978116,-0.019465900875535666,0.07119438510765685
CORT,0.04252773290578562,0.0031701452303262564,-0.0159403635334525,-0.015212282232763457
NCAN,-0.024280463222501217,0.1475933098109468,0.054428707815854245,0.04328624145128054
PRG4,,,0.03614759956164154,-0.022446653335536963
TGM2,0.025875771712359268,-0.01222173496236125,-0.03880819805144456,0.007109220541617693
VEGFC,0.02470860433747365,0.007571117564339069,0.005327547692246472,-0.030479869351823903
WNT6,-0.017243391690572867,,-0.020270758948123795,-0.028272706461320393
NRG4,0.10365385529393213,0.08298463022437776,0.02364495553639577,
PMCH,,,,-0.02134364582075268
COL9A1,-0.0720161983301075,0.05611328038037309,-0.030875488255110627,0.06292549761744179
GDF11,-0.029366943926507096,0.021104667638311703,0.026156265638224655,0.05845790745945335
IL24,,,,-0.014305262501222733
SORBS1,0.08332199492012037,-0.027188464471860636,0.02127336113158016,0.03257516720303546
DLL1,-0.005269232704649008,-0.0015305158653886636,-0.002269060064605899,0.011190930465417923
TLN1,-0.009802079998043505,-0.17024948253013927,0.01403427583740692,0.009482885291270246
COL2A1,0.06017625956894708,,0.018002672363624524,-0.03728389016514633
SHH,-0.02039046199229172,,-0.018048753423899,-0.03688270809982185
PON2,0.006492000405604171,-0.0706438225752643,0.052853147730167846,0.029320699601287546
ICAM5,0.008794529810201382,0.11486191851504853,0.0040130521459652915,-0.00596003947611426
HPX,-0.017243392853761336,,-0.03850566663751983,0.08281690870061821
SFRP2,-0.02090381393985566,-0.04317188192108366,0.0034538213062963933,0.022541006722431117
CFC1,-0.029137114025344274,0.0738132367255353,,
CD70,,,,0.027418999518776167
HP,,0.02596102800772295,0.028800998912119076,0.025245941832513896
CXCL2,-0.026650410132260428,-0.061662761518171794,0.1286944738702884,-0.03359332254099893
NPPB,,,-0.02322632135691369,0.0018764245207390326
CCK,0.058980803869458726,0.23081856365017683,-0.014556700208108295,0.0640382139700146
SEMA6A,-0.09741241898512183,-0.05623275355627784,-0.024375759680084944,0.07876205432275475
IRAK4,-0.06628249225343602,-0.01378560613369896,-0.011111180839105075,0.016768469683145448
GSTP1,-0.0990565449997402,-0.18848781333022038,0.045019912295314914,0.05773428470983499
VCAM1,-0.0015876695270193653,-0.0014431790844345396,-0.017973745491098356,-0.026581217142486593
NXPH3,-0.041498454342446936,0.12496351343750516,0.04518017882048454,-0.0009551268566725167
MTMR4,0.014797656840680719,0.025482312592549867,-0.04957978691220315,-0.04148455461902879
LAMC2,-0.023626236331361506,,,0.002947537468521187
IL10,,-0.0329061751081816,0.12686318835812319,0.006785965372064883
SEMA4D,-0.000573982200856085,-0.09015227843326531,0.0394400785267817,0.005808388024483428
TRH,-0.0323211457839902,0.04758457932343593,0.04270391909114891,0.0957522844474263
SEMA6D,-0.1167012957535641,0.06181011546889203,0.028887122575561662,0.03919251121517567
CEL,,,,-0.005857047492971034
PDCD1LG2,-0.01659154023814153,-0.05050204368279359,0.0024260170253576773,-0.015806007123159098
SPINT1,-0.02146014964129729,-0.040685251975507895,-0.030516506175019463,0.04828191647059855
CTHRC1,-0.08338972191602859,-0.05449459524751151,-0.013429921331437345,-0.036680947784167674
PODXL,-0.06387738003406923,0.031004286284398688,0.0168676159042676,0.05028632545772514
JAM3,-0.04031700305610172,-0.16275357768180185,-0.05296450236919318,-0.02149485831883914
TGFB2,-0.02242070526065401,-0.0375110482000293,0.013325509202183207,0.028447796614866228
COL18A1,-0.09060112276343536,-0.044581958442109985,0.04851518899972081,-0.07872304401676991
NODAL,-0.01257952614189999,,-0.03193093474348004,-0.017670368974241676
INHBB,-0.0361464226186921,0.06380100182148934,-0.024088506065141513,-0.015772874705628773
LCN1,,,,-0.016687428485838113
ARF4,-0.08491130818269994,-0.015749743235316867,-0.02144706225915004,0.02108685240656511
CXCL14,0.024398663289647293,0.03737250582503,0.028098598024343276,0.00749386441855057
LIF,-0.020931563156600795,-0.03660071349907843,0.050883361427635665,-0.0812606513204363
IL17B,,,,-0.011651627818704274
MMP1,,,,-0.027505068251614046
MATN1,-0.020207138014051995,,0.17920136116603927,-0.029515432218706093
ADAM28,-0.05350589309001172,-0.07908967720278556,0.014481722273231875,0.02723430226427507
TCN2,-0.05050685085729326,-0.0747853742820034,0.030471583011212625,0.024680013448421512
THPO,-0.028735431342252288,0.08224746230981717,0.05488657047644001,
CUBN,-0.0030202086657335446,-0.027938565505008783,-0.01725772732987317,0.021686645607547694
TIMP3,-0.03424485925333052,0.056400210497231415,-0.03923931912640527,-0.11019570337928425
PIGF,-0.09487315208228474,0.023941114910934473,0.016740415185505512,0.03260631304744924
CRH,-0.017028722704524428,0.04010712342433599,0.02792707471256771,-0.01812485546107279
BDNF,-0.02136736958175745,-0.021651428975750016,-0.005395338253765017,-0.016108145844798395
CCL5,0.038051792357329695,-0.06920037266589435,0.00022873562009942538,0.018653234263066764
GAD1,0.08285444029265623,0.19369808117749862,-0.005595466226829039,0.015097460904842949
COL14A1,-0.012275720805575964,-0.04662888832825748,0.008735452361288625,-0.03986538349253293
HLA-A,-0.0596451791092875,-0.19082735148710128,-0.01333234977105284,-0.06016869970430026
CD5L,,-0.010579236156293971,,
FGF18,-0.008113788489067018,,,0.02250870276542698
ADM,-0.04318909480450921,-0.05466585551683471,0.0031399801905973718,-0.04114341143517595
GNAI2,-0.05163865818467,-0.19837311456483914,-0.015204278207974087,0.034818725932540186
COL11A1,-0.08100019339946003,0.03744403032857099,-0.008110042591522494,0.04965850115855668
NUCB2,0.028029501970330484,-0.0034598280960147693,-0.025550383821853203,0.03595571913762283
CXCL1,,-0.05173064006398473,-0.02565538115628517,-0.02553174336625834
VCAN,-0.05489972493292734,0.008923828399165357,0.017248439066409636,0.04539047730356498
MMP7,-0.020931557281214756,-0.02231364404569255,-0.0061910119722541216,-0.015438193799684127
PTPN6,-0.03736983458819578,-0.0741083524715337,0.009679390497407016,-0.005519984705653615
PTGS2,0.04633325100287558,0.0016658921553842703,0.04180213243626486,-0.04184131776833523
XCL1,,-0.029269152053571078,,
CD58,0.010597436993766893,-0.0038347667380214173,0.050447998394699156,-0.004148744390042906
TNFSF14,,-0.06355730508737828,,-0.014048553441643477
CNTN4,-0.01978262985463769,0.21438811934804985,0.019417519887961796,0.04950084059766131
INSL3,,,,-0.016484289799984758
MFNG,-0.04103015211593631,-0.08052683384010417,-0.008611647591175707,-0.0005637065563122584
ICAM1,0.01198293758715681,-0.062007678626258285,-0.007025909385988087,-0.03687129056515049
PROS1,-0.06860396450062299,-0.032185809660054375,0.01849642414506666,-0.01657289838048918
CLCF1,-0.01945797272687254,-0.05132454787701788,0.061539937412225534,-0.05297568512430085
PSAP,0.020067813946229803,-0.06329561356477299,0.02213345579208059,-0.06666513035310546
EFEMP1,-0.0434100955703644,-0.19235606451898457,0.023854632084184313,0.03958274526262667
C1QTNF1,-0.034804164603448186,0.06906467349674703,-0.009797614464851456,-0.05718646093330329
