,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HBEGF,0.08850176075313088,-0.0059107376566225524,0.01929519458961366,-0.039895631463441376,-0.014606009279451219,-0.007843708693374037,-0.00024822779131529986,0.11061839973215445,0.09844351410405248,0.0377792755213389,0.04544251262347511,0.03124552830061979,-0.04020339198021081,0.05338744857790558,0.04793750483465421,-0.03938029512380429,0.045997150562826834,0.0069465351838770666,0.0788823087191415,-0.015063600852824129,0.011228316511099064,0.1228897046267977
CSF3,0.09908897935968669,,,-0.03691374817492744,0.02259024713502705,-0.030192993303535788,,-0.026957193140256692,,,,-0.02628346269686495,,,,,,0.0334947321582108,0.06498298119123315,-0.019379406125139935,0.003663990527668367,0.0716424283661872
PI3,0.17675481018238562,0.06815586548691695,,-0.016476189335084306,0.021209214484711827,0.0015987786418425692,,-0.030354155272366873,,,,,,,-0.03353974523355606,,,-0.001224897129578505,-0.023274518410583013,-0.09313517584586448,-0.011173098241853073,-0.026362854733725804
PCSK1N,-0.05695342298335298,-0.053630554828003905,0.06820761256929843,0.06233195209490121,-0.03921590290638565,0.0019649062092550124,0.04420090900878848,-0.028953328416626064,-0.019578701814966924,-0.04471807799655958,-0.023791647114098893,0.00782801009559159,-0.03594515385081469,0.0037600532153194,-0.08152781729247614,0.02020041576640477,0.05918286880968891,0.0009550995519441737,-0.04743125343353386,0.06522521501638752,0.017144753015241317,-0.04991071830776107
NTS,,,,,,0.07169323360221859,-0.01375723084832368,-0.03313363308692938,-0.009516400469266129,0.026200428376615577,-0.01757054855718699,,,,,,,-0.039168917555640774,-0.029405227110381557,-0.020474678770987586,8.057914348345574e-05,
SFRP1,0.06767524806596667,0.04809974879487097,-0.040372094042844926,,-0.01977249451482009,0.042195409374350346,0.03474726644374557,0.0008536025456355095,-0.018729746132371366,-0.012438720693110293,0.027856407385503563,-0.007901967488931875,0.0007927045792205286,-0.033978588640250246,-0.05225280300700158,-0.029544358852307974,0.057963810152326184,0.07106107032526512,0.03196746174163346,0.026193477314510893,0.048314840617347185,-0.042040952218074
CXCL13,,,-0.031189606726119687,-0.0268037489127535,,0.17663434792821356,,,,,,0.030044285871753833,,,,,,-0.016538659358254635,-0.019722207042527664,-0.03161184416446907,,0.046336928174183126
MICA,-0.038712057867281026,0.023926992940159184,0.015956599119832618,0.04703609790182323,0.03358054832084353,0.02555027991639193,-0.029200173720682596,0.03884489611964189,-0.007157864040938976,0.07456991186432911,0.05947837689191698,0.05781386168046165,0.07207278451481434,0.06449653679825582,-0.07720027954431563,-0.044423972578461576,-0.05560246050772846,0.0005878014527666684,0.0303956177738703,-0.029992101497869662,0.08668670382927175,0.05192392627729831
TG,-0.024789353291695817,-0.03230329984376589,-0.017539320172296494,,0.03300694429969043,0.058583429024796574,-0.015879470987642672,-0.03253492031479791,-0.03296269725746613,-0.009001848058296619,,-0.02527990244318332,0.010040360756702987,-0.0323689312003674,-0.054696706034754704,0.07967058164887636,-0.03740723140779964,-0.01655973626741382,-0.024328794162113598,0.007586584435737751,0.016342726336940724,0.08624328167962321
ADA,-0.03665940377835204,0.046016229798795376,0.05080470170675393,0.01572713787002223,0.04503525915385269,-0.00685398269184142,-0.005875987447545092,0.04881808013106783,-0.03652325218677089,-0.014619725175776395,0.043129446521558944,0.03225963301701951,0.07634198608884733,0.02796148620576683,-0.006380288135345936,-0.10165731992850587,-0.029302027177894114,0.06645346902155537,0.03772849241344065,0.009025267539446451,0.08405454087824621,0.06790970908167988
LAMC3,0.0014070214308421808,-0.025009617348184,-0.031189606843438578,0.05111412280568332,-0.028998271574051,0.13560734010647055,-0.020232736235642704,0.017625291518979513,0.027892446824986993,0.03548620015394126,-0.045433826296554736,0.02883953740925453,-0.035887942517103325,0.11715197803589648,0.006020411370188229,0.05309946271536538,0.10423367730954965,0.06572086141802826,0.005743325709956905,0.022936690764975103,0.15907028932968584,0.08307911337137498
CCL7,,0.12326803890000607,,,-0.0235060474284603,-0.02948898554485428,,,,,,,,,,,,-0.03507355647104582,,,0.0014659042894254772,-0.022596462762137975
NGF,0.27538313630144484,-0.022928591928933522,,,-0.037317740080078945,0.01724724178148519,-0.015153274466658156,,,,-0.017570560126227427,0.059574134966436584,,,,0.02033579205023631,-0.03414098617574725,-0.028873574089392926,0.011104052349953632,-0.008655077941049295,0.06394858196420423,-0.012048728077364543
TNFSF15,0.08660158064632728,,,,-0.003887395235960088,-0.021833544828820422,-0.01839939730121681,,,,,0.00041957568311944767,,-0.029835960607275617,,0.0010245477372188576,0.13616377101234753,-0.034192779138555666,,-0.012034278500359508,0.06352483168443618,0.04221218193768367
HMGB1,-0.018734617477432585,-0.07164022295501378,0.016523892313721998,0.059515473555646806,-0.0015881250144315258,0.03756619277889066,0.0010800455000639954,0.04349626344910457,-0.07989356656600595,0.022361115807043395,0.06124470719786867,0.04965895783357961,0.06323715592649978,0.00957164367833477,-0.05841413190212229,-0.05377430662964851,-0.08178931680270188,0.030482829647023243,-0.07574222675200805,-0.06853672611175714,-0.08565946516414344,-0.020680280311948334
ITGB3BP,-0.016478964777078116,0.018966409186396506,0.0818429375804353,0.03744690697970155,0.039342589900121,0.04378658967482014,0.01779117711517146,0.08959167013733425,0.011293597057890759,0.0019201031383576995,0.04599869231390117,0.030193278514255448,0.018425931395489124,0.10921511867884938,0.07607394753747732,0.02405777002835341,0.13416510364258913,-0.06388748260804959,0.029382730140561343,-0.04724576579978462,0.004873090227523616,-0.02689762296083126
AANAT,-0.032111461102437525,0.009541807340175259,,,0.08584494066166325,0.036636484879343734,,-0.008913414084883976,-0.009607606509454579,-0.01037657444898014,-0.01651891055410272,,0.09077930130144372,,0.023505841454972257,,0.00637963401484385,-0.030769405552616647,0.03180422857517996,,-0.0016315185512206034,-0.02057594946517974
RELN,-0.03089092774935725,-0.002145294832421285,-0.03220178565025488,-0.029178195153182464,-0.026152382540706773,0.004749838204515743,-0.0420777213219942,-0.014822881854748855,-0.012518298224824387,0.040067921722118205,0.0038615638524636276,,0.021564426307431984,,,-0.026793662097565216,,,,-0.014536104245657822,,0.021176092752114132
IL15,0.006737951481418064,0.01850338600466672,0.007766855835654667,,0.005069025159165054,-0.02005209354057239,-0.013092265011346013,-0.004729127607483524,0.01772800866320907,0.004531635012122314,-0.016838649050244042,-0.002830619560923068,-0.022873935018884475,0.048867692632761396,0.1697075638204651,0.11422163283155203,-0.0226124838949379,0.009380650915264637,-0.05888706132486966,-0.029355309063160855,0.06259905504602908,0.08165752971610449
UTS2,,,,,,,,0.05279828392229229,,,,,,-0.0029990669668311116,-0.10361678000372508,,,0.03930917671769339,,,,
BSG,-0.025573557565796767,0.03138122548120765,-0.02858837570703384,0.022444874622055813,0.004145215988024993,0.09863241259130322,0.0014127410726778916,-0.019975328987397078,0.04792244118999999,0.0629969646876647,-0.04541583135787896,-0.05505223121607068,0.0018342777489264502,-0.0024618148886989427,0.03760998849528258,-0.03816700550716197,0.0692805738037229,-0.006659934271236518,-1.2115606288763382e-05,-0.037983863325047953,0.08570344505077405,0.14407919039466352
ADAMTS3,0.01895330882082459,-0.026573070192012015,-0.030817857171598215,,-0.020808648949937412,-0.006024645740737594,-0.021087851505861836,0.10539962990709358,0.026651176009304563,0.07033710070127586,0.05640643625285598,0.050206777506671414,0.029111271163480883,0.005949492896684081,-0.022858637052953018,,-0.028651947964333953,-0.026810636610583968,0.041512255530524206,0.05987838243172208,0.06103615085573279,0.0013491808262792425
CD34,-0.04849804942679171,0.030060945409040918,-0.03583800805425717,0.051145085058337945,0.013447818101854006,0.06385104765479381,0.038505431486236315,0.06528155755176333,0.021816625392798952,-0.019414289048332554,0.042999884578124925,-0.022106250270903613,0.04708166536904061,0.03372773299581856,0.004664915022124036,0.026831836655878273,0.06368298856645928,0.050857030456927334,0.005750308783272987,-0.011554609975830566,0.09455761468874539,0.0829838297589795
CCL23,,,,,,,,-0.027667882042477703,,,,,,0.027126947031019873,,,,,,,,
PLAT,0.024293876733869197,-0.021127098779630094,0.02017485231824044,0.015307114693670422,-0.008489312430355852,-0.008866290719052731,-0.02965453851985365,0.12035007039516513,0.04478353346121713,0.06918666730806496,0.030565874093004722,0.08204492675718417,0.04588719032132013,0.07212318498517994,-0.0789082225909839,0.006692984983714007,0.11110528910290018,-0.02330172738992403,0.016820201077471817,0.06986521643542752,0.07717531308174241,0.05523956429991715
NTF3,,,,,,,,,,-0.01675026653941876,,0.07484085874530241,,,,,,-0.04693071675547092,0.08793083325480314,0.026039044383475762,,
LTA,,,-0.012898471185036488,,-0.030127080013017515,,,,-0.01865575729744347,,,,-0.02287393784245369,,,,,,,,-0.04161815665157109,
CKLF,0.009017532407003447,-0.05466705628282015,-0.030257217782910472,0.027009246068679684,-0.007574487666333491,0.02707994512948209,0.03274514455475183,0.09381754611311477,-0.012659168355209326,0.010927746063882342,0.028767456088002123,0.04388938142725725,0.030015339034852935,-0.010528874386932435,-0.06467028950261008,0.029711132963741886,0.052890300412224596,0.06885831811050404,-0.03919669081603649,0.005053001035871973,0.019662468790518663,0.048403812889973384
APELA,,,,,,,,,,,,0.03137090664377817,,,,,,,,,,
CD24,-0.046978193655458765,-0.004953746986313544,0.015273135471206073,-0.024836540916191554,0.06686427510116291,0.056160200618054455,-0.039281019620530634,-0.0003726760184503907,-0.005072003262091508,0.04586105982346692,0.07438282540258971,0.048642229541231576,-0.01821699285330672,0.05445871894563811,0.04718124648747648,-0.04612370945425806,0.10268816179951223,-0.01207011654898924,0.008372708892593684,0.03149787825131852,-0.012341260260974622,0.02125343108361689
HSP90AA1,-0.033962426704783576,-0.0384984413228366,-0.003375184783408053,-0.041611825082319406,0.02730022585956724,-0.013369144753478442,0.0016744631216427251,-0.12873181750774698,0.03910333845541228,-0.03182814346934881,-0.10601684974042963,0.00959448759714133,-0.04660745777419482,-0.028811265938398174,-0.016389965441656745,-0.11037531262107192,-0.030629118533720367,-0.1215550039252154,-0.04167120452142193,-0.09067327365251791,-0.09824491015527527,-0.09137260687453676
BMP4,0.024161001935613345,0.00015202790839207036,-0.013673135564592978,0.09574985566793831,0.010153810418473986,-0.028754268322747318,-0.01639123928618752,-0.007335279611558224,0.0006587288499020109,0.0169196666732402,-0.02634802077557811,-0.02039923269485024,-0.019490957563298845,0.10256370820968864,-0.03562947296500007,-0.011617874998897354,-0.004393165583499648,0.08801103847924147,0.02603012981305335,-0.03147041852517453,0.0776664468697894,-0.010515420977501896
SCGB3A1,,0.07160952773306897,,0.0573059796225312,,-0.023428506963205326,-0.01671250784088793,,,-0.008752742037767157,-0.02907790535929542,-0.004138249391227627,-0.015961131331287383,0.05834047353007136,-0.038999100323092235,0.025592225964747528,,-0.03690336203389779,-0.0015825202316218057,-0.024991399100558555,0.08202727557440172,-0.04134748973914919
IGFBP4,0.04339426475722129,0.039667644542437146,0.024257656341517914,0.031766483305383765,0.04230686098843259,-0.016175442309521292,0.07820480936438685,0.1031537099624348,0.1040050554021426,0.02386997885173768,0.07055929104920092,0.012944187260214436,0.014014116255078176,0.09552410078844656,0.03910826421019437,0.03830839362555766,-0.006416777361557071,0.11820885955527126,-0.021747411334622557,-0.034372947030912544,0.16255789823697933,0.11198016113878954
RSPO4,-0.021886138104888292,,0.010972251916893126,,0.014135270402151567,-0.0270403054603066,,,-0.03320518385396579,-0.008752740757480632,,,0.02398751518636189,,,-0.016075892143450305,,,,-0.0168306437187434,-0.03209765125501788,-0.02594545724365645
LEFTY2,-0.020353489132984525,0.06836423829853594,-0.013056884035868924,0.08085639343969275,0.01659004061468951,-0.004316014652635205,0.09794222689338347,0.054851838943006555,0.03694524435955413,-0.009597487288949009,-0.017570560126227427,0.0067432337933437505,0.019296521738047676,-0.05337460148093462,0.01136553724237584,,-0.030578600652361662,0.030693758541179204,-0.02775214966466369,0.04325153682161005,-0.010350349990342539,-0.061843711630117246
PF4,,0.01409576452463169,-0.011732912628381107,,-0.020508563284583864,,,,,,,,,,,,,,-0.02212238365584153,,0.055346910152602374,0.07794265033486086
ANGPTL2,0.00966314475141489,0.07107637190760144,-0.010151459866929969,0.014261210117900007,0.021301708936058764,-0.021453254727652513,0.0011740718245921101,0.03779757209267305,-0.0045869966270371786,0.03576119679746317,0.059442237150756,-0.05137777747420592,0.07279687614112604,0.04048802786497176,0.0520656133342176,0.028870936909528484,0.06810264063681423,0.0517314337023785,0.026303790447805675,0.002777476145524315,0.09564424185944065,0.04350922801240013
LRIG2,-0.051743334779969466,-0.018530668315604487,-0.002820067643098304,-0.00897680854632612,0.017981428463399358,0.0719108613661303,-1.136609100995596e-05,0.013165788950746177,0.07487329005999244,0.07183282810955521,0.03658443597691494,0.018278476651412832,0.033793123990866515,-0.06218251521507554,-0.02363597807639263,-0.00010507035230142964,0.03752483314786803,0.04918487917085511,0.0005227409794915354,0.04114471824453582,0.062211600992101566,0.04368381896996917
ICOSLG,0.03796535248471108,0.010979126115657661,-0.007042216115401485,0.07812677450058109,0.036278116534531994,-0.014910937213429835,0.02771730749131517,0.08817962185050049,0.04537400940887748,0.05086426356388149,-0.009431893293984368,-0.0019468287154753953,0.012917817020139341,-0.06471464157414547,0.07502561554824728,0.046595146484970595,0.08289319196038891,0.10580392616471873,0.021269305827123653,-0.046340796200126225,0.08492723329324811,0.0612802946831576
WIF1,-0.050932541292143745,0.024540408728294567,,-0.06398426728309589,,0.06776816642840307,0.03675106197473226,-0.11129106116636533,0.0910013809249949,-0.016470845892069437,0.03104984387224742,,-0.013992364061440228,,,,,,,0.008192030336495213,,-0.03729510541374562
NPPC,-0.04466642596214614,-0.005293073916612919,,-0.008102644854415385,-0.013925102121375592,-0.04716972940982275,-0.032062887211681684,-0.00825069045234589,-0.020602132843305095,-0.012164167671339899,0.04734297839350594,,0.04056990240517113,-0.024874580208958906,-0.0487208406142992,-0.06900800748871687,-0.02865189293655216,0.07644070000866214,-0.0031465644474414642,-0.04329272405967525,,0.05923297268682764
LYZ,0.005129045728670344,0.008300621166744205,-0.04771424219199452,-0.022118908892108456,0.010060578915075872,-0.011013162060563193,-0.01822182437003654,0.06631829222187112,0.05219307095511955,0.029704812371012707,0.052799348022733825,0.06918065078677645,0.04197000964934248,0.08793041042064222,0.023103979837238373,-0.010510862527735079,0.07493297180068802,0.04072630347018327,0.04896123367482223,0.024615228803129482,0.08799121599963985,-0.05372742051509627
EREG,,,,-0.017891827521422043,,0.0009841347236382097,,,,,-0.018074971578166028,0.007796944824589208,,,,,,0.05671996425399901,0.08582608057164798,-0.02096285051753423,0.04571709825358587,0.06241407991783134
SPTAN1,-0.05649794608528107,-0.022864253730303145,0.044147988753700185,0.005724341603452886,0.0025209920450206856,0.0312899575382775,-0.023218478639523723,-0.07762167441428099,0.0072934457199248645,-0.017432970051658267,-0.03576852227031863,0.05063058963265899,0.003418282056191119,-0.05242075268749878,-0.04349086415278303,-0.0007023333276438697,0.03676721466005474,-0.05447418019913606,0.03936596644637148,0.07058283035357615,0.03722412631320059,-0.05384337353768769
PTH2,,,,,,,,,,,,,,,,,,,,-0.0267663305061286,,
LIPC,0.06345132634332018,-0.024422741591324338,-0.01765866056622407,,-0.013102789311023207,0.030271551125945803,0.10733044345229344,0.05705893566859505,-0.033966626381538155,,-0.032371944659096236,-0.046301426800901865,0.032473929585920325,-0.026376946047065572,0.030200947478696095,0.11364015050254182,-0.01851903531819219,,,,0.0486123043931588,0.1428872096083741
COL8A1,-0.009293374687189316,0.04713905965467697,0.023816147808995124,-0.022315536309803746,0.027026319695214688,-0.0009964031342081163,0.06240524726580348,0.07558874046041482,0.030714375465217887,0.03428565429169164,0.019620012374765662,-0.06836103501474272,0.05663183437366793,0.11215281349639494,0.0639087983437686,-0.0032432075659244563,-0.06835456848941762,-0.0026368403440807753,-0.01950449566596103,-0.10776664870050166,0.0020366862726767594,0.06790740277178611
GSTM2,-0.039446936602715164,0.047593124221590545,0.001276083796981741,-0.05149963944908836,0.017619019517921962,-0.03084621598739551,-0.011071272974764821,0.07182288424582023,0.013186651767509848,0.020948135723083846,0.12657614565059813,0.0648455485859039,0.020144269939050736,-0.05178942948103672,-0.09304393345493764,-0.046143189294542544,-0.0610422469366135,0.0847410991241996,0.003869860565705955,-0.012119782596121812,0.003159535512551463,0.06538707854541881
IL4,,,,,,,,,,,,,,,-0.033577101408067786,,,,,,,
SPX,-0.05274277494366192,-0.02131122140904086,0.02023426111862653,,-0.013607722886337145,-0.02381690702037743,-0.0242141976389052,0.024642241322387456,0.026485718865250595,0.08322530634464284,-0.09903695970252083,,-0.04209845543161653,0.05538980891924204,,,-0.04648755488336525,-0.022094453551909022,-0.027467766960549225,0.034754487132939715,0.0023161477865281522,0.026374031107739015
MFGE8,0.07505004589775835,0.0067805248700277265,0.02721427776755978,0.02453858547293089,-0.0034762715965981064,-0.02747786150123346,-0.01470980501659731,-0.04157989592164201,-0.013680713545156006,0.08236057693193972,0.03608120691152026,-0.055224138295224066,-0.014906873843159075,0.07354146437109031,0.040373047987139705,-0.0181553585239741,0.028329799896148585,0.056207684616576485,0.06591083586844078,0.049205993017992826,0.1511125172517894,0.051899241118063676
TGFA,0.06076026348236913,0.020045340043224086,0.01638887814968204,0.01988570368745902,-0.008743566926073589,-0.04171613262085438,0.09661893089858394,0.11894594527045463,0.01352471145013563,-0.009499190105552297,-0.036502026011114484,0.00707738770033703,-3.349089790157084e-05,-0.006017954620059929,0.07905394854626228,-0.043105810128478764,0.023363480172736133,0.06613252694277579,0.020622770550657688,-0.0423915500065556,0.03705781279295838,0.07649360991128101
SLIT2,-0.016651266551317087,0.0006530950761230926,0.024646213274559958,0.046203792705226635,-0.026649463562118416,0.0005410614219880386,0.047538885325517616,0.022050474415211806,-0.010665872809479462,0.012466447199068774,-0.0014272074994293173,0.03199914469016799,-0.038335530076715835,-0.015673922080889552,0.06373673191843303,-0.032975971991825705,0.05205995046508561,0.06626864224506972,-0.021102585136490312,0.030044193797404566,0.016768871975732416,0.09771733208327794
PLTP,-0.0813767370717692,-0.025289979942607933,-0.010279647964272514,0.050812569131303296,-0.03625094415109553,-0.015180456350345733,0.006958559306644276,0.13911726096207044,0.016126786947323824,0.014027980162694133,0.0968047779194843,-0.05497279173719547,0.055263360104389425,0.03630535315261894,-0.06298971900903137,-0.05994865095558448,-0.0015340920721658184,0.02455356266484883,-0.03544328528538904,-0.1171119106809805,0.0493498330546413,0.00953703487080853
