,UKF243,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
LIF,-0.08490134806766476,-0.005834953663209715,-0.08972715687488242,-0.0009443662229324488,0.04827996716546277,-0.018806431090544324,-0.026989890361588408,-0.030184986899062044,-0.002777678389766817,0.15252932804839647,0.01682336503117621,0.050547213258006235,0.026768155530338216,-0.013955009485883624,0.014303318489610264,0.003954989457816661,0.05102065775316064,0.00380266467046734,-0.028535280200137014,
IL17B,0.10349735531154915,,,,-0.023333017141984463,,,,,0.0766380767062154,0.06862967871923495,,-0.017954422256862074,0.010971510774189492,,0.0038575955367879714,,0.028906608452221712,0.07514327812511702,
MMP1,,0.03262680979984888,0.018204955039231592,,,,,,,0.07271667394776052,0.0989164042485987,,0.03219009860836166,-0.026860004034167776,,0.002177822629771722,,0.18358898923760297,0.030207458408744222,
MATN1,0.14864921066189513,0.08159549803247806,,-0.026408766585283478,-0.014812511125055283,-0.016691973373712747,,,-0.024280546490221773,,,,0.02861991632634414,-0.012128464391981732,0.03701699477696655,0.01914028845840002,,0.018418208777276207,0.012878957657961763,
ADAM28,0.048053460036179906,-0.007210674247731184,-0.05091169754791011,-0.023057803660462037,0.04509516879686918,0.012640747078402773,0.026839454089881323,-0.010464644981037354,-0.013833578538297336,-0.03185326720425148,0.00657379372775705,0.02959869461060786,0.020427915422656175,0.02705669114632152,0.010115294642899076,0.004415189827236173,0.001271834403293881,0.08155171294734666,0.04122333944738297,0.0410868560171291
TCN2,0.0011182386121583237,0.07463188875462598,0.03690634165732874,-0.012919351353270233,0.028832743821723752,-0.008285168001811257,0.00478412550446885,-0.03883676301975389,0.1246780767381009,0.04169993578269922,0.08280915103750501,0.062145509400687325,0.019740970621866576,0.04511035821201136,-0.0005375593166351876,-0.05066040604103058,-0.05162845161383261,0.035006206575909644,0.02530103670482588,0.05573289896672777
THPO,,0.0013037498676066982,,0.021682076359398242,-0.028827086679416997,-0.00028098019472511094,0.0007135622093377795,-0.0066695187942225325,0.03266944545824649,,0.14423343004961697,-0.023843921368242576,,,,-0.02746885876320666,,-0.035157533646444535,-0.03033730917577982,
CUBN,-0.05528154083796728,0.14174279876373588,0.02862693944945367,0.028209131605194213,0.0894932838574892,-0.02433089355885426,0.06854207359926585,0.056848489168213646,-0.005462055352525864,0.015299781016176506,-0.010713919360305793,0.06269662283946004,0.012705245432465866,0.08526150555124216,-0.022254605041096685,0.00394807073104127,-0.012161112380408647,0.07099739363847946,0.07347591552696865,
TIMP3,5.577309370963727e-05,-0.03042888433031537,0.0013578472454123436,0.008548668471002862,-0.008834802711170604,0.047837052531883445,-0.04946037535260748,-0.04292965774522817,0.06784563662674484,-0.03383901653162736,0.196959015077371,0.00789942801708435,-0.04124063671410123,-0.13937698059546186,0.000982780130757576,-0.054977660715683815,0.017433200188751427,0.13998528200386723,0.07242100028087312,-0.013514315013305052
PIGF,-0.03512722323195031,-0.00333871134613857,-0.0530252068929759,-0.06838316415977976,-0.00639166812101516,0.021216453159287524,0.022900196982571227,0.03460253026342633,-0.036216181246026255,0.034591349953007756,-0.046917796511106544,0.030361667201552717,0.0548659555236572,0.11599599186950446,-0.019512503328440074,0.035568605850249714,0.03186078977704849,0.015046900857816459,0.026778091937373762,0.030434021319131414
CRH,,0.04097197939948357,0.12349615297693663,-0.02225488650775668,-0.021725535495203282,0.05936772860562517,0.023854187082773298,0.017877717194201035,-0.0010777711714629453,,,,-0.03797565519499148,0.015403027995931594,0.04425672401133235,0.0345009759489997,-0.03687565835993192,0.04404214153984948,-0.008776155186303205,-0.025878997187346296
BDNF,0.04023553730128179,0.0527353269285421,0.10043646299675235,0.0010220332714450224,-0.005123805013620078,-0.017037017524603362,-0.025507126658804634,0.05895981207973658,0.05143352194705312,0.10237187990515881,-0.0094734753054071,,0.021399750464221913,0.07613710886215991,-0.003448852541988993,-0.00305117500944364,-0.002928915498555388,0.02761067729021478,0.02605130275019231,0.014360502136633476
CCL5,-0.06280821827126738,0.04041746387961396,-0.011208834127361,-0.032508911861128094,-0.007806653561728298,0.056294479596309066,0.025159786895811838,-0.02369162572490915,0.05121931353331896,-0.017154097750050102,0.09127005685270724,0.1485086317915551,0.04852940329948169,-0.021378268670834314,0.02933853780719172,0.05295693396150462,-0.02127241539780897,0.15611917148121618,0.06428522832653036,
GAD1,0.1313119507429272,-0.05607664553472206,0.10141719737983756,0.0723478139802762,0.015576456700065655,0.06250256423675375,-0.04407028828817286,0.15338709949424978,0.2148957529307307,-0.07624825505176926,-0.01872625371158825,0.07091195966608764,0.009514856591569405,0.06816288924520127,-0.0583882243088492,-0.015544213804504072,0.0561483835325703,-0.050839782076323586,-0.02305467714139057,0.01904508522862572
COL14A1,0.08237586613344912,0.05253683059202041,0.0012934564728602905,-0.0027329378683581206,-0.025062701239330423,-0.02066591660643743,-0.024112037783498966,-0.049477223065649625,-0.0415991108169272,0.08964864491272674,0.10404135519293427,0.021416482426729142,0.17386820436497363,-0.03278621146681207,0.006374783379158649,0.024561891790240205,,0.10814360634348279,0.015768557557250415,
HLA-A,-0.03766054228109908,-0.03565799533084462,-0.14048906839401193,-0.05351067675131787,-0.0036079915124606577,-0.009223593284955641,0.052231355330063726,-0.14623381186961476,-0.17982337544954188,-0.012944966763918686,0.07438682744560644,0.12827387183626002,0.02799810660509943,-0.09178252811847695,0.004636624791178381,-0.1271215998288417,-0.00018133192733777074,0.17217897222025472,-0.009526310745417545,-0.0331675302681846
CD5L,,-0.035886436376649525,,,,,,-0.03197667203810486,,,,-0.027217181003145845,,,,,,,,
FGF18,,-0.03247073866196516,-0.001748162942464155,-0.030877191477607816,,-0.017886107082294697,,,,,,,0.009891816816900493,0.10522842287454821,,0.07709349064816261,,0.005919038941419424,-0.04704478298689926,
ADM,-0.1746379410102789,-0.012469475873462772,-0.06901524986045568,-0.0074428989003900645,0.026996018711714337,-0.044606924741856874,0.02695610792210178,-0.05029724139878703,-0.17463348016009386,0.01682489270621495,-0.08465900990452344,0.05968900574511502,-0.0031745057635454064,-0.08772906746962703,-0.021500392193694356,-0.03232770379096162,0.006196860173934886,-0.013297114741863786,-0.0981622142065073,-0.030529879227403908
CCL15,,0.1741900679703855,,,,,0.07805273070495027,,,0.10980696321087917,,,,,,,,0.17685321448165156,,
GNAI2,0.05667272696282347,0.07986568542404002,-0.0799368282486108,-0.08603315385455435,0.0002193583104365607,-0.03916793079658052,0.06647590603431554,-0.10829586080749264,-0.10441369103107971,-0.020702063455057994,0.07554548159514946,0.0030984972875486923,-0.04697911311147708,0.004396667925863889,0.08266874211980833,-0.09756797857279365,-0.040955852385843074,0.07062864456966114,-0.007723877797584418,0.07295837095023636
HDC,,,,,-0.0190927022715928,,0.042539549870923524,,,,,,,,,,,0.018440379356807063,0.11078192222833666,
COL11A1,,0.0032549552032193688,-0.07057788347959597,-0.04467012511915805,-0.0256863503571443,0.009363100721649758,0.010008904314198562,0.018392394801314948,0.00961127404144071,0.023931292907200707,0.07681010400201484,0.024049254225944467,0.050932764663612816,-0.017019758890394754,0.0443272942788492,0.014640346868948214,,0.03347547963174726,-0.028648741326420087,0.07861109947167341
NUCB2,-0.02329926027963201,-0.027263470997346263,-0.06409250409153101,-0.044667321305280845,0.03794867925985255,-0.01176124856784115,-0.018736559234750233,-0.013269042657493707,0.00539760019985987,0.0360027022027981,-0.06759932834185313,-0.02863018593108771,-0.02569329257876056,-0.020747400057323024,0.016793203795626443,-0.06317318036441681,0.05100165937985675,0.07298371348009254,-0.006904996160195615,0.05637067432398181
FGF16,,,,,,,,,,,,,,,,,,,0.044805541506944546,
CXCL1,0.07060374409652734,0.0378526371171549,0.07848521573148995,,0.01338358553211958,0.01663788832785353,-0.01917518917845118,0.08096240406852508,0.018581144462310274,0.07717683047833662,-0.039686801364571325,,0.06911922483031989,-0.031487052304905186,-0.04769658550020926,-0.036868154595497776,0.24298940533655433,0.0950444014205679,-0.017450500065673474,-0.047565695461608215
VCAN,0.057429800263787106,-0.07069025084359128,-0.06200055486943054,-0.09963481679958082,-0.05757674994326493,-0.006387115710130979,0.028482672400553813,0.0305321108160498,-0.2079753583750084,-0.0911011825107117,0.001237525358414711,-0.14130555542961962,0.002751655250876355,0.08770739434390688,0.06853810155178766,0.01180671300014276,0.01817682461553905,0.019390008890586605,-0.0710746984472849,0.08660715688643461
MMP7,-0.07299504792697693,0.091677499227508,,-0.027355512201762164,-0.010312458401767569,0.09835256297989643,-0.060119092693572684,-0.031583948508195354,0.008732413724224574,0.08085188146603585,0.09353207778261033,,0.02948945144866638,0.039069814811738275,,-0.0489927513384801,,0.1323430380992871,-0.02441457078681172,
PTPN6,0.038201380515294765,0.01998434856697038,-0.02268356219813198,-0.022184769584156022,-0.043408000095004416,-0.03867616386681887,0.08117033956301611,-0.08143242723287786,-0.03547047577810645,0.009152624809543021,-0.006897126134436071,0.07110747609321454,0.02596538376017795,0.12102455243279348,0.0011759019779971546,-0.055164390779223645,-0.000418108916436221,0.06955388952087589,0.004716724064327392,-0.003330358773950218
PTGS2,-0.05006861725481117,0.07850768141951471,0.011598635979958432,0.021597456258727506,0.019263172399045566,0.014578422927618542,0.012512045869181152,-0.039512336671260216,-0.03062435019468012,-0.017008490363198753,-0.023798599063345853,0.09860846277417566,0.035032751273440764,-0.07309709082950655,0.05035136223087984,-0.05854233065614852,0.2082613292096461,-0.024515083214111305,0.0029834202448184074,-0.05673365208595826
XCL1,,0.06662175339928421,-0.021192065386299763,,,0.04342903564788547,,-0.04142915381483749,,,,,,,,,,,0.010894272486214497,
CD58,0.017633473829164394,0.0675368125988777,0.04107966209161015,0.027001342521050138,-0.021588726424600517,0.05544236295615978,0.029354323419195468,-0.05160191323256675,-0.03100176667443094,-0.01925137315442678,0.07461487076787701,0.05439610645544004,0.12328131560891911,0.02817632063633279,0.012369340683373042,-0.05748639581885021,-0.057292865046172176,0.0454154177438374,-0.033031605570300174,0.09394534168618177
TNFSF14,0.05225519082980493,0.09369362884353294,-0.05964858755507341,,0.05089067950834396,-0.0036100928603592297,0.015438561587138789,0.006583985773263269,,0.034011436876317955,-0.05123638443863571,-0.01119897989610014,0.0876421442620506,0.0180360247451217,0.08221129006162563,0.005736288327556038,-0.03819602544962262,0.05018785013074267,0.0015469843885112706,-0.004452875518217287
CNTN4,0.0197667171331883,-0.04224559001678734,0.15208428648563807,0.017030596472384356,0.08150359793943693,0.09386735681889319,0.03080627572500252,0.12677773231360687,0.08829389561554922,0.1412020140915332,,0.12744660158905052,0.009861241100251014,0.06951783706772291,-0.03982016674659599,0.017720170687584073,0.03268531188249095,0.00401618868969141,0.06325560860444177,0.04700297936256858
INSL3,,0.015206184815481865,,,,0.040316823985850604,,,,,,,0.04586093769595407,-0.008162318547716103,,0.01001063849380513,,-0.031711119062415014,,
BTLA,,,-0.0220934336469612,,,,0.0017397369100701993,,,,,-0.030544257142900523,,,,,,0.12195292860687705,,
MFNG,0.05091135312830433,0.10893857359982463,0.024268489175969916,-0.06565001485561386,0.01761633318657339,-0.03230678326704003,0.06813020740827735,-0.059640912157236374,-0.00619795340688084,0.019135490865108934,0.036366610828994686,0.07311000469415072,0.036703863530955415,0.11706691973021842,0.020880450138011184,-0.04668745788706158,0.14449659398941753,-0.03374078737943454,0.04607736478616688,-0.007138685518289481
ICAM1,-0.09588542171441909,-0.0019612926178173866,0.008320639834597866,0.026905052209304375,-0.02356305325640452,0.04009919868657281,0.01498645448646525,0.009824873189779185,-0.03171020302526573,0.04685019914878253,-0.08702090436374672,0.09459422890385308,0.048148615698549585,0.07393231988895241,0.016851170588759477,-0.017832376385032118,0.004215565477266205,-0.007247462827206606,-0.07114047737312103,-0.020185136802030993
PROS1,-0.020928504561903656,0.097696545567608,-0.05356392649735854,-0.02798414860447835,-0.021896047082336497,-0.04034874287318716,0.007934284706830769,-0.007129936640326469,-0.01296124782680011,0.09303423038869657,0.01154230627993062,0.10596393689264552,0.09180745535091926,-0.02001911301704449,-0.02073468576043949,-0.025118035004832832,0.08075037986747559,-0.02461751230855261,0.025148399531786325,0.048096182432957414
CLCF1,-0.06216360232964328,0.03667824197507501,-0.06854213152794561,-0.025429680324321583,0.05939243086003493,0.07923694258742577,-0.01517238136034285,-0.024960174161657914,-0.04298909357027322,0.030250576244997662,0.0692429855202284,0.14042155944641216,-0.00870968387558769,0.07892619834701498,-0.026718175699587718,0.011658393657691841,-0.03196160462366868,0.014540906731305453,0.03872270563532336,
PSAP,0.07085902609407012,0.1008701318632973,0.014609523682517146,0.013400889638154551,-0.02620472480577566,0.062274303093245595,0.001813866141900676,-0.047449083425557086,0.2227947296407043,-0.003527120401400001,0.010633762408837,0.045957361047891894,0.055191184244959585,-0.020567706759605175,-0.006245012045784544,-0.1082518053348543,-0.11222033949896514,0.08280048649504845,-0.010323034481589928,0.0814038232100215
EFEMP1,-0.09599131607508561,0.057191146765826525,-0.10159850295815419,0.017703735686351387,0.02548878764101716,0.018142016184609887,0.09474242163197533,-0.09321094254303487,-0.09443197740475906,0.004308258932392617,0.025380075223293212,0.08313447912778343,0.05681478679015572,0.12014879658278378,0.040729039660254866,-0.02140356626448083,-0.07219092838293861,-0.018865003665365827,-0.022097306313139376,0.07522052603874499
C1QTNF1,-0.09077453144758707,0.01586529133886048,-0.01601572138039516,0.006473720104930711,-0.0435577341919384,0.007202486630594765,-0.026618871999418,0.030572487563162415,-0.07225221450857555,0.007344262497374971,0.07341471647641791,0.00876286462156559,0.07514986302867903,0.04503587985214223,0.011472226275452862,-0.02738838397412811,-0.015393531398167964,-0.06949741911210079,-0.07556297086704886,0.0811450313477566
ALB,-0.033875992625576556,-0.027861219988197777,-0.03781789421067512,0.029668667737338995,-0.017297851503795734,-0.020752694147975134,0.018782293056047766,-0.04454949305125846,-0.05253092619466608,0.10200463301235024,0.035127907592439604,0.08912987686733018,0.08705397862949496,0.01584965793344616,0.024823602240524163,-0.01347117442614716,0.21725519135103893,-0.0011008418137913407,0.003394927392359665,-0.08412087906136967
CCL13,,,,,,,,,,,,,0.0647149066849394,,,-0.026584898245307357,,,,
EFNA3,-0.07158986926227272,-0.08154521420973049,0.057488416834163995,0.027105268811386852,0.032122709297549346,0.019768042244454824,-0.003358969774964029,0.07814539487263733,0.014419281498599081,-0.021066152741846495,-0.027733511284208354,0.06517097583176874,0.11821755499975928,0.06241278580955574,0.07207910202294597,0.11372802994023656,-0.034214654550891656,0.011893629163559438,-0.026532564311956778,-0.0018570704787265605
DRAXIN,0.11547903962899282,-0.0094173398925922,0.000285411867180383,-0.014468032629646776,-0.02818775462441863,-0.05139764516868213,-0.03177957099886224,0.010995818241437824,-0.08490604187282533,0.01784977788230243,0.021222221739895825,0.06410637302982779,0.046882648971395324,0.04733383523161458,0.019394385947214675,-0.0063883599524052065,-0.01663564248966493,0.02523526232559006,0.004049981362934841,0.13050133668109282
RAET1L,,-0.0016616420586115337,,,,,-0.02450894565357765,,,,,,,0.07483515163251564,,0.002124689381632211,,,,
NPTX2,0.1099336006607926,0.003793410694553518,0.08352629493049796,0.06371989259573907,-0.011883350944314282,0.03419829016378112,-0.02959805685857537,0.019964278852099806,-0.06586572435786521,0.014102845681339305,-0.04585991962858391,0.11743495082477697,0.015123641894461293,0.16925458921077194,-0.003766280972761659,-0.09278680591967618,0.001692399529346194,0.20742873996752062,0.05133697717597227,0.017915657885869535
FGF11,-0.11700277015293406,-0.10217261225264575,0.009400669748970157,-0.0478160726656611,0.0047844349730219666,-0.027188408200653675,0.04201585961053252,0.07717434068493136,-0.11350545308747381,0.03257044069640738,-0.012597412062510936,0.024377436445779617,0.06036542397479164,0.01894714606468331,0.0400418943193582,0.030756776155433495,0.015218675580171877,-0.013670894376483604,-0.04127401922395447,0.05930413137444748
CD59,0.12876402831476677,0.09782412559048415,0.027477781340708163,-0.014430576992035746,-0.0069645488910587885,0.017319217978078023,-0.030712175653712072,-0.007302686485717429,0.13392720069805997,0.0595085929953645,0.07791197434520764,0.02011957439713447,0.05647017379091446,0.025316061614373844,0.11753989835770988,-0.05974315660262752,0.005572612141039196,0.12647132434489833,0.09694843105267814,-0.04386024146462708
COL9A2,-0.016039125419087894,-0.020042485707866372,0.03628446382861703,-0.022504768900740855,-0.008954143975059408,0.006369621136863141,0.007877480796308482,-0.04439843242213849,-0.06814547367114104,0.05252173692397573,-0.05289205937833916,0.0373714900685304,0.055452795671403335,0.1375493232919383,-0.018193197904773226,0.045959245624113285,0.07504495225049976,0.006789412108590778,0.06635274003522562,0.15734356508520256
DLL3,0.10514262095372937,-0.1255016165193536,0.09295096612323268,-0.04529469426825764,-0.05890548441361719,-0.0014185859488519204,-0.01076010165572932,0.13180847926224984,0.02774288846351995,-0.016042196651492768,0.010789987644277002,-0.057719154185954295,0.00679146137132996,0.15037342924492175,0.028152249606300528,0.058031028650162526,-0.03277434619800183,-0.04062464327538752,0.010548634773068197,-0.03301645218842352
FGF5,,,,,-0.013774181775014533,,,-0.030375939511069396,,,,,,,,,,0.05752261549090127,-0.04080631319184978,
LIN7C,-0.016257427936782733,0.030235396716376296,0.0451441450235761,-0.06032372080099634,-0.019496334491146225,0.009801615553121685,0.009030645092358793,0.0634538209483483,0.03422451241645266,0.09631937159641615,-0.0271908749841523,0.05807106898483843,0.030028347335100944,0.06757033889812941,-0.021565105779158877,0.01917356638909338,0.037250496018106344,0.025290483903366138,-0.030326794374089146,-0.0038588008826055883
GDF7,0.0005819652545500022,-0.014334362441908064,,0.005301749846789598,0.04262984782547695,0.030629291024193497,-0.032992962619974496,0.05500691335719723,,,,-0.03463595981881043,,-0.02214695930124171,-0.020845190030023074,-0.041445491117230455,,0.11463259047381742,-0.03266077837397477,
PSPN,0.05704914941491625,0.01258407134176077,0.017711416280014054,9.173481457971314e-05,-0.02054569195270183,-0.0050451574846309254,0.0554298873830845,0.003889193348887285,0.007476138240716616,-0.01935175310646755,0.04497278216612877,-0.03456277045462053,-0.0043094451001341625,0.04001540916573609,-0.0066335635767586386,0.0854740382453633,-0.05224446884212855,0.024916593466674748,0.08472212632023386,0.023578724534412142
ANGPT1,-0.006066258055736957,0.1254497123906658,0.011090709690584823,-0.03701260495544063,0.0003965085014996087,0.04147227244443191,0.013562731449414233,0.031231872432691897,-0.0015298791034669957,0.04237382183316231,0.11011144172036763,0.0398458492629105,0.015917695995357722,0.03420355290390306,0.02353670232411436,-0.0064477726314054054,0.011651664013004635,0.057334806927911736,0.06262299102448321,0.04748604499183008
PNOC,0.16422854188256888,-0.0047467286865516085,0.12392751225925566,0.06120952629085121,-0.009836175874301528,0.08715400771890469,-0.061311140027149054,0.11447889965256865,0.14534962912327853,,,,,0.026987337127761208,,0.013537682727955745,-0.03410677100754238,0.08165182512820442,0.0009004936828709308,-0.08137072422643547
L1CAM,0.12394052503938852,-0.02476422342898149,0.05091821082755345,0.04422090825466879,0.007524955972166645,0.007899696803206024,-0.042265706439401585,0.08527591906988274,0.29909770161804333,-0.04104080638478187,-0.04546707089071579,0.03889763832987906,0.07490427480019989,-0.011824395138613886,-0.0408683818121526,0.06785649968021847,0.11279764788628714,-0.039832535091406975,0.07586563680801962,-0.03464045020270835
APOA1,0.020841131434337468,0.026813588805350414,-0.03287286251857083,-0.04526721655324571,-0.029478832312350024,-0.02475284813016298,-0.006976898264872722,0.015137203249103795,-0.04112315887475414,-0.04254710962583762,0.05065318220988068,0.07185644968229747,0.022898521840914347,0.07612354005290356,-0.043771962393494034,0.037547841276878546,,0.030825106361060554,0.019889415141425615,-0.014773950940185342
PSEN1,-0.015354891824571166,0.028048089384992033,0.017318012432254306,-0.021450305393829503,-0.0010179827012411903,-0.029141432426456372,0.049183411401469306,-0.033070363287127216,-0.0683518778274019,0.03725385354152683,0.029191384649600315,-0.009496536223524392,0.04249055159118983,0.042163501716149326,0.09697557251666127,-0.028039549624291577,-0.02462846860190916,-0.0042877605708033445,0.06016887493062199,0.08917869931868036
CALM2,0.15660177348845097,-0.020943376209970978,0.11482716308380136,0.10540206580146212,-0.01493378221713684,0.018366391360289662,-0.06043794198493983,0.18459340777994862,0.2127417289976324,-0.09481739215840027,0.04961334779548089,-0.033974043297774294,0.08775821411998709,0.17338779447502597,0.0010558135817470083,0.16265596099147464,0.1396414938178099,-0.10175744998512021,0.11502078736030433,-0.04671435111316694
CLEC2B,-0.06690508976645032,0.09240995953172859,-0.07903599602361616,-0.02347758275983223,0.01177551356296125,-0.030915217053389808,-0.0030310705243125967,-0.07815853193676053,0.037909439172692974,-0.1014275595059661,-0.03581021184330073,0.08369196344521446,0.013131020584603168,0.0009076380358276723,0.020235046126307988,-0.04785828728519191,-0.05544978849368507,0.1402668258560814,-0.035360266648296446,0.00256493720272011
NTNG1,0.16503300724593345,-0.090905345450847,0.008915298101472909,0.052296817509234116,-0.0031885117958750228,-0.05812426928320294,0.017193704335267585,0.046861853884522756,0.14051462227688016,-0.006296920407245861,-0.0010907910923732493,-0.026573333455672744,0.08681019563314424,0.15977772159483733,-0.003972420374341532,-0.005908148857480725,-0.022393998738130007,0.03677370473958974,-0.04222367057147399,-0.013477783343811878
LRIG1,0.021733949637037918,0.0012895265025710558,-0.023778572528979948,-0.007223873194903167,0.041807843745653994,0.0057201763654736205,0.046028586676256915,-0.11613540992538048,-0.08886769627428218,0.05094655450923352,0.03483619762413895,-0.03200142682143745,0.057160786429842576,0.09373984723724398,-0.020377344724301916,0.044375258569156494,-0.06712186349396444,-0.09231218086282829,-0.06030336003292457,0.06512644204721305
CPAMD8,,0.00376369021765077,0.11085760072818979,0.004824133146575447,-0.012460601097756091,0.03177286952591804,0.009731516903099934,0.02788130313831723,0.07644790296809365,-0.044646161538558604,,-0.012678065268496061,,-0.03081293050864425,0.044557526280208364,,0.07416859817001552,0.05528316654531498,-0.0371443960108426,0.1602182607681196
GHRL,,-0.004386866436433683,0.006271925327947542,0.0003308876604793997,-0.0121620919238754,-0.03696986979990966,0.024186184329139007,0.030436530062654617,0.014676060649445023,0.05720193404406462,-0.060007818427018335,0.031002303306759908,,,0.036510485705948705,-0.01813135492448544,,-0.036076003961504684,-0.03274317157263413,
NPY,0.04185011949993317,0.0048590190026571705,0.05891703006627008,0.0369013184608785,0.028289091651925106,0.07146131207304422,0.00565685014614834,-0.014203475382464035,0.08979554839299932,-0.05213704849551621,0.02191991125198601,-0.030831159834801634,0.1094730112547163,0.12273916036113734,0.05686049917577622,-0.026113836283576886,0.12860215936457153,0.04514361655202645,0.09758240105474103,0.051406895653831206
MMP2,0.1475849048610204,0.025466832820036457,0.011121271622391663,-0.09569650107988942,0.017045896618265055,-0.021803203722983295,-0.02830980957298621,0.05428769860252821,-0.16134030566387064,0.07385488809156296,0.010022008812025283,0.047964845727999084,0.09654211557137274,0.056177784616679445,-0.061776028844124316,-0.028337952654168906,-0.07209458395420797,0.13425694687151069,0.06552894048702304,0.04467516316571331
PPY,,0.02266103937317629,,,,-0.015409865088086639,,,,,,,0.057913697770796545,-0.006512298605348566,,0.007701164997111261,,-0.026815605863625327,0.026926851221064637,
ALKAL2,0.006569554274612571,-0.017106169784135466,,0.011667034928251855,-0.014128249149371235,0.03627409288167418,-0.00907729183324221,-0.04199920277043668,-0.06615303904038722,-0.01697927092487524,0.031093026856566078,0.05778951958136165,0.037644632777530766,0.05136839983239412,-0.007799832692823538,0.08609117800535289,,0.035805304420384834,-0.06409887856070429,-0.07855734098865995
CSF1,-0.0569610414457821,0.06891330511061343,-0.06148473723319931,-0.05453748009807624,-0.002117698550677244,-0.03667127846715477,-0.030003736231116053,0.001291903519880316,-0.06341131509403794,0.047783062495097665,-0.04270000019251178,-0.01445004625356334,0.10542316813084057,0.013691181071373569,0.005537988193274768,0.03045515431487425,-0.01107144058099729,-0.036138002436455686,-0.02309610312965443,0.07546405503950884
SEMA4C,-0.06668936584072305,0.082585403530874,0.03933757903269896,-0.02666096145931132,-0.04585195954613592,0.0028627845085183413,0.02452337734552783,-0.014531961289821437,-0.006634200407157069,0.17225182377546155,0.0050154048210443985,0.01851913794185478,0.05470196213728816,0.031739205312147245,0.019769062875735762,0.04617449171401761,0.034995016066047935,0.13597947901570917,0.009894034376953848,-0.08318188620780738
BMP8A,,,,,,,,,,,,,,,,,,0.08770458310063532,,
ICAM2,-0.015182953877518864,0.048033706145610214,0.03985992311184927,-0.034606685947246994,0.013329869097590763,0.03056503022618517,0.02156201703476896,0.020320395380332517,0.0367674400484315,0.1284360749107585,0.08066918974607457,0.04934141889836295,0.03380282137217728,0.12899347064343342,-0.012147604506573999,0.025102864150799105,-0.053650000013875154,0.1276934626133363,0.035441023072786675,0.005165007102730841
SYTL3,-0.012816447548560903,-0.017438339454061032,0.01858517146771854,0.019850386826258355,0.03242322845108839,-0.024517363095752698,0.05376034297884275,-0.03141866146396374,-0.061838836004294,-0.06483967157922485,-0.009899715424667645,0.01930035221937235,-0.010860995516085523,0.04202880342631912,-0.07254659537633315,0.03100240415141541,-0.04730858707124775,0.1327311534029059,-0.003791294882804933,
IL1A,0.02835005954610935,0.052007033681444235,0.016292451801342787,0.00448820200605417,-0.011128731133039122,0.038449071433313414,0.021276463694279782,-0.06739547925093214,-0.04666715745029644,0.0341933030477998,0.08867770128085112,0.05506540238808717,0.02167328702607425,0.039472867526075026,-0.015247025554218922,-0.002913694925445547,0.010479678217323606,-0.030118551522050434,0.010397177700279887,0.011807201933164759
HLA-G,-0.03785351061972632,-0.042228208408909146,,0.05490748222050222,,,,,,,-0.04725896494972589,,0.09111926026115787,0.04487953861149214,,0.011377858937622677,,,,
PGF,-0.04501069230709311,0.0879094640462285,0.023073475238727714,-0.061846203611443114,0.03337184165093607,0.006388965455134737,0.007325522113263391,-0.03262075836032886,-0.07241619402309006,0.1559402245994643,0.18320013175442024,0.0997793473335959,0.03157732740825008,0.06748320867436272,-0.09104716786826977,-0.046905412648382695,0.11484381507338065,0.20303925355786287,0.11158111270965038,-0.043421278387161776
LGALS8,0.041264227191817396,-0.012043225422230727,-0.03871867853412676,0.012078415504783996,0.04235214524971704,0.033650951083303265,-0.016399579409647952,0.08402297167183281,0.030009373914151805,-0.007754710578439873,0.06685307915750409,0.11166809280532082,0.05579485157491739,0.06649134453900872,0.017846095110649867,0.033831874385045646,0.03477690057823211,0.039648464474586524,0.025318007048997542,-0.05442604644754681
DKK3,0.16470361270708717,0.07401169165381223,0.12297558863189897,0.06940316002673877,-0.0032936419656618837,-0.013459872679200817,-0.09172702141416203,0.14921597203060996,0.2333754996619,0.09877991328554843,0.09130551009420228,-0.012682015786653891,0.06800269259128101,0.10563172040891686,0.012689172401072698,0.012388751526101832,0.043282161074902424,0.08703830303604718,0.11026871320691058,0.028683510414748217
COL16A1,0.07228341788043449,0.07287056176012457,-0.007913964162103266,0.06066546332674458,-0.018414340769245863,-0.03873717800379978,0.05296243790935511,-0.056673575268807876,-0.15126205619784344,0.0769427285224552,0.13729025899802208,-0.001131887208909952,0.05507650667582066,0.036009647619541375,-0.08128570288555247,0.026399052137783617,0.056881135948976536,0.11155681359652778,0.10943890132263671,0.034933822784047504
TPH1,0.0039432659667272725,0.05855832121447179,-0.026412494693680247,0.013170937743940599,-0.014812510985231415,-0.03563978435784677,,,0.057320869386288366,,0.014737250286709682,,0.07645350497644213,-0.005857036005025351,-0.027871119174905642,0.022475821915311663,,0.022535507681855634,-0.001758084656372994,-0.04126325906931022
