,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,0.00991033789326936,,,,,,,,,,,,0.04643529852563674,,0.17490453890453617,
BMP1,0.0012775127367094922,0.0002763996214207543,0.012146125388883185,0.00987480350379848,-0.014041279016600055,0.032252601513384827,0.10305489928167173,0.21656007331471283,0.02175851761840947,0.030110389566773327,0.03151963555773219,0.018088886825724983,0.04568083694365474,0.10904197908343179,0.05495125638002239,0.030995433728982204,0.06289311416507776,-0.01717423560075704,0.029606906114777266,-0.0032022591827639336,-0.029877301585684402,-0.027726505198357693,0.11342091419208018
NDP,-0.027729062195442203,0.1278188726061024,-0.0016978636875261675,-0.016541388544209727,0.0007718734150113687,0.016169244933689878,0.016783125617148238,0.061156241554358094,0.010260920482813773,-0.007146931916271482,0.06642650476014504,0.003184430110518427,0.08690231827984599,0.13021908617615374,0.0007355459394297364,0.0282170568529007,0.0065573950721926145,0.0010790711962165634,0.08289553725126891,0.021646161407283353,-0.012616182209408168,0.1256657631466426,0.11726546632804115
TNFSF18,-0.02963946318138843,0.013479735752211305,0.02638262438223733,0.1361327139179024,,,-0.01202454297556757,0.04784380172084977,0.06563833372753243,,,,,0.1729331790731664,,0.05534714445282042,,,,0.012361169530296548,,-0.02280930540038298,-0.025376917122076337
IL36G,,,,,,,,,,,,,0.08062087694878566,,,,,,,,,,
RTN4,-0.006336629628466768,-0.03999777137999337,0.14189763586796297,-0.08735524271936665,0.10107048236269289,0.005659174259648461,-0.08314238795599208,-0.2612058644498886,-0.03786010775725559,-0.12930806699650543,-0.1391491744592059,-0.01584019326023379,-0.0948673910080288,-0.08048069913412399,0.0650203240573366,0.02754384134445802,-0.07606519503445315,-0.020603021167137366,-0.07645570583630797,-0.032111179973560035,-0.012680374405948635,0.06952973869032635,-0.16982614672817825
HEBP1,0.08677328284535565,0.09475617286873028,0.04358533085143011,0.005342425883027287,0.0714291015823321,-0.035136546372510846,0.03310180093681195,0.09747942792312832,0.05196590427064331,-0.04170949365095813,0.005737043928080648,0.009696340978396147,0.013574706065230917,0.03230667730222937,-0.06950003656975651,-0.010858449513993097,-0.04983611398180774,-0.013440254399622318,0.07383090537277762,-0.05844893152268038,0.020182335957183595,0.0026629199074200906,0.04915553435564762
WNT7B,-0.026111438729001322,-0.0346437011321665,0.029545163003832652,-0.02570000233663516,0.029048568234112622,-0.018577270344775996,0.018048684303785253,-0.06656962770192427,-0.07466298921400587,-0.04639675576334893,,0.019981245773883563,-0.034802230993700396,0.051044585665324514,0.0919295998180686,,0.18889832295134862,0.023008240748913424,-0.02246952381459562,-0.004775191784418873,-0.018463917303362293,-0.027506440010735815,0.0848232768970453
PTMA,0.026853584947760457,-0.1348046366061981,-0.007643593936412322,0.023915631615689416,-0.05520217512463331,-0.02003639586545449,0.11892952810878545,-0.16961317080054147,-0.014343910172020627,0.032741539728400076,0.07036032118961705,0.101434268414565,0.03634404381125043,-0.0754816844515253,-0.14719770332964474,-0.07946412636736748,-0.04282087102356777,-0.05483542863319205,-0.01709127684999328,0.02885367140340291,0.028466128802208238,-0.10708501834567538,-0.14062983129813444
FASLG,-0.026111446110638162,,,,,,,,,,,,,,,,,,,,,-0.03981910132968306,
