,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH916T1,ZH916bulk
PROS1,-0.06466947845053184,-0.035643696168336056,0.03144207894677782,-0.023658519711737474,-0.03104748070760066,0.09100596762861204,0.43576566283347823,-0.12375886768626664,0.08497573957733506,0.0539334445603187,0.06620637070109107,-0.04325098999850505,-0.08581589295125666,0.1990146293534707,0.032511480112786706,0.09669987133459114,-0.04324096597133336,-0.04732335754868595
CLCF1,-0.022070526877035687,0.0015608785671712077,0.07654053335384332,-0.006390704332530447,0.04749076190576803,0.12999122429302856,0.07210157412489246,0.0028432112628960188,0.0046604275390799265,0.17689587894722114,0.05543690885709343,0.08054025362449989,-0.0836829035887754,0.12034003751787575,0.05062664706326959,0.060449754430838984,-0.03838775463644119,0.006473143897206458
PSAP,0.0025529096394647137,-0.01364664623460655,0.05121071383621204,-0.024571087189355172,-0.03576629821779219,0.108358633564359,-0.2715102069705964,0.1953218898000294,0.020155674813262962,0.06264211203926119,-9.963982681912956e-05,0.09484111173385316,0.38513253118798474,0.21603659626709196,-0.03773688121678263,0.08017516010344504,-0.04113452518190908,-0.17627812985898977
EFEMP1,-0.06475279267191843,-0.07118503662010409,0.05322882086744809,0.006103041813303413,0.053321122469853495,0.27794660243818453,0.36986497844471056,0.21396337464199416,0.1808391911351078,0.09207312118032276,0.004663152437259061,0.04434333357534451,0.27621799308988454,0.34043195426541467,0.010902241944662735,-0.007058746950929796,-0.1845240125540748,-0.027796664604785873
C1QTNF1,0.04640489034127236,0.028754013124064233,0.04800742464814241,0.01601739562044193,0.0037657760122126946,-0.06248395050649944,0.34000301905149893,-0.05812016711944409,0.01725030056485097,-0.04090622945772788,0.05683546997716014,0.02378731078046193,0.14559318201955468,0.11639691899094119,-0.03622594491157231,0.0398921234184689,-0.08149178380901173,-0.01097851894087879
ALB,-0.02714912093642478,-0.012540096793863571,-0.025362934354984684,0.046306595277052984,0.06714512402943583,0.01832830622427421,-0.06352848668125564,-0.03017927566017977,0.023313602607773834,0.057542703826765594,-0.03815591336272585,-0.04776829696312142,-0.036331759785283226,0.06700436238847253,-0.03067162287180593,-0.04642543755524102,0.03548042566590124,0.11742113865348273
CCL13,,,,,,,,,,,,,,,-0.013811264156217537,,,
EFNA3,0.005121305976848462,-0.002087415804926508,-0.003525088436711236,0.026475764167729756,-0.04069782776855711,0.018901103762712593,-0.34280656910334323,0.04354228873164121,-0.0566963809464044,-0.09045380036035364,0.01980997036829037,-0.018588976009584576,0.2044078194874809,0.2925347013721078,0.03109301864149674,0.009326982917480825,0.2323175726227646,0.02236339006268654
DRAXIN,0.009255709442548951,0.017591737327707267,-0.012888572301917494,-0.012460215362309308,-0.024590702668048664,-0.024586573684242635,0.3720008950108906,-0.11669480716547244,-0.039212334360827016,0.01208355610264494,0.049794058578497086,-0.05416992149146927,0.061579854840948786,0.1849529358572595,-0.06636255779789933,0.12319779049752722,0.001981837239241008,-0.04027209122955137
RAET1L,,,-0.012779843916830735,,,,,,-0.015094865590520536,,,,,,,,,
NPTX2,0.009272500540123511,0.014699447558253186,-0.009105922685755222,-0.04952117322746473,-0.051541884053928656,-0.03662040405776987,-0.4580051907905587,0.07512902056240098,-0.0384333790987885,0.13084335443642797,-0.033970556772151786,0.061778723492340495,,0.05286376095509239,0.062130929519636974,-0.00830135253456078,-0.04235406011570628,-0.0502888354561118
FGF11,0.041220225621161226,0.08857845324651017,0.06437452842568774,-0.020493185993425866,-0.0200043703354472,0.01492941582973821,0.36929542841237406,-0.0001457796957548083,0.06699503793069973,-0.052195302016794384,0.02360655686549808,-0.0021912434729554455,0.1971256799813057,0.26143933969713884,0.012694577592861151,-0.010196278122654412,0.16863485379950977,0.08761636886561751
CD59,0.0016812936844291112,-0.005897422549537388,-0.04170963550231698,-0.03832495225963661,0.02401925765900478,0.018176446956348704,-0.18272890365261044,0.16593424801714962,-0.05409047826985972,-0.009062777437864777,0.11570782245589932,0.05898686629603313,-0.22162614915922862,-0.08813940126694823,-0.03278386654608641,0.045157901874804555,-0.17137741067723475,-0.1619262564702194
COL9A2,0.09615176430910134,0.0009875118228833558,-0.06094577876162196,0.012756995989250336,0.041205843480781344,-0.07534335026661244,0.12299263215862788,0.08442149827469178,0.05418284893728471,0.05526438063520311,-0.040486600659044844,0.0750859217466338,-0.07521316629662296,0.007076659730779441,0.08689189347299243,-0.02621514784667762,0.24481295416347973,0.11687153677039581
DLL3,0.0028192471858372588,-0.01843379162263126,-0.08786909077166886,-0.07157779680794768,0.014024907019168899,-0.09485055521902157,0.20687176134019872,0.20296393234669297,-0.07888793374988552,-0.08079808033103238,-0.03749808854567853,0.06389593997069465,-0.29941773017088574,-0.059204952741793465,0.08695446513233579,0.022564300691448703,0.29916091769189623,-0.05866693211679339
FGF5,,,,,,,-0.06977620835993824,,,-0.018790984748582606,,,,,,,-0.05661391913506016,-0.013601160528262034
LIN7C,0.007969296394582317,0.021503219116611877,0.02141358072381948,0.03571097874435753,0.03497912557608901,-0.050058767919967245,0.15823271297933733,-0.04042777001191886,-0.009046572177622182,-0.07737861101127602,0.054641580422694694,0.024153764843612285,-0.004526350627457108,0.1063735968327672,-5.394066278407715e-05,0.029377805905479983,0.05672626247135582,0.04936775389446789
GDF7,-0.027359172651657583,-0.03330632909615903,-0.03013803801326436,-0.02498926173758896,-0.012618738525440824,,0.08617395501777908,-0.009431602096194414,-0.08481506867868828,-0.034540752716852065,,,,0.062084996697598815,,-0.04215084337925224,0.046975026277076316,0.03294197394723128
PSPN,0.004573804534660452,0.01579999767434411,0.010723171498771392,0.05233765241675878,0.033551134287418564,0.06980864579741561,0.06178310456367733,0.015164517791132483,-0.0025145851337621773,-0.05283467587767853,0.025364184724400864,0.1292254474482235,0.0026769843991777736,0.17269108459105928,0.004622481457074857,-0.0259061456896833,0.148540320920011,0.07766979661953721
ANGPT1,-0.009693730594022423,-0.032800384734603186,0.027564257967766327,-0.011273987556591394,0.018374261424878132,0.11785011374043287,0.28958264181881294,0.1400558845780086,0.08768931469813136,0.03486980021385299,0.019207139582754308,-0.015513013055019644,-0.0034616431139344074,0.025642688217196306,0.044591921054484965,-0.020578886786161082,0.034672515999025544,0.06415562014593
PNOC,-0.03863683967551982,-0.000722241459583246,-0.028339066951976574,0.05666807631925504,0.05258149355559285,-0.08676444280109766,-0.3351100230776523,0.16473153787234804,-0.12039697179144236,-0.06219828020711565,,,,,,,0.04439303197814926,-0.057475145916805616
L1CAM,-0.02976937922677851,0.04299718114717685,0.053316964985063706,0.02347381581216253,0.013898555236098982,-0.040596189691598776,-0.2678332267612356,0.11656730383590576,-0.22511867786887277,-0.03343584223311169,-0.04383248129365083,0.01943200783290824,0.17923687870633828,0.17852147542080835,-0.0422619458411172,-0.04118121274964146,0.045858698503473384,-0.05829323600610057
APOA1,0.029073537528223236,-0.0019195828158995278,-0.026093489377824793,0.012927314541854026,0.039570537797307966,0.04482966319777305,0.16633655199252578,0.02087583106502419,-0.006934737193945329,0.008737746312684683,-0.019712450271465117,0.04163272315107971,-0.033253624344463,0.057512060553152465,0.062171507146490175,-0.007503086096237333,0.03797773122293517,0.01634905980924693
PSEN1,0.017354785437227127,-0.04098969640367005,0.00038185082634871443,0.002087256187764542,0.07777612996388693,0.05288817174992634,0.09925497863837673,-0.032573725169587474,0.07648359400176562,0.08939807156828464,-0.06094618276806251,0.053113361688136566,-0.059493115193801106,-0.11542599529551845,-0.0321960320434558,-0.012917846985784458,-0.025468840358571162,0.0011924078576414949
CALM2,0.0495740757457878,-0.08573835483351813,-0.017134773937079607,0.014488128936623726,0.13367201000116208,-0.02448882383543272,-0.5531645665970205,0.1682751518431187,-0.2432913560259806,-0.1388119737692158,-0.03878232835031743,-0.04229487028561271,0.028373041487402287,-0.1787673584397598,0.036390512075959724,-0.037421100738507,0.2093305373004162,0.08822013520047851
CLEC2B,-0.07731345748647517,-0.028382685775311584,0.04058338475394654,0.07680574239704728,0.02857024214436668,0.07288467884596654,0.39673270264887683,-0.003399766495486134,-0.062015305362185726,0.08042884333421506,0.038995676085115755,0.08727079026745917,-0.06480602013911607,0.06567396700671749,0.013090061579921972,0.05740897905285002,0.0803412028212607,-0.12049675224661414
NTNG1,0.07526345177877718,-0.04066732825350919,0.014609926968744103,-0.04356019287741761,-0.020583568857462802,-0.027779870790983752,0.0739341146081355,0.09485671953519789,0.00570469960016352,-0.06865492782375017,0.12270285580282242,-0.007434913995505683,-0.03306626949153703,0.04211230222146206,0.03289666360296786,-0.011922009580218057,0.1471462979556607,0.02458141686706877
LRIG1,0.024435346277312482,-0.01387846611442982,-0.006531846008128491,0.0002245514111685975,0.058075287978729066,-0.09962732299869621,0.28649660049715947,-0.12859486938366896,0.08187130005283956,0.06264768068676564,-0.015402955879447303,0.024257390688507487,-0.24279398182803677,0.25818370210732394,0.05645977165237637,0.04963322835051694,0.2005165213258181,0.12408337785542478
CPAMD8,-0.02407372395363964,,0.001689902017798796,,-0.04899727969396804,0.06862739659016369,0.010493486422632517,0.027752633456575564,0.024650141280977818,0.03961292714968291,-0.03015158141984842,,-0.0689159613620793,0.07357670205383042,,-0.04184744171300344,-0.0415519006905415,0.03247000070556271
GHRL,0.06300134828485787,,-0.03404970225184289,0.04194871968689863,0.06878674323614156,-0.08294559236252787,0.018795370065859213,-0.029046372346678305,0.017206314050762197,0.031727956426677,0.0952158994393361,0.025632714819100445,0.06417263794565835,0.15465381062138642,,-0.018283487951466882,0.03983019650501803,-0.0059096254071965525
NPY,-0.0353170925929867,0.04553571340847912,0.003018418878035947,-0.019701963854132743,0.024719956161797126,-0.08018826066356385,-0.263417330998805,0.01253619387000222,0.08760559513493656,-0.013644318640192148,0.03291291834371036,0.0733502481116251,,-0.15080504748932155,-0.05385647053972347,-0.05420142538203845,-0.06748621279816366,0.004011508034981353
MMP2,-0.034024952762655436,-0.03983814969269667,-0.06942089480113006,0.031614669084844574,0.04656744920437672,0.03366024875660505,0.4069657914978999,0.09613094342921479,0.008728464903991737,-0.025474526203922362,0.0824771249938176,0.05846009782974767,0.026658695162270984,0.11394925626473727,0.009978059305875753,-0.02008957337743887,-0.041815025936625234,-0.09575320029592102
LHB,,,,,0.005995291642176545,,,,,,,,,,,,,
PPY,,,-0.021549342349850623,,-0.04367014941040826,,,-0.04896662469601496,,,,,,,-0.052940321844873794,,0.013201576732698082,0.08190824242721703
ALKAL2,0.05522482286296619,0.0131941261371189,0.018615906538218055,0.01331737438312504,-0.0005704682050066622,,-0.01523502386056227,-0.04449442651981187,0.06647207830841227,0.08054377199804241,0.1431112847551772,0.061763241388771636,,0.003272805806177706,-0.003934531698747228,0.045735110023039684,-0.003909967911927047,0.05011090517322065
CSF1,0.11107774107162552,-0.04834538107630403,0.011146506197934928,-0.008694766184607435,0.009752961903893036,0.05084265008230129,0.30593488278181963,0.02423277227860045,0.05951733634842977,0.05547972514763843,0.03483769800480627,0.005472136820880615,-0.15381131702176118,0.1414101361951273,-0.01464836175884528,0.04605733308114733,0.06398417449356035,0.02324228527876927
SEMA4C,0.006109331080632898,-0.02050193953460353,-0.048001093864681064,0.05717468878748643,-0.012439878903549056,0.011351041515587176,0.026817269457479195,-0.023591263039168305,0.011784278617570122,0.027971007617510566,0.04030591580265894,-0.0692436678477403,0.06784869363414657,0.2184796848400894,0.038477270262581874,-0.07547338336800931,-0.024459531057061654,0.1124837399160199
BMP8A,,,,,,,,,,,,,,,,,-0.01674427516619923,
ICAM2,0.006636034793688113,-0.051801583337782925,-0.04753391314982884,-0.079768153938086,-0.014622561000970934,0.05792415593286091,0.25166341581316526,0.021232917411811856,0.03039554066668118,0.018418481155625836,0.048291379471055856,-0.02640490833719984,0.048838545736070584,0.06438749180670618,0.10382268698272507,-0.004609212886549586,0.008845098321115906,-0.018623745563334026
SYTL3,-0.007704865014174686,0.008863362721892813,0.04690040263671254,0.041294310599982814,-0.012707270614481854,-0.0083399644154777,0.180473647164751,0.008878430038321356,0.019074052361400532,0.03698394601800926,-0.03729341705049547,0.004681102813508825,0.10746069138325941,0.15588673394164712,0.048659957093750955,0.032684513722796064,0.0239087303998016,0.04423059887343552
IL1A,-0.027973280328061168,0.016792097273658067,-0.021961361819122203,-0.021727537199910944,0.06912332474088922,0.01038377732087302,0.1460276683877387,-0.036676354248258845,0.023858337144549817,0.08520755377530069,0.02910312810893492,0.005089455549925833,-0.21397120984153384,0.18043456634617963,-0.03489240434574528,0.04276566505830263,0.08406396772755384,0.07873590602643407
HLA-G,,0.0029815238545806287,-0.0196651281916663,,0.03243873847493811,,,,,,,-0.04406254755281353,-0.06830355877738387,,-0.0008325148563738935,,,
PGF,0.033357876137644474,-0.005207725541910215,-0.034794179779717986,6.806306331537717e-05,-0.03446996656625642,-0.026610721707870183,0.3903184627032083,-0.00957702450560582,0.010729450168892662,-0.05018177732188995,0.05895818528998055,-0.043914727370274936,0.11742053370075418,0.2398108085055298,0.032768639969834416,0.02492395127021751,-0.016505101679720646,-0.050527933708251246
LGALS8,0.06234808548159673,-0.009296381526027006,0.05594134314369787,0.02135720389471564,0.0196846777191988,-0.028407855719987572,0.1228773800002398,-0.007762151805690858,-0.018468538008756204,0.023887106581327804,0.013924085290303801,-0.021002552044938498,-0.05855940346160973,0.19195265817507415,-0.008147324628520343,0.020971349451312717,0.04845970955223037,-0.051500449438685834
DKK3,-0.07007794404127422,-0.07451745711878534,0.00015670986384736424,-0.05102918984617321,0.07330006281569307,-0.028223794740554694,-0.39791731610937164,0.0943335418730083,-0.2739073903673718,-0.1498615749993076,0.010456149627174399,-0.027716976029651366,-0.061108861698603724,0.025045646501630613,0.06374511545645133,0.03789733451656382,0.10100455300090644,-0.08238745525681014
COL16A1,0.0465415722668721,0.043613383298510416,-0.041116397832191814,0.00039680263095235674,0.04329915404545523,-0.026536670072700056,0.10027292581638458,-0.018404852563254186,-0.03398319734212659,0.027988678496400247,-0.01816910604953905,0.03467212264306491,0.06362144306827752,0.07480588869193913,0.017611839283711798,-0.027263264445007245,0.135083404182923,0.1111423906255164
TPH1,-0.034358610362766565,-0.028299900358478902,0.08142017288523065,,-0.030972077101794074,0.02042403732246331,0.04320620351012104,-0.06080460912635618,,,,-0.08216652964041703,-0.0352056080119952,,-0.03346355755414561,0.02578540823162109,0.019161148386040182,0.06379015600811651
TNC,0.000767124964270245,-0.04322884041848507,0.04480027707345915,0.0009290884708216201,-0.044497071586032874,0.1478739802959188,0.5048769006735767,-0.2001346999768326,0.10263257112160722,0.11520787685978197,0.09014112796501687,0.05664850927169686,0.28750950887645504,0.5107566425597423,-0.051051724237745524,0.11162434584396873,-0.1673581477602342,0.004541215961373195
TNFSF9,-0.024073712527858573,-0.010600976998006925,-0.0256760252056726,0.008568605189633632,0.0027507728710375098,-0.07105742331022276,-0.1770841253375063,0.026630516500751954,-0.027846156381258275,0.016023539350424828,,,-0.015517330777116107,0.08412011008737807,0.03375691929757784,0.029692288879013946,0.006814159925221828,-0.039191721951301786
C4A,,,,-0.019766237059564467,0.07700630545185014,,,0.0350911942220683,,0.04812137241445282,,0.10922615648645932,,,-0.015376299180724159,0.06543891883876309,-0.049297141264099294,
CNTN2,-0.013473624728922735,0.06767989825732912,-0.07892457770909062,-0.034581636474657076,0.026236018001409865,0.023573822873823785,-0.015841465506650405,0.0361293645416143,0.06718891248259584,0.06576087383089627,-0.01167613889791572,0.051455223325112126,-0.10532655901874617,-0.37740585954122463,0.048709873220839715,-0.10118247751290942,0.07901819056214525,0.0063610973257855466
F7,,,-0.014086526250191968,,,,-0.07047194127782863,,,,,,,,-0.019373249197685235,,,-0.008184809422687706
LUM,0.06668689048308918,-0.0670774703947369,-0.014876571382864762,0.03895919504010709,-0.02881285650852763,0.14510352116391034,0.4319464587995274,-0.064598690707758,0.0514340238119099,0.014101871174367403,0.03584308147225228,-0.004425473227506788,-0.20031718897530507,0.22258336189928465,0.028315781218989495,0.06800812229981404,-0.1582799349466988,-0.10089258515643047
IZUMO1,-0.002383130469515621,,,,,,,,,,,,,,,,,
BTC,,,-0.01277983859361501,-0.030930650329973344,0.007873575303194004,0.07216358998786596,,,0.043146655686942974,0.05032267187290961,,,-0.038075638451880965,,0.016948216119954437,-0.030152930323743173,0.05735396060477148,0.04741555630590088
APOC1,-0.03050755684629115,0.01931992809516425,-0.035321858052528125,-0.016993169127626433,0.07983041337275805,-0.04725359014581496,0.6004584200993197,0.1071182464433435,0.15535218834310785,0.15244395609441985,0.10754265024670492,-0.10738085719540233,-0.30301336087241804,0.09788914074356671,0.06827684495371661,-0.004216755856000154,0.2655366125050047,0.03525887096587072
PKM,0.014946067436345438,0.12404578925743072,0.04173797311321468,0.016565525608554496,-0.09372168821377014,0.05448357783447676,0.16126274127623005,-0.17933483772282008,-0.18318016560029238,-0.1120329487115573,-0.02031199236590461,0.018659314899024778,0.3324654465702082,0.39901065904713484,-0.07625932933590232,0.0673294183948404,-0.13332588785941085,-0.0700177608434631
TNF,,-0.09587939986640197,-0.03287042429966609,-0.043889266299017626,0.07171737938930133,0.07538067765620765,0.07068580093015459,0.0030920441932745456,0.055955880174129065,0.0808379338755894,0.0685662898632815,-0.03745389731781326,-0.2712635766038748,0.0611002301496039,-0.013603780030197292,,0.2066719064401632,0.06151288135954436
GNAS,0.04760170638696205,-0.017901125885075506,0.009166981174876477,-0.029237596978350832,0.02100588130522178,-0.20885035686743922,-0.363931843707047,-0.048710578440171425,-0.14932865823651417,-0.1639438463831732,0.0810937073589221,-0.12035960131898012,0.03934003894546876,-0.03601882669647895,-0.037734222283263286,0.15585428914504504,0.03984909269866769,-0.07573544867171482
BMP8B,-0.017541235682723238,0.012606207860720935,-0.020562959774028427,0.0332977679519052,0.007812252666540498,0.016818152370093466,0.09947204474269812,0.017999114275526897,0.008974105425042142,0.1216587363809303,-0.023226642118625677,0.09621532926866862,-0.05206639257290627,0.11205632646962009,-0.03259904406777166,0.024913002390974087,-0.07333350516640598,-0.020186155763569122
LIPH,,0.07594617302767774,-0.014439194822356914,,-0.007037272800823533,,,0.00825634546648531,,,,0.014390357263732051,,,-0.01381126923566452,,0.08264712326002001,0.09640603927070876
CCL28,,0.052676231696033665,0.04721563731800236,,,,,0.024625100227252745,0.03021421647607678,-0.02808958569929761,,0.03659780473524787,,,,-0.024291314749827233,-0.016579349287357742,0.12173841172023768
PTPN11,0.025126534468224954,-0.04852198229888466,0.008407380921937761,0.025444637007978926,-0.009324477484649938,0.020129338292315904,0.1044406739181632,0.006448177497168013,-0.014484756503780088,0.06158943156871421,-0.022779814221222088,0.001017943047219544,0.11038155948211982,-0.24978652936020523,-0.01037031499285152,-0.022030827852868428,0.10180093279154147,-0.009365839968507168
ADAM12,0.011416521096869846,-0.0762376171228568,0.0014326342923338942,0.03060199942713024,0.008215374942060844,-0.00675142860180789,0.2773950414339292,-0.1972777478498597,-0.06502349404908155,0.044522219472940446,0.06210143597546925,-0.007112373541611299,-0.07345711617559442,0.183173975240691,-0.008537490792247145,0.06105863124114442,-0.19634304402539834,-0.01965720022655713
EPO,,0.06151168202227502,-0.01940158314092317,,-0.05201277745238993,-0.06258504993295297,,-0.003578779828778147,,,,,0.06613422244086595,0.12680971941974686,-0.014999391112189028,,0.04568905333492094,
EDN3,0.020340596392037284,-0.03341513233548227,0.027978568975544283,-0.015367912868074374,0.005923309324974872,0.06801840038520979,0.02618027889247855,0.03781879601831222,-0.012124761345331293,-0.033652534096388256,,,,-0.09488899440922575,-0.01777021662430039,0.06601107963211131,0.06915030622386108,0.060401250567171716
CCL22,,,,-0.02498926113246403,,,,-0.012958092548119495,,,,,,,-0.016976080133940617,0.041013873588961296,0.13424442721723473,
CCL2,-0.05838714078665526,-0.0894975812718898,0.022742173608207825,-0.05514525783025058,0.0670391887801865,0.20857505019250008,0.14076916082951368,0.06300208680735808,0.09321022203886152,0.0820179716305367,0.07610877440474241,0.13561850523812222,-0.20604473756845545,0.2098023621955022,0.003491160115556095,-0.030679593916319525,-0.126154987075703,-0.018437815166444986
DSCAM,-0.03611333691483233,0.03256089352399893,-0.025751976865910322,-0.029184574382871902,0.05954594435456742,-0.025202156709246165,0.08252580367807763,-0.0076555935510973575,-0.023398855562030106,-0.05626587967058794,0.06128329933998002,-0.016371021319956394,0.05787292542516666,0.09532718900519818,-0.003428026510324486,-0.036656478237175244,0.04992913298325491,-0.021246447606837127
GPHA2,,,-0.016093216322951815,,,,,,,,,,,,,,,
ANG,-0.0026816469121198182,0.03638630662853361,0.06336577784346788,0.006604908818217268,-0.010964796916463035,0.0986002058659001,0.28250664457105323,-0.08944549295630953,0.01609507781728894,0.05609341341871587,0.0166741361821028,0.08626124601605752,0.23497827578898847,0.22356146457112316,-0.0001437865894126158,0.029667404288491492,0.07360717467271626,0.02336455140392802
FBLN2,-0.03169980566216384,0.0009661572025541417,0.0070839586036097165,-0.00797943673639128,0.013974701315958203,0.10383694092842387,0.05640514066277996,0.06776694242335184,-0.03813230690123575,-0.0008960596257494281,0.01570793910337308,-0.03849968375725497,,-0.20956989796623515,0.020584413510027426,-0.031200370637649154,0.045054183697813485,-0.0161299421415964
VTN,,-0.016446243764774524,-0.02729511023334796,,-0.04110339683313959,0.04116707015091111,0.10176123086469925,0.0006638243569064425,0.0029478869078143903,,-0.025571659473813287,0.039112836747011256,-0.0065195343662445065,,-0.01714533049968748,,0.034473500298153055,0.041053228777584244
VEGFA,0.055668211851557056,0.12416731696031524,0.07623930285757081,-0.010331868839129303,-0.08449954891538006,0.02023717893732681,0.21573181241214676,-0.25874184446553433,-0.0027499804781943695,0.04478280954672,-0.03046223767981276,-0.03013860926349464,0.4206840053864794,0.4049108794579389,-0.09870585162848608,0.048546465024259494,-0.15204565715299706,0.020607679403273634
F10,,,,0.11962049249153676,,0.04956483292228486,0.09632276884051515,0.006621029277947791,0.037830023362227315,-0.03085896061364301,0.051985893929278014,,0.018783005369134735,,,-0.026087964432754646,0.06275402900938579,0.039477314166262496
SERPINA1,-0.06016390977903226,-0.03686121665964478,-0.014089522956988402,-0.025506161285656827,0.03793795104905092,0.14832771989638138,0.4642726041416505,0.03244045295397378,0.0653156106495837,0.07807230471604956,0.043865801372766314,0.14912492251399476,-0.03556379431623889,0.1222257082394183,-0.06243307633484525,0.0004598596647979713,-0.054396385606002705,-0.11717416474603026
VWF,0.06432998967903455,-0.08719979832081158,-0.05377861703787746,0.006474272175864868,-0.027977639273405987,-0.007674117339939945,0.3839017227776577,0.020691833634107638,0.09102375996969739,0.04670604277695454,0.010752468591762756,0.07087275648206222,-0.08550393330503776,0.03097149456452208,0.07166172576166846,0.0573112315409134,-0.06206473114093761,-0.042206292808367435
GDNF,,,-0.02261282501965931,,0.0035951442374174544,,,,,,,,-0.048896146165825966,0.040738544370827585,0.021467107814925116,,,
VASP,0.020470035122980228,-0.04669326774594359,-0.04536327445423788,0.007466962067538977,0.03213860650547116,0.03367956745858192,0.2596350594776855,-0.0037034238034485585,0.015391243774397309,0.05043208948643652,0.055293283417145414,0.015632489766747908,0.024603328252708844,0.158989755829095,0.035351720899034586,0.0525905053482594,-0.07154401472845377,-0.06716553617364306
ADAM15,-0.011231419340934547,-0.04278272871770518,-0.010786722381812405,0.06275738370701969,0.026109840898530468,-0.004704584089225961,0.16809737195194546,-0.042847050960421025,-0.004463180173566468,0.002141779333856825,0.01889030658594107,-0.026119003593535226,0.015906405210541864,0.04687608943053449,0.0008041917900688499,-0.0182453548654693,0.003721169231636454,0.10549569128055128
WNT2,,-0.03986213553499787,-0.025257844712160273,,,-0.04604726750767207,-0.14170921415793755,,-0.1237026277031236,0.03440931885767333,,-0.02041484925744567,,,-0.018605255634205096,,-0.03171688169595702,0.06742663723346266
CALCB,,0.013476790071742357,,0.04046586821849948,,-0.011181347509234872,-0.08177313961281497,,,-0.021298192030425878,,,,,0.01084270335468912,,,-0.03189805691146889
OLFM2,0.009072500449026633,-0.033486864948096995,0.011596600027045392,-0.014366829877470675,0.0392512050324949,-0.026142480557846355,-0.18471473144780612,0.0068666624756667525,0.10048735381508407,0.060094260220756604,0.009911049571371833,-0.019209604627773103,0.026410121851116145,0.1624774275018093,0.03354377337416614,0.0074612142068172125,0.23545973648070306,0.05592568318831328
MFAP2,-0.014153942994071663,-0.03621304491536262,-0.02279506886099447,-0.01719632635073461,0.041993229918956536,0.0337848357609362,0.3308727685556277,0.0026047756823562376,0.035461701027119194,-0.02475952695629635,0.07745538267762768,0.0023894697634372006,-0.09707725379811726,0.11197903679998052,-0.014378201625964196,0.04268651392967924,-0.0791887693342681,-0.04932536086858486
HLA-C,0.012422266445915134,-0.019306050736892427,0.05032123561733898,-0.023532945987992306,0.0513789097328696,0.049766154751635254,0.5566629180458375,0.20672762276159776,0.16914823493410952,0.10236673334867688,0.029469164028329352,0.09311482854596154,0.10008308950777912,0.0028076099506580254,-0.07683428048197781,0.04728615694429443,0.09070449594702312,-0.13709132106200583
THBS1,0.017042298686461742,-0.08089900975538986,0.025595081353012996,-0.040941866483591695,0.006063443814622018,0.12302973146588216,0.2382362323165806,-0.013350630724383323,-0.03915614748624977,0.01242136694924776,0.07199418277398734,-0.005334093205648584,-0.04463999480244602,0.16002690962363594,0.09147670356670708,0.050768755147070306,-0.34492004845116586,-0.17938864674627347
HSPA4,0.013885972656246243,0.07165171951268079,-0.012175341811727816,-0.06812535928815894,0.03262640737287131,-0.008652200172750594,0.13403262314261363,0.002215748523730824,0.04670630171973646,-0.04961380689152963,0.0071171737403325965,-0.11672140737001203,-0.028442419723071325,0.016966535402554276,0.029087655756246198,0.004341959633939835,0.022037060170749634,-0.05562859964203761
LMAN1,0.05305956877107533,0.013476479391516647,0.04964813097327936,-0.010826812237207098,-0.027741798761012557,0.016683014913380825,0.40520629878524184,-0.05690701994491329,0.05323664200984916,0.027209509174433336,0.05939979671822698,-0.05329036257364108,0.24531485298693903,0.11751065199808301,-0.06667828474512948,0.015593964574127601,-0.14111905692197269,-0.10835537924553676
LYPD3,,,-0.02202755572154024,-0.009018490634448722,0.03715603199134412,0.04038574564913238,0.09129727336658035,-0.026608440528761712,-0.03430176818629647,-0.02562864842980626,0.16225566420731166,-0.06996225408387771,-0.07154944223340455,-0.003893391483620836,0.030862880692930115,,-0.04527950122478507,0.026444034424748096
APOE,0.009726329727314145,-0.0649153659908044,-0.04117890191143105,-0.018449876685547737,-0.050269194485379545,-0.07694437906243384,0.3283340179386008,0.05826492585538491,0.06359120590356432,0.0653194604319385,-0.07208368767521905,-0.10983496758294767,0.04927497830845993,0.07763839757398419,0.04148745717444239,0.03976842816501375,0.15428497706882383,-0.11058727528995571
SOSTDC1,-0.024073721954126784,-0.01506052442302479,-0.03252769843464102,,,-0.03198700724371343,0.005695940302030322,0.05431580311907012,-0.06559138452968029,-0.09392021334909322,,,,,0.013052431744792413,,0.01364331621526954,0.028776851912182305
ANXA1,0.035063831479248186,0.06317344047672563,0.08655489033729061,0.04398259437729093,0.07648319383143547,0.28303567083035347,0.4905029925733709,0.16555360347538337,0.4264977864436444,0.10682179462114104,0.08511558534104544,0.017133884011022175,-0.011689332547728661,0.44437715355819635,0.03156651676558775,0.03664954431859724,-0.061527695828816065,0.21056609883054786
WNT2B,0.0965699951392382,0.044777160451555525,-0.036798268316495554,-0.021971058844270263,0.013722618167486628,0.007850206421410226,0.1617384458329275,-0.002715737708413061,-0.00606550663762207,-0.0640573706348625,-0.0025063809735917917,0.0021295582295499985,0.056737349037759795,0.0877615961625386,-0.028305389552855213,-0.016034116745241474,0.052537846822961254,-0.025541431984937916
