,UKF248,UKF251,UKF255,UKF259,UKF260,UKF296,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
PDAP1,-0.026830290334525633,-0.013859170851098859,0.0002096990686190827,0.0746602803301734,0.02244373790021917,0.04243015218559925,0.0038266200618183037,0.013580407026545884,0.001179054726709908,-0.14734655819327835,0.06639350601207056,0.02349170193561239,-0.029052488998868857,0.038742832473794224,-0.035223078232038074,-0.005518799823867805
QDPR,-0.06696793160661901,0.0076323777135389225,-0.06361178874489504,-0.0061566740305834455,-0.08837259858593663,0.015438521447472089,0.046306646538789506,-0.07070449722691281,0.009782260665828275,0.040755785003977696,-0.03541154318315101,-0.019267886165553885,0.006040733602777826,-0.04907757925787237,0.0343025400818066,-0.06850894612125291
POMC,0.050214130030128354,-0.020793796477230054,,-0.01965494061035441,-0.03886622845178933,-0.04972968656638543,0.05152662287946731,0.14194393872797573,0.10585564598389895,0.11721314168822176,-0.0025268189081794185,0.005536553570953481,0.04505229685326097,-0.027821044688867723,-0.009996336585153408,-0.040680773702997094
CCL18,-0.026583204768610192,,,,,,0.057066945172079935,0.0016141209006828887,,-0.09003652076844494,,0.06713909940333154,0.0601122427760266,0.02061268185948958,,
CCL17,,,,-0.018240658103626035,,-0.012892425949497027,,,,,,-0.023863464434599795,-0.03916124466123874,,-0.021455938874009976,
VEGFD,-0.0012075361676034825,0.05990609799376894,,-0.020322107438215005,0.03586746109224643,0.0056484554003079345,0.05784375014939749,-0.01503742370586564,,0.10638730834940589,0.037108946531031306,,0.020165293365442226,,,
TNFSF13,0.047829223100002365,,,-0.012581997721898256,,,,,,,,-0.026165793982815825,0.01886808487935041,-0.01909760227214745,-0.022606849441667905,-0.03572300579283247
WNT5A,0.020620790999158683,-0.08247137946845016,0.10157011479711807,0.0051922440901697444,-0.07112811832701364,0.017313559113476325,0.054717189052075066,-0.034830185935934246,0.06510770353645287,0.10707114128786409,0.05423941771276089,0.0394720074931973,0.02020290048891453,0.019710548155169826,0.036735971501895025,0.05592992469862783
CXCL8,-0.003889049543307315,-0.015694701859003228,-0.02220911483047681,0.11537328853409928,0.16448189120953932,-0.025109433053370017,0.01290775142883176,0.14079558358111766,,0.19107341917774073,0.21035590031227105,0.06510123941468725,0.008807167504125569,0.05426789312587533,-0.01309411410673763,0.10839844310991942
GRN,0.10568667945395734,0.045540516625852144,0.06323724185120623,-0.05046303368606585,0.013052874767480975,0.015760293553173925,0.11338147851483663,0.015212071397397069,0.12352979623462763,0.16459490053950007,0.06383050203038135,0.032363515352907324,0.02504680827682414,0.038508826764978986,0.06263682758915225,-0.022684526271915622
MIA,-0.01030382942018418,-0.014906721281643734,0.05791498647443391,0.038015219124200826,0.07557926231002665,0.008994385270831714,,-0.02039344806222101,0.2583897877911387,0.031633724180488244,-0.04951518822130095,0.03974948537325215,0.1715257987649592,-0.004120598245710034,-0.024578844840752748,0.1184452624032431
COL4A4,-0.02126919289799057,0.003220943660276011,0.04969507322788284,-0.004742031048505162,-0.03475305034329656,-0.027735344420169002,,,,,-0.03580120754787283,-0.05589075855390159,-0.004560945155421642,-0.03427476981533818,0.03347410333276558,0.02768992127621538
TAC1,-0.038131099443418505,-0.028823635023468835,0.01575403583651409,-0.04749495209434709,-0.07654587339349134,-0.0382828052777623,-0.03469059451848108,,,,,,,-0.029341737354954787,-0.013816761070212435,0.003792556018121988
RARRES2,-0.0733012915994346,0.044466856463311055,-0.0035966967604779848,-0.0657245476390188,0.08879340543285798,0.015035951257791138,0.05315607337027946,0.17432673240218047,0.011807457994235923,0.11418478019251567,-0.02231983081211391,0.09996786585823313,0.09069852161363205,0.03236064994825167,0.003273343602564984,0.12707193555816235
FGF7,,-0.018918725407270465,0.005385717256560284,-0.014698555688836597,0.08172221023737337,0.010378649876596499,0.019584856096407994,-0.0089728999477116,0.03170429555575968,0.02728206743196324,-0.0686616818426047,0.020828738781673215,0.05105651533754395,0.04606862815348774,0.020985302882283563,0.04932820551340632
EFNA2,,,,,,,,,,,,,-0.03133344653528079,,,
HBEGF,0.0669834689528416,-0.034443340925236744,0.070082806754789,0.0024624072370384143,0.1115447695721133,-0.03336013078399714,0.029095831414102973,0.0843417077839235,0.09003383394549179,-0.07519652831664647,-0.007020192899184913,0.006973067061823424,0.030166447236145748,0.012115488535361471,0.002270154221825243,0.15833842702565273
CSF3,,,-0.022425992015619674,0.1117854715772192,0.14020834487377232,,,0.06237961706548566,,,,0.07773252384602992,0.013137042656758056,0.1179768385947348,-0.022589793665089522,0.2197733472657389
PI3,0.00996523354363654,,-0.05313031153901409,0.1139214018841098,0.1334438483588256,,,,,0.06409968366207915,,0.08250009847277733,-0.011736409829604506,0.06791088682154173,-0.049080116911013535,0.09136031690466068
PCSK1N,-0.01363089624491665,0.04168415366916298,-0.0034956995872082834,-0.08394547036463429,-0.0516935856801762,-0.022485758681712594,-0.12842269856300803,-0.044327767999848784,0.007050256359008226,0.017253173444386403,0.007466460482711156,-0.007722707520121802,-0.044762346766458475,0.07923979468610043,-0.03272289982284905,-0.13060433097726867
NTS,,,,,0.09499423040358398,-0.012511332124972555,0.0034605179359224613,,,,,0.004265016385909499,-0.016469523409713308,-0.010323998707076705,-0.008031907621102275,
SFRP1,0.02421253400005507,-0.04313942579433611,,-0.015915679262342303,-0.028567310726883084,-0.029034942435758913,0.09912003010746791,-0.028133952880587655,0.15599813704977125,0.032417414726747695,-0.0683012657430836,0.08116830296599192,0.004772662611389455,-0.005293917721084723,0.020479390241570174,0.0501203176676544
CXCL13,,-0.02829808587435254,-0.016283923709333972,,-0.0018049367031540175,,,-0.03332526528299301,,,,0.08981209232095598,0.059492738661882344,-0.0019822859734165018,,0.3007414003024823
MICA,0.03209422416523485,-0.023260337251791587,-0.013171131199912854,0.09710404511582992,0.005608795876248169,0.026516690560146588,0.018985581947453534,0.08082121972551445,0.0724207349852637,-0.12393449064728233,0.019239618667879984,0.10272776258015194,0.047145955536552306,-0.027803312526178396,0.024440317060465996,0.09125998103238842
TG,-0.02481102148068347,-0.01591328780679238,,-0.01717553951267193,-0.03471005084231733,0.019036158419546943,,-0.00478921075813097,-0.04336580251689618,0.11720486523356753,0.03226172599337133,-0.004009668279953404,0.1619934438691113,0.053421765873659384,0.0762092405375052,0.004878344748991514
ADA,0.10359557782513917,-0.03287473387085216,0.12405089378931712,0.02535411055686591,0.020205436741122164,-0.04320458916528597,0.0783969547477096,0.004087498073176817,0.15385623927842862,-0.1857535239133574,-0.007898714730610452,0.044539504378524976,0.041695033100205406,0.030205272335179303,8.673013860016247e-05,0.07992191508831636
LAMC3,0.1036584645589024,-0.028298085980795046,0.07453687515562775,-0.0159403002608398,-0.02880487377620192,0.08341159685730716,-0.04456867861396369,-0.03281429352876237,0.0735705417940589,-0.06831464241108949,0.04356682194153819,-0.011384427748865583,0.05686606069122708,0.05169989627680682,0.06580210785792527,0.0057020782688514595
CCL7,-0.016909163922567427,,,0.08061556157668966,0.17659256597875464,,,,,,,0.08622966344385294,,,-0.023671914026361627,0.04760216423490797
NGF,0.006242337853351118,,,-0.01846306717027725,0.08094814669930961,,-0.015443096040388644,-0.004549202551742634,,,0.020017485406132785,0.03756151247245339,-0.017651111459064624,-0.013480756283673496,0.14142681044258204,0.16092838850090319
TNFSF15,,,,-0.013827925222430874,-0.02779048202278108,,,-0.014386466841669755,0.04173800513406726,,0.04869054409563057,-0.0348676706713476,,0.15766221073751654,0.056973714810031835,0.1305233717037786
HMGB1,0.013653698133534236,-0.0008608480207597121,-0.0035820158729869757,-0.06603514443674338,-0.036524177017221875,0.033164123754901215,0.050265850049707426,-0.011579757530710647,-0.11191980005687231,-0.1393880632681082,-0.0076074313413941885,-0.0787001196685466,-0.05932693482824366,-0.0005266276279751349,-0.07356502316295895,-0.06200102475566048
ITGB3BP,0.0019189316914230954,0.022482504435582085,0.0018723243963662027,-0.00038164647843476915,-0.055810817139287844,0.03499731335559438,0.03184499872299677,0.0035819983298353134,0.05798670949436839,0.01621625395104431,-0.0753480943230167,0.08018187892932264,0.03336009312493373,-0.0073415738454975146,-0.012499093920069137,0.017980596541992633
AANAT,-0.010410852598135128,,,-0.012581999064750925,-0.025040886333296507,0.0064743269656722625,-0.01085089447048885,,,-0.05396726330737087,,-0.03137672709241761,0.057687953578123265,,-0.025045872210267568,-0.02564358822780031
RELN,0.0020988941544895032,-0.010303899981962338,-0.02525509353472547,-0.021839532700103123,0.00272954333712763,-0.060039242205826786,-0.09912137011867313,,,,0.01921734894389558,,,0.061701927959485474,,-0.0037542898512373537
IL15,0.0044401192996837095,-0.004586540994074514,,-0.029798049093740456,0.059815523956772525,0.006068052949551885,0.04008202392066859,0.04881012472708647,-0.03381100563498714,0.11471007622831234,0.04268035493351497,-0.007991932168884995,0.012778884697250427,-0.03693263387797375,-0.004772324486047625,0.13030144399396648
UTS2,,,,,,,,,0.04293554834673735,-0.01580920573924766,,0.05525145296598937,,,,
BSG,-0.03073381541631268,-0.09212390065793734,-0.07035849922686867,0.004636471224236229,-0.01925700104487532,-0.008240141797425484,-0.07285284917804145,0.05065545175702495,0.15147380446095057,0.1201952603092617,0.01984583390883789,0.0946779645642086,0.10008822854512173,0.041679902090531434,-0.03925704605734164,0.07440271089268817
ADAMTS3,0.04106389706608631,-0.00172335079832085,,0.004977820061147893,-0.023546899136944882,0.03501800964299192,-0.0479809623979101,0.10281667371682643,0.18899558706333686,-0.205495097738421,,-0.019354683430848025,0.02367720701576734,-0.013430579727447482,0.09263256239652515,0.0930273141083644
CD34,0.10158842499292839,-0.020108346872305696,-0.023138251266790488,0.07240671492630686,-0.025338650209732107,-0.009655537613104977,0.018619877072846465,-0.03784547220885183,0.005243453698498597,-0.08909924734265995,-0.0028074655460272276,0.09318197183161067,0.048305910928196236,0.024668071041309525,0.053358029014452774,0.04873638956384963
CCL23,,,,,,,,,-0.012821546034789945,,,,,,,
PLAT,0.05305604857170933,0.010848708314178033,0.08559173198901524,-0.10332620697656368,0.07133755768286826,-0.04227887311824936,-0.006660104772172333,-0.0407851900808767,0.10711943117660228,-0.14034062337193737,0.04581556912921308,-0.0065402885971887524,-0.02949250815577441,0.08913493349781408,0.012364810015449942,-0.036579899572309324
NTF3,,,,,,0.03426210319372962,,-0.030644027622615706,,,,-0.0012553806720203226,0.019765596117981926,-0.02484812330599194,,
LTA,,-0.01170268187243137,,-0.01591567851778181,,,,,,,,,,,0.02964082239133531,
CKLF,-0.013643330185680532,-0.016980015147579325,-0.030876261773728042,-0.012827317836297342,-0.03187764772055976,0.04591272683778624,0.03930926069986547,0.0557044100654088,0.06835998830080256,-0.04575925946517879,0.1535896019854758,0.019898561871710924,-0.004853587277271039,0.11367335826697604,-0.0344383968650134,-0.0635468366779799
APELA,,,,,,,,0.059809636505883085,,,,,,,,
CD24,-0.04867203907839692,-0.028778960668771194,0.08358177695670942,0.023327335298556087,-0.06328033900960216,0.024421597781266652,0.06917241344150492,-0.09813875369410359,0.14539643676161781,0.005989981499136433,-0.16544780014710778,-0.017829803754547582,-0.06605481526114423,-0.011394515649459033,-0.0013230104817220135,0.07332478593382477
HSP90AA1,-0.008704552646311436,0.025936131946412873,-0.07184137272200733,-0.00618239057041701,0.024430274468167708,0.011567807787039084,-0.10316907569892224,-0.09259135584835179,0.03221415537073907,0.033490257816355604,-0.07393221867673508,-0.03582864807446155,-0.08349492539344579,-0.03843250582649695,0.0008031879809011387,-0.05205029867021924
BMP4,0.04349792903638397,-0.01240552879605524,0.10277743077290766,0.08366246715282281,0.008100244143902917,-0.018576167057106803,-1.538720673297764e-05,-0.027614523538923526,0.16706709577156756,-0.017314874834537343,-0.0029729243111012043,-0.0742076126799347,0.08150518115222574,-0.044553730362175824,-0.0032867339481672778,0.004526953492262131
SCGB3A1,-0.016909162231673627,,-0.02397116774942319,,-0.029820604335495556,-0.025866329172728478,0.07896713257542871,-0.03011927609846913,-0.019140094343420688,0.0030791611410542906,0.05068020460214779,0.07017823349604928,0.11831342119534188,-0.03144229178760576,-0.012449323119311075,0.13500237447353614
IGFBP4,0.12179243941354634,0.0172360533977526,0.06486090757046802,0.032828853819811855,0.11350011940863466,-0.012227551397163677,0.12413551498222601,-0.011641559921551959,-0.0010837268347140515,0.03069762649689704,0.07602914574443981,0.07189986233507464,0.0012931986832581948,0.06499736171105175,0.09852253265311527,0.08768860791587632
RSPO4,,-0.018918721815551647,,-0.024361734404743072,0.019344443501250665,0.05304218876625097,,,,,0.03865648651633694,,,0.03210360193683675,-0.0042727317123292165,-0.016301629841238115
LEFTY2,0.05280169397117115,-0.01184640861114344,0.09710567116520677,-0.03556219946812603,-0.016239797959981265,0.06497744162755419,-0.031782727551565505,-0.01626663218564292,0.01633050736022357,-0.13696214931482573,,-0.03036114175411166,0.05109742481919491,-0.028796662808307096,0.09347629974240475,0.06927777303989414
PF4,0.02207262954346986,-0.010645179723800597,,-0.010834362306535637,,,,,,,,,-0.028719273065147086,,0.09549092417096268,-0.025330265220515104
ANGPTL2,0.011335261288715962,-0.04961571725064896,0.05341792598625951,-0.04028594479933779,-0.004003218160705887,0.026980310494336888,0.057545538994728355,-0.10521558706289409,0.15717181128502478,0.08071382457583312,0.04232877540103313,-0.015850828460538792,-0.009532756281163053,0.010628054364791294,0.020026025542256253,0.012927702700610447
LRIG2,-0.024232491368437234,0.009828141334384515,-0.0040716704497463655,6.999415877342718e-05,-0.010152307361301044,-0.024626852612238858,-0.04826452183136901,-0.04039787226180889,0.03610984575621496,-0.019369960186983212,-0.02035524369782015,-0.025351745317197735,0.014702384268393659,0.04657188291984842,0.05250420294934006,0.05277931616678823
ICOSLG,-0.007740007319733688,0.08937753309733823,0.05780915035083131,0.01245010501045119,-0.007258486211569012,0.019925935284678092,-0.00020175645788826592,-0.040685944845467135,0.10137710203056824,0.09178017030420109,0.012909274827073821,0.04952390285092902,0.03175717488059204,0.028258628748643565,0.012062759931552895,0.04330214631553428
WIF1,-0.020135050170194107,,0.021196234032601693,,-0.09621998528026203,-0.004800487981725051,-0.008488736255859277,,,,,,,-0.019684255762523167,,0.05501988847156648
NPPC,-0.030598456070604588,,-0.03007381418743101,0.05068493931698721,0.03950590673364903,-0.027353997178093552,-0.0789074982480921,,-0.006827957270138195,-0.08740675246865656,-0.05057245736833889,-0.02743420276239206,-0.008348361334760853,-0.05079682363420915,,0.08039565080726674
LYZ,0.12127489176035908,0.05665694432961044,0.12736951409920838,0.01621608921742255,0.10154920903913751,0.07636902607005536,0.10841375061318548,0.15313104139274034,0.16839414957577836,0.18222639038133848,-0.04209911650912984,0.0545022716804304,0.07414124606616457,0.002062543873699345,0.1030650193696549,-0.01958348349589514
EREG,,,-0.030228585762409322,,0.10383694897494589,,0.034267860823347776,0.021822428427181132,,,,0.022263495266776765,0.060866545730594496,-0.02637387606912902,-0.03307503094789939,-0.02916263892395064
SPTAN1,-0.030745192450197675,-0.059802225304777995,0.03212473581296165,-0.11314291811551135,-0.10988762988316138,-0.027339276981311413,-0.08520705246452227,0.0694819780995911,0.04539404828574165,-0.17285393298295632,-0.031861388742640405,0.039721349232540164,-0.031609606313490975,-0.0077020314945210255,0.017425576628789272,-0.07426795731481257
PTH2,,,,,,,,,,,,,,0.010033003532227495,,
LIPC,-0.021474233233277754,-0.016021564411409308,,-0.019470155979467354,0.010614469945538284,,0.10432010007636201,0.0441022998175387,0.1315025143107017,0.06845436232632336,0.04917136699514782,,,,0.02858092935569925,0.04929871867471339
COL8A1,-0.0019650499917543878,0.04939173718654856,0.009072459347856162,0.05075465728340332,0.018883357264015823,0.027052864582625933,0.09315352972298266,0.10269943903600008,0.08558113764827749,-0.06985936498215685,-0.06902796406297043,0.08558753676242659,0.12479239168701696,0.03734856834260864,-0.0122094398620829,0.11525230717712198
GSTM2,0.0055627868870245,-0.023326338216263596,-0.03731647615353362,-0.01554081108956224,0.02688290257398096,0.07709263793810903,-0.006548430364014882,0.04685621466427992,0.06588872822369364,0.006863143867666944,-0.048520487469326225,0.036649669087567484,-0.00492487094697303,0.04915354168665281,0.0066039781340878545,0.015848417802781085
IL4,,,,,,,,,,-0.1132126324867628,,,,,,
SPX,-0.014654838645639368,-0.002600166485741837,,0.008055979612290915,-0.04813555364841433,0.02684853408631534,-0.032164477771157655,,-0.0004992530025889003,,,-0.036060760003530895,-0.01239545078319663,-0.044680831254446524,0.03321293633233998,0.02307677642926238
MFGE8,0.0567289170273823,-0.007842287240763562,0.010481331075937078,-0.05605950253990676,0.0032338365574277207,0.012659578514164447,-0.009779864769238334,0.054851485801877854,0.041740750560266264,-0.11085196920162936,0.06534166464255169,0.05286124506125833,0.03089026834161409,-0.011604236605364273,0.03738513337972678,0.0992077957259021
TGFA,-0.0776283689085417,0.037213711011390475,0.023053262123004604,0.003905436869069989,-0.03640418438880281,0.006185725348516465,0.016916123578513208,0.06546379909553579,0.06680379299014863,-0.031103978709919846,0.025601576619013848,0.04730339754228856,0.017359229678596502,0.04022029298592567,-0.0012603832539500612,0.004498556999869734
SLIT2,0.03841903314499181,0.033250792705115426,-0.01781705426224482,-0.03687455266945796,0.08349531915578284,0.0014065713154481174,-0.07842756492169659,-0.01863310743659,0.09497594493771805,0.082486470820775,-0.011866948279769694,0.05105935876084542,0.060339816722019046,0.024500600006950826,-0.023220662154117305,0.09968093287551968
PLTP,0.029652968538974228,-0.02178993880923842,0.10561907414493762,-0.0701226198222721,0.08487608863823201,0.07355068665461602,0.1814704613647449,0.05767234887862029,0.1012384538745755,0.1677830758431244,-0.03993856647959416,0.06527343285783219,-0.006487346008478987,-0.00619872156776538,0.06271222767223117,0.002716034827077698
APOD,-0.026185941930579604,0.005195334559868942,0.012787822581202243,-0.10428875911230122,-0.09876195379062987,-0.011493130115066445,-0.029147981817215007,0.16867535835122924,-0.11238542053361697,0.002483704692822558,0.0004741354153567365,-0.04518844112796637,-0.008152283142081598,-0.017758882745174755,0.05281236768925689,-0.06896757767279744
B2M,0.062160207529685055,0.043385781474817815,0.09437736195930305,-0.03759076611152699,0.09205238697391953,0.09618902695697905,0.16424246067869017,0.09652758049389813,0.16726253224674567,0.1579847036019149,0.1806371301330211,0.09824444452627686,0.05745637400610069,0.0349130601527369,0.07105531538618917,-0.08781325162025783
OMG,-0.04335387808963896,0.00652355104922428,-0.023922395063702435,-0.0337972683127667,-0.1330806607003752,-0.018446267024559305,-0.03153564487280219,-0.01204628585287652,-0.10743752440384156,-0.03898372248886972,-0.05394080681026519,-0.06124043033024657,0.021773813242358258,-0.07221038779290542,-0.004700127476119803,-0.10194502508869345
CXCL3,0.019808946535393758,-0.021885476429402535,0.18934043579270562,0.11173706450185233,0.12257198557366199,0.050655003861387285,0.02575725850768698,0.09297559939213108,0.08772708415771495,0.0034620748045477282,,0.14154449011739553,0.03983557790458306,-0.004128703403470505,0.053597341717615016,0.11895325404959073
CXCL10,-0.0346519339655581,0.09355091468478358,,0.029272187247937207,-0.016944792045339174,-0.028160065573574863,0.03719301811969985,-0.016414298512553556,0.08847132919643425,0.1981923634314708,0.04648672174814952,0.08570290933284685,-0.027021434019014537,-0.0159449734651061,0.10565021551534502,-0.032614392945875474
RSPO3,-0.022968948412658598,,-0.02242599271511137,-0.012581998135083646,-0.022276511578364952,-0.022727529295185296,-0.030214737343103388,,,,,0.035071536609886725,0.037490603699292184,-5.183966540320008e-05,-0.024022363919831063,0.012012467136350454
CORT,0.023003131341504723,-0.0017773053022466507,-0.02976234768986927,0.015691657013946602,-0.04044139804352675,0.004605988102698022,-0.05057415958899061,,,,,-0.018258923225210714,0.05125876479484003,-0.03521694044297511,,
NCAN,-0.05232509619686977,0.007644665557069971,-0.011936737722322047,-0.0789286832053934,-0.13423247115661222,-0.01715555220012609,0.01959369972790314,,-0.04879137518012646,-0.16035528328251863,0.10677850048726234,-0.040516902235825096,0.009596186432686718,0.010556828828790034,-0.026664306575745967,-0.1277963879009345
PRG4,0.029175175141381134,,0.16498986030376317,-0.012417889560942431,-0.023858503111795756,,,,,,,-0.016037409986609803,-0.025374152728922045,0.11510589328572848,0.02747050214778934,0.10978785050654243
ZG16B,0.034366273275834566,-0.012809743651122567,,-0.014412479540151674,,,,0.07180694914976277,,,,,,,0.08544952961776661,-0.021609314100330398
TGM2,0.056446944854001216,0.01772493448756024,0.05817359768233848,0.09862065460602101,0.1484897610756621,0.0757068759440409,-0.019080294755327548,-0.009352899040610624,0.11520497294311308,0.16196880068124642,0.046219930875869904,0.05029182327457688,0.04960639235892953,0.03448827434607726,0.09402951677814464,0.05123925543104285
VEGFC,0.06825441348404002,-0.01644820414518049,-0.00036127332328655205,0.028904292370083948,-0.036726142232760516,-0.018649323374795707,0.039610806152858224,0.0016142918452434947,0.07710192996813411,0.025654846795031574,0.006076045815627943,0.002076299922714174,-0.022453934980296682,-0.036139803982442806,0.017538033700623932,0.1025463592991555
WNT6,-0.014702694183508098,-0.011846408922046551,0.003984560063391894,-0.01717554022580944,-0.010045548824076683,,,-0.023995148264498188,,0.08715796272779087,,-0.044067405844370466,0.01160820225700275,0.066911089621854,-0.024595656492022853,0.07181703683513135
NRG4,-0.015573933611754995,,-0.016809487058951727,-0.01511313966286707,-0.023060037081256743,-0.0732422192976317,-0.04115932182578016,,,,0.04405649931981961,,,0.05092098331714546,0.010664895168448991,-0.018519645202574753
PMCH,0.05983066787408166,,,-0.020940727378233225,,,,,,,,-0.03635350692374011,-0.021917138658705173,-0.01609947846074203,0.026911437905215687,0.005381080578356733
COL9A1,0.03609199056565225,0.017187708946910716,0.09972251602349846,-0.01578457133438588,-0.016224343105388953,0.0930544071794647,-0.03224189326057085,,0.03522368798187678,0.004095645711355938,-0.004555209775701547,-0.001493086014269474,0.04592382178760038,-0.04610978676556601,-0.015851181694319778,0.09122310597154415
GDF11,0.028086161663212324,-0.05034225250267105,-0.007544133918119088,-0.03964777359841352,-0.04246551991626336,0.006869637503850423,0.01902807109098956,-0.03290176114985602,0.05634706716373037,0.02253851924591034,0.0756056635153595,-0.017118486832459926,-0.0504268073856782,-0.01468605248665251,0.046170835341279366,0.04594328711016768
RAET1E,,,,,,,,,,,,,,,0.0532491693438368,
IL24,,,,,,,,-0.013531746268701178,,,,-0.027104298754417916,-0.02826135885753861,,,0.11224494756453324
SORBS1,0.0014127422635022734,0.00956805248611232,0.11162590317087104,-0.09152166641081563,-0.05502150589887185,0.03353360488976143,-0.014134344266904193,0.016158476862900784,-0.023146605870443364,-0.02015201980901022,0.022880081468317565,0.03200441540345691,0.12642050533155433,0.03741077993289262,-0.04241308239682924,0.011745967149421324
DLL1,0.04266084316889588,-0.010691979181517727,0.016136522753282263,-0.03111748042179672,-0.08670178847941064,-0.006552111463156259,0.05315319770319584,-0.012664227154431607,0.06191246027411167,-0.056026630857034514,0.15649889267599396,-0.061058891139792085,0.026384645193089567,0.07163313439324424,0.08764994262972084,0.040205612281394604
TLN1,0.10191044243580642,-0.022138701659828588,0.04585838725809377,-0.042285174985613606,0.020256114734178647,0.049331875094777544,0.06400050686964273,-0.013028174007905223,0.09024536500605537,-0.017578791142831028,-0.007351461853429981,0.003000508399224126,0.017309412000702185,0.012354564399510895,0.022553727251653305,0.10005098856102583
COL2A1,-0.014633740601303732,,,,-0.0043214433691191175,,,,,,,-0.017756527484136066,-0.04245701277942548,0.06546539211950658,-0.03496065883816765,-0.013297480130038144
SHH,,,,0.008985189766386499,0.12073374471793855,-0.010257848427859857,,,0.1151165319752183,-0.09699763912001484,,0.10122922271219681,0.13021471889453246,0.11005176052643098,-0.018100657765883276,0.14617660900952809
PON2,0.028989726698268884,-0.028552418352856216,0.07668019007620679,-0.1080346018678683,-0.1287311217874497,-0.003802856844508428,0.0860312751510867,-0.011157203423618164,0.10881296925895445,-0.14506232433327237,-0.04871329711171567,-0.011100544073351518,0.02889798522170536,-0.01347376123681588,-0.007771196060820715,0.016650586652704514
ICAM5,-0.012557146712983353,0.02617183100493331,-0.0024520435133075155,-0.0201121522668005,-0.029381786725077817,-0.022017095981292516,-0.05186247902674655,-0.012809460471733258,,,,0.016770346214199604,0.04451679137754979,-0.01724629517260936,-0.04341393879838062,0.005873447504127566
HPX,-0.009704887221740883,,0.09290234656635037,0.005289701791798934,0.05022156076583221,-0.025866326535718513,,-0.025434604207966987,0.08215648248918961,0.008556249588812065,-0.04657396048758082,0.034791062879558375,0.04363831732173526,0.002166057652067575,0.05341271160694146,0.062339058312497066
SFRP2,0.14686548219530443,,,-0.014696515096731085,,0.05462660240699191,0.17406139200350226,0.04301675222799203,0.09045496177730303,0.02405005683806516,,0.06954714444408293,0.011321661453998953,0.07459130701429463,0.10111802246945739,-0.032198358273274406
CFC1,,,,,,,-0.033584586889473425,,,,,,,,,-0.02971235097145424
CD70,0.05179620659886308,,,0.20129647159532157,,,,-0.04727176726854104,,,-0.03885466169777133,0.17500706846804592,0.07019715184905938,-0.030562691297714047,0.04582834276354349,0.17872779550221912
HP,-0.032483982959246566,,0.030067790994317348,-0.026492092018817883,0.06193124487973998,-0.03450731282326239,0.09848385961847693,,-0.034966748758810465,0.09420008762021244,-0.00967664855708772,0.05744341722264973,-0.04803722884925042,0.06080351907282457,0.11005387192713802,0.09340817814257076
