,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,-0.0218053237748877,,,,,,,,,,0.002503515534230205,,-0.0058957649509519434,
BMP1,-0.04521393243613663,-0.005196225718119638,0.008986123616357786,-0.04611947179969008,0.0534388807310079,0.035179444858890414,0.023281727408483634,-0.017710268858275154,0.08104227601332659,0.03914203685790911,-0.036913090201590844,0.048752990988856264,-0.02178586132413028,0.07641824667382976,0.00017093125448770606,0.032725064998628775,0.008693996318464082,-0.005360067234708173,0.011800709218035312,-0.005426149211853209,0.08728380141620204,0.015435408465199868
NDP,0.006809084027056247,0.04705502215567852,-0.005362672119412485,-0.07620375301547425,-0.006397415016605186,0.051163031966869256,0.05203905903019605,-0.022140926956358886,0.0318749913401617,0.016720168911197125,0.02317765799050971,-0.04437289179461561,-0.036527837235979514,0.09701122162630713,-0.039768005719618554,0.04970938828031267,0.038304995360338594,0.04353866345440856,0.0062682372980931225,0.04642768358392852,0.059210332597540986,-0.0190417967559228
TNFSF18,-0.019557907035330113,-0.02285279609796379,-0.005334125811058091,-0.01976899151934958,,,,-0.013633040733236396,-0.00846571129178747,-0.014682542054864946,,,,,0.0025620600265963164,,,,-0.01436978811725998,,0.05544550536285966,-0.026674487377872133
IL36G,,,,,,,,,,,,,0.056311482464519044,,,,,,,,,
RTN4,0.033228890570329954,-0.006962313915716017,0.04587565530504903,-0.047955938769789555,-0.07329414006359633,-0.001534870772362936,0.012710956152261168,-0.029091611629260862,-0.08082874322974071,-0.010093215729532982,0.060633194470334835,0.007512107627124857,0.0372822581970627,7.551708929830671e-05,-0.0609759184540083,-0.028868802260099097,-0.052279343395834246,-0.02715460687451136,0.03203832538831349,0.06698069536817594,0.03759275683992747,0.03132224563535621
HEBP1,0.04322444705277758,0.012135025432610592,-0.03224278137849959,0.011494808296303907,0.00010422955096408693,-0.033626455600605204,-0.002618710734563816,0.043167019170139286,0.0186713520547188,0.02955737992945953,-0.04842203894335368,0.07313843215439966,-0.0357605693129862,0.07318911059582361,-0.028206741712204907,-0.025695283408544985,0.02735549747907158,-0.0036895188639893355,0.07570837966192555,0.032784444539967,0.07269320383448581,0.01417607250429001
WNT7B,-0.01722990352744316,0.0876958776480424,0.11383043834699234,-0.019199454059901994,-0.03658296193365725,-0.03698163117360073,0.0529363403658787,-0.0681968779043786,-0.05064661527738672,0.00018615018549576144,,0.005891668012530226,-0.020041384072041177,-0.01135081045624454,,0.09213335981229717,-0.06002770878432145,0.03180482391963693,0.010846240984562328,-0.018016982973743177,0.06373776110128508,0.10910605924866151
PTMA,0.06973121637924307,-0.05278537214736052,0.033603209261282845,-0.04000229176509646,0.1324135359220135,-0.011470938297854548,-0.026749018473944633,0.04718680006895579,-0.054480972640484474,0.004199015482487215,-0.06994948281979395,0.012462735809409322,-0.015380401661588357,-0.04429617108070146,-0.012663031839442802,-0.023347135820582888,-0.027779062293946142,-0.02720034921734355,0.015298050506551735,0.053801575657317434,0.010732434132705335,-0.10447018034993802
FASLG,-0.017229908398292748,,,,,,,,,,,,,,,,,,,,-0.020435875814946807,
CEACAM1,-0.0239238786017984,,0.07283434823783227,-0.014734426221571468,,-0.005615459585806755,-0.01734562530939672,,-0.03336686093646297,0.0007741491192890955,,,,-0.06890867954629341,-0.029222859739649956,0.013275643128834964,-0.01971310965251102,0.09358529434864551,-0.022682659319215898,0.020773561319486215,0.03185036912474716,
PDAP1,0.013984610125349472,0.04463054861500444,0.03964997065002842,-0.0560906364376865,0.024326007116061477,0.09249342867909235,0.043910829687937,0.04049785760570353,0.06591508023391487,0.04182017020554399,0.028992351461374674,-0.027660229858076434,-0.04070271803525937,0.09374477560626414,-0.014727847866572212,0.022254624386750323,0.03342620790652301,0.018798261748087856,0.02826729587766345,-0.0311034294731246,-0.014119327085989073,0.016960999919046656
QDPR,0.1431307229414411,0.05146781361853231,-0.030603907460692824,-0.012500125770121445,0.10325764537779106,-0.005720673876461783,0.08908629213066234,-0.017344413191205155,-0.1123478832335416,-0.05828575654319055,-0.0712440231857045,0.03964588287722221,-0.01324523189421199,-0.0038314408504956875,-0.0304604501089152,-0.08004411281515224,0.036792351096243237,0.03690961249551704,0.06288225724794674,0.030188971617599866,-0.013274056055019145,0.07192416595380964
POMC,0.009568929573088351,0.06705035392039722,0.005136117108752078,0.027270781446494797,,-0.0020774004916899284,-0.03490349987955074,0.0392586914923004,-0.0040302067455760746,-0.017036460732389343,-0.06407500267400879,-0.022595479434579787,-0.004623958847404756,0.045662425598899645,0.07772852787166674,0.045411228665855924,0.10652934286001386,0.07787756319372878,0.012539356220120852,0.024771998648358058,0.003901079909933046,0.030204131312425872
CCL18,,-0.030647478620853496,-0.023389572646298724,,,,,,,,0.00418720123825693,-0.008709777965468717,,-0.059085590174048776,,-0.022189605068316975,-0.009948437764504634,-0.016282321026630783,,-0.013083517794428519,,
CCL17,,,,,,-0.024751292188462417,,,,-0.003047936500672233,,,-0.016657373708328125,,,,-0.005596601850785398,-0.03604124645158762,0.01170260850319893,,-0.018522826076465406,
VEGFD,,-8.208226225501384e-05,-0.008765740517378483,0.05748660204496481,,-0.02757567277622482,0.005554548093642336,,0.02633475271105135,-0.01950987494598245,0.007501957707429414,-0.015266419293303099,-0.017852223337660667,-0.0487247815553379,-0.03972783743133755,,,-0.02496687152443869,0.009987930873270077,,,
TNFSF13,,,0.11488396646849929,,,0.05107714283017355,,-0.01322120549851156,,,,,,,,,-0.045790392902323736,0.035703163613293516,-0.03142408349002086,0.03281359401689679,0.02493186775797405,0.1282340867158656
WNT5A,-0.05345933976641969,-0.04958051058275551,0.06228747857113896,0.14010347034006754,0.04720454081955673,0.031033125647226115,0.01453879923506496,0.05365386999752681,0.057827029754485504,0.0292551705236679,-0.004415019605415378,-0.010617413269776993,0.03547005200114198,0.08785634182775674,-0.02084914533671915,0.033197434460510364,0.02800493903963918,0.05273449968118692,-0.03093493395166345,0.02908663100017413,-0.02025587361772817,0.010303429702202934
