,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
RARRES2,0.04755434571885638,0.0494083979549115,0.04283498580239264,0.006149373175918397,-0.016791331062663485,0.028416614830811666,-0.15546758921658066,-0.042231100243415115,-0.3847111787337598,0.13227323912504163,0.024491613813086906,-0.04814306790224982,-0.04321157135637568,0.00975401726273807,-0.09311786970061926,-0.10684518107336385,0.03897499632997214,0.016734764560306533,0.023044116639335425,-0.2294219902159374,-0.047997471399685174
FGF7,0.044244809097730264,-0.08076717073351453,,0.05923501647662646,-0.034608038381820284,-0.01800246812877736,0.06759653676424689,0.034320318196637854,-0.08430128173155595,-0.022228213960443065,0.04636072469938143,0.005847339064304857,0.021052173317031544,-0.0007754942986252251,0.0776440503222125,0.03718939044626295,-0.04998088904314969,0.050579815438188194,0.03487094304891032,0.0885352568577465,0.06049148268884773
EFNA2,,,,,,,,,,,,,,,,-0.05427421607521938,,,,,
HBEGF,0.06988995292722562,-0.02454610635850301,0.017833677742407586,-0.013666561352329593,-0.013958948061120226,-0.001024071898742666,-0.051995531610998603,-0.061422554144088384,-0.12332405122012544,-0.14324575823498334,-0.023172907942988447,-0.15286550820750383,-0.0012115576493958301,0.0129833560869453,-0.008432260110975419,0.01482655747203852,-0.06197771878971472,-0.01664878804111923,-0.03796579275343203,-0.09051472315672018,0.054192526621472434
CSF3,,-0.052039444303256965,,,0.05342556049126173,-0.01928049721507804,0.025345360312185684,,-0.01808843096959126,,,,,,-0.07004810893960964,-0.12559304541141492,,-0.05799597806002416,-0.055058127431211405,-0.10169029642852362,
PI3,,-0.061648481950313846,0.02636036142285646,,-0.0636308790473195,0.012873019079034213,-0.00289022980026485,,-0.035578121590303345,,,,,,-0.14349516894172293,-0.23202715553372688,-0.005746452924696595,-0.01851026353450917,,-0.15867051756068504,
PCSK1N,0.07148365734204278,0.29068723596657586,0.02437989900416532,0.1104522504709162,0.049988974610733476,0.058615735645206175,-0.01088984234982979,0.09237543187617966,0.22214535407357783,-0.07674306809055888,0.05800313142817592,0.39911838747239137,0.21700004389110605,-0.02893558339867474,0.15903251280511857,0.06429498514970075,0.03466859084061949,0.10247741956044756,0.11932380868744083,0.288332859403559,0.21127452406250255
NTS,,,,,,,-0.04919863308167369,0.03531685047324036,-0.01191458569746898,-0.037183167778661895,-0.03990614461919573,-0.060701242870306905,,,0.08671391552171603,0.016639247991219557,,0.01933021149433486,,,
SFRP1,0.02663539905178635,0.04374772341889956,0.01003401855345425,0.02349580039380999,,-0.020099515443425444,0.13006142026132253,-0.03026809224192519,-0.046275027543668294,0.010006694052800972,-0.03455204229885059,-0.07414894572345847,0.012541630022831042,0.05424419168777963,0.12924635868870052,0.08308062575643979,0.04562891461849521,0.03416185372230516,-0.13028381217287383,0.02114204471044276,0.008960918227647493
CXCL13,,,,-0.025969293780619015,-0.01950224551579273,,0.025509732743795487,,,,,,,,0.020147191541818665,-0.05146040481935797,,0.007085137376448492,,-0.05607045543356723,
MICA,0.08039552007342869,-0.0962940922927766,0.03152689088934179,-0.031056726983758953,0.03802682937727866,-0.02492575688980345,0.0285675762557454,0.007260541443169352,-0.13864283273887143,-0.01943358648998554,-0.00039485779885124587,-0.04383854239159499,-0.03904546477432696,0.002351741347233547,0.009238425091074141,0.1276008656276325,0.013564853281701622,0.016017982496559325,-0.04047502719884857,-0.036169491269911404,-0.06285001972732963
TG,0.02543923368778951,0.04163352599856614,0.02909718176981617,-0.03679860128070611,,0.1271054301472487,-0.005714090367121678,0.01376611518724075,0.004347192386056452,0.06062694759225161,-0.021678180573316,,-0.022498334701456384,0.03901071070543738,0.08690055665939014,0.04685632287886367,,0.001230184322095391,,0.0038028178972205045,
ADA,-0.024276915991655986,-0.019222867411754007,0.005821917260406574,-0.012691690584422008,0.009455331457203734,0.022485153481870118,0.00404519545478404,0.03212332751773978,-0.2617201197904703,-0.013563204894292712,-0.033376619151308115,-0.13309441948281286,-0.026108318997261265,-0.05592661238210542,0.06618486445517122,0.07269448399862359,0.0063456079688653305,-0.015992478765786626,-0.05189550507186167,0.0003378564961317134,-0.00890919501965845
LAMC3,0.07124684341762244,0.04740561506583359,0.05190905470344371,0.056222160005751205,0.13012166362898006,-0.035880739706757654,0.04262453487501727,-0.04505480318035619,-0.19134441749874262,-0.035681361007159976,-0.03320124328139895,-0.06329841965764296,0.043904820251269974,-0.012879779947390035,0.00736514266099071,0.08766436567399948,0.011518265873447835,0.08146111735563238,0.05490917617468194,0.12497787381140682,-0.07330887048129778
CCL7,,,0.03415989216225407,,,-0.004698662208100933,0.0019964469315204426,,,,,,,,-0.059140230350511226,,,,,-0.13511994944271738,
NGF,,0.04942747034922282,0.003528215903022713,,,-0.022541691655014753,0.029946576969039226,-0.0017870435528414214,,,,0.10762842997218144,,,-0.02241118088893773,0.11403364051085911,,-0.025034756169928476,,-0.058583638358296636,
TNFSF15,,0.028210317538372796,,,,0.01683951183221364,0.028188550543835292,0.014059669301842291,,,,,,-0.04143276700773229,-0.021078838113299997,,,-0.032327150259010486,,-0.044851319710317694,
HMGB1,-0.025089057870858838,0.16354228383389144,0.08940325249960664,0.034267989632601116,0.08121813454617043,-0.0024942016945145758,0.023354975975876026,-0.03481138567690925,-0.3504205579152462,0.14726891325945585,-0.026303957660346128,-0.09490006149569581,-0.06251173563408702,0.034094784949298414,0.0077521693374588575,-0.023972082953023024,0.014823943366391253,0.012098911049903249,-0.04222191780477836,0.15396674207337696,-0.10899253466281209
ITGB3BP,0.017802953003673853,-0.2090807278890634,-0.010187479476151796,-0.028956725815343136,-0.00669673689397052,0.038194810705554465,0.0007836155355806643,-0.06262931042577541,-0.26529613771517513,-0.05212440292579505,0.020595293217566268,-0.0649850845462541,-0.04835136860840078,0.008922246855547513,0.018643974012967506,-0.01797203125837198,-0.009201624490052275,-0.030774960342655797,0.02563514592797289,-0.024573543098147885,0.022194266192507153
AANAT,,0.0009516626106027827,0.00035485360826317976,,,0.021881115233986143,-0.02068880555516771,,0.0011750195405518696,-0.03727096689552258,0.007845918422438878,0.05257231185275472,-0.02290925366363294,,-0.0029540354200612404,0.03616975339916962,-0.05006155032074451,,,0.10023954956199393,
RELN,-0.017229906957938333,0.11545861990647997,0.010641473746592644,-0.0503698661490152,0.095003806408275,0.05201543573236156,0.03005447083710548,0.05456064526556329,0.2005319255816399,0.044017689565845404,0.004152812205274694,0.038888536426624994,0.059378851428737854,,,,0.06319506170251263,-0.0035898997894870974,-0.0755541380021525,0.10451115613681354,0.1401429105352783
IL15,0.08240682019257665,0.07787604754700944,0.007024680721647744,-0.010932360036096999,,-0.0320831521164158,0.0021342895225424665,0.06140952458328601,-0.12271561373070389,0.05806710822837374,0.008452576646038311,-0.060476288574413034,0.0395537977139543,-0.016087126215710637,-0.023003853717537312,-0.0009929671863371954,8.424328580169727e-06,0.06239418441604697,0.09173631439983146,-0.018971586390803024,
UTS2,,,,,,,,,-0.1364554955323078,,,,,-0.046506045366855854,0.05445557455002917,,,,,,
BSG,0.07678725589889179,-0.11502920252351528,0.025030934071130374,0.0545616505925306,0.026960323278864624,-0.029164058144764405,-0.05365441414738533,-0.00716014027989448,0.17504744908224462,-0.09606441197456422,-0.005197752648296709,0.2773950895720728,-0.08117974302847701,0.07499209947057946,0.018195337036429896,0.00921942389736801,0.004483882478960857,-0.08319532320091941,-0.019697205947779968,-0.03651542387880136,0.06566435934629444
ADAMTS3,0.07166061677446488,0.0010439822673549643,0.0026483476899250907,-0.022373841109751654,,0.054042275078405456,-0.007066084363141258,-0.026340341472967096,-0.31661984259677445,-0.034925729854339865,-0.03581318725976334,0.06696909044941869,0.030958340168819796,0.005400151992751891,0.12452973459112472,0.10126858048173305,0.03820863780819706,0.0970691426891375,-0.06695015374236954,0.07938956714620947,
CD34,0.0656033309857965,0.12073349920025232,0.07677258498845403,0.03765863869111381,0.14514174671734548,-0.01864485938334693,0.05312074965975263,-0.0043531590194474746,-0.20806193596368514,0.03778938764730719,-0.005128604653984085,0.02047148264275863,-0.02028402820325036,-0.04863038259192725,0.11050262773203022,0.10482550597378097,0.04386118526218818,0.032245081146047586,0.08930203234235688,0.040015819118448606,0.0010164341865827266
CCL23,,,,,,,,,-0.05944098257718409,,,,,-0.0390963531327568,,,,,,,
PLAT,-0.00026820980730970904,0.002842132509341156,0.07774644814960865,-0.055469017868892,0.0535002419642504,0.05666868198549884,0.05088720878825223,-0.13276055984710206,-0.32894831487827336,-0.13602520778401891,0.016370628021453625,-0.010890390582983423,-0.06125718669267479,-0.05845602432737131,0.20618798467407842,0.17174024892916995,-0.009348858519198814,0.033703256922639965,-0.026302900669534203,0.10316599336702229,0.07927427330517989
NTF3,,,,,,,,,,,0.00368620644914026,,,,0.23639254941676824,0.12242131712735503,,0.11242494517950861,,,
LTA,,,,-0.027061807048744203,,-0.013066977797169721,,,,-0.04220113175646111,,,-0.04212067716604223,,,,,,,,
CKLF,-0.021637751280373093,-0.05124977754767908,0.0031669790615712996,0.03182668973535973,0.060899847446601034,0.0006295572688276547,-0.060090801705819236,-0.0444988063682625,-0.41707778971662623,-0.03924190655717946,-0.024744099069991535,-0.1930202679518164,-0.09772683550394691,0.024918157284088704,0.13058771714531733,0.11279110333830224,0.016676092489727904,-0.01824556552515799,0.010234339037040553,-0.022738473155530885,-0.013488424091593313
CD24,0.013482581781580984,-0.11850242909511913,0.08693191758776724,0.030491329187472316,0.029584215313153788,-0.021927138946534783,-0.014643341408230504,-0.03611198231864052,-0.026694205626071228,0.04153706079839952,-0.09536091914450325,0.05988823274101502,0.056505608846100876,0.09009026138062855,0.21009600614697432,0.05083671418125043,-0.02203933027844212,0.14707098916758485,0.026018097939211268,0.0255204948172278,0.06662461116786816
HSP90AA1,-0.06429108708858994,0.13195457740178582,-0.0026007818645993187,0.038747658065274394,-0.11549506472572761,-0.0202143658371496,0.26765083708438875,0.1658659555927715,0.40157001631954214,-0.07133317134288569,0.04784060571647558,0.3886011338616872,0.13066215438449863,-0.0314627369772933,-0.18823762970019806,-0.2468510078310792,-0.004628997541283943,-0.019605569205094063,0.12467720270499469,0.1635263448310568,0.10309822321446688
BMP4,0.02348631017815143,0.10934345112228484,0.014182398591081268,-0.016971235007958014,0.018789693805154894,0.0052884552941916164,0.02039878031763997,-0.030528989424884006,0.04106414062640938,0.03286085553116413,-0.016982478616620222,0.02772150046123949,0.02807821773889986,-0.018193616286759813,0.009569706635873192,0.06481372428223721,0.0175096934788218,0.027568088985764454,,-0.008993579467063566,
SCGB3A1,,,0.04973637592478369,,-0.028708780948263516,,-0.046881815915175255,0.01046402967472616,,,-0.017342311400491205,-0.038839083202102796,0.11128223148968171,0.11122176250845482,-0.014543140155039307,0.07536675301123842,,0.05246893019728667,,0.09325095023684198,
IGFBP4,-0.004140363527942622,-0.007615382310458194,0.04069764516217602,-0.008694927448927697,0.030414590384965932,-0.024733919627253687,-0.014886271892352183,-0.07213454151373781,-0.24725666830294263,-0.05496131337198679,-0.050016683034711726,-0.09547056164283264,-0.021849789580864133,-0.0717296593725905,-0.00478991636919066,-0.02941448448143981,0.04588273346235872,-0.04439117094615051,-0.02351973428007591,0.1086421732807022,-0.03913800744894146
RSPO4,,-0.036625357769369295,,-0.036503777035778215,,0.022506479148145655,-0.054109236447338886,,,0.02530748218670753,0.018331013173349228,,-0.049943006811444195,,,,,0.009982256113170723,,-0.07115900820796336,
LEFTY2,0.024386067886813977,-0.02084962537955302,0.12389284810048472,-0.02739416721312106,0.039706985862659944,0.007619726654886407,-0.005000812458204143,0.005108996126918533,-0.2463930351626799,-0.040239600053744336,-0.04463279932298498,-0.016791618403418092,0.04446571969334448,0.014530071919038504,0.02259950498240049,0.005229924976848627,0.02846454798180328,-0.04797001933583518,-0.004649186603705319,0.1146645056041842,
PF4,,,-0.00464168559837938,-0.02461639159510403,,-0.021182382302615703,,,,,,,,,,0.02537938604622343,,,,0.01820522967393211,
ANGPTL2,-0.01988265225465833,0.022853588942541567,0.0006646746280527744,-0.03609124103412488,0.011100597206126491,-0.010895335948795307,-0.039917679027003876,-0.08614965007157355,-0.282425636875416,0.04543873219530905,0.026267803153346186,-0.21584199593187517,-0.157425964752788,-0.00643895814394093,0.1749936276848485,0.17322361533374575,0.002813895021093574,0.015682991017077475,0.022300718809904294,0.10556999496258954,-0.07921847998667478
LRIG2,0.059140926706875124,-0.06189353331859357,-0.00351675088284534,0.04764930418044399,0.08238333386854828,0.05176616900186231,0.01672057757952875,0.015326424066722053,-0.14993723590581798,0.018366103389947274,-0.02191927769462914,0.06785147716904759,-0.03160169796832004,0.030972263503980926,0.025045410153045056,0.0718202360182844,-0.001937994332941797,-0.02764967589870977,0.053327593073535476,0.035475619743242634,0.1705832503409774
ICOSLG,-0.002739514024843056,0.0028586510284387533,0.07680405186539707,0.0040628005150566,0.049122563616577034,0.024927189763496817,0.0016903582242201193,0.020205043647412366,-0.18665271179807424,-0.02937602320039066,0.04460744214309063,-0.10664842197453327,-0.04126475109974791,-0.008355940329919896,0.08027924554917122,0.11241703307585865,0.04671002113138823,0.002890986509716489,-0.008365056167285789,0.01212632052747924,-0.09059898924684186
WIF1,,0.4027383297820905,-0.0006678893542078313,,-0.046554565697685166,,0.09157991271297655,0.1727526432993375,0.41763911635836604,0.027534914587959102,0.07677391887138615,0.18174958563266713,0.194514021296086,,,,,-0.00689097071837975,0.11670810575293147,-0.0353561602147035,0.13618679882203788
NPPC,0.0657144268905823,0.02744477327937283,-0.005547323707892877,,0.009176779065414949,0.06427758111416429,0.08258325192653676,0.094557823045169,0.07379871223791847,0.07754519150486947,0.07504284820564465,0.12534416560365164,-0.0827458359830602,0.012337364012428331,0.10117956051198022,0.03186608526464117,0.07920196860217878,-0.01954745755616694,0.010035945923126614,0.014693354099498816,0.085845984637449
LYZ,-0.059959273595969816,-0.011070637251693041,-0.04080779780990318,-0.039637882796041045,0.038280372239078125,-0.026213939147310888,-0.07441141192018579,-0.0378203179864802,-0.2197257584410618,0.008035987989100834,-0.03619062745095969,-0.2480973557587317,0.01815437397297139,-0.016307807371082117,0.02546676576844725,0.03400136590936595,-0.0023935744792774275,0.047496697816718905,-0.03828828554463142,0.06266471515322622,0.12486270379939081
EREG,,,,,0.021309689471903676,,-0.02691653288021993,,,,,-0.051731298706600044,,,-0.028176180859939816,-0.0841067503585298,,-0.07727917186906347,,0.015249715585758866,
SPTAN1,0.06331447799284927,0.23814086256537773,0.09907256092715028,0.03535679004884094,0.05575820475839597,0.05535519796499418,0.05795193661561119,0.1245501503897347,0.2848428443931343,0.090653992141537,0.027047523107125757,0.35311311376167676,0.11646517225887863,-0.0377889441795126,0.0947080752064264,0.09834641012856624,-0.013460165466506954,0.10747116243737004,0.08358773109026889,0.2760026774608998,0.13699638585795473
PTH2,,,,,,,,,,,,,,,,,,0.04491406791451932,,,
LIPC,0.04370355699185158,-0.020637609419087957,0.04612118233313007,-0.037048984963179724,,-0.015577250847188884,-0.0002680865735067871,0.0826028300225732,-0.1190142123123453,0.03358316033809734,,-0.019917274340531966,0.015901435990993525,-0.015268169203839487,,,-0.04009218181489449,,,-0.017181796003065967,
COL8A1,0.018914653309506226,-0.19502840005057928,0.044355842222921445,0.0164374665234938,0.028004378772656473,-0.015700679439332645,-0.07698801960929078,-0.11863811688150287,-0.08171465613435545,-0.053072403950333184,-0.05890012869495072,-0.15155789450819032,-0.08335349537045343,-0.026629370804081096,0.0463366610038443,0.06002646521116863,0.06259903231592667,-0.049413515372639855,-0.05256747079111738,-0.14737031808287662,
GSTM2,0.040935131321331884,-0.027273560295989246,0.0027676804039290124,-0.002673663767333543,0.041127243101265025,0.009789803817653922,-0.011213575217413573,-0.042165556545035475,-0.11680410915041538,-0.06888361404816207,-0.017669690631745668,0.009051990760106857,0.034660741352745585,0.0034232856723171593,0.09773238374278052,0.08011171121864714,-0.01952520257697203,-0.006912709364806528,0.0056919356440639215,0.007862437471654354,
SPX,-0.03499960564103896,0.1899176242445621,-0.02066449392099117,0.04164723446038707,,0.025794511003467836,0.1918266734746223,0.04617036324837335,0.11893257985554871,0.09459573866727371,-0.02775036432590618,0.07728680438901393,0.16690790799784838,-0.04579333275581579,0.0470767331884912,0.06372721232240096,0.006211517475157026,0.0116777950892786,-0.029049878926111973,0.05292682145117769,-0.0788860063550926
MFGE8,-0.011047703503814793,-0.1523647407391107,0.01762135140467954,-0.02893399886653681,-0.05438240315452892,-0.016357973248824997,0.09452640695962858,-0.06429482558850577,-0.0907416185582896,-0.06305344459026888,-0.008683894124649991,0.09474767092879759,-0.06970657379002435,-0.02209245565974943,-0.04758175784578576,0.019175528965395854,0.05418235560679577,-0.05302742499541475,0.11102917401542828,0.026533440807247774,0.07513867231834462
TGFA,-0.05017522504725266,-0.23563013951708278,0.04848319506863399,-0.02285459925277645,-0.07428580523670338,0.016582984431693322,-0.14817034032317777,0.012089312247991943,-0.22398103375428696,-0.13050738168269146,-0.04153716240769946,-0.09575263266260624,-0.020328415715833503,-0.06178329496263893,0.10299036733128311,0.08205231141388955,-0.0237844929170652,0.04216993907534981,-0.03680424094029746,-0.028042578110785046,-0.09237204839598916
SLIT2,0.04272504617731042,0.4108910855447727,0.08195840514846693,0.0673072894839708,0.00300545225617495,0.09402927450613269,0.11539653202951584,0.05031355337140533,0.19516276269659413,0.11173728914905337,0.07105475588569544,0.14940735190053056,0.16128115472901677,-0.005550583920585267,0.11779116161200882,0.07729274353197702,-0.019695670162107604,-0.019223259117881836,-0.0013748785110490218,-0.01518211558087726,0.17911725834583733
PLTP,0.036324768517983504,-0.1437609728646427,0.06578603860957033,0.01381007861868623,0.0716805906407917,-0.053705614075163464,-0.14779701819494373,-0.09088203407164833,-0.3843398583994998,-0.00357080531125594,-0.07783052867044564,-0.3281021701020725,-0.011221303977425393,0.0589050914841153,0.08199733195644819,0.02035311419888016,-0.03807707450995309,-0.09207130049189693,-0.05645434117922829,0.05508538361653691,-0.036147175748286714
APOD,-0.05351540632308495,0.17822159405137591,0.046161420957956126,0.028054625939975552,0.0792159801958659,-0.0006426982257120959,-0.09137843922437563,-0.12144287757059896,-0.34799457365518405,-0.01133559431809127,-0.04362678007721594,-0.2458981429616346,0.10597101330758942,-0.03648003253193349,0.13930541421814846,0.25064252615411525,0.021117587919972296,0.002470861590247038,0.0016459603482262728,0.11654092690360796,-0.13742486429259007
B2M,0.01889464631541183,0.10823021883532837,0.06471516519649098,0.03620937888973866,0.09234115075931161,-0.01151909741262209,-0.03133053727624143,-0.23966199586950088,-0.464543545201231,-0.024179558204986518,-0.09331162940074447,-0.37181624468266583,-0.21141651137259526,0.039624821680354715,0.07911486933120818,0.16822893115003268,-0.008533414629217773,-0.09781536497971367,-0.03629763814591096,0.10321694465462566,-0.12940323383175265
OMG,-0.03356827253249175,0.2247439754821267,0.05284296354659851,0.015048608006915237,0.09528932533505538,0.06454751853557071,0.12031239677749125,0.016549132672292636,-0.02966764444395362,0.14638197586335938,0.05534218249506763,-0.02221921833781587,0.14514438370363641,0.07485877924243285,0.1539983590950813,0.20505290930512607,0.009382987238583848,0.014806273288614141,0.0464784984023915,0.2839426475840742,-0.009460033439081385
CXCL3,-0.016736857647970095,-0.06520908010929004,-0.06618789424645542,0.036748941059631016,-0.027840962547982098,-0.03912333664478491,-0.034767761916507406,,-0.03376817155488262,-0.07544323834561159,0.05736469736669361,-0.033616700084915865,-0.04350089131121919,0.006041211177777582,-0.11784728406441339,-0.07041571824331501,-0.035253367844322016,0.016059427503485848,-0.024374464414090323,-0.132019579753322,
CXCL10,-0.05115807819011387,0.0009792022612501344,0.0309981208877957,0.07409578347651591,,-0.020396385928453442,-0.009342501207729526,0.06077042347904187,-0.29528398421811725,-0.03421590253136979,0.018802741826191228,-0.0513716675006903,-0.02761224078947532,0.016752632737692844,0.007381287971550419,0.040062765634569036,-0.04749380621066994,-0.010345594023624208,,0.04667528368592904,
