,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,-0.03577681440066858,,,,,,,,,,-0.03446937714416288,,,-0.027293822443387617,,
BMP1,-0.04047733260492283,-0.04667201298499659,0.008435139285379588,-0.010660264337612274,-0.03357052511525695,-0.08591974192886717,-0.02460069866387334,-0.22461443744607465,-0.07577519632795852,0.010196374046357018,-0.15410248896469958,-0.27611352183075794,-0.034022983255901876,-0.06809291855667876,0.0007064516516874808,0.0002750451879900746,0.05811394225467565,0.03885961199082652,-0.021522497042799942,0.04149390701688278,0.056047980534587594,-0.05789940407430571,-0.042430225777881726
NDP,-0.032249903425933556,0.0430438338464644,0.0027405563673100243,-0.06404933356485101,-0.06688304924544476,0.15750991321961771,0.030714850046091546,-0.0027187907486489137,0.03870409977082831,0.020978878109675445,-0.1019222985709224,-0.026328239389070023,0.01605603937166716,-0.07918151472419022,0.03270824854025049,0.08503952755389618,-0.018918218265718014,0.04413162493675106,0.04344410698078362,0.009794616957844176,0.04848338731453696,0.07896602769112691,0.05317183937255135
TNFSF18,-0.04141534864872657,0.0007623761352020883,0.039800913941751774,,,,0.048755241590402176,-0.046010415605642035,-0.03226034798202567,,,,-0.03829710300586084,,,,,-0.03554766022853907,,-0.07054047447601709,0.03421487136948964,-0.08989196205934831,
IL36G,,,,,,,,,,,,-0.009615839240260764,,,,,,,,,,,
RTN4,0.18065337291451672,0.008852508232271968,0.020644702270291027,-0.06976192601441442,0.020682089919221845,0.17626312620404033,0.10679288332321014,0.2719688428424374,0.12554417923093475,0.15961723856782745,0.31207090154410433,0.3589891167302608,0.057698957957627105,0.06491524740134641,0.05324886189633246,0.027422812907411456,0.059357735807594784,0.004761421842311757,0.05202771455190495,0.11782525232340486,-0.06541069722809961,0.20721074640153736,0.04759600580226525
HEBP1,-0.034972404239469554,-0.04432473556774254,0.07343129356493887,-0.034734233971368655,-0.03848776013252849,-0.006090285658502145,-0.030606839704895236,-0.1207510654478668,0.023702320069718875,-0.05623077906763444,-0.10423301582609558,0.0004090562899917201,-0.0021166381723913812,-0.04759356006357554,-0.03522016643840022,0.020786189286425748,0.045967357738163364,0.019558451156575576,-0.030200881093864932,-0.12317973395111155,0.05569742326458972,-0.02083074675987281,-0.11494936380483776
WNT7B,0.2213095670395166,0.038291870722303695,-0.027916124587066278,0.014273181638925816,0.017513367843213168,0.05046346505909034,-0.025143446823165886,0.15649561407788715,0.037390384363730704,0.0015957500369645776,,0.139374401008393,-0.042161372405017314,0.15967844260728764,0.028347105810610788,0.012614668080102398,0.020426546995565238,0.02441053751622629,-0.006287233667675662,0.09031963365334829,-0.006145656368997512,0.07947276055655843,0.12019684804537545
PTMA,-0.030351914910804082,-0.013915740039204092,-0.11882270671889034,0.06116990785197547,-0.0009403759315663709,-0.1719961887056764,-0.1553097043756694,0.010581942673726459,0.061756496858463045,-0.1122224298679826,-0.41389086743155795,-0.34900447631143333,-0.0436008391726247,-0.050233537322441096,0.003720439810491385,-0.04028832918473949,0.04458215913838336,0.029782452829904767,-0.0012785934473630667,-0.1299083123815926,0.015147455487320119,-0.23822193230466857,-0.283424552927877
FASLG,,,,,,,,,,,,,,,,,,,,,0.04920360027360094,,
CEACAM1,,-0.02279230266221976,0.009104729982393176,,0.036749161475491135,0.023257751645555273,,-0.06991275794576109,0.03985440146726911,,,,,0.01824057215100652,0.00480894994508669,-0.021692613974596427,0.008287841378705085,-6.02606690265803e-05,0.059981181141643414,,0.004752129679520391,,
PDAP1,-0.06342132673420255,0.0006838611765660472,0.0443230578214735,0.024883958591461426,0.024681114883829132,-0.13518496084768686,-0.07386935169199216,-0.1463236763458679,0.017616957563537535,-0.040822965553514834,-0.011975004231713394,-0.19782929322297935,-0.03324727994072595,-0.038451748723226105,0.0029242755672892074,-0.06102058775637337,-0.01810658069431855,0.12062675055331219,0.06088031865035042,-0.03375195391673223,-0.011267234861678221,-0.0695074001244098,-0.06704085707799359
QDPR,0.08688865498475855,0.0516392887087202,0.013213902235395794,0.040064059328518996,0.007314081239005906,0.22956270909038842,0.1038563347009896,0.09135314535356864,0.07381350041138178,0.06359001165363648,-0.23709318904222046,0.12508892379655015,0.06941807314000303,-0.041831410106456066,0.03470089635872238,0.031805048121327284,-0.05589039406105077,0.047842000491030795,-0.006667923413135958,0.025048902482572598,0.029604598150310905,0.26693583461692666,-0.03850476091894436
POMC,0.054672504166773016,-0.05534208552604926,-0.011806492964167522,,0.0065171653677311165,0.09222081079584268,0.03570010856904343,0.017466388390592943,-0.021688036407840765,0.01139942546188319,-0.05122842726009598,0.12484236850458548,-0.0010832677421932966,-0.06101612143429123,-0.05256651412853524,-0.06866426548605166,0.015699701585883404,-0.022159841406921888,-0.018864469423468422,,0.002554508527484513,0.07195345055352961,-0.01858811754664743
CCL18,-0.055541387882952986,-0.006257652314345471,,,,,,,,,-0.12250372516988332,,,0.04507482013517155,-0.031452289959505025,0.04728841992858827,0.003542878913868684,,0.013206097268859119,,,,
CCL17,,,,,0.03446623193946416,,,,0.09667477817102942,0.01509299546259342,,0.026013041861259276,,,,-0.031135571014571456,0.03086947499352054,-0.02032389173711543,,,-0.021455939281805857,,
VEGFD,-0.016391679046742807,0.05070333615774131,0.05691412030662056,,0.0477492448298675,0.08080780443943833,,-0.013874051521614621,0.0354583513624325,-0.004864832577259436,0.047443944227930905,-0.0022252064879129314,,-0.012570074298629632,,,-0.0199728894756007,0.03435861397957899,,,,,
TNFSF13,,-0.04352395953003976,,,-0.023744364985854652,,0.031605323454700775,,,,,,,,,0.03854315513884952,0.008364177971794985,0.03386789781376097,-0.0206879367485672,,-0.034960662205216854,0.024146138384608704,
WNT5A,-0.08463055396987706,0.018795686527388316,-0.03476626402510949,0.06315435505004426,-0.025045938928407653,-0.06359547555492821,-0.0738549995259738,-0.14528522167715316,-0.007306188017125194,-0.0034018590613505762,0.07035416102502463,-0.1374526143638992,0.09479377226987591,-0.04711157831474522,0.0267344558882972,-0.027114678795260982,0.0503927893545013,-0.014986674018130015,0.024177957905576697,-0.048683685610465606,0.0828924101345034,-0.1521973610770377,0.1067926582509922
CXCL8,-0.05730655876354328,0.03228285850604151,-0.004782616624990036,-0.09181288807358978,0.06936764789796979,-0.11814737351961685,0.00863878556793829,-0.04377262505391263,-0.01615821334435693,-0.042296951813454595,-0.11607529198497198,-0.09452201182285123,,0.11147639691191877,-0.055376708423932115,-0.0032056918852598816,0.030522644595836555,0.010328533625274765,-0.032998446739762155,0.0665087985587257,0.022974541479935252,-0.18037880595350214,-0.03343069554090621
GRN,-0.07963196931330108,-0.04659660892448891,-0.04453312126771434,0.029329575653377373,0.019833365216606644,-0.11309393466858603,-0.05738638886392351,-0.24854887406659923,-0.027579967952757953,0.00738387946411304,-0.2147288867106221,0.061627770158418575,0.049214715946954195,0.030940232043630972,0.03073397410214753,-0.03959373749533293,-0.0038976009916289692,-0.03280399215611218,0.021113333628907525,0.023550059935985076,0.07003387595917052,0.03380841761028634,-0.09020485787940698
MIA,-6.200717666215926e-05,0.032349733212786135,-0.0031545027632773354,-0.06677001684600341,-0.030077106456978257,-0.07942188819362371,-0.0007840804851127583,-0.07996040405778501,-0.05268040519406671,-0.020022950155828324,,-0.028112650529038653,0.07724105037236322,-0.031201004922038502,0.02680382126236757,0.16758239160305308,-0.01010341641234614,-0.003015955490673962,-0.01636033842506701,,0.07280924441552314,-0.10164899252678193,
COL4A4,-0.06299659449150777,-0.04043564019483436,0.026106967875209497,0.06734081551935073,0.07419196163409422,-0.06455412734280784,-0.014565300390955273,-0.035255395051830576,0.04133267331836992,0.027171091229512168,,-0.052443014084298155,,,-0.002415531414410621,0.054282171552609386,-0.014107019144773006,0.032151705836194026,-0.0033218262432938087,,0.011316725005277537,-0.09402158657843565,
TAC1,0.22521343430738558,0.034951931554075846,0.04903655865492834,0.05621778634825779,0.039892200686867885,0.23902989536657643,0.2003138254259534,0.30605373848411827,0.13163370343209782,0.06340128106043547,0.24071851382991918,0.34410519990121213,,,,,,,-0.033831219427418215,0.044805376536732305,0.04711967018847451,0.12131376701772462,0.14225757751865337
RARRES2,0.026559608145013062,0.012740918761992997,-0.03830402341389602,0.0017476045105180706,0.0267131611018603,-0.25478923158528166,-0.07717853376548373,-0.2838235312123269,0.14215976595960844,-0.019301005298458736,-0.11036610418036885,-0.17890095308760312,0.02936182376201977,0.02405907758065506,0.03367988276211631,0.024385303323863156,0.07653860680610583,-0.040593725801820066,-0.026094496609606447,-0.06108486699104186,0.04055253521123984,-0.07280163682288392,0.0790599800790527
FGF7,-0.032782631207862796,,-0.006798991246048629,-0.05081491975070955,0.02782145261690724,0.07437339206445277,-0.024392862958622905,-0.018333956590707627,0.027462168515002886,0.037239133062488675,0.053526522552357444,-0.07218170662489173,-0.0025496299527208,0.04574331942211056,-0.02818576849836361,0.0764057864467174,0.019302053117845996,0.0012200036656518148,0.005045978866680489,0.05929853174485161,0.10234428968355082,0.07200496591997833,0.019237464232268513
EFNA2,,,,,,,,,,,,,,,,,-0.03939173939272477,,,,,,
HBEGF,0.002297219232069385,-0.015225611568266427,-0.0400662227481201,-0.07146808667386292,0.03305748465508202,-0.1254751626204532,-0.028692212632085243,-0.08144976548818518,-0.15529255588874144,0.004467555054150483,-0.13150174710255724,-0.10494964287943054,0.012439829202405573,-0.06203643556785874,-0.10258267773170257,-0.02224121789519277,0.03565465086821242,0.05308049479422552,0.01442984918369348,-0.02510463294085525,-0.06718044303072342,-0.09085789565052857,0.04259954707156186
CSF3,-0.06299654461691573,,,-0.03556387386446154,-0.004529370554092688,0.01135493095389914,,-0.02654564214380497,,,,,,,,0.03406414389426979,0.08607321866644345,,0.040862071755419366,-0.05004795195193584,-0.022589794094435674,-0.0575361708187629,
PI3,-0.04095739110756016,-0.03102897283368683,,-0.06128056055002225,0.011845228158936046,-0.05358939055644919,,-0.04199976238547344,,,,,,-0.04094593539581865,,-0.07103321838089516,-0.029027625526063416,0.0698250938651405,-0.03487528101878624,,-0.030723468547682584,-0.11469535789594835,
PCSK1N,0.20621222313332382,0.056402650667092664,0.09807093143664443,0.057553736935305036,-0.08023026142929231,0.09972565335422175,0.06993096416389402,0.20295483878755236,-0.04593445456638215,0.11291395992110131,0.3874589396044308,0.39314066685399407,0.07689806231377622,-0.028296315121953002,-0.005049664234515158,0.02614715910727818,0.04482856409610271,-0.003094000432466119,0.04356196717668336,0.21591660674539345,-0.010406610018799467,0.19148098230771624,0.2708203716394043
NTS,,,,,,-0.10146514994096614,0.04611357929432219,-0.04584560842269106,-0.036694177427978175,-0.0024356434926466773,-0.0900683120911259,,,,,0.0034861443538520527,-0.028830969373463775,,0.0286440134639925,,0.004858419240903234,,
SFRP1,0.09298590993358263,0.06436498285969416,0.038078974532948624,,0.12000111607903255,0.09206932396519739,0.03784849166353641,0.004321276777444972,-0.04015786911313175,0.029332500727013478,-0.11010681104970597,-0.0068789059092178514,-0.02514921058495253,0.05332486868536598,0.016443141584377756,0.0159426612303898,0.05997319932055951,0.07814403179796457,0.05241042944362656,-0.05196352010902216,0.1104175289456663,-0.016669716324116957,0.057455173948941306
CXCL13,,,0.05092589441141299,-0.02582358044245767,,-0.04082010666908898,,,,,,,,,,-0.050829958662214174,0.017423725548939683,,0.03533413268756177,,,-0.02623356092565181,
MICA,-0.01787930569555347,-0.007574811537069614,-0.05877086113923569,-0.03336141638944332,-0.0031699640636387283,0.005465977136354865,-0.00448654321540953,-0.09652893241068355,0.01160322438242929,0.008642592716828653,-0.04476833983426417,-0.10439058551432828,0.07784330610302165,0.03353017607420617,-0.02339606875558215,0.00018076689206434723,-0.04250549278325207,-0.0201077974121557,0.010281530372346385,0.02930573225406754,-0.011751909707400322,-0.06854966004611969,0.09916772239622665
TG,-0.0034252824576763738,0.01545433275734808,0.02837445936695815,,-0.03241315791275806,-0.01540536306976059,0.04635356296046156,-0.026138493259547757,0.08420242263558957,-0.015279908880999239,,-0.05496677615487659,-0.04907952575410888,-0.05183569655043387,-0.05121168153204062,-0.04137138953947717,-0.02220035979069964,,0.011758898332994643,,-0.014045683159604775,0.03515054961915624,
ADA,0.038872326346112124,-0.026244179107558566,-0.010585448460684828,0.13951441381835622,-0.0033833900403129457,0.011599925345841672,0.009062446819716817,-0.18055599952490128,-0.04600252165460995,-0.02373255692287015,-0.13956307896604017,-0.12149185751663344,-0.07253137381362534,-0.05317896185263758,-0.08725861680925638,0.029456946294958607,0.005707900972694325,-0.0560509285978616,-0.028742982745383932,0.047490074198341024,0.06386588458538124,0.0897640819751228,0.10767683426367272
LAMC3,0.10276399738619717,-0.07705423764870259,0.06722027330728914,0.03476909323468047,-0.059578826125502284,0.07174365259555335,-0.02081717889650815,-0.11330532029156398,-0.06521242505374568,0.02373250237054416,-0.0748162265933682,0.04702299981488329,0.010546760620386923,-0.11743030952840731,-0.023229570901616453,0.008123324166701583,0.04339813699600098,9.017875133964048e-05,0.046497065032190366,0.01565011374240674,0.08644884860030368,-0.020195807656729237,-0.09560263055040207
CCL7,,-0.018239667094054664,,,0.025350986533762245,-0.04706350696059017,,,,,,,,,,-0.02637834135577162,,,,,-0.023671914476274775,-0.06858139615371812,
NGF,-0.019636748509727,-0.046856612322100734,,,0.019921476166141594,0.009646676165897842,0.017386897818988358,,,,0.11476954555202934,,,,0.004475135775422273,0.013232566538278508,0.004586356013789657,,-0.0041604500647855905,,0.01137682636564147,0.015955335477250015,
TNFSF15,0.02187786917411463,,,,-0.02609564162510179,0.0053521102847214055,0.008313853361106618,,,,,,-0.010870557231498598,,0.057051736739230204,-0.04549317804527908,,,-0.01952505213053437,,0.07197708437109301,-0.042199703927476975,
HMGB1,0.18422558048112844,-0.02841184378102759,0.06591622957893742,-0.024685475676358065,-0.07439554014831154,-0.025556918676374912,-0.047323336957712354,-0.18177288556009302,0.04354555378437551,-0.03201270705759405,-0.16157596071819189,-0.004597517329491125,-0.06165984182390889,0.0333587150697443,0.0647417547982136,-0.10811714218613754,-0.02913093608061448,0.02014599888918666,0.03295134277138495,-0.06688533255477185,-0.06855763437096749,0.02037654267864094,-0.09436007566702852
ITGB3BP,-0.11453978753320455,0.005508235743908908,0.06426552568469544,0.03213660094898581,0.004400947953913914,0.03787418404081697,-0.05138752362465455,-0.14511541189343322,-0.02665122660246843,0.008723096377532045,-0.0006354620234778082,-0.20758285464328458,-0.056245523470090465,0.08710430081683973,0.009466811344983393,0.049524066117517626,0.036071081043039833,0.0687773230877819,-0.002935904673529906,-0.01146847500278497,0.0196172763596332,-0.006476453638016048,0.07175404584938332
AANAT,0.05788430657142282,0.07274338158159277,,,0.03706743355089315,0.07202124045694447,,0.016331518704968673,-0.0050316766976324645,0.04551373109232038,-0.059152730218534594,-0.054910235269711054,,0.11569568125515088,0.03780820587503903,0.06951805519204161,-0.0044369469047655,-0.04602882370343347,,,-0.025045872686294445,-0.06028627337236956,
RELN,0.01747038435695236,0.04580666631929286,0.03453683698019925,-0.04005035586736057,0.00874875643076243,0.1786053684166379,-0.010245701091537164,0.09951224296103335,0.0265885015616909,-0.029818123313739037,0.03869875890689516,0.058375449741728695,,,,,,-0.024512738845952762,0.012658008877684649,0.06630248422912365,,0.042781455296007395,0.043012601755267055
IL15,-0.022461875716333124,-0.03567854952560358,0.00014212424469782543,,0.03665965986324907,-0.006764966101120027,0.009178187537714379,-0.0877603524913451,-0.012834588057083854,-0.041020010298775576,-0.04234322833584257,-0.021543435752414127,0.006011306932951868,0.041069087741649746,-0.04175456551069579,0.031030693573032876,0.03138002968273435,0.02396137278688149,-0.008847666902390338,-0.018757191147608175,0.07120117273306432,-0.009801375903661808,
UTS2,,,,,,,,-0.08562078142923284,,,,,0.0129634819499437,-0.04708655915642451,,0.014497471959275105,,,,,,,
BSG,-0.1072520568430038,-0.003974149927207355,0.0917562540854555,0.01672263235777094,0.057067128172374,-0.07200042891912416,0.012807253750194134,0.06490202941578262,-0.10650480743156382,0.019215402794728914,0.2776830701329415,-0.23455313030586442,-0.040195983230779594,0.04040438342836245,-0.09996116510690355,0.0847328270201943,0.028539796532019684,0.024610592330772837,-0.04505539337969088,-0.0021962375795926896,0.03307716545735457,-0.14589317299062346,0.16797987110232163
