,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
DCN,-0.05520940424965089,-0.04939972563409905,-0.023102634636611677,-0.009634943897860269,-0.02865638903621152,-0.019680474796242374,-0.02327241011433444,0.09774321455037352,0.04838162951724781,0.049386820299262967,-0.07642601001325768,-0.009757144393507942,0.07304091853709621,-0.11550190542596057,0.019523890355005794,-0.014911286949850253,0.055990634328931324,0.01309212956974377,-0.04608619670049807,0.01160843248495424,-0.019937249540583454
RARRES2,-0.05173403883567278,-0.06268829995221903,0.0024005331966252606,-0.0005667106959125293,-0.053021580102429314,0.023570654043450046,0.05887031183486797,0.08312727515280731,-0.020760653921828482,0.04330964325758023,-0.05060840140246444,0.01790886696631345,-0.08186561038851262,0.04401194295621185,-0.09666278771917962,-0.017423104368220713,-0.048147048127059396,0.03320678422477139,0.09159335488765541,0.025124742213120853,-0.043995110993060825
SEMA4A,-0.03515943946562023,0.04721268251279733,-0.020592448211771936,-0.008736581737730705,-0.002175200734355839,-0.021496593352998788,-0.02319791915724557,-0.06779476998333216,-0.010764586515354224,-0.05400941627985436,-0.01208874375654375,0.0028809907816104265,0.025719644067053682,0.2803980876736437,0.0023995651329202328,0.05130366380383611,0.10240264500965399,-0.021928038122767942,0.02802460597701613,0.09419210144624172,0.09130122300625299
GDF11,-0.020058488643819487,0.023120305983687594,0.009058375121835811,-0.01904634808133601,0.053822247423627484,0.02407222924753443,-0.07426096818300333,0.010820594678034772,-0.05139585891005287,-0.017085262853115124,-0.01659447074422886,0.061322424254926663,-0.01612213104662988,-0.05962082731049411,-0.02601390036875209,0.0042282426537292245,-0.030848067459410444,0.05324937907603226,0.04484625302175207,0.0066175279880555425,-0.049718377052970726
GPC3,-0.02953898617695201,-0.02712436066593837,-0.007216220285932958,0.05925190479168491,0.012870051937412629,0.011362011846940403,-0.04639163492052187,0.002062141003145418,0.02476475202273628,0.01171375039155844,0.04426105537131171,,0.06956412076911121,,-0.014810850024177348,0.062116742306096207,0.08124502725275745,-0.0416874529502874,-0.05273017213676238,-0.02966092200801088,0.010025087793248219
OSTN,,,,,0.06435839422342089,-0.023409325524621504,-0.022230586394991845,-0.020526194618755288,0.030743542681429578,,,,,,,,,-0.01758548291446368,,,-0.017895070507174156
GRN,0.05305220666206544,0.039806652087260884,0.011935873370406845,-0.012761632095698016,0.02440653681067246,0.06762872415508242,0.0383514816755368,0.04632602428252032,0.005499998943963253,0.09672020370531917,-0.01976149480619814,0.034687708779030005,0.02487095233634109,0.016959351015473998,-0.01444885721981279,0.034895312217159254,-0.014231329786276243,0.0637868970687093,0.05576208485032053,0.0992729664170227,0.008983205600756803
CALM1,-0.07580509231858275,-0.11407360189696406,-0.1559020990952913,-0.03874939528486037,0.0028791676839295404,-0.08082357561063096,-0.05956577857502695,-0.15483907715635753,-0.05434915222932065,-0.10344612415284132,-0.03658105063529574,-0.05285675407798517,0.04729118921191502,-0.18648445940204886,0.02241784439358786,0.05789954040910887,0.007530358341835164,-0.020729498319961077,-0.05047186363110883,-0.040734735851665364,0.049046863460232355
ANGPTL4,-0.019497258668528923,0.10303002334608906,0.12361972064229433,0.026525192139718472,0.028502165846575785,0.11704158361750464,0.11810125364102479,0.0725339569290365,0.024041764718603507,0.0024348308353624925,-0.05326360217544042,0.0047991204486615225,0.056290377192126796,0.23096766904944244,-0.029177062391997393,-0.003768682003561618,-0.11629058380980724,-0.015060872697512707,0.038616232414784624,0.10093614804107465,-0.033769413253490276
BMP8B,0.045956375958921214,-0.023872661490091297,0.015522338534731627,-0.033114617258652335,0.09432839120883454,0.0032447694996705235,0.012925769766455646,0.016587598179213688,-0.0058934724576841365,0.035825097970689695,0.023702609342740166,0.0031468298656433837,-0.006209950287893525,0.0095158708539064,0.1381193086373413,0.0036530905473342477,-0.02651432011947312,0.0997146690216852,0.04116064202064253,0.08737655536525875,-0.040760776027087955
TNFSF4,0.12339232239838305,-0.028343901087666316,0.041974176055153745,-0.010909225007140495,-0.025279802899389324,-0.009751021602503806,0.01453351944907571,-0.006168164282463797,-0.02016714552940538,0.02420811214609426,0.048888794535651835,0.02905967526578486,-0.04937440259775906,-0.047130594034129066,0.0171851287411998,0.05647171434384591,0.0603931126196262,0.039297072253249875,0.059732306755620385,0.055980126736218216,-0.05051349278039652
RBP4,,0.0569874638780881,0.029679930596794045,-0.008521543248967655,0.10889431505041143,0.008064568792952654,-0.027354752944509706,-0.026723837931548203,-0.061149849575156186,0.0102961830240456,0.09985241370160641,0.004624317197821742,-0.06437325129017057,0.1344529033451534,,0.06605548357417595,0.0865302991885371,0.12287304017403011,0.09416422660865988,-0.012418605605540355,0.06396548589084708
DKK3,-0.054461858034302854,-0.0870917496076512,-0.09571750512879473,0.008663289792233476,0.04210496333474555,-0.09428140201652718,-0.060203767143579896,-0.06788659313878301,-0.08211228871584758,-0.10257243282447083,-0.02137468955164942,-0.04137695380325876,0.16418018307320334,-0.1523554549005996,0.0681779591521662,0.10091756948820889,0.04892299708444012,0.027928155083724114,-0.03314322602462389,0.00679051730953905,0.043650392657707496
COL11A1,0.001110520597748127,,0.02072068053627162,0.045880505171314645,0.11116854180521875,0.010042066277148761,-0.07492131170375363,-0.025041381797053702,-0.0034859126556002454,-0.0007442929352673216,-0.04756108821744833,0.08439594179483974,0.009268049402835555,0.017777248572102,,0.011605796455671722,0.03979328073096762,-0.029079240118971113,0.11952511157981464,-0.054547936396300435,-0.020882044287912016
COL5A1,-0.04740439134651495,0.04661270843082261,0.08009768541809453,-0.008132709535642782,0.020610394101686576,0.0310520835430349,0.02055347007561712,0.02115149651970157,0.015942971893599788,-0.04473349824203759,-0.04595260685555033,0.08100012081692566,0.1554796540816586,0.1330433076020177,-0.03360096142571172,0.0017202150800529042,-0.038871205747438325,0.048596740624123606,0.15411557137771464,0.033403768928787755,-0.03618172452991504
KISS1,,,,-0.030187219514861384,,-0.013356338981376737,,,,,,-0.014925752173425844,,0.1770431013292569,,-0.024141208251907985,0.03021667295704777,,0.01071249854897208,,
MEGF10,0.01986165717895593,-0.016431738370432703,-0.03934605432983332,-0.01525248535999263,0.029812364973308404,-0.030232638149281215,-0.07365966861882964,0.010112680414120166,-0.0014115087721292378,0.059244533156935016,0.02431026771079766,-0.0027295829421390603,-0.05432604309969367,-0.06542491909643479,-0.003524158251403828,0.08062689870037841,0.08108888871724493,0.04355425949448413,-0.08917300666500544,-0.030884406519620135,-0.0395349564637767
CEACAM1,0.013215890078510106,,0.023451927031688417,-0.016636632242894835,,-0.0489009084248923,-0.02323568023374187,0.07826401603458333,0.01128229309287114,,,,,-0.074760036044131,-0.03908444601290835,0.03180387260228131,-0.0007730910300140154,-0.025654800653062224,0.04306731162102085,-0.011830324793632416,
EFEMP2,0.014850070875547601,-0.05317702288160089,0.060823942436912595,0.0009945863791095003,-0.005403322619431239,-0.05731264396781446,-0.004530203403912022,0.11180560235495156,0.015411760852592452,0.06203829715268393,-0.03810499279474518,0.04387276828494797,0.08551044125358352,-0.004571955267628315,-0.04359478709938698,-0.004105797156205744,-0.03762962180516198,0.08867157121133806,0.043197619512131094,0.04455098363912521,-0.05386371394225642
IGF1,0.04547450293763293,-0.025898841574620645,0.012553960436536967,-0.0459567868848057,0.1611800429382843,0.04700957094897216,-0.008486546326197521,-0.0476891388708182,0.0010702635311943386,-0.008741225074056516,0.013995437465485922,-0.014548310773092214,0.07326637003970031,-0.0680254552539497,0.04478374278212271,0.07914227473597575,0.10972099943166659,-0.051670647614433386,0.029632960004978903,0.01264408541925235,0.04360751732354728
COL6A3,0.002056241628388973,-0.009945599364834825,0.04374587050280045,0.073724131224273,0.04612100409883576,0.02276469411709748,0.052105331599825964,0.034748232504993586,0.0640378604138271,0.06822510684532428,-0.01443455802400109,-0.00525394277185273,0.0250122426796589,0.05920130098792978,0.040814669102240055,-0.0033462123803027735,0.018250416112437974,-0.029851879562408614,0.009970949306964605,0.011511502690027245,-0.0245733706405841
RLN2,,,,0.06439152892320418,-0.02459933695553002,0.008136546484415093,-0.030362835641925302,-0.02278213479330954,0.04837198467501075,0.07791341113768123,,-0.012718060296174812,,0.07156005985058526,,-0.019875128943309898,,0.09205904662291386,0.07357438755898513,-0.032275064779127005,-0.009262768852574104
WIF1,,-0.048783066523989595,0.009206551870449164,,0.0035141778111478766,,-0.053777771771288514,-0.07345674863782849,-0.01755103612799818,-0.02374556724465528,,-0.007836480928031131,,,,,,,-0.03567284765530461,,0.03269367811802285
IL13,,,,,,,,-0.019556293801879916,,,,0.13881411040167255,,0.058163774212498076,,,,,,,
PLAU,0.05030149908258522,0.08105176351028993,0.011553318132452878,0.0048909727568670945,-0.018798949133864158,0.02120535125380723,0.002573191170645745,0.11276768769642963,0.07835695720347077,0.09063762899913859,-0.02003121217658719,0.10780962506985889,-0.03921554967945169,-0.06904815476634951,-0.053889603675773785,0.13383457972642993,0.1193107712275638,-0.013467272787805762,0.08868824300738437,0.06149406202458504,0.006634474269038528
CXCL12,0.022650320784649423,0.010313135696813627,-0.02590841937346556,-0.010962075902880014,0.01292592310744423,-0.020800654476427677,0.0038515722465122955,-0.024395437241029612,0.0472312862103949,0.04584224148012831,0.046344017261084225,0.0031169512504704497,0.03810373870074229,0.03024413589131132,0.03659683059001186,0.07277523095144375,0.04129073219384105,-0.026064483903067925,-0.02665543823561387,0.04152860665488858,0.01947219308973295
