,UKF243,UKF248,UKF260,UKF266,UKF269,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
XCL1,,-0.0010642150291837336,-0.01397402445557326,,,-0.024844057212188003,0.02344250465905663,,,,,,,,,-0.035390449490996616
CD58,0.0884528316102128,0.014765167732883876,-0.013775607875569883,-0.009331045076349452,-0.021892533500469786,-0.01987290935118816,0.036319719482665984,0.0810027736162338,-0.034754319591123246,0.07843607107881855,0.02359699911603618,0.011846434620155008,-0.05846220054487044,0.1441689053244229,0.051652157902420635,0.03859733377494124
TNFSF14,0.06733964459300765,-0.01908064388924827,-0.03933221260131913,,-0.021165205115835934,0.00825280298912655,,,-0.044282042490953334,-0.0029826370611936493,0.03888930213500908,-0.044524985403182595,-0.032414096445503165,-0.042310616984046236,0.05264696276667704,-0.04593943350385888
CNTN4,0.0743553646424537,-0.033546065290334756,0.1324848708884189,0.00296249101097108,-0.023627350837823698,-0.02750406488277504,,-0.03821547177830481,0.01742072699927731,,-0.05671169907594479,-0.037645082402082246,0.02951314618544273,-0.059367158400890165,0.026213206797995187,-0.039586169113436966
INSL3,,0.023821155861460247,,,,,,,,,-0.003043068617923465,,-0.032414093313779535,,0.04703700275068186,
BTLA,,,0.010404792108527319,,,,,,,,,,,,0.020445168894529873,
MFNG,0.030768905147367413,-0.00861198039572378,0.027235034242890213,0.011832820901562575,-0.05854104916950733,0.04621518513737129,-0.016710043914168825,-0.02663624160043711,-0.00011533845812775235,0.0453924413252723,0.0550088826678932,0.027102334409947713,0.011524685527958696,0.07456863912676763,0.06336903888981882,-0.0228202219213018
ICAM1,-0.020745767443344706,0.014189454204180565,-0.04556218920552578,0.016565642290366427,-0.0025818260511818445,0.023973288693114526,0.059736949636125185,-0.015058437722122177,0.05536972028667285,-0.013583175076318078,0.003784449456151376,-0.06570904377649245,0.023353569764356576,-0.01919386995218028,0.06662735508131347,0.026202729565456703
PROS1,-0.01310359831528718,0.051023287255530986,-0.02675074168497712,0.07990290289492201,0.004604461093809837,-0.03291992446121095,0.03333645836267623,-0.05152621925933962,0.022432120392026106,-0.0691110965495966,0.03208193850122889,0.013400569917431975,-0.05637216211038106,-0.011848168526898092,0.06079246700880777,0.04890169214365473
CLCF1,-0.025536982317459277,0.1180835988899663,-0.05797921763270174,0.07799450244383618,0.0073955947582496915,-0.018298107230361044,-0.014732603591097132,-0.02762847058205736,-0.027539707833003597,-0.051027007828423884,-0.0014327536114862069,-0.00027696603415089394,-0.02711108754902102,0.09642820123226477,0.03750466114198584,0.03405501000765098
PSAP,0.0019493150148171816,0.05020049546233137,-0.0654749712191349,-0.08648834032873733,-0.05843571616530535,0.08532847826341741,0.04182447763313176,-0.05388943045491994,-0.03204210397609814,0.009367582775347926,0.002971876990550765,0.02381041237230524,-0.022988615181945934,-0.10311065398063618,0.05775210457512364,-0.03547243119804124
EFEMP1,-0.06072938419939669,0.0384911072727527,-0.060770201325347564,-0.007578455756612283,0.009040611955308172,0.09002977084366066,0.034639094511358916,0.035578213387103194,0.040217296243644,-0.04811782966175287,-0.018018831485450294,0.037298765601116037,-0.02813693112024153,0.018959421954506925,0.06291295136995688,-0.03227991809963438
C1QTNF1,-0.07874259443458777,0.004768091992875392,-0.004600991551693216,-0.03463545577755967,0.03388000688372672,0.010821003147444429,0.05993845614333321,-0.019221982120260828,0.12481916050352336,-0.0006825862866249509,0.006143883751709471,-0.03746165213177811,-0.022434087218924353,-0.010563406300380277,-0.011678749978503574,0.01399405572883709
ALB,0.012879872343449953,0.013728224614205805,-0.034411790005155395,-0.016064106888227007,-0.017038379981259764,0.004200351585059565,0.1597891260394073,-0.03138209329943912,-0.047087502071402866,-0.04043318147452124,0.043763540292422264,0.01614846177875675,0.056491950127525684,0.2294440518398868,0.021583493396016607,-0.028154774610696643
CCL13,,,,,,,0.010060651402055245,,,,0.0869037903545542,,0.04023937194037642,,,
EFNA3,0.04002783506594084,-0.010679793328915187,-0.033444029292884814,-0.005283833203566875,-0.01812619331268591,-0.05946177606105805,0.0696988855757422,-0.002593524261360024,0.06793182025793189,0.026884878400306983,0.03697346081109482,-0.06680688596145216,0.10127792288070471,0.023634137973376372,0.11556082398409623,0.09629139893136152
DRAXIN,0.13763230837670928,0.010318259504885645,0.0022352377237468525,0.056412829679061235,0.001313787562556307,-0.025928671663799585,0.0006684144975709123,-0.0031344742181563337,-0.037254617202261905,-0.0725828011687294,0.02594843851033024,-0.019060556958422892,0.06236105126198096,-0.0952662765624221,0.04542867590981464,-0.03320522213797299
RAET1L,,-0.01321493256579708,,,,,,,,,,,-0.028995383031391233,,,
NPTX2,0.05796743270739541,0.0044548914056273745,0.02380712478986331,-0.03352369071561684,-0.0040894594563303955,0.018017095109679446,-0.023967302000758237,-0.015089316589181629,0.06557851924995535,0.06133152615577815,-0.0033209875561001547,0.020069991961348684,-0.0053138834382289776,-0.020725644262635876,0.1315994096421694,-0.007122393252783723
FGF11,-0.011033907252850203,0.02329757602661613,-0.011060363295243143,0.06643015501861439,0.03190945948405717,-0.00653340270459322,0.050199482022816336,0.06348133850227423,-0.07137031127965983,-0.05997813009744633,0.015129283304276557,0.04905745500990393,-0.02284706800267618,-0.004653044184545485,0.05419854457121548,-0.03850115289154088
CD59,0.04739385941421268,0.03441310150941262,0.05642170518116934,-0.05124258846029285,-0.033571384545571584,0.05896432029668043,0.022405746039924495,-0.07678337387751885,0.024167851243759315,0.14168690122563224,-0.042460118929894944,0.03933437588539464,-0.05718879140081081,-0.13577463924417063,0.007145307384649154,-0.01665711298468012
COL9A2,0.014464086264921646,-0.027199622173817835,-0.047261711885293614,0.041372968946954504,-0.0030241856603037266,0.09489148833955928,-0.016802463067511667,0.033190368670759286,0.05943460132100381,0.10136435396642034,0.05592809834349575,0.022791022611828794,-0.004366549208380999,0.07214049965035649,0.09161183298329564,0.043091678453881135
DLL3,0.07133270965906899,-0.07175947461004002,-0.003381667620746251,0.030301372235017245,-0.046702345522401593,-0.03473665069504808,0.05798692417228247,0.005564530360136861,0.0033106879014715845,0.11046944869862725,0.07444084705251089,0.03038852976399058,0.003868178637524343,0.030206567535302636,-0.010583840759602394,-0.06147884554064114
FGF5,,,,,-0.013567566062302121,-0.01821571308117557,-0.026881861870374574,,,,,,,,0.01972850375529654,0.043077707555687704
LIN7C,0.0028282888185079303,0.051590618554206186,-0.04174258807209042,0.03435318859338465,0.003491902429909924,-0.06466537754033111,-0.019550775399306684,0.016381369001538717,-0.005501842269940639,-0.04777006045666001,0.016037735314406974,-0.03366590501563086,0.026417480738254236,-0.004182490377518974,0.048168993918199184,0.0782728200831261
GDF7,-0.019799455605487477,-0.031164084835668696,,-0.022946500053141937,-0.024270158522838894,-0.033483313914427604,,,,,,0.07780987076331866,-0.026350765870262156,,-0.03251988606639122,-0.030398152172775635
PSPN,-0.006727671762235324,0.022419212365865537,0.03843727567541409,-0.0385891338802566,-0.01131467893577705,-0.051217182569279415,-0.010037153208623703,-0.01674332716936583,0.028785980996575734,0.11623250226706598,-0.04786838139919041,0.02066585339692311,0.0158701828911586,-0.02353485638414272,0.06717602690007446,0.010767783389333041
ANGPT1,0.09866226635494257,-0.057573194683036996,0.02765544954014967,0.1202281439867879,0.01480120753821088,0.07494038964099003,-0.00026105277464972117,0.006171245553432907,0.0363822048067652,-0.023749581581216574,0.047563793191182306,-0.003943536085557389,0.02610998427027079,0.02384166430147815,0.07682128304984699,0.0018330746831695915
PNOC,0.12447105749001205,-0.015878307378225712,0.05274653066503836,-0.02479248209777219,0.008879652325590327,0.021110160342837286,-0.015327103232540135,-0.028701040753207792,,,,,-0.031239909189083183,-0.03778085566955124,-0.04466788625712376,-0.05368694370220613
L1CAM,0.09816182139564422,-0.04781916050314248,-0.041611914341835594,-0.01953666441096386,0.013417861867551128,-0.09813245442572974,0.03973788510093208,-0.049917769160785413,-0.03891801121559102,-0.030135624924234324,0.040444285629214385,-0.04788833881166366,0.10500140037263704,-0.0011262674220506017,0.08357281032809075,0.0020623735109797656
APOA1,-0.01327047249739945,-0.030522647990323046,0.11524583867819957,0.05288898941333797,0.026925212008324963,2.5556000509250164e-05,0.0037716283201420214,-0.028610509543965965,0.03333062929821544,-0.08423757511422553,0.07419253438924758,0.0261352701225375,-0.01807289942139472,,0.013751041206783311,-0.0029052217559558256
PSEN1,0.007623943300446287,0.05005063441309071,-0.02809146646564377,0.02138306786527591,0.010508607090913506,0.060574626189354205,0.008114114813506629,0.03186548955235339,-0.12944349916212683,0.009750913747039127,-0.012652313741612183,0.11818590692926562,-0.018031473447443512,0.07938905706330703,0.019307814509865608,0.008366310413379971
CALM2,0.03442458137680499,-0.046174899237371364,0.05844365328480641,-0.08792830695035071,-0.01878567950739471,-0.04334780810822009,-0.029501447656024003,-0.025485757513254974,-0.021721649681879226,0.09341978128959223,0.07158238359669776,0.02826290562661317,0.0685798300361167,0.07160149585208098,-0.02474327420334701,0.037237631527013225
CLEC2B,0.022105371528364094,0.03690949279664629,-0.00022937506333850258,0.009809315220885994,-0.010193516887196895,0.01750378635814865,0.05369251557726985,-0.014756006374635207,0.0636381032701693,-0.032999254877454316,-0.08539890271469497,-0.0564472839542747,-0.04846690105791536,-0.04563490887387359,0.10890976377530551,0.020347510779537684
NTNG1,-0.040001180496665616,0.007515897799797157,-0.035506540846904,-0.04179016807773463,0.01973147068516414,-0.040930450040073514,-0.025116696791172944,-0.003765923710950376,0.11045287736713794,-0.0200960026409801,-0.050577955069056955,0.05077081808552742,0.03714191574927947,0.025486258129202716,0.0849200214791915,-0.02399410967926754
LRIG1,-0.04806645753193329,-0.06464977426068595,-0.053452317435927585,-0.03913564156419233,0.007633136761037555,0.09984940378570403,0.010240034481482701,0.0197233204125367,-0.0720568315107273,0.09214634991329848,-0.018307913611478807,0.07743836329176756,-0.05480964570482192,-0.022046649627200415,-0.03515203662920412,-0.06817110871429564
CPAMD8,,0.013368582895307648,-0.01774230236102975,-0.009211482017886349,-0.012273689379972025,0.05536713425349796,,-0.014055597319680752,0.10986962787679824,,,0.014224553589833005,,0.009610735226033701,-0.02703749330992847,0.0014751713544457821
GHRL,,-0.0135376446631641,-0.03004789442798351,-0.017077425725023465,-0.010428870209950248,0.08232421626529099,,0.07436503533261975,0.008564208571995146,0.005801200321150781,,0.07289069889911598,-0.02850346932386699,,-0.04166509048702124,-0.019000576163041828
NPY,0.053805677571271075,-0.011480183847200218,0.057392286117138744,-0.05343312156187543,0.006768425924218139,0.02726367051407672,,-0.03300487957637916,-0.025081448656562835,-0.05880634390953384,0.015754267384077657,-0.06494756017199357,-0.013222765214412848,-0.03574313533415834,-0.014051270777071072,-0.005122264232437907
MMP2,0.10750031903270378,-0.0006346319266723239,0.03788863490673363,0.06982021996191004,-0.034383521014720475,0.0685318221111391,0.03833976589314308,0.05718011349482976,-0.009253132828207207,0.05081794778295882,0.02228100295842153,0.044544613116731344,-0.004833805120109264,0.07226580738138977,-0.0008555750138940759,0.06534314457873266
PPY,,0.00833968096646821,,,,,-0.014176887019011378,,,,-0.0328672786261945,,0.089901989365304,,-0.029387659168043992,0.00124788818617978
ALKAL2,-0.02587951893354584,-0.010555185864651885,,0.002340680522594105,-0.013916322349285661,0.025795407780724325,0.060150833395911964,0.027840669361585264,-0.059481266738792615,-0.07857988271258376,-0.00636716923887922,-0.052918399810033025,0.11009587310833296,,-0.025051469258314984,0.045146085285914135
CSF1,-0.04538396095854512,0.06583463143858267,-0.038166116360749146,0.055880814966364864,0.06981502261977965,0.01720799345815908,0.012225036114836713,0.03445963121050468,-0.021582399961106218,-0.0626937615449395,0.07280924577610798,0.037397082191276694,0.001381320439233858,0.07374549024270417,0.04083431780979914,0.10631451292564799
SEMA4C,-0.0181043106433088,-0.008995331582386893,0.03618863534319212,0.06432275075152663,-0.036601455011627156,0.05525684893214608,-0.02243932292644039,0.018598468310374743,0.04377345684731363,0.010507541504320435,-0.052010479893151815,-0.034662933846056086,-0.005861753511016662,0.07127602326962801,0.09187621560604617,0.002057946609378628
BMP8A,,,,,,,,,,,,,,,0.005385375705188121,
ICAM2,-0.023460984445879882,0.015096305110488106,0.08181761027701821,0.0002563024322726355,0.056476342973762264,0.06117566375726677,-0.03472683737055216,-0.009565619671963722,0.0525456205319866,-0.05526847403748038,-0.01317156094279218,0.01807807899120197,-0.03964755483726995,0.10931879212717995,0.10651938056684239,0.019614764462872306
SYTL3,0.07759428867408376,0.01688396484596333,0.03980501543684939,0.04727382218127474,0.031425487215286235,0.007017221574121623,0.0037312538799916545,0.012266851816341233,0.06436932169069856,0.033172271612847345,-0.016235880590180603,0.04779621106169744,0.04867285214291472,0.13154332781295708,0.024069892004639853,-0.012905897002860718
IL1A,0.053460371119635114,0.03880560092174261,-0.04460927874660316,-0.006204494394128791,-0.021836163950061147,-0.021284954541630423,,0.009666754532145105,-0.009549468229187301,-0.059323262145207195,-0.00926918910254864,-0.006271680023627771,0.030934057573702333,-0.05936718570643431,0.04787594759162026,0.010919108849653256
HLA-G,0.0989993640434409,-0.020334625731099776,,0.1066719650770686,,,,,,-0.005794303844414039,0.016964331139401895,,0.10664524276454448,,,
PGF,-0.015991955487381377,0.007625922913066276,-0.012419053188627304,0.05077016733703259,0.0788843517565063,-0.0077776649061408664,-0.030773751905878395,0.030942393981325235,0.11075907511564217,0.006308084947167348,-0.00373849148603918,0.025708545072683338,0.015469426426041186,0.05146446958100197,0.07018853383505183,0.009454152587090753
LGALS8,0.01981041788945791,0.004026050923233399,0.017673478519694755,-0.001921954959990891,0.05216380751025986,0.007959788883269325,0.028111865414570388,0.08839052802320096,0.08709998797965623,0.030602696559780453,-0.077202176026441,-0.0019013846553234662,0.027747056003980832,-0.016475924620084674,0.020291176903336677,-0.02130251485007716
DKK3,0.009226094385311386,-0.042318652778027224,0.05466168301839917,-0.09789682397114877,0.001962707084836996,-0.04938564564679703,-0.05596089510140661,-0.10989793275207099,0.1272480844094232,0.05552111071786498,-0.03139732917812995,0.01848858826163584,-0.03150715494609274,0.006017784069351294,0.05620341719892443,-0.0246354517579439
COL16A1,-0.03018531297506699,0.03613947755133587,0.019168417383735162,-0.028421936673406117,-0.053805054397534594,0.06879229157704703,0.0012959690973992088,0.06552976375204705,-0.01646652926006874,0.04559568078555758,0.0025461177212472174,-0.0579557261078952,0.037446119090067405,0.03297230395462759,0.06617658944346365,0.008549977059064767
TPH1,-0.026369251700071712,-0.014930779601089947,-0.017416369761712562,-0.01313289054918898,-0.014590320109267692,,,-0.017456438996717952,,0.023480091218076534,0.0030879074895763473,-0.0582016661873229,-0.05421403524137457,,0.12589646508574592,-0.021425346578934367
TNC,-0.062450393894605785,0.03410867235118754,-0.07612574443938615,0.06557466947510053,0.004452477733513569,0.075575059297417,-0.025607319546231334,0.027384522684183905,-0.014261387757172238,-0.08962741576921326,0.013520869626185447,0.004951361004126697,-0.02200049926919222,0.07383643479828936,0.06552778242297878,-0.06028659197690974
TNFSF9,0.024928675570003726,0.06836034309443598,0.03539142566950861,0.07048585130171231,-0.006973650644610507,-0.012698390426105004,-0.009894813644057903,0.038360820803798594,,,-0.016238775883648485,0.04359077947188391,-0.031009892770593135,-0.027502669427179206,0.04390910867855318,0.01620466006456215
C4A,,,,,,-0.02192128896917733,-0.01681198935596932,-0.01534487301172227,,-0.06733084936643348,0.014964605126287464,0.08836357382434039,-0.02662867807469321,-0.03259089027776924,0.007561832492172757,
CNTN2,-0.03167112472377948,0.023245529776068162,0.02297620376398393,0.019922272849108396,0.00707160012151897,0.0496967631700393,-0.01780121458458445,0.00215088297772384,0.006772343482971252,-0.0056506969278223,0.05034956451798042,0.005995589735567005,-0.025018906197795017,0.056505214650119685,-0.03474297895688967,-0.05238384561318118
F7,,0.008445816529856135,,-0.011405952917594804,-0.012273682246093185,,-0.015327105383315115,,,,-0.028918192083566864,,0.04460575927055825,,,-0.026642664386244224
LUM,0.04147717367743817,-0.014510218096190686,-0.020184161772937793,0.04479585144375417,0.03213795524159043,-0.027600924980749165,0.001040368543430365,-0.027734093922138384,0.03943943496503136,0.09038567361070751,-0.010466674855926438,0.04333222723374249,0.002488784724844911,-0.036710096017150536,0.045548215375295784,0.018126887248267328
BTC,,-0.013214927061352948,0.057296522177042876,,,0.013380852287916023,,,,,-0.020921295315964837,-0.03506389557506347,-0.02550014719216385,,0.030304983326326376,-0.04525910977608292
APOC1,0.04163426913828376,0.05375773462859316,0.07390451975472345,0.07077859460900104,-0.014824067999053135,0.11885731073373944,-0.03978414178080714,0.006863546190667137,0.07319175493039308,0.016385307562277386,0.00908297600672762,-0.06348159371430524,-0.012165244634670327,-0.019343264970271414,-0.024821688936672383,0.05014866902052707
PKM,-0.04151924069182452,0.01171528195390971,-0.07708076789959677,-0.06485361555092474,0.0431113068089265,-0.012844033301631162,0.024004663549034914,0.06623101184679298,-0.05454358844667984,-0.11237113019511606,0.009502357797878369,-0.019746704534575308,-0.005406060172821672,0.0056678521359618496,0.0487949000114836,-0.0627479236595888
TNF,0.10517197906451828,0.034944737082156146,-0.037626760688492224,-0.0017584338806621363,0.024292834321324296,0.09777566639804565,-0.021818350806043538,-0.036451006400462005,-0.019867793754010415,0.13684820399288203,-0.02030618199154948,,,,0.04120441554314408,-0.020735764770181978
GNAS,0.020218406624847675,-0.01919136659488967,0.06767232257073129,-0.09590958581830084,0.009886337788090597,-0.07455188185960397,0.008414374308123728,0.07217013677061158,0.050128858917376645,-0.1780426350123802,-0.025377863658678102,-0.05137393104332618,0.014329136988007057,-0.00273567025868283,0.001125285513862588,0.01309176937120067
BMP8B,-0.001065752564095941,0.011298695591787167,-0.061056869996430375,0.027475101331560996,-0.017973252566719364,-0.00883241140476673,0.006921065212076907,0.09923116476457357,0.06744474923018566,0.07015029508152382,0.1063908287779566,-0.01575925660488031,0.01052124582911813,0.0287784880709103,0.1054474424647144,-0.03962273294491163
LIPH,0.017026610009546295,-0.014930775925248744,,,,,,,,-0.052959760252230974,0.12576088063488983,,-0.041846185742553214,,0.026095560657986662,0.044776727472344895
CCL28,-0.019799438225759376,-0.021001993620884136,,-0.009726291297941047,,0.0539267793517063,,-0.013843714434676914,,-0.04378787379717672,,-0.02824760693650571,,,-0.030163366598856958,0.03283118200365156
PTPN11,0.012871364144041345,0.022326731239818418,0.005507471814595771,-0.025600599675413154,-0.006100718736777405,-0.009416497900998983,-0.013026447552529902,0.0422132943811733,-0.08206062984177298,-0.06522200935524766,0.010552184315949209,-0.07487047746525705,0.027497727082086032,0.004417388978928189,-0.015743953934520768,-0.0264056496888512
ADAM12,0.06585943378918206,-0.008925018044496597,-0.011642900083674109,0.002980863191086464,-0.04410331703998312,0.0007208866255616504,0.0469263895934235,0.04099662031804197,0.040822173463500096,-0.1367984868219375,-0.019683108723800132,-0.03583287168697384,0.031617065917910435,-0.05711456595722011,0.041471023450091245,0.003166017112880099
EPO,-0.0546304116306232,-0.020062108312554987,0.0008765458083633426,,,,-0.013935995649108947,0.059696342874164234,,,-0.022389392140305206,,0.03358195390709633,,0.04520347268469988,
EDN3,-0.027325498369990094,9.53425106773325e-06,6.844150661629746e-05,-0.01635950289707745,-0.02174723300355737,0.03478106132243801,,-0.017636566058028307,,,-0.011636023398652716,-0.045618475247995574,-0.03196987740224703,,0.035296430329469934,0.061671319837855065
CCL22,,,,,,,,,,,-0.025339969621511624,-0.01994798556968811,-0.004889759821272139,-0.04511734938080453,0.024027514007777393,
CCL2,-0.03965021906068451,0.014002974519245984,-0.07600440541265065,-0.010419954783768249,-0.002431665946919738,0.06329876166456071,0.02403767654579428,0.02121707074305972,0.08243720188044314,-0.0034949561381657493,-0.06277016849180382,0.0036562126840988135,0.04324665787307187,-0.012677972212827588,0.01910773661788902,0.0341161334912999
DSCAM,0.056713460522729,-0.01236298022625498,-0.0170916928427094,0.05497496237077513,-0.003539959469719718,-0.001942655563755097,-0.020502981568505243,0.042186788487541885,0.09346784204985373,-0.09850572747412062,0.09858717579311038,-0.057366123953634766,0.048860408325857835,0.05361612443932547,0.042513556722584396,0.0008966425359586202
GPHA2,,-0.01664110844065247,,,,,,,,,,,,,,
ANG,0.008191973752680146,0.0598481623782513,-0.011143605625009883,-0.026706539018950697,-0.0474993326393646,0.020607756833585567,0.04855486495155412,0.03131596035464235,-0.053140219513645295,0.013677912319900483,-0.030206312010928084,-0.08197844591771386,-0.05812212701101759,0.17628854504568284,0.015244722467316589,0.06160895039684978
FBLN2,-0.029391840032814993,-0.002075831787127782,0.05716450447530918,-0.018917759523021434,0.008903312122807072,0.05933123484396411,0.04865841151345637,-0.04461801224647157,0.019002400881765642,0.08372679818618177,-0.01872471068768581,0.018357468736791692,0.009818261525613532,-0.057114560347376025,0.018556337463629908,0.015015268032936319
VTN,0.06421890041086123,0.15219541591815447,-0.018842134149630974,-0.01313288625472193,0.05493937380236393,,,-0.014505251945719628,-0.03155750871419765,0.019456908353743925,-0.008719655491127838,,0.0037790828058447963,,-0.04352917805268619,-0.018597236650567717
VEGFA,-0.09535007973067706,0.007645363480295919,-0.06315651186107522,0.07724881315202582,0.05102134302101744,0.0263859207602185,0.07952419012547413,0.06908606858074041,0.09292244162935087,-0.13097160471233765,0.0015376164405013376,0.025809181529913728,-0.012161667963534064,0.16670784515974466,-0.05611635283164271,-0.004368774910157176
F10,,,0.12605460944257266,-0.022837790829891055,-0.01995726907581846,-0.011842499262626274,0.07340135893550727,,-0.03423138465538673,,,-0.012525607962611636,0.0640678281326373,-0.0062534008359431854,-0.05663042143303667,-0.02729968604281531
SERPINA1,0.07544627265409094,0.05116034498278635,-0.03377047926146999,0.016933429867526766,-0.034941196452488305,0.028155346162371232,0.09283421999983454,0.07114667196270957,0.016298718483186043,0.023149089901952368,0.012385715100126095,-0.0016812558815358185,0.0010773585317379183,-0.07453566604247645,0.0066762926102661505,0.018540786139801865
VWF,0.05763919372969429,0.00789563344710389,0.0712667276582943,0.007140005143818128,0.03665742407528746,0.05264882454504324,-0.013797744720256048,-0.030619211117894243,0.029860981141671114,0.12682282893270663,-0.05998538201988487,0.05434446589939069,-0.018585353475720434,0.010325244611366913,0.022561592875194134,0.0035962971024979928
GDNF,,0.036119803670616846,,0.07170137042135939,,,0.027488517798114273,-0.01745644020080346,,,0.06239683750564127,,-0.024884949532942915,,,
VASP,-0.012024486083941043,0.023524268649030556,-0.03128419311680083,-0.007784825610272886,0.023532966490636773,0.029935333925179254,-0.026662609319522804,-0.0028471536857968462,0.05434096341740054,-0.0061268313751766754,-0.04922728135771157,0.019847045089702232,0.009968592313995816,0.060822372962939235,0.03028632930890596,-0.028178057331101403
ADAM15,0.012646410656226023,0.06521190907618571,-0.04176427056511407,0.09063229191965144,-0.0026978887600989866,0.07248141860377316,0.026027893289579964,0.0002299288990722534,-0.10198354576799565,0.07209922627438005,-0.029786599636705467,0.024816194110668738,-0.0054103303197349795,0.07694919653458383,0.0888471537566388,-0.02503727125316664
WNT2,0.12900566323516396,-0.026117745787880203,-0.015140638975379444,-0.0216113894498063,-0.03150466727791589,-0.03083958389387615,,-0.016336639895619804,,0.010016891658852032,-0.027771818279098633,,0.15702497834405552,,-0.004692025945267819,-0.006937845054545671
CALCB,-0.024096491953986107,,-0.006165248397301057,-0.013311585147738302,-0.013567565914858967,-0.02064616412417033,,,,,-0.02430542059767701,,-0.02965026345607148,,,-0.016654404658610383
OLFM2,0.020897376717982936,0.001681127121596578,0.022782368197156646,-0.033471870500155494,0.0463912619416276,0.024240502919960643,-0.02399323565667773,0.019388244109876537,-0.022596188876876692,0.018852131961402008,-0.023156219634897723,-0.00025791099963770733,0.038406714654921785,0.008931133046267121,0.034754187486733375,-0.01430683368601351
MFAP2,0.12095690858408176,0.007738309260074811,0.044535222761277186,0.06061915742843517,0.0212817338408218,-0.024001532921021945,-0.005782270598200738,-0.04085985946578969,0.007323903958820002,0.06552837864888604,0.01631835931939768,0.0370132116242691,-0.04803465141962297,,0.07810490725962915,0.01960298441814361
HLA-C,0.041121100306802105,0.06817510767215103,-0.00833077178771201,0.04890383952092232,0.022583966562271723,0.06331728278410516,-0.0033417531766799253,0.042831008472790526,0.08656314615834367,0.10028743076542167,0.013955248464290922,-0.040351294288688035,0.004364332232388354,0.09773679655670095,0.04312235377381215,-0.08027791411067832
THBS1,-0.03616527757843484,0.05333159515262083,-0.04049852341651445,0.01438021441711109,-0.05048033009306312,-0.04904237762660807,-0.04089860245962597,0.0048047556085714935,0.09164561760374812,-0.04716433748900938,0.012216046922820427,-0.07261153058750908,0.028385246369909616,-0.1140878596611928,-0.0056851928104668875,0.00629697772405058
HSPA4,0.008827211789791215,-0.03330847691791879,-0.02873594563772866,0.05937321534001409,0.021775464563280496,0.05637080556985663,-8.183234621053414e-05,0.02870657051630892,-0.042271780708705395,-0.032478377197351076,-0.0068871498121941275,-0.07699061460413953,-0.04377384479062707,-0.045076174304398545,-0.024347403970141887,0.015592100600072448
LMAN1,-0.004271914029526512,0.07554761693732752,0.0017653866498953696,-0.018478072269756653,0.03844706650618782,0.09397705841068654,0.016478545404072904,0.0030459551170999087,-0.014753554789747143,-0.08006413198643231,0.008936416165824305,0.046834593060778765,-0.037092341950757175,-0.07163393182514712,0.036709382709190004,-0.06043328355311026
LYPD3,,0.007885162569463566,-0.018842135770838528,0.07277284372822036,-0.002530428019469875,0.14673137818891852,0.02116455198559443,,0.05512660392005939,0.09359241898917321,4.881720162861123e-05,,-0.0020996551094339586,,0.04884893900791461,0.0052468393815390995
APOE,0.05108747746406411,-0.011252482656898988,-0.06687601876415572,0.015015589480000313,-0.020122764594193793,0.1057143049838053,-0.0012013988355469673,-0.07711417217220312,-0.08851649998135486,-0.006436604651655227,0.045656066665940825,-0.04342845495227337,-0.06705143807569353,0.03887281622364018,-0.007943739741860913,0.08474635556113416
SOSTDC1,-0.029155826620615572,0.008634525072211425,0.13303356612322748,-0.03968208114740308,0.0068123312493683875,-0.05020473968006283,,-0.026544051060872747,,,-0.006557341838883818,,0.08573668885225998,,-0.03800990455746424,0.013543726761527975
ANXA1,-0.03888419041377359,0.07194486643439833,-0.013751032134689147,-0.020817354818672,-0.014082132270483064,0.08393388253851614,-0.017452785745975037,-0.026692146628816964,0.026958608508401722,0.055631435477358014,-0.059158771296900864,0.007538409969367106,-0.02557569559544094,0.027893354643621103,0.011774917498562328,0.026022840368756853
WNT2B,-0.016974546726822665,0.018557734063461336,0.10593543410229654,-0.0343982651975411,-0.04057310641864094,0.032302827269943234,-0.02396375253341319,0.018058361768141528,0.01525385135363411,0.09127434936718379,-0.006335988793933821,-0.056011032837970126,-0.018557494101871023,-0.005452655693775585,-0.0020611530214305084,0.014523134157423822
AMH,-0.03690612520976269,-0.027813626075917267,0.03985251584373518,0.006864283469895913,0.02898719409642473,,0.02431939787979836,0.0728555302306456,,,-0.03755626474089513,-0.028247603334335382,0.0003591709721529301,,-0.0018096538255049596,-0.025764515659579303
GDF10,0.08072462280889059,-0.017280801471725032,0.03135283427173754,-0.027557384989906356,0.04774646098590356,-0.033295382151096085,,-0.033583893043817106,-0.0588282396188399,0.024302649989969373,-0.021651247941730206,0.06896803456708162,0.003996926185995167,-0.016261437850427912,-0.0002537050117768777,0.012121884797916559
EFNB3,0.0626223461627633,-0.017624215844009913,0.05789969178404333,-0.061104051750004856,-0.0009544346652146877,-0.07342924188780647,0.031050011123477776,-0.026124377311039414,0.037600464545954566,0.0046187876155067585,0.04013292058959623,-0.02412081377127408,0.0707529771150081,0.0662730902849607,0.08008426328279358,0.07024458055614109
