,UKF243,UKF248,UKF255,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
NGF,-0.025056443979359206,-0.025544347807738094,,0.015359927504858694,-0.008897972685896536,,,,-0.021377237085440773,,-0.02966907800528305,0.03757284419772434,-0.02949246813085598,,-0.006832196648759461,0.010703624029952875,-0.013326805454182758
TNFSF15,0.00830155189612452,,,-0.022814705963706335,-0.004399532885524,,,,,-0.028950099882709048,0.06520478921464697,-0.03453158641001065,,,-0.018506971691189197,0.008048221605211488,0.046836919067915456
HMGB1,0.04537448660218202,0.014906029280994859,0.1058334885993543,-0.028479830938738168,-0.013146842688200863,-0.052752088848093424,0.03488436255317411,-0.01792248501439755,-0.09672990498773232,-0.048151931198120536,-0.022419088456178123,-0.04952838563496705,-0.07709390856614542,-0.04338541407051926,-0.06357906782652328,-0.03464938930724272,-0.015407205839464467
ITGB3BP,-0.012011860237524909,0.04721082859441774,-0.02889871601709991,0.005214006285333916,0.016125427943324964,-0.026770160552882536,0.028299052036467057,-0.04201141716196045,-0.01464805569772896,0.03160278881590013,0.017009886608536473,-0.03971370666836679,0.004962589500221536,0.026858060835262338,-0.018648842859648712,0.08830108383824536,0.007319994825833301
AANAT,-0.044909713917221046,-0.02158534320108418,,0.014717532101269689,,-0.012798789549013421,-0.01697071496352305,-0.014462477734861805,-0.020097746729265134,,-0.020794263503327214,0.025364279801352606,0.021414339868669474,-0.027077454268748746,,-0.021774013310870467,0.111029150695401
RELN,0.025112734034005314,0.0015786298507161145,0.07308350877981949,0.06908941562194534,-0.030627719304396766,0.07766253573744014,-0.013503369694005946,-0.033952438934836016,-0.01496962458386204,,,,,-0.0338620261775964,-0.03797805508214524,,0.006134599443614794
IL15,-0.03119264715801636,0.027728067997839504,,0.06222711133819431,-0.02082207368141212,-0.010147388068569577,0.034547172611376326,-0.0014181749751708585,-0.04118477219613424,-0.04941747585618282,0.18719997212453157,0.06564477539062848,0.0546425513029785,-0.033720053369309985,0.005535897125196894,0.02276981909964814,-0.07549141609746318
UTS2,,,,,,-0.0324913151353369,,,,0.06641325521088974,,0.042025270370907565,,,,,
BSG,-0.06063295023361542,0.016411344389161964,0.0513580365233861,0.0387253592479433,0.08436895618302216,0.011961324380023876,0.03217965547007892,0.011119412383162205,0.05461391778482627,0.08704326714448715,0.1037573918645926,0.0425896190751128,-0.010475743925194014,0.016491745304516078,-0.06580390513605178,0.04162526401657502,0.01187516958782881
ADAMTS3,0.04620138558215071,0.025668995717965225,,0.11491814843311983,-0.022102760829866796,0.001567786148910153,-0.004998792477189569,-0.0469933355414348,0.02109423784313102,0.00954079788121138,-0.024899013601458426,0.03949121850907742,0.10613520279474001,-0.016305089401508512,0.01837045367238901,0.07874521737820386,-0.014355094028224394
CD34,-0.06282591454286966,-0.06821347900377749,0.2433041147031776,0.0293669582192303,0.04969077231762032,0.02853908427355035,-0.03279974247880486,0.006255097852464582,-0.025977147878198825,0.06093150278967635,0.1364177852836085,-0.004982357045824082,0.09652440121094512,0.0421033570931208,-0.043926317595675626,0.004299449773014484,0.08187538815258674
CCL23,,,,,,-0.014562990832659422,,,,-0.02731758967562429,,,,,,,
PLAT,0.090421512167187,-0.021131068158884114,0.05903836349680338,0.028269941395854124,-0.007645945119444736,-0.009255767773614856,0.050645259009080464,-0.019445612998433556,-0.043497239727959616,-0.002626595113950567,0.056483629175603484,0.05559050936209134,0.04570963995181578,-0.014970379543751982,-0.025477428581902852,0.012140623692002172,0.074177301846174
NTF3,,,,,,,,-0.023345889153539887,,,,0.09408138969384969,0.09300129696523089,,0.07902480906445654,,
LTA,,,,,,,0.06976941645810344,,,,,,,,,0.0005298550981890121,
CKLF,0.006188897204820919,-0.00764340869281826,0.02956721048980165,0.021317290160698502,0.0244749141300777,-0.02538668028680062,0.032586371803134166,-0.004567553778409049,-0.09881677933555606,0.02039797383420881,0.08096228773638903,0.012741531016753599,0.05550950869917516,-0.054716563353655615,0.04648030482631745,0.014915765135975038,-0.039900060173829584
CD24,-0.026274573689237777,0.027717730029392693,0.07860404783079857,0.011383446393258934,0.041273868644645384,0.024061179560789604,-0.033444179957318666,-0.029379924341787725,0.007369195215050072,0.030104675126763198,0.033108882090523456,0.0730378993074074,0.057365996084183433,-0.013723404166912286,0.11518527906902197,0.05420251571853327,-0.06583851293915022
HSP90AA1,0.018926284650241133,-0.005512257958224127,-0.09070373640981054,0.05899969538366674,0.026473792566950795,0.03378841191053365,0.010918344806983922,0.04328821404867826,0.18453658211789387,-0.021248948571965843,-0.10843468355277384,-0.017764369172288533,-0.15287949516052532,0.012677810691745535,-0.031504009852922586,-0.04911961359040466,0.0044455857215177095
BMP4,-0.030880448828574058,-0.05177164212357208,0.0310541342131713,-0.002841295988838591,0.038687569718115856,-0.017705566577611923,-0.009348071827419023,0.00834540377052179,0.07209387759506006,0.028444519314192784,-0.008234837816283331,0.030948467426989246,0.0263995714806372,-0.03688292038449075,-0.007801908239800796,0.07875143370838869,-0.03843538781104387
SCGB3A1,,0.07763935606118542,0.05654121589499165,-0.02448134289346424,-0.026579745320047542,,,0.0813411853992462,-0.035377658557725886,0.05614532197907665,,-0.028193604756024473,0.016754868655906467,,-0.03519642278136777,0.0766005219302087,-0.00022321796341981452
IGFBP4,0.04467117862672147,-0.04703538918043845,0.019073847198975778,0.015000462938946437,0.054524921800192076,0.018553400689819536,0.01227089204555445,0.019537430983800518,-0.06312288104313811,0.02486923387548937,0.05369802429878981,0.0196439745186588,-0.02097210444999677,-0.045504771545600585,-0.04758386791110814,0.00846628451967991,0.07996944866223266
RSPO4,0.10239052362013348,,,0.024686855641867605,,,0.010428287975357286,-0.012199239637944545,,,,,,,0.03859331079894574,0.052074928666540725,-0.002763096500016499
LEFTY2,-0.01747214744629778,-0.06050215307194851,0.05346388210401853,0.11689806065650235,0.07453047645954967,-0.04429850766450773,0.09059501175882916,-0.013376615462985138,-0.021377237085440773,0.007380038070415749,-0.026573306446894412,-0.014835860695604199,0.04830398429631651,0.0009066017169509795,-0.03853124313167462,0.016936243156936485,-0.0050326169111532355
PF4,,-0.015433269735126083,,,,,,,,,,,-0.027400193600295056,,,-0.014558106783063936,-0.007095455407931242
ANGPTL2,0.05124842507287174,0.016219199358398915,0.046156262816194706,0.06848425182661498,0.006616234463639662,0.002783845542494909,0.057393178998014355,-0.01205086966298688,-0.07782159589136034,0.001096203002663853,-0.019306929278113658,0.050741758633895254,0.027923661130233323,0.018472816266882304,-0.05616999523210643,0.023128673111904273,0.029786065164280916
LRIG2,0.002336403117745135,0.024354527587504886,0.018650320365803084,0.0665112717288842,0.03386708016446461,0.043637306480746034,0.036636610411451595,0.008990061926986101,-0.0109817112635472,0.003462288966765542,0.013152923036733015,0.010791635012333482,0.023336345586669548,0.04374302989747789,0.034020527428327375,0.05174374836361585,-0.03140265913202452
ICOSLG,-0.016246664925773095,-0.020440790537498355,0.05394968959543975,-0.010502473070777125,0.04240687051941563,0.01765030382279,0.015517400797495437,-0.023151878723605555,0.0014223326800582156,0.01566332812854914,-0.04106653317507162,0.034952746996336666,0.07188830657391551,0.04600611960209403,-0.017492283786412644,-0.020615673759566792,0.05386962735551756
WIF1,0.0036378615041293806,0.00927894016201437,-0.0412020207863845,0.03505980374996962,0.020676276725221866,0.07631147010883967,0.11524138972187174,0.028035213318352292,0.2757060198671691,,,,,,-0.04087709899993427,,-0.03584377501850729
NPPC,0.011602267193815925,-0.01445804409282815,-0.03187647648209023,0.02111029512833571,0.002555166317270213,-0.034460234392768706,-0.008344188156888609,-0.016953957683710327,0.11429928988454525,-0.02413602803236755,-0.024898965781411812,0.11938217778924602,0.07483294731550778,-0.025688607270676386,0.02772935654171036,,-0.01362855090146415
LYZ,0.012154376196867872,-0.007572032397385736,0.05974361528593697,0.006497253051814501,0.014718716259835148,-0.0270392885626984,0.013651419874466376,0.01201836900576942,-0.1171276030026713,-0.021025990422884833,0.040388128268170786,-0.031246322108062982,0.12318328210973327,0.0007384745403025915,-0.012830047314807918,0.030106256963409996,0.08609934323052763
EREG,,,-0.03204052526017819,-0.03976212127585169,,,,,-0.021990929712154893,,,0.038194989753278986,-0.001543034874739543,,-0.024938106264714235,0.021878527971441904,0.002855943151694077
SPTAN1,-0.004043466450221523,0.08191345784674102,0.06970353233992205,0.06748362481937145,-0.009019707993117075,0.004453083115619065,-0.049902738292644466,-0.006234722526929956,0.16481559973036825,0.02686692256546444,0.06770258973038683,0.04751364227462549,0.08507338689965929,-0.01508706714979377,0.07964649823201853,0.005051559734927426,-0.03627968356686707
PTH2,,,,,,,,,,,,,,,0.04746562797479292,,
LIPC,-0.03618581991917384,-0.00031736950994696586,,-0.027355925472069303,0.029164869460056073,-0.03347505478227384,0.0049332351738408985,,-0.025123445015523972,-0.02559378706503471,0.08239914797621996,,,-0.03153146959388956,,0.04709290432908324,-0.04046040521115663
COL8A1,0.015813318259834102,-0.009266243428536759,-0.02967757123825118,0.02383716271370004,-0.03198704113908036,-0.009506003451207834,0.03647788982705551,-0.0206087212091137,-0.04803734743009711,0.0063084983432738296,-0.03317047357842812,0.0334648325041768,0.04850241808617697,-0.026602219046956734,-0.0047539635796752765,0.03861261180443484,-0.02949093568676479
GSTM2,0.027453794115077534,-0.019447104419694876,-0.012349053517138322,-0.03998035746276956,0.06711885436967491,0.01785979490610912,0.019681125668708423,-0.01954156748896929,-0.034976844637357,-0.02027270279922132,-0.014025206016460704,0.053300871669310926,0.05623394956656185,-0.04538927714727621,0.014335740425294648,0.04034756580273431,-0.04447061665992258
SPX,-0.02455259266843694,-0.006680633987514871,,0.048420372993385336,0.013670546786940624,0.053499283406280095,0.022419405939553654,0.012503653889674086,0.03868220707544241,0.06408067286590667,0.07890479699657009,-0.01199039449008716,0.07269647696116192,0.040083223777425285,-0.03642593373605384,-0.014137127489594467,-0.03711341273605356
MFGE8,0.014371729276600553,-0.03850847394837458,-0.011477283294299341,0.02086967164678956,0.022286908503683867,-0.030267180163492294,0.03776732613919575,-0.010226642270168826,0.10559832086722118,0.039736797997703216,-0.002180643192465152,0.0050515668922457005,0.058786798418895024,-0.01270734984468245,-0.004528446468247053,-0.0038455459306728397,-0.009835076959386735
TGFA,0.028248327424022203,-0.035199704267714425,-0.017531199638591576,-0.029603728799449298,0.008981388912297333,-0.0034611882160345804,-0.03178520838540126,0.03463402973553924,0.004528760826331367,0.06436508884611518,-0.019710471394175484,0.04449980363040066,0.005178479476089283,0.020100524917461473,0.007093402153738595,0.03851740540701896,-0.02262178140030113
SLIT2,-0.03144627952440404,0.13105010346785137,0.008482258953029906,0.05037227375088688,0.008292306207465745,-0.04252841707590429,0.003515745607466136,-0.039914296277036215,0.09718351983418454,0.07867557989369235,-0.02815852830076254,0.02916527742612149,0.06869323813674943,0.04365560698918812,0.0514920603051506,-0.02670491984510665,-0.012728902497960602
PLTP,0.006497174428123315,0.04425380150616733,0.15122155513873534,0.035809334523035447,-0.024175215655095075,0.020287482588216065,0.01899123700532829,-0.038564451234604495,-0.17726098974332152,0.000544009881275905,0.009751231437713174,0.022832119196072052,-0.006831298221830004,0.019475908836690297,-0.11647993228844072,0.017762329167709222,-0.029505493883951014
APOD,0.02647369187582151,0.06062092955245879,0.09716630932345052,-0.005624166411033819,0.00458771177684856,-0.09529161025917005,-0.019192102945243466,-5.171230580662151e-06,-0.1646920831269542,-0.03056114428649007,-0.0958920423940585,0.05352918239196866,0.08166093788307408,0.030457430561379454,-0.0641806855922764,-0.04272700897779846,0.05542931058678228
B2M,0.06601476977855329,-0.022709058147895426,0.09275518061279238,-0.01794353298460616,-0.01007884305950254,-0.03464411524489533,-0.03348342849709039,-0.07297704672235497,-0.19460876024723553,0.04909602585736795,-0.03712144708676638,0.03301084928694869,0.057144273977286345,0.05133603710644353,-0.13641992263082311,0.015093829999640753,0.12448432082416011
OMG,-0.042176807822101176,0.08938450351284342,0.04473233432412531,0.020471307752337093,0.010411748192539627,-0.04710829764943541,-0.043078104909085535,0.03955756502450054,-0.08714019108559123,-0.009741558570300644,-0.020963023473195216,0.06813216415597251,0.11386927256490087,-0.018930028522202845,0.0800954809464384,0.005974912406428652,-0.00530732362335811
CXCL3,0.018416710099211715,-0.03811199496547399,-0.044756078469038646,-0.0126444666784757,,-0.01680419886266152,0.07114864746866108,-0.013050607777731359,-0.03095761689225406,0.09902372594001792,,-0.01144008706778976,-0.0003641251331383883,-0.019067956335911785,-0.0636535908815752,0.023012320783892974,-0.0002546534110376276
CXCL10,0.10937228993080499,0.016047751172322735,,0.005554450804265249,-0.028461415831789478,0.015502849896382235,-0.03500801311128117,0.03977106322463352,-0.061430024855196434,0.038267266299538964,0.09489041772991208,0.01206927239142835,0.08948984065692489,0.012458122436916769,-0.007785571084691727,0.03865118184705445,-0.023936534864124722
RSPO3,,-0.020209522974496255,-0.02377023495973924,0.06673408373343681,0.056797788132904425,-0.0026872127563391953,-0.02871131845851468,-0.022342624094269938,0.13575483890796708,,,0.0009297062943867613,0.16975981131072126,,0.06211179753860015,-0.0004015839533819779,0.018417861039974476
CORT,0.01906012513101473,0.1439168394448819,0.13571707002535108,0.010980489877753363,0.013689591310288303,0.05927287323290943,-0.02818194032777643,0.06019670687744378,-0.0008111832629326905,,,-0.040389417632925174,0.030190829811751453,,0.06625084856194718,,
NCAN,-0.020834647099545557,0.030165661050713916,0.07047378242742548,0.08395645058823939,0.015932913481832192,0.060378445997567864,0.006247766534693507,-0.008749422690322414,0.11123788521150708,-0.07464816040655739,0.02952567258882039,0.02324338890763757,0.10180278212100394,-0.013036624241181646,0.06630599057750985,0.02758339246615242,-0.03812529823383031
PRG4,-0.046836147575669576,-0.02237435034695424,-0.026578193416210257,-0.019586732348995814,,-0.01820581793221192,0.058562184228410114,,,,,-0.02742709124897262,-0.04230863325383222,,-0.016112923675934646,0.08732488120534695,0.05018283510045321
ZG16B,,-0.020630938616406684,,,,-0.019656106119027232,-0.012987242323729786,,,,-0.02311625927638707,,,,,0.005793120091606642,0.04731054951384632
TGM2,0.030067524733618296,-0.0223079757132501,-0.006621605564550223,0.03930873741085979,-0.007612089191727697,-0.010439631041784898,-0.004247791739316507,-0.006371242592747747,-0.010928611505268141,0.11104168277049069,0.04302708328523318,-0.025364792439275974,-0.027681538399194933,0.026058380030412873,0.023949305552851154,-0.043553810881880206,-0.00932586662148474
VEGFC,0.0018604939513031942,-0.028408688973063596,-0.03534432230123601,0.01871293608950434,-0.0038426791883309323,0.12463503021082883,-0.019466907881687853,-0.0026589809437511393,0.018080201604710033,-0.002466687067173235,0.017687209145495604,0.0031708503423080554,-0.026467260828510218,0.12455959223866821,-0.008945689058421713,-0.04791561890703111,-0.05641279624336345
WNT6,-0.014412869395136897,-0.02400491120613369,-0.020484352878091406,0.026483679184308807,-0.02135703186097972,-0.01790303798762914,0.000955180556409273,,,,-0.021983565285778287,0.03494426036147643,0.0266311979864349,,0.11875406575761437,0.020985614720668115,0.06283528135374367
NRG4,-0.012827896212303238,0.03569501674582746,-0.017817068881625844,0.011636570480336091,0.10171904145321761,-0.02267650118001004,-0.024950595325650155,-0.058346251062699014,0.012449987826283223,,,,,-0.020195848455077266,-0.04493711147144383,0.15516120003180045,-0.03439479670192818
PMCH,,-0.01579335808175281,,,,,-0.004368720082278971,,,,,0.0648016232063206,0.03520332540972793,,-0.03343280959293453,0.001556271232999835,0.0006478605754371199
COL9A1,-0.0015130243026862688,-0.041386731471950086,-0.051021518704148484,0.014314691010903928,0.04486363321737243,0.003027682379627646,-0.0267817658481692,-0.0021321736298727163,0.10236465924503495,0.01323034954931542,0.04210858189624924,-0.020786104644674893,0.060423809432272706,-0.06490294149195666,-0.011484558810631543,0.0648077918686261,0.03186815468334171
GDF11,0.05799475272635193,0.019567081251147783,0.020473778088949623,0.003039404494311211,0.03418533323274449,-0.023574742041610083,0.047221095884322106,-0.031692602399662456,0.13038395968931954,-0.045385095708909785,0.06257702859937762,-0.04774007197181671,-0.007439945347556421,0.02988321362210379,-0.002038637940606812,0.04457028892223473,0.06759268697781842
RAET1E,,,,,,,,,,,,,,,,-0.02290983329051412,
IL24,,,,,,,,,,,,0.040865939575927615,-0.02696331144410899,,,,-0.03845223851108845
SORBS1,0.050811875031360476,-0.004100404126006197,0.03174116780000386,0.035648877709392346,-0.04293229030561702,-0.02362756323373885,-0.008990625656859657,-0.02653031103144689,-0.029767214943877112,0.008064628553093003,-0.001519675292711887,-0.03079969673258766,0.029162332942897017,0.015696731108697404,0.021331738255534853,-0.0172773854642479,-0.011174156102232921
DLL1,-0.0028284141134204944,0.011804540781176865,0.08743154859846028,0.03995862544302013,0.01824011760510633,-0.03765443182707443,-0.04824704818412487,-0.02354778565495756,-0.08084776225459787,-0.0012592475668422442,0.00992370565290292,-0.027586183142562656,0.07469250846719781,0.03539234392479391,0.05612648409601236,-0.03356014631888272,-0.042962649919649744
TLN1,-0.0012116819897858636,-0.01582123935405314,-0.06023133285087402,-0.035740920302794105,-0.004473555851128953,-0.03515833853170155,0.017762117365854542,0.051999930481295836,-0.10736602780707408,0.022933676453016735,0.020393457829233252,0.01209977770296023,-0.044403949059685505,0.022362422417670516,-0.07674784333266445,-0.0008954219737112887,0.016232792497045782
COL2A1,-0.03251134627493538,-0.01818138049606321,,-0.017493923330094877,-0.007372775035626495,0.0774353995336728,,,,,,0.057188375477822455,0.026985758130452685,,-0.009859480703592965,0.03944607201664289,-0.030987865705466064
