,UKF248,UKF259,UKF269,UKF275,UKF296,UKF304,ZH8812bulk,ZH881T1,ZH916T1
RELN,-0.01872999560953144,-0.01950629681851483,-0.04331619471562961,0.037594221474613145,-0.021247628996745503,-0.0598612566465427,-0.043054144507360906,-0.016881391281464087,
IL15,0.0110442257637499,-0.004826766412483367,0.06751639892713505,0.0065173885348314255,0.0005293160531934673,-0.003927783839477565,0.01831363398974265,0.05649350047103557,-0.006808174924762004
UTS2,,,0.10239605858667251,,,,,,
BSG,-0.06400368272654151,-0.02249828680190762,-0.04248138949105282,-0.024836728967498937,-0.031243837935291133,-0.016502500971693597,-0.029653256441423286,-0.06035392592570347,-0.025233478682510347
ADAMTS3,-0.025008620508623396,0.025549123442641146,0.036133135491382425,-0.0017258187294806166,0.03688925901307506,-0.027356053958509013,-0.04183954808743336,-0.001661977208089849,0.017420679647078302
CD34,0.009930868778143488,0.003374350903741402,0.023061545706876543,0.01035948142465078,0.03414525624440369,0.03035970446972275,-0.08974398114796608,0.009257625315910591,0.07678634262229428
CCL23,,,0.028436837052084357,,,,,,
PLAT,0.020317006431044768,-0.00987640200659767,0.0592264247696233,-0.0569209923158611,0.017830900305250048,0.03451475531749338,-0.011335532131891007,-0.029662250325046016,0.028304890834583596
NTF3,,,,,-0.017632128415648866,,,0.01559880479352848,
LTA,,-0.014215320148972152,,-0.017625417432203888,,,,,-0.017043251872367864
CKLF,-0.045860119111216936,-0.00836062545682809,0.08395944687389857,0.012186707736405905,0.025754514732179604,0.03153096002663517,0.01349713602080754,0.0025718468316467302,0.04528434345140388
CD24,0.00693923692305484,-0.027489734503669663,-0.031023197766888277,0.04572401487682466,0.004613362632730987,0.013948284149945901,0.008067379563528172,0.06823102057206541,0.060011727971491256
HSP90AA1,0.10090448761207728,0.034187835023854383,-0.03136589483791295,0.037157220410833414,-0.006183362177474483,-0.04550735176648665,-0.038319827008341224,-0.029490037888190105,-0.006732474149002348
BMP4,0.012822383004582914,-0.03316604838622831,0.022327150252773632,0.017669808478105547,0.029994437892077806,0.05566931810267433,-0.01497531967903228,-0.0128003253654036,0.035089368033483344
SCGB3A1,-0.011989083978525548,,,,-0.009213553183513336,-0.02998839165757028,,0.022404202912887812,0.026507176992577482
IGFBP4,0.020875414917538207,-0.03323480452892168,0.058810622970323946,-0.012753107093419572,0.0086430748025072,0.05166137462611569,-0.0013992709870538458,-0.05030015950180516,0.05843080807162129
RSPO4,,0.03303539685372906,,0.03518952798862607,-0.009213551835822757,,,-0.019546136800710958,0.002768357351512381
LEFTY2,-0.020461165956267523,0.005043753575662396,0.07636196171487461,-0.014047925777646998,-0.010102772272194464,-0.01812072885572398,-0.055909195655816014,-0.026581454716851527,-0.040008335727499414
PF4,-0.012436750098235956,0.1077497802116968,,,,,,,-0.03070278725593869
ANGPTL2,-0.03819592968773118,-0.029081001323873524,0.0951715610300146,-0.018551039637806136,0.017039126389918197,0.02732269541486325,0.0012626072002723371,-0.009083001850160049,0.06179658325638978
LRIG2,0.05386563465788559,0.03196355270690669,0.01704790457496828,-0.04524606256371497,0.009478445482141348,0.03345331422210314,0.03414292971507881,-0.027140207876401985,-0.007251564076915964
ICOSLG,-0.03829244703013936,0.024439768443206746,0.05364928219536322,0.011037922858424474,0.01523954197286131,-0.05305729457165677,-0.012307174257436436,0.03677963205683157,0.0030397493399022062
WIF1,0.040881351634482956,,-0.07771469786670943,0.05449537029005056,0.015555413718281128,-0.04150945005416585,,-0.018170027432327786,
NPPC,0.02431117201671161,0.11881561828353056,0.01015590533519415,-0.0308577008585183,-0.012804582299977661,-0.044988630321841645,-0.032661985547583365,0.04896587256669856,
LYZ,0.0247659796048881,-0.031650809923062365,0.08878600509075539,0.013827010723322123,-0.0010248352675859824,0.025106483841370108,-0.0038434361596040583,-0.04806392714727153,0.048966792519537866
EREG,,,,,,-0.018640934420409296,,-0.02434504293452957,0.037911466002776735
SPTAN1,0.026311059546898188,-0.008082774778185805,-0.05458971540559255,0.010444252482928766,0.028802471695895848,-0.012026089144693762,0.011391053179956196,0.019860101695063352,-0.003450612013952238
PTH2,,,,,,,,0.018499281089425015,
LIPC,-0.01522585105523166,-0.01739005348024128,0.0014680750380162914,-0.03064414533887391,,-0.03338557379422226,0.010749192494333717,,0.0163922336273552
COL8A1,-0.019897570740767312,0.028407593216902477,0.0006481902214131189,-0.06241967848657683,0.03649939091457397,0.0662118243045022,0.003931907349836763,0.03197633789010025,0.041441942455472607
GSTM2,0.017406676026117177,-0.03545872192807344,-0.008699158321225668,0.07214196920180417,-0.015895283277290163,0.040577216980479336,-0.008483271865518897,-0.041497224401006984,-0.01993319067523213
SPX,0.016129218862639266,-0.018204697326991936,-0.021939757282283704,0.0022463823427631116,-0.006159309180659078,-0.036432157170092815,0.018523042080851225,0.02100395623259057,-0.04215984665918721
MFGE8,0.04131982665294004,-0.024733648161678896,0.054651458627587905,-0.011204108622013504,-0.01376273907360697,0.019768147672481366,-0.00043801450360719086,-0.0163640304118971,0.026816759934671662
TGFA,0.018403745111440255,0.03343569929899427,0.034900128198995274,-0.023403364046426765,0.06816237847971972,-0.07888291702888363,0.048449299650223605,0.01602437924371872,0.07670863906037159
SLIT2,-0.03786515306882059,-0.03293504395435206,-0.04905170045716512,-0.041271427248766625,0.02535616787811538,-0.03234606442702005,-0.027341440830330195,-0.0051945381062065525,0.05766997798417273
PLTP,-0.024327068088144277,-0.002887995235239252,0.08660461351888656,0.05112287044577943,-0.04536457707424973,0.053902576607886624,0.0874613827266286,-0.03290086452517154,0.037574999595430515
APOD,-0.044769211933027624,0.002314163554615114,0.08401866867803767,0.04491674171897677,-0.0032136398111170706,0.06986416874753701,0.011165321269289133,-0.027061408154974154,0.011352792661141243
B2M,-0.03951768607276572,0.04905173309334062,0.11959642789165446,0.06861992801679727,0.026813547475643625,0.04738593720575405,0.03226921857038705,-0.03927837506246724,0.07000263784024324
OMG,-0.033533219891045865,-0.01351542273407036,0.0195801165791515,-0.011069541200035107,0.044934548976971994,0.027080074036119495,0.06352019424114333,0.025453693448464133,-0.02412839760770631
CXCL3,-0.0181698459608272,7.972833061241367e-05,0.0013043481671164553,-0.05951612541000657,0.10337148895584695,0.01590824428536635,-0.024244105867756643,-0.03127497540324937,0.001107400969177051
CXCL10,0.018348266702066063,0.0754048163108774,0.1051750085210598,0.026888672735327433,0.0038810075976005586,-0.04215296638177566,-0.032661981996130164,-0.026707997252288958,0.032301295923608475
RSPO3,0.04613307934400057,-0.011237794945666709,-0.024239905597599816,0.06660000038211708,-0.02393470287420563,0.001070937652977247,,0.003084391261384989,0.05665950931468664
CORT,-0.03555192075434524,-0.025201618061298905,-0.041952587445055596,-0.011269402184629742,-0.03238381288313395,0.003914978411686757,,-0.009271471918789005,
NCAN,-0.0023864999312019435,-0.036971636029445566,0.029518166040955234,-0.12352227066154783,0.037137588370939785,-0.04668978733960798,0.03549268569685292,0.013259191508812404,-0.08410850931052716
PRG4,-0.018030152304156274,-0.011091218981720066,0.054156213562425635,-0.005314759768681177,,,,0.011210955253563006,0.011417455883930968
ZG16B,-0.016625240941672663,-0.012872716081495792,-0.022671086670917977,0.02510182009136727,,,,,-0.02728286816729161
TGM2,0.052969816795961785,0.0033251289833453866,0.06571123809699198,-0.00397384372689365,-0.02120035984782714,0.04459675842556652,-0.029597227189242386,-0.01884492816309014,0.10832423675394419
VEGFC,0.09524719834765744,-0.019767522007289772,0.002195790960546509,-0.03771199399351011,0.03999605555462584,0.030794769962201197,-0.03197837513756724,0.037036414555175035,-0.01861244750325602
WNT6,-0.019344123891099064,0.0977156466145772,-0.020649121623197868,0.0076383878163471764,,,,-0.025940913444777766,0.045115860229489595
NRG4,0.05136009259708721,-0.013498520878249477,-0.026154769440704665,0.014898294873358957,0.002675634347439129,-0.023466737065922685,-0.025678173340050795,0.03202508786191368,0.01583150307288663
PMCH,-0.01272692378515668,0.060586021624596524,,-0.020499432492435517,,,,-0.014861012212348748,0.0378507528376991
COL9A1,-0.02343822197318866,0.006229062455105575,0.05726928258925652,0.09619931045678809,-0.01951719085014846,-0.01838251939271401,-0.020394965820711007,-0.024511035289019163,0.03932405223816095
GDF11,-0.05161618034019481,0.028796174445387804,0.03289749353085646,0.01902920419695812,0.014191965731785374,0.027535378250963555,0.04934361972451674,-0.014132928266838412,0.03082004416408538
RAET1E,,,,,,,,,-0.024002966383513603
SORBS1,-0.0057733070331987294,0.008867023783230647,0.011620391000718414,0.019712924555726333,-0.00224974790002722,0.05858349133793102,0.05141708299513907,-0.028351979958874004,-0.025386767718612428
DLL1,0.016012651532054903,0.03498839102996141,0.035911917894654116,0.05979910768325245,-0.02895076433884455,-0.013854360942793461,-0.025431986985121974,0.019622968613329586,-0.041030772647937225
TLN1,-0.020874618740054796,0.033980592161590224,0.08287326479720923,-0.00028391230551872906,-0.008867361444631395,0.008332101465014825,0.01054006742087307,-0.03376997905621976,0.05818179679988827
COL2A1,-0.024975222894202058,,-0.0193817420496161,,,,,-0.03130711638384451,-0.018275892132781173
SHH,,-0.011525597545618283,-0.015236404255812406,-0.012706106752212917,-0.010578802222007758,,0.07772841002163945,-0.03548017814040366,-0.012785664289943509
PON2,-0.01811554294351157,-0.015453312172439684,0.07729113204565044,-0.04311410219907712,-0.009363766395222382,-0.04251277557237332,-0.009361549194509261,-0.07816960638645111,0.0025158951070232945
ICAM5,0.048436283308159106,-0.017963461817730373,-0.03787381800444951,-0.03334097780402432,0.05157535439531225,0.020743148193166798,,-0.04121250168290061,0.0335646501812895
HPX,-0.029958761621509754,0.058416069008561965,-0.0007094063807816407,0.012696351323434425,-0.009213552244213778,,-0.034427832092845896,-0.04113595897800185,-0.04203989191605255
SFRP2,-0.015939519099639556,0.03136305727079681,-0.015468431746516412,-0.022906060936639494,-0.010307111051286266,0.028142323183569525,-0.03024329717954744,-0.04406565893868763,0.010028613115078222
CFC1,,,,0.02953574727548958,,-0.019148048000860583,,,
CD70,-0.029121106845186893,-0.022311156351870542,,0.03804188686694324,,,,-0.03758760152586531,-0.033382952977444376
HP,0.03233856634239188,-0.05881437592633947,0.017047035462252714,0.010978268218354554,0.02048662113140487,-0.043207475998226004,-0.03288712857800592,-0.03624546466153111,-0.03273112576417225
CXCL2,-0.010915808900740237,0.09243390277785118,-0.053652913748453,-0.0018886317981635483,-0.012804581297851515,-0.027497400518642738,0.03269679672141375,0.026103929036970064,0.017166941881156944
NPPB,0.006328418548049223,-0.012566271624088306,,-0.015433533238967156,,,,-0.022211318706170335,-0.02219552769726175
CCK,-0.040434331559809626,-0.005715796210694342,-0.06903755071962689,0.008712656917328967,-0.02690002278868453,-0.03137770036743805,0.08375000534313205,0.028348298045927457,-0.0007633919466992945
SEMA6A,-0.01652111864694057,-0.026459207824577807,0.06095616319701691,-0.0182276170762942,0.04368885815655781,0.06051546546061619,0.03973215916900982,0.00034286351324933106,0.014862013768041565
IRAK4,-0.005380131244933857,-0.010705282835481847,-0.001336130483414847,-0.012638842987169224,-0.029202990098785287,0.037051550371317354,-0.05743202383261338,0.010722908820938312,0.05247607219610461
GSTP1,-0.08529534247810865,-0.006964107016044975,0.10351608115742589,0.07906513182055538,-0.04764448308753655,0.0243299552771221,0.018195273231164127,0.03761301890246999,0.00900450764673845
VCAM1,-0.030857059324874245,0.01711647981966106,0.0246316999340068,0.03142439161332402,0.00016138131119276786,-0.005563743715471778,0.12255859913432213,-0.024209222624215074,0.05702473923554182
NXPH3,0.029974272611824997,-0.03258225207348481,0.009396714435566432,0.04249982957627021,-0.016660771482026507,-0.030419269462623834,-0.004505083992817945,-0.03373440755073607,-0.006863339634921718
MTMR4,0.023383962858606555,0.053507404458641133,-0.022352966646283702,0.05340467336463302,0.03833159373267265,0.04731187452007049,-0.026198765309080066,0.004271555786515218,-0.050971794363228726
LAMC2,-0.012140039485846382,0.05629775197229341,,0.08002765583020803,,,-0.024826824312319744,0.01150460272787877,-0.012298721224881674
IL10,-0.02565056903381688,-0.008920872497426536,-0.010611104213583486,0.037802348580581985,,-0.004889550361214036,-0.023947856287349193,-0.0028713668322843705,0.13504497700851403
SEMA4D,-0.012137247550454377,0.05999177349310228,0.020061829727267347,0.008341108378088987,-0.014172363688934568,-0.00975755487694995,0.005156634245834441,0.0019373258465317485,0.02750409023762347
TRH,-0.013944342632404858,0.019685544555604083,-0.0005054088821184367,-0.0005576991933409642,,-0.029818902033777205,-0.035391555755549406,-0.012197295409451653,-0.024860479485738333
SEMA6D,-0.031076046716803984,0.046726237874004026,-0.025103783422729935,-0.05347734020184669,0.02206296354404236,0.009970270296874934,-0.028226869133065702,0.03576127157949031,-0.01659542034240651
CEL,,,,,,,0.033032032373731875,-0.0027921774525740423,0.0021470582446230877
PDCD1LG2,-0.03386218870266952,0.01691687003363766,0.03332888261149596,0.022073483848766118,0.020264207959130892,-0.03054965652471938,-0.025154416687930933,-0.02061878032598687,0.06379476851055339
SPINT1,-0.018295396015903485,-0.03211763890129463,0.06284624755874425,0.042183195518982954,0.02248190509379358,0.007449198709447761,0.10737391795719624,-0.029218867931866833,0.02874580098922071
CTHRC1,0.02886461731120469,-0.029084469428773487,0.02037148209089387,-0.0339154707039951,-0.023934700129987316,0.07252213808195598,-0.009431520938641448,-0.03607992134405298,0.04524533855597455
PODXL,-0.04665567831224064,0.01655620586575634,0.07221723222400588,-0.04478426011218742,-0.05293142131631933,0.015562328738129618,0.005161473033548366,0.05244813760071277,0.016789956179128703
JAM3,0.013671667910964573,0.028555530501360425,0.10933322244458911,-0.02867785811598251,0.024474526099901715,-0.005189951076890579,0.055880792493626055,-0.06800373675080229,0.08707196684167473
TGFB2,-0.010782201920404431,0.027844407302633475,0.03291705112143476,-0.02632204932328865,0.014495342316418547,0.03510829431431031,0.015305599989874219,0.022700229588871707,0.005451093106584183
COL18A1,-0.015559069635117807,-0.0539559305843858,0.08016203603614934,-0.006949122157463614,0.06485629537063113,0.08531833433582772,0.05933356476117413,-0.06943115007040099,0.0257716809879024
NODAL,0.016732778811895554,-0.022698606506173332,0.10655789049814741,,,,-0.037347513260046,-0.016495989733893747,-0.008061151448968086
INHBB,0.016943308827931276,0.020861512172620097,0.014003160012720494,0.09739082604850223,0.044249912740480325,0.09847116085698739,-0.023866791499124775,-0.018318862824843483,-0.04143342189099231
LCN1,-0.012140042217404697,,-0.017008602888533654,,,,,,-0.025140269983768018
ARF4,0.01939321587207586,0.025154031564570634,0.06817680524277597,0.03163577734171819,-0.04033843732476492,0.05953229975682648,0.027353617755932765,0.014750397124244898,0.05496088005187683
CXCL14,0.02126023766124622,0.03270497486838782,-0.02605535609355572,0.0006217106161882041,-0.0049936338805423594,-0.0060630783280560515,-0.004241918224122834,-0.03902117148590814,-0.02575597531618885
LIF,0.05582421344589331,-0.04348436763734417,0.06025238292076136,-0.034168647221681954,-0.010922876526674511,0.05773066641654178,-0.01899280390840588,-0.0019995339294560117,0.0740553157360347
IL17B,,,-0.028089960351323065,,,,,-0.020522544069718075,-0.021869484148856876
MMP1,-0.016737052902978646,,,,,,,-0.014861011035447515,0.025971725360710275
MATN1,-0.015939521271781647,,-0.017832363799092768,-0.015627366314213516,,,-0.025113532584526324,-0.02115068486265465,-0.030235655423852856
ADAM28,0.012210421509610414,-0.026349193974135886,0.010877934106945928,0.054045171047199615,0.01862916989903977,-0.045370078945368104,-0.0028195795125590057,0.025548845499439175,0.07236189099697427
TCN2,-0.01396831737093753,0.020458044905823036,0.0861917885245385,0.016224865180413193,-0.00816627901531204,0.0972891326144676,0.04229011875635135,-0.03088967150595864,0.07668537702592984
THPO,-0.02076985619821744,-0.023382486069324127,-0.0012077006772217738,0.010995031419749578,0.08814015548277018,-0.025861116571069542,,0.0019503024055004979,-0.007790527833217522
CUBN,0.019991506181343228,0.007269717201982713,-0.007835859581248493,0.004548795410846206,0.03190199895927919,-0.0198863712975485,-0.04971983376893253,-0.020375259223483936,-0.018591754253826868
TIMP3,-0.054624553563684085,-0.005414100473559793,0.0355411172417743,-0.05727378343601067,0.0012671420075215665,0.028747037384363135,0.009648049887820696,-0.0802056410359651,0.05011062383393376
PIGF,-0.027601190869970788,0.021776504662460273,0.032428701933594706,0.020302798414604903,0.00698994165620264,0.018376997151507788,-0.04745421248067797,0.01011396397391868,-0.0022095314463028695
CRH,0.15713898611806612,-0.013000144571798438,-0.026154758596282374,0.06564024098341585,0.0369135996342675,-0.02218513845328147,0.00994870952536298,-0.03669340674374681,-0.014015409146930417
BDNF,-0.02158507111274553,-0.025025495710662583,-0.052792772040466784,-0.06380296722254841,-0.018490173940057596,-0.005385371408880971,-0.0019722068897523484,-0.014613546796635053,0.04097705657015597
CCL5,0.006628983682933481,0.0578438640640202,0.02536934335234645,0.06014036469690614,0.023655778619347336,-0.029205631855309406,0.14359177674281148,0.004353043471781487,0.03338784438473224
GAD1,0.009127193145004731,0.044640716399811424,-0.10708436913768385,0.02832818978632221,0.032371026739660386,-0.04335653624481458,-0.029593098796171776,0.027867059548817224,-0.05962406433001945
COL14A1,-0.02876689206605149,0.04497864031775179,-0.030172278185279358,0.03350287853553452,-0.014888249637342288,0.003018987224349253,-0.028413962783013457,-0.0465349212858742,0.06906914573667576
HLA-A,-0.0020050859656311985,0.0026503401269925967,0.07061206274620067,0.019919029416021593,-0.004073224495352388,0.0264811434357081,0.011383533768905054,-0.06918436869600629,-0.020647078399458837
CD5L,-0.014223503187445577,,,,,0.013321833235613544,,,
FGF18,-0.012869699571442749,-0.010328517644222655,,-0.016745338675800726,,,,0.1375678597644745,0.07643595080401602
ADM,0.04909730267550574,-0.045680231316088095,-0.010263169574341605,-0.0572336343313989,-0.026712246600938135,0.04465488648764126,-0.00527864973405682,-0.014395286604571208,0.03271072531089425
CCL15,-0.023730655166439917,,,,0.05599429430972908,,,,0.05779972736564095
GNAI2,-0.037741775843607224,0.03209469590392081,0.08109216080788918,-0.0430855492081225,-0.002141791773782657,0.07336315518544193,0.0002328218966452799,-0.011468466904845863,0.1297245316485887
HDC,,,0.003405037111416947,,-0.013836996472270623,,,,-0.018686518283524543
COL11A1,-0.03633203279310355,0.04145414527676845,0.023995665688222485,-0.02269532366999046,0.01523370133403999,0.03893030183957639,0.0005943450197509215,-0.06212595822392761,0.01157479407454947
NUCB2,-0.039200419508972156,0.006742487926124104,-0.029632120693340543,-0.003610685173308036,-0.004372085020893617,-0.06164292645410356,0.015777938111751197,0.037669008316058725,0.035576705242739565
CXCL1,-0.0005143519743300049,0.0018247017362294862,0.04583732307937004,0.014846208146139786,-0.010343392022913428,0.03818189833553793,-0.037749306740461876,0.0035507152991218548,-0.03912729893146425
VCAN,-0.043509417365065174,0.018411245975971484,0.046503615158058995,-0.05192955594304522,-0.040555128535214514,0.0421487136901247,0.030620617025856136,0.011151029213962835,0.055164321920704876
MMP7,0.09651310811455618,-0.02053379565188314,-0.01241487741887814,-0.015433533154644083,0.023267037771293575,-0.01588261252763395,,-0.05006721806587478,0.036054773848638866
PTPN6,-0.046347087387127096,0.03826127569815883,0.04844135902559325,0.006883550246834075,0.057891529040110454,-0.003051802482337477,-0.016498191644744857,0.001925534200723634,0.013565836143955273
PTGS2,0.057596052409413165,-0.008392545429658633,-0.036647100807321344,-0.0033785850473023065,0.03132467762990245,-0.011256164449184168,-0.031046722388380823,-0.045520657791834465,0.0196848301109875
XCL1,-0.015586415475674967,0.013898108451989688,,-0.0021855287631457557,,-0.020833468532855358,,,
CD58,-0.02562165288143285,0.0074769544932684635,0.03986907162599609,-0.011889947682967564,0.05097511699307028,-0.029252645274390966,0.028223978409889203,0.039986089262622516,-0.002570383790146605
TNFSF14,-0.015704920403853507,-0.028054974964866433,0.03442111466926101,0.015765713167495986,-0.010102772272194464,0.027856234903739036,0.10612763471503195,-0.021458520012345165,-0.04350656581078225
CNTN4,-0.027611137669418362,0.02451426258709145,-0.04408266556634138,-0.0016024144735303743,-0.016562842480530235,0.022181049883656892,-0.03151554085495275,0.02746793710145873,-0.03668822231992991
NTF4,,-0.01421532086940513,,,,,,,
INSL3,0.00982914609444075,-0.010328515618344204,,-0.017796486959644385,,,,0.04891251559086554,-0.015286291429584264
BTLA,,-0.016394493168255073,,,0.03068904106934948,,,,-0.014340996573200713
MFNG,0.007769113908749864,0.010254437488004916,0.028565660630724028,-0.009894060629577171,0.02048601863501179,-0.016176427321016318,0.06884682619360943,-0.003245497783144311,0.004831855280187383
ICAM1,0.0010276267543394002,-0.03530781196336366,0.025335486828565294,0.011566659458593939,0.013621566765040128,-0.01481590028721047,0.04325197189074758,-0.03120771969232827,-0.021919914669979227
PROS1,0.0627804724803523,-0.018188308206830237,0.0722295497067101,-0.010036945199233985,0.05642126509330862,0.043723420961612594,-0.010389823857011314,-0.09803582087197699,0.04750258767685265
CLCF1,-0.039827072599340194,0.00729811427462369,-0.03230716098721006,-0.00020259368292828073,-0.027592139646911516,-0.005769204804440196,0.0141539853787981,-0.07056144267585474,0.003527186145672382
PSAP,-0.012871963291339944,0.038122679153915165,0.0019314478943623374,0.05034874216260597,0.01739001009042842,0.04119552609994874,0.09750219987778828,-0.04037776410399739,0.06947163662831132
EFEMP1,0.0037848081729681834,0.06124813510445464,0.022421563031354192,0.05883515016132338,0.013480838193292792,0.07700991147019677,0.07440082864720064,-0.031794107105656,0.08008039614455556
