,ZH1019T1
BMP1,-0.003041829968919478
NDP,0.0799219739648299
TNFSF18,-0.0004890459158700258
RTN4,0.06735655240372311
HEBP1,0.00858870653546053
PTMA,-0.035575853978172305
CEACAM1,-0.030603842339149787
PDAP1,0.04583090273817507
QDPR,0.019549912567975673
POMC,0.02329053846808996
VEGFD,-0.04160525301274267
WNT5A,0.033908844241024555
CXCL8,0.05267909125137565
GRN,0.026818563578776336
MIA,0.10652473543464788
COL4A4,-0.002340277925988878
RARRES2,-0.04325236384209521
FGF7,-0.007584393391352102
HBEGF,-0.008179487007448125
PCSK1N,-0.024704816670571613
SFRP1,0.005387470492272355
MICA,-0.0984995839164754
TG,-0.06644832017676149
ADA,-0.006193302320703673
LAMC3,0.0338950895173311
NGF,-0.011536923820593062
TNFSF15,-0.005828434777279047
HMGB1,0.038691828966311445
ITGB3BP,-0.011039466844685994
RELN,0.10646909466865159
IL15,0.11609340607177256
BSG,-0.011042542815265895
CD34,0.042754991279039374
PLAT,-0.012233396357535347
CKLF,0.02271312339008058
CD24,-0.05192326193416135
HSP90AA1,0.03558468525845948
BMP4,0.005588947192288875
SCGB3A1,-0.0011160374372200161
IGFBP4,-0.03334160480774422
RSPO4,-0.01624086169874429
ANGPTL2,0.005679163193651312
LRIG2,-0.0662976636282169
ICOSLG,-0.03670391751346949
NPPC,0.01533260698279612
LYZ,0.06561706439169505
SPTAN1,-0.04267874522717061
LIPC,0.08051418038651328
COL8A1,0.009590721097558604
GSTM2,-0.022007666342814505
MFGE8,-0.051032657951170964
TGFA,-0.06097517252681873
SLIT2,-0.03399154733037962
PLTP,-0.0006072667354923629
APOD,0.08786179562391885
B2M,0.0723593564853518
OMG,0.011596467414155303
CXCL10,-0.019300306941948325
NCAN,0.005859714388767545
TGM2,0.08324201844307044
VEGFC,0.13001762650657822
NRG4,-0.032577696556338895
COL9A1,0.04378487713669845
GDF11,0.03476959513302217
SORBS1,-0.06193313158865677
DLL1,0.07938357350368783
TLN1,-0.06326382186226454
PON2,0.10939179070562606
HPX,0.05148294502204212
CD70,0.07413727110004388
HP,-0.017909896928865895
CXCL2,-0.03209426344539067
SEMA6A,0.019586224532961678
IRAK4,0.021330741610800008
GSTP1,0.022786664033740467
VCAM1,0.0005979690968391325
NXPH3,0.03434536082384913
MTMR4,0.019492531371741083
LAMC2,0.11414637966799933
IL10,0.09963394407227888
SEMA4D,0.04088042873673416
SEMA6D,0.05020941960234266
CEL,0.008886053158379722
PDCD1LG2,-0.06863117890666236
SPINT1,-0.08031710828870778
CTHRC1,0.010486161417476053
PODXL,-0.05575373346890759
JAM3,0.007851447437902892
TGFB2,-0.012443087842482128
COL18A1,0.007603640011123295
NODAL,-0.07135619379392456
INHBB,0.0027018554829477976
ARF4,-0.04047201454028051
CXCL14,-0.06839878659210044
LIF,0.0820276514350237
IL17B,0.1192522695420711
MATN1,-0.033991614331876016
ADAM28,-0.05303369501799851
TCN2,0.013843582097149363
THPO,-0.004192462392415726
CUBN,0.12605934360041776
TIMP3,-0.06009203064001851
PIGF,-0.0063008537147622445
CCL5,-0.022334216343154068
GAD1,-0.03580120682785703
COL14A1,0.04878286815280855
HLA-A,-0.024131923663801447
ADM,0.014421720018457347
GNAI2,-0.06160939340499475
HDC,0.1631435849285136
NUCB2,-0.011479560667097967
CXCL1,0.019150672779857925
VCAN,0.039812559107588866
PTPN6,0.03410099035063623
PTGS2,0.04382208655595331
CD58,-0.01015126475955996
MFNG,-0.008111343686034816
ICAM1,0.054683914253054335
PROS1,-0.026670740988854056
CLCF1,0.029072848370896274
PSAP,-0.04018586943887038
EFEMP1,-0.0903832016632109
C1QTNF1,-0.01355032650425231
ALB,0.09264350633946376
EFNA3,-0.03516003384534735
DRAXIN,0.10585850206366572
FGF11,-0.02789250889759172
CD59,0.04388763679064562
COL9A2,0.09605835537428194
DLL3,0.039793868718887654
LIN7C,0.0592653355432236
PSPN,0.0486746987389584
ANGPT1,-0.03810616526786372
L1CAM,-0.06519908224594377
APOA1,-0.05070707874568849
PSEN1,-0.019530868458071782
CALM2,0.05505367840550006
CLEC2B,0.031108802375780693
NTNG1,-0.03009246976758568
LRIG1,-0.053023726071492985
CPAMD8,0.058663285870408324
GHRL,-0.027303820678137965
MMP2,0.000679345314092436
CSF1,0.08941094394200974
SEMA4C,0.11877264142537348
ICAM2,0.03788311772071144
SYTL3,0.001490537868481414
IL1A,-0.0022188528225908677
HLA-G,-0.005060401595864734
PGF,-0.061129769112863906
LGALS8,0.05628650928481884
DKK3,0.0205625465305902
COL16A1,-0.04847145744098149
TPH1,-0.03257766921371862
TNC,-0.008893418802091152
TNFSF9,-0.0330548165015517
CNTN2,0.04839762770073343
LUM,0.044297311708373456
BTC,0.026464948072280253
APOC1,-0.012235637161957703
PKM,-0.07352550671208849
TNF,-0.03306929242469605
GNAS,0.028240429890165113
BMP8B,0.031184202008477584
PTPN11,0.05386920908016914
ADAM12,-0.005778128965327057
EPO,0.04371656101611615
CCL2,-0.0644920721007151
DSCAM,0.07042869424624136
ANG,-0.029374294172100485
VTN,0.17551697299067068
VEGFA,-0.05122076497932705
F10,-0.03060387371072643
SERPINA1,0.10613344473682797
VWF,0.011230592656366768
GDNF,0.04656881844990964
VASP,-0.016663097226563343
ADAM15,0.051975056299080946
OLFM2,0.07235521284619417
MFAP2,-0.02114404715242987
HLA-C,-0.029049179424650125
THBS1,0.004342640069452886
HSPA4,-0.0004985272142833098
LMAN1,0.03208089173976354
LYPD3,0.10700327854557606
APOE,0.009663555828581855
ANXA1,-0.04616887300671531
WNT2B,0.0873306034494257
AMH,-0.05921286038740981
GDF10,0.09534563416044285
EFNB3,-0.009198605237038202
LTB,-0.06665199276340707
ANGPT2,-0.05054115913388101
ADAM17,0.05403537575306615
LRPAP1,0.00961193408009471
NID1,0.008379101652122406
MST1,-0.040581968114313964
DCN,0.022165254543311374
COL7A1,0.032359385826939605
CALR,-0.00693713044202915
PIGA,-0.012928031992994159
CD200,0.04086915068712931
CDH1,-0.01957507548074447
LPL,0.08335858988913977
SEMA5A,0.049600341440972966
SEMA7A,0.03363322293023534
SEMA4G,0.0076590360800753345
SEMA3B,0.03375423220072001
JAG2,0.017720704600659373
CGN,0.09134419890804388
GDF15,0.007074132779258067
SEMA4F,-0.07198685908051428
NXPH1,0.10237626648135517
ARF1,0.022324212928594392
EBI3,-0.001826590922823437
TIMP1,0.04532035836767592
SEMA3C,0.03292992915605577
GAS6,-0.023852166131682544
SERPINE1,-1.0533917751313888e-05
SHBG,0.07843106461834817
LGALS3BP,-0.09181223440962719
LAMB1,0.03488859220958265
SPTBN2,-0.03175055389785643
COL1A2,0.04087340615792638
LGALS1,-0.04794991564857866
BCAN,0.09643429805611609
ANOS1,0.01575895434487647
EDA,0.009869361688149666
TGFB1,-0.0317098764838905
MSTN,0.03516722276982114
TNFSF4,0.003737189612470902
NTN1,-0.034757005686065066
CXCL12,0.018235567241229923
GNRH1,0.002072632272254331
RIMS1,0.06368803134748542
FGF14,-0.020615389364456015
IGF1,0.015989881939329265
TNFSF10,0.03615377203299886
RGMA,-0.05626450855719969
CX3CL1,0.011139763452500735
FGF1,-0.07388658306160867
ALOX5AP,0.08947140396570233
IL1RN,0.1317037679593888
NPW,-0.03033275534035511
CXCL9,-0.055172815301045286
ANGPTL4,-0.029562316419733167
NRG3,-0.02957323960711206
IL23A,0.03346631652455865
COLQ,0.0363226485160585
TNFSF12,0.04285618885907604
FYN,-0.08653551880943404
ACE,0.013946007954713525
IL18,-0.011169499706693918
CCL27,0.03809290743019203
SERPING1,0.08481387035191544
INHA,-0.08585511258082489
SEMA3G,0.012815140516645894
COL6A1,-0.05375729584479162
FGF20,-0.010304820332071772
ICAM3,0.030820726877528733
LAMA4,0.006563970271637032
DLL4,0.028995268809873746
C5,0.022867490162449673
C1QA,-0.027736293254102245
UTS2B,-0.03399161207339215
COL9A3,0.0715023803016611
HGF,-0.0004246015342720986
P4HB,0.0503033646943187
ADCYAP1,-0.03879366048337375
GREM1,-0.0019034226135420914
EGF,0.14267353365221752
VEGFB,-0.019945376498596484
FARP2,0.0060913208652017305
LAMA2,-0.015180721880987095
NRG1,-0.0641779334443918
EFEMP2,-0.10661048104061922
SELPLG,-0.023544580904549178
HLA-E,-0.03430632838662667
PTN,0.02308973091399034
CD274,0.04826239168375064
CD14,0.027299923753009388
SFTPD,-0.014992806974238444
SLIT1,-0.006744967498228934
BST1,0.07792022039462473
AGTRAP,-0.11235306412676706
LAMC1,0.0004265019261611036
COL6A3,-0.047112808830195384
FN1,-0.0653392730141778
MIF,-0.028038414353595966
JAG1,-0.013770235477810613
NID2,0.032083616406434694
EFNB1,0.061013402288539846
COL4A2,0.0012270869482648463
SPP1,-0.004628375227610885
PODXL2,-0.08522774829707751
ITIH2,0.05967782358632221
ADAM10,0.0017218109043000717
CFH,-0.02544822605793845
COL4A5,0.1072469761525261
LTBP3,-0.005749389886488581
GNB3,-0.030427294386077285
COL6A2,-0.018082918412973024
GDF9,0.05376742090550867
