,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,0.061355779953950654,,,,,,,,,0.02885678466860729,,,0.0775425022443702,,
BMP1,0.03617803716376832,0.06737557483769135,0.02143346428882971,0.07426723287660475,0.03530585584678844,0.02396256321483677,0.185675001792887,0.07095517915420883,-0.07157760158823091,0.022386085505776362,0.07927512158228166,0.07794831346100185,-0.038615445472923574,0.08067482817087035,-0.0611285329703019,0.10394802668124425,0.10010634572738601,-0.0010944025611817644,0.05618700467594158,0.011470943323418381,-0.0056629551828058945,0.03924643964209062
NDP,0.02339009736334062,0.04478758952929727,0.02514536336903931,0.04430100438995934,-0.0328535672282107,0.08654972602885509,0.01695861756433224,0.0433222549472437,0.007792357392386879,0.0027049980348116493,0.0460036479323292,0.09162472534735852,0.011331077646905587,0.11777165025826271,0.009194060659090031,0.02583980237254716,-0.023268307043706967,0.058251999901605456,0.06039629834381693,0.037227835287212,-0.02418953236506473,0.13080510968056333
TNFSF18,0.0811673966631395,-0.03400873739216617,0.026486476851858693,,,,-0.02126818851869394,0.001204621207522752,-0.02061958200138514,,,,-0.019690290798889034,,,,-0.053880603736290215,,-0.06578108517488007,-0.04139744246228761,0.016749157338774075,
IL36G,,,,,,,,,,,,0.007976694965535226,,,,,,,,,,
RTN4,0.05695647140546233,0.01358805160519316,-0.0029602708039479543,0.062148116879936904,0.011240851711247512,0.0027543687164984197,-0.2667137926922806,-0.048066665342028914,0.018022700874330597,-0.0032325815306931053,-0.11398300976238536,-0.1368216696325458,0.04564199607363752,0.014461607261528694,0.10680342338362987,-0.046210836162759505,-0.018346491146028914,-0.01023495356658624,0.027785149119057568,-0.013189221777710147,0.03781860356802646,-0.047460675867395975
HEBP1,0.05084554234792029,0.034655750582768284,-0.03840290659295609,0.05622489785692699,0.004636622806420446,-0.03611438666876677,0.1357304859151537,0.057181554820472075,0.0010059745858745789,0.028894200311472554,0.10589645934455189,0.09032159964800554,-0.03174649941147598,-0.028966860353159048,0.010294694175993305,0.05379339407784549,0.032034198831771894,0.033127103956153904,0.017746405928002012,0.014161582235144417,0.019881852644300906,0.2203489893205996
WNT7B,0.041265609005636465,0.05244491317717368,0.030873479422737597,0.12941102562639734,0.01739550756321382,-0.010449172851423142,-0.016390836649545795,-0.0642448936701085,-0.0007882399056730821,0.003000682316068157,,0.028369608060287464,,-0.06587366222437394,0.015108467335649965,-0.04000709292385348,0.03899286562011166,-0.006771247484340887,-0.0799586463601058,0.027389544588241197,0.035844659782255116,-0.034288693644878875
PTMA,0.05975740140590434,0.024305417293163663,0.07375478815780448,0.11496442715153815,-0.03802966833214076,-0.020266265649788628,0.3615633430761984,0.061145635613709684,-0.00787124213547402,-0.01168684965465786,0.19498086506997236,0.16591150469789392,0.04024958405888303,-0.13326361429822173,-0.00984073251302142,-0.06567739078381002,0.014421059806936025,-0.03207799865808412,0.13042779276611025,-0.05644041821490827,-0.1309158172736166,0.16764994149211632
FASLG,0.0645197013127481,,,,,,,,,,,,,,,,,,,-0.0018376070931470372,,
CEACAM1,0.07684537410349279,0.055537928117304805,-0.045330928693772726,,0.04062528070556908,-0.01730204252696317,,-0.024740596392419083,0.08052621042300338,,,,-0.03815209836351302,0.11727112816933205,0.002770411526691527,-0.01938157394150597,0.06018223719951469,-0.011318501561961365,,0.057108357753523624,,
PDAP1,-0.0204826033121413,0.05392190055534545,0.0006583839427071344,0.05169050141806471,-0.10116566102938393,-0.012930353277925322,0.12850409749109276,-0.007910125883279752,-0.03160508799182918,0.0014131549631434793,0.03283507516663438,0.06834131885459607,-0.010345926064826434,0.06001566266933345,-0.03644888602158679,0.01593937373459471,0.06406066349233938,0.007312077635599705,0.02972173248563274,0.0209968601359807,0.03645130881791313,0.08909743238824314
QDPR,0.11870452801092127,0.04659636309046995,0.07099255356909416,-0.007614891185008727,0.021207863088436262,0.008852602671729801,-0.04340721922939416,0.0651839720468515,0.13715264643243916,0.08137978689451571,0.22075302650623935,0.024560435120390724,0.027497051559525847,-0.13354744512667416,0.03635967996799438,0.009261925715539698,0.02195252368284258,0.07224173917832612,0.13634765563300802,0.03920577437339413,0.0014470262777828273,0.1425272602595112
POMC,0.03081255439633986,0.03365327175473834,-0.01466431840460098,,-0.0005889216153082276,0.031067260752743974,0.0272253418089572,-0.037073441383461116,-0.023925332396271565,0.010421335323838436,0.05125142424964018,-0.007381623368073915,0.023476057145241893,0.03267484817709033,0.0194266706206283,0.01993174356752012,0.005359344163038196,0.02270072977722316,,-0.010350294860231268,0.03183910884140451,-0.10221769819131968
CCL18,,0.017203791887800884,,,,,,,,,0.047685922844776275,,,-0.07493273755793736,-0.035801500091358796,0.10377560153498713,,-0.013500195918376427,,,,
CCL17,,,,,0.019085237369748147,,,,-0.02571663326503312,-0.01919843002807489,,-0.02507368914739774,,,-0.013879563786055562,0.04542115541620473,-0.022828231535671116,,,0.023533040885276413,,
VEGFD,,0.05638708098741657,-0.03902620274798871,,-0.025663836662571993,0.010785045215991877,,0.029895905118561286,-0.0273988976011249,-0.01408228060037702,-0.005144962061384629,-0.017799649132308054,-0.04774375636399814,,,-0.01938157394150597,0.0178707414735097,,,,,
TNFSF13,,0.010351274174604281,,,-0.03518715701296628,,0.02626685461517568,,,,,,,,0.0060729391394758955,0.12420440393238669,0.01060559663340714,0.0008991853244498338,,-0.03143545451857649,0.03508960482869606,
