,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
TG,-0.015963774751810635,,0.00918385588032962,0.009645735995707169,-0.02404612512097988,0.06529999196246071,0.103318440166575,-0.019934768801189197,0.042365247230564076,0.07649043336488942,0.04288171448566946,-0.02061776098133712,0.06631335996604361
ADA,0.0512212851862808,0.132463308128726,0.05449110563990194,0.004244299477688865,0.08345680567847379,0.016311556892348658,0.019436266005252584,-0.03148093985270784,0.006249248672102461,-0.05388672240200961,0.03509946826211379,-0.010252906855568431,0.059439928195839625
LAMC3,0.03376158898243326,-0.014622792341316597,0.0074092315909126604,0.009882753849162188,0.03060425315258872,0.044689213640257415,-0.02606400106943545,0.04959120063264239,0.044776133341322195,-0.005756312006866831,0.042789401426848984,0.047149613216470924,0.06863000054157832
CCL7,-0.020988482431100308,,-0.02120209142084478,-0.022675477013931883,,,,,,0.06426723541335319,,,-0.01631157742532545
NGF,0.002343697484221663,,0.07187421980821079,-0.008598215154221711,,,0.01507061307901137,,0.027611704343952725,-0.02900756041127258,0.02332624989579944,0.033457988088714606,-0.030394923099159105
TNFSF15,,,0.0013302716595238874,0.07216661421151023,,,-0.01482155196849946,,-0.046816221483956325,0.01269421717884515,,-0.015556545024570916,0.06753023881008967
HMGB1,0.025424679725534593,0.08770017412143734,-0.03784628979207997,-0.031152382857829723,0.08580146249626783,-0.060452870377157394,0.04398384626377232,-0.03470990246991863,-0.01610684634142693,-0.04177376738161071,-0.04786163262391063,-0.03804784033168118,-0.033781712618843225
ITGB3BP,0.0349269022094369,0.08064780919258814,0.029931035910550234,0.032795277495934264,0.042491566159154566,0.017137470656052624,0.04671784999668454,0.021620860779457806,0.07415829292535844,0.03086254109640263,0.018050460213596423,0.021684582632549118,-0.014284993564504588
AANAT,-0.030451094832865167,,-0.02148229251757855,-0.015127754526140527,-0.017971717884560756,-0.00209097446143562,,-0.017801646937993076,,-0.022034267855734868,-0.022506207169260304,,-0.017258329144302777
RELN,-0.026383255906917584,-0.03369356152721437,-0.029277198387338176,0.03726260837971397,-0.0355687366435608,-0.0013362449933049577,,-0.019707959683522805,-0.028589226750849336,,,-0.018790620490682267,
IL15,0.00020343030209427965,,-0.040150855604282075,-0.003397010173131378,0.018811139432445435,0.02858370569373151,0.011709496146712618,0.0034175315043121052,0.10028824684680052,-0.040367681492765255,-0.011586208477979401,0.0031030851194095016,-0.015466285970796615
UTS2,,,,,0.12701669896817158,,,,,-0.01876379171408257,,,
BSG,0.03105567431445987,0.03832255742795887,0.026661862506564698,0.03190106265700456,0.004893085139896442,-0.025624251082995122,-0.03899989557567838,-0.011716959609210431,-0.08111196865733789,-0.04164030999458993,0.016126787995729135,-0.04856874046401779,0.04014098641167224
ADAMTS3,-0.024322989251378636,,-0.0035056410834233345,0.012527896449159021,0.09184713508514838,0.017440192469587217,-0.0025798219643648223,0.06224440955026698,,-0.013130930922292627,0.026792492377225634,0.0181186587785513,0.04868821934973136
CD34,-0.001431981580960758,-0.03911029639549634,0.016442435408527908,-0.011147764398406167,0.05185171794487786,0.042375062305567125,0.03334899586013913,0.01222176321434708,-0.11314704580452656,-0.02044324568334218,0.06159329246350764,-0.01539206736936361,0.05308394541632533
CCL23,,,,,0.13010114861394467,,,,,,,,
PLAT,-0.02968533651382052,-0.018929050849102545,-0.014792469668448532,-0.05828144218645067,0.0844321266482688,-0.029704458130403757,-0.014657807815267272,0.005532066410089346,-0.06868950856213868,-0.013085977417446876,0.10599036086341707,0.08153900448422297,0.048244752101423885
NTF3,,,,,,,0.0061146986329592996,,,0.062015497843833825,0.0648032240265795,-0.007250416552183825,
LTA,,,0.03687031289743108,,,-0.00017860256978740634,,0.02417135973996935,,,,,0.013694935362698273
CKLF,-0.015577090040648113,0.039478803564462005,-0.03768788291182684,-0.026362496562179392,0.11065254949994834,-0.012878314445985145,0.016075055053266393,0.010039900487425151,0.04205576249849597,-0.01097608546544025,0.07445924074547139,0.03555307233217495,0.013364677929166962
APELA,,,,,,,0.14334502516170933,,,,,,
CD24,0.03126617658059302,0.05412067431597257,-0.0372198824038503,0.037951792142480775,-0.03539328774729724,0.031967691312309136,0.05257197685388186,-0.01913475327602627,0.014465576266522636,0.009150547320797536,-0.038216065098900784,0.0015496328701847157,-0.02269136555998372
HSP90AA1,0.0478486097591987,0.002303843331703153,-0.026447346015659057,0.049472691248679715,-0.07387034109994474,0.04136424052143575,0.06775695540396938,0.02405994020177179,-0.1331967100715571,-0.02462756455814322,-0.1939606902935485,0.039530107992215055,-0.10133341060210284
BMP4,-0.010099145959332504,-0.023279056507978967,-0.017791093318802714,0.025618889573658387,0.005362230499668363,0.003909605991839681,0.0071554449107773385,-0.014068401435948612,-0.055576953613913654,0.03361529320828651,0.047408036625126306,0.06410793993575284,0.050514908085592884
SCGB3A1,-0.020988480332280107,-0.031980638453539066,,-0.018015288125352517,,,0.017646140540502328,0.07569077101353854,-0.04464149748880065,-0.038228392771831814,0.04461510593433331,0.09882768892772788,0.05375286242704963
IGFBP4,0.014178013233738832,-0.004848427073360675,0.007804110370660079,-0.012829894891850078,0.08431568156337996,-0.007030161442946673,0.04442671563400311,-0.029218228681529543,0.005538651232761622,-0.020275749689903075,-0.007412664028084356,0.020622973473490316,0.05326857107433565
RSPO4,,,-0.004142624340585962,-0.020792570974754055,,-0.019699743885468027,,0.02230881187284782,0.08262456208101666,,,-0.02175673986565308,-0.03063412692605871
LEFTY2,0.010267119504527954,0.039501154631256745,0.006789388190543096,-0.007157313563355926,0.1010378250052268,0.013007154015850281,-0.016758578526983894,-0.020381665907584775,,0.03925176548726676,0.025780151975284316,-0.02958772883980532,-0.03565086279711591
PF4,0.05815479740650451,,-0.0027353841523562452,,,,,,,,-0.024026815935547993,,-0.004810998662816313
ANGPTL2,0.003714578049071072,0.12884133017060626,0.030715481621151702,0.008630983283995674,0.08114192884905135,0.003864551199755564,0.035248825077319856,0.006707465907375471,-0.030681607191132214,0.02846506931189609,0.10850783339638068,0.02906842966336392,0.0903721903877787
LRIG2,-0.03793962485080958,-0.05976978592683052,0.020641708412548,-0.03727027672252578,0.024340607326299467,-0.0404134983620678,0.02504096076431971,-0.02518602393900566,0.051917281719389446,-0.04193361761818805,0.09536065300975614,-0.034464238919218265,0.058913588585927004
ICOSLG,-0.028410699551837754,0.007188167542817181,0.018292932080639868,-0.014554181092190557,0.039650999652259385,-0.013703927010193967,0.01871954988114665,-0.033391950585414186,-0.04090168833210149,0.04768136951989623,0.0855458644641069,-0.037173506821316184,0.05750468184442911
WIF1,-0.01113068141014106,0.03444840996866361,,0.07061668702977167,-0.09461260677299055,-0.015201825754535239,,0.05361408992715109,,,,-0.020224997104417938,
NPPC,0.06323733756802224,-0.04012235818049739,0.043955861627658015,0.028203778555502216,0.035071563686276744,0.05582346956951065,,-0.02263884734270427,0.049726134418397266,0.01240299393974387,0.019420185306654944,0.04582424296887202,
LYZ,-0.011422942421951823,0.019896227710190086,-0.03895456869293051,-0.006829078823712325,0.033561746822585385,-0.031043557594940825,0.012878997258684887,-0.01966351864351636,0.01712169832116485,0.01833020704910296,0.11423864119598777,0.007997731380723547,0.026130049959189636
EREG,,0.012574209974045137,,-0.00299201874903947,,,-0.019596541914023373,,,0.0064277911176375355,-0.020164159936459605,-0.02709838632283846,-0.01171042293571018
SPTAN1,0.0151669881809255,0.02429460908500592,-0.026748130148620056,0.056589842983530356,-0.017017732088705488,0.024664645381513427,-0.010473352076213678,0.01079468419431178,-0.06047233701775676,-0.00307924171574846,0.09770202374312956,0.021965901141869342,0.01769009369775592
PTH2,,,,,,,,,,,,0.010187029150591005,
LIPC,-0.026654870045731163,,0.0028331650481974694,-0.0023552411014395964,0.06658560493100327,-0.006130848506902785,-0.008347415484372797,-0.02593599092795662,0.03560822176074612,,,,-0.029367851823769213
COL8A1,-0.0025904391400034567,-0.03735463497094335,0.029153170910447626,-0.030184646132477427,0.08146061446952316,0.015753903267667013,-0.024344792567126964,-0.03245757393772624,-0.03152666473914652,0.0341555708596234,0.07516149767010465,-0.10201584579019665,-0.04811666095886233
GSTM2,0.02888517285892522,-0.002651043597087941,0.02035064645456465,0.048952789641485334,0.026182664413919268,0.01456232836761667,-0.03592453066624698,-0.011582328258591021,0.025467078785756235,0.019363974443561513,0.06775361795311978,-0.004179025076862984,-0.006234731442759594
SPX,0.022095718985121648,,0.011663416653060296,0.051464149143212845,-0.014311031335135086,-0.0025703067367094756,,0.044370844976215226,,0.009332661755433803,-0.002494879916586191,-0.04654638905710068,0.037579479326463876
MFGE8,0.0070787771702859395,-0.025455317837388466,-0.022822127504691783,0.02613264153253067,1.1315271219280447e-05,0.05556093827253413,-0.056349224210184345,-0.01741775122721539,-0.023681956713007553,-0.028196888609191357,0.08529910102195334,-0.05155594223188396,0.08974748698871864
TGFA,0.010936074282937329,-0.006596944224114313,0.010327425559779673,0.04115245686956686,0.08286777165296492,-0.036731180769817774,-0.026410095939154693,-0.012874830455770326,-0.02711605226905372,-0.04807716936056485,0.014416858900766667,0.03389078102763326,0.017518155611164026
SLIT2,-0.03252195440201226,-0.023770255025713113,0.0014715108050514618,0.02116583560522612,-0.014022823262169878,0.05032845572677094,0.015119191842175556,0.0030777550945553156,-0.03399154733037962,0.0002749398043459935,0.001273411099984973,0.06346545834753162,0.040541880162753965
PLTP,0.03472243862032092,-0.024427718318287387,-0.06456890011504517,-0.0022849549580287085,0.13260402173189653,-0.015071895606368785,0.039219767149962295,0.044747772563896344,-0.06877657455247836,-0.04258272012920904,0.01058333508036982,-0.019169024079144493,0.03010220420867699
APOD,0.0543658598300559,0.0354006875962632,0.028210262719026276,-0.029457031884603586,0.02139379312031123,0.023299279743546588,0.015479881141039407,0.010964642412312136,0.041382717050096454,0.017562536603757884,0.17166153367026818,-0.02230026275634057,-0.07867013296089453
B2M,-0.06841100247303152,0.03130053463468214,0.006602493764099773,-0.06947274010176531,0.11704957661216296,-0.03918092956957112,0.06235850678192316,0.0016774919812259175,-0.0006327147521535816,-0.046625644584759124,0.0735201498427426,0.009139826920983864,0.04210741420066941
OMG,0.012512037307349965,0.02569841120199175,0.049191540583886695,0.05617435412286229,0.0329145738591356,0.02560376810251567,-0.012410597665207319,0.03023176884366904,-0.1450168589331362,0.017560758608853356,0.11398124270331479,0.03796018904072354,0.07218017687008138
CXCL3,0.022916734251875796,0.025855604886216854,-0.021494955858074528,0.0027511985656464583,0.008528634012148909,-0.056348493554451685,0.06146284134703503,-0.011890338665614812,,-0.008482046695673774,-0.03156769645854884,0.022645959939408693,0.03585867729055766
CXCL10,-0.0553445909921777,,0.07634670865615269,-0.04122356251927334,0.09809450328539694,-0.020324726039015143,-0.016910710677454924,-0.01889518708182683,0.006178649589249566,-0.025936020580242546,-0.0322269254591402,-0.029728582915141185,0.06364575223725968
RSPO3,0.007921724478726385,0.056166824252440066,-0.007818129614053596,0.07073667688769164,-0.02951051370557468,-0.001864246329136039,,-0.012425174741737847,,0.028358411341886075,0.0740868358495715,0.017486843130957497,0.08484138079915599
CORT,0.03756586119591678,0.04049083992450753,-0.005084936143621896,-0.024431545040118147,-0.01618729557242243,-0.0045859485895188385,,-0.02265411380274385,,-0.028639470227678123,-0.008137907823745434,-0.03618437634008528,
NCAN,0.014654177539498917,0.014132585966517421,0.0039065753319512415,0.05578464519371195,0.10371112384060707,0.07062625223582017,,-0.031760774532237634,-0.04080311591260717,0.0008829875521417775,0.11485262806922568,-0.016992779373605264,0.06432851329573618
PRG4,-0.010043478945355743,-0.03345350282471997,-0.007830726379530823,-0.014413450611629849,-0.0255641224884904,-0.025175490635547512,,-0.014527083230244939,,-0.02750953087680723,0.042204776123424693,-0.0056726538392224265,0.030534151255066543
ZG16B,0.04165635079707978,,-0.024607623938913664,,0.013739972912014363,-0.013458654761655827,-0.02210760870294305,,,,,,0.06000042588266518
TGM2,0.013588823990255676,0.07288646646991934,-0.03647873730821984,-0.025145051061041056,0.026963390936596318,-0.04105377042952815,0.0167684571542764,0.0035334703427839665,-0.03560263932725704,-0.020909938442293562,-0.05304068477366578,0.006489262324037675,0.01068689676419736
VEGFC,0.006513290043466901,-0.04448727448950921,0.010863360218452533,-0.022187076647146135,0.04738265559815437,0.051058191303485205,0.07975632450218442,-0.01482546748401707,-0.03527592862188768,-0.018619733696940196,-0.04166293371717737,-0.037132591636547904,0.08045977074507396
WNT6,-0.023731504581108124,0.08666754597121258,0.011180900884274505,0.12985889033641682,0.0351621138882928,-0.01115682851956361,-0.0247208255444623,-0.01293891937950975,,-0.012728741172239103,-0.04672909506582851,-0.028874744480194347,-0.008091384759763882
NRG4,-0.019331129172932577,0.06819115828963307,0.06429622228668883,-0.020530075512763275,-0.006664544611238222,0.029640716771467714,,0.060338322770490144,-0.032577696556338895,,,-0.028730339486194953,-0.01655306336857745
PMCH,-0.02228016669443998,,-0.035753843944430236,,,0.022049443288111176,,,,-0.009056181979117492,0.08223457952306872,-0.01654174326829662,0.07435381258017876
COL9A1,0.005514905740983205,0.029080986539220758,-0.0048169847755500355,-0.0218087783898392,0.04300631278520788,0.022445877900719922,,-0.019707967242778183,-0.05089242952884045,-0.0022960708493319415,0.05528566257488848,0.017095535832290912,0.017113165153438747
GDF11,-0.013045089446115378,-0.016341939086843928,0.0008146239472993182,-0.01877571063654162,0.04796803005301056,0.007284642068037768,0.03096335363198142,-0.01663169798234884,-0.10002234140208023,0.05472400669170442,-0.011949206482366224,0.015860307030732778,-0.011136428930190356
RAET1E,,,,,,,,,,,,,0.07287354254038875
IL24,,,,,,,-0.013940982365815204,,,-0.019033960331096108,-0.02364372057113805,,
SORBS1,-0.02282584575354256,0.04376995667977876,0.03255248387049099,0.031273557950808016,-0.0034177032286690466,0.026921375408839657,0.07171041247779283,-0.03143951942127954,-0.057882311453051845,0.008514571223479768,0.04242075694213085,0.00984918585299369,0.005875578215376101
DLL1,0.005536671899383522,-0.03291244323916712,0.05246089631943437,-0.031286047074713184,0.0863104884705916,0.03236067413365223,0.026471107970170715,0.002127709058559331,0.011925155942989606,0.012199723076408259,0.07990976411526735,-0.006933658472808086,0.021880501439053197
TLN1,0.012841097764814005,-0.013590059538081189,0.015889351775970763,-0.04517088454650985,0.03281563912218067,-0.006869729740450677,0.006536971968358577,-0.024366121334136896,-0.028863282712508178,-0.02755345841097948,0.0054717544236548565,-0.0270491307966849,0.028464911743832245
COL2A1,0.030630362040203637,,,-0.012873397942505149,-0.02359601451788425,,,-0.012071134867992574,,-0.041610732492108615,0.01701610143744002,0.06775305262739051,0.01097195630727947
SHH,,,-0.02203245750766882,-0.03263493477384685,-0.018549334476754328,-0.028198961903821523,,-0.011520602955721828,,-0.001998481076841208,0.013140244334474653,0.02244597084414943,-0.04916649773535034
PON2,0.06096481984548787,0.06062069099514045,-0.004345468467776084,-0.014468754571045201,0.0667059120642832,-0.00868627994471229,0.03791646922368038,0.007810566772353847,0.014954814507616822,0.011751326351911815,0.14177500992214379,-0.07245037679685419,0.00845523278851372
ICAM5,-0.02969099815590875,0.016238587491430242,0.04396896126873967,0.0981746125706157,-0.04610891823825494,0.01112592207666046,-0.013196852719969055,0.023118108130293993,,0.08453494976614215,0.0169395989093989,0.03707507368156413,-0.011375785689575826
HPX,-0.05244678243965857,-0.029919182954688234,0.033147835190260426,0.04961161571589744,0.058249166152661534,-0.016123362750847053,-0.011649813407400242,-0.029283073412585455,0.052752965872960716,-0.010293430109484554,0.07478061912956166,0.013393137942496209,0.03072260976500313
SFRP2,-0.027904240534807855,,-0.02509258144689238,,-0.018831812905431403,0.01639049662250346,-0.013758518180506833,0.03627612794745915,,0.05668382928135917,0.09080610878115751,0.017635346001903432,0.011028057683303477
CFC1,,,,,,-0.016937845164452334,,,,,,,
CD70,-0.04421286833696589,,-0.015561253089768756,,,0.040354070182998164,0.03514881647329612,,0.18637538461132458,-0.02110147100084442,0.006252608748223996,-0.0015235450380071114,-0.02525468907967147
HP,-0.007670076623578229,-0.0005295652239205789,0.004599404451166741,-0.012290773085244431,0.06020250076017796,-0.028984132302221785,,0.028995433814978707,0.010564594090150854,0.020259181085311447,0.022935849717359423,0.04839735320904648,-0.007573939319558576
CXCL2,-0.004886732582372973,-0.02799036939902542,0.04279675499995274,0.018579929741150823,-0.053762443977816994,0.023768815940493095,0.041728071601451984,0.007342991576644695,-0.03209426344539067,-0.028845042782914384,0.0528264910301255,0.0043398907181808775,-0.011197842941160172
NPPB,0.049782924530368255,-0.054572246131914255,-0.0075492056339946795,,,-0.014831466065933819,,-0.014825468562315836,,0.050528313201127203,-0.00492392722706149,-0.024723344980665685,-0.016791239269105966
CCK,0.03781992111087516,-0.03856487276291765,0.04953021013665285,0.062235632541877424,-0.06824301111361929,0.022261889966232844,,0.033632584517560196,,0.03464557537434834,0.04274347381094303,0.05793308006146306,0.05626807868905132
SEMA6A,0.0009855872819868965,-0.014580394543699002,-0.02251532071193389,0.011311824253057937,0.042366078672075015,0.03936117944531116,0.08500953861841948,-0.015087683216243025,-0.06692141128866941,0.02388842282020383,0.028730850781736768,-0.007879711017126739,0.00709439197100987
IRAK4,-0.00885092090418546,0.09386004233662601,-0.028185982176657857,0.0130569740449873,0.048191904209080524,-0.006919499359777141,0.03813569845628193,-0.001030482636657997,-0.043979314222321056,-0.05910102985170932,0.04070338264528224,0.03648275224041604,0.024481424943291853
GSTP1,0.005564063720035743,0.07446349091659747,0.000595370659316168,-0.07263889735920379,0.11429533265474685,-0.011357013789207742,-0.05670665368447372,0.016416904870084074,0.035472754590872346,0.030980698735601258,0.11160885535441946,-0.011767985759251967,-0.04093157794326982
VCAM1,-0.08765261623872213,0.005347846057337583,-0.042455387324798956,-0.013704215406746607,0.09602517734726645,-0.03972031623611146,-0.0077870688548718325,-0.007291846898673331,-0.08372385894539,0.0047071380006488564,-0.018135163444800997,-0.02652709309912446,0.03157801929924638
NXPH3,-0.01153152045067526,0.013159500193447858,0.005484260995112142,0.010195167137489716,0.03232549132252216,-0.032041078168014096,0.036535720284892374,-0.022901144021895664,-0.03814971209345604,0.024069415668023442,0.07444329337616067,0.01635006632784259,-0.01671834329410411
MTMR4,-0.0007423588333207696,0.08648597425558162,0.03208606306579029,0.01429893385421775,0.015559948138485682,0.033398531568409266,0.0018906289272113486,0.02824289124516479,0.12101545371446969,0.07164950524133192,0.02483586181304013,0.0383393814338653,0.0633560863104965
LAMC2,-0.021252747952902978,,0.04430513430824798,,,0.011398199320412177,-0.020249911568445546,,-0.032577716086824096,0.04953972076174492,-0.031050839410589788,0.030600066551972335,0.0588013428769331
IL10,0.019778284799792503,-0.031221632934767894,-0.027896575160938405,-0.030043003757723962,0.054248055900801326,-0.048153236433492334,0.014869831794553045,-0.013270902109847361,0.014653371327710647,-0.034675302749806264,0.03542536762408202,-0.0302887888126163,0.06715586998343111
SEMA4D,0.012264684692627873,0.007065999827266859,-0.03312919379774173,0.008425543598582882,-0.022050854870299747,0.010547386886179138,0.05401331792674305,-0.01906150578832941,0.07704226945276735,0.056473639042126524,0.07282566071248038,0.03131779160978819,-0.007425971097380514
TRH,-0.05596314594272609,-0.02310725719078953,-0.012117555914758233,-0.012668399590419694,0.008133873563149603,0.007542141627478752,,0.002499899131180213,,0.05340330701385952,0.09683705187637774,-0.025685039989749976,0.06816861473987884
SEMA6D,0.03148446121027276,0.05866915293022622,-0.06737597799624033,0.08836736130280991,0.08174538975292472,0.04276295508899382,0.06170230340851347,0.0011861487555717587,-0.10321372454954102,0.004831846434797711,0.04780052612780971,0.03708948870273707,0.048306443701166865
CEL,,-0.025357437619577573,,0.05094416739509619,,,,,-0.039836957795462924,0.01696782510351522,0.017158180564962218,-0.021486475537763408,0.005176132384387758
PDCD1LG2,0.0012980339108406825,-0.031221616755995163,0.04954138200169979,-0.02816708844799028,0.04335474228899345,-0.00553103076589912,-0.02964657775684771,0.038572648070098824,0.10486096105267792,0.015203496967597312,0.10651747032460566,-0.029153233440775594,0.0804323432834251
SPINT1,-0.013070519261565827,0.003160278888792443,-0.01338607519958904,0.12681584780733599,0.04492664565081061,-0.005196473720670087,0.06750555392033551,0.04807621484797105,0.10114199274099489,-0.010640058885246835,0.011959939671092972,0.001974192281592916,0.05870021784561053
CTHRC1,0.08793583875724717,-0.02714931664629366,0.028552218689403892,-0.04357078544310252,0.051994913008664066,0.04157363168130417,0.04133486832398012,-0.003295853843891177,0.05780793554947388,-0.026171715440378777,0.07052681560468153,-0.011958772859915449,0.04032746314610027
