,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1
SPX,0.06719379608627288,-0.059033620371167855,,0.028172765394931954,-0.03672904336462491,-0.02366386116201827,-0.10849183405263516,,,0.010579867674069699,0.048991171854565925,0.12596533124854548,-0.11731344423883698
MFGE8,-0.014437159447299742,-0.03596911918765368,-0.011984244926410278,-0.014441298769905095,0.0452693379617313,0.02928622584020266,0.09037036298523388,0.0016164422548241293,0.0604514604029179,0.07955804001925164,0.025007925989243146,0.0340092382545635,-0.09327220655821657
TGFA,0.014687445965115226,0.027382442661812733,0.034449556507862786,-0.043133071148177916,0.1020644234857177,0.09693556342124479,0.1149747195819997,-0.0701134119096875,0.05197123426262785,0.06285228697356404,0.14237778279413615,0.1275233441926305,0.07268564698216463
SLIT2,-0.007722178503622691,-0.007572003784789866,0.04755791113561301,-0.0005456260468632285,0.008034900796516491,0.022732609829887902,-0.04411880902282202,-0.04490764677192154,0.026885374457721527,0.009471799489040119,0.10737875071448615,0.09947263122521745,0.0343931033653279
PLTP,-0.013678088209648297,-0.012593173794399148,0.12411829424971238,-0.009633425688148647,-0.07706644440627604,0.05963346051495973,0.24768146001550337,0.07976168076984036,-0.06424319284578235,0.04080861857543355,0.04658561282701483,-0.06834079566584501,-0.042745246549496144
APOD,0.07745380941666288,-0.0016793949603344795,0.1725308518377814,-0.014732698742052595,0.17211909449971974,-0.10019828926705374,0.1303120982476464,0.04028241259905662,-0.0726169783703992,-0.13176579320464143,0.1794155551002429,0.21990380609755372,-0.0016517077943476288
B2M,0.01722206833646,-0.07468654491777454,0.1658716954588216,-0.011781941975218223,-0.08994707937678277,0.062442849132186215,0.3474162330607015,0.06334493895729358,0.15047942980292428,0.04022439415944285,0.1467086761588296,0.14790377338505103,-0.04063791125211736
OMG,0.05769546434357022,0.012716726415666606,0.07773698880124034,-0.0303691722532076,0.11504658283220501,-0.05917033983779486,-0.08145939217545543,0.19729180118543982,0.08809654234347551,-0.04735355608178869,0.1606965343989165,0.2556496909497174,0.01157846829559668
CXCL3,-0.011464627832231579,-0.024425269596404654,0.01883087523583046,-0.0487082391382685,-0.08795189891067626,,-0.03389996886343505,-0.05678930124339874,,,-0.025151030046954858,-0.042308500452895054,-0.05833048500781275
CXCL10,0.0527993252586294,0.042904281136465765,,-0.05573297876971391,-0.006099011959175717,0.030205610558032985,0.2888488086204614,0.013227191566930932,-0.034237672171153824,0.009356382565274508,0.01486329027001789,-0.017350312336663606,-0.0007320996179315089
RSPO3,0.03628353766349786,,0.00882818411040889,-0.01380239306518449,-0.06914112375220607,-0.039751321091549316,-0.07557094463589141,,,,0.13640649846736147,0.15080134610782647,0.05677338766712852
CORT,-0.025811616573003234,-0.02121790080186416,0.05707256857045344,0.007205094506515279,0.007224693031235652,-0.027206319761756668,-0.1075393829544928,,,,0.08155600051043363,0.06824449644090812,-0.036587073957762284
NCAN,0.1087697830231091,0.07951564250086003,0.06875746152456466,-0.022274486180934038,0.07448490639488857,0.07570056043613159,0.1397900420145585,0.07522717395513037,0.13439409535187194,0.044004393390820504,0.22142922264634296,0.21462878082355213,0.04371651834359201
PRG4,0.03342440741753232,,0.005924540166144892,-0.01362236672744819,-0.0009209681466433307,,0.04642031812527891,,,,0.04120939785883821,0.009546270975109227,-0.039131248491394925
ZG16B,-0.050265806553823345,-0.014296304818804579,,-0.0158104225991272,,,0.03705373995339217,,,-0.05682771449863694,,,
TGM2,-0.008286673120646248,0.020367509612373,0.02775059554692131,-0.025926887178067307,-0.04886521686869149,0.0038947011088146903,0.11673567615513583,-0.09179861500950247,0.027960510280677423,0.10809828568013512,-0.027376143414934172,0.0010354785633665308,-0.03458495404976823
VEGFC,0.04336864886209237,0.10283253151152852,-0.02175667917786006,-0.02427870502962904,-0.02916008789872695,-0.00035630215233858334,0.011593999353525576,0.04029686612857326,0.015787709585213295,0.053904881457282644,-0.0704530891436251,-0.020258267912218512,-0.004648089955267382
WNT6,-0.03999314630483688,-0.013221175815094632,0.03132258471555979,-0.01884148723901662,0.027464604087529085,-0.019544853809870037,0.10339504892177821,0.0536523613205686,,-0.05404316315998723,0.020410800074664358,0.07245250900281942,-0.04197336272723768
NRG4,-0.03338619594192232,,-0.016160813436272393,-0.0165790434743642,-0.029612500624610662,-0.02392651415550518,0.10084883174255722,,0.013637109782270593,,,,0.058367821477792306
PMCH,-0.038479387532147,,,0.02807244250034161,,,,,,,-0.0074847637282668515,0.0443812087826284,0.04430252600682411
COL9A1,0.04044241105351043,0.07234149424122935,0.06902157245397862,-0.017315600875439898,0.015775112922277047,0.16837564999682744,0.1442715771693711,0.003569885526498732,0.15630528963683255,0.11226617666531104,0.13968917667678904,0.20447458617104664,0.03795310576542587
GDF11,0.08103104180967818,-0.003999229163302955,0.1429925857204636,0.0009964145637581206,0.08150849105396149,0.09963385790874515,0.17631492127406617,0.02198771207429529,-0.021619062639319737,0.016231696621075698,0.05060747412754481,0.012918212120868211,-0.07011716910504469
IL24,,,,,,,,,,,-0.06258850264753711,-0.06326143368633341,
SORBS1,0.019722005714483456,0.02865524506652516,0.12359639993903286,0.030248439985260278,-0.0493189289628927,-0.07179799853160705,-0.0054036583954959125,0.15712334642639428,0.037930083317690766,0.0923476206952934,0.1132691625179542,0.07059858849258702,0.05680308272641726
DLL1,0.038992770827819004,0.0022347622781065386,0.06859987069017569,-0.04277146923950371,0.09586302221866579,0.11929126546433828,0.17865718893236496,0.06643333389465289,0.06254622019292365,0.08593082758472136,0.0981589673834346,0.23226263957816098,0.043785431629626975
TLN1,-0.08513267949425096,0.01543703917509562,-0.09460767696363123,-0.007604107473904399,-0.05881812842116377,0.1309526118004086,0.22503982183716975,0.0733247907364001,0.003200758837080418,0.057122182322360736,-0.09657902882285099,-0.0550023025292273,-0.05114610377850845
COL2A1,-0.0010506002504752762,,,,0.031229114228012913,0.06720403465306952,-0.0041856591203469,,,,0.01659849595122345,-0.019749980213123828,-0.03274052367651742
SHH,,,,-0.0141558756326205,-0.061262324164564695,0.05622370144073649,0.020268258478012793,-0.13341142889513646,,,0.052606735403584064,0.08192617758759024,-0.011821431703976681
PON2,0.11642893227804495,0.04575505795039605,0.20711954268187024,-0.04428344572746799,0.13227282900509085,-0.044995469803478044,0.24135039382843648,0.041190880683240304,0.1300371571333847,0.1028805912123663,0.20390897810660216,0.22178912987839158,-0.12100147095854205
ICAM5,-0.01834729078863423,-0.0170186225354116,-0.02286162996506289,-0.022062936903413887,-0.07757736822949172,-0.03977829427256355,-0.10670617345219358,,,,0.0009037435320733804,0.10965085879435141,0.012397070725537324
HPX,0.02210102554577772,,-0.017076137879664288,-0.0007595093845893337,-0.013115812592480798,0.055973262931399204,0.07012623781982111,0.1167800096007529,-0.01566444938996994,-0.00465040181029822,0.06268267116486008,0.13358812460181752,0.05763654159038776
SFRP2,-0.04819255170101881,,,-0.01612200827528987,,-0.03830358743265105,0.03291042333855951,-0.035327410625867854,,0.08365788689199236,0.1210519365658008,0.04264658932157306,0.03673923823978897
CFC1,,,,,,0.011615096430824548,,,,,,,
CD70,0.018283636615475142,,,-0.02740282690654089,,,,,-0.03988443432556342,,0.04605715144089281,0.028666397743249233,-0.022693339440059256
HP,0.01327350779055467,,0.16384640956091184,0.020254332882989792,-0.04598857150288633,,0.12037524024103817,0.1648367777346804,0.09156226017584486,0.06623997012225463,0.10591315382175343,0.053354946793420496,0.02370147952204362
CXCL2,0.0340107896579795,0.004003912023045924,-0.013289444987841233,0.0005271063997378877,-0.0458357776607187,0.11096048569780295,0.051926333189582244,0.12653579666394357,0.03517609446369352,,0.0022568478368151317,0.021249279418234776,-0.05645699951281565
NPPB,0.04410065362226965,,-0.1207531898378922,-0.011399210478271552,,,,,,,0.05275841712643375,0.04442809496765625,0.04771914911322778
CCK,0.03918444191110772,0.029454158186016377,0.054401595921888465,-0.05343055035498079,0.04074367710780928,-0.13273299807309055,-0.24991493797136669,,,-0.049115602294203996,0.11316665136770838,0.138839818368676,-0.01528442241353553
SEMA6A,-0.006804189292354903,-0.010105979514950781,0.1483413628465968,0.013604698870546503,-0.0027092387378527447,0.08546706660022031,0.19525176746748094,0.06674263483196377,0.1076734157367269,0.04039169067624972,0.13645110191483997,0.030167197021431686,-0.006765715738061592
IRAK4,0.052939704738019365,0.037621641432158306,0.10020092078118792,-0.01149572400135927,0.0036740137132700115,0.07142159895906847,0.15341120531332222,-0.02135872270934458,0.0890238311243732,0.10281353353561508,0.02029579589094534,0.11645895705805183,0.0055537180868881425
GSTP1,0.08687930999020967,0.02678568876912193,0.11532695029213673,0.020714746147151998,-0.0030699556676064468,0.1418846619064887,0.2250947816024368,-0.0156713523780944,-0.005070182744969503,-0.06088756524765044,0.0987868507113608,0.23138388699503784,0.06491879766584314
VCAM1,0.07647687483115996,0.02610101344851059,0.008907598125211065,-0.03754996917597611,-0.08906778027275963,0.04602569182313189,0.22512785770675398,-0.06776603476415521,0.03535692128766839,0.1476570068381022,0.020309131394041547,0.003944016909856247,0.027799558488941847
NXPH3,-0.011066124050527882,-0.022992971752418524,0.03298309979362755,-0.036146460757962524,0.017043502722185657,0.11077682639326182,0.15993249110044908,0.05712429942006552,0.09623607703881291,0.09523010290257772,0.1634756529412566,0.12600385697643088,-0.019078665745607865
MTMR4,-0.007962390444038958,0.014123173681598447,0.046371625523637564,-0.03798575664833415,0.03997885963273355,0.025693422504326404,0.043572150762419555,0.034090300678176616,-0.0326934073896185,0.053259672954058014,0.12152596625854797,0.11080454014376209,0.04362119003928936
LAMC2,-0.03670496436666597,,,0.01678750846392384,,0.027440143980346294,,,-0.014176184388412318,,0.016068931309043834,-0.02270421565215445,-0.05798928960819305
IL10,0.006073139856676975,0.04884054165536032,0.02684154868781043,-0.03554745308106365,0.024981799905214375,,-0.005010082420344233,0.00615478333015255,0.12790250105276216,0.05234843234370374,0.02644550078669339,0.08050217823020034,-0.02379934027776541
SEMA4D,-0.02771042180949915,-0.04470665609344859,0.11445177083890624,0.029116126783955823,0.0671796295104563,0.007226856386893331,-0.06864781781382942,0.03209243652289953,0.032462332770885574,-0.04401841493177988,0.1827198760839894,0.1729562288517389,0.04051073286452017
TRH,0.02655581195246795,,0.04387071920149857,0.0020051926069879523,0.021044616385146844,0.007626898695366467,0.05561525539308731,-0.005401022722476057,,,0.11706989674581703,0.11891817395264333,0.07230994973493544
SEMA6D,0.058375925966888585,0.03438185197422314,0.11773792606952355,0.022489458904787055,0.0075584694015178,0.0721436563274944,0.11687759044591559,-0.12378367277210772,-0.018364311512537142,0.14605349624684832,0.06599253384276742,0.08066093668077239,0.09579696067511322
CEL,,,0.024965994576017683,,0.012965090844509065,,,-0.045250496740839176,-0.08218564094881851,-0.029315858732158223,0.033406884589774075,0.08610284490882826,0.011387526065835055
PDCD1LG2,-0.021475750164631567,0.024758961239638763,-0.004928717471292109,0.032365319758614855,0.019941956847908938,0.07834973060824861,0.10551930547559256,0.11839892161473368,-0.07024552022519438,0.11717495514160427,0.08273202938828263,0.08616322998219537,-0.0035175775052325915
SPINT1,0.011271144367534585,-0.019366669186742656,-0.037946922300313594,-0.00048611119157755255,-0.042552371505907724,-0.008645437846659939,0.10981977502208289,0.02668825207880301,0.05054779217386683,0.15267988588282905,0.17988316927270667,0.17703033241428318,0.02966348879743615
CTHRC1,-0.0007345976602379197,-0.019833255698043447,0.02420951668988772,-0.03985861759032466,-0.07653453407962547,0.14911759734046723,0.17753041620101076,0.04090537528125606,0.023561511064112178,0.15333477637996942,0.04818267292987321,0.052203124420050435,-0.01825999405963676
PODXL,0.03014000459777929,0.04135988433629835,0.25636548018463956,0.04922819175755288,-0.016978696182798028,0.07911435567821017,0.2867420156453689,-0.0012583225721130627,0.1047625115217857,0.10634293392903375,0.10860290704286435,0.07401817480892606,0.06681141358954804
JAM3,0.021695747143544778,0.05718639061450132,0.04633771009639513,-0.02191016926163965,-0.0031730823896498985,0.03601123256066624,0.21896145846599416,-0.08037947429418929,0.0888303738299756,-0.0568778103280941,0.038763184713788874,-0.03240865342788778,0.004642062149216919
TGFB2,-0.0054861901631410755,-0.029720205517296976,0.08083377225410282,0.04898616580641916,-0.008724918257415447,0.018629811931624836,0.2891733939462082,-0.013768549260838227,-0.015664799140366475,0.09917181982430422,0.1441431431374191,0.07852985549869644,0.004546224578017784
COL18A1,0.03152176305611537,0.009734321113529945,0.20121663861422484,0.013170643328614567,-0.014338164583361188,0.11056816489690666,0.25634612167881926,-0.10484843075604174,0.0962950879893918,0.03383301509540764,0.018977745035246796,-0.06514895725220601,-0.07607079053575813
