,MGH258,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IGFL3,,,,,,0.05296967213796554,,,,,,,,,,,,0.08171761113179285,,,-0.016905082432429757,
BMP1,0.03941822047029376,0.053702004712692736,0.05656008031332633,0.006533920608924273,0.005828732647761378,0.05185595948940156,-0.04960769503252294,-0.058620881379391664,-0.014362486881229698,-0.07495076059367886,-0.03465351876076313,-0.027999479389383717,0.025179556132431426,0.11643503686531001,0.07019057235525973,0.06609215851965204,0.027585592550559188,0.05441819676098248,-0.042316885720856096,0.022508601335173094,0.13561448380876165,0.057774912206668874
NDP,0.06894110423949093,0.042499254138902126,0.03812654686785731,0.10235242131897516,0.04072749906173405,0.010084496815493041,0.006270755703689848,-0.03543884717863365,-0.022964169875015095,0.039998416535563956,0.050667582354931025,0.07305782493813014,0.08768673456124072,0.06844478730357013,-0.07834211626720805,0.0913583493467797,0.01834629346881542,0.007773620258587026,0.019973390466413825,-0.025350147625136685,-0.054982518677086555,0.053598519142090795
TNFSF18,0.09001432258607744,-0.027393522957415165,,,0.016185081436799253,0.044724009653622596,0.05859482068274434,,,,,-0.028742980671015696,,0.05365475247067224,,,,-0.0015428786574982086,,-0.0316419162009007,0.04532622531031727,-0.03928059755265594
IL36G,,,,,,,,,,,-0.012934683290826329,,,,,,,,,,,
RTN4,-0.008550520832469103,0.04366158250251086,0.010626610163464861,0.005047677041719732,0.1007504591234987,-0.022537277502874927,-0.003427113056907656,0.04091665668167647,0.16221507531273718,-0.0012604830549783974,0.01520496648140919,0.07017246959654136,-0.11186774191107651,0.08077993876387062,-0.07222071168196371,0.004665875532593425,0.029492729184291515,-0.0015548223646531937,0.07326497618231313,-0.0779813879368154,0.007822302854188895,0.0454549155645088
HEBP1,-0.03447679451553442,0.002697584774268965,-0.026743989275179767,0.010491325290294598,-0.059318259526462594,0.06086293832156142,0.005738415428026236,0.0386841560144475,-0.0439848740702279,-0.09055499909115768,-0.021674834832627235,0.0503399745645526,0.06387910631006702,-0.008034090848945482,0.02037992541083899,-0.014139821129891489,0.02449342473279153,0.06844326200428594,0.0402562791765715,0.026116140230112977,0.028197027557674805,0.02060644031265315
WNT7B,0.1068968944079686,0.047279261539864795,-0.026008350274236664,0.07601173010896875,0.04193435308879502,0.020383828177904555,-0.012513825795916087,0.03672820236646955,,-0.015285721961887369,-0.014216707547622467,-0.006592226463303451,-0.009533111156631378,,-0.03849385974191252,-0.03368693423126188,0.03426233273218618,-0.02197537083869814,0.02108499783851051,0.1010086496187524,0.05075240072299527,0.0034793497600016494
PTMA,0.007686753629844791,0.03988628582983852,0.0015666941427880192,-0.02424221068036855,-0.11005501297630288,0.021361391571039876,0.06026167349031298,-0.020684531280300133,-0.1599246289763544,-0.02184437718312392,0.00048303604908816864,-0.0038213429021095196,0.010515139347473485,-0.04417121404301235,0.0034563025416167446,-0.09528545905950822,-0.04388853009143027,-0.022058441131062912,-0.0017446414295976358,-0.024958031304734885,0.10925811977310249,-0.04888187539560358
FASLG,-0.01817844964224868,,,,,,,,,,,,,,,,,,,,0.004870475952029711,
CEACAM1,0.050268350012786164,-0.027420566349005773,0.038570142629605064,0.028893121805949627,,-0.0031624933466277484,0.032474844576001166,,,,,,-0.03424587915366441,-0.033632030186094286,-0.03452190998610336,0.06411406713233767,-0.033648483541789086,0.13029938534086186,-0.028274964227045295,,-0.012918942230372538,
PDAP1,0.017765598888513798,0.023317942983925213,0.07870355867361761,0.019715322099316836,-0.06540166653086467,0.04200520679870645,0.0029435634891876315,0.0006149658847789675,0.015945097329012083,-0.0005813350968923788,-0.014988481901254713,-0.0286856137501452,0.11211925036120034,-0.008086028355331756,0.01373353037272509,0.04972466273368076,0.041274084829346476,-0.052738931126376294,0.04573449278742125,-0.10630626778683672,-0.04596218041176959,-0.049895617045580654
QDPR,0.004856443768876044,-0.011390919942624254,0.01834374011250528,0.0449420760856828,0.052074081138051405,-0.00942934433661966,0.08217499092530786,-0.026538912949659967,-0.10830599047703912,0.06594514771031706,-0.04348465314328311,0.0005590800981006296,0.02188317793614668,0.02862361240826558,-0.03429380222725591,-0.033660305787815877,-0.012061539880191364,-0.006771998019451327,0.009032452975627329,-0.023670704368271907,-0.0047568574249218145,0.0772414639958706
POMC,0.015416318389377879,0.021046593066666508,0.027244676935903298,-0.021585626638136575,-0.016310962605852977,-0.03869256035048011,0.036839250581592355,0.006320970322183216,0.08791663902631393,-0.021208897671451905,-0.01446912866091902,0.033587587433635255,-0.03357933717963537,0.0168277178458991,0.09531860639278038,0.025931705111100278,0.03633141891574034,0.027821753005055433,0.04064304488972697,,0.03376733713387703,0.044328040045680375
CCL18,,-0.03421827599802331,,,,,,,-0.008044882632932964,0.058923959702132954,,,-0.047399537541783936,,-0.024476601774794642,0.1775448148737125,0.0114951913670411,,0.04215684880873943,,,
CCL17,,,-0.03736699739718136,,,,-0.003710621208937241,0.036751290600935134,,,-0.011816200401703973,,,,,-0.020318317137507664,0.06794937275440777,0.005645537088755487,,,0.01113666495252731,
VEGFD,,-0.03421828686392863,0.08882996989508236,-0.015506870304817002,,-0.013047982009378865,-0.01624914204118754,-0.014927995990685549,-0.006307860391969631,-0.014329588603711165,-0.012663787957660417,,-0.012818054062058652,-0.02370365672811984,,,0.04318470641358453,-0.009138804102170045,,,,
TNFSF13,,-0.025822217325904995,-0.025774918506479394,,0.021462630517620634,,,,,,,,,,,0.0067223603513620524,-0.029113385505668225,0.06954637819158474,0.03943232148750018,,0.09232135263511591,-0.030017690922269382
