,MGH258,UKF248,UKF259,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CKLF,0.07071226902069265,-0.025077702044838283,0.0017200181460202341,0.02625275628468787,0.07592167864991214,0.013517437545936808,0.021616655935905418,0.02533910097333943,0.06552081951545453,-0.006370021188792295,-0.008875480677250185,0.07072726179380555,0.003392029139610537
CD24,0.07537099207530366,-0.03589512095123527,-0.03337262360309996,-0.025874390087545857,0.07394724060069066,0.006540204960562151,-0.026463169379850385,-0.011939902805306362,0.04329093735304665,-0.04088889004995793,-0.008581941609915177,0.06260088204975954,-0.042367180089601594
HSP90AA1,-0.050416087528261384,0.061382470781414726,-0.0022636735614750612,-0.015159970216799528,-0.05875757441352518,-0.05900903149713766,0.015383655164330715,-0.05376299439943126,-0.1644357348652926,-0.054999445352177136,0.01241201636780298,-0.1501102972179949,-0.04227819006430991
BMP4,-0.006613579701086267,0.02390723475171128,0.011165272197731627,-0.015296481112352312,0.020047421555561783,-0.0881002129498979,-0.045042801095077245,-0.0061758476190592795,0.07006676435661827,0.08894457696431549,-0.018311021180026473,0.03856603281401344,-0.03946556118735694
SCGB3A1,,-0.016909163133205157,,-0.012526277539105672,0.10883597332273816,0.1455544517424214,,-0.015645385015416142,0.027055591134927746,,0.15590431923451253,0.10936542008312562,-0.0259090539383263
IGFBP4,0.0014072107151785983,0.007571277463656819,-0.026857169506342288,0.04900164420434384,0.052747607990494244,0.01859582868133811,0.004864296009267323,0.07553293720833983,0.008730639725875084,0.11343572609126189,0.028788951254378962,0.12150893993111832,0.057181897197825376
RSPO4,,,-0.020339355104761304,-0.024901473616708625,,-0.03959852790633796,,,,,-0.02251082510703327,0.018653328328193382,0.02215658592875718
LEFTY2,-0.024296663032513637,-0.01690997188649309,0.013297487165767537,0.008621112594947517,0.06483454327699407,,-0.026573277735186578,-0.021518584233670986,0.11644289236299192,0.14297891699724322,-0.030613234948800958,0.024712493805726158,-0.022333164887358193
PF4,,-0.017540542432987423,-0.009045494816796198,,,,,,-0.020464726989683282,,,-0.002919625781169668,0.06021221809324942
ANGPTL2,0.012240105089067636,-0.03226286923950441,0.027400354870637654,0.015162282205964214,0.08316499104273353,0.00893302442266409,-0.06358731995138729,0.05229303267170715,0.07365396163185053,0.008586426878122982,0.04045910830196996,0.09534166404066328,0.007929414667360567
LRIG2,-0.03364822704911488,-0.05288700367899752,0.021588040204611806,-0.04975158888769384,0.048600871288873,-0.04260114126066057,0.002196037687699989,0.02564532803813311,0.018507192661054182,0.035160424748245746,-0.02548633837817782,0.04541097561900986,-0.016296527661034007
ICOSLG,0.04155961584473133,0.04260269883810256,-0.03413458773545339,-0.002516436585930137,0.011628984704162201,-0.07241150816787062,-0.03528309406518107,-0.005576182626350702,0.0359891762400227,0.040743546641843535,0.07084145628821287,0.08921348789596546,-0.013482892354775546
WIF1,,-0.020436026367882026,,-0.04590512985283174,,,,,,,-0.020925992378414644,,0.020541253746908676
NPPC,-0.022946757638231924,-0.010755308452931293,-0.014031793137994459,0.010719177375236134,-0.02594673688995919,-0.05123302650414278,0.057798157854086984,-0.0378417561562093,-0.03872063541989218,-0.0255796907987334,0.025304749144148018,,-0.016714959251653623
LYZ,-0.0487654541921265,0.06363847275036572,0.011311028467273311,0.08835538379100946,0.08229629869308686,-0.007957345849005117,0.0100917658885027,0.04528418320790796,0.07219203287166974,0.12543831121576204,0.029065389925881414,0.08936518292368553,-0.025283767415465657
EREG,,,,,,,,-0.04222018630520489,-0.04467992411970427,,-0.0008899004328967067,0.03683175989461489,0.04607570774281468
SPTAN1,0.03772149462903704,-0.0371358136242063,-0.0020041657427510556,-0.0299318214672968,0.021090855230757596,0.08671929262711658,0.063011166355665,-0.001963826704215586,0.0726549955582396,0.07890119929777957,-0.0772296962896861,-0.07698927086987634,0.02632273436248588
PTH2,,,,,,,,,,,0.019882731060756796,,
LIPC,-0.03141763678418961,-0.021474234378201323,-0.01625542787029061,0.08275371453842306,0.16566823257800517,0.016487528890392164,0.014030812702790031,,,0.08214785647191641,,0.03163778867872574,0.0732327711953417
COL8A1,-0.006546473717267338,0.035137048550852104,-0.00010512742963507696,-0.023452403676852553,0.04126840780138332,-0.0019813888823202366,0.01556040797667684,0.04955856292102043,0.08686361466083746,0.04496610535413692,-0.008224529290825091,0.08798804969892501,0.03992873048732016
GSTM2,-0.000995126770009315,0.08560923126291517,-0.022228668999160782,0.057690248181407076,0.07704614713417822,-0.08019693316831122,0.044902111801563845,-0.013461619606397869,0.10533094336346703,-0.05720786595104339,-0.015790175684937915,-0.019860045585701112,0.09559895232914813
SPX,0.06793196761638284,0.007289260297682222,-0.026636346035933473,0.0389368675654337,-0.03439737704102645,,0.06467018347768679,0.0629532730817684,0.03839957100305896,-0.06201515691196481,-0.0015316787902192154,-0.04064315684375605,0.03664661142616996
MFGE8,0.05625396026937167,0.005266665330928878,-0.04862993452913089,0.046716338914689626,0.04630400854181315,-0.031042708153767386,0.09811721088525661,0.028452041789436472,0.04388357763424133,0.1290016906570786,0.03352092277742074,0.11797020211544351,-0.0034263446772897018
TGFA,0.057680602913603836,0.0048372333916280675,-0.025054497218847713,0.009748279740269958,0.1017117156550889,-0.059153309471881285,-0.019090168558459505,0.07343143354615192,0.0555308969132168,0.03261348762772461,0.01799822392776679,0.02540489482030595,0.1132658267797312
SLIT2,0.011032087607744037,-0.026909199643154448,0.011043298938349,0.02347096600212721,0.022701061132411684,-0.0329759217618888,-0.02815849787626722,-0.02272306517583769,0.05825478396264635,0.012541808561607689,0.017481440066765483,0.1164488021981594,-0.003537633767944866
PLTP,0.0038323080727606295,0.004467051331198326,-0.06524960299889415,0.0104011160443368,0.04802047262713704,0.04143071450140032,-0.07808224069285429,0.008045818668093927,0.036577078339603865,0.09932411778498666,0.0329766386702598,-0.021163445310008685,-0.03496730728309367
APOD,-0.060656679676086026,0.00602037117409776,0.06349441420142894,-0.018240750536373675,-0.05514021664711197,0.022037668232613543,0.004744004112561141,0.03136328468139646,0.0960763278012043,-0.07833590037312596,0.029077511593798698,-0.041101535441081694,0.0374911584883364
B2M,0.06605191047617825,0.037839247178504065,-0.025849279809417265,0.06268028471415021,0.11744577401706029,0.02749475210419039,-0.041953689971797936,0.05634355438153243,0.12775745842091224,0.06918580147044334,-0.0037119302349897148,0.08001701268999377,-0.004504514693614058
OMG,-0.006079917309819157,-0.045961937607068216,0.013785965229931267,-0.021209611702646857,-0.032581453027255756,-0.033637849122212495,0.02493366404098802,0.03194947038484812,0.09718460605506564,-0.06519408779704722,-0.027284196830736244,0.020029378256556117,0.03992212535946877
CXCL3,-0.019761567923197745,0.10109364136727299,-0.04147934595626143,0.012894522312760046,0.001347088618808322,,,0.005313436282170558,-0.0225125556762104,-0.03476456452751626,0.05997381379086751,0.05536463743301715,-0.02396259975369255
CXCL10,-0.07180460114708226,0.018987199454740526,-0.0317253183904536,0.04763966006172392,-0.02206679453431889,-0.045347813001954555,-0.033585675567507065,0.008518574479499936,-0.027449131545658374,0.009834348367414486,0.044146871993798284,0.05639318656324331,-0.0541993670048158
RSPO3,,0.03771052179147624,-0.010504577537266264,-0.01350981144659485,,,,0.03219942544923728,0.002900283153369856,,-0.021670705183957212,0.009201453269934795,0.05160583245253173
CORT,0.01485986372232559,0.03645498961544296,0.01607398076370961,-0.03584111023369094,,,,-0.02890477485597544,-0.021415296652362314,,-0.027217295644009203,,
NCAN,-0.002611683819342221,0.019768171422801826,-0.021541539730779484,-0.011051090960046969,-0.05629347129200624,-0.07331778642307554,0.013224816841688523,0.005202211828243873,0.06789730558059985,0.0035990420637855426,-0.05311702413532666,-0.0069243520342788184,0.022238309449894262
PRG4,,-0.025429364509715252,-0.010367565019612987,-0.015795202835284194,,,,0.08101842952064964,-0.031599580699203086,,0.07674511520781455,0.09982167139900541,-0.03256901889623141
ZG16B,,-0.008308635747694325,-0.012032827155778336,,,,-0.02311623429992116,,,,,0.02997948671151428,-0.019962236344388793
TGM2,0.02171172639456981,0.01290456295580104,0.012310501049390696,0.018790835914001332,0.03095014268236467,-0.021500719168291552,0.04408757583165587,0.07696744222691268,0.027647283631906692,0.026597949745788732,0.0022450248785816514,0.0632102259893951,0.020099496616591574
VEGFC,0.031391810516882404,0.0005152896354150252,-0.01847777688142123,0.06704878321293452,0.076039189574266,-0.009455555084471783,0.017230028696053976,-0.005672917880639207,0.09142297193172118,0.03344374911906005,0.009847683417108465,0.03452958352821515,-0.034771213978768936
WNT6,,0.04876981708469049,0.02634631201073061,-0.014068402640059777,,,0.01120641965635964,-0.014609018361723822,0.1264613513801343,,-0.029875538661472988,-0.040033569173307575,-0.02062697924682295
NRG4,,-0.015573934442097268,0.010565026287547514,-0.018805433344999043,,-0.031604315107604954,,,,0.019349359667722815,-0.029726128612698428,-0.024236938929006507,0.03541952822649646
PMCH,,-0.01794979757023516,-0.017483192420608553,,,,,-0.025765697721888324,0.037617855816766424,,-0.017115077533556407,0.1136176346086945,0.04032102138417522
COL9A1,0.09026877045436858,-0.007981090922152266,-0.013178372122963642,0.043645120304783,-0.025937159590109945,-0.07751650461694827,-0.012497853549650403,0.005788675709458107,0.09107750754300199,0.08672577958405449,-0.01449422164725279,0.022871283275853742,-8.854969865533527e-05
GDF11,0.027784927303075184,0.02272675592124644,-0.015005615241156966,-0.0458510919456105,0.07601113746599478,0.009097869334738915,0.07616459807105691,-0.0006067827450567301,-0.0389421656432657,0.00772637115850689,0.03974740576281217,0.08309421708442406,0.016200810747768652
RAET1E,,,,,,,,,,,,0.043844151336705176,
IL24,,,,,,,,0.04822881051515009,-0.02013842732248254,,,,-0.03467911905526958
SORBS1,-0.038582959775756896,-0.024771760103710964,0.005208501067310415,-0.002809047832296649,0.04707524731445107,0.004611334040143851,0.027941791244993713,-0.014307859164506437,-0.03875375433874344,0.03723182196666824,0.06742469627017798,0.016701053344734183,-0.06957894386297804
DLL1,0.00037621779847139467,-0.013317708484123583,0.0670524087846783,-0.045538357333147254,0.07084526785013671,-0.04997256436737508,-0.039962706338324605,0.01994488720032769,0.1093970706070641,0.002045767011918975,0.011322823398746608,0.08211453961019059,0.08011885634621546
TLN1,-0.010311278198359919,-0.0061021847067800495,0.015776408336057035,-0.02170000226631593,0.0052238193644795015,-0.014637995071653915,-0.04338800918055364,0.08076522894792318,0.011908941224460677,0.04154774166265641,0.039651026979604834,0.10007020098701384,0.012983367172485183
COL2A1,-0.02304867366663722,-0.011792616385175978,,-0.013124866201293143,,,,0.04636678615650576,0.027941631022057902,,0.030626505331990923,-0.003174988323115922,0.04338177685540011
SHH,,,-0.010773602265091888,0.09357171760224198,0.17391387563668362,,,-0.025079184966421454,0.029806998616304804,0.09465175152686464,-0.03069075885669065,0.02306894595702209,-0.018673469467471806
PON2,-0.006629811601354953,-0.0038951098945733706,0.059387123248720045,-0.010489988086223376,0.05852954997647995,0.020245010542487646,0.08739947170963362,0.055080056627737795,0.12280598589868433,0.08623573497548213,-0.049043102512222596,-0.021256095509520116,0.03887266457265615
ICAM5,,0.010243024004221614,-0.016791423799277706,0.07556699336887149,,,,0.0006547877296064143,-0.010402628026892971,,-0.06477354589534355,-0.0007540567066385785,-0.05218108811323448
HPX,-0.008208992795718285,0.01707219445147672,-0.0019277608531048963,-0.020023346957442043,0.0010662100310681812,-0.01594861167205713,-0.03788400436574868,0.0073394504386712495,0.0634946613811547,0.11308669342251859,-0.03861802262030398,0.11647858619983043,0.00416385430690953
SFRP2,,-0.022480777447502,-0.01226996544616715,-0.02457334874009861,0.04595789354251888,,0.07729438748087476,0.040325728983826636,0.05041146938384883,-0.01316325186807428,-0.01350742463336084,0.015930724677019586,0.07414370264839536
CFC1,,,,,,,,,,,,,0.04553627808626928
CD70,,0.022474283864977303,-0.02085545011075928,,,-0.03429985775256898,,0.03842784722173692,0.06848407896437367,,-0.043288754845450285,-0.0010512704518808483,-0.01758944058650793
HP,-0.002711489855458977,0.0020956816980596403,-0.0007582200195535557,-0.0361120891838691,0.010105686986619601,-0.010939829938836708,-0.03997547565024885,-0.009060520902130775,0.062355754360520176,-0.0006432032605326074,-0.031137466411726128,0.057712009592371924,-0.013499556616251669
CXCL2,0.00925856963595406,-0.027881954592405316,0.031047661693325623,-0.024792511704672178,0.18968243959239606,0.1741144898748869,,0.026543844393524935,0.05623136493758383,0.008473777196802394,0.04271442399778097,-0.02166237722528808,0.024971114462581125
NPPB,,-0.0060741639718457216,-0.029962960199671478,-0.016119635260460983,,,,0.015554150937181096,0.027490367384353183,,0.003976911200609315,0.05012092610938575,
CCK,-0.005865844629973518,0.016319678030581014,0.03985665262975921,0.001306684739470525,-0.027513880664340608,,0.11742860778720272,0.005165371445009129,0.07095747606096742,0.0780385235771955,-0.02110228849591895,-0.0016109481811126575,0.010449506621106957
SEMA6A,-0.02616293288276105,-0.01980161479746944,0.06782369846977308,-0.056934508767817506,-0.016161404614384665,-0.014366839948940002,-0.0921217789260975,0.03659057287577269,-0.051168434743344635,-0.00987445729817302,0.019922817525841893,0.001875262587190782,-0.008806843961178552
IRAK4,0.017425131464389256,-0.027828883644764206,0.03142878081801489,0.022808917436719825,0.05953156824018159,0.0191372777599524,-0.006949479079578841,-0.026794000552986356,0.09691995422644593,0.11681447327052073,0.058456376832827776,0.07913963935859357,-0.012959874799005445
GSTP1,0.0575170654829583,0.021561669929323114,0.044279675410118256,-0.06612632934478853,-0.007284986290364058,-0.06056105516635307,0.04503820871666148,0.06908274520402194,0.10061721527745346,-0.020856340566891906,-0.04750691664257474,-0.02938057232253023,0.028519888423782433
VCAM1,-0.014244664935659453,0.01439447001460909,0.02384964741603068,0.009673592766908152,0.037460379502391276,0.05326470351861744,0.0166846278573582,-0.002849690057543105,0.012035356319868703,0.04326935550838175,-0.032052492001921146,0.0658210385801596,-0.06307986049705579
NXPH3,0.068148386107893,-0.01667662826465984,0.026184727580929597,0.07187392695216027,0.10203065168026239,0.07372202142913728,0.05480299833942571,0.0451777866495482,0.06380356167458388,0.07710306116604766,-0.05335306028326177,0.03472977604449103,0.025673028696701208
MTMR4,0.035211693193742045,-0.020564329204075624,-0.014423689124727346,0.029066732833943405,-0.032266874945764454,-0.12402182949904529,0.11895145254763542,-0.006464923535254743,0.04511928220554029,-0.007183071995778997,0.03858546312789092,0.03889820630365024,-0.019660442434674467
LAMC2,,-0.017122067747412196,-0.024080892542328078,,,-0.03160433405454332,,0.04979863168320044,-0.02644740580869336,0.11186021379729183,0.07105746271050843,-0.016287484563566223,0.02276025480744815
IL10,0.046679318277492075,0.02434046884561748,-0.004166995505820565,0.031751977268692964,0.01724575972393856,-0.05504235018750812,-0.03977710540410118,-0.04495268378964098,0.14729261142436992,0.02812037514601323,0.018269778218072654,0.12097286809806541,0.007654266148523206
SEMA4D,0.033970640990511565,-0.03403481750132455,-0.03274994176714392,0.017290223921431876,-0.02912464724199754,0.07131852039776626,-0.03052727184265942,-0.0033448705634841125,0.09153301867904054,-0.002495891034099329,-0.00285056884452315,0.05437704143085095,-0.029897644161698683
TRH,-0.022531783177929723,0.015525858368529643,-0.025538725993636338,0.002812975229137115,0.07103772820409926,,,0.003243243651384125,0.03316373261928148,0.1374536870792293,0.015451664492226229,0.031123102404666918,0.023515772082998394
SEMA6D,0.0313155968243285,-0.060340971175188836,-0.009280304374193395,0.000654164524087496,0.04051248682062242,-0.0009232456060405805,-0.08078923526286344,-0.05631563081945965,-0.0005141824284470414,-0.02050047953413126,-0.028739379385084876,-0.003219331361923259,0.08010573733596536
CEL,,,,,,-0.03694013547119204,-0.008613170716520261,0.04845114177582501,0.09839098647214116,0.05964003788042827,-0.042054119345888034,0.0044911343647915086,0.06637060539650592
PDCD1LG2,0.029661489915030852,-0.016325563442622086,-0.02568305444099499,0.016780112991964278,0.07150658900805999,0.07857683927122774,-0.08596277211734715,0.02853760828356861,-0.020268804226783007,-0.002152378119152045,-0.025069471855691673,0.08356056601026624,-0.05074165359647254
SPINT1,-0.03718701535969528,0.041697444241788104,-0.008852998649031727,-0.021179201880735733,0.05952994905777968,0.014679293471064243,-0.04244236219976033,0.04977542034877852,0.0841576519235668,0.012882520880732454,-0.05348484218397589,0.07584154069966746,-0.025335306561117273
CTHRC1,-0.010257267677742214,0.03060502052826768,-0.008698865760487022,-0.04096227649237693,0.08623910342043466,0.0243398494168012,-0.05161981508121834,0.09419738154125,0.11189153364150788,0.02998821321696607,0.04708149514610386,0.07999830782354905,0.05812060428839756
PODXL,0.01959882976598137,-0.010488383543506737,0.012428844725213538,-0.01972462283461601,0.14427849900071238,0.034711305776833894,-0.014585570406641822,0.021271730224785255,0.0846299191889942,0.0948722421390675,0.03447866656066734,0.038692885728826405,0.007228266786075401
JAM3,0.014201416108063544,0.026308760764659864,-0.043089177924180974,-0.016272218635422265,-0.03278526410556906,-0.0498073697894403,-0.012984394521152179,0.009341364273385314,0.00713808476439997,-0.01365827540427035,-0.014423207223093239,-0.02062737834190458,-0.026159299770805278
