,UKF243,UKF248,UKF260,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
DCN,0.0031115011145028725,0.061018933599730436,0.005538001683315372,-0.016162481927624022,-0.06756322527299971,0.06386039430081826,0.08094230314515605,0.1467713875508297,0.1682498178522861,0.2789945876588326,0.18979869519129353
RARRES2,0.004116885141198025,-0.011339811126375623,0.02090421748663514,-0.006747184188137111,0.0652434804477718,0.009994682871271709,0.12779384201198973,-0.023725821880178872,0.08915741199174732,0.012873992947072102,-0.026526224425133253
SEMA4A,-0.016370653429522253,0.01067207637706754,-0.04297634899466863,-0.02741658912098494,-0.020213346670788612,0.1178623048544949,0.006141783848264016,0.08249539635811094,-0.08415811850989992,0.09095579568429378,-0.032003568677279784
GDF11,0.037207379645047674,-0.0034558733817870503,-0.012174969379552128,0.003485127101746307,0.09579002813290655,0.0007997850668396355,-0.00560011281067385,0.06317973415632783,-0.000976289091661185,0.12201950091948062,0.0209380199843175
GPC3,-0.04046882274630606,0.009968715906723609,0.09833544295718008,0.0021292175187124806,,-0.08686931617311781,0.008717724174699551,0.12217880830292872,0.040465611464554796,0.18833758173458878,0.06655016833709698
OSTN,,,-0.016595314805689678,,,,,-0.021045902164822525,,,0.05689901961304644
GRN,-0.03619589743464944,0.08512252322881082,0.059650775916228665,-0.023986287930550514,-0.01280070184932219,0.04414489208832326,0.08913901517851712,0.14655318713142657,0.13092879415863728,0.1705288154382673,0.12269936394688047
CALM1,-0.06143783950677535,-0.10341903633499933,-0.014550361293459747,-0.014487986852107313,-0.03623867685119203,-0.034321089091490876,-0.08297588262636946,-0.040067541720931646,-0.09367676733754142,-0.09044934468271501,-0.12280393649204399
ANGPTL4,0.03889846003775053,-0.028517133149023873,-0.00931131910193628,0.007760915866305479,-0.014233750451031531,0.02322336464900569,0.14887565139770925,-0.02451143924916335,0.10202971496093598,0.07202573552330536,0.08471326874959478
BMP8B,0.02960874381822712,0.0581968607516917,0.017893774626206952,-0.036487841671870413,-0.027324552204443575,0.07644546245685696,0.04392161953903721,0.09022001091955348,0.12179449014506101,0.09543754310182032,0.02507010086478799
TNFSF4,0.04321431300388741,-0.019740306850381067,-0.0334717577387396,0.0659362274174778,0.016159658963786055,0.01984809835935687,0.01225950330642469,0.03785696177190621,0.09138670970390354,0.08883767305297094,0.11490184931794521
RBP4,-0.042032918444993975,-0.03288661743707537,0.05420578467908731,-0.022448913986346415,-0.008505703779092459,0.07038406221899612,-0.025720085130905426,0.04343120864592575,0.04723627693381913,0.024702476720083615,-0.02235956202543012
DKK3,-0.008367221831285543,-0.0021583976411973385,0.006508445314911404,0.031737958483359904,-0.0263059621315319,0.10780304442405543,0.059290605927189904,0.08381924035824542,0.00959507801620797,0.07667162974905918,-0.041348064828295165
COL11A1,,-0.01843573591623661,0.03194643819679074,0.0033187518609411474,0.07166432023522432,0.07216763266545372,0.10013331292291178,0.07132821351627501,0.11220416231347996,0.15240313204470018,0.11761866595661576
COL5A1,0.029542894055860962,0.07144072080472497,0.004806862107979699,-0.01908382223894921,-0.0055305046091050055,0.08461536206371942,0.1267757560921764,0.08849658610161193,0.16190494581508694,0.22410691243610673,0.11997903196203787
KISS1,,,,,0.06188089339207645,-0.0015544298304114618,-0.039278833001221015,,0.025736306162045225,,
MEGF10,-0.03648206098117414,0.003449764824828662,0.03477915652939601,0.0069146161622502126,0.091923613510002,0.05851526556530493,-0.03282611843518049,0.02942538565288175,-0.02153321413685519,-0.03812683130063631,-0.0316633324319818
CEACAM1,,0.03067065904457062,0.06527023347824652,,,0.0032382550584953164,-0.004399423985613839,0.017857173671846555,0.05284487355708736,-0.03025517681720894,
EFEMP2,0.07356414399371719,0.07518919524031539,0.03332560193410658,0.03945656736980331,0.020831386941280613,0.058155528436047634,0.06301204694429043,0.10817903123451719,0.055579352015025105,0.1968459527277094,0.030712084371861983
IGF1,-0.03013945803710234,0.0022797605070900614,0.06114519879913415,0.009165741206917342,-0.008713607343810137,0.07060640734618763,0.010839045958874364,0.0036681421360878807,0.09585301566277109,0.2334438861891714,0.10902053573925928
COL6A3,0.0062886420995159715,0.06772001173869607,0.08231052122898745,0.014882908487455129,-0.04618951907620408,0.09216014448044674,0.10450050273189347,0.11967963345098105,0.2227910250378831,0.24047373488454007,0.20584863343097673
RLN2,,,0.010606807580232231,,-0.014719443440206868,0.021362964435943863,,-0.03504283910631324,-0.0312865687802505,0.001023318946427446,-0.008208296871199814
WIF1,-0.07278303428031396,-0.03767606880884457,0.02337026645389988,,-0.022422840523619408,,,,-0.02765091614787164,,-0.005527950146420299
IL13,,,,,0.013291029792638758,,,,,,
PLAU,0.04117760297551651,0.10361540210973681,0.021990333306817822,0.021801752806367036,0.07795425559185327,0.11402515340107434,-0.005435481558846256,0.07868813120799405,0.1686687900819175,0.039393672365167644,0.08645702100188853
CXCL12,-0.013046394283708422,0.0812382736292098,0.002735512795111183,0.0467397071990771,-0.007989182230052412,0.08555801518154,0.07909426235962828,0.06131962779937009,0.09209868207312973,0.25109071846273784,0.07155781306867394
MMP9,-0.033219214746693884,0.06742558084524822,0.017021281214051054,-0.03820950630279526,-0.05263742573409226,0.030516241383461932,0.15663029355827515,0.11271376242990169,0.09028323229877616,0.03853452628338687,0.07585690548824484
TNFSF14,-0.04140184261120652,-0.02644123505897022,0.13155247344084656,,,0.031673259830175764,0.003397352470560236,0.013755554760754183,-0.026615533223680966,0.06400856285233214,0.07773995841830095
HBEGF,0.08004961304817101,0.052220642612954435,0.055452817006410415,-0.02303642804241586,-0.0024252341322651486,0.02516552842899406,0.08192230068422071,-0.0559761897794906,0.08155870361618762,-0.017305414431810343,0.14708289651634027
NUCB2,0.021654882024484744,0.005637431750318733,0.008284604002328017,0.015341238439216108,-0.009281638345807825,-0.013563273962980908,-0.00925795726942585,0.019981553905514662,0.036509697952804725,0.11338169240253305,0.017161326133732946
VCAN,0.03097458489494763,0.041996921118448244,0.013928922350667292,-0.06248008409530339,0.04705726169184417,-0.06381280002005307,-0.10211610174242523,-0.0593436568598702,0.01809499223867817,0.1410516686359796,0.11462354499509379
VEGFC,-0.034337584835793286,-0.0016379821104359296,0.005992566105910645,0.03200581597913005,-0.01781499376629376,0.014798197908727165,0.15643463713129668,0.06482921004668803,0.09389861192911894,0.18666834655000245,0.004988086845550128
