,MGH258,UKF251,UKF260,UKF266,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
POMC,-3.922310318831559e-05,-0.02110983281548658,-0.03221791925821722,-0.028241780609973576,-0.01998275237260852,-0.01306679073005692,-0.03335156515835609,0.04373173331551589,0.0358394937756946,0.051547973146189946,0.015705206984608207,0.036881573240478596,0.022143374397550486,0.03183367456941167,0.03238828491816525,0.17000533492707248
CCL18,,,,,,-0.030100952527663732,0.019224598941203618,,-0.0510694503512368,0.026117139049504676,0.02994555835862382,,-0.025573435139426438,,,
CCL17,,,,,-0.013718240767948288,,,-0.018639024732727678,,-0.015296641238537618,-0.007475733019424516,-0.006538653820170672,,-0.02428925457096324,,
VEGFD,,-0.017016496967887346,-0.0153184188110365,,0.01770366870492729,0.022545649798966932,-0.02253366560641211,0.013734611519303901,-0.0575354444335923,,0.08018365225575017,-0.027123659103980905,,,,
TNFSF13,,,,0.0006749030435411001,,,,,,0.04403670742823156,0.14518487419045686,-0.009596555834789364,-0.006790658490595043,0.003875756973726428,0.0247706708330267,
WNT5A,0.008087572017957586,-0.026196213694538187,-0.015614689892923571,-0.0027244840159440084,-0.03262302811267143,0.0133823240895417,-0.028862154007806867,0.05592659710330257,0.07344803822337659,-0.006603511970909117,0.01580392481836848,0.00955855617155302,0.0007505166780323776,0.08361927662886051,0.02504769516161055,0.06321731578321504
CXCL8,,0.024599489106534145,-0.043060181670096655,0.01179998602309871,-0.009370633345001388,0.05972845201226703,0.036142473163094914,-0.02429369641278847,-0.00939685781451813,-0.11535025945858866,0.0029002241885864835,0.01721129184989056,-0.06927214382111843,-0.05930419028128422,-0.016712200663634404,-0.044463813856519124
GRN,-0.010567414526230175,-0.029017191128799396,-0.04428215086455081,0.0006127943892286301,-0.023239786243595885,-0.014406764515883134,-0.02223193078238906,0.012826026497419481,0.00033873902166301867,-0.012178503458610384,-0.05254424054807562,0.06439285688239646,-0.06975904183012988,0.056018115192335204,0.09862997201800613,0.03720845314126895
MIA,-0.02693457766872775,0.15559947550046904,0.009300775468460198,0.05993039020535922,-0.011443969493766519,,-0.018238992104524013,-0.0024492605552561045,0.047729645007813924,0.08460282530717488,0.09489410458148241,0.08403320915968339,-0.05033360349005537,0.0648220100864044,0.0003498292655864626,
COL4A4,0.033311785212504386,-0.012716675521356809,0.027547942713155242,-0.018477921671223297,0.010401100201834787,,,-0.026538347714802145,,0.06652437366725947,0.03380098668041311,0.016822086902544272,-0.004838943727369191,0.07852389478932313,0.08520431341232827,
TAC1,-0.020577798238458404,0.02721377367542489,-0.005684457248619524,-0.05966288413130817,-0.02582399229819797,0.06007267011836952,,0.06283534699515533,,,,,-0.03508885709433707,0.0639156207308966,-0.08139225437795526,0.06913148183150156
RARRES2,0.04581323751645578,-0.03575726126191535,-0.05152408089280164,0.009134537636520569,-0.02385978574066755,0.0743496376405744,-0.0039407507331335285,-0.03593150011938577,-0.028026460820726032,-0.08255075367037978,-0.00384590880316825,0.016344930172090412,0.01895134659256096,-0.023106764896596653,-0.044137759384101756,0.09991991522322156
FGF7,-0.0038327623477772033,-0.019206263313527348,-0.003933622639125969,0.01631462418032203,0.008370640499112663,-0.01298067964997446,-0.00486103824704318,0.0076592485604794775,0.05774137181894756,0.054829728795756066,0.03582534716510652,0.07221130376156258,0.011728153289707244,0.008439360219144676,0.025710279164713513,0.019867686698309295
EFNA2,,,,,,,,,,,-0.01586028744700463,,,,,
HBEGF,-0.06943223027023884,0.027820839026358853,-0.04588092201836475,-0.020703184108718176,-0.0034928211638699156,0.001893366710323477,0.02018126163049798,0.06555170566223593,-0.04416896789611279,0.03632876784234336,0.03839952787088248,0.029732069487233108,-0.01853003537059101,0.0439140455335101,0.06726179711853601,0.07490976675531628
CSF3,,,-0.0029526156564689747,,,,-0.033852917106916534,,,-0.08178421614519782,-0.0012529623101757738,,-0.029157312074240074,0.007652617217252183,0.03213359129928924,
PI3,,,-0.03129918779487791,,,,,,-0.0512868089618046,-0.09993336953281384,-0.03575552979716361,0.06817613782350167,-0.10674765051660326,-0.055561281238934036,-0.07475745917951489,
PCSK1N,-0.0294272248848991,-0.031237982134088745,0.003803017664784414,-0.026629863043770314,0.029646083019038018,0.04435715777170688,0.07186541357123062,0.06699215149566182,0.048530626394016035,0.004318724808648616,-0.07039372190963468,-0.019584386633106347,0.05028541963297447,-0.006832167736919222,0.03686716035901039,-0.06698376876212882
NTS,,,-0.007701317439537132,0.026862455915594365,0.009725962522537539,0.07708756579623849,,,,0.06749303520245237,-0.019322750551726303,,0.04206494770394347,-0.03786988593977848,,
SFRP1,0.0007897987406910731,-0.00775912419097447,-0.017475663068214128,0.0875273083930309,-0.013718240906102238,0.038758687037629094,0.012266040178708072,0.022853729376587938,0.06820039600101611,-0.028445139477140446,0.04521548961409533,-0.02410207957376884,0.03469112108019839,-0.02563470322166692,0.02569097648340627,-0.03884885613246754
CXCL13,,-0.004868145829204901,0.09125111071634809,,,,-0.0012813491097812754,,,-0.020254802690862515,-0.04074959974433095,,-0.038806655285444774,,0.10223195899258487,
MICA,-0.04318191110127359,0.09679737664070301,-0.03016487939250896,0.07032557984869368,-0.015251543296301238,-0.004655228616765357,0.049272023958884685,-0.025908009065223534,0.02038187653054806,0.00015437334660308127,0.016958054535884597,-0.0029294792437219858,0.08666759440258263,0.08609564980226551,-0.01866344270109303,-0.07301299021759595
TG,0.03331177770556533,-0.016155147306263197,0.05783370486599087,-0.026037121420933448,-0.009927831270641969,,-0.0141508651666804,-0.027998445169722948,-0.08069407256896192,-0.020325411826524704,0.012631249546072955,,-0.02399691588529203,0.025956274902639003,-0.06107167722386686,
ADA,0.004721950092210182,-0.01229698881401803,-0.002538223825419409,-0.0341695785068624,0.020273256700804206,0.043326648976914135,0.028850217170926975,0.0703067663959417,0.054623483781576825,0.005053232999807472,0.03630347806858805,-0.01597128581431563,0.009652630434034607,0.09431425534802643,0.0725247697781209,0.09627927074212192
LAMC3,-0.018455249671945565,-0.017452449307550737,0.013184851419669179,0.03828515953386136,0.001077638883068971,-0.05078114415879574,-0.00843891079690169,0.0297607313302144,0.06052677529697719,-0.023872142716357663,0.008431432921795186,0.041626554718357564,0.004344140128934701,0.08182127948878684,0.05182187704836626,-0.06723664008655343
CCL7,,,-0.006870213303917019,,,,,,,-0.02292613933125002,,,,0.0049197424008339125,-0.006792397904921081,
NGF,,,0.03775124389373027,-0.024846397434785086,,-0.02137725172758192,0.04013221941688281,,,-0.010169218040258051,-0.01564709850059954,,0.009483943854859428,0.01790796547879469,0.007932700567464339,
TNFSF15,,,-0.017000448693840806,0.05625919425169934,,,0.015605435650764317,,,0.015381672919743515,,,-0.018106190228817768,0.02235772182653727,0.09583660735178716,
HMGB1,-0.05369363786625212,0.05921170585677702,0.041359811918873515,0.014369007906198055,0.011197799946656439,-0.007903027667306588,0.007393539549491108,-0.04360384331946864,0.11255796691637963,-0.008998026341036539,-0.0157610582668054,-0.008275395442785312,0.04733770869237836,-0.08546459664044662,0.09525252026882745,-0.02829346349762979
ITGB3BP,0.01476339749626093,0.007822467039507756,-0.006135750707124481,0.07072402292077515,-0.03981210000723739,0.05194613031196777,0.04921655193782278,0.011482754411953334,0.018172398371358218,0.014211549603177647,-0.0269686034647012,0.026960836685979116,-0.0018640386721637764,0.04790890859424585,-0.005546388304568769,0.042988648219762185
AANAT,,,-0.015318420997827115,,-0.011443970130309322,-0.02009776049503118,,0.08517475848833717,-0.03858382568720366,-0.020112693145942412,0.05404884149771525,0.030189556704454133,,0.0019165326586013073,-0.0174370595049188,
RELN,-0.01975703265960492,-0.01155539483835792,-0.02978972280132389,0.0025514335440344196,-0.024300184764106142,0.06933668659428135,,0.05724245239907284,,,,-0.002595460947864268,0.02949461527383031,,-0.027899481931345244,0.07142435985359977
IL15,-0.0009176875165383456,0.04439380931760755,-0.05806153405887754,-0.0038289778700115054,-0.02459684222328533,-0.04118480040526367,0.06759181940931833,0.03603910146487725,0.02106258322573474,0.028431280356434573,-0.006989104333492493,-0.02719637300456859,-0.011176604120983234,0.05499107655316222,0.0036897097561929453,
UTS2,,,,,,,,,-0.03538013258507614,-0.017127430213275542,,,,,,
BSG,0.048903970259929756,-0.03954227956734999,-0.020047908442636167,0.0021594094421754106,-0.024547640438016917,0.04843670997051733,0.019066421149790885,-0.07135512260808612,-0.023247595489921013,0.005699649088500644,0.029952283325995484,0.03291081621174912,0.018615770173064934,0.08574890838053693,0.1210879954451863,0.007044362857981201
ADAMTS3,0.0007829134745412051,-0.028385765091222523,-0.040081600767686694,-0.034577156291416784,0.00935899281224894,0.00032508902539696484,-0.024167061663887938,-0.038532026171002605,0.15162360119739968,0.0018519751705696702,0.0404322422416913,0.09015734266538425,0.02377362697060395,0.08948923381491841,0.10383606133788952,
CD34,-0.006061245187937542,0.020194112633545105,-0.04063923500075372,0.003782211263028264,0.0875276810940766,0.03846631109975529,0.05069633509916984,-0.013004711594687125,0.12001656619344504,-0.0026858735740938177,0.023545562309677012,0.03920699952010552,0.006855402491946201,0.060761896676063125,0.006397604870387606,0.021512433625922946
PLAT,-0.0005462700520151787,0.021868254158670084,-0.05603972948592555,-0.03416171079007317,0.006484862857348353,-0.07115725460531475,0.013219744039072076,-0.022803572595188587,-0.012353772461597695,0.06893805342209923,0.03529598907064784,-0.005465350699197569,0.07979764698202259,0.07726728381707942,0.10561463978929404,0.06209425496344756
NTF3,,,,,-0.01847329780115134,,0.03289878526405555,,,-0.005528043972713296,0.10474463942120953,,0.05721770228428192,,,
LTA,,-0.01188054610856517,,,,,,0.03408812608180339,,,,,,0.007408796013054883,,
CKLF,-0.07870348864640854,0.015663475394212027,0.0550080286351989,0.0014108035133014317,0.038797322523436,0.002224120244426237,-0.010138095789306101,0.01723234231544046,0.02921402888657598,0.027135101350317565,0.07912758329415001,0.031361653320169824,0.040117958767634965,0.03998727441739317,0.06024336879322938,0.06336366396493749
APELA,,,,,,,-0.029058745314049995,,,,,,,,,
CD24,0.008448216179331922,0.0024583013339968722,-0.00693963762950658,0.04472135847964758,-0.0340074969283266,0.021716940517952872,0.09512635834305896,0.052737850118089916,0.05416522650471252,0.05090398864656762,0.015588007355007658,-0.0433841862926328,0.029372238453072255,0.03734444355028632,-0.048225161738637855,-0.03349602050487798
HSP90AA1,-0.0021760485306282122,0.060576771264464285,0.06497806526154488,-0.08170739435308534,0.05360029382443369,0.027232400449318475,0.009221169975247486,0.044212113324323406,-0.09813120042803151,-0.07043180030266989,-0.07444601535947744,-0.062086429336087164,-0.08115828116820718,-0.10714333254836961,-0.018607232593084232,0.009330364540406408
BMP4,-0.02452618166428986,-0.012594075312759604,-0.029727870460165853,0.08642292629731085,-0.04208318957895202,0.001782172121347388,0.02794926760152034,0.0668965671845145,0.1411546317602716,-0.027697351231960213,0.01550094762958811,0.030632813632556415,0.033234818238065685,0.15350459713837541,-0.014285777581258721,
SCGB3A1,,,-0.018242348355431127,0.025582442614437158,-0.009653100734834018,-0.019966357001991723,-0.027126011198839218,0.10888291765444998,0.16242854301474055,0.07088743207605452,0.08248659670234873,,0.0216040933497211,0.019774344070908324,-0.018594881873434877,
IGFBP4,0.07512655395441345,0.013211169674920817,0.011165715917323054,0.04041317493496065,-0.03592257223942735,-0.0065431595875588625,-0.007137311386276166,0.05558684133214537,0.044867983609528636,-0.01787437282792867,-0.06905452091741916,0.06833074403242259,-0.015937299634498064,0.10124407117814706,0.05544461400194443,0.10538641913005146
RSPO4,,0.014527387029151295,-0.02105463539007748,,-0.009653099322849665,,,0.010515732962871772,,,,,0.003771487457811057,0.03198111495411615,0.006611213267510054,
LEFTY2,-0.023595975630962093,-0.01202645729071266,-0.03268004875535082,0.01777722266700913,-0.010584741467503352,0.00329024912819798,-0.024375641558254387,0.056211409044489846,0.08836316353375774,-0.019461696111971908,-0.01823648099133872,0.0319976415525226,0.02169109031039775,0.07320921539892003,0.1407742429065932,
PF4,,-0.010806971420842384,,,,,,,,,-0.014537051504033295,,,0.006895558747825339,-0.041207805713500606,
ANGPTL2,0.047364229552107534,-0.005154845722235668,-0.0047498805622548275,0.03667191109086873,0.018766336723312776,0.024123599072030984,0.01906136307154493,-0.0659439304798314,0.04029597012010097,-0.004253191560614782,-0.006751728785744707,-0.004837773202331444,0.00874136695990265,0.05390818259657007,0.12162729466562633,0.07570881081628983
LRIG2,0.04564277779429049,-0.033319984868916075,0.015565252838749004,0.0556116585563992,0.01347486261363544,0.12719552223534447,-0.00664077247869065,-0.029155083069373706,0.1086879979052197,0.033683711912423454,0.03889937738593719,-0.03467872302814014,-0.04589707795855261,0.046998704849284895,-0.018527713186756264,0.017598642266384603
ICOSLG,0.034494045705333,-0.005337471212021065,-0.05253104792081233,0.06204524378089134,0.012549916890359466,0.0018143329379438666,-0.008159508884339289,-0.015992267463940633,0.12115663011189665,0.02083432901790705,0.10091805887496458,0.044936331499483326,0.09161977753766902,0.019814051573370472,0.11084152631166673,0.039158305654694435
WIF1,,,0.011330146223585717,-0.0063540606222008906,-0.018165134297118305,0.0763139905625065,,0.04137545695002602,,,,,-0.02353977984002783,,0.0019055367183999044,0.045257037524209766
NPPC,-0.007554764192155508,,-0.03672818917043298,-0.02232759078973646,-0.013415445740339673,0.036133675755694934,,-0.021761110025001622,0.0027576046334604875,0.05578376944589375,0.0019372301288219543,0.08661755563679907,0.03625973334303781,,0.03611396782450176,0.01303197142253543
LYZ,0.026040934850490985,0.00038517854022012186,-0.01251149083998172,-0.03449217034669695,0.013095544020530045,0.014496713807907813,0.006212707895686806,-0.033717653638247545,0.04542707482336725,-0.04439889636352437,-0.004307889677902711,0.041084764513204204,0.012808138496059072,0.03735496763197056,-0.02277668573306802,0.0016056923979141944
EREG,,,-0.029628867616515973,,,-0.021990944774639143,0.07204625458909744,,,-0.046535951941774116,-0.03731673189790193,,-0.03153968550731205,0.01566457715651066,-0.02411189363034795,
SPTAN1,0.0997593221569142,-0.0655255610379035,0.026396937876742382,0.028536390856124152,0.022005102347963323,0.043352389440331006,0.009328656229038413,-0.01807822088829648,0.04857860979388878,0.028018872785072448,0.06420452348485196,0.004150231664144943,0.003372670498289755,-0.03696200921322048,-0.04808634486010893,0.07785821096079451
PTH2,,,,,,,,,,,,,-0.030907736266068176,,,
LIPC,0.014443703599511528,-0.01626506956234543,-0.002078920879846783,-0.03328984090275708,,-0.03938538128080927,-0.01451541293487177,-0.007093019147669603,-0.05182139858194217,,,-0.006900264687213197,,0.13745422061892912,0.065807055981354,
COL8A1,-0.007197020650548418,0.052125104772906335,0.01564472306198166,0.03702625794290774,-0.03165648172426905,-0.005534678619917854,-0.02281173257477313,-0.047167248591555015,0.02580773824024814,0.044271543621775815,0.01724458094531342,0.04225503536075106,-0.013683768720390132,0.08130306395748144,0.05260722942181839,
GSTM2,0.01687509405660916,-0.023680865612108498,-0.04127522901160621,-0.01815325453553059,-0.02853143057228748,0.02698536616736831,0.006135684878580386,-0.018067674034614935,-0.10556132313339715,0.0123984069690136,-0.024173860189703987,0.05610066758855398,-0.007133144335979026,-0.006530404996415642,-0.005882326171461073,
IL4,,,,,,,,,0.06819511884652411,,,,,,,
SPX,-0.0203541876149448,-0.03328370144270759,-0.032094745247507474,-0.058943973802082904,0.02345513541809409,-0.04730655587647482,,0.06891536069077357,,-0.0231151897527183,0.0044646368601004675,-0.09159908427585876,-0.05011707712766261,-0.05245296337416723,-0.08344880751566475,0.0760960365551539
MFGE8,-0.030526618112733425,0.02216062178430626,0.03125771722852543,0.02270311689013864,0.0514661107143527,-0.005316809618264545,0.02538793885413964,0.02911016385304712,0.056450338461876984,-0.02345620123636323,-0.0009481309640387694,-0.010722705910558615,-0.02629075699403136,0.1060710234975658,-0.042834344961448605,0.07272177213524975
TGFA,0.02412813201446955,-0.02768883329725629,-0.013281285183180934,0.04547805939889996,-0.005870313831968707,-0.027792322960340954,0.0032410724988623115,0.000639037887685896,0.010280195069320734,-0.012513021640483691,0.05063270388260834,0.018439328994129915,-0.0424820513802109,0.03934744491452649,-0.012709426291601881,0.04548052200442091
SLIT2,-0.02452617773973299,-0.02817884138475363,0.011331809350413143,-0.02579747093860178,0.02505328021101466,0.032353035613891884,0.006548323704025919,0.06542794086037282,0.08224354157321531,0.011171924180709947,0.05733536072195814,-0.04486971406481125,0.04561091812276377,0.058468571990519774,0.09380043801270381,0.046350656295978954
PLTP,-0.029627039844759832,-0.00623410511273141,-0.004701727301678696,0.004960146239016518,-0.04196820798271374,-0.024629218026334655,0.017390793301090984,-0.002524359867470303,0.045059957218294,-0.038788758257702526,-0.08323604818367207,-0.007499017180751233,-0.029110187806908983,-0.04050256434312302,-0.005086284863461908,0.022024305773015583
APOD,-0.0646333810595133,-0.010525390124313708,0.007449263970058761,-0.02363188335268594,-0.021390476745189894,-0.08290407295369011,-0.03258756729932648,0.04617003126468112,0.04249308503989269,0.06021081147541984,0.03826202288827874,0.04166926366840954,-0.00811551090930721,-0.08097044894763779,-0.017133846904417833,0.06354489306557445
B2M,0.06969041775799516,-0.012237430956689513,-0.03542577103649171,0.0029361466084088976,-0.009397742670563165,0.0018351502814110867,0.007580436321864117,-0.06440574664338483,-0.003922612943400797,0.0014134791586180519,-0.01579741337671917,-0.021136113344272976,-0.03598116349440836,0.07826715601577698,0.13848810631143352,-0.02473297297076914
OMG,-0.018139024050300812,-0.038788034768499347,0.022120075826038706,-0.023205320980395756,-0.025936572021714933,0.004790666835233122,-0.01805142839076146,0.07128301007226624,0.14237050194479522,0.0010675287790972241,0.051417868352733404,0.06316867014313694,0.0050879569360461,0.04932314249641863,-0.0035924796369926084,0.13653014662657895
CXCL3,-0.01919166737100421,0.006327899460502954,0.022467036290786505,,0.017511695868838856,0.020674352766530135,0.023450253291601914,0.02367394650251007,0.08854466551469406,-0.05150650142638305,0.025620922539974174,0.06567397754543304,-0.04829134197597402,0.032604115283871825,-0.0867482423797346,
CXCL10,0.05500739560349414,-0.03624357164577223,-0.007356734217420937,-0.029342982016974033,-0.01568712832808674,0.053016884729541205,0.1168698249470499,-0.026538349391372253,-0.05916029088616775,-0.023674179998746693,-0.01949840030709329,-0.030179636867285396,0.008536299409006562,0.0945205994338891,-0.011866412908160142,
RSPO3,,,-0.020384339884375966,-0.012915363127566843,-0.01290604688120913,-0.03530805556508582,,-0.017451196810971827,,0.03881932315041166,0.12761122969353064,,0.00037992322928380863,0.00565158392939487,0.000375824730872187,-0.037540472210644445
CORT,-0.004462881607536239,-0.01930056661056079,0.06389056365045405,0.018080334419131757,0.09654531309485827,-0.033879653738100424,,0.04683384248395535,,-0.008871035136032712,-0.015212285537280008,,0.003836459037800108,,,-0.040087143931033645
NCAN,-0.001383649980539572,0.048185579520149915,0.020861976491768193,2.791862624527025e-05,0.021836533715274452,0.04120435356967941,,-0.07280808479394185,0.13193529239374358,0.11182581373804482,0.06950227313392499,-0.08452558464015596,0.05526171895251762,-0.018280085642290608,-0.04221510342640167,0.04547733068527268
PRG4,,,-0.014595114173674009,,,,,0.09826328577934623,,0.009576108716539173,-0.022446658211553353,,-0.03336610169375728,0.12760843802692037,-0.028507082278707265,
ZG16B,,-0.01300443366272957,,,,,0.018342026739034935,,,,,,,-0.03390871844483593,-0.03515448453841006,
TGM2,0.03901483814065765,-0.020809279646188544,-0.022512129870567128,0.004674884765833818,-0.00938915031040063,-0.06587821939396554,0.05714120799258872,0.08641199648219354,0.02894903728779166,-0.022104722475083768,0.01942461731605821,0.022007828488481065,0.006290989330543954,0.04500555865208441,-0.010657191672995824,0.18957203009055815
VEGFC,-0.004745746557258277,-0.016698193617503684,0.04206472129204514,0.043916448415036224,-0.029320235601130364,-0.024849671843886256,0.05257997076827584,-0.004092061085366285,-0.016556164665104414,-0.014377779314960345,-0.030479875972870715,-0.029547984851989468,-0.016044369599270886,0.03984002285830583,-0.06561641178419074,
WNT6,,-0.012026457606341058,0.053164534841647834,-0.02201854628513285,,,0.0162183617128552,0.10974164996881164,0.03198424171048644,-0.03422459628479724,0.10120061300852451,,-0.010677890769490515,0.010752152472009627,-0.03632512963460481,
NRG4,,,-0.020788831500290293,0.03027891600811247,-0.038445330990081614,0.11109493235011167,,-0.024291776366864675,,,,-0.023726605045271288,0.1151432643475327,-0.011591556498409018,0.006244378423027944,
PMCH,,,,,,,,,,-0.004284303208760847,-0.021343650457166193,,0.05650540786865314,0.003763987736657446,-0.024133469206132,
COL9A1,0.02797592412212985,-0.019075985427420835,0.0014262770010883934,0.05050096590837617,-0.020448290207364078,-0.021686089316494187,,0.09837273449090016,0.07128125856866227,0.04799543105259925,0.011996527803481859,0.00971557626348625,-0.05327979925098997,0.013912150070206524,0.03989755241674986,0.015447822566375313
GDF11,-0.017183910678150956,0.04136996240683281,0.005129893219765648,0.03727244827793399,-0.024490103266108756,-0.05026133107684812,0.011211793399496617,0.016020873439065584,0.0026744736607295285,0.05203421793589995,-0.03984695918472779,0.03900428718990642,-0.028578737818064148,0.01059080657531089,-0.02038663022723917,0.08811880006961537
RAET1E,,,,,,,,,,,,,,0.03099265749083754,,
IL24,,,,,,,0.09858105692425523,,,-0.017374037839507275,-0.01430526560871022,,,,-0.06107164215480506,
SORBS1,-0.009314704110969813,-0.020052195377066085,-0.02102158433250306,0.027300112702757603,0.03127381738419141,0.00500604649202633,-0.010810835741008225,0.04777096206606977,0.07973678558540069,-0.027030350127333465,0.034864084975148146,0.033661047994416604,0.03693234496898987,-0.04524543105747742,0.030711905176485657,-0.05001418792646154
DLL1,0.051454615396294284,0.05534584974964189,-0.03205522207731289,0.02508982854469951,-0.030331907674161884,0.006557651275501365,-0.029190086260355474,-0.04324257999172862,-0.032095657873044366,0.05817321161110306,0.08311006428368885,-0.0014293881950218552,0.010867076793982558,0.07951860611895982,-0.003146724861529514,0.053154953529590494
TLN1,0.011146460845526557,-0.004260299713698947,-0.04887058710967239,0.0490113596883119,0.03875288515057224,-0.06163326612603565,0.03196223784202108,0.016613581673367493,0.02970457597248289,-0.054222957822723836,-0.07217848012905612,-0.049557408289411325,0.006625278829359584,0.05412460777774287,0.039142124735700334,0.05576003502562558
COL2A1,-0.022383976821680616,,-0.0130356510620989,-0.02385435463142522,,,,0.0031484115440793435,,-0.037981924322203195,-0.037283898264209324,,0.005607194979144686,0.004081040613698619,-0.02689650146501768,
SHH,,,-0.0330462574097542,-0.011161277111002786,-0.01108348120089614,,,-0.016180722906537232,-0.020158701254073236,-0.07346097751352827,0.05223997101540398,-0.03255737054386991,0.055016089406039866,0.023898950597310783,0.06917015060566271,
PON2,0.02287472134030014,-0.0029087099936141742,0.019352357419595564,-0.03774569399288777,-0.009375295807956962,0.07600890511093329,0.02938402797546524,-0.024191261062244,0.11652390189973913,0.016115971907873092,0.013796658053180805,0.0887582338107457,-0.048929093132402256,-0.022633167875105553,-0.0009675008088260794,0.04981718309146637
ICAM5,,-0.015480751886437513,0.05573979051426549,0.024210699267566006,-0.03445708333261383,0.05521585716839939,-0.019195049931059666,0.012845335784042107,,0.00872729408878983,0.09203281143143706,,0.00402493179624672,0.06697093482133158,-0.019692802153435884,0.12855090779328102
HPX,0.0654965412468665,,0.04314929338493635,0.044874579309052455,-0.009653099750723646,,0.024704184763631926,0.01887726025768688,-0.04629950892597124,-0.04400071304354851,0.09146100325270916,0.031087671922127885,0.02859472645783129,0.06769786037646669,0.033700921822835544,
SFRP2,,,,0.039905954740154674,-0.003261555999255039,0.0555922050499394,-0.020012002032317906,-0.010290469653144224,-0.0012827808487987811,0.006260284383904939,0.014155803822829285,0.043785871172465775,0.04832014222331465,0.066222465517332,0.16628767881909678,0.002119269457123768
CFC1,,,,-0.003894813816422556,,-0.022589193043243305,,,,,,,,,-0.03751494335193935,
CD70,,,,,,,-0.017711392307003956,,,0.004278262134275064,0.0034984404862373076,,0.03807972654531054,-0.009976589494642503,-0.0019049594349712612,
HP,-0.0028336997384820445,,0.024342423532715825,,0.026902810875786144,-0.039318620578797224,,-0.006654183587037868,0.19373242283599992,-0.017457549330627046,-0.00929836698616501,0.00430001248902972,-0.02814669306080976,-0.0406801264850304,0.0001616321030362439,
CXCL2,-0.006322126548370482,0.033712031332465114,-0.0304031473233082,-0.0006531414138221543,-0.01341544469040547,-0.039171326965470724,0.01000953685788719,0.05586375121453614,-0.03633930186626321,-0.036037907295738365,0.04381721048617089,-0.002476478046353115,-0.010686070434624738,-0.023337506662298176,-0.05123174871449021,-0.06777592546897182
