,UKF251,UKF266,UKF313,ZH1019T1,ZH1019inf,ZH916T1
LAMC3,-0.01003051801633131,0.15103561501369986,-0.00042956422612335025,-0.030284513474238654,0.053449325439211076,0.2125050943313868
CCL7,,,,,,-0.029042486518218117
NGF,,-0.015611353822648123,-0.020690938323961745,0.1326697898757159,0.025449912222378284,0.07787453090263792
TNFSF15,,0.057485449644776476,0.03145925252522543,0.05868577989800073,-0.044262540375346306,0.07802145270902082
HMGB1,0.035817122652734394,0.07931460437927539,0.03257947192359852,-0.05287890532778033,-0.02258428785451336,-0.02118089102277805
ITGB3BP,-0.01482560987660455,0.12070932237864049,0.0033106493868172,0.038948264794849904,0.10983626145783737,0.02456416982100656
AANAT,,,,,-0.02750664132731884,-0.002252176692260565
RELN,0.015911596421027,0.0683288179447057,,-0.025065081738136496,,
IL15,-0.03688336176333915,-0.013488040613381285,-0.0047193939462667955,-0.03174836338897065,-0.0586625989414474,0.06575389705861974
BSG,-0.01946305435736381,0.010535511208611728,0.019052516276808897,-0.013127226938690891,0.1316797059848516,0.007479929174749934
ADAMTS3,-0.07145601878570985,0.045944887297208185,0.006590382620271951,,0.052441010565188656,0.12388481057052846
CD34,0.0028170226358192507,0.0732231443354605,0.016405879955760292,-0.006170177406510655,0.08116464045475322,0.19346669633583957
PLAT,0.008993060469931277,0.0910744348519733,0.011127537931880002,0.0038385881957842326,0.07854182929295794,0.194864300695003
NTF3,,,-0.052107415711134544,,,
LTA,-0.031806340231205106,,,,,0.10684113644693516
CKLF,0.04303612251691476,0.06845682733471714,-0.03426960540667056,0.03451007385556412,0.05653283335934946,0.0017628474479734816
APELA,,,-0.027333754435517197,,,
CD24,0.008093112655000165,0.05587580829237334,0.028259989434900913,0.009055351917403904,0.19335419248395352,-0.05040801450828935
HSP90AA1,0.0325092880521863,-0.08931728119737543,-0.05981896672878205,-0.03642806527182772,-0.09515280937408938,-0.1304636514081521
BMP4,-0.024005210708753687,0.10206189970684536,0.014420693942160988,-0.07720743490892183,0.0523214916199422,0.1720465276811556
SCGB3A1,,0.06993155043266261,-0.0004862230497244285,-0.052176819600167484,,0.16177715833278178
IGFBP4,0.00270516614293715,0.07476211790583505,-0.011695774220086792,-0.036307090084189246,0.00615663103652623,0.24887274258605496
RSPO4,0.015114986829317119,,,0.10643774305983267,,-0.02470463821277078
LEFTY2,0.0206434743576383,0.15390806050383843,0.04665382468093596,,0.13684691187965356,0.17696130483275907
PF4,0.01566347779015024,,,,,0.07816173623291114
ANGPTL2,0.01728597510618041,0.08240641976216746,0.028349099251997363,-0.00717281090468839,0.015644406509687805,0.15697928548220674
LRIG2,0.05876797003526524,0.08656608932228975,0.006758435911255242,-0.04315459416505913,0.1652457520906528,0.0403327016747107
ICOSLG,0.05789320057126638,0.030177237326292433,0.05060236167286638,-0.08290446564506586,0.04164522531632084,0.09062319251866978
WIF1,,-0.07456428018037817,,,,
NPPC,,-0.0330321395509977,,0.02634572126484269,0.025246911369910432,
LYZ,0.027698650058365772,0.039049843006985135,-0.005163161993740566,0.015724492406962325,0.1068583705995451,0.06530662659272321
EREG,,,-0.013228025552468799,,,-0.012035356633934985
SPTAN1,0.010506589824158584,-0.034231413693698864,0.012636426009149947,0.12246629432137308,0.1608130656137693,0.0017224474706398587
LIPC,-0.027908625087924615,-0.020916492477296628,0.026118353511715636,-0.05790047901511172,0.0640872904527583,0.009410137395278968
COL8A1,-0.029004179111659915,0.104170309217946,-0.0590539491695714,-0.03162564493218467,0.11790036089802759,0.04251347345830186
GSTM2,0.02478471866825782,0.05295536220454105,-0.0039729976203293675,0.03509386521724061,-0.032114604813927264,-0.0008990522354381222
SPX,0.04669412736127706,-0.038504042628598224,,,-0.01259673951227557,-0.01412413424103608
MFGE8,-0.0003932306907620364,0.044096872110259894,0.018254014186265557,0.009044958948058268,0.10544255472330577,0.21142589210626572
TGFA,0.011803657281670047,0.024031122431207794,0.01642620464175893,-0.0509551564397422,-0.047000132372632376,0.03844234817114371
SLIT2,0.017135567493557186,-0.010998692419886501,-0.030939894711184312,0.01240901798521132,0.0526169854864965,0.0520085552831843
PLTP,-0.03216916719330841,0.02515383419040998,0.005145485782744675,0.1020930243004481,0.1294461969108096,0.05789499052113337
APOD,0.005645030448615353,-0.01633781936639064,0.032260651264877954,0.09768311229060211,-0.22766860797905936,-0.12731005195800757
B2M,0.015087073585564176,0.05677309198843047,-0.01755503868932799,-0.051486103683766264,-0.05184793986560221,0.1955921321106896
OMG,0.045531274271001856,-0.02921516057757545,-0.023043093227981256,0.01369336074866288,-0.15497291964387938,0.023871211395423465
CXCL3,-0.013714082034836154,,-0.005141062048577584,,,0.03933929037649603
CXCL10,0.012849036993576734,-0.018436623485594862,-0.031398575089131485,0.05192314328756353,-0.07895766637249996,0.11728336174287969
RSPO3,,-0.03673115032562804,,,,-0.019944739493716123
CORT,-0.05167105810295725,0.004720817953821129,,,,
NCAN,-0.03963408903797154,0.02286685092247714,,-0.0004585340952001091,0.02018014874263156,-0.04759417035274756
PRG4,,,,,,-0.018535451066520665
ZG16B,0.07172385774521334,,-0.04104779657935485,,0.06033762455402906,0.01851160512144226
TGM2,0.006922814656872442,0.0039000874815940433,-0.002339867548827823,-0.033883639850625896,-0.03415511930697978,0.09559898091879312
VEGFC,0.025125249666135024,-0.02765064595700075,0.011268645056873007,-0.021135258169339442,-0.04007870514715606,0.09331280485294502
WNT6,-0.01175652366130561,-0.013834573709117544,0.029584481892429345,,-0.0209200637085561,-0.012952375164099666
NRG4,,-0.016936075700879436,,-0.06284365606472402,,-0.040842172524444734
PMCH,,,,,,0.10544592655056063
COL9A1,0.03341744709716467,0.14058191307213141,,-0.08743667049696585,0.011471198568462291,0.09009888148454881
GDF11,0.04297882065706623,0.11376828374963417,-0.005162069765914772,-0.06639817687583557,-0.0024831718377825588,0.10632699014100735
RAET1E,,,,,,0.018142680810231536
IL24,,,-0.025884600001635456,,,
SORBS1,0.013777922198433747,-0.000735295435754748,-0.012645018909217574,-0.06661140523006144,0.07485486243881177,-0.08999843193197714
DLL1,0.002587530745950093,0.0624279378371839,-0.01079047934578438,0.04762083157449038,-0.005607603376421616,0.09042345506751522
TLN1,0.030572075485877478,0.1122461917875518,0.025673572795802294,-0.02362831273263429,0.10191554751875977,0.08003601459038863
COL2A1,,-0.014988038863161057,,,,0.0254724440516628
SHH,,-0.01635950481537474,,,,-0.01662496473849074
PON2,-0.015943518660337955,0.07349604942094728,0.023829711759958426,0.08912687697318507,-0.040361216270233265,-0.0807131219592489
ICAM5,-0.016423154219568477,-0.0021949734402331622,-0.024502954309340665,,,0.06368991504689883
HPX,,-0.013834574642357182,-0.009027171976074454,-0.020008498116200372,0.04720599987360487,0.014881319546995954
SFRP2,,-0.021498098519605966,0.005595174651774202,,0.07410266798054249,0.07746415446777241
CFC1,,0.008323677212900702,,,,
CD70,,,-0.035553823349264074,0.0034747228517052796,,-0.007427093031459483
HP,,,,-0.1199500107334473,0.10227043906254552,0.039949350658771476
CXCL2,-0.04506960277560492,0.06508622926967439,-0.0215463026054367,-0.024495639181941,,0.05142692790791167
NPPB,,,,,,-0.04142983542429302
CCK,-0.015984976511311286,-0.10628687870434347,,,0.02716499633460231,0.04578689083905712
SEMA6A,-0.017184401179650255,0.10991257492470954,-0.008129132915829493,0.058577051170543584,-0.0028742293335461484,-0.06352012336136195
IRAK4,-0.007774081184940745,0.10156577631084018,0.0315940776968866,0.05738435509518779,0.00550995763270414,0.10093165945729594
GSTP1,-0.025723562501911712,0.09410398495012874,0.020808471326138847,-0.033470453282596076,-0.0734611764074186,-0.03765321186394562
VCAM1,0.01993437526395511,0.09943868193308537,0.017997879591855972,-0.06624709619861659,0.07923437544435781,0.1346808344814196
NXPH3,0.09396173046048922,0.0948671967994597,0.035544142978311856,0.14025982683103688,0.11792348337976762,0.023153413428150818
MTMR4,0.03291895317499311,0.025442148793055407,0.003559030088829986,-0.022463339032021218,0.11324684381336853,0.03861112979847064
LAMC2,,0.019670603136345863,0.01321780780244065,-0.028656127131598198,,0.04822153287081189
IL10,-0.046116420289041574,,-0.016567825097362196,0.03842639278479875,0.03082489618476802,0.06418332831804162
SEMA4D,-0.01135630213613642,-0.0001413976018703447,0.014269990796072737,0.1431873833915058,-0.11880213116804218,0.07732809544509615
TRH,,0.0034845809416782754,,,,0.014499728808131268
SEMA6D,0.026336926168589812,0.10160827979662412,-0.001350298174149797,0.06637314047803963,-0.012597151791847306,-0.07263431174250794
CEL,,,,0.0024130099261353284,0.07012143347710313,0.05724236025133152
PDCD1LG2,0.09805351405253095,0.01456273948746831,-0.002523527731572084,-0.0064573226166977455,0.1739576611505364,0.029126930615806075
SPINT1,0.037077225447645495,-0.017217727657577578,0.0338442585585318,0.09170696766537835,0.040056761981103764,0.0248151667791688
CTHRC1,-0.020409255183915745,0.13838761216451026,0.014960089007961372,0.0599311113834589,0.04251770746381088,0.20099610796371692
PODXL,-0.004959896307069111,0.09899042940892942,-0.011499630212973051,-0.027743850288451687,0.0017942128649550055,0.1772438914646949
JAM3,-0.0006081814381378438,0.06818963862528366,0.017140929868403227,0.001539310348673163,-0.11677666263869392,0.047430761345261155
TGFB2,0.0018210249737396775,-0.04713207743373766,0.01629239272366444,-0.06888494096752744,0.19577487403087565,-0.11168790587520906
COL18A1,0.022518035613399334,0.12285150771923241,0.06227355427083091,-0.019411882114398163,-0.028785853912668906,0.2664777436001831
NODAL,-0.007935228656546155,0.07016553272665511,,0.07651591412236458,0.004149913270825428,0.15057929449869556
INHBB,0.005525023518189176,-0.009245724461862203,0.035203092678755814,0.01096949968178586,0.16738467213356684,-0.10649286333577308
LCN1,,,,,,0.16285812736123725
ARF4,-0.0031013415094544965,0.08407076947790715,0.013342845797497607,0.03672787415221175,0.1141010474458676,0.10374881796346522
CXCL14,-0.03605407870415498,-0.05426301049860431,-0.02275194189409307,-0.09861769395781722,0.1477353253513592,-0.11669225532802083
LIF,-0.03100786853439031,0.027653417849741093,-0.06259634058570757,0.005948011726546181,0.06956694102589957,0.006416416357633207
IL17B,,,-0.03680467220826163,-0.025559776726734637,,0.05072059348990447
MMP1,,,0.046659749513024484,,,0.34068710111628697
MATN1,,-0.016212421855414334,-0.025884603732598144,0.050091704415626874,,-0.0006730241954413953
ADAM28,0.030520118800490915,0.07341091197239785,0.015800650448219107,0.0004811371059679415,0.024995963293259853,0.10229940309878055
TCN2,0.02290685650534033,0.067139683047706,0.01630610111883055,-0.035917060578616294,-0.061187177956153804,0.08080487946003954
THPO,,-0.023054770784161693,,0.003908888477113008,0.014540008030463184,-0.02140242382554085
CUBN,0.11140700134823169,-0.0031571144007482613,0.012269669737792166,-0.045423825718538396,0.08770267091136495,0.07760014209471512
TIMP3,0.009265432092426085,-0.010680821497170269,0.0009513661856502805,0.1276451694289722,0.09019966635410817,0.15985490354711138
PIGF,0.04418540823538421,0.11572748825112465,0.00846345691270828,0.009324585320428784,0.08032875522812656,-0.006250353883258737
CRH,-0.013043123168711373,-0.013662342284822273,,,,0.008573435982998727
BDNF,0.1336287065029237,-0.07048192908272181,0.0012829928840069915,,,-0.014798835541000734
CCL5,-0.015086176764833608,0.10842074554879957,-0.055400981897547955,0.011801973148178109,-0.002146515669094389,0.15791762209396515
GAD1,-0.023883770289440814,-0.1001110884136578,-0.03877806608101107,0.03538857289378049,0.015428072467383239,0.03292936681681131
COL14A1,0.007915108158697367,-0.0039134489589521815,-0.060378353607334234,-0.04123369081769129,0.01882420166599814,0.09279581432535865
HLA-A,0.0016867141473512876,0.06598114548364375,0.034599524180778864,0.011055903479966878,0.03992033452482492,0.17485181119456297
CD5L,-0.0003091562562709547,,,,-0.04907871132813136,
FGF18,,-0.018955601441240453,-0.02687678895806397,,,0.04104181070197778
ADM,0.004000956773665978,0.030183653238948192,-0.009425756075701461,-0.08465724623763508,0.1469924395942926,-0.007736940131163648
CCL15,,,,,,0.03504031352103251
GNAI2,-0.04362976773345337,0.06448576587643344,-0.029880440720596094,0.026106364287038646,0.078212629808731,0.12352489842216247
HDC,,,,0.03856307236303289,,-0.0010224469840140115
COL11A1,0.051357247484698394,0.11864642659381287,0.026560987570988563,,-0.054707276285282734,0.046619318724430446
NUCB2,-0.024828908499360747,-0.01288894993804746,-0.0326223952731087,0.0012663116265612666,-0.00884818434690776,0.06719231622294768
CXCL1,0.02890258259026147,,0.01300038584609365,-0.05499547434263161,,0.0709019760443738
VCAN,0.0388378583185999,0.1345698337469069,0.005165446814521233,0.0024785239944580813,0.06245818494693347,0.07796963183458885
MMP7,,0.09373446167977306,-0.01741491569146107,,,0.1431116378058466
PTPN6,0.05676448899645934,0.07731421550591452,0.028540031650985693,-0.050452494569287125,0.03523413472441852,0.1311902471664307
PTGS2,-0.0016497721001644866,0.03719676675803829,-0.020686463247091762,0.10712527672205312,-0.018743608997058247,0.033783430041289995
XCL1,,,-0.008180117105953027,,,
CD58,0.03690852900814743,0.08518030191702466,0.0319974521657261,0.08097446509582401,0.13715530203846843,0.06550835865866114
TNFSF14,-0.001548051680479555,,,,0.06670738681576797,0.060048241861686225
CNTN4,0.08018231386765613,-0.015403189823284577,,,-0.03752306339827193,0.055155036177904966
INSL3,,,,,,0.06059501383659045
BTLA,,,,,-0.006900184836533541,0.07769471391804618
MFNG,-0.05495721897214576,0.07146171325354597,-0.04812702274479835,0.086887841894808,-0.034365562195061976,0.056749432098300676
ICAM1,0.024381625649538944,0.011144299640809345,0.004187314231799434,-0.06268415615055194,0.11026503291275412,-0.0488402277720036
PROS1,0.03723015406026245,0.06406922220009797,0.049410387927523974,-0.11335974599929931,0.14079419722805525,-0.04470620000229115
CLCF1,0.06707473433813965,0.3441525212190355,0.012135616550364983,-0.0073044397708066896,0.036141738047221685,-0.0009735228218948177
PSAP,0.009913250025058308,-0.11246162337260672,0.024683374149551778,0.05492280367322301,0.07551280713293576,0.027594248526909112
EFEMP1,0.02028691066474219,0.08549038845492371,-0.014114811058194066,-0.008023669699305836,0.1651143498938732,0.0017210445064493082
C1QTNF1,0.02698419098692637,0.021108742761739123,-0.027545880018595953,0.07901990537462344,-0.026393695912527,-0.11347455833210407
ALB,0.022856448396971433,-0.016064105561260183,-0.008088156694892901,-0.010476365842192107,0.002183398810267344,0.04177351260700285
CCL13,,,-0.03806496101536486,,,
EFNA3,0.07391758584631908,-0.05304720728086105,0.047541670201925915,0.010328306531293721,0.11723986725751093,0.01846279397905277
DRAXIN,0.021120998905777164,0.047028426011244705,-0.02103321550469216,0.024902633814077986,0.09679301340623479,0.0891229165937432
NPTX2,0.04033028346740741,-0.12529146659755927,0.008063596122671024,,0.1014943165321991,0.12380222480263203
FGF11,0.06674118590444363,0.08197360152348616,-0.02696314774096389,-0.020147284543697193,0.18967453621958022,-0.022559515932447365
CD59,0.006235779547995703,-0.038655526439109245,-0.06430718897301645,-0.08709002805704069,-0.06511702991355539,0.1743743798562629
COL9A2,-0.01389053615629529,0.021429026093395503,0.03967202058044191,0.042807648233360536,0.05301124850275164,0.005693422345819303
DLL3,0.012309477264127839,0.030759612586522073,0.018676828850298196,0.06443470362415911,0.044442318139989806,-0.059333716859014056
FGF5,,,0.027152232730245886,,,0.019167467139063046
LIN7C,0.049565588375202106,-0.014063967538851795,-0.00042344048103616313,0.027311801519527334,0.013338096663382589,0.0009199562708665603
GDF7,-0.01757107173647685,0.042164497388654375,,,-0.022872661221966288,0.05680041164589956
PSPN,-0.018879346560540203,0.0008823801229595069,0.003141542710213164,0.016525293108115874,0.09820096814846348,0.02216346167096896
ANGPT1,0.03242861882161382,0.05433369495613413,0.019925591829292093,-0.01983380306613334,0.09874794394795018,0.09292294629407874
PNOC,-0.024427372543147412,-0.07459061684594523,-0.024502962364960988,,,0.0032448253980967884
L1CAM,-0.0010904020452809891,0.007207198257715899,0.05585594519624626,-0.060293154463002555,0.05334401537965028,-0.06921948355080236
APOA1,-0.01744205520782454,0.01276167190074869,0.006818696759078791,-0.013768024052927586,0.02112981658309581,0.10602537915096232
PSEN1,0.004921014424582791,0.05284515056029716,0.0309854276035207,-0.01267286494633733,-0.029712632083576,-0.014697863009038074
CALM2,0.007339955125971292,-0.11140950624392255,-0.0036400966472835052,0.10175990924173495,-0.09730815006040537,-0.16989328676724838
CLEC2B,-0.009340479930335214,0.01990664782098378,0.0290873849753407,-0.02795883926048957,0.07625054583709148,0.12530600349605242
NTNG1,0.002377060983162571,-0.035767797550095196,-0.02004138053058382,-0.06291689011703827,0.07771811546832551,0.03443178846212284
LRIG1,-0.025547582891528493,-0.007802310984893548,-0.020204483764753405,0.015025403540634403,0.09560962173807208,-0.11333109746804886
CPAMD8,,-0.03195989484292888,,0.07995952126561781,0.12658018627338494,0.06520383401049083
GHRL,-0.0025153617147775703,-0.017077424314351986,,0.048213299941910176,-0.006216270036504885,-0.004593567388763114
NPY,0.04009660907680358,-0.045268024338555514,,,-0.05883552575053449,0.05942523588123357
MMP2,-0.010399030795262536,0.08739559771565011,0.019741636991930295,-0.0030333885284872424,0.0030822460969028033,0.17009312306828817
PPY,,,-0.02266414754365622,,,0.018561988145905064
ALKAL2,-0.029359218533014084,-0.04860439082602761,-0.01562738506639018,,0.033873823231043924,0.0011221149037635787
CSF1,-0.028657917050836458,0.04428467040408916,0.012307193909805145,0.024135907742836075,0.08991687548967063,-0.05885979284156327
SEMA4C,0.02575475172172604,0.11141342282695973,0.0058996309261592,0.0715212496606338,0.07873806193369633,0.18270294803301998
BMP8A,,,,,,0.089022572737256
ICAM2,0.04292990958748253,0.03510848857279304,0.022396747922038104,0.01301392171718957,-0.018996610903077336,0.2191028251160874
SYTL3,0.0048266699466562295,0.02714436778484776,-0.019390311266208108,0.06620079372059973,-0.014396052426293016,0.04738995955530514
IL1A,-0.005231569385386469,0.04249381042560221,,0.062398230267077456,0.21123262774420612,-0.033601523921110446
HLA-G,,-0.012393733979140894,,0.08267796692308681,,
PGF,0.04671976240453305,0.1519492053770045,-0.007970561583830055,0.04121738337648888,0.11281303760135375,0.24326038465120192
LGALS8,0.010943106062315031,0.013489862458478356,-0.02870621987410019,0.017375079041644936,0.11027352673342435,0.01817060146202287
DKK3,-0.057109435424980474,-0.12157941111813104,-0.05284015181062552,-0.04656497517578576,-0.0227765198067737,0.08043371236822341
COL16A1,-0.006097965369680701,0.04859382434013057,0.05720880152437992,0.13490931415465,0.015332138871467013,0.1732980663777129
TPH1,,-0.01313288946435369,,-0.030318295202781433,,0.05527173436668127
TNC,-0.023350840779492572,0.11023130603821749,0.002897111989457531,-0.03814086824406108,0.17595595291828497,0.028519737353911626
TNFSF9,0.06351276547541816,-0.00701964427596715,0.0050128969319531156,-0.044928059351779695,0.02577161278619124,-0.018860478868781876
C4A,0.015866220176688133,,0.0774941466365939,,,-0.031943296293289555
CNTN2,-0.0497782016678401,-0.003212404306822633,0.03866685759532239,0.06153086597982087,-0.22013253785740583,-0.016030061586585213
F7,,-0.011405951975412257,-0.02450296580333793,,,
LUM,0.05948395121550542,0.030490920013477623,-0.04737078341223362,0.0026601760224713995,0.09459042796459406,0.17455654362307663
BTC,-0.028775504061490268,,,-0.02974104935136533,,0.03716405520118042
APOC1,-0.0031073334596778478,0.10575641660254129,-0.021965282853980084,-0.00570522994067464,0.06779715639541758,-0.06929436992036922
PKM,-0.02973845294654529,-0.0423035767139301,0.008781979013653027,-0.026849233836323864,0.1889805358231026,-0.10603238801288521
TNF,-0.014365116201742557,0.03781065135489679,0.033830319478548025,0.05081362342420099,-0.00023206357804403412,-0.004833483658218874
GNAS,-0.005510868969924914,-0.11397357345694469,-0.003018838716588344,0.04977614838083515,0.03423684979459425,-0.03955261491075732
BMP8B,-0.020196690600845946,0.08626165459565382,0.04111924783899241,-0.012443780911272163,0.03536192273301003,0.23082623848555986
LIPH,,,,,,0.019458519975066584
CCL28,,-0.024528158874487647,,,,0.041952708316919635
PTPN11,0.005631859008636754,0.022454728885993088,0.0038386574814997312,-0.03824144052726241,-0.07238814508783188,-0.03820083328940171
ADAM12,0.005427888147035639,0.11216975820027474,-0.0030947660986218105,-0.007557219148164583,0.011289217471366733,0.19740507300770208
EPO,,,-0.02227904201645968,0.0355738069327711,0.0797184466635763,-0.019005088513580955
EDN3,0.05128168858001128,0.028253907123758606,,,0.04447916563328003,-0.03574910443377709
CCL22,0.0008205735905774974,,,,,0.0035270598453949454
CCL2,0.02578093406945594,0.05009732562933217,-0.03033901400152218,-0.06355314591376918,0.13722855130902603,-0.06837692093264469
DSCAM,-0.05429029655283656,0.10294145425621562,0.07601334063590387,0.008676069122096602,0.03610752599095543,-0.045327997221478074
ANG,-0.012313562552578598,-0.012971832466247507,0.026737475133388235,0.04961465985654087,0.13415598174134064,-0.03881379463803403
FBLN2,0.029069469964933474,-0.021546398174860003,0.09545642253147152,,-0.03763235891383062,0.023279375470638717
VTN,,-0.01313288516988699,,-0.01807895908504737,,0.012500384647421049
VEGFA,-0.01943831165768416,0.08368844893162444,-0.03875723454002998,0.030401974168620265,0.2046509950688841,-0.16840192777235444
F10,0.008735156088807105,-0.005691923896594368,0.04253912956691208,-0.004045750597315881,,-0.04219811649223023
SERPINA1,0.0929973247056082,0.004732073403056077,0.07262295468642509,0.018299159122738103,0.08167563935683658,0.026008717617536644
VWF,-0.008460124834332228,-0.0037103865557612365,0.03053401471015675,0.021134097584390964,-0.020854579406759,0.22334087534705346
GDNF,,-0.0026959074525901797,-0.06276495187458873,-0.09674020095924463,0.06384803557999091,
VASP,-0.005423625981653162,0.08206828867643692,-0.02906389431698,-0.023151356555381555,0.00590753416747471,0.18714724703206367
ADAM15,0.009366880223683887,0.04276653689125488,0.009671050218499554,-0.061999129539673854,0.023127547009682087,0.076608454174625
WNT2,,-0.02161138766460921,,,,0.13461992345897292
CALCB,-0.03297925692728135,0.04133972117865073,,,,
OLFM2,0.008813495256678908,-0.021061802761879456,0.010195350577822082,0.0979185215432057,0.00809331548889921,-0.03407495425149006
MFAP2,0.03591387423132695,0.06011201057810474,-0.016717080936617824,0.006609097100029324,-0.027785777322180863,0.2512673817954798
HLA-C,0.029686948269273185,0.03092395394811337,-0.03252156380111943,-0.007477566556500168,-0.024562456386449074,0.13245095401976015
THBS1,0.02804262581141883,0.05425210469717566,-0.018016123914488712,0.07278300702732564,0.06603577919938913,0.07565998770351108
HSPA4,-0.06335658429307006,0.06776462213380989,0.006568001027993069,0.03851321174528683,0.06110833082327893,0.0049667109390500366
LMAN1,0.0048674543141725354,0.06720002264740793,0.014795177570148631,-0.015943587219778396,0.059335145576126964,0.06345697432333701
LYPD3,0.05730055938563607,-0.016505380184666837,-0.02919604713378845,-0.010878707611078101,-0.044113826877114494,0.21482483646228834
APOE,-0.019311497855264825,0.04134915600196716,0.049678899301731264,0.12588012666340267,0.00042540248074906384,-0.03967484390621137
SOSTDC1,,-0.03968207786948631,,,,0.017180603849374684
ANXA1,0.05383128679918786,0.06552703109471927,-0.08474386131906526,-0.04203832436260971,0.16463491681354492,-0.12961342256576325
WNT2B,0.046260643357392446,-0.02344828525376739,0.002394141075821811,-0.0571248209564703,0.04936114018914883,-0.009163977315847005
AMH,0.02420927788915132,0.2294895590072713,0.036122655531581435,0.13170216943481183,-0.014265194218843513,-0.010689442048422915
GDF10,-0.03793171706045073,-0.0012204605574932625,,0.011960969116245076,,0.11610911202921559
EFNB3,0.09666907039197543,-0.052284668237806725,0.08917799906426269,0.13817115865556226,0.1515161573132013,0.026350261492679553
LTB,0.039358575511349914,-0.013662337743096947,0.027036072982338923,-0.03888229572943934,0.010509819796552671,0.13133502738954186
ANGPT2,-0.0014180129733827483,0.08433519157583869,-0.018059853032034192,-0.04823334884907219,0.07248025612991607,0.22848733780722205
NRTN,,,,,-0.05892189545370599,
ADAM17,0.02803434174610481,0.02536283443865268,0.0336097260919348,-0.04232694034535987,0.04610969473045935,0.03545317694362238
LRPAP1,-0.009142742315512303,-0.0616847206334753,0.02392325771201792,-0.01674961160196996,-0.006489348035914781,-0.04065822381778383
NID1,-0.02625560201624441,0.11888049183898554,-0.03440196750157273,-0.016974474011186843,0.06157188351336319,0.26394561990620513
MST1,0.028560734765624072,0.05880072876179012,-0.0074861156149764515,0.08572944668958545,0.05423689395286602,0.008978322646479703
CCL14,,,0.043452685230747315,,,
