,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,-0.014337208159708084,,,,,,,,,-0.02018475799800516,
BMP1,0.09509187408008031,0.10199929325091596,-0.0014061149261151871,0.07161176024439075,0.10042971341729862,0.10215908707048106,0.00962934230414997,0.11647028989099302,0.0926598415266278,-0.048682789981237935,0.04832226245756857,0.15906269198267325,0.10449333683175697,0.1510442091449522,0.16659158903381777,0.22128766086884405
NDP,0.022886369772718358,0.03123825257288135,0.052542643718211685,-0.007314710751046976,-0.009154301017915882,-0.017376839833517108,-0.007871411497196616,-0.0012421728165194705,0.07726384983203793,-0.020105650458706072,-0.13658524774444017,0.11641482119275728,0.12713636691759964,-0.07979660315911999,0.046368996090408725,-0.0034533536996557536
TNFSF18,-0.009624533010449571,-0.025129919417991753,-0.012179791725142258,,,0.1238472484307322,-0.012490943908080629,,,-0.039324023304170085,,,,,0.09334051942582809,0.11549856355816328
RTN4,-0.07732388968556196,0.022814311578525252,0.011336075317717749,-0.06097067910590241,-0.030097751449375477,-0.060292413671285995,0.0024119359772440735,-0.1814667579374258,-0.06955071011684309,0.06100917276186872,-0.0942286050807804,0.05551243027559194,-0.062411297128340815,-0.16248157999990934,0.009767777904012124,-0.1544798528703837
HEBP1,0.04179281704440713,0.07087562914210262,0.024565664514802826,-0.009280038096609709,-0.012137289060095863,0.06701850569899412,-0.03672478553114031,0.08970190577128707,0.0008018083849041048,0.011423901502465627,0.07524868411891826,0.04325839667883831,0.0994818375565353,0.04244101934618453,0.017863653777951707,0.051594329550571985
WNT7B,-0.016614518431249663,-0.02231770604606159,-0.015480750435078926,-0.032494477090231316,-0.05934768209802264,-0.04658592191428788,0.04040577066112915,,0.048856400996354035,-0.04329191142047917,0.04351758663840204,-0.012242031905542674,0.011351917210328497,-0.01978876628025585,-0.01193803499786568,-0.008208603044987862
PTMA,-0.0028928975582172617,0.030674206138330024,0.04657952020323972,0.026946542863959585,0.06899241531837,-0.12874348315859566,-0.06573048465368234,0.24665550458203842,0.17159704550952398,0.00918644899461058,-0.018499435055029705,-0.11325804954800635,-0.035384730212334854,0.09918122252693784,0.08146556588329643,0.021712242705351707
FASLG,,,,,,,,,,,,,,,0.055023117520196126,
CEACAM1,,-0.02923904491277132,-0.01188054485448193,-0.020774395507354278,0.027341752051013232,0.09613924460387585,0.008965725154474155,,,,0.05083619612005555,-0.05739498028295662,-0.036117272772196646,0.039881955003892404,0.044402400634245595,
PDAP1,0.061535529266877,-0.03183397647276428,-0.01310706845235946,0.005679829606032831,0.059136318280919746,0.05530369010107761,0.037300682173197014,0.0006371231908862852,0.14370798735900286,-0.02236549172743011,0.0028868260094289935,0.06086059205434068,-0.013175472615258813,0.02726464550236921,-0.07059926146870325,-0.004271000834916558
QDPR,0.011606238019265868,0.0004936837181998612,0.0042715834385908934,-0.0032558832308479876,-0.06728396985964655,-0.0869350419229166,-0.014692831363846791,-0.051655624945196876,0.12477939771059574,0.071397510170094,-0.013598577016314988,-0.021091961761946557,0.03905155344782057,-0.0147752544445155,0.1094695741716135,-0.13704264610596695
POMC,-0.04996602136515543,0.004955516463027551,-0.021109832753427704,-0.007967148297359313,-0.05413195450973018,-0.004375944037673715,0.004614419271354571,-0.001990316094227904,0.052904348682946106,0.08329254695821221,0.039169132667156624,0.07457692978903943,0.030683499821285275,-0.004364867853038359,0.1082262318707337,0.07246186748970834
CCL18,0.07503308938573128,-0.05594332474453078,,,,,,0.04678629404970409,0.11707517773083492,,-0.06751705698893291,0.058097442302262214,0.0735819727591844,0.06348390287562139,,
CCL17,,,,0.05439464369019505,,,-0.015578638965456745,,,,,0.09288545113191692,0.1284249564335532,,0.05769373348608173,
VEGFD,0.09420753984918084,-0.017382584641929544,-0.017016496917862094,-0.02627178788457488,0.01429854959083773,-0.024018669534202477,-0.01659772215828167,0.021706103223251002,0.19836939494012923,,0.16433050414855105,,0.04267213745576318,,,
TNFSF13,,-0.007780353933800801,,0.06609148497082958,,,,,,,,0.03335305980628737,0.023193839365319973,0.0314943942922643,0.1369754872553955,0.11886299514971076
WNT5A,0.09643299682427615,0.03664774905572456,-0.03220629369013875,-0.00356984297878479,-0.08486334719786172,0.11759068924733804,0.08187510490215531,0.06467446180447697,0.0837610058657507,0.06810172195165597,0.11440331260587464,0.1007536134328147,0.06568022978928639,0.055610111325283575,0.19226258398152657,0.11960844067005717
CXCL8,0.031025967474488027,-0.049616143277144316,-0.015933239113947662,0.0012933599241037445,0.07905467414518566,0.03469213038291047,-0.015519330794234086,0.1464671953239513,0.01580964212160014,,-0.02549410964846092,-0.061939431411920966,-0.0873838424180596,-0.03965264163473053,0.03355175794927909,0.04137224167733603
GRN,0.14180408380523649,0.13728569176367308,-0.0008991646751745139,0.07072006732562432,0.07217301308080992,0.081163547659111,0.035973653300024236,0.1379765592958266,0.042231617821096926,0.05419652480029295,0.26063315830021233,0.2398416663982621,0.08593734460968641,0.22232473928655508,0.22924239419407474,0.09724695170067083
MIA,-0.06668505117962581,-0.031743880025455876,-0.015133282347071385,-0.0014632849351992458,0.005799895559892637,0.02825591467359962,0.0390333341008875,,0.0999539276380045,0.16786202407147635,0.003986215895911645,0.049589867092414926,0.08758032416689969,0.2188841523298718,-0.007251689860748506,0.15433242351645962
COL4A4,0.009373095838485957,-0.0018437587927265192,-0.0254496735120712,-0.010339052793677346,-0.1496063335281406,-0.014128254459720468,0.10124393904669386,,,,,0.029253253510027562,0.0034497642153865915,0.039943558391760565,0.1544190501293296,0.10725049792066445
TAC1,-0.09047809643351123,-0.01663263522909758,-0.04019626695775922,-0.052174967282259635,-0.028996350020154382,-0.07712275470677324,-0.026505138049613873,-0.1186280181123375,,,,,,-0.07266907853025957,0.022636555786231374,-0.11974136863084663
RARRES2,-0.020113425622598408,-0.00564287771084728,0.10214455705962745,-0.05160323714898913,0.1503865640344751,0.09002574273916794,-0.006220563663104317,0.12269634585707669,-0.027914810602906372,0.007252477535447321,0.042313522987997954,0.07624436132192239,0.028733627645460943,0.0997657136093531,0.04493923898904358,-0.07295491441086191
