,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF304,UKF334,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
RARRES2,-0.019682657037640144,-0.04339712822032595,0.0003319749913343426,-0.0012818596708267318,0.008083926192392545,-0.018955271505775376,0.02455934781415612,0.016285655720424938,0.010375341755892711,-0.0230465637701884,-0.010997587268428265,0.06757353358762933,-0.006987556595322627,-0.020107906263972047,-0.0023094883300472315,0.00024194299525166917
FGF7,-0.0428180841759402,,0.033602666973530176,0.0026720831603312327,0.016065900914114313,-0.0262761645280376,0.014018669402920868,0.021493407730609974,-0.04138080034166058,-0.05620595846201409,0.04503056107978654,-0.03314131842333694,0.029304652403315968,0.0074492773173393395,0.008845225370664657,0.04530618000464147
HBEGF,-0.03435496173077932,0.06182880013083274,0.009093538714507311,0.01216393603417019,0.04023749050083183,0.01739268189375525,0.05796513916359789,0.058708852394019774,0.032972432138356,0.048607691740738514,0.00512060794543326,0.023353992389451243,-0.015768071012233088,-0.03556580088500255,-0.0030200493517774174,0.013068325140821143
CSF3,,,,-0.023440903439697017,0.03885548572420165,0.05008632048904645,-0.018300800316381767,,,,,0.03164506932594651,,-0.022988335089599875,-0.015396323562898415,0.06799164692015663
PI3,,-0.022754964537340074,,-0.04620246885776532,0.01469820886354228,-0.042097612658009334,0.053969607198006954,,,,,0.04933820504186984,-0.024078634397843753,-0.04652086963139846,-0.03345109617511206,0.05368092590234661
PCSK1N,0.002512802907522885,0.015073736779545403,-0.05429900506275343,-0.002305454435489727,-0.02431151212997,0.04036990436011263,-0.00482917132736154,-0.023519315449201706,-0.04464277107918874,-0.060797748909193386,-0.03683056636225772,0.011455385958992875,-0.06979274883557986,0.05172371908565675,0.0013571721888390243,-0.03254777528033461
NTS,,,,,,-0.045971443208178885,-0.02249388501708011,0.05887186742294159,-0.030945397171578605,,,-0.03091225885785618,,0.02502483443857489,-0.022799855735226707,
SFRP1,-0.027115604916292026,-0.00566613695810567,-0.0369095647427763,,-0.02994386800721389,-0.01565593027996783,0.07398136822687892,0.021569725381567952,0.07079653840243602,-0.004587419364902923,0.014446181692408059,0.058474144711077154,0.02196436990456821,0.025605537043281095,-0.022270044850049367,0.059455563721014855
CXCL13,,,0.006408167606931763,0.012738999891826384,,-0.015515226842810976,,,,,,-0.01789235551546807,,-0.03749875830871365,,0.0069405439740175354
MICA,-0.05683480062000137,0.00020966533654893381,-0.03769435306091341,-0.0120725721428483,0.027071180773064543,-0.008899133907000733,0.03276234714291935,-0.013295393036515906,-0.0027152912455272317,-0.027773494554603297,-0.09286598158161903,0.025171836361290834,-0.05787788202560795,0.015331874109295917,0.05649189375457498,0.05442875771961376
TG,-0.021582569999422905,0.00511338206110983,-0.01923765836011775,,-0.004102518333051977,0.0716984988100819,0.012374708266135279,-0.022695921288875705,,0.08756546478866106,0.083839149215099,-0.005004721294436663,,-0.018919753030849744,-0.0008668642518354515,0.037503295215053294
ADA,-0.03498070027637207,0.09760869998189223,0.004105136236766467,0.06564534827256226,-0.036360511272940745,-0.03965300727954493,0.07466463275833747,-0.0247523366525182,0.03431323292845586,0.02872590479236881,-0.0038037196106063395,0.027010913635531198,-0.007504076190908271,-0.009359357366848583,-0.00732861998616472,0.062019962121560746
LAMC3,-0.006018476410322514,0.0953180790145565,-0.034209706815671835,0.03982266524118327,-0.014607032013065142,0.021218445700074712,-0.02155258882165301,-0.01539967254691088,0.011368156931892881,-0.04616858388468459,0.03272774231955573,-0.10945255052263801,-0.02280966793264673,0.026648208176425797,0.06372677449937343,-0.01274025573478113
CCL7,,-0.013758079533776196,,,-0.02336309885781249,-0.020570326262118844,,,,,,0.021451706502708858,,,-0.01613385465606167,0.01672611935433696
NGF,,-0.023621939345835744,,,-0.047821151944619444,0.026688332345791505,,,-0.030945417547069445,,-0.037092003455716074,0.03900961665327946,,0.012492119156230878,0.04606653051437804,-0.0013305747655470298
TNFSF15,,,,,-0.02601595325270187,-0.015230199760662984,,,,,-0.03745978741742096,-0.026035835361132676,,-0.014275361429623488,0.01789047581979192,0.02565652748820861
HMGB1,-0.02643168497182743,0.02703420436279747,-0.05608440694342997,0.050513120762366644,-0.02659876368578166,-0.03453423707311923,0.07451345472694716,-0.03310168866818947,0.0889117274293501,-0.014808869907495793,-0.05862615748983582,-0.030437167673032398,-0.027134264041914283,-0.03214292698658501,-0.059687907159364985,-0.062116594051955694
ITGB3BP,-0.0006113898462125518,0.0015077362220863606,-0.03812084956040569,-0.010122400127455966,0.013624949278691966,0.0038710625798774752,0.029074309054352047,-0.0019951825983817143,0.07441530032301319,0.060370090759406254,0.006213635143140578,0.03615111515368016,0.06208867642763644,0.01498704778353735,-0.03667165800436195,0.06127301094981641
AANAT,,0.06467378899131707,,,0.013451171496438633,-0.013723320837959178,0.029865133333618007,0.02150203248708371,-0.02909324351910444,-0.026320232947639813,-0.025996793482667084,-0.0234291332062132,-0.03505448028361951,,-0.017070291042995105,-0.021331074587733905
RELN,-0.01789252272990485,-0.026726996160634536,0.003867736058077694,0.0560201937766882,0.012038446766598102,-0.00488000193654012,-0.003999298869733407,-0.007672371987824868,-0.03401347938824189,-0.029138769665515755,,,0.05057593912664011,-0.017243089552834507,,0.0332999253070711
IL15,-0.038238778081293036,0.10076663052642633,0.03098121695765791,,0.04224310301553009,-0.031757919463776624,-0.024033361086030127,-0.026031298117234498,0.02188298553154249,0.004525721971914945,0.019877606129514037,-0.031893455079315326,-0.043653991038637506,0.06670205918450918,-0.012595648381601515,0.03292452244096771
UTS2,,,,,,,0.03019661459919121,,,,,0.10732859021810819,,,,
BSG,-0.011327591681741665,-0.04845518430179723,-0.014767140454665052,-0.07904246635819272,-0.031869160509766,0.009566230064302584,-0.029243410043377088,0.007114784433109363,0.015991458611977104,0.10341912723078299,-0.04795459773888789,0.007597105635487079,0.03540204967260185,-0.06219332616020817,-0.02668060495988624,0.06942163206694722
ADAMTS3,-0.01646353492997325,0.04014630512670448,-0.033801960499845594,,-0.004851251244101736,0.0020775962646643713,-0.009031395977086704,0.008301346325830947,-0.011225262658635759,-0.015103555095726633,-0.008812633080817001,0.060204483015442914,-0.04381621989387194,-0.027850880341041526,0.05116898127402847,0.05543526777278065
CD34,-0.033174471838650445,0.0472351717598253,0.024530798529636893,-0.03886759736894395,0.04152761929506574,0.03320700783790232,0.03244708972023175,-0.006234075857708802,0.06863499840469577,0.03296600796938544,0.048506406668199636,0.03171884629483344,-0.03836706779465494,-0.005825788781395755,0.010115787852769138,-0.007168244433360702
CCL23,,,,,,,-0.018783275462030093,,,,,,,,,
PLAT,-0.02175761446340624,0.04161395954668504,0.014157969816809895,0.03895959786531738,-0.0022909922375365095,-0.05693780583886201,0.019651325596636793,0.009143470051827333,0.02226418473620259,0.0311010745434829,0.06788713488017628,0.021808317896763865,0.035011873790600063,-0.009545028038057821,0.01837507471316175,0.019299305117785017
NTF3,,,,,,,,,,,,-0.02304041480825248,,0.027064843517735727,,
LTA,,,-0.01414743442664834,,0.05171034665989162,,,0.022941922001846502,,-0.010434095883453665,,,,,0.029858828464727188,
CKLF,0.0008417875066453508,0.009449125645406758,0.027427093191776504,-0.03745308255924387,-0.0218531395341164,0.040936892326177934,0.09488356861047617,0.048312686150185497,0.024142641078525064,0.05244424393312205,-0.023184716320678693,0.026378064245975164,0.028924241766834207,-0.02058836397267924,0.04522684800829137,-0.02719630845208311
CD24,-0.02858632155312064,0.017475713863620023,-0.00905081128765119,0.03872284268253742,0.04506942523993066,-0.007587551859627963,-0.007963608972014547,0.033307703232286004,0.0020561587688042865,0.006097998118663976,-0.04862376291527671,0.034912905060396626,0.0003663110398283873,0.060327130372438566,0.03125082575849288,0.03416971230469787
HSP90AA1,0.04324909106853931,-0.03464985919200319,-0.05875241335991417,0.03827611165675205,0.02831348685089857,0.012219122278797345,-0.054510545725350065,0.07380982693875407,-0.046473879511648386,-0.018003040772103653,0.0003073948553223598,-0.010845301144936592,-0.007152421668616507,0.03697968333066191,-0.06389880574946744,-0.06431495633245127
BMP4,-0.022211597787319605,-0.0005591745575008895,0.06999084407954705,-0.027141632034531047,0.005337493056253843,-0.026632320929945334,-0.006469861490200178,-0.014665564238222364,-0.021072947745718988,-0.02080052504607324,0.05423594352929401,-0.01779895863220792,-0.021688846863930144,0.0646584338997826,0.03989814600449198,-0.037765123151046
SCGB3A1,,-0.013758078157986625,,-0.0031231989918205933,,-0.016342780979508875,,,0.037988916363296675,-0.01703353521456831,,0.07461589374970248,,-0.02964542118430972,0.0810001283908936,-0.031126914775951846
IGFBP4,-0.019333883883265512,0.08661920304042572,-0.03715223582451588,0.015330426824268578,-0.006461596559122191,0.044341294781040694,-0.006327438776927211,0.04111923494414587,0.061959153811914316,0.027594072748012195,0.08821289160038928,0.05074599068668295,-0.014098632307091416,-0.01657009377226395,0.05282514787379434,0.04117408495892653
RSPO4,,,-0.022870943535775245,,0.014286104799606857,-0.01886222585377883,,-0.02286288143369568,,-0.023485780653603253,,,,-0.019964929527857184,-0.0303003528385309,-0.026897640112009385
LEFTY2,-0.021369177122153558,0.1260897602720847,-0.014321186446352057,0.05697916636095888,-0.028708504871290074,0.08358686440442308,-0.03580615790014616,-0.023143524059870142,0.07465076339152937,-0.0301348631627832,-0.03322169884694421,-0.022670791391167826,0.022582570337693363,-0.013379216173903013,-0.008122551112815757,-0.07868648962894036
PF4,,-0.014271797594324735,0.01241960966588401,,-0.02038384347294842,,,,,,,,,,0.07202471224661132,-0.02107044349433613
ANGPTL2,-0.00960640541620342,0.007644905921033154,-0.042327644962162465,0.007535858398735261,-0.0008103203122148844,-0.024309330016072182,0.01511772997441235,-0.03201183701613983,0.07580201026997539,0.06661229938482743,0.025016434782287208,-0.024523170704478566,0.029198773741247505,-0.023421089954452322,0.023855159615519535,0.01176154913770885
LRIG2,0.006906922385600289,-0.009782363640766378,0.005431707528415354,0.05237824523197373,-0.006024079431874739,0.0009213934495599036,0.020758718588740416,0.02474576977611498,-0.013612804997483427,0.017050756840897255,-0.019888101149076496,0.006755913611417628,0.033074579184047784,0.04240709363896019,0.08772279932960944,-0.01276246441483786
ICOSLG,-0.06685401871948633,0.0032709517332016346,-0.01859749912849017,0.10369612893210692,-0.022780102494763844,-0.05260411397953633,0.023795202933784447,-0.04202134673921538,-0.11068669131062554,0.008866344480541941,0.09620141367371479,-0.01972270619096143,-0.039208373619848566,-0.010230687012783974,0.04610042456549766,-0.0094966308972724
WIF1,,-0.025679783268265022,,-0.04063117687034404,,-0.03379300749501525,-0.05941368176716863,-0.017642744079430617,0.002616141642209049,-0.07271298986149606,,,,0.00222611265272558,,0.07043446010594621
NPPC,-0.06051123885782102,0.019553960950340246,,0.09989807418821112,0.03163338605695411,0.02120642348981284,0.0020321495515695006,0.049773448827574195,-0.012369544729061542,-0.057492125090629675,-0.031128453828037063,0.028084059021086995,-0.03325647855023346,-0.054306523602405,,-0.03131182267989926
LYZ,0.005146868568153403,0.07620956694909217,0.04762778308376358,-0.030380715021736872,-0.007612394341930003,-0.04515136698574732,0.022786268863574374,0.03853535517344302,0.07662555311404103,0.0024273796411538053,-0.07464909455743671,-0.0007935247495559748,-0.01650077896480932,0.057771652660057016,0.070629560069301,0.011040694235442973
EREG,,,,0.0011196413526434973,,-0.026543627207043324,,,0.0688401175360548,,,0.03599028453338441,,-0.024866656337065092,0.026417571695738783,-0.024258322218243786
SPTAN1,0.016050219419876513,0.03972140361299759,0.05776884960285688,0.02764242705114095,-0.04936239862694099,-0.008623404447398004,-0.08639912322644494,-0.020810407440914426,-0.06939376908227493,-0.021826637191380477,0.05338632020567484,0.09977006753517616,0.03444108812663083,0.05911106648341068,0.020347228173114733,-0.04483420137810278
PTH2,,,,,,,,,,,,,,0.038894123448515686,,
LIPC,-0.01015125504258245,0.09934149287766668,-0.0193685545239592,,0.004676855176819163,0.021770056772294533,0.0969955936535529,0.029510211589423675,0.004771246797196989,-0.02903575397584252,0.018405142990477442,,0.05980739864982159,,0.057567671690767395,0.04390685563080817
COL8A1,-0.03681717375177817,0.019713567836549768,0.022699970558016626,-0.029266395750717527,0.004361310345404461,0.0063357344929857754,0.047245121151655974,0.027426828676018273,0.04425639117711183,0.08496318437038533,-0.07908820931114786,-0.04012930646511691,-0.00921864451053415,-0.03631457033879176,0.03242363081996516,-0.014058608162142949
GSTM2,0.047510970278511894,0.10098215601329735,0.04396839146259006,0.019839315462854102,0.07503810146926247,-0.03697725832622436,0.004943988965633939,0.0029853303176789916,0.003917596381315353,0.0018788218188108207,-0.06870715567476972,-0.05608159460123882,-0.005112927208494229,0.01141403802697538,0.014314341456711064,-0.0015088301145427558
SPX,0.06518728308078234,-0.028258897540279902,-0.016255900729468625,,0.031026327833116908,0.006887367880207124,-0.01881650633034573,0.006571314468516214,-0.05508365794944577,-0.05561224979861725,-0.04315594377009287,-0.026926720149985924,-0.03643307604169888,0.03664724677626676,0.0013862124849987718,0.051349501362733446
MFGE8,-0.04976073923356502,0.028663229664575875,-0.024229517756642442,-0.02368715201902915,-0.0010157102107091443,0.018202882314106075,0.003408293225108747,0.030923610071624242,0.018082826066865006,0.013460934575040226,0.025139437846744928,-0.04462320574906793,0.01511470054783152,-0.022461543763823623,0.006059309812138378,0.07012085305127796
TGFA,0.02039607648228308,0.010888173380454494,-0.03225265609521267,-0.043339778758014126,-0.007190386989688756,0.03833585878269911,0.017047389778781882,-0.0130031686768999,0.00069513497753162,-0.0035991691993997772,0.004351798159148324,-0.0184177874670477,-0.01619069530294758,0.025746043083922292,-0.0035334842002849847,0.007368421695506428
SLIT2,-0.02221159423313087,0.005463170133775259,0.0064429892904534596,-0.01862338344944705,0.032245074715374966,-0.00211572039740021,0.006770778629253938,-0.039427945283595826,-0.051433827239454076,-0.05490927596211869,0.007533100908747659,0.007147342416411557,0.021538271395482866,0.006916327120825899,0.012480978365191249,0.01654878202007609
PLTP,-0.06021823988090811,-0.014173071994489497,-0.05351846615033197,0.03595624322052872,0.03842067756807539,-0.004403338755985579,0.047319103525334805,0.010910461068036576,0.1200280640959262,-0.014521487478084434,-0.014138951031811306,0.041852545587340334,0.015831107217932575,-0.028344442776583195,0.052215005348931226,-0.0023174665031828762
APOD,-0.03611277165856851,-0.08926429030758223,-0.02845335615926289,0.05522453578471621,0.02229415355804897,0.04275522486480115,0.11420642319379448,0.013672370722612459,0.057632757628020885,-0.025638956901896146,0.05415197851082964,-0.01336331412981913,-0.008379197783509082,-0.00866442007539336,0.03176270980445288,0.02835615785668567
B2M,-0.05495281839539241,0.08330723334869677,-0.030106705650634308,0.0296073466071104,0.005901544953185408,-0.03805607901228663,0.07387385195175512,0.034284076135768685,0.11439227059333816,0.08312776855148554,0.048637959297312704,0.0259515811071742,0.013555290739355507,-0.017232979948668004,0.02573941244266625,-0.017237373878087773
OMG,-0.005143245807584231,-0.02420387736170889,0.00474054250737811,0.021089259050181327,-0.018594983049542532,-0.014718167467376125,0.04786926784306656,-0.00013967598468843357,-0.02603303730903703,-0.012458396987904076,0.012881852165526049,0.042642748009892185,0.03679887562109089,0.0348578821539127,0.04425546741340994,0.0022803263056026184
CXCL3,0.09164381449816425,-0.035243774481903356,-0.013488174550691245,-0.04413599395346742,-0.005039927704095303,0.06644402677287709,-0.021673974788766925,-0.0020203552440677137,-0.04481385396831602,-0.01758019831509998,,0.04705808636122628,0.01688190814953761,-0.03586366161558462,0.0006956945731419855,-0.03405443211906101
CXCL10,0.019128478749721855,-0.014588588905398565,0.021299898458718252,,-0.0001314794732819125,-0.01498314364661345,0.033209738539573055,0.028764044968285322,0.09359708431007699,0.009033024291757735,-0.04198854241445189,-0.02757788391210076,-0.0013894502729926007,4.0994450322860206e-05,0.03584330742167915,-0.04880450847275565
RSPO3,,-0.01868860107546807,,-0.023440904170844937,-0.0110540110465,-0.01826172791196819,-0.012513638364566834,0.008531474750425224,0.05847477668969498,-0.01837096841414717,,0.019781226733775973,,0.0025868252896478093,-0.016372707654563258,0.02549302813551616
CORT,0.06388747777271829,0.019213741777257393,0.04795796926912708,-0.031109273464959702,-0.04181391743320744,-0.022163364071860734,-0.014124932725934224,0.056500142799989335,0.06786137626504375,-0.04873760871008025,,-0.00047457677873586566,,0.011566969191781518,,
NCAN,0.038415867683562505,0.02418213607872077,0.007141425581319444,-0.024557805264641297,0.00836879218789742,0.03985845878477602,0.03807774543462223,-0.02345268791162192,-0.06557265282262381,0.0687317788250766,0.040574528193312295,0.02886875017385897,0.035272085978145296,0.011513306819137568,-0.018210619670242265,0.030134672860195267
PRG4,,-0.020690508553055598,,0.012950474656637652,-0.023363102498604637,-0.013075331621998445,-0.023481776316538104,-0.009352137413578007,,-0.021478698909242876,,-0.014084022189876031,,0.008597635231197928,-0.015156881438142597,0.038947312173362156
ZG16B,,0.018238597323617416,-0.015485767305471474,,-0.02711573775101694,,-0.009615702170836155,-0.015619676573550062,,,-0.02889973085143728,,,,0.059779601421727134,0.010391257794225901
TGM2,-0.01505887572721273,0.032489506039918854,-0.0010101841982313859,-0.08602723105045085,0.01691528786897996,0.04630242622578003,-0.04149821264827383,0.026078836489924494,0.07721329675961446,-0.02160784471264599,0.016633963423601513,-0.028507907995704046,-0.08501785748756148,0.027120074657205076,0.0021848298974420565,-0.011426148759660124
VEGFC,-0.02158257590536461,0.0788284965671866,-0.019884321569763417,0.009328839080746176,0.0527412252567661,-0.02012726811233224,-0.005339863160854173,-0.042059935366958595,0.04395554887068201,-0.0068520810418574276,-0.03745979075795915,-0.021471055089280485,-0.032560425491723076,-0.03407447897930386,-0.011745629420860755,0.05262144133659874
WNT6,,0.008721857262320212,-0.014321186822204485,0.009675125843051463,-0.013458475110330827,-0.0180165481534828,-0.023091252201757898,0.04181620832542756,,0.052813410400113205,-0.027483647432651956,0.04084906773348646,,0.04525686215660754,-0.007607193416608603,0.1449482503838071
NRG4,,-0.012671674262871656,,-0.01757021775203001,-0.008029179632642528,-0.018624100001248426,-0.029248042045316325,0.01793462841866655,-0.04007498720134982,-0.025572083175328414,,,-0.02614555136730689,-0.026364207445382207,-0.01637270948955316,-0.027932184675837465
PMCH,,0.031572760463819904,,,-0.03939802796054737,,,-0.022862880330314715,,,,-0.02714531549834996,,-0.015179422131199646,0.00043577145926329823,-0.0357711824035753
COL9A1,-0.035327246284373254,0.21373760595272437,-0.03557030599024532,-0.050314628047245735,0.009481630900073281,-0.002095941959878043,0.043135389435967626,0.057732868061830506,-0.03139248662147199,0.017914977751383197,-0.015874263393973735,0.05479626678415114,0.023507921547797298,0.019601765479261627,-0.04615375448158366,0.09291661594828096
GDF11,-0.004301261914329979,-0.0009635896398941965,-0.03445568210245806,-0.005570800990426872,0.05245693282443418,0.06216507822737696,0.018237447962769646,0.02598450417841496,-0.02904965972521926,-0.019342169525544493,0.022393426503795732,0.0328516418483871,0.016500199971193112,0.008735211576109441,0.08583310043707897,0.08944870666687778
RAET1E,,,,,,,,,,,,,,,0.07423014942150462,
IL24,,,,,,,,,,,,0.0010073830762315282,,,,0.07913541431946373
SORBS1,-0.05442153831874868,0.06053385884031714,-0.008910870480168072,0.09800846413067289,0.010757156028887837,-0.020759890402334086,-0.0026569428118752795,0.008719958892158243,0.04538329274586113,0.012496493904573566,-0.005834867603705619,0.014374079512726862,0.00878021235100491,-0.017314331456659705,0.007632548855263131,0.05599545253871683
DLL1,0.06799256315600309,0.006999542044351365,-0.0424063057936814,0.04126982372353461,-0.007567686490154122,0.0039043106904659407,0.053549108001932286,-0.007347474434453993,0.01862193445565146,0.06866297852380815,0.037910044985687556,-0.0037248216614848874,0.0010500766281546013,0.043219359480580845,0.10331691732728666,0.05108093649684282
TLN1,-0.029371484644003926,0.06916507162696012,0.020416716723258458,-0.039755836336818805,-0.0004063602986059109,0.02391244470739944,0.09965644394065608,0.02093501164099466,0.028101355150590736,0.008153829640219514,0.026550286032977256,-0.030895674014063602,-0.04212810408368175,0.013025733431485357,0.031966218688971634,-0.031098189520077032
COL2A1,-0.020271557018096895,0.06199472270901403,,,,-0.011678254689712604,-0.0033437674041586077,,,0.021164080376215054,,0.04823432378580533,,0.04301064518137836,-0.02382782345977662,-0.004993548423611513
SHH,,,,,0.060649339787239534,-0.029605165766900594,0.0049729047181851505,-0.00664544749951712,,-0.017033533725731295,,-0.07727381810881555,-0.02973177127207173,-0.024460496201602854,-0.04160435082497075,-0.01219374993583075
PON2,-0.016549282603423764,0.012693449462047502,-0.05199247831520573,0.09807479184596815,-0.03374785394124203,-0.0038658100677716467,0.033861795733554405,-0.08833828281678321,0.015016955374300667,0.11339444913616188,0.031152974747616084,0.08312800047209642,0.02983009496064948,-0.02504071599064499,0.06793495559084722,0.025278929911225226
ICAM5,,0.028395744346044118,-0.01843458374617072,-0.02505600946997838,-0.0378391410690838,-0.005469896267313771,0.007429910400671832,-0.05075249107118491,-0.008315625493252104,-0.011002334600603117,,0.06376617105237745,,0.08841483438483007,0.07124528504845982,0.017673363703045154
HPX,-0.023026098948518346,0.026201413397637176,,-0.0008662620369824589,0.000827243742762042,0.09007711402825008,-0.0195795186270181,0.023231855153957683,,0.014931158210174893,-0.014904060871156127,0.004139578732772162,-0.03505446592825043,0.0860696308771903,-0.03778395683194508,0.0705078944769643
SFRP2,,-0.018291401575496465,,,0.015241457538133,,-0.0172978524289002,-0.025546976982242554,-0.0008307718283107893,-0.033415434058330945,-0.0607975120133163,0.07975040866686016,0.026793929311818503,-0.016249189265716283,0.05901208984328381,0.056151845500567385
CFC1,,,,,,,,-0.019657511690942937,-0.015991244941104297,,,,,,,0.017741811400229707
