,MGH258,UKF334,ZH1007inf,ZH1007nec,ZH916bulk
MSTN,-0.05158077541356381,0.05075321288369249,0.017003944115285878,-0.05375417787196413,-0.029099833903949067
WNT4,,0.14931617215068566,-0.030488493985532626,,0.02496300269926338
TNFSF4,-0.0361918487518845,-0.005487291032023171,-0.004967369255879568,-0.01389832469543522,-0.009177291803159404
NTN1,0.026753929992225742,0.03033467577939561,-0.031171084679528203,0.05330411065417215,0.0820297676632648
CXCL12,-0.05999125390490761,0.015951045430712723,-0.012232481297200615,-0.048501565653154555,0.016213496138309264
GNRH1,-0.02033428880935393,0.07048877635378628,-0.024270394109554647,-0.1320999407159914,0.0880862874104067
RIMS1,-0.02833635533115861,-0.019734051508522865,-0.05612862625759595,,-0.07956350546609048
FGF14,0.027494578435679866,0.021935834070798556,-0.062163514325426834,-0.06993953323169205,0.011778816342817749
IGF1,0.01355067031689298,0.08006667066566664,-0.03426078486089612,-0.06619111800985628,0.011926465668804922
TNFSF10,0.011080250166928126,-0.015712202502852476,-0.0449384530427545,0.013210525526244181,0.10965554972043129
GDF5,-0.022173364694250103,-0.010413100818097081,,,0.050222628868306404
RGMA,0.019328027677346066,0.039687160169590605,-0.015470902906007927,-0.06930997774412044,-0.049150865305691536
WNT16,0.044673011886976484,,,,-0.032679067531809096
CX3CL1,0.00580303659131147,0.030805778035496754,-0.05407655251436186,0.06406338590067963,0.042000477320872066
FGF1,0.09990743267660294,0.004683311626245204,-0.03428946529908837,-0.08997824327342277,-0.04298001656339922
ALOX5AP,0.010661474298129777,-0.0006909725823194101,-0.14101517036713365,0.06436488458758562,0.061424461500424
IL1RN,-0.019732890502826936,-0.01118334838447111,,0.013526082482280655,0.04640933892115633
NPW,,0.041606403729850513,0.036825703904665254,-0.08147733639704843,0.021964862368353662
CXCL9,0.02485830092950996,,-0.07793031795491676,,0.04611310381254571
ANGPTL4,-0.0152870154389425,-0.053487676251200024,-0.023549047608696114,0.04813723685540245,0.03317963131316733
UCN2,,,,-0.06592028091373962,
OBP2A,,,-0.044624094036243935,-0.13814192071035605,
COL4A3,,-0.01410356486210336,,,-0.025796582460014338
NRG3,0.020200070484533508,-0.011224771587146421,-0.07976511209897333,,0.03825088268586281
IL23A,,-0.017159404890676074,0.01743804942455744,0.05574114927987006,-0.028889938010350953
COLQ,-0.03600396874348712,0.009016159330565978,-0.04585243384484898,-0.021008158353064344,0.08241832156658498
TNFSF12,0.019796324916965213,-0.009777854684496193,-0.13377472669283225,0.07896201105499624,0.002430757751613381
DKK2,,,,,0.022074036063350625
FYN,0.015434361929550123,0.06861553314816624,-0.06986851375979924,-0.035143717542374754,-0.038326353973120474
ACE,0.003394090140799566,0.03807058771153119,0.056825863486592035,-0.1495031537091231,0.05456599651060105
IL18,-0.009372610167628529,0.025570219357037818,-0.10946102273442064,-0.07193023048192802,0.05600782575068043
PPBP,,,,,0.018762891354138632
CCL27,0.02046334662373893,-0.007243578905566753,0.0026978912686672417,0.034064456820329665,-0.02258116015560989
SERPING1,0.02979533688576356,-0.023980450386280203,-0.0739325491457295,-0.04949417752922877,0.04106138860748778
AZGP1,0.005718651952356553,0.0038087380117789397,-0.06503759129530717,0.019105576340994544,0.01755921545414051
INHA,0.030743046309091845,0.055345287248748674,,-0.018477208720694267,-0.013228399687860585
SEMA3G,-0.034078142530689436,0.02623092929107223,-0.0651379556185694,-0.04888310103783572,0.037417848579194335
COL6A1,0.03568219123593976,0.05121753073111952,-0.01664217919524813,-0.07026504203007092,0.048849700074562165
FGF17,,-0.014806582732418389,,,0.02170904169497372
TNFSF8,0.11153227821135303,,-0.022194909919407726,0.043305554038552754,0.011627267629948495
FGF20,0.028451679868156974,0.01168174371927569,0.06169189821231992,,-0.020105766024880754
ICAM3,0.020966835087758786,0.031577743472587,-0.03166270392611149,0.05887656596460932,0.017766610408243826
LAMA4,0.03923042729688495,0.035600643051766016,0.0327371040447227,-0.14960116105100632,0.09492454993191711
DLL4,0.07006163531938937,0.029189254799374603,0.026507861096785077,-0.13274159141018355,0.014946738802506679
SEMA3A,-0.006152708684979642,-0.02215519243404672,-0.15640784340016467,-0.09863948509333387,0.03875985356954805
RLN2,,-0.01072753703346438,,0.03691693014735257,-0.023620430130291376
C5,0.021283627722875727,-0.02754228537021031,0.032652326356604755,-0.09296352084458384,0.04114609117091773
EDN2,,-0.02827206396049163,,,
C1QA,0.051309697506504395,-0.008694666736625126,-0.0524913247201027,-0.043530840143989065,0.014173684372282511
UTS2B,-0.02067975261875467,,,,
COL9A3,-0.013789930370442285,0.050053107529784216,0.11262851118939354,-0.05085479285416649,-0.0029175127196483766
DLK1,,,-0.03485143559494346,-0.015557486620009185,-0.06358029216186396
HGF,-0.014955660740574856,-0.01633923113937619,0.02137524587768034,-0.06539563686386018,-0.022960168643209423
P4HB,-0.05062555436814218,-0.014420865249017376,-0.016505981645008307,-0.13290079840957758,0.020876780531870958
ADCYAP1,-0.022745148461442825,-0.01580732977371446,-0.05271875817588324,,-0.016265123507402803
GREM1,0.01755366365046933,-0.008569036273942742,-0.025703705346073167,-0.10583827482046733,0.014895886761331528
EGF,0.047059012294181635,0.04849849802889336,-0.0492074615012325,-0.009204779128993638,-0.011989014307496802
VEGFB,-0.06916994735248377,0.02297533100028676,0.05908177444073421,-0.04000859720149441,-0.08275832979802764
FARP2,0.03354096431675638,-0.03541614162310596,0.0007494601694946267,-0.05273398701556709,-0.050930292235934274
LAMA2,0.027165249405799008,0.05014043172098598,-0.017733203515137363,-0.05304461572846897,-0.03177922123411279
NRG1,,0.13371459653483275,-0.04843870187415607,-0.021430169886892492,0.02044086109040878
SPINK1,,-0.01072753703346438,,,0.045799078004941214
EFEMP2,0.002075326917534108,0.02670558107469118,-0.0020178779078808334,-0.05602191495619075,-0.03145500530542381
SELPLG,-0.006274692273885781,0.009876396312202615,-0.055092216275845415,-0.037089248545667,-0.06473117074898485
HLA-E,-0.011688899381122345,-0.010218319588434338,-0.026243730914096652,-0.12992807506844478,0.04544678764981842
PTN,-0.025567362946358554,0.008800369067593001,-0.04131924790797997,-0.08531942856307816,-0.06400097175433297
CD274,0.057067096092427536,0.02048506635023925,-0.006444429003972319,-0.1075691916691497,0.02104603804928694
FGF10,,,,0.01811975936092689,
CD14,-0.011190257693418222,0.020278470170191805,-0.07195785808023346,-0.006114692827710171,0.018907008469963512
SFTPD,,-0.018138122767487917,0.0013237909356035432,0.00033770877812149317,0.01700430712244952
SLIT1,-0.020006634332316822,0.06447217853408699,0.028305747758354344,-0.06773084864152443,-0.034346320698546234
CNTF,0.00954349899973839,-0.012455815275508942,,,
BST1,0.0002251001153533505,0.08494393396302283,-0.06727937037651388,0.00672180841008661,0.0257846510137336
AGTRAP,-0.04932934011936606,0.05955287365134141,0.061298927808186285,-0.006961930786928795,-0.07015653983691261
LAMC1,-0.022448856138035354,0.04354617957651708,0.05721399576184981,-0.18262678133313476,0.052779965104438296
COL6A3,0.04939053919795854,0.07013089703497065,-0.09925175171409346,0.02600373623728692,0.04422587466248674
FN1,0.03723055943028385,0.056333936054562675,0.015558100737296545,-0.16083641969435566,0.08787131805739679
MIF,0.022286645804133327,-0.03199820292316602,0.017255737599517457,0.13206778995968355,-0.02456241101890002
JAG1,-0.02626784920000513,0.14708071900984704,0.05394525530616539,-0.125661148492352,0.05831860173555455
NID2,0.004176129294043082,0.06264739753264696,-0.036114745744897425,-0.07599411333426857,0.05331728845778901
EFNB1,0.01031875189797323,0.05026281755665109,0.001318415852957446,0.06524772753183337,-0.009688865340212951
COL4A2,0.009530062700331415,0.08910977446246758,-0.009875191659841617,-0.16846910706165813,0.03693140174263754
SPP1,0.012817196380274253,-0.009426593937461564,-0.1351367271789968,0.024260639368815166,0.03919963206942581
PODXL2,0.03657184302421522,-0.0014248004281764261,0.070696555449602,0.019886511682233522,0.10349695210211594
FGF9,-0.024385907538926176,-0.023261348275850368,,,0.04605710690117423
ITIH2,-0.045361690006635126,-0.01745810288887977,,,0.00439595488883616
ADAM10,0.038496996591758446,-0.01035137453863251,0.027573855165266982,-0.013193461176473692,0.04456948538825235
CFH,-0.028360441771493827,0.038171253128425314,-0.056300825335767225,-0.12166909380536253,0.06835290781766316
COL4A5,0.07205792040409552,0.04124677474420745,-0.008492103420308348,-0.04565413858574436,-0.07311921703238704
LTBP3,-0.015738799946869296,-0.009790136918598119,0.012748499902771966,0.10762132393732186,-0.0015927370876136207
GNB3,0.013983634820972703,0.04967578141832503,-0.004978121010685265,-0.03273359003679374,0.0171980154010259
COL6A2,0.07694795592680326,0.07164546572653879,-0.0007998288187611864,-0.034666487110197555,0.03605948794374113
PLG,,-0.025620594153880114,,,
GDF9,-0.026180581468413587,-0.016659301889444797,0.05952127177280841,-0.0570074564672234,0.015338037440071551
NCAM1,-0.00989489313600894,-0.03346519937589567,0.09622359776855638,-0.011428770382633464,-0.005608855908612796
APOC2,-0.010822565621278432,0.041752693321949745,-0.0976451866225605,-0.007932626844396346,-0.005817648413831174
BST2,-0.03544833789885207,0.04149222845905809,0.017051909196885186,0.17073746285436384,0.033068128067548865
COL5A1,0.005170995381107553,0.02427077131900444,-0.008141794041183523,-0.0825539854014698,0.061742718373478826
CALM3,0.03713955817782231,-0.03404619546984979,0.12319728294223749,0.017158203425833126,-0.017025366947307156
THBS2,0.05258168582259409,0.024002581883150086,0.07994931099760348,0.010997217677644692,-0.015159132588486076
SERPINE2,-0.022488044382740595,0.04791739270005295,0.0031146100335650837,-0.09684745009826086,-0.040822244622139243
EFNB2,-0.05028850732492963,0.01936928094647594,0.03519610764618745,-0.005057743378437536,0.022633516955278002
PROK1,,,,,-0.026937268182355558
MMP9,0.009411480553455798,0.022305016455398313,0.05637263239822074,-0.1486464052112478,0.09581260428683233
DMP1,,,-0.0563732560358518,,0.1714826691607169
NPPA,0.03588961468992767,0.0007901609267038274,0.05937501229846684,-0.05303724939841003,0.03432921076278693
APOB,,,,,-0.026937267759412496
C4B,,-0.0186104775750325,-0.05289900641432416,0.01736482125139325,
NTNG2,0.03966780069215204,0.03252443794183897,-0.027874876565004463,0.035037831844241155,-0.014424061278870998
LAMA1,-0.030721707547260304,-0.0038550787234853897,-0.03957779371237928,,-0.014441112948169655
UCN,-0.016821509216513878,-0.028405332706397782,0.033518665393118666,-0.06707840991442535,0.009315608306853558
ARTN,,-0.012455816141763523,,,0.031174054600978354
PDGFD,0.0031971134180387275,0.1077705124393367,0.08065257053862768,-0.043159846108513526,0.03558636292773668
EDN1,0.1217890972389571,0.07426772673265496,0.04492311615464269,-0.049591917927438584,0.047526320758239725
ARPC5,-0.028672297800988567,0.03166825213734218,-0.061324726275826046,-0.06611413753724665,0.023039599895221568
GSTO1,0.02451594534921623,-0.020563131438776788,0.013088239112165488,0.06043600331988933,0.06993568630674848
SYK,0.006572494849736321,0.0407791140417133,-0.07215983142303921,0.13914267980672979,-0.019116038723035227
ST6GAL1,0.04190736967457759,-0.03517863081334067,-0.0155622320657161,-0.08182010173394388,-0.06812144562718137
WNT3,-0.036565212657192446,-0.009739442467453839,0.08905710773696911,0.028204329438741935,0.001497351682259807
HSP90B1,-0.023098761776440414,-0.0021683347869317178,0.05034763434907242,-0.05505587848428586,0.04313816607725207
ZP3,0.006567696255039273,0.06559640726890091,-0.04567331118471538,-0.03416270991114332,0.004439303167680991
NRG2,-0.03300149953386852,0.062111444619258285,-0.019066149267691807,-0.014476134743264084,-0.01641316221691973
MELTF,-0.0022719649631370385,-0.01078017927263995,-0.050274492799882164,-0.0012409594276440374,-0.019533390050501902
NLGN1,0.00755149640604597,-0.0003700268871011695,0.007980484233478248,-0.03202155060582591,-0.03426651812481086
SLIT3,-0.015574686244334609,-0.02654988699091847,-0.043129927395578124,-0.15681148694960695,0.04650278938778465
CCL8,,-0.011622148197765615,-0.039630665564157945,-0.014727916711788734,0.08904644068075829
S100A4,0.03232615268217927,0.008631047450050434,-0.050346497643341155,0.15167078342443713,0.11611197723946039
TNFSF13B,-0.028810424852070905,0.0015247798513823311,0.0737400781533253,-0.016013943194877475,-0.05081882943079911
HSPG2,-0.028731968461931295,0.017218470253628517,0.011540436361752355,-0.21553767003286436,0.05148179651076696
FAM3C,-0.05253795233549115,0.01815942144706343,0.05503701020876386,0.0028244325857189117,-0.03619093929299483
FLT3LG,-0.03543129325339892,0.030619641007186185,-0.0020811523134256467,0.07037213696227165,0.03234146227678911
A2M,-0.03438516783792922,0.06590753358848063,-0.040356147329155594,-0.15882569644723935,0.03971729039661691
VCL,-0.031412410695229265,0.07061333068982806,-0.0017107569363528966,-0.10742726405510938,0.0066638223107539215
FGF2,0.014912710459272152,0.01175715170466444,0.0593373358153695,-0.019775076747062893,-0.0015870167019447384
AGRP,-0.020368746264369308,,0.03564896561936316,0.0668324978751078,-0.020105761058125296
CNTN3,,-0.02663531154140752,,,-0.03392202709782306
RNASE2,-0.04510284893213863,0.01666212209108397,-0.06444016858192624,-0.010264703026602458,0.018102312445777778
ADM2,,,,,-0.021520237183635927
GAL,,-0.016443747163549505,0.025878827281951688,-0.0202471842891253,0.007920227669072872
IL36B,,,,,0.06368868659091777
CXCL6,,,,,0.06013092090455458
PDGFC,-0.0627072933198436,0.01822274478555065,-0.04596610772647882,-0.05751625657562281,-0.046190527019917535
COL8A2,-0.007502667661259419,0.011550202931568039,-0.03295003644486677,-0.042828865893138106,-0.0010610107486874157
SPON2,-0.03171579523041234,0.057381832651362076,-0.03880857722245003,-0.15877677496320278,0.035400137107206034
SEMA3D,0.023676756574436453,-0.012589695242375146,-0.05071310636854602,,0.06739630443882329
BMP6,,,,,-0.022062466471606153
TIMP2,-0.03591854776707673,-0.002221559867453811,-0.028564358772744963,-0.06376624765078012,-0.06631017415784783
EFNA1,0.0703014867496286,0.03135885917917019,-0.030523149594590477,-0.025078456259189853,0.036054485394164504
S100A12,,,,,-0.01890352536286014
TFPI,-0.05102330165541804,0.021227680561200477,-0.0042267000651326995,-0.13721616327095487,0.03448220611136796
GPC3,0.07449772787082279,,-0.05134258100408445,,0.10213430181813754
NMU,-0.03376263505783593,0.0031011806698037253,0.031212167627298195,0.04418618071644736,-0.00920831114248012
SCGB3A2,,-0.017359043501543048,-0.04270650068783759,,-0.02206248622007559
LAMB3,-0.023097228969503093,-0.004763263762966624,0.05258747898687336,-0.0871086955243717,0.030404938658111
LGALS9,-0.039340614272086225,0.029245818487447235,-0.05363880032077537,0.06083692348605666,0.05833107889881885
VIM,-0.05150486764326585,0.048869394134429436,-0.04504185976355719,0.10975403971227707,0.0061864076538045805
PLAU,-0.035043055215472,0.007295507704372376,0.03397457568861438,-0.03345316763738847,0.004988040625364707
TGFB3,-0.02236647407654281,0.027047761288502427,-0.014997934061316387,-0.07186210036828816,0.024711035454714887
APLN,0.03341481731278529,-0.02451552780792807,0.04225987048375215,-0.1398422666769379,0.01967380251842972
SHANK2,-0.024119597613396115,0.07651997206830853,,-0.012682554119254334,-0.013906263732063962
LTF,,0.07023530357262874,-0.08209328355279646,-0.033059809728556905,0.013070969184779303
PYY,,-0.010413102392347268,,,-0.020105766024880754
PENK,-0.020986433710781835,0.055006203925010176,-0.0026308402070051203,,-0.05049049333446478
CTF1,-0.035971496320715356,-0.01898097841524091,-0.040803137592557624,0.042807870096907855,-0.014138127410311733
COL3A1,0.0016297547671700325,0.03319833504485972,-0.014630339986622953,-0.14111570246346747,0.04298156618898938
S100A10,0.04499011629310604,-0.021164426501402794,-0.06258524017121742,0.10032880487261571,0.010932561776793392
FGF13,-0.031215475931976405,-0.04166688208828507,-0.05071316398077607,,0.015263705236791441
SEMA4A,-0.03427479634260355,-0.030230005400242555,-0.043640478974582696,-0.011567333220278697,-0.018928623717163924
EFNA4,0.07487654203247301,0.044760749392820036,-0.028271817589567726,0.0010813172705144197,0.019987428118203684
HSPA8,0.011763991376321697,0.0004377442442643429,-0.038923877700747206,-0.10067195983970163,0.04489499626970358
NPB,0.0022121260328176015,-0.023492893473729386,0.003876962397079504,-0.023119280396754188,0.040795953339600816
ULBP1,,-0.01162214792034579,,-0.03252696988626529,0.05423480250380305
SEMA3E,0.05561028919698433,-0.022475750843603936,0.02864100653400375,-0.03376851137394976,0.006289535039104523
ADAM9,0.07589144661871584,0.003923516934236583,-0.06869932315645744,-0.09387764902434914,-0.04112868369088825
ASIP,-0.04088126468621937,-0.014920797016419919,-0.13512003355187444,0.004442530978074001,-0.02566328344872856
IBSP,,0.028322530249984462,0.12360374178757419,-0.08426115037153192,0.06768020089584884
FAT4,-0.027063797545744093,0.0835209237008123,-0.022772898448111787,0.07767363624443388,-0.0025735820947462265
MDK,0.0328290440827866,0.029268917046033106,0.027780039408054773,-0.047812980574156116,-0.011840916598333293
BMP5,,,-0.0023359700716378533,,-0.035781821223848154
CAMP,,,,,0.008756913558043491
HSPA1A,0.027807108734339073,-0.0023850720242909853,0.005059679340771533,0.04918246632871601,-0.007834479971674217
SOST,,-0.014341424438173933,,,
SEMA3F,0.00808499543684469,0.0627541970879758,0.006560350348336697,-0.07279665576651535,0.051301480862961255
ARF6,-0.07341833921627273,0.02375317853907751,-0.00892547125782318,0.006148313937837599,0.0029772693282143457
IL6,-0.0276345318832276,-0.014806587750185644,-0.052798577718643276,-0.023105830494430008,0.055410021107484074
CALM1,-0.0025310433794533513,-0.04030925725541996,0.1025544891424318,0.03316940938324363,-0.01647607899122489
VIP,,-0.021830782448317227,-0.05071322614156028,,-0.046568193752991136
NMB,-0.03986891742046348,0.03677702386103961,0.00962498755236581,0.01507137980655917,-0.04648895324437795
CCL26,-0.031427365514007335,0.10557814304657803,0.02133280311513593,-0.016897999530432275,0.03979578756491916
FBLN1,0.03755017376796371,0.04639523134785153,0.008665519197811796,-0.12008149660669414,0.001521432187691491
SAA1,0.01804507732119109,,-0.064695867938666,0.009692795914312206,0.04821165510338268
MICB,0.10092959102668045,0.024549561825624386,-0.08339360572480127,0.026315033879104045,0.09434740286947514
MMP13,,0.15826984171454286,-0.04612014404646412,,
F13A1,0.04700102236452815,-0.021253278992373874,-0.13123280644333507,0.04214485081287041,0.009039498780835353
CXCL11,0.0433118441692302,-0.012183905185131875,,0.03700875873644726,0.022182664661361432
COL5A2,-0.021811568748472843,0.06489874441658378,0.06783243779225595,-0.17531401693227802,-0.036648135319258736
EFNA5,-0.007881972461466717,-0.0022291456781386686,-0.019804412085627658,0.16756059570376702,0.04082626699281247
AREG,,,,,0.0658662560301331
EDIL3,0.03994606560602532,0.004065124972148632,0.02434194318108176,-0.10253973340243885,3.935092119033482e-05
CD86,0.01965807439747071,0.09543786909720411,-0.06632420751589803,-0.006772258473526521,0.018884337158835654
AHSG,,,0.15770232839883255,-0.0714508117554706,
HRAS,0.012270732678181101,0.010087369643595447,-0.08234682446806602,-0.07043030546469083,0.0042769984369774965
C1QTNF5,-0.03407813801585081,,,0.006476839587914604,0.02673694744982489
RLN1,-0.020986435453870574,,,0.12632119583679305,
COL4A1,0.04447678951975962,0.07196805766593022,-0.01845431133481998,-0.12266318847724625,0.056287219214232805
CCL3,0.02608664397894935,-0.06614023788865728,0.07342131710718001,-0.08269750702181893,0.04641898428577901
BGN,0.015324024307590516,0.04533117933917316,-0.03588441332692813,-0.15329418717253163,0.049405569030261574
RETN,,,0.020110536981264866,0.05842121834358134,0.0091302683387965
S100A9,0.0753958508304462,0.0021783097188694538,-0.07560336444727832,0.15741544165448737,0.03854313285795842
HCRT,-0.02453108167150805,-0.018888941883487338,0.025769058715630927,0.054629618987363106,-0.03899274305370733
FADD,-0.0289356898609773,0.03281483647806398,0.003259847734497408,-0.033327386020614,0.007523261640348854
ACTR2,0.049402928450271576,0.012388311048705122,0.019531041260166047,0.07541648290109301,0.08401781031524555
BMP2,0.03846377290187677,0.018660146564911214,-0.07534937274540983,-0.07315819716711275,0.06581120922381531
PDYN,,0.008440279083357243,,,-0.026510314705843075
CD55,0.07257331676841239,0.022959616279143814,-0.050038909386362004,-0.14033498866101712,0.06517923112872874
OSTN,,,,,0.10387895482180727
CD6,0.03619354864854433,-0.013112406925967044,-0.07741365862229353,-0.09143395191433644,0.027751253579963685
IL16,-0.024068627722257135,0.07365697461076469,-0.04341181672936103,-0.06208602264937635,0.04756510960391821
LAMA5,-0.027593359486261425,0.02071149548011679,0.02667803745887917,-0.07148446067079443,0.014648290342390114
RGMB,0.010336668255584795,0.036489732114443785,0.013305155001185674,0.06391537827297616,0.04992941635603589
INSL5,-0.020368746264369308,,-0.00017922319086591718,,
IL12A,0.1378638140966366,0.1511872942862865,0.005753055917189954,0.08147055089997711,0.05645283218506258
S100A8,0.06624824345434459,-0.03975397738149081,-0.1141495100079361,0.1130067569168073,0.02922983188126391
TAC3,,-0.02833874223682717,,,-0.05680679214721728
MFAP5,-0.0322628243341959,,0.08221373684112492,,0.05085816662824883
CXCL16,0.043399187934524144,0.006652057180643479,-0.06927001546650717,-0.05738152421984576,-0.031916855787966485
AGRN,-0.026821780328208318,0.08446430432600982,0.0525375913054834,-0.18312203455470155,0.03896859162175284
COL4A6,-0.028104150000946085,-0.01072753703346438,-0.005455985803460568,-0.0655937358265969,0.03703144234426239
FST,,,-0.0640904735825888,0.0916363011608805,0.027362551266874157
MEGF10,0.006134122182026446,-0.030772148047875064,0.03513116088074447,-0.016080097839069166,-0.05192147524481563
C1QB,-0.01708581546043078,0.02079949526429973,-0.11815907081162491,-0.07567169476905053,0.0034708575224988605
HLA-B,-0.07533239658048275,0.012207795339827982,-0.09892879700171328,-0.10427126542743985,0.02798397918986783
PDGFA,0.04580137128949686,0.06869265808692965,0.19980799775361574,-0.042381652477124145,-0.04917922595262755
LAMA3,,-0.025211529991408993,,,0.034251239125976565
DKK1,-0.0209864406831394,,-0.008422696561028469,-0.056398187904822934,0.01941847865602194
INHBA,0.04879130527878205,0.013528756053357816,0.01615906193900585,-0.00931459483687144,0.01086285481405547
IL7,-0.015192096965097969,-0.012722263022029157,0.0466806637741489,,0.08103957326315939
FABP5,0.028671351821628503,-0.02461437370113212,0.008240786704273853,0.08725699906049741,-0.040431634996850714
CCL4,0.0710203860448566,-0.021542794248473274,0.02529539649324582,-0.02487235363327559,0.024278953122025597
FBN1,0.044825233092712365,0.024811306695691475,0.06588332243692381,-0.05199062418247412,-0.02975669951614408
TCTN1,-0.02505791280451856,0.05874924040356323,-0.020413823731386737,0.02437485153150056,-0.09404657644947638
NCR3LG1,-0.024910688748766476,,,,0.016730485395416318
BMP7,0.01424862922319079,0.011633589657711262,0.02182229854024242,-0.08303825720263007,-0.041826743524514126
NLGN2,-0.07479294500367077,-0.005873897495239793,0.02107586079502375,0.008021697308942026,-0.007127282317914724
CCL25,-0.02036874357533844,0.00800054920330839,0.016606323658374857,-0.03751196553660274,-0.02556304413510385
NPNT,0.013568801265568368,0.021438690958246923,0.008199071313542123,-0.013269787570163737,0.003007149887062079
KITLG,-0.04551975030251613,-0.019548142171521343,0.019334754310429095,0.09217128926525783,0.022070091855254513
MADCAM1,-0.0209864406831394,-0.018233451249052075,0.11998106499440508,-0.08642090070567385,-0.02797918807645274
F12,-0.03111367209308799,0.07064012957825243,0.026208539599912605,-0.11150071195161207,0.0007050343161189464
S100B,-0.024367275169817616,0.00927584982621005,0.0631535964479439,-0.002443723815307605,-0.08731478410371545
IL27,,,0.009735123139321795,0.06426300235248196,0.07342330984234328
CD99,0.02713646440214849,-0.04606729659403069,-0.08913132619149593,0.032116818573839065,-0.05465421409004912
PDGFB,-0.013718112903346777,0.030506442863116875,0.018465157595594684,-0.13463852605156412,0.043143234309336
CLEC2D,-0.011028660763121109,0.03685628940632038,0.05492428202404041,-0.010412296508263197,0.004942729993184692
F8,-0.011209179631819713,-0.014334946134546306,-0.033818213196117504,-0.02408648285563182,-0.05953706825697028
C3,0.021159931250555576,0.06460113289415673,-0.04069663681431467,-0.08689716158453817,-0.009324878020913798
DLK2,,0.060793889028388726,0.09904026284398453,0.07053730724763357,0.005969505330537672
TSLP,0.003028724777569796,-0.014806587455022724,0.005436375489892913,0.0694605224613464,0.06104004524159972
OSM,-0.019732893933139994,-0.03154421831572509,-0.07675002324416191,0.003325176626289025,0.06872002814928721
PRND,0.022562334512181093,,,,
SLPI,-0.06941674559069438,-0.005135477925581201,-0.10378569906733522,0.007243360847533423,0.03374981788433667
AFDN,0.03857932326077867,-0.011673626818241726,-0.062851863489341,0.04414566462421123,0.06122730607460796
KISS1,,-0.01258969964475598,,0.024103192117661022,
ULBP2,0.025302613147442806,0.012125201076850846,0.01585877137594173,0.01980001862811573,0.027092390731324252
ICAM4,,,,,-0.023620428108322575
ANGPTL1,-0.022277286574734496,0.06457305898525799,0.009183376100844338,,-0.023871065119413712
LTBP1,0.09756313557194977,0.04268991491522929,-0.026888784269886917,-0.06084486354315858,0.03892938797700712
NTN4,0.052159494385576904,0.033055760650516956,-0.0463531170072683,-0.07261126647224057,0.043503766891249476
APP,-0.01765473724929602,0.004926085153827358,-0.008096438934714147,-0.1057567326946163,0.018465415381809912
RIMS2,0.023686171837262123,-0.04001858023260462,-0.07425368130891848,0.03900696590661478,0.004194038080668776
WNT7A,-0.021587516642146386,0.019687423264232045,-0.020273033108330143,0.00393903262011233,-0.03362935055103798
GAST,,,,,0.028197256894435842
GPI,-0.02382960475608298,-0.03085425056880196,0.005847265562895601,0.06611001155540522,-0.06095448282594628
IL1B,-0.02618057639112573,-0.0027217700418693713,-0.0583590118100333,0.029712349399627337,0.028606027435635985
SFTPA2,,-0.010089301130809691,,,-0.020105761196090678
HAS2,0.07099782149509082,-0.023874794034953926,0.03433467392026774,0.08752908045911019,0.05507269050370633
IL11,,-0.011331407496244152,-0.008949246487835814,-0.046469566602463014,-0.009255216923065825
SEMA4B,-0.009307973487128888,0.009487826863533179,0.11574561665583599,0.10610144123049559,-0.061428738996731284
FGF12,-0.07749801922103156,0.011261082678525446,-0.0015629583551711066,-0.017619953086857085,-0.04527904133582322
CP,0.02236763188219923,0.07085756801678483,-0.10872651685307302,0.05521509863644753,0.00806062514345227
NLGN3,-0.04198917983451443,0.025410374149520715,0.09723878938755973,-0.11289647899162684,-0.0342609027046511
GZMB,-0.025931121699868873,,,,0.007535979311702306
PROC,-0.046604604862785275,-0.007304773728536086,-0.046085534943505084,-0.14418574293303274,-0.030332790855165673
TNFSF11,,,-0.032777368257673696,,0.02569813646178173
AGT,-0.0595877244667472,-0.011095329915837553,-0.03431079057677722,-0.00987100843851513,-0.0801448682690969
PTHLH,-0.01718397954046285,-0.019761991602130054,-0.07135003646131162,0.017815746517276,-0.002862424824874919
COL1A1,0.09845392374477087,0.027048326311308764,-0.11468360323706327,-0.09465509153132946,0.02762703217714342
LAMB2,0.009485209082004214,0.04120543397882452,0.048907047654535546,-0.006448012245839738,-0.017352178232893575
DSC2,0.01563746065569787,0.12703534298666005,-0.012535639894654558,0.15134359880576195,0.03494510699677353
WNT5B,0.015181855306606963,0.024916056000346364,-0.022760763165367265,0.0707416460414986,-0.005425988467586044
LEFTY1,-0.023303902870552944,0.03784244776885106,0.07423037551303253,-0.06364124241358132,0.0021208518365942097
FGL1,,-0.011622146995613192,,,-0.026258149116318994
CXCL5,0.023130689461658006,,-0.06463586900604452,-0.009761450170275826,0.02609671491640594
S100A1,0.03567839380988167,0.015395233991254195,0.055782406025421415,-0.025305680172472558,0.00790565893283718
C4BPA,,,0.019183066438436123,,
NPTX1,0.1016084031263338,-0.043565771792947926,0.06056361397150611,0.08000276621639889,-0.004036514864687967
TGS1,-0.009117683815880953,0.07442055110616984,-0.035464819862981826,0.037118119213152424,0.07818756952875286
SST,-0.026916383466549853,-0.04333601864367525,,,0.05535789206301916
IL34,-0.0283738471709365,0.06883336508210888,-0.049119525466864315,-0.11736442878713303,0.03517551373313608
DHH,,,-0.052899056046198566,,
XCL2,-0.02623408584029605,,,,-0.023871048979990397
