,UKF243,UKF248,UKF255,UKF259,UKF260,UKF269,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,0.034265606753882245,,,,-0.017771228468736584,,-0.03307882935028392,
BMP1,-0.0020774779619096764,-0.060187284096518225,-0.15933821075751783,-0.0908649442376092,0.011676360877043986,0.13332915899593495,0.06701687962988483,0.17478443965932444,0.2383511659677844,0.09941860570068504,0.15922764507164053,-0.11423178407870871,-0.029697547955125504
NDP,-0.12242677861645507,-0.060733943468026685,-0.009485537916391307,-0.137544278214362,-0.055423688527450436,0.06614336508170451,0.016978040203928204,0.017208437740799016,-0.1375583064582703,0.08553343559946268,-0.12945806543846325,-0.15597791695647384,-0.12961082990211995
TNFSF18,0.0830231322991557,-0.0023649697153035427,,,,-0.023066472891884373,,,,-0.018327154239204658,,-0.05579807122628805,0.027428691393764203
RTN4,0.11714358513435447,0.05736874599474099,-0.09462888757767574,-0.08927536160554726,-0.04309289222756179,-0.05803016993728655,0.11624673669666483,0.027568432500031645,-0.005899681982162893,-0.16892604795467586,-0.194186678586677,0.001889950231691208,-0.04945596205599534
HEBP1,0.09355203812372627,0.10469002557504312,0.034837434340444826,0.026547727530596508,0.04488139906188464,0.08165653393861268,-0.0627670319653346,-0.06819953106908881,-0.06812280721560232,0.025497667070663685,-0.07636866046326873,-0.04393147103599192,0.06892211418922979
WNT7B,-0.03628867396067676,0.03511407769583449,-0.04826170281733377,0.06573349559151584,-0.06070930198960831,-0.051366129222076395,0.027795412898752023,0.01860179648560749,-0.03895883154753476,-0.03832356214237641,-0.04418407609095678,-0.057443490163725956,0.08264492197497592
PTMA,0.06740100025256938,-0.13117717515928487,-0.28918155818575814,0.11511913702851001,-0.03767033127388269,-0.13266643713899667,-0.07781002373194981,-0.06800554748307651,0.007489686037655439,-0.1280110648838599,0.08616272206602975,0.10926790043589539,0.12249470331409525
FASLG,,,,,,,,,,,,-0.028689257410495536,
CEACAM1,,0.04728615565605904,,0.007750014427131145,-0.050907724723108276,0.0760554138560352,0.19308082975989901,-0.046977614627847324,-0.0028807580067430542,0.048241773252968904,-0.016795943755362457,-0.03991688800177468,
PDAP1,-0.03566053280029607,-0.10129838705145305,0.08140071249374682,0.032645337231960274,0.06863303708806728,0.092872560349952,-0.05215578927134246,0.09056467324259916,0.2030341186442962,-0.01082351147682408,0.04742149069420828,0.05558281398482998,0.22686511842352286
QDPR,-0.1431558442091572,-0.05455904237197988,-0.08253830468138439,-0.04873530816296923,-0.12100661768269931,-0.09570581817692067,0.12186938931748358,-0.22581494493709767,-0.24458743679294237,-0.11606256864777702,-0.07188230745803231,-0.07059935395705992,-0.16964678846939862
POMC,-0.0676145285083743,-0.01511865821463996,,0.017674803311267924,-0.07304372677448377,0.052798081219412825,0.0035811226641256537,-0.1061170211296368,-0.11048994361534198,0.024502296406328627,-0.01687094256740194,-0.05524292527038449,-0.005552089944213555
CCL18,0.060410745066676985,0.0053279846120354345,,,,,-0.008798832711290663,0.05336578940213453,0.10051063656367222,,0.27934526993396586,,
CCL17,,,,-0.022248867927728674,,,,0.11163034993651327,0.14102014106944957,-0.023430338180677263,,-0.02600358947615471,
VEGFD,0.04764628274420559,-0.0155734779616707,,0.12385322696909197,-0.04870562871344071,-0.011168910512314447,-0.032840642878794325,,-0.024551199300082024,0.061031791145868555,,,
TNFSF13,,-0.02633647484841547,,0.0012173102859927456,,,,-0.08314052089478864,-0.07597022070714814,-0.025126007614566237,0.018438409384498835,-0.042370678619969564,-0.10463448031203539
WNT5A,-0.014682851105788297,0.01921906985373135,-0.09241194439849666,-0.023330861553852982,-0.1508483638282502,0.041852736408306244,-0.010152820617383389,0.046232761251281146,0.08253373050907185,0.046312192234902336,-0.0008998901003703196,0.011462464103555996,0.08610743114085673
CXCL8,0.24634220660410347,0.16334901546741962,0.4001013363625435,0.3382355802578067,0.3420081738174642,0.10591612734513059,0.04362557792647259,0.6429670888653551,0.651116487371323,0.10273704241706288,0.3312075885990147,0.2493151221626003,0.39409236805302245
GRN,-0.006899195306436245,-0.022473706154417045,-0.19759775500482538,-0.032533865993704766,0.04949402855588734,0.08955871974380025,-0.014417788361986102,0.012519362535386656,0.10142961227479165,0.1610633157747966,0.09330922812948415,-0.1067478551933438,-0.10943960474136444
MIA,0.013439614793924295,-0.010377317924802048,0.06775605195811546,0.10591633788626638,0.04927702681267278,0.03973334774683384,0.04794473706806642,-0.4308719442800133,-0.4342504656554419,0.010112481762787517,0.409035491320628,-0.12542176806400124,0.035492476779826684
COL4A4,-0.002072743841020038,-0.033536744266953585,0.061260959935600025,-0.04328787638218745,-0.15828486065787203,-0.015306906699042446,,-0.09039876949734318,-0.11634301161287657,0.019814592210744407,-0.05027298680385149,0.011502695499873214,0.031335323803815804
TAC1,-0.06821911786007662,0.012052287259513362,-0.15397267083456959,-0.09641259636223325,-0.14191536675483624,-0.06017997157430722,,,,,-0.12153325096594508,-0.03418436252267606,0.020959924074001855
RARRES2,-0.04304595080574368,0.10517478212902763,0.12255325786303263,-0.08962287217593566,0.1354436435003502,0.10836247363680991,0.07582202110181059,0.43124681713353413,0.3788293599776454,-0.048025746568592174,0.25616027734296404,0.0535354272238593,0.4730389290927899
