,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,0.03632461500583301,,,,,,,,,,,,0.026117817843052397,,-0.028423749287724915,
BMP1,0.035719149119751555,0.04016533205991062,0.039527038050953076,0.032537750439542726,-0.05064238657113919,0.01950486222433379,0.029165038360125566,0.07235087543922283,0.2028826626413627,-0.03361776232155175,0.061456149519702394,-0.056428256272964016,0.1026219511208469,0.049413464542052296,0.07376262280144988,0.04267672460124685,0.014600004316506073,0.05027371870338803,0.07847724767208984,-0.02475025782165877,-0.036855822300400035,0.013071556305524137,0.04339086572434691,0.041213978493817686
NDP,-0.03559054776113179,-0.0318601840576529,-0.04816906895653646,0.08079384473405325,0.0344393483767064,-0.024958869339408708,-0.055079697679546936,-0.008301482110687961,0.04456749994157089,0.03264554842240758,-0.07369192324978924,0.08698955086209112,0.06531847673883247,0.06496937279956913,0.0765368067275215,0.16426541095589253,-0.031932245310150105,0.0427170690359948,0.05737199576806253,0.046877131583039924,0.04371950885662684,-0.015820802825621153,0.08165881808537516,-0.03304221825031054
TNFSF18,-0.009063718248128254,-0.008731624467672996,-0.020872909680705185,-0.041456365789190396,,,,-0.014453494827332927,0.1830058369161636,-0.006912508921443315,,,,,0.12297303543528333,,0.038614011670469434,,,,-0.030624559218494146,,-0.045348173275209416,-0.0069233468434482534
IL36G,,,,,,,,,,,,,,0.017271500102382556,,,,,,,,,,
RTN4,-0.010797541015489244,-0.02279503100395986,0.0026777389593561573,-0.02396128305395146,-0.05944675954844398,-0.016727091787987886,-0.03036664761069025,-0.04465183240885432,-0.2204934538278208,-0.013615828522396118,-0.06038473822418562,-0.012043831343618241,0.00020648312883322998,-0.05966041866143128,-0.05249790866413109,-0.019510158341417286,0.04709538291154608,-0.1308075129133242,0.02051614698578616,-0.06328219053939363,-0.05109850823560382,-0.0428857526903041,-0.031126306005253686,-0.08282599238662793
HEBP1,-0.012428403141322347,0.018761683915820292,0.0006430172749355426,0.06116347343933378,0.00100807570170177,0.008016550402256387,-0.044666638148899034,0.05750546044399646,0.07240476853323505,0.05237815845700223,0.04145364207357764,-0.00857536123998167,-0.004062299925091336,0.02569253485742783,0.05403716590229839,0.08949522495343024,0.08711337187584764,0.03274676721517388,0.0603568468773514,0.00600856853566831,0.04503849476973945,-0.009692915480751811,0.03483173937071998,0.038610305801301356
WNT7B,-0.003765655082548469,0.009094835630847871,-0.06337091715842551,0.012899322377249877,-0.035642138439794156,-0.0023939990927491447,-0.0029765051554597,0.007120773579729464,-0.03630482560092697,-0.05128723841469703,-0.04975623325357436,,-0.024882770497945773,-0.03211679658837671,0.02987891575765602,0.009743096009360347,,-0.004087557128172257,-0.017460666794256483,-0.03251885631928179,-0.014924266744363692,-0.020366672272462638,-0.0234188687146247,0.1587590017978922
PTMA,-0.08956787565970782,-0.02502434054075483,-0.035695050265526294,0.013454653337324204,-0.12812761198004485,0.05446530280663623,0.022875219170409033,0.07701812406668057,-0.13159258390856143,-0.017537510369585334,0.12120812114395184,0.011633712988863112,0.1438916918996052,0.015175223093642663,0.06423375962177454,-0.009214492183261754,-0.015111019485965507,-0.17279969815330826,-0.08573004899284462,-0.06888884480005539,-0.02630864954479815,0.024260836566858963,-0.060504442012206644,0.0015083519962004516
FASLG,-0.02367206427448841,,,,,,,,,,,,,,,,,,,,,,-0.022870738647918127,
