,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
CCL15,,,0.04227766931452159,,,,,,-0.022015804485087404,,,0.08512592651471469,,,,,,-0.01613386116156755,
GNAI2,-0.01814434001388777,0.017443705792468345,0.04019401013342353,-0.008526123575224203,-0.061292679198820414,-0.010602806599097845,0.09956994793081889,0.020037413289698703,0.011620223879816228,0.042974830045568214,-0.00436720838144365,-0.05220515307648848,-0.023807802393922557,-0.011535991049922164,-0.014588800201492554,-0.02176892890836112,0.03764857863744239,-0.05488720950729128,0.010353265012154443
HDC,,,,,,,,,0.008540032850506286,,,,,,,,,-0.00046607529502775005,0.08638132256577676
COL11A1,0.13961038936756867,,-0.005665927522834376,0.024218034557140233,0.06778477697012916,0.009109546258286779,0.14910246732131383,0.02741365255522367,-0.021082711752295594,0.0017988026940133554,-0.024465310698547564,-0.028630325775449373,0.07716502852400416,-0.04293440513124051,0.057176521948088074,-0.02893617860945784,-0.020294084157228783,0.07721560291029866,-0.023021280170563364
NUCB2,0.026294535940264332,-0.015285168987458048,-0.03764844641207326,0.016882156640017975,-0.005747527227992526,-0.0202696325953795,0.030823765673916228,0.024334800172665327,0.007295206599504637,0.05731204164132071,-0.04126766497375788,-0.04376284789593455,-0.06004108850941325,0.01154078281878994,0.07084718046341316,-0.03112843730878159,-0.013964973310713016,-0.02938210407704378,0.020041732681891123
FGF16,,,,,,,,,,,,,,,,,,,0.29904033007456116
CXCL1,,-0.011663808043487647,-0.0235469761102507,0.05252220544325392,0.0003997804572517398,-0.02693349086059055,,0.019174328948652695,0.08108269691731813,-0.009005511875000004,-0.02072597727466204,-0.03961619313760272,-0.03529768195908295,,0.0009643115265120203,0.010333332888237292,0.003782505611653834,0.022650366841871352,-0.05591096532669002
VCAN,-0.015051828932625676,0.01921120515486651,-0.022063995836794734,0.003771825257307186,-0.0030812641004558305,0.022518094254202394,0.12697425990940026,0.01588761055370851,-0.013041986536968975,0.04540950333624686,0.016400998976088686,-0.07366280577501604,-0.029469831478440768,-0.036194307925893975,-0.015198370640157024,0.03746901455775189,0.0513852069959067,-0.024107311787593125,0.03463306472342298
MMP7,,0.042315655566654724,0.00980291597063731,,-0.029016763176274232,,0.006959769151349046,-0.01287083877174641,0.0632228818438213,-0.02248793489133947,0.03408095186345952,0.007616842611312503,-0.03732501660473125,,0.03961075064118889,-0.038977927007174416,,-0.0311512042691244,0.022672651709976874
PTPN6,0.009845982058268013,-0.011741990733744089,0.04195607568514352,0.01294392580747034,0.01284927740105822,0.04947651602849736,0.00829215331429411,-0.007667652161343753,-0.02211746702606389,0.018357037920648498,-0.013596281922199121,-0.045322814212341155,0.11545488704773268,0.029252331936920256,-0.00877628833173679,0.025835897694475946,-0.03985445366740408,0.11103825145015128,0.05987240860091834
PTGS2,0.010256940320091248,0.05502928720638716,-0.028259325176829782,0.06277856843992712,0.06107854469967706,-0.045724553773819704,0.05511798974788544,0.011555626275181589,-0.03184165732554493,0.053230850756710336,0.023258952438519977,-0.051368651178652185,0.03150289003796252,0.024695314117905976,0.020762849750190483,-0.06290950163124533,-0.025801114952994423,-0.07025522214128294,0.0121060767946791
XCL1,-0.02605624531789407,,0.023805915041747717,,-0.01588038056727754,0.10477664078924256,,-0.02113987110120373,,0.006841939747970309,,,,,,,,,0.07568772123275606
CD58,-0.011250278112589796,0.0058025398642146545,0.05962158761728559,0.009291559649469395,-0.010590941948855829,0.030815630180435153,0.09006028803811635,-0.028416010502683282,0.02043653319369824,-0.036275955442494505,0.04819975890208792,0.07867142282610791,0.06498515147908389,0.046628463557465,0.01754267442659981,0.0746901364052675,-0.0052940934394754115,0.10435563694498125,0.005648549251018872
TNFSF14,-0.04262382144830819,-0.044189545150051975,0.01225662476413146,-0.0029384921577776633,0.019753198023495122,-0.012556765462865842,,-0.03408899816521055,-0.014582919366244323,-0.010754331606924239,,-0.04714617174372307,-0.07091191035345956,0.1440375955558612,-0.02396475870335306,-0.04099910043620638,-0.03198832703337348,0.005695450208931398,0.05517922498760606
CNTN4,,-0.03447349564442038,0.027978592506381537,-0.015321182918723647,-0.01780575277955302,-0.016123484106147366,0.011010869952508473,-0.011160694039173715,0.04614571525443365,-0.028280293801381442,-0.048046793610525204,-0.04398977906094406,,0.027163471152289835,-0.048937435584284296,0.0279994997459311,-0.026190722557842137,-0.027452768095181088,-0.04547543372630473
NTF4,,,,,0.12375615911804308,,,,,,,,,,,,,,
INSL3,,,-0.023778351899007222,,-0.014595455060567822,,,0.02243915655801114,,,,,,,-0.026651800526779908,0.04671527930118114,,-0.022090915504656163,
BTLA,,,,,-0.023167422804983243,-0.02113238326952848,,,0.04253944060992591,,,,,0.1404555100101787,,,,0.057580500707399326,
MFNG,0.09719644823814111,0.0898995548058966,-0.012319705800558018,0.02455165691977144,-0.0413309418236897,0.000294086071510954,0.14440963297706058,-0.01281712920720109,0.026778704095192347,0.03518664693944502,0.005677556672853744,0.05619722167591683,0.02825738896195901,-0.0393847817421293,-0.049885283382460184,0.03032516847696425,0.009661766725610582,-0.04579601272382708,-0.0035382418857424396
ICAM1,0.04541648069676087,0.06146486976603541,-0.03267536311536569,-0.002345014273153759,0.03458439387833824,-0.02022716873662803,0.14702017904005746,-0.06838864222243835,0.016350651522993764,0.12195676251098062,-0.029173022488331535,0.0392905206836869,0.020449547828921322,0.07114438683310523,0.007512719333932322,-0.01628355131627157,0.03506549523666673,0.020143522856331794,-0.045530582418061204
PROS1,-0.04193227435572301,0.06340742072918433,-0.02183606935487854,-0.026999142143778684,0.008363354612132851,0.018178025323302458,0.10405346592559554,-0.04684794710649223,-0.048501102805772044,0.049242030341385176,0.003054959433491723,0.0007613805192628794,0.08828371453440326,0.055905163630872064,-0.006692747099210293,-0.04909160825773341,0.05318329365326999,0.026991544822074116,0.046489581129636595
CLCF1,0.01626038528869536,0.032488899747492306,0.016631904519585076,0.03947017522221667,-0.027045385529649572,0.01742195798931021,0.08874009053808422,-0.04298665135812866,-0.02421091815734891,0.012529623266898122,-0.003911952820405619,0.023502178985125355,-0.03770125779165813,0.07706546515558618,0.0004987128233832825,0.04262064314525137,-0.030012711003365056,0.0069182425821132,0.012163996288356044
PSAP,0.0495898517046434,-0.04634398752136775,-0.054289596394168346,-0.004677807817967455,-0.04131690200571974,-0.0327870920726073,-0.14765285683552012,0.09668560304043886,-0.047808141674787696,0.029841256871427767,-0.06502622561027968,-0.010577193906271353,0.09829084746601131,-0.007380561878410288,0.05001305291273061,-0.014351620225303691,0.0038263819962918743,0.022452350723638655,-0.012676928324905527
EFEMP1,-0.03772359523273566,0.0741044199282317,-0.06900738381427635,0.05679526688575502,0.025134984823633858,0.0029967436071058253,0.08558253273730856,0.03267935636032628,-0.0022040939850460875,0.0628911861981955,-0.010723554108883001,-0.11951534303861956,0.05731629787211174,0.10331202191037762,0.011087358889839999,-0.013955928621839328,-0.007020157740956726,0.0039533505065928445,0.00981065856977314
C1QTNF1,-0.0273182749404442,0.10691830678895321,-0.03687495356511295,0.06879791648723688,-0.020901884555264927,-0.02376948605052134,0.1463887998230388,0.028826427499568055,-0.006225570081766567,-0.062467759983982483,0.04593895507835586,0.005880493129723836,0.08461304777741292,0.01482856609415095,0.023370624881789575,-0.050407929877565,0.041926833798361346,-0.014927607123676195,0.027621764965578003
ALB,0.007987489536813403,0.008843066302658858,0.0015702847068494168,-0.0005331193393465675,-0.025912146699588513,0.06483745092807086,0.15015739194892758,0.018054937377748943,-0.016563116380745223,-0.0008197590533544609,0.008845467232364752,0.07464080195237721,-0.06444126533627,0.038676378671837305,0.09968580877845175,0.12462220091790323,-0.0014710130276074473,-0.02497953551536777,0.007863247613412599
CCL13,,,,,,,,,,,,,,,-0.01778978313448004,,,,
EFNA3,-0.016574665412523688,0.01752706175190926,-0.03479732002138628,0.04437730771344106,0.0014292219141786848,-0.049848212852268634,-0.03001048699400892,0.021425565052065998,-0.0022919029782480526,-0.051018736664824094,0.052609253131619536,0.046908223169612795,-0.018994417466426643,0.04164947784993345,0.06765136581331693,-0.011501201261111121,0.017567905930963745,0.03284765204622373,-0.08198975079185396
DRAXIN,0.011644775998228392,0.05992013537794989,-0.022170528125625918,0.026114987143422422,-0.008905664118795545,0.033126006936426776,0.13581105219125564,-0.05336935013468149,-0.013299369671191615,0.04240886713397397,0.0985084096549274,0.05404110910728375,-0.025408651459781422,0.1553218181402524,-0.02512966947909089,-0.042657311158242964,0.0734940464942231,0.02984953100612472,0.05644767138245034
RAET1L,,,-0.018523567061992884,,,,,,-0.015928988222012653,,,,,,,0.11030625086069216,,,
NPTX2,0.016385136125539292,0.003270576588517447,0.06899496385200811,-0.015423319880378147,-0.022892825617698998,0.04534279010763008,-0.08042660890420114,0.07809922040490999,-0.005946555926126703,0.07363859824050628,0.06086762370828647,0.004666545239766858,0.03435055211125847,-0.006239675130307737,-0.060164452051807045,0.02839579751669641,-0.015206219753626007,0.003923715928308338,0.005537766391959995
FGF11,-0.053388795162553106,0.051228859612126795,-0.03400568034019252,0.05657950927060959,0.038071979342420445,0.013484308756599719,0.13404399271934067,-0.02600225259973157,-0.020450895521835627,-0.0025729604207958908,0.05199165591967182,0.10808116519303147,-0.019605629337827214,0.005649624751950216,0.04474061720334862,-0.01798280695660886,-0.018728893271425604,0.07221965022131235,0.017318964000378943
CD59,0.057306832607025016,0.03820768203604308,0.02291950173359654,-0.03485873224678482,-0.02923333258898073,-0.020059354390095235,-0.07031653202040934,0.0002458963479495045,-0.002525404622461667,0.050891301410697976,-0.06268354649558214,-0.07540618468636676,0.08001979410414933,0.01483940373698817,-0.012074176579595012,-0.04620180606750789,-0.0006592753610893915,-0.02474235857861273,-0.055257543135885274
COL9A2,0.04399135730840288,0.06029832861861475,0.021223573540239512,0.027341443727460998,0.024818339945157135,0.04433598943925111,0.09179967466039665,-0.012082461497398198,-0.015847564676969104,0.024632502885009,0.09395129934207322,-0.046935067251290125,0.03162166227900122,0.0648211008895204,-0.013250601725816531,0.05582565529533759,-0.005605969963942093,0.058037483222214484,0.0864566771987935
DLL3,0.0461008005944842,-0.036687610436362275,0.1034123322996269,0.00926415007307785,-3.3553384276336977e-05,0.03227888162594105,0.09462683678659921,0.04972480096479859,-0.00034420382129359586,-0.0008188781262230536,0.03627188989801471,0.1180415904967175,0.03990364002380203,-0.04092581760786865,-0.014961180573987204,0.09496803102732394,0.040876944113460725,-0.008075790347125137,-0.033130824117265624
FGF5,,,,,,,,,,-0.021627826229863152,,,,,,,,0.020596446791741146,0.03380255398225807
LIN7C,-0.03780227968686215,0.05114125757674419,0.05825285269111066,-0.057099217431830336,-0.039412735574780366,0.028960812040680118,-0.037231248340320704,-0.006638455987949042,0.07051719497354207,0.027310560489340354,0.041437881702258664,-0.050794001233349886,0.07629004323413048,0.07268452966740284,0.024039631524863724,0.01704449440478041,-0.022047684196783286,0.009575862257111253,-0.00400047386334079
GDF7,0.009644523822013317,-0.020838846267258467,0.006737253328163398,-0.016440719509191053,-0.026042552982599235,,0.02242460264735425,0.02328057608781505,0.06449288405023675,-0.03975530860164733,,,,0.007890922069814836,,-0.0206522695038712,0.011712348661805564,-0.0315116343022396,0.0007376003482271206
PSPN,0.04922084418949562,-0.004470326152396711,0.08834083801960804,-0.029621825979059012,0.03455005133646586,-0.011277105257796828,0.04690985891391166,-0.03151128307888257,-0.027109541004940195,-0.041770662052023046,0.020127487612283893,-0.010069196245524402,0.06819253584272307,-0.002199571986476193,-0.029721976717065637,0.0413373171116652,0.06330945997606555,0.046654089181971295,0.0485696360618986
ANGPT1,-0.0807768857177704,0.025000148162765527,-0.008077584114139712,0.017063969228905438,-0.026506077640364424,0.013602536914229352,0.11616454754506242,0.07175442636802193,-0.001282958229179005,-0.00023592090557008976,0.004585296638979011,-0.06628964512175708,0.019620344937887647,0.002834407962930761,0.04220049870473533,0.05293561556378169,0.014558233614819114,-0.055143593838002734,0.049884683914783845
PNOC,-0.0003180162623046243,-0.025604705187373067,-0.02868126799549054,-0.015147540333829661,-0.008447352466960663,0.05882897646113401,-0.06540876532419299,0.05242598224788833,-0.0018486190754785086,-0.05489541371448148,-0.030229358690192103,,,,,-0.021961714233405746,,-0.022799875586772263,-0.037857795660465446
L1CAM,-0.0043048591731636434,-0.04788244936740187,-0.0032938856320198803,-0.006496289041204907,0.013850733958262145,-0.0040781511852598755,-0.028131799263327026,0.022980328892867562,-0.04742515045885173,-0.021935648271929186,-0.06791041798393635,-0.057591533674755196,-0.02445181199344383,0.046962798626833245,0.023838040409219295,-0.03915918218866382,0.014007097248894703,0.017612920856779533,0.019038153603746683
APOA1,-0.05684435748908997,0.07051470830851389,0.029788189364854445,-0.02276818939684702,-0.010194478519141365,0.04874432530330628,0.15053232745087228,-0.019326124689088856,-0.023601053967365285,0.02423076319947578,0.00856141860509235,0.0683609852057757,0.0009884071938307101,0.03786184323937859,0.0546910012655199,0.02531877112706097,-0.0287899176855733,0.04110712950885836,-0.02056354801200448
PSEN1,-0.0087244979280226,-0.07662207599094817,0.03687191391425726,0.050082507131819484,-0.07750952356816279,0.00781301222346872,0.0026667480914236157,0.0038580426606225422,0.03453070950838535,0.11972560114091392,0.025838242682302,-0.059397310165041156,0.05243139911719212,-0.06961617141342463,0.04427168860474513,0.035699247705928853,-0.010482757319646896,0.016941720183074417,0.1226251378708195
CALM2,0.047003632442971156,-0.012849821262931669,0.040667521109321036,0.035939700952970846,-0.0423285467449924,0.04976344970198972,-0.12134815101303266,0.041803606040749466,0.003805813175901505,-0.058307132593336364,-0.01130711673258342,-0.11208715152511446,0.05680239393762178,0.0142384389318643,0.006653402514389376,0.05488139696926559,0.0037695353137730783,-0.0057097350958334545,-0.048789196073100505
CLEC2B,0.017287667218815715,-0.012301475308813398,0.016604142500173426,0.04601729078136006,0.03330543573892034,0.024235776034835364,0.02234318376031657,0.052557303472768366,0.03731525505833516,0.07029347319744132,0.01119618293701859,-0.09465598211281262,-0.015193637986017465,0.06284246038080893,-0.01550218949671524,-0.029099454195985447,-0.03272564307810352,-0.007004475262901499,-0.05426026841808471
NTNG1,0.015000290745121509,-0.042101079316940605,-0.030405504408227434,-0.03505683758280404,0.0018580768582059065,-0.04346707889658357,0.05909765057957132,-0.04538131813043857,0.01640120969654833,-0.06395708595907201,-0.03800263624168453,0.01796672665750443,-0.02083523163925972,-0.026573333455672744,0.007293898119051338,0.026525514324027128,-0.039822478820157055,0.035223700705552134,0.10325532785743861
LRIG1,-0.01541510330997577,0.06386653219997054,0.031458660548493424,-0.005812101016907591,-0.04291141756629701,0.04567287696318442,0.008049371449874932,-0.00012302746707941188,-0.03930648982284478,0.10413228586397404,0.0427754932773554,-0.012885890073727839,0.09020015434972067,0.0715866169703706,-0.01622056134547947,0.06938752794641682,0.05759366505981603,0.05464445441568642,0.05513011728128741
CPAMD8,-0.02374816150454333,,-0.01792871096829784,,-0.00015627647879783396,0.07310707581718645,-0.04680129249766154,-0.016462573436739143,0.08995253901588016,0.033780167018174385,0.05681348670701364,-0.03961618793731974,,-0.05812468980924075,,0.06443873251551581,-0.02885486054588615,-0.02314703536540997,0.02240334956335128
GHRL,0.013687084722917799,,0.029922221919404645,-0.020853277152653525,0.019370219064290307,0.01794446272720774,-0.01026135155536741,-0.02886473143354313,-0.013299369671191615,-0.0017324228890959878,-0.019498421461883658,0.045982127265051395,0.01607296311110531,-0.0013577757876879193,,,0.018592515419085996,-0.0182159884050649,-0.014513830040129325
NPY,0.03286048630514942,-0.05055386527096007,0.014913399256259155,-0.006417798495638488,-0.0024093354932853547,0.0067952896475949555,-0.09627115786149688,0.019356090705807724,0.007598746153967551,0.07840365989182109,-0.07343282520923616,-0.029517282645902025,0.037408585922843546,-0.030831159834801634,0.08372854330688576,0.03517261105856884,0.06959159613761054,0.0017631415321924344,-0.009857278686889511
MMP2,-0.002412079847956719,-0.016833021115767306,0.11578142164732966,0.02492375068534321,-0.008525553335439353,0.03109521485839838,0.08445307955783429,0.007623310736545551,0.052110556625720256,0.017272803729248887,0.026394943453823743,0.040762258471346936,0.08920283120343016,0.11586761942218776,-0.029194296154751196,0.035928927633136,0.05599835735038764,0.06603488820138928,-0.010091655984469955
LHB,,,,,-0.015035482565925502,,,,,,,,,,,,,,
PPY,,,-0.031234394626181897,,0.05134453503672471,,,-0.012031462907555064,,,,,,,0.06698904524640126,0.02658966145950546,,0.03193504108197929,0.02842381201120814
ALKAL2,0.0304986089869367,-0.02723808812083188,-0.03473804032832936,0.036606424075264585,-0.01481704045556952,,0.06714377581956164,-0.0188010433062422,0.017223481663448927,0.10599095822970182,0.08863595811991558,-0.03833565928868122,-0.059476952205298,0.00588076350734153,0.0044713242921818105,0.006889415653106449,0.03053280500982987,0.06249422927961218,0.07665320411240492
CSF1,-0.020368794620373495,0.07535830356779559,-0.0182101789232088,0.008444926907870383,0.019122973122335223,-0.0030883006608195896,0.0921489919753457,0.06990315650866377,0.03440637863943986,-0.03417929269844797,-0.01403247457124542,-0.007980836665660117,0.021959373599835734,0.11151562360878753,0.046281009660091646,-0.010266235822593532,-0.026258785357046795,-0.003828918941358459,-0.015064047162144779
SEMA4C,-0.026084485954412033,0.015700046124594823,0.10129317875590221,0.01682383465037416,-0.0012215557798106553,0.06292708263834766,0.05061593217025108,0.017796693948941976,0.02213949812523816,0.012066009354129745,0.032393146815319816,0.027065957665768768,-0.022432484108686944,0.06243976665075302,-0.027209947190427883,-0.01552655263962725,0.026422771296943433,0.04293524700960671,0.04240870728888253
BMP8A,,,,,,,,,,,,,,,,,,0.000813402940611335,
ICAM2,0.008595803372163853,-0.015483327783655788,0.055342448751491066,-0.016693945797544987,0.038383257682326366,0.04927830341299483,0.03772851669250243,0.017771951692763986,0.02971243976208053,0.04220152177205981,-0.042331528392745725,-0.017985826896045467,0.036999609649285725,0.04662019478581013,-0.020527714803202635,0.03585375881034625,-0.042467039697646855,-0.015350591774794219,-0.003363676075826909
SYTL3,0.02559260989768599,0.040943312687246596,-0.047331037482711516,0.05228388070571364,0.061662235654163705,-0.042307485009732075,0.0030173241619222855,-0.02567669199645475,-0.029961119271905087,0.11633376009481165,-0.00966973150657726,-0.0680488771469189,-0.04335058887046165,0.05484043094144008,0.023066404368390834,-0.01175696030338662,-0.02457291798810791,0.018689147015956857,0.02548292471330127
IL1A,-0.027594981994558655,0.055529592641636996,0.037743658813913436,-0.026331567733288114,0.048210185399841364,-0.05246905805762766,0.0471346509731172,-0.04499064490849195,-0.03748908453856137,-0.03251739807548105,0.06707102669776031,-0.06462209561416746,-0.016159731529499385,0.023272061575738526,-0.034455710554846974,0.10168845268413278,-0.04035564889665791,-0.01490356184113571,0.08150336304525002
HLA-G,,0.0028817833282478284,-0.028503346614529874,,-0.015880379133145796,,0.061571505789582634,,,,,,0.1000985339367675,,0.14504115016423952,0.0065686538577126715,,,
PGF,-0.08213578399019815,-0.03401888497247862,0.06162371225199317,0.019155246716020164,0.02042808814255611,-0.02747754728070688,0.06272282524327319,0.028487888736297057,0.011476136751661628,-0.006152785841037309,0.040569388283490326,-0.11251157878045519,0.11329630972717192,0.12487068808332567,-0.01535620008990586,0.049869505142946184,-0.03789162625446581,-0.007893004033055557,0.014225711953191571
LGALS8,-0.0014644805309722375,-0.04584245014814174,0.03944996694622127,0.04044843718693737,0.024301760681676037,-0.0025443745838991624,-0.006714515013222671,0.005721481404352893,0.0289120060666404,0.03182106028469237,-0.005672748480964086,-0.008876952508458203,-0.003823757048407564,0.07673880369073442,0.005344125246516266,-0.0049767247331640825,-0.029531585753794096,-0.032796442798580405,-0.015614369489237119
DKK3,-0.05515863209204698,-0.02277547883353702,0.07407613218949888,0.00906724794959686,-0.04118288751554819,-0.004039189086687467,-0.14496765699530273,0.0011072162570051184,-0.03925134270582257,-0.023413530240126098,-0.03821566622653022,-0.05383127356506504,0.0175386532857288,0.014146382274132919,0.03689910514552169,-0.0030418926357607605,-0.01817556525930187,0.10666367497169577,-0.01552543219069468
COL16A1,0.03352026807331079,0.0521630357553678,0.02350001482777697,0.009856103039490256,0.01153051528566732,0.04526226749527555,0.007228592995759376,-0.012316556018746141,0.002128981167717898,0.003475590608149234,0.022080138134488163,0.058017221712581765,0.12023387057228858,0.0335603271646677,-0.0016797182116514676,0.004633148381591154,0.060875491368068545,0.03984860777573525,0.03630499882478615
TPH1,0.012446858897909033,0.05966966345416869,-0.020928695311275936,,0.0828088382156306,0.00535682748729483,-0.0003328972147915687,-0.027826249034860067,,,-0.00024208014194673438,,-0.05990171200373857,,-0.043103181943591036,0.03447630507255432,0.02252492506927194,0.000913389957204516,-0.06226944904406326
TNC,0.012488085878127053,0.08221285799331898,-0.07892157241883747,0.0030014744409353387,-0.005113831128071659,-0.014981693464098042,0.09405252047749363,-0.07806989999907929,0.05941143153942278,0.10108082374522764,-0.01417261987772144,-0.0803535323298078,-0.02280763095593132,0.12266745481237502,0.03380612577200206,-0.051567811911014796,0.04402735248930973,0.0032421646968796678,0.08361990976039652
TNFSF9,0.017831791336387237,-0.039112746063821695,0.09764729676086342,-0.022067340850595214,-0.026042554734373398,-0.016217075165641304,0.007122532253835904,0.002466923285499939,0.04127921687155658,-0.0465885161346557,0.04577882616179475,,,0.11625221497927034,-0.0009778533678681245,-0.0011603710405187798,0.0009011287027554132,0.19008058356548285,0.03340704832563513
C4A,,,,-0.013004432170145052,-0.0018260639670034501,,,0.06187924166746641,,-0.02602751956221447,-0.016161980825554437,,0.05449689494995733,,-0.019805647386218705,,-0.028431056735703005,-0.026701143787208993,
CNTN2,0.02940198216547598,0.08327085416411889,0.02160835277769982,0.02577177600957719,-0.035513666135349155,-0.014951902120332058,0.030916221034092167,0.059408759758472346,-0.026677364408309208,0.0804503314032082,0.045830073006265196,-0.017473536010297417,0.07223071332984346,-0.13908903856266067,-0.022426821878830022,0.0665357201829589,-0.01811112578386886,-0.017888466969770117,0.07989719628006801
F7,,,0.014773422384141517,,,,0.026818883800125988,,,,,,,,0.045111904224750275,,,,0.061530366589065286
LUM,0.040142729564498665,0.011384126469123472,0.028462631492142086,-0.019173059012947614,0.014422689615097054,-0.042486637863329416,-0.010529596249172405,-0.028389250412960542,-0.0018920690789185884,-0.030907530344641086,-0.005577089017302853,-0.06882557765828914,0.06911514991722643,0.03362910815977522,-0.024142863072118877,0.03172942470214077,0.032388176799832885,-0.033866940359221685,-0.05606565081842367
IZUMO1,-0.02269210985846434,,,,,,,,,,,,,,,,,,
BTC,,,-0.01852355934633187,-0.020349626637710477,0.002446069855663854,0.046432319849274414,,,0.08199164684830387,-0.031720429002950475,,,,,0.030999120841498053,0.013319224544959363,-0.024394919660285813,-0.01542587893203107,0.008754193475386435
APOC1,0.03643442099579729,-0.1088480253520824,0.031196312357566557,-0.03939225197445221,0.0071009755514389915,-0.04161865901908929,0.09250588310548137,-0.027027438179829194,-0.02912297142908029,0.054156059995840125,-0.05756475368677051,-0.05398809688044461,-0.010630373039061553,0.17430133203966386,-0.06200113543610553,0.040508016332607276,0.008213212580089183,0.038499502668677306,0.06831990749334939
PKM,0.046398981510619726,0.03774781988881032,-0.10685286654535509,0.01503509629771151,0.02315902847317704,-0.02022835293766852,-0.0077311967771241065,-0.08445929818228234,0.03556762682163552,-0.06812862378459066,0.08100035946173115,0.08062599961670387,-0.051523250667842885,-0.03189670968192781,0.05375632110216203,-0.06613158735273285,0.028057472884413816,-0.003606522341534141,-0.021951648139224858
TNF,,-0.0511608044968775,0.07968009897019583,-0.02887524746683292,-0.008702626439407305,-0.02630114393915799,0.02416304319081392,0.01008431205161749,-0.019443384536122463,0.00042015794687821846,-0.029493129607425828,0.03302856943356523,0.10662335495727174,0.07387001601098303,-0.017522530436682237,-0.02409134605816937,,0.04701095471372762,0.021473055751396533
GNAS,-0.034239796184148144,-0.04586524059408934,0.022184876952637444,-0.02274982555743713,0.011737498279555034,0.05459983460844521,-0.07727553727098642,-0.014363731620000191,-0.0033160939011146248,-0.10404160797934013,0.10332428998205133,0.057642929889954266,-0.18838304843234152,-0.08396580478884794,0.008103197995893086,0.011618471520512826,0.06596729675015522,0.05894475705713509,-0.01116561418603739
BMP8B,0.03670037576345344,-0.0033845358319425133,-0.002194204091453783,0.039781581704323284,0.028497241921783618,0.0042997240824462005,0.11123818786039336,0.05021537309683985,-0.012910207479133424,0.01951143284777844,0.005319734323312137,0.03997909341412711,0.021927096945837932,0.03493023303519872,0.025524823049598223,-0.028381389803810404,0.03817158625791786,-0.0007764579495961662,-0.07586046219722
LIPH,,0.033240677373898506,-0.02092869015879478,,0.004063706962462387,,,-0.011499631753406889,,,,,-0.06540714095120646,,-0.017789789677129523,-0.026859778245725923,,0.006876445121775899,0.06208194843250562
CCL28,,-0.020838827975165525,0.018487033681171137,,,,0.07056990772923576,-0.017707541092721494,0.0035043857828901868,0.039017837486050005,0.07651332751061937,,-0.041218168868524876,,,,-0.019652639574407636,-0.01539631854915591,-0.011660112329303092
PTPN11,0.025819201581097746,-0.09870076554985037,0.04376623654950006,0.022615575280340652,0.028549947661945553,-0.020186146631754404,0.006183236707266059,0.05108636903982967,-0.02592850863222204,0.010061731782317085,0.06651873286259255,0.08020236808176262,-0.03072744558646753,-0.0543820220594415,0.0023241886063335485,-0.01172030038548966,0.03735621018068354,0.024354832173443548,-0.0461163274266628
ADAM12,-0.02872219519775412,0.029120605381827105,-0.010956777884336294,0.005550382762868741,0.02090977248474441,0.02364047553758602,0.0715759994768595,-0.06859882881912417,0.0612025425678807,0.003219037686336693,0.0584164923057525,0.05549759436181415,0.03890183515568875,0.07694333735972099,-0.0476658220267252,0.03582870754483896,0.05568819705001819,-0.025278435297526273,-0.006649011010728416
EPO,,-0.04766013710012238,-0.028121354905314436,,0.0024193618531300584,0.06924736425561064,,0.14652829775190562,,,-0.018385989480898902,,,-0.031115884893250473,-0.019320165917974017,0.0014016095931152525,,0.08224745600159648,
EDN3,0.010266230529860473,-0.02875997557986522,0.05675172238824822,0.03770420572214973,0.013247946903517688,0.011053163560894953,-0.023956456074701378,0.04133329446642435,0.020554488985288014,0.06563418939051563,-0.018575705529835815,,,0.005014330248364344,-0.01878614841501813,0.034671206970787315,-0.013937510024760747,0.02522535224015957,0.027461639601499385
CCL22,,,,-0.016440719111072477,,,,0.023124457169994974,,,,,,,-0.021866266595183766,-0.025510398409081984,-0.024394920739910477,-0.009071879216764476,
CCL2,-0.0040274966348788,0.036993369268212666,0.016722635661083826,-0.021793717694190164,-0.01204883997199325,-0.02410050531952616,0.04261504323498739,-0.007749316559916013,0.03550500954686104,0.08462165882967645,-0.001657291848307582,-0.0904042255534445,0.07574551638868081,0.12711636611117294,-0.020605121270734876,-0.023548102864171413,0.03272226592523683,-0.06496365455256062,-0.00564719613214912
DSCAM,0.038460165477883085,0.041889349380405075,-0.003067023768197836,0.028425254213777798,-0.030289096366608148,-0.03271982646773135,0.013569498920512957,-0.007043892664822128,0.10065486857696086,0.04113295461905256,-0.0054047158867646826,0.008464332394399629,-0.03865936364316632,-0.053659613618423,0.0588003904404675,0.12959001546184096,0.02697198240620878,-0.03307805000614069,-0.02622792879116315
GPHA2,,,-0.023326088623724213,,,,,,,,,,,,,,,,
ANG,-0.05320146719129019,0.02073472426430979,-0.07897655047721817,-0.015283729220010903,0.05004223644546109,-0.030626990050466388,-0.0019558742002655696,-0.03585334595394024,0.029634740796038152,0.06236351131100984,0.0042010226103317,-0.08762456314777248,-0.012412066555058268,0.05277734838156567,0.06555885911842463,-0.01846661739396581,0.0333937208742621,-0.003057023923783689,0.03926322703001862
