,UKF248,UKF251,UKF269,ZH1007inf,ZH916T1
MICA,-0.0003593436792363433,0.017552168548233715,-0.017451489940928645,0.09500488844440738,0.02716410521317758
TG,-0.00643493602171665,-0.015667850634786762,-0.0014548446545457998,0.043392619665796335,-0.0066776137924655825
ADA,0.06133187557130877,-0.02149279124612967,-0.06067809138266048,0.0797954936207431,0.026200806481210568
LAMC3,0.05980150795552001,-0.004804077481160893,0.024016138538565473,0.15723214767461705,0.007562380923717928
CCL7,0.025848773527201517,,,,-0.012766414702636236
NGF,0.03332196221001874,,,,-0.015386563944035193
TNFSF15,,,,0.16202127788221524,0.017833563500148954
HMGB1,0.012504842333663344,0.003864757550671349,-0.053616977486694216,-0.02476320738746873,-0.026996280402446105
ITGB3BP,-0.06180226198675188,0.06999962369295339,-0.013964810234344427,0.02699817386863506,-0.009975811043413904
AANAT,-0.023519372918412135,,-0.015065855832540881,,-0.013507399142689995
RELN,-0.005250571461179878,-0.03676730440547598,0.032970589785193904,,
IL15,-0.03538477453994491,-0.0038293128177412667,-0.0005762896127899267,0.08833263220019855,0.022472696330884348
UTS2,,,0.01970881957866403,-0.038811285383426535,
BSG,-0.01283034744771703,-0.0194371450505797,0.03173540962377377,0.0908949375420883,-0.004060335382506774
ADAMTS3,0.0015817001406286896,0.019100534624753317,-0.012564502288855249,0.08369641533675885,0.03934278425084991
CD34,0.05232048177469821,-0.012944707091466478,0.04629649492977753,0.09251738114246093,0.05697863403680258
CCL23,,,-0.0171425523902277,0.05761612082631212,
PLAT,0.04223400113903287,0.012595428219522815,-0.008915365514844273,0.12259752852435894,0.07697688429596859
LTA,,-0.011522186604669986,,,-0.01817892363215503
CKLF,0.02832626581475046,0.018390705687808657,0.006210064738924072,-0.0007901298149749499,-0.03871136117298068
CD24,-0.05218206222923401,0.06422587204384957,0.008383048071525684,-0.031194664532816548,0.028360860621691734
HSP90AA1,-0.021156285588304697,0.04536342524565299,-0.020098094598697866,-0.01893738693830951,0.02191074355507202
BMP4,0.002369957205282611,0.16971067742205617,0.005578447726623173,0.0707921878456535,0.10263525338298317
SCGB3A1,0.02630092074640435,,,-0.04043616613717546,-0.026767758434052644
IGFBP4,0.09724950166688875,0.018990135156456988,0.04815657019593134,0.06019184798974862,0.04643265424921047
RSPO4,,0.01615599629269198,,,-0.006449539413850322
LEFTY2,-0.0013893206982100665,-0.011663696586875204,0.037721004022832745,-0.0005978204164319424,0.06396015321004953
PF4,0.04343411559252968,-0.010480994745898925,,,-0.018178919425417262
ANGPTL2,0.01895140325632149,-0.0066563230142355385,0.010763093987491531,0.13090658707434163,0.009751344235532288
LRIG2,0.012262331484630861,0.0256467457453816,0.005980864780080095,0.010614389873835273,0.039026463767443564
ICOSLG,0.0010423333913866962,0.07105859643774547,0.0019030587029881753,0.015969262331717436,0.05134569174959572
WIF1,-0.0302578038317168,,0.0777195399437867,,
NPPC,-0.022477452278432508,,0.039258250825977246,-0.028950093056496807,
LYZ,0.04855192167718371,0.0009095128409426738,-0.039064723445320776,0.06563081488659901,0.053025293443154625
EREG,,,,,-0.027454379232448256
SPTAN1,0.006437966789360598,-0.015004041653281341,0.028808735732673472,0.03039162533833372,-0.01327761278113141
LIPC,-0.020587300132826728,0.004628796492974581,0.010643262906658025,0.13659002768619943,0.06707852697791547
COL8A1,0.04255327264483616,-0.022126988745957674,0.02755535141603135,0.1056873388657978,0.008907896296514688
GSTM2,0.00868129470867046,0.06396492931193325,-0.017207941252570604,0.0281863846363003,-0.015135894886250625
SPX,0.007073619631716635,0.06144448512614472,0.01986279729325882,-0.038378901765581085,-0.029702193640236914
MFGE8,0.11924757489608054,-0.027989697592991355,-0.0017618901396637965,0.11080814026444558,-0.0026980419034664076
TGFA,-0.056587248192752695,0.04177376786116727,-0.024438600412061962,0.0667967899691332,0.06907960322493238
SLIT2,-0.018841022658675047,0.02005226174472447,-0.024291742232547694,0.08666310208383592,0.02411379323034526
PLTP,-0.02395173428506956,-0.03904525839640494,0.021711381456934888,-0.018784689134282922,-0.001549528590251779
APOD,-0.04060619384011384,-0.004689840666744741,-0.07881384854285625,-0.16527338516835416,0.019170334199113955
B2M,0.10175219962020662,0.050532858122074746,0.01644575075426917,0.10759909285027768,0.020210746551997144
OMG,-0.08287047745665121,0.010904087850097723,-0.0602909218919494,-0.022969491188783168,-0.020262603301639533
CXCL3,0.04578732453026323,0.010180094265220032,0.019604787119286714,-0.029835974087575108,-0.023072002527328155
CXCL10,0.08415593620316293,-0.035150336685385614,0.036049223135494086,0.009666507129169935,0.02806402270188914
RSPO3,-0.02202028028521321,,0.03871593660167475,,-0.012955414572589434
CORT,0.0057577927473396245,-0.01871839291145195,0.0861479340740944,,
NCAN,-0.035601499251929555,0.030793192158764145,-0.025719520438278732,-0.08854225370229017,-0.02755527635063656
PRG4,0.033722066670915145,,0.014208684895143401,,-0.001474646059022471
ZG16B,0.09746128621120793,-0.01261217371497735,0.09031102487876175,,-0.016154007711841927
TGM2,0.03629379362390677,-0.04020233134054191,0.033678254324503006,0.06112581936030421,-0.014211346150855822
VEGFC,0.06336778819623187,-0.016194516738845702,0.05409389847641155,0.04279651223124768,0.011413385143988803
WNT6,-0.026155732307377496,-0.011663696892983128,-0.021074226453462918,,-0.019509284336643746
NRG4,0.0749930768326815,,-0.011485497414663511,,-0.012955416024582314
PMCH,0.06185909198992773,,,,-0.02793679858405929
COL9A1,0.02015177403048732,-0.028969754574922877,-0.054931747188129564,0.06913369448647755,0.00596346941501952
GDF11,0.050655335183227214,-0.006185933983852085,0.023249685279810486,0.026842780228755,0.04961160328373676
RAET1E,,,,,-0.014211999328252917
SORBS1,-0.005483724049970982,-0.010734690321291738,0.04516672511541678,-0.05896580894259017,-0.0021277992367389298
DLL1,-0.03605166077208196,0.0037640262243218564,-0.0589162163421785,0.05971638470573383,0.012458618507213571
TLN1,0.09081887035188957,0.061366230704400754,0.015457578612502807,0.053511201445475755,0.0060716351922350835
COL2A1,0.017123696371563645,,0.019327122016677356,,-0.018854507012335275
SHH,,,-0.015550077116247316,0.1056701001650977,-0.04513452346519305
PON2,-0.037823283478464316,-0.03114277515943814,0.009091992764775483,0.10761356790237506,-0.0366703026430688
ICAM5,-0.012224677218719495,-0.015013797378180635,0.023510120535158167,,-0.027936797408660063
HPX,-0.014826562671820937,,0.02646885065168341,-0.02983595847803469,-9.12870939434016e-05
SFRP2,-0.02155227070636879,,-0.015786881372222623,0.0044783656380926445,0.04989852439075501
CD70,0.02376169041242553,,,,-0.01976582801100807
HP,-0.011575654512137592,,-0.011308456155594653,-0.0012706140688753156,-0.01937988538337005
CXCL2,-0.025974985888273124,-0.029607555862052902,0.018832450096572893,-0.05354931133851227,0.016511518919593196
NPPB,-0.020913470783163312,,,,-0.013141826709400568
CCK,-0.03918422388605588,-0.04129587778269765,0.02196320523373736,-0.030698635013570744,0.08258182197362916
SEMA6A,-0.10602162368485378,0.038529782736600654,-0.0376833213296164,-0.07229780613541217,-0.01961712971316541
IRAK4,0.07315463151050862,-0.009347542301130534,-0.0045402828975575635,0.06694184120580089,0.02657480683006604
GSTP1,0.006205252641488804,0.0006539108847726939,-0.03384808062871432,0.0447877147287692,-0.020996980779123927
VCAM1,0.023128015502558833,0.0028600816636509766,0.035705477524145386,0.017865633062460747,0.013837425132795927
NXPH3,0.0649006930554437,-0.03327230604629571,-0.04342138432297456,0.005284137298854645,0.016651321439911628
MTMR4,-0.049512852593512804,0.03159578881596723,-0.009871532883713695,0.036518068716507514,-0.015505820544904694
LAMC2,0.025512712188083857,,,,-0.025039209984426908
IL10,-0.014997208510285034,-0.016706166011152962,0.01764549120686378,-0.0422096126286451,0.04001885582140207
SEMA4D,0.005048205205032296,0.005050978763188012,-0.002345911573276055,-0.04210857179163177,-0.034177612894473165
TRH,0.05171906628026524,,-0.030830976785727233,0.06444168105466896,-0.014719727224799762
SEMA6D,-0.03770140662442796,-0.03702950502281624,-0.028836157233707523,0.008247946522962785,-0.0027772185608441386
CEL,,,,,0.04602262492359545
PDCD1LG2,-0.029991573655841416,-0.019413923192615406,0.012902449474660975,0.03324795802201709,-0.023426872216914137
SPINT1,0.02515210510482348,0.015811593152513775,0.022829294665538062,0.0607917727394015,0.00810045679760287
CTHRC1,0.06228408580938747,-0.01749686155741917,0.0362389595591307,0.11995287791639961,0.02778859088552401
PODXL,0.0790653325408651,0.010859653604798182,0.061174143272747214,0.16426213721332877,0.038624028367887114
JAM3,0.022409055142303378,0.001567545770585813,-0.06741161985386004,-0.03871873110592456,0.04371468051162357
TGFB2,0.06279034372766494,-0.02807187381998703,0.02105688700579922,0.0012403450251142955,0.05717344387421619
COL18A1,0.11401067642975823,-0.025919598155908673,0.02411450808995951,0.10674344115048104,-0.009872812066951725
NODAL,-0.01219560884240722,-0.011234095647481774,-0.004372188515236485,0.18181810206769686,-0.020145285311587123
INHBB,0.03367688719465121,0.0513225254397699,-0.01922600623817744,-0.029211846120721377,0.05399405037888559
LCN1,0.12609621597573445,,-0.0173587601192341,0.09136174546407556,-0.014885389347827212
ARF4,0.010669891309273514,0.0021859915588699403,0.041141151291519476,0.10373915470038476,-0.027067940101031283
CXCL14,0.08032584615669805,-0.03146794376395072,0.049722762746465955,0.09107801921647876,0.03929032321478254
LIF,0.09746254430765088,-0.014216103598119218,0.07356117768649123,0.06091157117509148,-0.006376141988436057
IL17B,,,0.024206645874967805,0.014309755385923412,-0.025143505407020646
MMP1,0.038056679580762615,,,0.14922160417018915,-0.026588184578958077
MATN1,-0.021552273643383014,,-0.01819947985004971,,-0.017902333724394516
ADAM28,-0.009756377058583546,0.058515547461906355,0.008571562579136079,-0.001201719432097599,-0.016180882610484188
TCN2,0.07036243500088946,-0.04310432665938013,0.0538976052893819,-0.01193920792956491,-0.024651734362359307
THPO,-0.02808350493625974,,-0.001244960836254098,,-0.0193798912830274
CUBN,0.0040356318327163365,-0.0018684101993397368,-0.044306243519213445,0.06825520195054173,0.03705357127117702
TIMP3,0.06567850713728113,0.046575949256281966,0.02363170192624403,0.005887479243895271,0.034549367814687384
PIGF,-0.018366526497527607,-0.0007374113107897912,-0.005606071060235219,0.06264674837192002,-0.03437372555060604
CRH,-0.0010769003029501522,-0.014098760415129552,0.048759813864421755,,-0.022073127261642195
BDNF,-0.012899730887542322,-0.012612171310989297,0.04901279015554719,0.06704530991935406,0.0047026603093200045
CCL5,0.025591300161084574,0.01559332344669524,0.0005871827805946467,-0.007803032821895337,0.09794720326487034
GAD1,0.010445705005316957,0.005986150238980807,0.02066493357319307,0.0757445979899404,-0.019547798078416563
COL14A1,0.08587105115314396,-0.017593473844375606,0.01800923469958044,0.0003056282866198885,0.04679488738335021
HLA-A,0.11571750829527443,-0.04140754988584725,0.018994870126237767,0.0008482748708645581,0.020314056095369987
CD5L,-0.019231997475736798,0.012579158097406522,,,
FGF18,-0.017401481646936563,,,,-0.014719728405751928
ADM,-0.03909769701429451,0.0323165150033305,0.0455829299802528,0.10564883310558593,0.011376070993160497
CCL15,-0.0204406786131549,,,0.22191181344676392,-0.01276641930356833
GNAI2,0.07309588261578433,0.009238604630878796,-0.007251328552027073,-0.030879842981751716,0.0333888437576674
HDC,,,-0.002069308365827145,,-0.0006250609711697656
COL11A1,0.060486980926553545,-0.001640808894951307,0.018595402743551353,0.058733374451722956,0.06869082384803682
NUCB2,-0.007500780695480697,-0.04999528871671767,0.01021820466611502,0.09682733886282813,0.004306473860771006
CXCL1,-0.0391895133702738,-0.015124598230266408,-0.018439523362065825,0.062209939223139804,0.007078735809192381
VCAN,-0.004538336239780252,0.006872754919985064,0.00462787581981124,-0.05143868289286732,-0.017716707004720843
MMP7,0.026032419296487978,,-0.01267046332002294,0.021412554151353156,0.03433789249556176
PTPN6,0.047167795286097644,0.00250920347515618,-0.021761735147337966,0.03427143223469788,-0.020281502141516687
PTGS2,0.0678275066171525,-0.013497910541902433,0.05743998263975582,0.20148460640673438,0.018430816135454765
XCL1,0.011948547901720544,,,,
CD58,0.04003492406254961,0.0036391404987412444,-0.0014204058656900826,0.05105833093829306,0.06565959054115571
TNFSF14,-0.005424216470688293,-0.015774457328965746,0.033669577200120766,0.003152458769132793,-0.015651390006297585
CNTN4,-0.02777747160488758,-0.012348194876274156,0.07060442100926748,-0.03548111623412009,0.05900127036629186
INSL3,0.05417205913987499,,,,-0.017480123778673844
BTLA,,,,,0.03358255117471932
MFNG,0.03428878774844595,0.025029248090019104,0.0150819403169502,0.013410718007868286,-0.03589993079475666
ICAM1,0.007598046987190426,0.048454872791632506,-0.003401316450201778,0.005923773539487513,0.0044627510881671975
PROS1,0.05471348992236305,0.0008716342399550641,0.029814614491447226,0.024697691993783577,0.022134326234900976
CLCF1,0.08810046264597851,0.005609942032465508,0.07893277723486825,0.06756934338991398,0.0677382633086515
PSAP,0.07205459313164958,-0.00986310993950314,-0.016461393789587372,-0.01577087014139379,-0.00119014409991548
EFEMP1,0.036540646635934634,0.021907762907340585,-0.0074560581934021404,0.03251580057828447,0.011331363711683202
C1QTNF1,0.0003662489032762204,-0.004748670764722803,0.025925862664379684,0.10455322462649976,0.049813662668119325
ALB,-0.029187670282062487,0.041780864829600285,-0.021253108081045073,0.01634107136083907,0.09056154621203556
EFNA3,-0.003144274447595451,0.011392255197964472,0.0589133568784229,0.030491652828762903,-0.03244670083909853
DRAXIN,-0.0350509206778346,-0.004993248563143633,-0.0274617935179898,0.04731248199966725,0.045658768554003484
RAET1L,0.030740625971796498,,,,
NPTX2,-0.052601529895886665,0.05044314109565033,0.05068581358692588,-0.03310200570799125,0.03431602384464567
FGF11,0.0018849695274007511,0.034486920482482364,-0.005135463970239249,-0.031841884639943294,0.03557331031484444
CD59,0.11971682613495195,-0.01909067758462329,0.09751074139573031,0.05792069381970675,0.020618450304178894
COL9A2,0.0061464030159257095,0.049260334589064175,-0.0026325220344901638,-0.0003446952444434573,0.009147867950534207
DLL3,-0.06355438486716067,0.06897967276474647,0.024881737391307182,-0.03966365453761982,-0.006178252733775324
FGF5,,,-0.01692373032154353,,0.06424615256380435
LIN7C,0.004581902107490472,-0.02598683564227452,0.02754920627203858,0.0652931327925474,-0.007843680431908435
GDF7,-0.03468286059363406,0.03490364400362711,-0.017214770458437244,,0.04081581998557571
PSPN,0.07199879268609057,-0.023873879825133806,0.04947933644781131,0.029162989345229512,-0.004126840778902668
ANGPT1,0.021037089426720303,-0.014309633566597773,-0.012997233476362295,-0.012364337765459367,0.055287656032067665
PNOC,0.003866070558274997,0.05842896464152527,0.04152734577201965,,-0.018041110487754156
L1CAM,-0.04993988928139152,0.015638679538509344,0.03920650774701612,-0.046451970072053754,-0.02195689286290161
APOA1,-0.05018005819704877,-0.0005748901845090929,-0.003959935313581079,0.024076770384443467,-0.0058532266094538125
PSEN1,-0.03326113934073881,-0.006832183154616502,-0.011349166957798393,0.008153183826371318,-0.03153781981640015
CALM2,-0.09410949381889393,0.04339319088582265,-0.0023558816851831092,-0.016443996631549287,0.006498361336728338
CLEC2B,0.0404730644537449,-0.003692106611487448,0.013937082382631224,0.06265074925215922,0.03178061417421124
NTNG1,0.013695625685477528,-0.015888996648552443,0.024001767888943648,0.047518136652678136,0.0282612937509108
LRIG1,-0.028252244217282577,-0.007361996223432697,0.018829923574431483,-0.008640170827649288,0.02342346532913455
CPAMD8,0.1520835295528607,,-0.0153097916135589,-0.03195348098951379,-0.018315811457041056
GHRL,0.048247569555992756,-0.01680681781921918,0.04388793399821827,-0.0430515557164651,-0.007649436703917848
NPY,-0.02042693742584804,-0.003847598203339461,0.03684769694991802,-0.037314746229908956,0.03584750956835195
MMP2,0.06860116999197535,-0.014861242618545994,-0.056383115585984744,0.12893559544140726,0.027378400456509962
PPY,0.10202950363962568,,,,-0.03497035381610317
ALKAL2,0.10754844692709042,-0.010635690621607127,-0.017358757305878755,0.056424143889561476,0.03292282950051932
CSF1,0.0022418800658965156,0.031418381333022875,-0.00894880457424474,0.04931068015805215,0.002126592490991101
SEMA4C,0.025397186415277176,0.020364041004134345,0.049120594813742285,0.03365758200849914,-0.01742694967149707
BMP8A,,,,,-0.015689352032544308
ICAM2,0.07049285133221078,-0.01575020671822166,0.0615015702307966,0.08683490177150788,0.010195343755391873
SYTL3,-0.00039927942431132137,0.07480322019851195,0.041943210577594814,-0.023313108101682793,0.027602009008321243
IL1A,-0.00036118140093218255,0.008937600285619024,0.05479247476512883,0.02011881039979941,-0.04094566604803033
HLA-G,-0.022630633730282124,,,,
PGF,0.10312011216300453,0.007950446966404455,0.04484437812644157,0.17734449453723367,0.009153890268944129
LGALS8,0.011673451738963503,0.058438157119523416,0.00869568081643565,0.0532372314317987,-0.024784180279478388
DKK3,0.02891894684625549,-0.03579448696122665,0.03997108351355223,0.09327520792845216,0.010853314104667638
COL16A1,0.008550319479631616,-0.032517543127404944,-0.04075952452220802,0.07654933923555181,-0.01641787293238054
TPH1,-0.016616632581688526,,0.02462225732359883,,-0.005094474023485432
TNC,0.024818378934630528,0.022758736717267383,0.010508846798236444,0.04381107966335044,0.024373346629526012
TNFSF9,0.03963958955012556,0.018478635791272652,-0.04108359211610865,,-0.024829553929633954
C4A,,-0.010480996378941303,,,0.05858066795802938
CNTN2,-0.04061832332740111,0.009877722760468688,-0.04500948739895386,-0.1122138055714532,-0.0466035856938449
F7,0.02501939050978854,,-0.01530978271499588,,
LUM,0.021835051166949754,-0.015452636413396779,0.01878683117977245,0.12174119614988163,0.012186086742281206
BTC,-0.014707040987751566,0.12036321425953574,,,-0.013768689624067914
APOC1,-0.02048032969003595,0.0025733419294387944,0.006901443338936238,0.05405270099228356,-0.05829389062497282
PKM,0.010687007052414084,-0.04318040500367523,0.025367293577612696,0.06676719604541803,0.022851959533580556
TNF,0.011180973661773844,-0.023272170609317286,-0.0224690058304537,-0.03968250406462796,-0.04828839292045895
GNAS,-0.06072689352500325,-0.03860460151427607,0.02445935097864651,0.0899747994092443,0.012337323601888247
BMP8B,0.05540043498592678,0.016743535936560673,-0.01533746796367098,0.056328351342012084,-0.003264104760167233
LIPH,-0.016616628490803503,,,,-0.04681167855985449
CCL28,-0.02337335496237063,,,,-0.012182815778658528
PTPN11,-0.04427070533431199,0.04177672446162167,0.00319092706194299,-0.04990449637498385,-0.020981838132496943
ADAM12,0.0550090129891511,-0.012480841091950419,0.07062266550411175,0.10055733165616919,0.015748986126814354
EPO,0.03810408633484447,,,,-0.012955412092102728
EDN3,-0.028945379225633647,0.024203913425121706,0.0762292857923853,,0.08211919479234675
CCL22,,0.010919798826264138,,,-0.020019506659003497
CCL2,0.11036035773283265,0.021922023336240194,0.04817198598873973,-0.024368566761151803,0.046576134333491344
DSCAM,0.028270823660505186,-0.02235073887691233,0.006803546977090016,-0.03843898760396716,-0.01031475749015624
GPHA2,0.00022133642194280801,,,,
ANG,-0.023628085686692512,-0.014376904941469742,0.028391140197842692,0.028691360143815108,-0.0023752732521786857
FBLN2,0.0358103967733287,-0.02409641025480771,-0.04146188481542323,-0.04461068859888603,0.03974938475872696
VTN,-0.03141121869626788,,-0.02580729879825574,0.08048194452767644,-0.00038635328684175795
VEGFA,-0.05104163553506063,-0.03285560959380046,0.05809295046287692,0.012752678086973614,0.02950669655298851
F10,,-0.015124597924453866,0.08054383767117564,-0.004680213463818638,-0.022872711821651417
SERPINA1,0.04875430067171395,0.008188539459936934,0.011376921901224444,-0.009914361184963532,-0.03459783052370594
VWF,0.0742961071932692,-0.07236280431822198,0.03788849447722635,0.05393751866634453,-0.036225880851730514
GDNF,-0.02602284387058998,,,,
VASP,0.05245848126144757,-0.006480103729053987,0.04079921452107578,0.1527175981530511,0.044775570493190364
ADAM15,0.06714326769833567,0.0007249188088136129,0.014053729544718481,-0.026993759180264906,0.015317458076691708
WNT2,-0.02906673309861645,,0.10942942832925931,,-0.001525075669856797
CALCB,,-0.019170017331977117,-0.016923730137627845,,
OLFM2,-0.016607702910141235,0.019381309273011592,-0.008969369826271827,-0.08557129318965805,0.0015740980994341646
MFAP2,0.0807080616124696,-0.028776454937950696,0.10087446994167856,0.2035611231214042,0.03668958393202142
HLA-C,0.10688426785946203,-0.017456849433884904,0.017225092348469667,0.08671533249304686,-0.027450890069089493
THBS1,0.09126423295243491,0.007505337025796992,0.08002303872831255,0.06585128081936593,0.012607845916078319
HSPA4,-0.017948047813373478,-0.024637383306221845,-0.03225504730053285,-0.024462934467940393,-0.011445161636580268
LMAN1,0.025535479672098033,0.044795661693570736,0.028935605505561894,0.0004668432797528361,0.005822876723076178
LYPD3,0.09792428846785571,-0.012214195576003126,0.03214976076871624,0.17626267390704017,-0.026866674207160997
APOE,-0.007234903986308612,-0.037964423482488914,-0.01558358745016653,-0.0895662639404408,-0.04494185159143771
SOSTDC1,-0.03743288231781711,,-0.003230622653060694,,0.03968548470710332
ANXA1,0.0847888253200833,-0.03935420260806818,0.012523202757696486,0.11288482893422665,-0.025807763196112592
WNT2B,0.030086274671700417,-0.01720415004162373,-0.03162798278163347,0.03709898802766917,0.07888802068796057
AMH,-0.00826922272803884,-0.01640089953553799,0.0121925562612006,,-0.04499342710370339
GDF10,-0.019231998358062656,-0.013741169811711397,0.060371882357152414,0.06125138207862069,0.048257408972675137
EFNB3,-0.03001898924195659,0.030832277391698137,0.049971930872559654,0.08710268118410154,-0.021794031904763547
LTB,-0.022505541388693092,-0.02004678842871281,0.16077480687855367,0.02794901191792985,-0.044962791049480165
ANGPT2,0.0526130942292197,-0.031283573565887415,0.017888913711497128,0.16170958677424774,-0.01448888155939371
ADAM17,-0.036798702973364315,0.047623672314706635,0.057514122124071435,-0.07315244228956244,0.004546325705779529
LRPAP1,0.01367185010493623,0.023961383094219656,0.0032496071720838405,0.02159459640606717,-0.03252344892541033
NID1,0.053140661427621264,0.02573052154946753,0.01535943795144026,0.12874685606885605,0.01764742354763349
MST1,-0.020248395580088185,0.006090722664251463,-0.0015937020201911073,0.06314112363478416,0.02484973152788125
IL13,,,-0.01714254930124854,,
DCN,0.08100839032134978,0.00952232011824984,0.0352342264358594,0.04934596829803841,0.004351073655545161
IGFL2,,,,,0.05965076071243226
COL7A1,0.011888942439109113,0.018431425354697144,0.027560930815929162,-0.011512544644575615,0.04284352443756671
CALR,0.053395395624418564,0.01019110860612457,-0.032026884092835176,0.0317055303114689,0.013485256919563987
PIGA,0.00917243127889808,-0.004570908091780114,0.009003689815570448,0.12526148256014447,-0.025372523999361282
CD200,0.011225824112343073,-0.015050447900883496,-0.018440215806206563,0.00534590215287831,-0.022392315600424324
GRP,-0.03083894949021765,0.016037069161170953,,0.022279111155177892,-0.015372432232777624
CDH1,-0.02307967996795084,0.055781736744666126,0.006371440075728188,-0.004712371570731737,0.055148743559861726
LPL,-0.0020004212565380344,-0.01914358381319512,0.017087304179092194,0.16278238277298265,0.017218728436648983
SEMA5A,0.0021647380822925493,-0.02356943551103647,0.014739513907400904,0.004630581135143192,0.00759494878418273
SEMA7A,0.03959321286702376,-0.0005927505634947156,0.03839046350046708,0.07988728238174603,0.051439830273996054
SEMA4G,-0.03843856797199083,-0.018990488374512934,-0.0056880061291568135,-0.02319989627043526,-0.02042680006896354
SEMA3B,-0.016220698413360757,0.04733821498076787,-0.060706292513219344,-0.07069097055880251,0.010688755364695848
RPH3A,-0.07419919241383975,0.06851129477866054,-0.006367299372760557,0.02732520806635551,-0.031153641604815048
JAG2,0.07300549782685757,0.09300209211105237,-0.015730193822864953,0.12469737680549493,-0.01162564675627565
CGN,0.04275983649015466,0.024472048579972278,-0.027507074617008236,-0.04764082797654957,-0.03650003471165889
GDF15,0.018444387212807067,-0.0007096126136717422,-0.03254855559854957,0.05729619975580393,0.06227293123739782
SEMA4F,-0.048559978846822054,0.06828527744732546,0.0004232887018484729,0.02055953676320929,0.07747383000165627
NXPH1,-0.06970294588300069,-0.0045813181891603515,-0.012328045095364367,0.03646011870382457,0.01294142098541043
ARF1,0.029536858841791174,0.0076047952337146745,-0.0017928725937982767,0.05011762194810278,0.055228269287976924
DSC3,-0.014015627763189702,,,,-0.012955416024582314
EBI3,-0.0005831598709708586,0.006219843994642174,0.04857789074356299,-0.0009853244624119498,-0.054690292442093544
TIMP1,0.1122378847192137,0.012270794957004918,0.0555970130280448,0.17919371606929257,0.0041931357584121835
SEMA3C,0.06875469076592329,-0.01122983527141493,0.06219782079144713,0.0010071508648992515,0.016189224996475196
GNRH2,,,,,-0.014038958933782833
GAS6,0.055858644094876446,0.005958396765804462,-0.002132363532631693,0.021026021544084575,-0.015931956891724535
MEPE,-0.037531778636558995,,-0.012826723374828384,0.01633221683323445,0.005591471007466012
SERPINE1,0.08397368689730128,-0.007234064509034819,0.09443618104803327,0.14793831609350694,0.07922149568200419
RSPO2,-0.028741820860489296,-0.01825707607344471,0.0960663315646635,,0.012637351061041729
SHBG,-0.018154380908788598,-0.017593475236230022,-0.024997849966336794,-0.029835974087575108,-0.027161767161206326
LGALS3BP,0.07645728527486828,0.059395563398569266,0.0012847267661069753,-0.013289305359676658,0.006923728918655197
