,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916bulk,ZH916inf
MMP7,,0.0029397120243075535,0.024182117385035142,,,0.020310714171207885,,0.0049172920242542785,-0.018922896623140045,0.07196931094455046,-0.039906296386443885,0.03764007486209209,0.05488654653207851,,-0.02339390784922252,-0.0032630704334073468,,-0.03289014019008931,
PTPN6,0.0833703905503023,0.0470643856437307,0.045558998541671475,-0.01862203079259016,0.025942804413000734,-0.02345203998506746,0.016734437141900434,0.018364675029046852,-0.011833218142266618,-0.01910966509081965,-0.028602060876358235,-0.024655008047186032,0.04577121604471472,0.03822268290453686,-0.04068894357710237,0.040121073511206355,0.013539235111975306,0.08087426670903523,-0.05953998315075437
PTGS2,0.05003202369870325,-0.08543456809438224,0.030669833892045865,-0.02246605196004038,0.061170516487161375,0.027705219661752087,-0.016332188996378245,-0.04679165851392825,-0.02306529796092323,-0.01977464949188764,-0.023433848983101437,-0.021495480479688578,0.09615588993348854,-0.0564852535990325,0.00032501372841210545,-0.003446968645930643,0.11705427033351169,0.01114997778541386,-0.022802100368614856
XCL1,-0.024392715156644616,,-0.014216599459619408,,,0.07546787728171117,0.0577125373112437,,-0.02235239102231288,,0.04046354214987511,,,,,,,-0.006574400216843033,
CD58,0.05000946129910067,0.013504801792680887,0.027127462204777002,0.018751054958727288,-0.015788836497346623,-0.009510961856500829,-0.017633376826631575,0.0807374416763214,0.024567204281348707,-0.02077979264914742,0.08426393387982468,0.013391295865841802,0.02309979442062589,0.08192290210876256,0.0258820173230747,0.04778703554800559,-0.02650915775815182,0.028154433261878494,-0.041050299240406124
TNFSF14,-0.0030888335383632503,0.017924708211045668,0.04985252867497415,-0.002605023259078222,0.06556453322936513,-0.048315131166408634,-0.022530947103990968,-0.035733625316441676,-0.005865561021850802,-0.013625874781324678,0.09082794937087803,,0.06294989077875002,-0.010015767557148938,-0.02348024591126016,-0.020700647291336863,-0.06296646685069238,-0.03717627665996275,-0.028274578365220477
CNTN4,,-0.014874721295512646,-0.0404022797084199,-0.030246924795186196,0.13767453907112914,-0.02872403598186217,-0.03566315694045792,-0.019448849643435278,-0.011257483019639884,-0.04666072527583462,-0.0662719531750506,-0.031308433942380934,-0.004948099939873194,0.06151287676745791,0.007709680743837218,0.015191121035662815,-0.005478183977062557,-0.022860432374730955,-0.07210471612657471
NTF4,,,,,,0.022823061596006698,,,,,,,,,,,,,
INSL3,,,-0.024311589571514695,,,-0.014689622696382314,,,0.05378097591186466,,,,,,-0.026112961874266108,0.04644702395622108,,,
BTLA,,,,,,0.027639551749726893,-0.0011553622837082679,,,-0.01740070813528426,,,,0.03291465959798878,,,,,
MFNG,-0.024345928629479176,-0.07002250715584235,-0.012936452257026842,0.027203158004697716,0.019199959785528194,0.04014875546044343,0.03746169694045748,0.048491233580340375,0.02436004576030854,0.0062156776305789035,0.059772327918177624,-0.005286687362628281,0.009566648545334414,-0.0067444859479543675,0.02992594573984711,0.03594299766683722,-0.0007692724808092456,-0.01303879706809534,-0.02614374790526883
ICAM1,-0.04086296022412851,-0.004016194664523752,0.07572976935465577,-0.0067865141275453185,0.03514385733132384,0.06803926871307399,-0.07348381147055683,-0.032773356907160205,-0.009148685058514197,-0.028568450880236906,0.061041717436800876,-0.017723637762581325,-0.03041076369137409,-0.040894933809905255,0.0183768352913682,0.004656789379341523,0.013426928176928827,0.01026076427307739,-0.028838499179864686
PROS1,-0.009215765056961926,0.0028540384248925393,0.0443800353276797,-0.0349106074267938,0.0011426226944658906,0.01918653744828602,-0.016608581368843814,6.4406985077807e-05,-0.009370614483412113,0.06226375855502547,0.07278842234057256,-0.018384843632499495,0.017852304501321765,0.07942270940271327,0.006305549262150264,-0.005488214371269021,0.059000082814014886,-0.07205454692194137,0.025709956763153363
CLCF1,0.029716973345695733,0.05938037909654726,0.0128274359601061,-0.016335180109232905,-0.019788679977089524,0.048762463732334435,-0.04918759683603415,-0.040515984064967814,-0.0023216698595505706,0.027498608342127463,0.06525019267954632,-0.059169378577139393,0.12824870718505776,0.03462813381444329,0.005578864474178429,0.023510550040719773,0.03454119178349288,-0.04469585127033065,
PSAP,0.12178193091530647,-0.03358647596840282,0.07849807714129646,-0.02265526378911812,-0.0626126922645363,-0.012800748229558194,-0.005721326381668697,-0.059537431828677184,-0.02268692168516644,-0.01107042412942876,0.071495677730318,0.0038494565094916635,-0.035380556520043085,-0.047688646661796556,0.008095093946522325,0.013586364596475662,0.018455384262278027,0.019249406574397897,-0.06559934145924672
EFEMP1,0.03496352724599895,-0.005274909029591135,0.022823243180337852,0.02474237439598111,-0.012112218355129292,0.03814925172364875,-0.013254574000694894,0.05956477556846225,0.0415023619158619,0.05456449621118481,0.07110726321328348,-0.016826129409574595,0.08643992922658482,0.027517097552684975,0.021405307687672074,0.002217214755815166,-0.0337047867065885,-0.05104714841434401,0.05526375135679982
C1QTNF1,0.005689268572236125,0.036742570057340766,0.002573326456201182,0.010252787145319913,0.04451447744996303,0.016031304326095164,-0.04097914639871083,0.07712139608430041,0.060608851105625465,-0.0018875534958429849,0.023253543454552685,-0.0698074629902063,0.10293697904280293,-0.013791375578005345,0.011444573221652184,-0.03025691730208682,-0.03331363845009315,-0.02433997264848005,0.04976787969659173
ALB,0.18852827129434163,0.013596442136121554,0.06606714608814794,0.04708466408123451,,-0.02607932789287456,0.0370383362433023,-0.028766226593001775,-0.0007226330008509233,-0.01547611586709783,0.08369129941030716,0.014087460710685906,-0.03371211393924866,0.03516999880072669,0.03035869859763855,0.03332397192331402,0.020457868877951386,-0.02907972395722822,-0.05287762889391019
CCL13,,,,,,,,,,,,,,,-0.01743011427221822,,,,
EFNA3,-0.08889055215913039,0.06675757228596609,0.04721148373671081,-0.03923555415284106,0.10411914144727075,0.05430330933886624,-0.007954573052712131,-0.02768102654528801,0.011549316460871503,-0.023118865122226096,-0.028187080991019242,-0.05030930576952658,-0.04044976540565577,0.017799812673891177,0.05655606402967917,0.07214208997487678,-0.020421861509781314,-0.055866136639092144,0.04528493551951702
DRAXIN,-0.05451244214445757,-0.00402685166231276,0.021692835998314754,-0.03010607466110224,0.08514645032914782,0.020859619153928057,0.005899508464557698,0.0580198773868641,0.037218786594673425,-0.012426561599844753,0.0550421154813538,0.026304176074547235,0.08398422961421938,0.06366003224118987,-0.013317478536604845,-0.07546914981853224,-0.029988728894541426,-0.011697133991527121,0.11484164289048512
RAET1L,,,0.05350731028634049,,,,,,,0.02329435646242573,,,,,,0.05746769066580135,,,
NPTX2,0.015281435700529566,-0.02614904695422054,0.002244309941570211,0.034868992744454326,-0.036159494821438334,-0.034525483449259896,-0.053995446509995264,-0.07695020520601717,-0.0028401552593012554,-0.024100532103670535,0.10017431975213403,-0.05091664622647119,0.0214171867890819,-0.009373096084775418,-0.0025152473418785385,0.05322748115301815,0.05000140838474243,0.026653528790984284,0.03569723129269443
FGF11,-0.015022487174892064,0.05573458739467199,-0.01388900001497699,0.0033189859419276934,0.054760635245855185,0.019378849911351977,-0.007931475535405522,0.03427118142263767,0.018872215279132066,-0.028166004531519177,0.00031680228162588877,-0.0498163649658377,-0.06055647173589082,0.14322770268630125,-0.03001728032023588,-0.035474814037478965,0.03478977542457222,0.006132882005463057,0.11756833635939111
CD59,0.07811192871414724,-0.01914219827878113,0.06389858393330683,-0.0014081638818900378,-0.0659012325475975,-0.007203823167849596,-0.05108830930800732,-0.06590150193387455,0.006142730562479741,0.021070179482526583,0.04194604586640306,0.061210135056056325,0.11105456849424705,-0.04127339206871799,-0.03743706200751168,0.03552563950328041,-0.016823589377956423,-0.03697339941864451,0.016672654639379926
COL9A2,0.02197289982296319,0.03120060171768642,0.012606299557723171,0.0356360548665849,-0.018060111090298293,-0.018385530673593085,0.0517928773999301,0.03379409961535932,-0.011683130330968646,-0.00197901870998296,0.1750342636347953,0.05086586275477175,0.01663505562364351,-0.01831674684726223,0.06423219026012739,0.07420531300835106,-0.010361785716235552,0.01762303628425508,0.06741678385282969
DLL3,0.10054070035221775,-0.03828062397201593,-0.018608786397513538,0.025575759997660086,-0.020382926261163992,-0.047267957021688234,0.01233600714967097,0.05418122441763341,-0.043064490553788554,-0.028777011142700894,0.012811992804720026,0.03986672906794855,-0.031189355267878364,-0.006700778289776149,0.06317073712252579,0.09031169771457218,-0.020475745828965122,-0.03413426831371988,-0.0046801614216920705
FGF5,,,,,,,,-0.02290638429786017,,,-0.038379977881197756,,,,,,,-0.03471728383031008,
LIN7C,-0.027678078151236518,0.0204277893407168,-0.06121064583914854,-0.03086284355067072,-0.0016506502897923987,-0.007216430830905167,0.018018032010803733,0.07200239718354465,-0.0045788327457114185,0.003829581722195557,0.03858096367208513,0.018352410415070915,-0.04577130444858012,-0.07321833597880041,0.07775419371748298,0.0023142322294040715,-0.006929548658726467,-0.045683037741859445,0.026037383207592073
GDF7,-0.025266087016154355,-0.019799464350406592,0.05920072104695959,0.07034730031698051,,0.04017414380348399,,0.07732467758620178,0.03441308980857609,-0.013625874251823163,-0.07054836896574557,,,0.08310301169716343,,0.2390570696916065,-0.055648784777167115,0.001170569357698823,
PSPN,0.08233590699273018,0.015170512193799642,0.012885696720964962,0.003470678403740584,-0.005644581205903761,0.02371244211684951,0.02941477461255419,-0.03785367053166284,0.09144269370018103,-0.02281074269298961,0.0018304945415818846,-0.014916997419209679,-0.03523712968543844,0.043569466350264555,0.006871524388168788,0.10252256512579813,0.03739435100326952,0.0035408566105793048,0.00155594609341213
ANGPT1,0.003275080888821688,-0.03227608990356946,0.012782166735708695,0.02325438849030508,-0.022728570340267,0.0010944113215359947,-0.018683117922092936,0.03506237979280897,-0.01347989688209888,0.0038504049225264836,0.061391037454025736,0.07077369041206015,0.0032494298151037357,-0.03457955812583868,0.017775487967726118,0.0008740021361529271,0.013787721214535729,0.011716243801491959,0.07244234716233548
PNOC,-0.03568096761185301,-0.037706635548942366,0.07899233637175322,0.12781213844576314,-0.028701380923364026,-0.02487459381409325,-0.05686765254077957,-0.06314366613219372,0.007749404499134364,-0.023604356483637994,-0.03562517088057945,0.03283685957249515,,,,0.02298243351873234,,-0.057844244156548194,-0.08137094755694307
L1CAM,0.0006085528534831748,0.04310226201251871,-0.005167895239370059,-0.038294521624137455,-0.0640817841771006,-0.003822217031189505,-0.012909045780270313,-0.03939525142841861,0.023499064025516315,-0.056640677836327515,-0.007872456514112369,-0.013357767536778668,0.04273943127425337,-0.01074660318782044,0.011800440340198167,-0.05853915166888974,0.01850683778832671,-0.023116786807718295,-0.04337019890071556
APOA1,0.025799175035743614,0.0588985082617275,-0.03559935046407199,-0.029285864314412317,-0.0009047842154255248,-0.02287666029253072,0.03447401916159828,-0.04902312693620272,-0.02841355300171484,0.0996416910164886,-0.04638610703687056,0.0016066941227260343,-0.016156190966216885,-0.03370762843984273,0.014544700155778889,0.13022463165334763,0.050940940352957924,-0.0031155058180658475,-0.043147668656194064
PSEN1,0.06516685440735934,0.005304729739720849,0.019739799432062416,0.04626689754515378,-0.014483673291186135,0.012512604680331921,-0.027924529661929744,0.02807847511188197,0.0019881517626165806,-0.0255984733941325,0.03074308487191041,0.026758677123320793,0.08287791082140956,0.04349832711430139,-0.035317352024591034,-0.011299496922325751,-0.03006542022267524,0.004075032938018126,0.14684811617579482
CALM2,0.03697059389756963,-0.05277369596932819,0.01344462396648676,0.03029892191562573,-0.07836225612555368,-0.06837316594242802,0.007804316902022441,-0.06325665875563428,-0.016470977410396267,-0.03839735202439784,-0.062394365431979265,0.07227164945311246,0.007872837398060054,-0.004137489202900066,0.022401883748750212,0.05425238506283939,0.05831758901219136,-0.05710252360642346,-0.04979193692810746
CLEC2B,0.020340138876984288,0.017894869509013634,-0.00985713873335471,-0.018940022847167462,0.08330590520132045,0.030785894443197275,-0.012771187490356476,0.010636497906632207,0.006811015793344448,-0.030921321319283848,0.09430264374394275,0.02700068256223704,0.13281583320558918,-0.012638218629209868,-0.019295590283886922,0.0027689391752061827,0.029444955206185404,0.008826854576146632,-0.031160372751834954
NTNG1,-0.00040151569783810714,-0.04000119816417603,-0.03496360232731592,0.01585695240661547,,0.05308635550324882,0.041462016097795436,0.011942465821557169,0.037435326843456795,0.06125045391457645,-0.03158938334604153,-0.01940379214247827,-0.02373611217681485,-0.03569519205728807,0.03041798234200983,0.08470207673690158,-0.008566091251357192,0.03364253045561439,0.11527380464169
LRIG1,-0.05839959783904238,0.04243019269725222,-0.006030435731695329,0.018403486079432697,-0.022462754174986263,-0.005984866496727098,0.027047482695801095,0.07455140359546346,-0.0029293808584141857,-0.012583186207188552,0.13212177022916857,0.03683252776517816,0.02599285107430088,0.002879683838829359,0.03643505849181661,0.09498893153639024,0.016413296833385438,0.042613224287474785,-0.012782943097446162
CPAMD8,-0.0006631847876372174,,0.00670105658802609,,,-0.01737520249312809,-0.023727183003997003,-0.02072190726024001,-0.024203517798552676,-0.0020069037647228016,-0.06569746034923238,0.00553559373684416,-0.02664000042697041,0.026471692542875583,,0.0027449749229272236,0.01845752378298121,-0.022262685549815937,-0.01731266161669191
GHRL,-0.03546953893758821,,-0.009083437145777456,-0.008093673213088218,,-0.020302453202602152,0.015623880018924917,-0.017081334640786698,-0.02837513989899769,-0.012426561599844753,-0.028586813153415373,0.02125648941790952,0.11356399770965112,0.013405025616379396,,,0.021669465593062428,-0.019624788956386374,
NPY,0.04191059943089325,-0.036337514445879945,-0.005107430790308152,0.03282280274898519,0.09492644003031993,-0.021417170190593204,0.04003875943700019,-0.02336880508798109,0.0018761863315127896,0.043780029725253376,0.009782073085292282,0.015332360702311604,-0.031109751573648287,-0.041414607372762854,0.043398266604048,0.0008199528299442003,-0.007217714837594163,0.013809011096473653,0.00025796651362661443
MMP2,0.07479700969090003,0.04042224121387049,0.0062420734403997235,0.013340990132399432,-0.07675233576565747,-0.0022622366436452247,0.12519244682777897,0.05161419785202521,0.03184974868031856,0.01841975738979325,0.10884520120998076,0.07888115427093917,0.05248033693454495,0.020725429092499408,-0.010468688136419432,0.020632480424136537,0.04255594353126302,0.009499907041769692,0.11655377169694348
LHB,,,,,,-0.015132489191665347,,,,,,,,,,,,,
PPY,,,0.011107401447502958,,,-0.026341250244016692,,,-0.017688833871851575,,,,,,-0.034622235931700246,-0.007837584238770795,,0.06734152980709357,
ALKAL2,-0.018748981815580996,-0.025879530363875258,-0.0355170527616058,0.028472292164602512,,-0.014912637726341724,,-0.023495196285158074,-0.03533743216429599,0.039615872427797696,0.1306561031771546,0.012397677184838262,-0.04258538154154578,-0.03208463103535837,-0.04694205097582497,0.0036279309054505185,-0.039048472883507844,-0.03886853111317045,0.06372216752723989
CSF1,-0.03343873049171338,0.007394834928263886,0.055427544430909484,0.028476542829810558,-0.026277541367601402,-0.053212667765420434,-0.03978559187056385,0.09177986676409731,0.07821559509118585,-0.003115448236102056,0.059309427118790004,0.016277529302420737,0.04949328206354077,-0.0005370516421830717,0.03114578542905292,0.019858221156556766,0.020203753740092412,-0.007598671472817704,-0.07097117128541708
SEMA4C,0.009422716936446997,-0.015873494934864445,0.043464103828807325,0.07135665795059593,-0.007761565403664504,0.007193759250381133,0.006588517207076441,-0.05194954744082583,0.026756305717400536,0.017743762806214817,0.057184049570551114,0.07009944812656156,0.07866191666532865,-0.02497102099584135,0.030735498887447716,0.05815512983684367,-0.017315791255516553,-0.012795682781284031,0.10777106215461178
ICAM2,-0.016806871349477087,0.011846809227164832,0.012841491835862254,-0.0021792650682213514,-0.038660200970762344,-0.011679843512204026,0.025531071839615394,-0.01493950142985641,-0.012429099387136147,-0.049727501049532545,0.06189884135525512,0.05013942235116751,0.013254946584609656,-0.004511129564583403,-0.013714666384566001,0.0759605444934747,0.06610693760419693,0.01874722213534629,0.03372706943305773
SYTL3,0.08974840134727873,0.013326272733981922,-0.043439017907955374,0.024589360539887174,0.05753519193620316,-0.032419304434459825,0.04071906167280069,0.004936972476375282,-4.044432013155875e-05,0.0036782807445004634,-0.0041297565358299525,0.00034293519843080444,0.018118068610367768,0.09375562214197757,-0.04577937350967209,0.019135053343936993,0.010334248728338607,0.056896962794662186,
IL1A,-0.02583321301030832,-0.038749155062333854,0.058983825764444955,-0.007066684954561516,-0.0070197061835872146,-0.04439045153773072,0.0207046125518112,0.025145269159196446,0.021239328499259334,0.016704479030926322,0.02973051270593373,0.07108098936970172,0.08549559416604172,-0.043904364196965424,-0.044034969435074844,0.009727180817190248,-0.0385445514104685,0.021852835063943518,0.04312944521398396
HLA-G,,-0.03131438795820209,0.007513830170869392,,,0.02015225682274938,,,,,,,,,-0.026717192103710413,0.016869946806745688,,,
PGF,-0.007585910460843103,0.053472136655099714,-0.03810240466350138,0.05903338454350069,0.099957843606045,0.0006968165798170466,-0.034366908420201944,0.03953492872986641,0.017372421786993622,0.002871120176302003,-0.024986287402495533,-0.055154126752800965,0.13251838763975554,0.022705479346959715,-0.02339820118183569,0.09977616399838485,0.005489928141293701,-0.0016075502394236483,-0.05897789230606807
LGALS8,-0.011404387824695349,0.033596152274849245,-0.035712944863192285,-0.045362237004957014,0.032507280681133406,0.04577010354376694,-0.04275029874981226,0.04627541067104677,0.017999712061267995,0.0071615577564723394,-0.10500964391705446,0.0006629137028456148,0.039775697961013136,-0.02806511693775589,0.02229271143908022,0.038448134758713,-0.015915241241954498,-0.058902567712250234,0.030233990215631758
DKK3,0.03301437668278923,-0.0074619881707600234,0.026102748079195878,0.046989907116478324,-0.008235085078235048,0.022330044149293127,0.04091144275774459,-0.07164954166310908,-0.06261287466850315,-0.016323262371673794,-0.06558115435924929,0.05241035838251197,0.09409369029983643,0.0015280962985054335,0.026344735511292097,0.10542660664703168,-0.023787657494515505,0.002648429272878352,-0.042451575912374084
COL16A1,-0.053859577585315545,0.010371779058401299,-0.04799951062283635,0.02480798588112728,-0.07076087656710392,-0.0007167338596309707,-0.01694374767813685,-0.05890059015942443,0.02967284350932248,-0.048940478994432816,-0.012124412697226477,0.03676466763569321,-0.004995651375220083,0.027595431008052753,0.00371162170104428,0.09195179678949889,0.01486270227006345,0.015983952044492652,0.06958466997207069
TPH1,0.028810799437903656,0.1256732789511226,-0.021398028460343714,,0.053810382293335714,-0.029084635627100876,-0.023291305953003133,-0.024633119744321662,-0.02015474824128835,,,-0.026159299057132466,,,0.0005137548567112123,-0.011545896717030265,0.012338856284840223,-0.04635127526590805,-0.041263372320662975
TNC,-0.06802513884534035,-0.010762519320798612,0.06558062677221316,-0.02043757221868146,-0.03236948852354666,0.04388594996299075,-0.04890358104487229,0.060376505905675296,0.023582666129225525,0.02347659377230112,0.08202671336040115,-0.01713693420110613,0.1150905293492825,0.0225424128705825,-0.011305758681755762,-0.02624922434404438,-0.031310726782726964,0.006072990311669511,0.023731193763122275
TNFSF9,-0.02223197767253787,-0.037161914407607174,0.017108761517208314,0.0360412221945517,-0.02958114197095888,-0.02621057730028372,-0.009560666460990571,-0.05560692184690238,0.031085585705275087,-0.02075611067798654,0.03940668063038928,-0.04438240742824373,,0.05914555112654489,-0.021111481693685673,0.045167086999823344,-0.02422422294816486,0.06465000929100173,0.050314333830511655
C4A,,,,0.0008583379145541578,,-0.017940444040488893,,,-0.020969225306065594,,-0.022726222885267763,0.037085188613886336,,,0.024353084878487512,,0.0042783672926524265,,
CNTN2,0.11472492976499753,-0.018979639024690267,0.0476659339087662,0.10959174299674236,-0.03356500548720243,-0.025385202113911872,-0.012596419829605326,0.04606073541857751,0.07202170384561396,0.013128585222203748,0.14093704418881714,0.05803039855797897,0.056794569536821465,-0.04177430599349398,0.0335636824206115,0.04275220667305074,0.026817012096924976,0.012364369593984549,0.13885544944871278
F7,,,0.03024851936515622,,,,,-0.020721895215974336,,,,,,,-0.024449459768517874,,,0.0653597997815334,
LUM,0.005164710578376338,0.03128945785130456,-0.011621571735932996,0.02200914427252624,0.024120851945000712,0.004035566294791881,0.07551448325031818,0.0698314716902145,-0.02107539498380062,0.0013120095500684427,0.00414472995718873,0.03696174364185953,0.12204631354702236,-0.0016287195846209164,-0.009522682564175678,0.10427178547156644,0.009724126881197058,-0.06437607896633048,
IZUMO1,0.001755496961769859,,,,,,,,,,,,,,,,,,
BTC,,,-0.018938956498932864,0.02586253733872944,,0.011511536242924067,-0.02522184816221221,,,-0.003862048800923817,-0.05628995492086705,,,,0.0313414937085399,0.008770826007265739,-0.011816351893138436,-0.045633571487851084,
APOC1,0.18946453789442047,-0.04548199040817396,0.011855220603377922,-0.04153048436231875,-0.021307628240043962,0.02323944902677808,-0.03465388740901517,0.03803501979199283,0.03636788173088091,0.08390396902544939,0.08510037152089506,0.029674854289242318,0.017474367412309223,0.13882338389245233,0.05622511022201929,0.026722455481935796,-0.024539512101810226,-0.004103626286378317,0.0723577708894031
PKM,-0.037750910787734876,0.025747719020585196,0.03887839739058258,0.017200277957463598,0.10784638414434142,0.03132881887036051,-0.053365186438795724,0.009184333595340809,0.01379205204589249,-0.04269637528866632,-0.06522389214373903,-0.11645257442892044,-0.077436959466844,-0.03448086349708178,-0.012799996262885485,-0.07321213820892332,0.02086267880735085,-0.022267320108145555,0.09133569024310276
TNF,,-0.02731918422684463,-0.0018677503357708654,0.017918347350785697,,0.05784642473999403,0.05513719917822852,0.0910580501301111,0.04375383611569376,-0.018167358425337024,0.046233198852305,-0.02870488402642052,0.0043727701587267485,0.05128095368689952,-0.017168264814753743,-0.02823477742594401,,0.027176155967670132,0.07125674439042633
GNAS,-0.12109151520094731,-0.023336416053779143,-0.03992908554541241,-0.024830238057747075,0.04503056589053767,-0.028728729649325133,0.009694997148711068,-0.06148428999474348,0.010779519553182994,0.0034547510818527583,-0.13505829560266508,-0.11509300884105093,-0.0028532033172062312,0.027857513367253568,0.026265931651409835,-0.004505980888736062,0.006278777674439515,0.011156221241781988,-0.014495767217454407
BMP8B,0.020100937024082246,-0.050035991744379886,0.042720513982813284,0.01743985243779084,-0.05783307155688782,-0.010160857345446861,0.0038766260250695773,0.023364801040939805,-0.033359331701947215,-0.012062939257470354,0.02698097952074267,0.006366956444737345,-0.003799943006522198,0.044531425713798894,0.01653976102043411,0.014356979313528058,0.03862362649077053,-0.005391537878115171,0.07672680744808104
LIPH,,0.12325047945138354,-0.021398023192316408,,-0.019061514339562487,0.05348739524963501,,,-0.0169069278803786,,,,,,-0.017430120682590245,0.03219719990536277,,-0.0341509137035335,
CCL28,,0.09776005952797566,-0.03009898138144304,,,,,,0.01583359576059203,-0.014267909961509815,-0.010394777208761726,-0.020745460516107695,,,,,0.05032314976568203,-0.03240294955282435,
PTPN11,-0.041238497862886754,-0.03433446100425514,-0.014889204065974649,0.01779969699903905,-0.042204336600317735,-0.04174186676660427,-0.013689482862465588,0.024342799158122964,0.04735849537456733,0.021356144886171116,0.050173625916870246,0.01909480006899536,0.020207891483149287,-0.03689379064458047,0.0427632117350193,-0.062366687653430605,-0.029732375961534566,0.01052703012532911,-0.01566380533736254
ADAM12,-0.006990656040312717,0.034177645452016944,-0.01812470928950724,0.012894408326821467,0.01848289343709117,-0.006674376804641146,0.02060851247406554,0.052788836593619284,0.023243387064941265,-0.013789048006909508,-0.019671047789403397,-0.0011175024978097887,0.013600694750352528,-0.007076980014018705,-0.0487971852083548,0.06740740401355465,0.009949440990546446,-0.060764418463605016,
EPO,,0.07760820601289348,-0.004645572642435707,,,0.0017513833402624103,0.01947525982786381,,0.0450141556762224,,,-0.02615930289871413,,-0.04179707032803368,-0.018929556204415506,0.01734481148032805,,,
EDN3,0.028665541232811398,0.06235264974471234,0.047225291054403956,0.058141065134074875,0.02269435620978126,-0.0288446708194042,-0.02560401093166217,-0.0032859807898538047,-0.005723419819516826,-0.029173754299243515,-0.00671724496119898,-0.013498589590687473,,-0.032028781236918935,-0.014263412811223277,-0.0023584136787532036,-0.05304490930846828,-0.005258854486500702,0.11712845865052716
CCL22,,,,-0.032457101854953666,,,,,0.05262164843098694,,,,,,-0.02142418052989834,0.028367452103861924,-0.021984860294921242,,
CCL2,0.028259555567576977,-0.0015398851189976405,0.06707597359290385,-0.0066015449197298175,-0.007540679978133961,0.0012171738515521393,-0.061738539743760146,0.05388228738830559,0.08260664060737348,-0.04226216959815966,0.087461399054213,0.07212743318321213,0.048824943909649074,-0.033431656980383986,-0.027615736586344412,0.04131571542754472,-0.059445164034249466,-0.007858105439406364,-0.03025862463555408
DSCAM,-0.049161983691039676,-0.04205810475504326,-0.05649596440859169,-0.054085474034728305,0.01722154857242941,-0.00826606642100122,0.0016341483249972474,0.03458020955957819,-0.024557499651730375,-0.015434681703319292,0.045965256702728136,0.013537699805355984,-0.0424438757044903,0.06824967108992172,0.0031302412906822736,0.0838590994332818,-0.026917972499908023,-0.022750993911740514,0.027395066294497835
GPHA2,,,-0.023849184137628897,,,,,,,,,,,,,,,,
ANG,0.002088579581747472,0.04360145506504387,0.0014992776084175638,-0.03130961134511828,0.07599684677405497,0.0035483023757673844,-0.012433202332636525,-0.038969292395794455,-0.015205413942860629,-0.025604383838767557,0.01855502237648335,-0.008740595294465204,-0.0026371970056132117,0.09907940196354707,-0.06364781733186696,-0.0012393926317676375,-0.025010889153758036,0.054373440839646806,
FBLN2,0.034883452173873224,0.03926997567082209,0.09717193634217579,-0.02544068448150669,-0.026137766012417445,0.014853267495203168,0.08041758278334363,0.04131298644507793,3.928440546671432e-05,0.024996471588980343,0.007471723732940644,0.025570573365979614,-0.028580420324095735,-0.031235281181887942,0.019093998835877785,0.12647677465949103,0.014698770966797323,-0.02560278435895196,-0.042215030011726724
VTN,,0.08695541945682549,0.0307957410047602,,0.1365415728017281,-0.029794519300755305,0.034249541892912516,-0.0002615657010740612,-0.029060768827123,-0.01902579290862651,,0.011131413939755443,-0.02259347560630048,,-0.021637778154432553,-0.022989552464097257,,-0.034717295882168014,
VEGFA,-0.06917363962525111,0.0026216827333342277,-0.030567572637556346,-0.013376404053337983,0.02938413829498304,0.04049870638502732,-0.08742722461225437,0.021913675636074263,0.02883473482255385,-0.03326672834409342,0.018130333915388038,-0.10504859420579625,-0.04087629329468206,0.02535644867947259,-0.033037699355615985,-0.11892536511722633,-0.03990699901743019,0.0013696907691093088,0.057976322564241345
F10,,,,0.04280202446390644,,,-0.023510172518243968,0.06005979381692938,-0.01939542487020097,-0.03651948001587385,0.05475582466099332,,-0.024507826685108862,,,0.023702670003521716,0.012614352434989647,-0.028196543755759886,
SERPINA1,0.07413015581886442,0.01441009379122408,0.05482941208652794,-0.014119473281009695,0.033261909626231594,-0.037415976649315896,0.012347795022490372,0.01667455311138297,0.011645024995062602,-0.049233496599967355,0.08131994510609183,0.03672999674763258,-0.02204327945838828,0.026874010919690255,0.0033117852801484537,-0.025130842740351406,0.006703788434269904,0.029115558269403232,-0.014442484211524434
VWF,-0.08686260341650982,-0.018378876448085536,0.009009787814434823,-0.023203139392672465,-0.019728748697726735,-0.055090480567496145,0.019365133040218623,0.039195702250083155,0.011625552764563597,0.07764095286520148,0.03365240373871303,0.08470663777618094,0.09506983815070219,0.01793832748709096,0.05341600816849085,0.0791672354659262,0.020100062863417686,0.00646933608428902,-0.08229055412989338
GDNF,,,0.009086095263602262,,0.026982821645072656,-0.018846856134295813,,,,,,-0.026159300861511522,,-0.016046617645031923,-0.005814859790668241,0.02465240261350342,,,-0.014104616073620868
VASP,-0.009965275704715539,-0.008126610812101443,0.0031135018454579505,0.038488933305735176,0.09320352258973788,0.02841219775005302,0.05607157796956767,0.00032966560530512897,0.042787288105888686,0.007225507066721722,0.07637514203779945,-0.024517594927508726,0.057312325240438784,-0.026460959236819674,0.05367195955236016,0.0538731767586701,-0.009661364595357703,0.021405279586403994,0.07128300288125762
