,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019inf,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HBEGF,-0.09304552711720791,-0.008114731419372245,0.013903889144537593,-0.021353689772186144,-0.10072245148848238,-0.08177095984355395,-0.19327420686065147,-0.08069397648175283,-0.0412203812070932,-0.04753584679794943,-0.07458223276283284,-0.054470368888454496,-0.05105549678330759,-0.006255364612728746,0.004066218038241789,0.03988672291071599,0.04243776515052314
CSF3,-0.05909729137008448,,,0.01803540485020119,-0.05025197424823903,,-0.04477729153525565,,,,,,,0.014772646414724427,-0.02778886074584666,0.037869260024397,
PI3,-0.07000955427406577,0.036984253988589094,,0.08045493299159577,-0.06533636210016208,,-0.05968848510682711,,,,,,-0.023864279430978616,,0.0723505711446461,0.11945334833384409,
PCSK1N,0.28912251261828087,0.05619527919439243,0.06816646306256248,-0.027534814468114985,0.06798299568235634,0.05364962013979495,0.24460584111761594,0.002386753244478305,0.07824251272312266,0.24253522166205982,0.20068355246707026,-0.03895547410736884,0.06212422402518953,0.03418627648704648,-0.026533665715343553,0.026728962419843696,0.10272557178362696
NTS,,,,,-0.042408312826868515,0.01992162353518671,-0.06515405707384878,-0.006130120927925988,0.031094594629199123,-0.03435177909942355,,,,,0.020620029433117058,,
SFRP1,0.15045046127791162,-0.013908636702692063,0.09904031644057767,-0.01956172978119886,-0.029524119846181918,-0.053252188725040714,-0.08216258471352059,-0.011464792584722463,-0.025401482035547956,-0.03325739408131786,0.026086234114921496,-0.02392745135339137,-0.006480504291225428,-0.07022290216663728,0.08028694096145729,-0.017119328486476484,0.1259179980157627
CXCL13,,,0.0031862460269817977,,-0.003705979254848213,,,,,,,,,,,0.04306385035364861,
MICA,-0.062208618760880456,-0.051376987566179914,0.014311167261339205,0.06858348686934831,-0.061502882486120417,0.016441465788934035,-0.07426121846519344,-0.002596762351828153,-0.03388190623171447,-0.04440933185736406,-0.03337278617652361,-0.029522160279263295,0.04837705344858521,-0.06391188145051092,0.008611411538236403,-0.048519574792569735,-0.04429545243998664
TG,-0.022621761135410305,-0.03374407294859038,0.015061019736656012,-0.02111020568177407,-0.015904545054096823,0.019654940330931504,0.019280918079399783,-0.022542101471763547,0.027139724830181147,,0.0011929626399640111,0.06804388370220894,,,-0.05419357896782315,0.0016241967729031734,
ADA,0.04742342890288003,-0.032613930870123285,0.007328982756569074,-0.0124436073623931,-0.007939181400420369,-0.025372432146164706,-0.25092454525489655,0.013629146481390356,-0.029855376254475034,-0.08943899079151764,-0.05726266129722169,0.00469630703171152,0.0019133937450473892,-0.06108396976362506,0.010546195685066304,0.08123398658895872,-0.009547252984325683
LAMC3,0.046505171037298135,-0.08438790275267387,0.02317437295996602,0.0015223808848289096,0.016274920488582274,-0.08872255315029304,-0.15420450896530083,-0.018553597102267432,-0.05945453784365882,0.015844425602625323,-0.01849752857203461,-0.037765320203983224,-0.034054881637959264,0.05816944311684497,-0.07020475579923946,0.02419472259188956,-0.02435095290329909
CCL7,,-0.013207300278524327,,0.04131478156868676,-0.019385470574743966,,,,,,,,,,-0.029120032357037938,0.0746573253007258,
NGF,0.034129850427738875,-0.05162846163467474,,0.053361565449048645,0.022611740246971376,0.0488376009905742,,,,0.0448476120439182,,-0.02598782958023497,,,-0.026267916246986784,0.06880302096241984,
TNFSF15,0.0288403346776053,,,0.0167948927724261,-0.0034615276421262817,-0.018706152739276304,,,,,,-0.02624551064430964,,,0.00750243087191629,0.007904015151111526,
HMGB1,0.11481690813363092,-0.0495047377427432,0.04235013179666894,-0.04077930363112543,0.0353500654495833,-0.06212365116687616,-0.2713856632825272,0.016804019251445278,-0.019186704754897206,-0.023230154293798506,0.03572436093052997,-0.07296386483074453,0.04294404092387232,0.01599635738536134,0.056344676831302426,0.039116721468028956,-0.07541928531166911
ITGB3BP,-0.17530812621555641,0.022435422357641923,0.08640404100707204,-0.054091153742219705,0.021379655467151176,-0.12707524688476,-0.21175809156695907,0.0032319180640600883,-0.025922579396747976,-0.01861500499145878,-0.082106666301641,-0.04779081434365661,0.016660862142801994,0.10606280564191284,0.040278165056804725,-0.006821621330932699,0.10092911457903882
AANAT,0.049546155658221624,-0.012474013428549568,,-0.015464351961044244,-0.01119399557418441,,-0.00413119338469541,0.05137899036317691,0.02057408140806802,0.03247623832345081,-0.0037048791341939167,0.0214147450803896,-0.034742415162503565,,0.03877559824566667,0.06493465348556123,
RELN,0.08814023867374114,-0.08582641598545654,-0.012852699346956317,-0.016262783921593218,0.0363545513527719,0.005142350374850394,0.21374429266612582,0.012194233946238009,0.03456740605873796,-0.03315235100272838,0.16578410267245955,,0.05657608415604135,-0.0234959033443353,,0.06438761898184568,0.017303799088079178
IL15,-0.059874511728625686,0.0007319668269352548,-0.022078767945875297,-0.023491257775783096,-0.07140206236290052,0.012940765081561698,-0.11752222679867841,-0.005715750765697008,0.005903201700481052,0.010313790685794706,-0.019858796485495545,0.01477126791453231,-0.02994962300470856,-0.0406347111722493,-0.05187666476811639,-0.005848950540377088,
UTS2,,,,,,,-0.14122959230739862,,,,,,,,,,
BSG,-0.12503642815291852,0.021377665088401113,0.031442423194451896,0.058474791351186266,-0.006902205380576351,-0.01998518723416785,0.22200716389751685,0.01826180602534545,0.0115369173291232,0.1623517984551764,-0.16621450985595992,0.0030255744363759086,0.014381609691893723,0.05000715421764692,0.07288981925583118,0.043026733943223504,0.2333091716894879
ADAMTS3,-0.07685057829923563,0.014326785799893122,0.004015742928573497,0.03992365935733129,-0.017619520320806627,0.027429362516403554,-0.30893371220779536,0.02267421332824059,-0.018254883901191545,0.01212021082673984,-0.024665629238386954,-0.021809620173415326,0.0469914002982776,0.1007630875140075,0.030461602616337517,0.04020662880987966,
CD34,0.15847554971808797,-0.0283838648796535,0.012088443930393895,-0.01909720204208751,0.034313160157121415,-0.07401308825938209,-0.129977186940897,0.035099910364438935,0.020303128797267367,0.0014601821615276454,0.0459457980981266,0.0534571860454663,-0.03543946447501511,0.10075661863117273,-0.062382599710411595,-0.058211620545695085,0.05857344378175176
CCL23,,,,,,,-0.03339827569472943,,,,,,,,,,
PLAT,-0.09547540122264832,-0.09375336233749546,0.002681897795581407,-0.07489376934819299,-0.03825523360978592,-0.12014641270012032,-0.256088362400373,-0.057367702345972625,0.016624804867737927,0.038692031795181686,-0.09913773574955863,-0.0004992488921491083,0.10006145921177219,0.04996377746364229,-0.019564008752084715,-0.006961961533716722,-0.03815243626222233
NTF3,,,,,,,,,0.018609859299518274,,,,,,,,
LTA,,,-0.030442458063551624,0.01046627836008986,,,,-0.02749513592898261,,,-0.031209012180597153,,,,-0.031127710982533148,,
CKLF,0.02442546641188056,-0.04872904991324001,-0.031296031999538884,-0.06130320000622843,-0.054137239696101735,-0.15197788700413487,-0.3378321339823864,-0.02163901068290924,-0.042404816029475316,-0.025439002377958563,-0.17534323869374488,-0.008233933774342258,-0.011328649468644893,0.09180584091719426,0.02972044292115694,-0.11337844696969543,-0.01845553416559755
CD24,-0.03769864295571868,-0.10457661139440198,-0.07052339284984072,0.039096126642162096,0.03744480253431999,-0.08060162917796208,-0.03329072690004152,0.02897954887052261,-0.12600466242127678,0.043433827578322544,0.059140932477601445,-0.0033348276793016686,0.010069350367385066,0.02105749774474838,0.05687566888531138,0.17658623142949706,-0.03708001051862786
HSP90AA1,0.1056149917289402,0.06188981852638019,-0.020288038527440405,-0.030074801429584477,0.13320324667088798,0.17948352049673955,0.3497266927354252,0.0037868434197978382,-0.04381314620212571,0.21132551990747386,0.19197475120074226,-0.040933539743606154,0.12431976181438499,0.012231067250749994,0.07231433155048145,0.13995829041791213,0.11904174812994511
BMP4,0.08811775877057335,-0.032165133935416666,0.0197805765226703,-0.006079068479231706,0.013544044590911566,-0.060962586100637296,0.03908951245096961,0.01157814406464282,0.015867376534093366,0.0990943897687665,-0.02659330178276135,0.05237563437421064,-0.04359260842061279,,-0.034846955168277516,0.017294218780213717,
SCGB3A1,,0.030463977936102442,,,0.05401201907437307,-0.0417359081950128,,,0.046358405279470605,0.0017037035956014243,0.009483986988410366,,,,-0.03951130542619463,0.024162126625415132,
IGFBP4,-0.0005198998370350114,-0.10430031119273339,-0.07854350043505025,-0.04344307586227741,-0.058597160733003126,-0.10739463973326108,-0.18237173129605838,-0.04708983756206924,0.011528885810789598,-0.06698942896534761,-0.04269680347691934,0.051401127940082524,0.0038939551069465893,0.021872555594662443,-0.04435906788799963,0.0002847229545284225,-0.0026090473286973395
RSPO4,-0.04159267011032512,,0.02475864648150893,0.03018503225906995,-0.035570586143020395,,,0.023011895685269516,-0.01787423261590727,,-0.011724034430903153,,,,-0.047125371288164936,-0.000658322825546909,
LEFTY2,0.011247504207710013,-0.047173365893886265,0.011625062531060546,-0.043708981875913704,-0.04815452625887247,-0.05731019656259966,-0.18246835245881876,-0.04521586909047234,-0.019599314670010366,0.07750773217622865,-0.03852717700611115,-0.023276171885162122,-0.040794819049980634,-0.06291697939477513,0.014415874772764474,0.10512869927650523,
PF4,,-0.037166839684825204,-0.014983295597663218,-0.013316357052602831,,,,,,,,,,,-0.02101394689155741,-0.06295870905475678,
ANGPTL2,-0.05258719447722069,-0.1090535335870758,-0.03313324159968208,-0.013330032680305097,-0.03474427491861931,-0.17268820959166248,-0.19394960418541216,-0.018258819069066266,-0.05771872038950385,-0.09695944938637809,-0.16903317482065355,-0.04582216313391872,0.06486603834568916,0.0408266188486119,-0.025269716821397156,0.12717824498215805,0.09737017633635231
LRIG2,-0.10012462392729107,0.02643913064893589,0.03581501305297513,-0.024750857480004943,0.07874129931398001,-0.024190500092300494,-0.1511093178571734,-0.07059322328862944,-0.028355030010231905,0.011218676019044076,-0.05226312080870604,0.08722098983017226,0.018814311932823385,0.02795719777274112,0.06634854189196436,0.08992669241699026,-0.002032085143442556
ICOSLG,-0.052891509109955,-0.02641786607538289,-0.048142076474570146,-0.017281898108323562,-0.04966085667960256,-0.04553012972118267,-0.18529384163041512,-0.04101964520872973,0.001278677444357647,-0.09299142918219203,-0.015532652042997119,0.02269327288170587,-0.05181249372217613,0.0007911311659343783,-0.0007385841016876054,0.023236487006509793,0.040470126569986976
WIF1,0.41062336016065276,-0.04429255850063015,,,0.14052980749092092,0.18245892770117472,0.4856546100762263,-0.001173929910121505,0.04458422302261053,0.03766578815007408,0.27043747685322694,,,-0.01711038652064005,,-0.01356397380551871,0.1822715246812726
NPPC,0.008493308685293967,0.015225264740216534,,-0.020656953687800277,0.03800953576075061,-0.00979370550407677,-0.01453940303251859,3.657487698385386e-05,-0.02484080913176864,0.11278902254387045,-0.12423122034305567,-0.021809578286733793,-0.0013806389556945595,0.062099135347875645,,0.1548433929500124,0.1614068525403918
LYZ,0.045801251221578264,-0.09944048367502215,-0.0642286980440078,0.0003887244663196445,-0.09637307062957656,-0.05492043727097258,-0.21369430758414754,0.032336805343229615,0.002685662523650145,-0.12781235745166075,-0.06605889919432367,0.021109393775011275,0.023101979415881338,0.009805893477382319,0.0011253456022416316,-0.0007435878706777207,-0.012724620284636156
EREG,,,,,-0.05005625451819094,,,,,-0.035337965053319015,,,,,-0.012036482207821417,0.034086122825902565,
SPTAN1,0.17062207756317638,0.03851353253431768,0.09771308227996253,-0.06190627855866701,0.061338124458619886,0.12900462792988454,0.1626727775145967,-0.011673005765780191,0.007428262619213449,0.17347735638105802,0.17913364302413112,0.010102807052787818,-0.04118501448124497,0.04649559130367258,0.009903506662698156,-0.013812697070626188,0.08057799699521902
LIPC,-0.05802420901558055,0.05335825685182822,-0.04167726748650702,-4.2601896626368036e-05,0.05140262067220237,0.06003470373410624,-0.09251506711729982,-0.014350456206176834,,0.012012604626494117,0.019016217152407925,0.059096351323351906,-0.04045725260735123,,-0.043963651981169416,-0.030755821316262793,
COL8A1,-0.20795440617615166,-0.051383231688409844,0.004947645765155474,-0.012720921499160077,-0.017893430664616867,-0.10262937369595733,-0.10468504171193128,-0.020702559200752254,0.04926561637745838,-0.1216526877879066,-0.12903960556799135,-0.03595165786331196,0.021619251967153814,0.019836242648108123,-0.12902727971418115,-0.05273242138582703,
GSTM2,0.0008370129496308222,-0.06805798834211467,-0.02018941196454521,-0.003942909262996561,-0.01504726864121332,-0.04574003420462012,-0.01849754112533791,0.030533893904167553,0.02309974627407581,0.024565951543323392,-0.07229655110533971,-0.054870663683455945,-0.012754731836872934,0.012421071293753045,-0.025585433656230356,0.1427320061058027,
SPX,0.176119133972273,0.05489118927947106,0.0100519287850739,-0.007248820224855658,0.12168688990340529,0.11063575875393815,0.20365210653025365,-0.0005101070245966447,0.0001051937978849407,0.01716475310237437,0.13471460721416043,-0.05148695081486097,0.01639577532080272,0.01336777582338249,0.005077794052128639,-0.08969728333912677,-0.005107190215197671
MFGE8,-0.15965530743012152,-0.10583662942651682,0.02577157588546759,-0.008361079379326978,0.06315454290174932,0.01734433599120181,-0.10612495686558258,-0.03783900047567802,-0.019756997045513657,0.10002768230373862,-0.07158267394128957,-0.04117967271757082,0.0483758471645332,0.08746116118326375,-0.021799126850539297,0.049507019406825815,0.11028476091879633
TGFA,-0.24036920748165636,0.005124139773770374,-0.03251016318764829,0.011544712921171714,0.014229699601154487,-0.12519346444874496,-0.132274641223918,-0.04883393953897293,-0.03152430540100058,-0.06955278590682268,-0.03207968571334964,0.004893101048406475,-0.019830058997928855,-0.045157809721001425,0.06125566885392104,0.06583518951187033,-0.03645423944477118
SLIT2,0.5146635936431392,-0.028454656780413225,0.025017760004288823,0.02428521461803789,0.01078137306184984,0.0619007266849598,0.16421188546880708,0.012399549017100903,-0.010414008777513334,0.037175749365201495,0.15466711334757427,0.06254590374150132,0.045933685363304326,-0.018524389843331497,0.017170490984074804,0.15427838285737588,0.21541623649568692
PLTP,-0.08401501556459888,-0.036467572633814546,-0.06934192244803757,-0.05536670427459297,-0.15967907815730975,-0.011078102431348687,-0.3710258244382192,0.006229302833956334,-0.07882648895810293,-0.13652693878221955,0.00872664794808778,-0.00520326540421485,0.02761351036006564,0.03161675613944536,-0.07674481325343085,-0.03710011868358449,0.10221533306633265
APOD,0.16081006505937956,-0.021250995316198888,0.008931151471453102,-0.05544508265050195,0.06912391698017284,-0.05041042042613115,-0.32438771134192484,0.010538453476464116,-0.07789179599591012,-0.17832973343814615,0.15713017632487095,0.038750579295996436,-0.008078144631863354,0.0034945350521726304,-0.08432128105870441,-0.1546980756024403,-0.07852550752987925
B2M,0.08405365434308795,-0.16359525093223615,0.024522397268212336,-0.06790222180575103,-0.20062737312541604,-0.21289554950729242,-0.43034425243986935,0.01346770557400865,-0.08764389167045643,-0.17976161499122803,-0.22174618006116423,0.03482275666151489,0.032372591618111166,0.03433908246758851,-0.11837362885107912,0.046651801007796596,-0.13724969994711964
OMG,0.2867616420020076,0.018075326486773072,-0.011082689746177259,-0.02207735919582725,0.0973539683945194,-0.005135798262263033,-0.06574028664322364,0.014440193652011962,0.05552101004981476,0.016393796411801335,0.16542175821825642,-0.02967119518694221,-0.012770865797387218,0.034113488119485724,0.00786139946993849,0.03765745928667869,-0.014733498202992036
CXCL3,-0.14048228343099106,-0.024595234680994487,0.025881318381415917,0.07050242428367061,-0.08001083034447677,,-0.027825887672883347,0.0031427922747278114,-0.019121650702932053,-0.02681663231532365,-0.022476140297357772,,-0.02446562548855706,0.01829266675134968,0.037943997468197405,0.05713735212156956,
CXCL10,0.03599812193229002,-0.04886621135424948,-0.0502745268129779,0.009147051112167306,-0.02097183006947501,-0.013632777229474063,-0.28215327624351305,-0.0060525977516635975,0.01888600394098658,-0.055417717692732515,-0.03571730694468009,-0.02941849948579915,0.043444943955966264,,0.03349682629799287,-0.006109664125784674,
RSPO3,,0.02499912104170757,,0.13523532207925423,0.08595053898725875,0.026307151430729755,0.22101454855698174,0.04501026284981367,0.022150061093495037,0.049690221901021944,0.006272901067157889,,,0.05227357289031306,-0.029551138697910335,0.05167096418194519,0.05683406901977194
CORT,0.098770181064378,-0.024225323517115354,-0.020782195623898065,-0.034679994142589717,0.1639424766783403,0.05457154851215014,0.2341076877760297,0.03755464639988016,-0.03862114995758146,-0.005612160845479648,0.06661227231861591,,,-0.050495222218428115,,,0.03478172154209836
NCAN,-0.007386662174054875,-0.04873668406086374,0.019725349671936926,-0.036330725765355565,0.12632574526777424,-0.039285524326183145,-0.17922661446493263,-0.006547832548159868,0.05640110967028973,0.13150892788989477,-0.14736560439519977,0.07449642886549705,0.1433383928958707,0.0660553854713549,0.08671388211326389,-0.04627605477857214,-0.07450915589084926
PRG4,-0.06364270207638976,-0.03501612535924549,,0.02255583880723522,0.050753808583352815,,-0.028525325083693542,-0.03374342639086533,,,-0.027460341540868603,,,,-0.06019810708417726,0.04078586089298183,
ZG16B,,-0.00924483820081239,0.008232960519569173,-0.017714168876761617,,,0.09997440898610144,-0.021847381462282114,,,,0.1192590943598962,,,0.010496926316976884,-0.07482417602806968,
TGM2,-0.03542523673272319,-0.10161997601012482,0.012715468347999737,-0.013674915288285516,-0.04883540667082716,-0.055312385500097525,-0.1363346365230433,-0.004352592830727734,-0.02268539768608701,0.020765423769647035,0.013035319479639231,-0.0003977359100708361,0.05975311181459817,0.06095521836437853,0.04175819896755552,0.002961563028993246,-0.03388482092187311
VEGFC,-0.04566490940873505,0.032591497994269074,-0.017345417073879543,0.05803239549337375,0.01936601416558583,-0.005398418748532073,-0.005102501168253856,-0.022662550782760794,-0.04435896218569945,-0.013291097943849112,0.019068385600068554,0.16429187273719603,-0.0012777446743435367,,0.003068653761361378,0.014965365781366103,
WNT6,-0.057915270656769754,0.005680182397936464,-0.020485329347571468,-0.021110206558281008,-0.011383794214388772,0.01717555063178259,-0.04880746395610817,-0.025289779009627852,,,0.0041768558631161395,-0.01925591176480259,,,0.001980133178671029,-0.04349377679663094,
NRG4,0.050528145546905684,0.07754113188272858,,-0.01857534003779713,0.009090675789176212,0.03571504563177767,0.00312843753192819,0.050732860322453346,-0.0007212999528484463,0.06869778426796067,0.05214472067168556,,-0.025912796107834552,,0.06143879540685536,0.0928441828094739,
PMCH,,-0.051735996270372606,,0.044065070943978206,,,,0.031047101539576915,,,,,,,-0.04929591039168754,0.0014460854503437876,
COL9A1,0.04476790587046234,0.0003385786635792848,-0.020761403261479287,-0.019400586934790496,0.019036636420184317,-0.1594335269757505,-0.0700922056937906,0.05062783859369045,-0.03786322750236726,0.0419745241612397,0.020627200805371143,-0.0098303885964411,0.04090183693904238,,0.017515056803609447,0.0262594404837501,0.05446852407808264
GDF11,-0.009510161475757237,-0.029333335996002543,0.035583324983422704,-0.013092507580364489,0.07936105436016963,-0.10666326666300441,-0.17187575264921923,0.021200627101225916,-0.0013353991757321794,0.028738917571340332,-0.06958298770060477,0.013273351202358225,0.017066530924885786,0.057827355685736076,0.01901251310546051,0.04010511353744704,0.004020615511001646
RAET1E,,,,,,,,,,,,,,,0.0992433941844234,,
IL24,,,,,,,,,,,,,,,,-0.008099519532435108,
SORBS1,0.09930925877286434,-0.030058104183521228,0.05836311280830034,-0.08508306682578771,-0.007494020682054369,-0.0472195913627519,0.05898213084762621,0.001118838250022884,-0.038460892777526005,-0.03213458353635282,0.048919756154185624,0.019180263694428507,0.013647567139526359,0.01319019164761145,-0.01673618875617663,-0.005012402597418463,-0.05926422217776468
DLL1,0.2577427290133104,-0.016630027082762844,0.06710477706854776,-0.04717811167629556,0.011660418119040063,-0.09384152811698682,-0.11233975739417362,-0.002505783965496102,0.007687420487818727,-0.008754084760946766,-0.04382503926336668,0.08580607887361062,-0.025397364772983416,-0.006472109428835602,0.07053930518005769,0.08428128166881801,0.0164795339055793
TLN1,-0.15985516775504796,-0.09734290741815434,0.031234010577514192,-0.03636111164063307,-0.08324068667480651,-0.12078007736851554,-0.33930798004826834,-0.0682097530481911,-0.011300941527732467,-0.17515370829831178,-0.13331020373449257,-0.006009156185846838,0.052578932636228246,0.03307703252451274,-0.08338194154878112,0.06123835545675158,0.017796183589828932
COL2A1,0.08875183865172964,-0.0041968937092622905,,,-0.005569738574613947,0.0266092947731845,-0.022555969201200718,,,,0.06937224088388935,,,,0.02023305408548459,0.06694251641346224,
SHH,,,,0.0019478657640646497,-0.015069008920938032,0.08917870571797779,0.06385637698720364,-0.021214834958564556,-0.006930759094917934,,-0.005377223233915768,,-0.031172021353816574,,0.05557191223892571,0.08406163754786092,
PON2,-0.015434083754896348,-0.02485310563420715,0.03048783123947333,-0.05224166130794955,-0.0035162065918282162,-0.021621828450793988,-0.3934095679995106,0.011452349673960006,-0.03900107929318916,-0.019700481065197666,-0.09715745423169746,0.06132548889084541,0.04114818094947885,-0.05329814610797322,-0.0667744223286362,-0.04769161227854109,0.024693412404972956
