,UKF248,UKF259,UKF260,UKF269,UKF275,UKF296,ZH1019T1,ZH916T1
TNFSF13,-0.016322189850802967,0.06523527485838167,,,,,,-0.026102177058982094
WNT5A,0.027560789378574615,0.015428424472752422,-0.029249085473392365,-0.004712957510528153,0.009787328835294014,0.06491420906897698,0.11749620001218515,0.012785244747103615
CXCL8,0.0173479040360835,0.026673974191281053,0.0667885544723709,-0.04212112154312914,-0.01854105712645819,-0.01671258915044062,0.015728492740965983,0.004465896504337688
GRN,-0.060120981714017384,-0.016957007966641836,0.0006137475118462304,0.043640623800191555,0.027167875101922475,-0.025861812698982092,0.012501207128166582,-0.01361069587479845
MIA,-0.034381932273326345,0.07697983010557401,0.04554482100014102,0.06523640048652378,0.01704884243099542,-0.006142007809300557,-0.09112495430372276,0.08236849412237993
COL4A4,-0.02597664668212043,0.008823962790799406,0.04651428360684859,-0.012460599287125361,-0.014642926201925375,-0.008905944521230193,-0.03257769655633889,0.00420678261710758
TAC1,-0.045213853852356295,0.06367020594200053,-0.03312064055312288,-0.047571808853696204,0.04887360864344869,0.037135798039641295,,0.01818693955005737
RARRES2,0.04666228147296852,-0.0704320302652297,0.022760848900371177,0.010772468657975506,0.05301454849647247,-0.025430525115661438,-0.08155178148755221,0.006271250035394147
FGF7,,-0.0028472815856534117,-0.01277120373437709,0.036515209100277404,-0.014939379570554231,0.06603757155731302,0.001107947316776058,0.02259107952752994
HBEGF,-0.003291306453856423,0.06841747772241805,0.03638100604498383,0.03643120692429123,0.0014289548680810696,-0.025675324371452528,-0.06582639424541105,-0.049240869186693584
CSF3,,-0.025419112941754803,-0.013364493749773406,-0.013183074209024611,,,,-0.016865893492455677
PI3,0.0846015601121503,0.007134604629931581,-0.022957519881768328,-0.014844315557107654,,,,-0.03664398341529282
PCSK1N,-0.018074330351624503,-0.013688201159066661,-0.021829986241754015,-0.0035015760754037654,-0.03967499809448081,-0.03309581722925522,-0.08762039938348644,0.03966709666452889
NTS,,,0.04100365144114855,-0.016203584012880058,-0.01672784105457362,0.005657982168719299,,-0.008281903618780001
SFRP1,0.04561988306067465,-0.018608037812918962,-0.024103685026288277,0.09724363856860145,-0.022030813267783885,-0.012629722974825086,-0.04529719162121551,0.046819115520496085
CXCL13,,,0.00808088971404928,,,,,
MICA,-0.03765602780295246,0.009930143671451803,-0.023819387294675674,-0.047736528591339554,0.006272330247186544,-0.035098133512778296,0.07709599086874235,-0.007181649667378853
TG,0.007074199222244262,0.03617726589250919,-0.0364231233329761,-0.015910791107334073,-0.014130035291608707,0.02947695136164896,-0.06644824687838803,-0.006578047039144474
ADA,-0.04442489584847262,0.049402213914449794,0.001134303740469165,-0.012103562118600869,-0.04575422156436364,0.06233164162450262,-0.06901371692594677,0.08610709806787119
LAMC3,-0.06590403624425828,0.06792603363714327,-0.07300532148620156,0.04638825016785197,-0.0041979841460079515,-0.028436437659203177,0.02491421723882676,0.052639649839759106
CCL7,-0.013758079533776196,-0.014518546063200764,-0.031669830935854,,,,,-0.01767382148993173
NGF,-0.023621939345835744,0.049108382936542364,0.043529558278639795,,,,0.13406558081722844,0.03143358121201336
TNFSF15,,-0.01616711113436583,-0.023448235355786606,,,,0.11965627518605547,-0.027902081897173102
HMGB1,-0.02659281809129856,0.03629558426924316,-0.01614258017165457,0.024912404617901552,0.01056796951991388,0.044159094109780105,0.08079438937521498,-0.029900592029591822
ITGB3BP,-0.004275943494621457,0.019147973572848018,0.045340567945863025,0.03351136335743719,-0.023928517545056132,-0.03701365875240645,0.025959344535512654,0.09751184840183157
AANAT,-0.019960880257847074,-0.014710419235009138,-0.0039146663406390515,-0.011891489695847248,-0.012707223313926987,-0.020410399595860586,,0.06934318467283829
RELN,-0.03539945052689842,-0.014366070851274023,-0.0056412584375851805,0.00323527921394662,-0.027977203831978652,-0.0162524682364886,0.07178532161690963,
IL15,0.01206449096973187,0.01807262705294539,0.04207961871623346,-0.03101785085896364,-0.03604320578370633,0.03157999771026503,0.07575433737997862,-0.029108401067024062
UTS2,,,,-0.03922579452480622,,,,
BSG,0.010424344562311144,-0.048045785520752345,0.03661242124571937,0.03611584514971238,-0.03131486361762857,-0.0051025297514859895,-0.019855397857848827,0.05533959482462121
ADAMTS3,-0.013504033450593382,-0.0014716285520409741,0.014070664016376822,-0.03794648681654383,0.0006814398084242732,0.002354855878028355,,0.012954741363193863
CD34,-0.03710439462503584,0.021583291903320177,0.017236291229098682,0.023234728833515534,-0.023185717695399694,0.025518522729670798,-0.0013881701184663992,0.061900986798344756
CCL23,,,,0.06997611937478444,,,,
PLAT,-0.03746334268557736,-0.020544707640072855,0.058279881865052084,0.038178709717924815,-0.04959974905039658,-0.01756506508624583,-0.009797952499565495,0.05919283444733236
NTF3,,,,,,0.0384802354489008,,
LTA,,0.04342595623168886,,,-0.012238380351090953,,,0.04110274327764445
CKLF,0.041117539648736025,0.06718455387374317,0.028125808604485374,0.02397432659632131,0.05118099050452526,0.015973275480716455,-0.01846822030811142,0.0200638397605999
CD24,-0.006502909871891149,-0.00416387505871434,-0.02217213601995502,-0.03791457985668049,0.02705516608797021,0.025523898463807294,-0.07235872601155285,-0.027183351853512523
HSP90AA1,-0.0005047202146654141,-0.03620903333592457,-0.021520001777439807,-0.017710296173408344,0.04873404607030678,-0.005767752806534486,0.09050791529058667,-0.04567127892351838
BMP4,-0.013349435310679775,-0.02781923521901559,0.017678079117234676,0.011092137289269626,0.020469882022516445,-0.03446071802207879,0.059320466241816076,0.06665549140021423
SCGB3A1,-0.013758078157986625,,0.03530068388264523,,,-0.01721637168688873,0.04447942675818708,-0.0016611480682111037
IGFBP4,-0.013515585569737093,-0.0031783414492096073,-0.009565874850711299,0.05571352242595215,0.009835424358192981,-0.01792223905398808,-0.04292764729554737,0.018592832915587252
RSPO4,,-0.028482860675908876,-0.02904005975652126,,0.12416658377591383,-0.01721636916860491,-0.040818078126429576,0.005082281897177801
LEFTY2,-0.05343811660835903,-0.012568194852486175,-0.027052690481065594,0.03537990035567665,-0.00956999833219164,-0.0035503098797911884,,0.04968918402635619
PF4,-0.014271797594324735,-0.012667145407729759,,,,,,0.007594721188255836
ANGPTL2,-0.06762590538729171,-0.013929973256496588,0.032478779002864264,0.08301429784997996,0.007274679376221645,0.019840736342675382,0.09959413177487599,0.03359191981392159
LRIG2,0.0021466643215962674,-0.003710821054593216,0.020317849344596996,0.036995161791918224,-0.025803142139921038,0.023116081664819453,-0.03884332167179743,-0.01575469786077285
ICOSLG,-0.02631681515111892,0.10147886109776987,-0.04145969827817016,0.009824157234371453,-0.012397834801360585,-0.014514899480097501,0.03306613619428116,0.060335920987128464
WIF1,-0.025679783268265022,,-0.04960583358126602,-0.04637024138146492,-0.010984026306319838,0.01291587221586151,,
NPPC,0.01642928249900329,0.010273203006639267,0.07639883460841079,-0.020286875532159417,-0.021426345294762842,0.0004038338758631612,-0.07113319861525295,
LYZ,-0.0053961185852819315,-0.001030161901811703,-0.0028331082673940535,0.05377389871298073,-0.04130402029127678,0.009175027628466814,-0.028039819633202137,-0.056028111178625925
EREG,,,0.06295453023713767,,,,,-0.0380078361053853
SPTAN1,-0.06331020765366135,-0.00793403086048385,-0.011121131953050511,-0.05836378143751722,0.0017558911439839442,0.012041081609511872,0.0121227054129602,0.08164688647350744
LIPC,-0.017472431523121463,-0.02276380371314664,-0.028115557564706527,-0.018396528772878375,0.058098485659171056,,-0.02131116557163024,-0.005527659127408556
COL8A1,0.029995535926153748,-0.08459969742377263,-0.011664324209161178,-0.013211975090130872,0.04294536340587924,0.02254771587968097,-0.01963351721622223,-0.03382512009125668
GSTM2,-0.0170262190382746,-0.013868315823403041,0.09455750109187096,0.032512533408796764,-0.015170565964184857,0.023782636205504536,0.012145242989127444,-0.007425177630680357
SPX,0.03500455534960009,0.013505055814966893,-0.04894295422720462,-0.0224751437649686,0.010809884012355412,-0.0038745966891222446,,0.10373553838613724
MFGE8,-0.028136272299000176,0.016512243351344203,-0.006535937608027035,0.018201199545332548,0.00512810813866608,-0.011328549383754953,-0.020527232405469647,0.023437614704974408
TGFA,0.022651519227841584,-0.012953752306590722,0.017984454824790053,0.03224875101846162,-0.02624514343755578,-0.012686962222164191,-0.06097510526581114,-0.008641417850873055
SLIT2,0.037872582055087436,0.018604923830470823,0.030284318385488982,0.018207697121917187,-0.027505221745015646,-0.011093615967295448,-0.0339915098346969,-0.08464576534991079
PLTP,0.009327429106057203,0.015459006644474357,-0.009925510139818645,-0.017556461347181564,0.029148688555417877,-0.0010717717313182182,0.001070137949311321,0.06490781287556764
APOD,-0.06248563270025565,0.049036735777008296,0.05668880198236244,0.056164060522405516,0.05419388480255937,-0.05817966968295925,0.0001896959394123663,0.0456797119667513
B2M,-0.005550381271882787,0.0313783893579524,0.016746904011367438,0.051264932866785524,0.05278367752506373,-0.0121861538541526,0.03642996418293111,-0.004800498754830334
OMG,-0.008792778385523255,0.021779341277705307,0.016696006585592376,0.018381750349163405,0.02184719497238659,0.00272844362519021,0.07265303399435477,0.0573438222073351
CXCL3,-0.01516446760783082,0.009038021488943263,0.008802033500544742,-0.015612957526730403,-0.039417909091097256,0.026883292622272504,,-0.017155239353345165
CXCL10,0.020382067636637306,0.006800483813732577,0.0002435673953635992,0.023527162137103232,0.02154604441781164,-0.018025915023295033,-0.034668919455391335,-0.006774239800107779
RSPO3,-0.01868860107546807,-0.014710418148075707,-0.028115540230086087,-0.01952645661940165,-0.021498277242521107,-0.0035519471961337674,,-0.017935472865120358
CORT,-0.03187792489760741,0.058211188021020474,0.03315126609542782,-0.033794907967737556,0.05050046156091226,-0.02833393039873718,,
NCAN,-0.038456179958097164,-0.035856619669319335,-0.04867474084831509,-0.01075531302250634,-0.05535767134693418,-0.033257466646884816,0.06768662110336242,0.09385582293536146
PRG4,0.012266988658149763,0.06361214209694786,-0.020130625864767535,-0.016915216514522446,0.07281225627600899,,,-0.018058930349395427
ZG16B,-0.019078301952058035,-0.0168505509466766,,-0.01826269448995745,-0.009724504170533691,,,-0.02236360444934622
TGM2,-0.002396212859108245,0.0004496291005621854,0.04489920464520696,0.00033559082364782527,0.03786942846001312,-0.010723105627178067,0.04771166605349483,0.001888123085598264
VEGFC,-0.026270716828132746,-0.025875940599062928,-0.01947219301517412,-0.022301650939274293,-0.026185690527099403,0.04730803372879958,0.09162410432686209,0.06916813723823748
WNT6,0.02480860058825851,0.06755915181829651,-0.0277380643747602,0.02883638067102524,-0.00907276198041931,,,-0.027008648613847823
NRG4,-0.012671674262871656,-0.0013822943824893339,-0.028673444011345566,-0.003203310734594367,-0.018682347049015575,0.058869339241278615,-0.03257766062025861,-0.017935474875258955
PMCH,-0.014604786525855886,-0.02448314272116365,,,-0.014233980715006995,,,-0.0049897860495072225
COL9A1,-0.038272061902345514,-0.018454751155103546,-0.01792656264575279,0.05533078530448178,0.018622237695537114,-0.02008778561749364,-0.09536813112421161,0.08375789230774754
GDF11,-0.03652839719651743,0.052438477436128374,-0.02985037381727691,8.333606498882784e-05,0.043976708230047734,-0.02745656724876289,-0.023610606432426556,0.05758985363108847
RAET1E,,,,,,,,-0.019675088503172587
SORBS1,0.009445457034159237,-0.011321756429287285,0.09741173290004271,0.012847861111385693,0.02708448048420869,0.06935349823070641,0.010134141963278822,0.011678201991363532
DLL1,-0.042378820576823045,-0.011726640043979763,-0.018629288686982968,0.0263426361256034,0.05088266199119099,0.004445608047594737,-0.05260862705383653,0.015777147226918337
TLN1,-0.0008058206505586101,0.008001180742725994,0.030295828250165455,0.04651331260592899,0.0006818099288942213,0.04502360430555364,0.00014543998999505683,-0.04491222960007563
COL2A1,-0.05749574589495277,,0.0018583263507436507,0.08495750750865723,,,,0.04114207992995014
SHH,,-0.015087155453735795,0.015716327102211727,-0.012273685866427082,0.004242554251828063,0.10923026508212244,,-0.019709165378438972
PON2,-0.022841804113374505,0.04469938459429585,-0.0398686540206896,0.05047039723083476,-0.015932237698390746,0.034522243954312526,0.10302095414658805,0.04799808287821191
ICAM5,-0.027466088965823834,0.028026359787450987,-0.01656596869290042,-0.03050925513291702,-0.03159750515721072,-0.02863841170148924,,-0.02763716075631747
HPX,-0.02447332185882295,0.0329615030228499,0.030173701126636136,0.11295695193131708,-0.004301758024004753,-0.017216369931721102,0.02821787285751872,-0.01926917756632112
SFRP2,0.05881609776764351,-0.017182635068876066,,-0.012460595617931601,0.14027842328448215,0.010891949761669937,,0.09198594751654603
CFC1,,,,,-0.012238381090719496,,,
CD70,-0.033417937912587195,0.04003266622118485,,,-0.010074503231213273,,-0.03535622023074488,-0.02736380761586191
HP,0.029599216646427264,-0.054366256985503895,0.023384006892666724,0.011823207573723769,0.0025202397108622272,0.03215841199888203,0.1627295949390714,-0.02682950873359068
CXCL2,0.03572857515027647,-0.005422432076419261,-0.017792156244268133,0.03471070361084241,-0.020152106652507516,-0.011880083650769162,-0.03209422804257985,-0.03783270933933579
NPPB,0.02021114000446843,0.015369444059717668,,,-0.01071642420193545,,,-0.01819354178316016
CCK,-0.06463816452219696,0.03361093706253694,-0.01604359428706503,-0.06714721137997691,0.014365999500742231,-0.020369018358648853,,-0.023601935137738804
SEMA6A,-0.023421962009904762,0.03161732230522322,0.012651373823833502,-0.044844313795370745,-0.06544894605839914,0.015069269870302207,0.1151463102839221,0.031922780036049966
IRAK4,0.06491561414948872,0.02610316837887957,0.015915932730305987,-0.005733753070552339,-0.030060982579840207,0.030781289345807553,0.06799452960930567,0.005627253321911567
GSTP1,-0.0157013236798169,-0.003546658231815658,0.033634271006790804,0.040272071118192754,0.021505576938897132,0.04750675704728605,0.027029890093751792,0.0688559064548776
VCAM1,0.01951031448507452,-0.007535154259831626,-0.016144668729074624,0.04833456974254988,0.03187978582732673,-0.027605959563238157,0.044863676715622955,0.021138887970876215
NXPH3,0.01946650997394347,0.02149604255020045,0.027893715124594282,0.011965622375660531,-0.0004119957595096151,0.005931906223204619,0.056756413215924235,0.11533116860233787
MTMR4,0.006624231285922664,0.01889725101378439,-0.0014433558392338984,0.037761498464586936,0.005430494841060948,-0.01603371065127647,-0.09158226584317217,0.01392437099287588
LAMC2,-0.013931307211333703,0.027185397238247654,,,0.007102559268610442,,0.08666724043256341,0.04013501602867963
IL10,-0.029435320846546032,0.0015509310245411132,0.05406694251684493,0.10939889083878587,-0.022488543229768364,,0.01310177391324893,0.06947428741483988
SEMA4D,-0.03076353796112735,0.001282219601152268,-0.010345683573071822,0.05092531658689906,0.02084209394258478,-0.022787758145130566,-0.07962183069370972,0.0010352951457291992
TRH,0.05934480890088337,0.015516204124518415,-0.01769339066207655,-0.009132035731639787,-0.02795186988727385,,,-0.020377986882869938
SEMA6D,0.03835848310988975,-0.06666760145111138,-0.018181895810570947,0.008842801672006935,-0.006315413705492792,0.001388201314209234,0.05117445260206501,0.03610839167254778
CEL,,,-0.034907216715052286,,,,-0.04162811579239882,0.03917126763698995
PDCD1LG2,0.01624672289802387,0.03152991966740511,-0.0189989234520468,-0.03739713858003366,-0.004576633074808201,-0.011525118762817733,-0.01882558535458902,0.02024951901845968
SPINT1,0.049441331513710794,-0.012606398303726426,-0.014596067242817458,0.004271586926875099,0.02487392050986157,-0.007156039084428698,-0.023911375387659695,0.005804425195425251
CTHRC1,-0.060741048598608356,0.016161284662253576,0.04510986222794461,0.06848279950992486,0.054757916629249184,-0.0182976728673615,-0.06258996256510962,0.02447658307231449
PODXL,-0.04416834077813262,-0.03506433434743615,0.04683049927245245,0.01570181765033214,-0.00740945131170112,-0.00294362445888224,-0.060954063549368595,0.05105031251143127
JAM3,0.012394240582677947,-0.00885464297659215,0.04215633660094614,0.014696865520245246,0.013859522879158183,-0.018748786669237228,-0.016906035624544794,0.0032444016501510776
TGFB2,-0.002414398501432571,-0.0010743285627872379,-0.008637731882664007,0.01786614746178942,-0.004092221620700187,0.04897825977950971,-0.0538434161625702,-0.033121690420571004
COL18A1,-0.03468049873215013,-0.023641562018014428,0.011274687048882608,0.01761097855822801,-0.009405567488263048,-0.0019635836277323783,0.014923589172532314,0.013426449828475767
NODAL,-0.028624935043146633,0.050370867966064034,-0.04261443990697884,0.0895091179771151,,,8.388165094376205e-05,0.12095165205801144
INHBB,0.07856187580690437,0.05610414741624967,-0.02124512932533869,-0.01477942907139551,0.008073504379445328,-0.010712133653231808,0.011587727164732099,0.005998013571958652
LCN1,-0.013931310345934547,,,-0.01370128052365301,,,,0.07851391128414892
ARF4,0.04410832747846101,0.03269708487656594,-0.006784539308984884,-0.07358803495703592,0.010448766151362823,0.0013995537352407296,-0.03013976101085971,0.008197648634526695
CXCL14,-0.016380951345180705,0.04579848773498515,-0.01566538416306489,0.00401635724776465,-0.027986552037203936,-0.010047637195707605,-0.06839871114219002,0.039373687066302
LIF,-0.012740412860447872,0.05266564831733643,-0.012930361529497378,-0.026781978359893235,0.01403480555222625,-0.020410399595860586,-0.013623939841652579,-0.053597946878679956
IL17B,,,,-0.02262786833192672,,,0.29913352693856704,0.14894330354270524
MMP1,-0.01920661181337862,,-0.01769338680231441,,,,,-0.02287834630347033
MATN1,-0.018291404068138995,,,-0.014364861147761716,-0.010851014086606907,,-0.033991576836119385,-0.0247839865669409
ADAM28,-0.008915960440136686,0.037048127450328566,-0.050272116779872554,0.058976656418522726,0.01992371997397584,0.011114273056395542,0.08511488439399198,0.02859448612803545
TCN2,-0.06065408631490774,-0.022431340852577572,-0.0373916469186849,0.022612920876409807,-0.018339795885871934,0.009453812418006578,-0.001406981265666026,0.030616157246948147
THPO,0.006558566285140404,-0.0009899267041076011,,0.0018590123930480346,0.02953135716761299,0.032371030021770705,-0.03257769655633889,0.08266280162880159
CUBN,-0.04086486762425378,0.003315612912215856,-0.03587728089590728,0.0377012984178908,0.009786736825004524,-0.03037781516542477,-0.010453824107967606,-0.00930456653331269
TIMP3,0.0027379617878575085,0.04409158883139849,-0.007653494054215165,0.02429078679091318,-0.010635066428041755,-0.0064805356938985575,-0.011632498269953676,0.019670036301754314
PIGF,0.016295935346288867,-0.010443234288285804,0.001108123834448846,-0.007495161145099924,0.034588566664437416,0.0064249555528262435,0.06842614030797706,0.04823168244709391
CRH,-0.016322188711279346,0.016310819556234646,-0.017979706048287622,-0.021068966505042804,0.04805723488432842,0.08400908650229227,,0.03632218685840474
BDNF,-0.0383457018707484,0.025041174783889963,0.0195240689483494,-0.02996736641226546,-0.03340655279138101,0.016716581571231834,,-0.004056592236111908
CCL5,-0.013833892082968098,-0.023780686081767723,-0.06130300192951227,0.04811331647430213,0.011859537717958515,0.009230401723043014,-0.03658609641241578,0.0034605229899131945
GAD1,-0.02262923100581699,0.04943191340665322,-0.009433024055112062,-0.025377619072006304,0.020085380743324003,0.021986506024640234,-0.035801167335959845,0.07900263374572856
COL14A1,-0.03301145859984005,0.0026016700604371036,0.04868780505778679,0.006685212477706884,-0.023570750804782933,-0.027820064031575928,0.05167276614572547,-0.0073464184446517325
HLA-A,0.05673678521765456,-0.062399553653089836,0.05066471279800487,0.03685856365246228,0.03744386241156219,0.029377062287855867,-0.03209317123998895,0.020712290123089127
CD5L,0.004358537052245711,,,,,,,
FGF18,-0.014768628937028428,-0.013520162463444832,0.005891247698836033,,-0.011627289090347392,,,-0.02037798851777984
ADM,0.06124273585948519,-0.0266208057590364,0.041112934969348716,-0.026366215510751398,-0.058944118071598356,0.04565343367514073,-0.11574777810854833,0.03350354238529204
CCL15,-0.02723212291321875,,,,,-0.02331745596256456,,0.051688459668815245
GNAI2,0.015734972065815166,-0.05518919813804068,-0.037977451904313855,0.012464481878630198,0.015910703244087405,0.0014990800608635864,0.10116385996184558,0.004225579111832419
HDC,,,,0.08144308133882588,,0.029814596421026733,-0.03879361769053555,0.06935886814023959
COL11A1,0.009321004537585763,0.05677477800556702,-0.004188904810369013,0.03948082565042157,-0.022206838388289154,0.013929503403815253,,0.010653827162734265
NUCB2,0.0031591444717880943,0.039867933572739274,-0.028352936584583904,0.04828298671832136,-0.04232261494055175,0.029200682587861196,0.019805253331067568,-0.0017782667523958064
CXCL1,-0.023828674706876458,-0.04475843122186258,0.02395544832321984,-0.03504839887281717,-0.02455299411854075,-0.004689341772285553,0.08152170726801332,-0.006264302325079606
VCAN,0.0036557689981398375,-0.015244118615812373,-0.022875640444267705,0.01760449576352128,0.03169928068342747,-0.007817246569085612,0.07472859923244629,-0.02507199677385369
MMP7,-0.022315356382673693,-0.0268790026572619,,-0.010000804845498939,-0.010716424143384902,-0.020817277579974158,,-0.08088961480052954
PTPN6,-0.01965417436765232,0.017641535220575613,-0.05827989623368905,0.08002958103367605,-0.023630412866561895,0.02519242444675258,0.008129734511497788,0.01748952069182946
PTGS2,0.05720660998933876,0.04749299871247381,0.034143715834108274,-0.04275531700189262,-0.007037137637462328,-0.012114553109420695,-0.012988468831117646,-0.030462825145717888
XCL1,-0.017886197369314016,-0.01471042062386887,0.019821312142870886,,-0.017601325684716455,,,
CD58,-0.004009336573936645,-0.0452099953810396,0.04088044315814324,0.00607418960459743,-0.01693499547574181,0.01882092217872193,0.08558306447976166,-0.0063270011581572205
TNFSF14,-0.01802218774747029,-0.01655012626633131,0.046574436641906844,-0.020838146627762677,-0.007117596782152856,-0.01887795935419659,,-0.04239029298756472
CNTN4,-0.03168517217555638,-0.015376855457158596,-0.027725063833798833,-0.035510792456798515,-0.019205330086676135,-0.010023686302923128,,0.02779841768092592
NTF4,,0.04357159840595452,,,,,,
INSL3,-0.016022731783748002,-0.013520159811543878,,,-0.01235716414451606,,,-0.02419947921810787
BTLA,,-0.021460602457762202,-0.0196139009748641,,,0.022779156102855955,,-0.023399686413999175
MFNG,-0.028310172099215433,0.00455710697266543,-0.024227744360635493,0.03745528501375422,-0.039381859467968176,-0.007482300880909305,0.04998384609032719,0.005605502011582808
ICAM1,0.03508141526662592,-0.025411481017376968,0.03750102964186876,-0.05682428893637541,-0.02207691686268076,0.022333144180770398,0.022572636631706347,-0.02583238865470575
PROS1,0.057113545910736904,-0.05770748885806728,0.06773360771206435,0.017850875569078974,-0.014578696466435618,0.02996414945420188,0.08600632346269782,-0.010511116904064989
CLCF1,-0.003373161147552136,-7.014974904404442e-06,0.04129748498573481,-0.05095261362462954,-0.011177199320145853,-0.026821121215019745,0.10950316096206518,-0.06276692705523716
PSAP,0.023895061024457695,-0.024842516962299815,-0.031280081376081355,0.046656648388706715,0.035836024893505854,0.05222275935059068,-0.0026925352833692727,-0.009984722944194396
EFEMP1,0.020420299317492244,0.008661005734601225,0.04869857575871149,0.008018442347281048,0.06261976037430508,0.0032658065145653413,0.009707788779010969,-0.09084207217592159
C1QTNF1,0.035707062618550056,-0.008818493614339683,0.015066117545818958,0.002867547985642039,-0.04986363968857642,0.0582296126777978,0.010161802685676784,0.01673441130152449
ALB,0.05812935103980808,0.026187408998965288,-0.03738310595127849,-0.016775091873944468,-0.013490782155773057,0.006388666670351448,0.17828927944279138,-0.02736381615577315
EFNA3,-0.018641241210161304,-0.02132077327242311,-0.02179688326654494,-0.017804250117830385,0.016472740395021352,0.035420303564642,-0.000507184281639768,0.05425567021353883
DRAXIN,0.06756657626938202,0.0012752497299362937,-0.053127759849187065,0.029079208816147978,-0.046244791427920325,0.04851593317643405,0.006602942018294055,0.06589965751631867
RAET1L,-0.012481863670499915,,,,,-0.020620479662302,,
NPTX2,-0.03291488295242624,-0.04166516941986417,0.08466659522569325,-0.04416772801019832,0.03582010573900247,-0.005146426632764549,,0.009918216989298633
FGF11,0.012988368783152135,-0.004606683859690454,0.01600066164359714,0.019968510744454496,0.0014778656929026273,0.05298185259390264,-0.050582287845606026,0.04652933019586202
CD59,-0.012202831180525042,0.01973497406238953,0.02720148590664847,-0.02537099965554081,0.05879295315007259,-0.03521923417162862,0.09187277087368925,0.04550348246480376
COL9A2,-0.013293410085670023,-0.027849206127514316,-0.02062963731100436,0.02931474629042943,-0.022954852252111618,-0.03308289662889113,0.03516134470386784,0.1337877448648723
DLL3,-0.007771216298542198,-0.04745234762685904,-0.06657498947230699,-0.002054397587873037,-0.019264387833417742,-0.024545753357575376,0.08938308434400627,0.0856726650493505
FGF5,,,,-0.013357911224615217,,,,0.03650418123302647
LIN7C,-0.01823241036709739,0.014341039269358912,0.04536227342613931,0.04381780717001143,-0.025227010563339657,-0.04825021872381989,0.039395863842335246,0.01442775423995609
GDF7,0.016165361103180512,0.06273993861160543,,-0.007645404112430778,-0.018739073519523544,-0.018877958620599055,,-0.03451939958146752
PSPN,-0.05321498963816106,0.0017402734590530777,0.001817075467224103,0.005051601543345341,0.023737736775071194,-0.023930230812797458,0.07984386779897203,0.0365170046188535
ANGPT1,-0.01201372459451181,0.06768154584550344,-0.06011372420740849,0.014769982474340687,-0.011964388458859481,0.0036390951858695014,-0.01879701218423479,0.054553114297288305
PNOC,-0.02877412141205393,0.0659039189208276,-0.0276780877600876,-0.041804708280240424,0.028902633675085127,-0.02752675954945982,,-0.024976109085259397
L1CAM,0.028841426862037223,0.04174498781957713,-0.03599073583625937,-0.062208127530511095,0.0012246820408777722,-0.00735389986022508,-0.010194779313077497,-0.03039711727775419
APOA1,-0.048370751810840475,-0.021055415071047905,-0.011307319678973506,-0.02858795037451687,-0.01609117734198119,-0.030552163549874035,0.06838828470755347,0.013524922613858318
PSEN1,-0.03411637507592779,0.01929419828169826,-0.025841443228580212,0.021131331147133357,-0.03428559615678916,0.017665421693343324,0.0139698608008859,0.057991875567491934
CALM2,-0.02368833059115741,0.01647383605212224,0.00721636448866485,-0.011914382185796393,0.06367469262873765,0.005476382706916313,0.12111438280456684,0.03630494507897401
