,UKF259,UKF266,UKF275,ZH8812bulk
IGFL3,,,,-0.019712703852004198
BMP1,0.017318214712523972,0.03524103936108464,-0.004542006037229868,0.053578745224528816
NDP,-0.011948516829498178,0.012156067017849673,0.016701312919386476,0.07416864091844078
TNFSF18,,0.06755361620212985,-0.011674764661574738,-0.020329363532915583
RTN4,-0.015555934335909155,0.030773475094721794,-0.03083200497639406,0.055771325616605597
HEBP1,-0.06317075877823211,-0.0333420903044696,0.014619665903926929,-0.02808144359684116
WNT7B,-0.024950397423544886,0.08317532370591181,-0.016189400748721994,0.00864975261670334
PTMA,-0.033993041019226504,-0.056353664623862286,0.005812005434863089,-0.06845437624200079
CEACAM1,-0.028810555855127238,,-0.01836162348633581,-0.02921117298252008
PDAP1,0.004686065363927542,0.06649790559938855,-0.022549394059689212,-0.007336076255579645
QDPR,-0.03960278875967329,0.010284493278527613,0.02674075217078917,-0.04956670388821267
POMC,-0.005192772146982486,0.006264047644852892,-0.013546473694648937,-0.02683026457071456
CCL17,0.017262824055370746,,-0.01456070453984554,-0.02599006132415302
VEGFD,-0.018604479390286636,,0.18100890857541085,0.010569409930936087
TNFSF13,0.08814045045144325,-0.0165874440855893,,-0.009644658826553798
WNT5A,0.053948535314827885,-0.035017635630022755,0.02113242474930906,-0.0638557255711073
CXCL8,-0.05830669731849396,-0.008242375209928071,-0.016694311190193753,0.021849687522749007
GRN,0.01181804532846471,-0.08538816998945013,-0.033107274617384316,0.09041694424764614
MIA,-0.025487197607983045,-0.029993297981325974,-0.02861925738073749,0.006639137589471383
COL4A4,-0.032462413507760364,-0.015782220207260528,-0.015201826028453276,0.08221661567832965
TAC1,0.06660867354790719,0.05863580078217974,-0.010833822828791237,
RARRES2,0.002269205835703375,-0.07601070027971542,-0.034034280583109526,-0.03926742183493095
FGF7,-0.02960044625402515,0.033032842314277173,-0.034654506052744255,0.036645362711001786
HBEGF,0.006705122037678697,-0.040956021610086366,-0.022861376814837235,-0.01565628949767276
CSF3,-0.019903697748991454,,,
PI3,-0.03434777320141116,,,0.07101593691910094
PCSK1N,0.012389917368337309,-0.011794441788334512,-0.02072069680636919,0.0021227054620806558
NTS,,-0.019266505023570822,-0.017366319138439,
SFRP1,-0.014570483288649908,-0.03794995341941128,0.031574050362349365,0.02424275431617527
MICA,0.014315135347232182,-0.04089378886501879,0.00414512503636447,-0.014670639710984654
TG,-0.01572385993195131,-0.0222386257036854,-0.014669358795969116,
ADA,-0.034127274542606244,-0.03487519350408676,-0.03415400457286426,0.057734729766969875
LAMC3,0.03385200464306045,0.0032046466896438635,0.024735317691917714,0.09755285511268219
CCL7,-0.011368325608328983,,,
NGF,-0.0021577215142426654,-0.021221613699314433,,
TNFSF15,0.14902508104178355,-0.02576769151022599,,
HMGB1,0.06792352121390731,-0.0059448028555053375,0.04190000680052462,-0.05471274081536043
ITGB3BP,-0.005949303891990328,-0.011101240719500777,0.014078007732951012,0.10769628577574357
AANAT,-0.011518566319976352,,-0.013192240093214668,0.06081182212098872
RELN,-0.01999365160566478,0.006186111875745217,-0.009437221034194754,0.040436468896094216
IL15,0.05049116086842347,-0.018335244381085185,0.06386827469566618,0.08090561942448457
BSG,-0.006288133194740926,-0.05935534022943982,0.021215597903547774,0.017180447219738017
ADAMTS3,-0.026108369639123098,0.033284228639515905,0.012308932565253219,-0.016708627747488537
CD34,0.007533937266280291,0.008442096447451048,-0.002863974865521694,0.07999674987922321
PLAT,-0.003753352473464572,-0.018303142133324055,0.003751938034315861,0.07708919153415064
LTA,-0.014570482607019798,,0.009268354053969835,
CKLF,0.04078562826476856,0.0018700877487401377,-0.0070294662516380306,0.09772725153867398
CD24,-0.026838485454803173,-0.02840550301301906,0.005447675417785136,-0.005849149201403961
HSP90AA1,-0.014448102869433602,0.04581144388362022,0.027986276963570172,0.038004950441879216
BMP4,-0.01416439407488024,-0.04817466783678662,0.10716369993119317,-0.056859937087233664
SCGB3A1,,-0.007860602145535129,,
IGFBP4,0.015374091871942776,-0.012142749460873304,-0.04209271813760721,0.07643770996217719
RSPO4,-0.008461027615644882,,-0.01477727238263597,
LEFTY2,0.060576423874689846,-0.01632576300813094,0.004554814567571716,0.1326770022607213
PF4,-0.009918640123897768,,,
ANGPTL2,-0.02272115479914315,-0.03518033055674022,-0.0388645035538196,-0.04475738387356249
LRIG2,-0.029155867285515082,-0.049533861565868906,-0.009829339881243328,-0.00025002405389344765
ICOSLG,0.041626059105386255,0.0033438583494895366,-0.004164426946707452,-0.011984832407191424
WIF1,,0.07917064272328936,-0.011403271087897229,
NPPC,0.11466109524995632,0.04126104522745383,0.0037959933422205268,0.0019355094724508913
LYZ,0.005714660975733495,-0.05245692477913947,0.03168821553387549,-0.028845999621994373
SPTAN1,-0.032880791231744054,0.05773720559023301,0.012924572996872505,0.0413267412198296
LIPC,-0.017824535016703127,-0.015274186431476931,-0.006651568081626962,0.02181011450753887
COL8A1,0.020629268404658778,-0.019932733575527068,-0.020901654995325075,-0.0005098019055225582
GSTM2,0.01989366569613226,0.08058132913059685,0.03984330594247246,-0.04280434847812343
SPX,-0.009127496037322564,-0.007134515950982649,0.009338680803909549,0.012902189710271557
MFGE8,-0.028000955460131937,-0.08562294398290021,0.008491502298561465,0.03886920166999306
TGFA,0.0037490335906987804,-0.03406490575284261,-0.01707572066484658,-0.005583837533335422
SLIT2,0.030149692890913987,0.05183402713539916,-0.030338776926722082,0.08256710626919356
PLTP,0.00760192607025311,-0.02527941400905843,-0.08326747659478805,0.001484692080059681
APOD,-0.028006121727908995,-0.06425415722127294,0.0017368278973884856,-0.05488086536258919
B2M,0.03027423500834717,-0.07025954098461992,-0.051697804186497165,0.08772129614311873
OMG,0.00954552019519203,-0.0038402332850926727,0.00045570712084142033,-0.02477514847512505
CXCL3,-0.04548327244086915,,0.016816821666681303,-0.02263925117467427
CXCL10,0.06373002274943429,0.019121340341762064,-0.037334902963479355,0.0035437979513312933
RSPO3,-0.011518565468884714,-0.03393728448863369,-0.022318836142825735,
CORT,0.13723526846969689,0.08019816916655446,0.0044820703760387205,
NCAN,0.032780315580263335,-0.05139727164364304,0.045678526446233346,0.007872488256818603
PRG4,-0.011368327379913773,,-0.01888476746961262,
ZG16B,0.07633084536343784,,-0.010095674769840985,
TGM2,0.045267045289056826,-0.0005771650348190052,0.023225149924096467,0.10829669956430772
VEGFC,-0.020261403371342454,0.023128666503789055,0.01617092321214397,-0.02986154535235635
WNT6,-0.015723860584814318,-0.01880631124532304,-0.010152054886225993,
NRG4,-0.01383577447541684,-0.02302240152836682,-0.01939542586815596,0.12492483419201855
PMCH,0.04247011181733929,,-0.01477727166947297,
COL9A1,0.10361086404037897,0.010088942563808668,-0.00670041596500087,0.07400807789750527
GDF11,-0.03185717852352939,0.02856596981404931,0.04131370459949102,0.03129801210159517
SORBS1,-0.009428026611090167,-0.04641707547384067,-0.0013396666388812218,0.00102305467477088
DLL1,-0.01841838253122531,-0.051336043220462195,0.002449138823156647,-0.07164515164537552
TLN1,0.005686260121895219,0.02495142228814161,-0.02579766823067601,-0.017088678856459236
COL2A1,,-0.020374297737258136,,
SHH,-0.011813558668679284,0.04555017242922163,-0.000811782498428794,0.015746874431930118
PON2,-0.01445315780706925,-0.02238146140071806,0.01113557112768128,-0.029133003069902512
ICAM5,-0.018412269666401405,-0.024163982078690104,0.022998986802624063,
HPX,-0.028743995387084553,-0.01880631251394146,-0.019812136027392117,-0.0321488588773256
SFRP2,-0.013454363089923012,-0.00832860114539213,0.048754617252978104,0.005057082516753901
CFC1,,0.03786231834199667,-0.012705502824057613,
CD70,-0.022868589110948336,,0.08261947311196192,
HP,0.011892949094759611,,-0.00558733226603524,-0.03071014325512753
CXCL2,0.011355863434699309,-0.0024481187603358156,0.028658182542987534,0.04913246282920715
NPPB,-0.0420826521606125,,0.08935621265522482,
CCK,0.05976736989228175,0.07950154880625292,-0.0016929559994148004,0.019208345029188455
SEMA6A,-0.024277514069641924,0.00033968621838848033,0.017332830492279672,-0.04204290968334174
IRAK4,-0.00868555913490114,0.04774326335283472,-0.015850123843119783,0.012189333280657912
GSTP1,0.020641181252767364,0.001607340170584632,0.032334363319048855,-0.030047353526459045
VCAM1,-0.002002268298638903,-0.04178623940258969,0.007730557536117862,-0.01263601318246275
NXPH3,-0.002453266964866369,0.05026784932317199,-0.01022536101891916,-0.010624048926081986
MTMR4,-0.034678686234894736,0.002167284947235765,-0.022451910371831293,0.0004944606911507687
LAMC2,-0.026405377685485582,-0.025767688977688715,0.024908506279771033,-0.023183396184704302
IL10,0.028418690856025726,,-0.028884167314778445,-0.022362612032038126
SEMA4D,0.002945951388633458,-0.06785090549496414,-0.03959855971156314,-0.06389860427439999
TRH,-0.028003933171610762,-0.0352506941979108,-0.012940685803169804,0.018468401887770058
SEMA6D,-0.059980204389524706,-0.03398293865974023,0.011061386183672334,0.024004105542067514
CEL,,,,0.08443516665135868
