,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CEACAM1,-0.002354724089327455,-0.01689752890272829,0.025716209753951256,,0.027217449186953735,0.022938035004939506,,,,0.02328054052942653,0.07192123063413569,0.02132700361401085,0.07032241243037449,0.03628301578324137,-0.018670023458428203,
PDAP1,-0.03495275742112525,-0.039171999697335175,0.0401795023707765,-0.007064629394199051,-0.038268494029485185,0.006604379592478488,0.025038562420651896,0.05545317888292943,-0.03246713113398602,-0.056631138417913736,-0.14772993689872335,-0.06897856330113793,0.01408908975535329,0.047792827486024446,-0.022445303730019267,-0.05754929974030082
QDPR,0.007491056168587976,-0.0182126228661305,0.025790603806958568,0.00957748053453953,0.04227639809347213,0.034345473280483076,0.08437793467774848,-0.12645675982283336,0.009878174413020462,0.04610233433364577,0.08418482495371415,0.10242509142259108,-0.04598447907203105,0.06873535571419058,-0.017405059275825516,0.0288775977036723
POMC,0.004267193116138391,0.03327095193579752,0.04410555717759682,0.0008152760221775944,-0.02368306035539733,-0.0025403690855966693,0.019652651786858873,-0.05071636975194058,0.019336473004265248,0.03474524681067525,-0.037066733514309905,-0.017013782428241246,0.07173735398038887,0.04985159080216204,-0.03183255843718896,0.024930369028776267
CCL18,-0.03523621226289557,,,,,,,-0.11350981969733046,,,0.002894646997700329,0.0739147426907957,,-0.07760383776414763,,
CCL17,,-0.019839660573633074,,,,-0.01941103532398684,0.06791180165831537,,0.01245088193856381,,-0.05782334708833065,0.025104986603994777,0.006361330217384368,,-0.012162461800668446,
VEGFD,0.053188027228375866,-0.008949607862335757,-0.016059731865862268,,-0.027891981151383163,-0.020680816329751734,-0.018120117244476965,-0.027682008177857317,0.008210724947158573,0.019139692427235996,,0.09034339259887252,0.002781343701903483,,,
TNFSF13,-0.0013442496274502396,-0.013684953838977106,,-0.014919212078483889,,,,,,,0.006738760572999416,0.03667759026323436,0.0006759579451675228,0.004976543712820341,-0.01981771634475072,0.0207901157218245
WNT5A,0.02117317217259003,-0.04527403016958568,-0.013536643214029294,-0.01018398632070933,-0.0029943041976102118,0.007845717911267255,0.035888274204752345,0.06769897444109746,0.03250572006760551,-0.06981844707705441,0.03734576090546011,0.04590031604254533,-0.0008988295976634971,0.06703629343776098,0.03456833620506328,-0.009600405881653576
CXCL8,0.024004581339400123,-0.02480695451625924,0.040543707896197365,-0.0212216115341458,-0.0030582191980545004,-0.01934637839703618,0.032533415608199626,-0.09134121187907765,-0.006706108552980698,0.06707600484055502,0.08281194580090634,-0.06185280271787161,0.03383095275823362,-0.09039246553893639,0.011732039193689368,-0.037581214145609075
GRN,-0.052113603342377565,0.034501018714481725,0.030627865849467712,-0.006990752065695208,0.011138261778080394,0.013793913317643193,0.003430164613591208,-0.06640509301557401,0.032320782579450605,0.14716842180654496,-0.07177837653734193,0.003939753561533086,-0.010742831694466342,-0.05051900689090649,-0.024527941890043734,0.03815888396508687
MIA,-0.008915477308878178,-0.041775669251393,-0.041068440185085514,0.05399962421097705,0.010326596144505807,0.0007895932796963332,-0.020607817304433243,,-0.018307486636099633,0.03315763266908742,0.1574091293729392,0.2573694741711979,0.03868273376129005,0.09507604038681347,-0.04882460564739165,0.057981805291583526
COL4A4,-0.042318404641758026,0.021778811122162692,0.0396377777627493,-0.01419497115568355,-0.016406612636529334,-0.020265721429887574,-0.02638984609985019,,-0.029275846049635675,-0.035801136986529876,0.03692628893182781,0.09628845410944475,0.04638586348051634,0.024174955904376093,0.07384027094929253,-0.02895948464558009
TAC1,0.10752810347511596,0.036324428296443584,0.004473559012363406,0.028911682112305433,0.013962092473992879,-0.008082040487633477,0.07079972035921414,0.09376968183400682,0.05540698562965137,,,,,-0.04543323350184048,-0.015988792768148682,0.20406800011583884
RARRES2,0.019764952284275383,0.04709112494232824,-0.006816892927673021,0.006951129688687992,-0.04366316147241691,-0.006289121572499066,0.02224332222076225,-0.030600755571074154,-0.04418474300060532,-0.03625450599435677,0.028511839053339705,0.06470845406786772,0.022366783438209657,0.03167178450446138,0.05812598613557197,-0.023490767647625584
FGF7,,0.006654599620662866,0.06727077744354584,-0.005169442965481878,-0.03869894175378567,0.04926368551383487,-0.017788336861677922,0.05868435229107966,0.005083278264016543,0.0035925807910260573,0.061441110019483915,0.027447128028147125,0.06232361771999717,0.11540954287320113,0.015075827660692334,0.11288099189526155
EFNA2,,,,,,,,,,,,-0.021527883377247436,,,,
HBEGF,-0.016115351622996484,-0.03046944607661562,0.07255572340232327,0.0004735109914100792,0.03939617738515976,-0.005524155739509654,0.0033336936720992773,-0.04312419966991527,-0.02346852219344361,0.11357266385794268,0.05568329997449868,0.1060121073220952,-0.0711710569373904,-0.006292458449882053,0.0595423149700465,0.025432695913447843
CSF3,,-0.02364714552350515,0.11409369548549919,,-0.01735788038136846,,,,,,0.015620443747384158,0.037962408294352434,,-0.060695439738774726,-0.012805195994915917,-0.02503457848554851
PI3,0.032360111585054085,-0.04080783387816851,0.008345082627078166,,-0.019545202408644085,,,,,,-0.022880777397320494,-0.06626116708172902,0.07319998945153643,-0.02147733056187733,0.017571733055633712,0.1007216277959412
PCSK1N,-0.04039346523618981,-0.001039885811109595,-0.03455719614201783,0.019612403058976484,0.045914271045781566,0.028450540738763228,0.027437572127906967,0.1226478778628122,-0.002202852807069002,0.04858342799044017,0.07102484076300652,-0.07053996036671865,0.010457099766620598,0.24780883555095282,-0.003320816495001609,0.03919618519803769
NTS,,,0.00899766896519067,0.004668001545700405,-0.021334922991822877,-0.02315123099444775,-0.01214375001929395,-0.045911775775865964,,,0.08530022793183915,0.02721167102185881,,0.059505824413691025,-0.01896274913635446,
SFRP1,0.021514168573519756,0.10051752683356299,0.020934085066257376,-0.01652877623673106,-0.0016759757598268006,-0.04298697899076848,-0.012873818460620383,-0.03240038983538564,-0.008306502160733637,0.0517554234304786,0.0850060835172695,0.0909252928215743,-0.03400762326292705,0.03330742664127735,0.026688340729295924,0.026708035024226147
CXCL13,,,0.0018875427384829643,,,,,,,,-0.02211644388272731,0.09693964677885583,,0.03131215023805085,,-0.005299534707579853
MICA,-0.02071634152154156,0.05907049822859824,0.01934621875069074,-0.005583622488305708,0.0037439227475217084,-0.0068319156617701465,-0.024600457123537166,-0.062381644016410734,-0.017811898964538164,0.05873937240423351,0.06351029605291568,0.11098614210973903,0.05166624027914908,0.0701413456036838,0.07919549347026841,0.031162564994315467
TG,0.005796638842773352,0.059301687128347186,0.030527618949656762,-0.020002043201794356,0.08805016039373494,-0.01955588350753075,-0.017877619576499994,,0.03911147297398458,0.04159022566796533,0.018729485881004825,0.041835200766104315,,0.04461821848315259,-0.024972574683640024,0.06985476557478223
ADA,-0.01964077985623797,0.01119031148335486,-0.004652845049204765,0.036337159357973554,-0.001471938987269522,0.01758135087145201,0.04012962852930618,-0.058251323029258145,0.04511002263896759,0.10536096969926421,-0.03783914087575009,0.011207123130505122,-0.05191195907035455,0.01702232766986966,0.021037327312674065,0.053007378947037234
LAMC3,-0.025938425906120437,-0.02071272885659555,0.03473149361353574,-0.022254273087195468,0.0014239232493878753,0.00924243442530959,-0.02237128822056194,-0.013061776867377785,0.004380388985724056,0.17158465383200694,-0.020457310740509535,0.02518142409553416,0.041419248322881186,0.012391774728221268,-0.0702865349158446,0.045785161096645904
CCL7,0.02622816807449759,-0.013506457614508716,0.12687971969111334,,,,,,,,-0.010090834357584741,,,,0.07851409952720836,-0.02267570307614907
NGF,-0.02921954656252451,-0.011723159948750481,0.10611210099317761,-0.019087314103008346,,,,0.02941897623004526,,-0.07513799231689616,-0.0001940114692940293,0.03359340059692421,,0.052165717079611935,-0.029125369660560108,0.07276159630883086
TNFSF15,,-0.015040101146135304,0.06511599684077699,0.07201599696160929,,,,,,0.02464588680448901,-0.04288461065093288,,,-0.033410528672681274,0.04084558288146842,-0.006280682882066754
HMGB1,-0.0678635134703625,0.018847326395162723,0.010305506054088689,0.0034934756627432173,-0.03969875395822321,0.06509669663850125,0.010693138773106247,-0.059705769856800484,0.013124514350117626,-0.11878207325689936,-0.21174398834514047,-0.13154743439742003,-0.05741010118667347,-0.0381665930614954,0.02709760840270324,0.03049013224501976
ITGB3BP,0.024357299597243465,0.0109521219617362,0.021473081165093083,0.03365375618270235,-0.03812899455663306,0.009623908488315673,-0.012248971467256948,-0.01721211966026164,-0.03298809412828668,0.07979507761974658,0.05650260839147765,-0.008070890549889395,0.025321944686063733,-0.07241641752046053,0.03306099374399227,0.03338653240322336
AANAT,0.104943634347245,-0.01368495529954618,-0.016059734158479496,,-0.01565727784157441,-0.017586720323261352,-0.020607818450692657,0.06331344576086595,0.02402451754392032,,0.03128439888326162,0.05047213824766596,0.0592348042251223,,-0.014197442759812974,0.041410463622576936
RELN,0.019329757751185804,-0.011116353751056539,0.022145261204862005,0.06752985691634751,0.05820088258528064,0.008127231623530273,-0.006410552741661918,0.0012580980033631167,0.04802875547191691,0.10485045047800125,,,0.00012322883657591482,-0.004402433593218449,,0.08423955088148351
IL15,0.010980509199897001,-0.021714149732224453,-0.05487478465006895,-0.016491232646860293,-0.040840560885900754,0.016436687075276568,-0.0037224671673854954,0.015360842044055065,0.014449128881965248,0.05923278413378817,-0.015457585732678662,0.09012179714023627,-0.04555282568538379,0.03868400845434976,-0.02087825598005669,-0.043359751799963625
UTS2,,,,,-0.02048986283038221,,,,,,0.025623866159809546,,,,,
BSG,-0.0008282796813220512,0.0022970693776019468,-0.0021146884588358777,0.02703461781613525,-0.017697122302816854,-0.02643461627463563,0.019793433333725574,0.10572896229926458,-0.09222368729936,0.12397653168343405,0.13064506176961585,0.14167846610951543,0.0887983838569753,0.04088397106455062,0.07060711172104268,0.19275820236442806
ADAMTS3,0.01819269158789683,-0.002365869964980458,0.06183618322429349,0.06196621500001767,-0.0492636468461077,-0.00568848070690405,-0.018715371929341564,0.015365371251079087,-0.03388952685173725,,0.05124049567643462,0.05128797364886319,-0.021840614089531175,0.07584374841687672,-0.012653387888620046,0.06116030287321886
CD34,-0.040148142142227936,0.015222572514065159,0.014096210076664926,0.05161675798627281,0.012441685974368304,0.02984362336237405,-0.007857729374077868,0.0002678501561611335,0.06109036945452939,0.16108269528316674,0.07301535834107026,0.08874231422037014,0.12382738697016892,0.05084961268605441,0.031718646021862446,0.010169814066088509
CCL23,,,,,-0.01781549675444316,,,,,,,,,,,
PLAT,-0.018775652627619353,0.008655595305867278,0.07487255530955013,0.03623672846565479,0.009554789336829204,0.020490336192664327,0.015435708711250244,0.006031713477061376,-0.011499402295678167,0.12259075595821281,0.10928339135185515,0.03185734806473933,0.04724910697877836,0.026494157212242662,0.01465570448261105,0.13310396234671282
NTF3,,,,,,,-0.03326593506771211,,,,0.14122467788135715,0.15944974208676685,,0.03536474493754164,,
LTA,,0.016316355862168456,,,,-0.016937844494197288,,,-0.025580604245917668,,,,,,-0.019107618348733642,
CKLF,-0.05945691896802713,0.033575171051306245,0.0030289557003815195,0.04961452065533001,0.03311379524234699,-0.00797867696853771,-0.034846582160294896,-0.05920325966383147,0.016322885569611915,-0.03335654335915198,-0.00948281767809407,0.06844059561861028,0.0033740650763166243,0.028049207231322253,-0.04671526714956744,-0.008773412032734369
CD24,0.014122208103359204,0.00700861256431797,-0.025675705216945663,0.0035082815004521023,-0.040800508577966875,0.0008825151666598348,-0.011440733289094873,0.02183762022304786,0.036945178932788675,-0.012495290878099228,0.10131324776296265,-0.011258794907029393,0.06461177660896637,0.1136162780359048,0.024309309316809462,0.11842975318410917
HSP90AA1,0.0011892544397620467,0.05700093285552031,0.002050502129879048,-0.00879024259096517,0.049027830343794175,0.020722155939374525,-0.0013513602765237796,0.09451448634038875,0.11370143784972786,-0.1832545815483518,0.047748243677325136,-0.08470250029576669,-0.0007743799451617591,-0.03214960371790818,-0.020335766910786406,0.024957421742587756
BMP4,-0.0006584321602549865,-0.04038833759525441,0.030191780397170426,-0.003790695540781746,0.0003650397698809303,0.008086119736345983,-0.011859599719577304,0.004938195573479283,-0.005751701019946727,-0.014537372295842524,0.007326682580755058,0.03603818629829342,0.011220658558459884,-0.016073780008171595,-0.039995866612447944,-0.054041637861398956
SCGB3A1,-0.022413205434377692,,-0.019125160814953208,-0.021051350142829436,,,-0.0173828964218321,0.03197120859007594,-0.01784980735345837,-0.009737613748011414,-0.044144978817084506,0.06044935843137179,,0.028521165377060786,-0.02813522530587482,0.01623774579705642
IGFBP4,-0.026406865507789874,-0.022781514747269315,0.17107224761913908,0.0010914785921853536,-0.010706211766619905,0.02702444949583773,-0.004797645584779956,0.004818938466967075,-0.019223153725557114,0.1357645685922495,-0.11128298469423499,-0.12234908985019619,0.05861806573252812,0.02074830900169125,-0.0067282383719729005,0.09268798407646493
RSPO4,,-0.026497319275943298,-0.022073544474089192,,,-0.005442542503709266,0.05110739859469326,,0.004477888724390898,0.018172564791324612,,,,0.08569321367096609,-0.025200948474965165,0.06261848412314579
LEFTY2,0.012671687361514456,0.1015645691721155,0.047810487257315314,0.024156946946627924,-0.01596298836264818,-0.004838000724521284,0.01131063167527508,-0.01957024066633763,-0.02022850046697306,,0.08900571021483214,-0.006438746216836544,0.0013542335174121436,0.015702268934602696,0.01980314462038933,0.09115097098420812
PF4,-0.023250102792428735,-0.011784118175577325,,,,,,,,,,-0.05563592120747596,,,0.04490060281105749,-0.028933727275734608
ANGPTL2,-0.05538892142201253,0.0682137291853694,-0.018478499480578378,0.016133183662193535,-0.030682127502212737,-0.012736954864326234,0.04921616210441428,-0.05270846157464692,0.008497584837321173,0.06354769556499615,0.03887080727732678,0.04848205968819738,-0.04701592776540515,-0.07607521118154023,-0.022580835390460154,0.14596602817453438
LRIG2,0.03171092205123028,0.018094801599707333,0.009861557876470061,0.04811753201891961,-0.009068337808775442,0.05171847741036599,-0.01190385480419292,-0.06237163864686744,-0.03578832413669949,-0.017502065382462982,0.010249897680628723,0.12285015640367916,0.059268161796929196,0.01844516393810644,0.05105789659616993,0.10371680519222401
ICOSLG,-0.05449139156320955,0.02859319741903127,0.026887354234546867,0.035795504688797414,-0.0012687825308491047,-0.032297350884788606,0.04682756430088876,-0.04407425797962336,-0.0552309896953464,0.054559236097248436,0.08361378444413965,0.09183696673802776,0.004757551387243466,0.03152422743543431,0.06374175693271021,-0.003814139482548992
WIF1,0.002665160734972502,,-0.028880459119692045,0.005374330422493321,-0.030590024144242355,0.057867993077673485,-0.02391863861526832,0.074881342957057,0.020861562140047495,,,,,-0.05542699569751807,,-0.001044276475816791
NPPC,0.02100244254457042,-0.018280073329581255,0.023112128630855436,0.043263086521301224,0.04578800934905962,0.009729452073697594,-0.01191245498051197,0.09528814189645754,-0.07767348582587355,0.03218865371111887,0.025141416056539082,-0.007133189132796362,0.06591141611349469,0.0643187439644178,,0.10996858478728493
LYZ,-0.023186342084388956,-0.039743163791045547,0.046506058593440126,0.006565412790532542,-0.03265910093946456,0.009878064185635227,-0.003358152865065842,-0.10553597492720561,-0.05839456142605388,0.08017792053212733,-0.04929042580232484,0.12011773871034871,-0.034333087412427535,-0.0007152276912143454,-0.008983406470650523,0.025032495025201325
EREG,,,0.14282441376540242,,,,,-0.03494622850885246,,,-0.056809328433753956,0.05561389305218569,,-0.05708303056685931,-0.028856923049455186,-0.04377968591504936
SPTAN1,-0.055347255023377326,0.023326115572311637,0.0071073456656520345,0.022327502910672377,0.01922698729444261,0.029262182773391907,0.01807821871230147,0.22820758958377305,0.017680664535083854,-0.019737463838498344,0.04490794718644429,-0.0037387451671350718,0.011917248732926752,0.09431813549476056,-0.014610843237368542,0.051555319205954596
PTH2,,,,,,,,,,,,,,0.06435749951178084,,
LIPC,0.05705634708001546,-0.021176938011438103,-0.021370824148493697,-0.025573673262608156,0.045735826109415234,0.01431364170182874,,-0.023026248707499565,0.028581595793253707,-0.05699785150961591,,,-0.0425962415386243,,-0.024159256192206362,0.0018201229086118802
COL8A1,0.0026222213022644024,-0.06448957549829168,-0.027501031398536303,0.052228662858157214,0.01633349980739719,-0.05282560049217251,-0.023530261936967313,-0.051578170120330155,-0.030117606412681925,-0.011372388961204781,0.01942107660359802,0.11551516937045057,0.06499728866005905,-0.028997417097961328,-0.019611302278505688,0.08381516990569284
GSTM2,0.03859250094951822,0.0462183546413257,0.0183884817285085,0.01278680695434324,-0.029810618602908706,0.01708891187907308,0.009288748248258509,0.004772966025020994,-0.04824263014164571,0.026562456589674554,0.08521691266396164,0.01469365530842688,0.05728997514769552,0.06329927687026772,0.06682170191424192,0.05098759731807374
SPX,0.025689325374744117,-0.02597266067959626,0.04104593213646363,-0.04040366221829765,0.017475974939338453,0.07828377887065997,-0.01969097658398673,0.0350737851557913,0.04470330621204084,,0.08996485024072685,0.06383958676598628,-0.018075120699911303,-0.08306038508550365,0.04202314686168572,-0.05587180113575813
MFGE8,-0.035471274950504714,0.011775237017918052,0.09937891947946134,-0.028517073669272523,-0.013344944981118718,-0.009847194795494741,0.015883248289016952,0.06759195552673766,-0.008745673762342457,0.1455502044963319,-0.04315621573513102,0.05949007884372596,0.05658218634309774,-0.05995287125632352,0.07049361136094812,0.058144406724193534
TGFA,0.004971633273116469,-0.006256340461672378,0.007758176766198639,0.01913436933132822,0.00782942441486203,-0.041416765024858034,0.009798703715117377,0.023301973434544737,-0.005076178447208384,0.0067416579065435744,0.09766435449413767,0.09358667259359106,-0.08329948065950835,0.08713594488801894,-0.003459474113367547,0.04794468205386266
SLIT2,-0.06805694225224668,-0.0037063783080712913,0.014704945773007166,0.055650908516454,-0.02763680942971937,0.01587859088231183,0.06122143279244915,0.11395359710233002,0.07894971882016587,0.06313003799079939,0.06538024108886965,0.0663693329387158,0.052566462370736214,0.08023315638860093,0.04058122882587758,0.08827650421944361
PLTP,-0.021249615186872718,-0.036770674719206836,0.05759023152435995,-0.00830885700192169,-0.0037511516906857745,0.04027715134784395,0.008721538953266083,-0.07963164209396072,-0.006102186195871526,0.0337170796648895,-0.10282770191440349,-0.08897865470872385,0.06631402686776515,0.03724317355074147,-0.07100691832645979,0.07389097282148542
APOD,-0.036292701540921346,0.05450896547699864,-0.06469239134984923,0.006981426511387304,0.04345987977061595,0.02263951999575242,-0.07182671010069551,-0.07283343973805997,0.03638330057809197,0.01561134073895006,0.00887389965384272,0.12498106065522747,-0.04890291805872693,-0.10236090834835648,-0.10151315150361892,0.011129273512052153
B2M,0.03667085072494709,0.08162866076030988,0.08984273395907481,0.013981123959919798,0.010590974889552565,0.00657217007354624,-0.011090377637743384,-0.15632085614999866,-0.023087028971105084,0.2054207791245623,-0.026753032087945706,0.015083412370903541,0.03513893776146924,-0.013864379836655671,-0.07243233451939488,0.08330922118704741
OMG,-0.0162748528282464,0.050762593500434654,-0.026785169836734457,0.003664621385146396,0.07348680809453524,0.019065140347912898,-0.01875513181165469,-0.045043025817889944,0.0038845021030552034,-0.04013212513610953,-0.021434589685066723,0.10067248557598084,-0.04548234050598461,-0.03285417778800715,-0.009169007116687196,0.04087750172580034
CXCL3,-0.005225306568254176,-0.025808373495858808,0.08468180351311193,,-0.02055725734767172,0.012010731235793073,0.02709817086832602,0.04425134591785111,0.0005099764541431304,,0.06948170557287335,0.040599714403868406,-0.006678882512433129,-0.03287969918095374,-0.011274212735966583,-0.008693837502113609
CXCL10,0.014232855414352376,0.024284684311886056,-0.01603040100046706,-0.02254164676979673,0.0030003518878319317,-0.023919430931597877,-0.028248718662916634,0.027589825386846015,0.018486102830054262,-0.08336074849869246,0.05529244720471611,-0.0064104699717548565,0.012285889205611416,0.015772095834643955,-0.027415928416419103,0.010158952946917077
RSPO3,0.015959481944760552,0.05034057611005154,-0.021370810972332264,0.06894502357611877,0.03741960455747662,0.05599439232578951,0.021403769354151767,0.16103629489076357,0.05330361846025077,,0.14635754476299243,0.13457706083812943,,0.106788439072532,-0.013617259316981652,0.011679921392629961
CORT,-0.03385071889219321,0.05556824265346866,-0.02593670579114809,-0.03794130616339105,-0.03426921577985192,-0.030866668432543168,0.02878394601758167,0.07034971563187128,-0.008712888794000274,,0.0663551232995398,0.07992204823641778,,0.04811423588259197,,
NCAN,0.0013887989336267112,0.010585139414553843,0.01913261947571551,0.020395933832365837,-0.009541749361970744,-0.030938924921042735,0.03318106113301461,0.13209388509079326,-0.002525581482019775,-0.040260261570765885,0.0083634532997247,0.035022074003471806,0.018085940663968465,-0.06178175327554594,-0.07541996754428625,0.04303938543960445
PRG4,-0.03370678763531956,-0.013506459719289642,-0.015301423931037603,,-0.022271914746792028,-0.025175491160801804,,,0.03697301265144403,,-0.032300233519675876,0.027270089677442502,,0.002605580449415023,-0.0308467622526764,-0.06591165239710974
ZG16B,-0.008919258046982438,-0.01567589834076212,,,0.009207434644228836,-0.013458655042453381,,,,,,,,,-0.016979256880446266,-0.04469194334460044
TGM2,0.026563892760584486,0.04779155457357092,0.07024362262630014,-0.015390788194698773,-0.017464758218591062,-0.035790932946844496,-0.028732665619846613,0.031140926616259883,-0.00012017265474969873,0.08925841206517122,0.06463806105288632,0.03716889395573953,0.012098929150364401,-0.06784242982979188,0.0021875113765706462,0.09571847198205619
VEGFC,-0.034838336497377546,-0.024072127705860622,0.08250993051661865,-0.033807225851654264,-0.029364121234025743,-0.004554012854058179,0.018383102357213202,0.01646708105977234,-0.008048744542437236,0.2964073310704873,0.02206418832556481,0.0429923703485297,-0.0339767189981235,-0.011292810752418284,0.01121961604059611,0.004719205129760347
WNT6,0.04372353473263519,-0.018681172922215005,-0.021083889039309734,-0.016914923386340562,0.0465891415037747,0.07169523544688071,,,-0.020047318615765,,0.029175317472557985,0.01673292973490183,,-0.045798240381932885,-0.0205059423156466,-0.04618018602551948
NRG4,-0.0206433511417718,0.05355446728090828,-0.004540457510805702,0.049385043481745196,-0.027741082708682863,0.01629626517911229,-0.0354196045454274,0.056108667250702786,0.026062762997755222,-0.035801097494709735,,,0.045532676763769035,0.03756031878878409,-0.013617260843151539,0.028581239362261524
PMCH,-0.023792573131968787,-0.022776421825841043,,,,-0.019699743345752457,,,,,-0.04170364742533176,-0.0023925441578692055,,0.059513045046431394,0.04185650158843201,-0.047841098065489696
COL9A1,-0.009997204037494612,0.032535595593731786,0.08206532445780418,0.01384096709452043,0.004645644139406246,-0.003091674361653967,-0.020465501949647094,0.005643067938895808,0.013924275129774122,0.13304453748491582,0.10786111376522534,0.10351398146585365,0.094718823435856,-0.09814234947529722,0.014436905480778672,-0.010165534186467725
GDF11,-0.017661541159161475,9.655490332655002e-05,0.013780393538125208,-0.036306997070332574,0.030708932601408407,0.003376077039574688,-0.017710587743355738,0.08015468207364322,-0.06729832615703377,0.036598453478725805,0.032773751641481566,-0.015958403161444375,0.02558758991733432,-0.02848055277904961,0.046407353470092345,-0.01686572697163146
RAET1E,,,,,,,,,,,,,,,-0.014938038391689076,
IL24,,,,,,,,,,,0.023017255115946718,0.12257101008654663,,,,0.05453905357846868
SORBS1,0.0030629288032077077,0.0616668730581694,0.012894947262339689,-0.026983126328409685,-0.0030499429845641506,-0.02147068278262076,9.931864430881553e-05,-0.008461723993242297,0.0766363420936207,-0.0773785790340621,0.06514289386983196,0.014272708515819283,0.07563153258290549,0.004550269404457474,-0.02788282486722332,0.00023063488366053603
DLL1,-0.03503512809045777,0.023707851121620854,0.07809704498449889,-0.036631542749285956,0.05729717619127482,0.0098560464269906,0.005381371811981947,-0.059983661252449486,0.003911057437173339,0.10388908912137952,0.07734726336978111,0.14412553587568494,0.004498331401903007,0.0338387693517598,0.0019621734350963,0.010876741518511143
TLN1,-0.0273321125007801,-0.01857902369653825,0.07813925228284375,0.04690837463392005,-0.015344202305755398,-0.023370329954265176,-0.021587913944859757,-0.09311141922326198,-0.06034580297613956,0.12359305292791378,0.005919890080991924,0.019635779365572308,0.0703402326544117,-0.028073226258901674,0.008453759231145913,-0.010157785498957564
COL2A1,0.010458360615643574,,0.16989478167608715,0.021111312936105048,-0.020557264343534224,,,,0.018597863593809022,,0.036971846094649465,0.0251524151341131,,0.023528576950223843,0.021245209191224308,-0.0042270744142235955
SHH,,-0.014035429220828084,0.05526286097260978,0.016233191450099896,-0.01616050761226025,-0.004372806128003417,-0.019958665200007737,,0.05855635912647826,,0.08201539099238224,0.05681062646830728,-0.061612177911936655,0.039224176611248274,-0.01610365780230465,0.05120556060718276
PON2,-0.013099452866763412,0.04742275917125594,-0.03709806257195762,-0.07451884222156664,-0.028621677304805776,-0.003675400386350047,0.01992077598246652,-0.0531687885098796,-0.023234593253948093,-0.07993663277198883,-0.0045538999652731844,0.08804391215833639,0.10238073015512697,-0.16101360389538258,-0.014945245501523048,0.04964179648073369
ICAM5,-0.02747398356348636,0.01867683738611357,0.04763523542606915,0.010179405696735906,0.0015236861375584915,-0.0367732248232291,-0.013382640588523,0.048102680522123596,-0.034859706521780484,,0.0526023972229437,-0.003961646113265044,,0.10624601212516271,-0.02936398620578215,0.04530149177518265
HPX,0.0972594352142335,0.02747517298549132,-0.018460745382048213,0.047251625053088914,0.023105724697582902,0.015400153654407072,-0.017382894649687675,,-0.04537064383294584,0.08162065644224847,0.10033910634311487,0.06330172010896803,0.018801479996845977,0.03997022797787993,0.02663893711799342,0.06950756166415836
