,MGH258,UKF259,UKF296,ZH1019T1,ZH916T1
TG,-0.025679464710514643,0.00256908371681025,0.018015105217032767,-0.03309958549423471,-0.02334087581997258
ADA,0.03208180422641311,-0.002207852169608342,0.019378909351134562,0.06070004516008203,0.06559200833666409
LAMC3,0.04129988800804778,0.0023555099903549317,0.012603011036909334,-0.05947319111348417,0.012373008372136732
CCL7,,-0.011368324871046106,,,-0.012541837466072556
NGF,,-0.026047735886067225,,0.06527185252220817,0.10838613075384347
TNFSF15,,-0.012659185761556786,,-0.05354867220672665,-0.033137705993246974
HMGB1,0.05168542470377127,0.02573476795787077,-0.0262962008832146,-0.04319392611188476,0.012988421539644858
ITGB3BP,-0.029445593976419514,-0.0018112337603047254,0.06927512378047522,0.07625805706106968,0.01562272897631202
AANAT,,-0.011518565572949745,-0.030452415685997714,,-0.013269787061045684
RELN,-0.02128895706289651,-0.01999365030899388,0.015439856125296313,-0.07207587232518015,
IL15,-0.042560911233759866,0.017004217094400975,-0.035390367723708585,-0.01958108538249481,0.044767567613029205
BSG,-0.03016452103923541,0.049082505106476035,0.026937584183370424,-0.05010798758909095,0.025528752435540793
ADAMTS3,0.03312121444706048,0.03858728470366804,0.021649263867051752,,-0.008987634025635169
CD34,-0.0322672010387982,0.02909358556066972,-0.04684679587597754,-0.0088800327979624,-0.005021103657058663
PLAT,-0.013293184298033042,-0.035164563344952486,0.00422285174537149,-0.008749412361890248,0.003954820331931161
NTF3,,,0.03703723307232729,,
LTA,,0.045100745709585756,,,0.05251886560052103
CKLF,0.04967326848754731,0.009027479502978211,-0.0039268244966863715,0.035312471304042956,-0.017548425783827218
CD24,-0.006826228183849884,-0.03205189148613645,0.08488496529807968,-0.002133114541151723,-0.01122551244569749
HSP90AA1,0.04598461617025513,0.03443971560909276,-0.013724685238227391,-0.035889973815396534,0.0327634840689602
BMP4,0.009295790481140506,-0.033994682831649206,-0.002018516571320436,0.07390997291076638,-0.0018150672424225222
SCGB3A1,,,-0.025686910476760392,0.027525581140432926,0.007271611875823651
IGFBP4,0.04875619275984231,0.05862243239126455,0.004849200143035426,-0.07776261382075154,0.042320098247429994
RSPO4,,0.029265450435237195,-0.025686906719468657,-0.07932943778988708,-0.023554327751596934
LEFTY2,0.048320165854419485,0.003364225847182467,0.033182410752856405,,0.056007494214295926
PF4,,-0.009918639480632983,,,-0.01785912944652593
ANGPTL2,-0.014138381866864952,0.008187279631975814,0.037851455329747756,0.03450077979778899,0.031601492547246285
LRIG2,-0.06424687573547813,0.03237606211338077,0.02510878848222639,-0.014863456467423113,-0.005588294895071794
ICOSLG,0.07009673527478352,0.02768003647924281,0.04296269561914566,0.013044083808603519,0.008638529366280765
WIF1,,,-0.01666745962276727,,
NPPC,-0.045531837089806945,0.040390617872393134,0.03238956143887585,0.03530939464208729,
LYZ,0.03574398812741355,0.036406438568297644,0.00852052926523341,0.010287612889651628,0.06557618463415339
EREG,,,,,-0.026971422289312028
SPTAN1,-0.015645082624161106,-0.001862138627576444,0.043101961143171226,0.020337902885150506,-0.05624656163851034
LIPC,0.027264797909406804,-0.0178245338607084,,0.07488650494421879,-0.022580699260241355
COL8A1,0.10160518344094738,0.002229286643932412,0.04375834992934876,0.17388028299543162,-0.007117819914219552
GSTM2,-0.02075982404302253,-0.008440643033351231,0.03825940718017076,0.031681032167872006,-0.027265934650223696
SPX,-0.05063748055837891,0.0814727297999407,-0.018809853639534475,,-0.0461922009022575
MFGE8,-0.040837991269234604,-0.0321881915574502,0.04773222583892446,-0.055242705723173906,-0.010289743021862042
TGFA,0.05581276333541891,-0.003520835895268295,-0.0171599856683558,0.052111963068523406,0.03692120533298645
SLIT2,-0.02642789298444096,0.023017127290811307,0.01727684705853361,0.02648713241312139,0.04368893147083183
PLTP,-0.017947226895464734,0.07181830560772179,0.10645961390704284,0.04931994695756107,0.05397067054200624
APOD,0.02474974112932364,0.0159399879757774,-0.04827833359680048,-0.09661781539113559,-0.0038734331348574767
B2M,0.02416981376806094,0.017336620501088897,0.10739642457518969,-0.04483220687134214,0.08403139784275257
OMG,0.030605301936681147,-0.007549614808261192,0.00837732981351336,-0.0012261079822282303,-0.06440869205836047
CXCL3,-0.020679754377389923,-0.03848718774768403,-0.027479560576567252,,-0.020235883687520648
CXCL10,-0.053842999415181884,0.07121252669628426,0.036331830415599356,0.03812879038041431,-0.03142670594266955
RSPO3,,-0.011518564721858162,-0.013740914929704005,,-0.01272751259141314
CORT,-0.025679470084127236,0.020214405654241027,0.0017216333902874761,,
NCAN,0.00592604791782769,0.023599227040058512,-0.024347953660503564,-0.06919491037299505,-0.04478555356379415
PRG4,,0.16562498311096574,,,0.047373341235521726
ZG16B,,-0.013194333412177857,,,-0.015869838468099227
TGM2,0.01411573334226654,-0.0012744574241763606,0.029670798931799306,-0.07213692710875659,0.02411156386021296
VEGFC,-0.02567947173754717,-0.020261402057306747,0.012017594755223666,0.027554816991410942,-0.020876409004543663
WNT6,,-0.015723859565057004,,,-0.019166091571430358
NRG4,,-0.01383577357810971,0.004728029303852867,-0.06331428671163941,-0.012727514017863645
PMCH,,-0.003733363066532849,,,-0.011322004289755216
COL9A1,0.03704568692236717,-0.014450455688348591,-0.043654219645213106,-0.04880276558665551,-0.07148506956776424
GDF11,-0.08683127791482675,0.04180847241395854,0.037325964718702774,-0.07371950885667125,-0.012517888377341621
RAET1E,,,,,-0.013961992446169977
SORBS1,-0.0008099705360496614,0.011932347560468147,0.027030771696401737,0.10160976719205991,0.024444800048112735
DLL1,-0.03822424104856692,-0.014962827678381559,0.040872460127099004,-0.03548433899037906,-0.03308801872411652
TLN1,0.004305718398589371,-0.0187264418078929,0.04813803268701402,0.0624045302326147,0.03340173529325262
COL2A1,-0.024119589700731834,,,,-0.018522832600981053
SHH,,-0.011813557902521204,0.008410340243691533,,-0.03336204639476988
PON2,-0.025405601803430166,-0.03629858222244098,0.03371868956392638,0.03086395374834889,-0.04765882410832343
ICAM5,,-0.018412268472289658,-0.035325961597016696,,-0.02744535412512168
HPX,-0.027397010429485724,-0.028743993522917715,-0.0028503062222208116,0.10625716813046134,0.05651760229491246
SFRP2,,-0.013454362217351988,0.0384339640745554,,0.04971645449307087
CD70,,-0.022868587627825863,,-0.037342167475435235,-0.019418122321000323
HP,0.0029651040738437064,0.018268482040596164,-0.0032311855289506985,0.07367759529165885,-0.01903896890793867
CXCL2,0.04368557755045474,-0.00803828414389286,0.04889153698264442,0.04024972665348346,0.02924157183947508
NPPB,,-0.034479900088428266,,,-0.012910645505081201
CCK,-0.026024527936406017,0.04941039508879914,-0.09557578555555776,,-0.016748592518654567
SEMA6A,0.018402239071407245,0.0307503729093583,-0.0065580419895484915,-0.038558446885994094,-0.04153243126091017
IRAK4,-0.021806936944142524,0.03352050887068097,0.010689136913515297,-0.08399945520152698,0.04533464208689473
GSTP1,0.03804755543858178,0.0031157151160127496,0.05976819725653718,-0.05656086660569879,-0.011080902007044126
VCAM1,-0.03546408701564807,-0.0027703633455325284,0.04471236616347516,0.10703015303500471,-0.024453315331584253
NXPH3,-0.008593678972431885,-0.001411050426562652,0.05218662407804984,0.036892116722927186,-0.0007880278534572372
MTMR4,0.05454261692854491,-0.014434194660205645,0.009833426148921642,-0.02826280309435648,-0.022755805525067875
LAMC2,,-0.02640537597298776,,0.01083762589152101,0.1288332669385553
IL10,-0.026673151945150297,-0.009195412373900888,,0.02934381838881697,0.11519189509983485
SEMA4D,0.0010744400331275032,0.06555353888842697,-0.02851461663139388,-0.07439088130369907,0.006901233501991514
TRH,-0.02357868280569076,-0.028003931355440013,,,-0.01446078877260973
SEMA6D,0.03928141952226584,0.029120069503201503,0.0016984926924500509,-0.06512790697920147,-0.01316569525364902
CEL,,,,0.025107576010088166,-0.00672622254425471
PDCD1LG2,0.06877519825651064,-0.009578701745281887,0.10656832183141514,-0.06152278738869411,0.010886003199527535
SPINT1,-0.02214492010274128,-0.03292007944498791,-0.028495204472115697,-0.0648680552433384,-0.024963603907273178
CTHRC1,0.009775940206522194,0.009294595235572318,0.027827410771644003,-0.058549509978768725,0.040426221518084636
PODXL,0.055956483870343195,0.004921546346142525,0.02446585681488075,0.029363229406166903,0.0011165830131409542
JAM3,-0.024767298131184546,0.005778785348650684,0.025866843378877392,0.0029130182943741204,0.025777346362545556
TGFB2,-0.031130729985394946,0.0070505767787066515,0.038076170514664415,0.0066666709144123275,-0.03407258969994105
COL18A1,-0.00015445997525167127,0.003092353746780429,0.026205284897783003,0.01452246996300672,0.04912383867630477
NODAL,-0.023513973990753747,0.09231761166019478,,-0.03724895484049576,0.020928333386719143
INHBB,-0.028853055893305522,0.032544540572515664,0.007727153256247055,-0.005704389423611401,0.01377847594283945
LCN1,,,,,-0.014623536691245472
ARF4,-0.034385103770332985,-0.03089665737373403,-0.044437431887704444,0.09162954576775853,0.0685493748140294
CXCL14,0.02691341715858564,0.0054705568423620895,-0.00579946768702204,0.15159241485533262,-0.04392282151134745
LIF,-0.031847441684189695,-0.03205498330075124,-0.011212257859461562,-0.005001430936070181,0.0373840954937387
IL17B,,,,0.007210301949521878,-0.024701199631017096
MMP1,,,,,-0.006582910793474893
MATN1,,,,-0.06606221565966143,-0.017587409234667964
ADAM28,0.045073493849881185,0.025544588549789526,-0.014563757028282474,-0.03277873592289316,0.030266443019093932
TCN2,0.011019788155991873,0.009057636877761755,0.005960741654809129,0.022324655820262572,0.012937174715358388
THPO,,-0.023966683895697127,-0.004110121736645236,0.010452471676412828,-0.019038974703813657
CUBN,0.021456454811883584,0.04144757663195871,-0.026014600937611296,-0.06903540522860217,0.02530376736070162
TIMP3,0.0164709649804213,-0.06216607677930358,0.010768522161942238,0.15916324394745973,0.07833774029280954
PIGF,-0.07260140807804291,-0.034684607193620036,0.0011453848742455734,0.05322558496901726,-0.02607750753223859
CRH,,0.008296467616156874,0.014105953426043852,,0.01633976155216077
BDNF,,-0.003904514431186766,-0.0086534188094476,,-0.00025910801733033067
CCL5,0.03468866452392057,-0.005308838842353446,0.028773758858402727,0.06616744074141741,0.08931335038616467
GAD1,-0.04775138408585002,-0.018912351107393317,-0.04894637349735528,-0.013770617484260703,0.0012393594746880347
COL14A1,-0.045709258552654106,-0.016954551590101674,0.061755963141226146,-0.009054011728601964,0.05229639553070142
HLA-A,-0.03757860431586472,0.03879176170632613,0.0621343915339472,-0.0540905037701838,0.05450600505808805
CD5L,-0.03431539446588182,,,,
FGF18,,-0.010586569655438261,,,-0.014460789932787467
ADM,0.014121545616646277,-0.043436145217209766,-0.01330202942133875,-0.04483757617749749,0.01703842122141523
CCL15,,,0.03487421305184951,,-0.012541841986068487
GNAI2,-0.014278044808545479,0.04342381817059477,0.053704843003247,-0.0437666343156999,0.05033263757410148
HDC,,,-0.022736976721948386,0.021790372765038084,0.005856020505675887
COL11A1,0.0015453979203901617,-0.030265048180946736,0.04092648233578783,,0.046916013452028886
NUCB2,-0.03131378958071497,-0.03354434431916158,-0.0133694588219635,-0.04775784305815243,0.0024875190497514986
CXCL1,,0.03644170915807465,0.04684098942782274,-0.004045798038333826,0.06709955007327406
VCAN,0.030755747945160065,0.012796261202583903,0.029497189101088582,0.017311555386287876,0.040510673777553165
MMP7,,-0.021046820603612074,-0.014838227940205012,,0.028556741353876654
PTPN6,0.02574746370348923,0.0020037340137843565,0.008296462941003658,-0.012693406385309339,0.01043613199939399
PTGS2,-0.05110458627794155,-0.04895682493108301,-0.010771444580019147,0.034501460085795126,0.009067483501775005
XCL1,-0.023026107441706033,-0.011518566660455929,,,
CD58,-0.05014612108136868,-0.009871310368821674,-0.0037590452981142637,-0.044864437397192036,0.012032214628109085
TNFSF14,-0.03766700383231433,-0.00823553395176141,0.02597268426461842,,0.023813039420817146
CNTN4,,0.06346430043053838,-0.05060911587685206,,-0.021340724088423416
NTF4,,-0.014570482400496389,,,
INSL3,,-0.010586567578944413,,,0.08049004194920073
BTLA,,-0.01680410005286888,-0.0274048525150009,,0.0810627841537437
MFNG,0.06761668293649224,-0.02165594957930778,0.016366732801938694,0.026010004133052027,0.0148340793572161
ICAM1,0.0016229837630003885,-0.02426451715122567,-0.014253591510734596,-0.009890489185258948,-0.020925656603261983
PROS1,-0.022854980816466593,0.04014766231521995,-0.000580815806673452,-0.0021105035554280604,0.01839078633585492
CLCF1,-0.05167951363590936,-0.02403638244401401,0.017783857830371997,0.045158841578295535,-0.012138904658164048
PSAP,-0.0012523441960081338,0.03778597271115706,-0.01920932559358689,0.021957281620329,0.018238401538752242
EFEMP1,0.02016584629453727,0.022737120149822355,0.06023844315855461,0.026786870575263116,-0.0140663508607468
C1QTNF1,-0.009053348434442143,0.0468417901760912,0.14437027508614467,0.013968492801577586,0.00839877997628827
ALB,0.11930535362763807,-0.018794939315858725,-0.005957931159284938,-0.0614010279995255,-0.01941812838115991
EFNA3,-0.014612957538365648,-0.05825863772964881,-0.0213678080666538,0.00017387520717256023,0.00045879983301896806
DRAXIN,0.054323432133648535,-0.012797759376044751,-0.025686910476760392,0.03707864126562455,-0.009208003806593108
RAET1L,,,-0.030765856169147957,,
NPTX2,0.027042858196353454,-0.025695835705779168,0.004429545485772279,,0.015127405999027546
FGF11,0.03581500455997164,0.014750581439995256,0.020045584127540636,0.06661318536059169,-0.0036478473918370754
CD59,0.03303005418257343,0.019548103009309467,-0.02873601547998828,-0.059500068455717904,-0.005236595319664985
COL9A2,0.06785587723807371,-0.020939862301083568,-0.007716401760427948,0.010878083483319539,-0.053530796302851485
DLL3,-0.05283554483061258,-0.010531631686156024,-0.05009520588637504,-0.015037685459956176,-0.04695098578883846
FGF5,,,,,0.011895390716370188
LIN7C,0.01225946276682322,-0.040985212340778204,0.0320951818813812,-0.044328253570181046,0.07180467998643318
GDF7,-0.003583150097700422,-0.018889527317540268,-0.006599037878803613,,-0.024495930278791735
PSPN,0.06513272986158043,-0.04438142546350302,-0.029982694177333253,0.019132754541274652,-0.01522503240921034
ANGPT1,0.007800911496189554,0.02185399561956921,0.026983861409891962,0.1454131335365254,0.027651126847471057
PNOC,0.12499081228255368,0.02196865908455031,-0.05557708765895464,,-0.017723744740811655
L1CAM,0.10030585089827206,-0.037035698173657206,-0.06146648766164098,0.10507726455774452,-0.021570643595779104
APOA1,-0.012127921874924001,0.1082099195943662,0.04440040523039627,-0.04633294894786724,0.03312556978495785
PSEN1,-0.014743659003649953,0.004583958817091894,0.047745258303747644,0.057378742565209036,0.03449309292883755
CALM2,0.01920804788650771,-0.011353177113817444,-0.058916474976108926,-0.027039165791414795,-0.025441408433603818
CLEC2B,0.042316587258425645,0.010971542558270198,0.0197973020740818,0.016933382537746098,0.0619198520276895
NTNG1,0.03286477797001219,-0.05591519587079125,0.05889605507025492,-0.05848428403866187,-0.036025643817087956
LRIG1,-0.00584427963644708,0.008094642024325189,0.05064155931318614,-0.01587634681768467,-0.03989036117257813
CPAMD8,-0.020986435753698907,-0.012522020421712042,0.01449769282574563,-0.008214574432035594,-0.017993613375727413
GHRL,-0.019838630827143995,-0.007199755550122606,-0.013577463319502,-0.015941501430559876,0.1485642117357177
NPY,-0.01523928082277963,-0.014108581084720418,-0.009072110170901688,,0.03535837234234462
MMP2,-0.048899549311173185,-0.025181972184308184,0.07848327655118506,-0.0414617688756952,0.04668534344274266
LHB,,-0.010905734121044827,,,
PPY,,-0.003883797446473308,,,0.07040502190372117
ALKAL2,0.029333995079235592,-0.010747290814291164,0.034045797406799375,,0.024707849408920343
CSF1,-0.015029694103904529,0.056211274466807064,0.003089806786824077,-0.012176678401140508,-0.0046274203213570115
SEMA4C,0.0070827665270791805,0.014649600016333423,0.02938439995886369,0.006382969505239886,0.0007739706992471904
BMP8A,,,,,-0.015413356664618813
ICAM2,0.03911455544852089,-0.007089725425948922,-0.018720712348420883,0.020344367787838553,0.007698846369893574
SYTL3,-0.04014231917496289,0.04064144214777533,0.0014788403418386933,-0.016746128893958632,0.09956038456188367
IL1A,-0.024385901057750944,-0.030719251904021617,-0.004382846655697133,-0.13263844617256365,-0.017510118931913753
HLA-G,,-0.011518565620232617,,0.06089912696482899,
PGF,-0.06518918636296103,0.026704184490147248,0.006753790964326725,0.022146369139871665,-0.04372278427800014
LGALS8,-0.04623456586705921,0.06283994981675747,0.017767184064488607,-0.0476917597780059,0.020977050465823422
DKK3,-0.023080002000796723,0.04842835072986887,-0.05904730800408888,-0.034862711595913885,-0.0426749223528862
COL16A1,-0.05427052233698584,-0.0432550878167966,0.02112616733575309,0.00012146833934630043,0.03029032829230436
TPH1,0.05078880529327057,-0.006709140514158846,,-0.06331423357164849,-0.051232452985427
TNC,0.008823105911603702,0.0010285986948276914,0.059076903113851414,0.005599570619684077,-0.01753717861319426
TNFSF9,-0.020986425793195044,-0.018889528588160162,-0.02238247834597931,-0.0004870813773303225,-0.024392770953637212
C4A,,-0.012929380635329777,,,-0.020756440313506007
CNTN2,0.04599459317475563,0.009082432456968211,0.021192188001206123,-0.004814172700289965,0.028337568898729598
LUM,0.018374012465401733,0.018515105504748827,0.01653046074463474,-0.009432911997767862,0.046937687187095053
IZUMO1,-0.020053194668119095,,,,
BTC,,-0.020025777535637276,0.07090436879863816,0.05064212135847088,0.013580159068317988
APOC1,0.04418021541744282,0.04096002490133016,0.050505802073315814,-0.10111929239540658,-0.08807378928622925
PKM,0.11050908820928554,0.04567418918792632,-0.010662991072618205,0.028489211016686968,0.004524028325608297
TNF,,0.025176572184681067,0.036433892916526496,-0.0008270623266554722,0.011384092609410116
GNAS,-0.03563337301089853,0.0024416075556559216,-0.030510567326532175,0.009217641955050489,-0.018997791280700525
BMP8B,-0.039020513698224756,-0.016698953114440154,0.06156109441796765,0.00548088934948074,-0.011196894215158334
LIPH,,-0.016379828499887894,,,-0.023211063528839067
CCL28,,,0.11294476919922478,,-0.011968504778674283
PTPN11,0.04417673849027126,0.04341002070727625,-0.01016928825269983,0.0357785688134835,0.057443231242322784
ADAM12,0.050200314201804305,-0.020609598135582847,0.012868327494680719,-0.0770850834592301,0.04410386576874746
EPO,,-0.016698953582028424,,-0.0671637788097549,-0.012727510154561302
EDN3,-0.012895824498540981,-0.020787876124090825,0.001955024118695376,,-0.023125793285137627
CCL22,,,,,0.023754149403250695
CCL2,0.02563128203012175,0.020347299691931792,0.016931312894574013,-0.022986984668771356,0.027068279903727923
DSCAM,-0.023887339384551093,-0.03248038510622328,-0.01092638315849956,-0.07119306927174006,-0.018227359838526587
ANG,-0.00938191214122216,0.0011180708123749849,0.042525855614711484,0.06611191487055305,0.009259824321748895
FBLN2,0.04309620617900491,-0.025320422930606674,-0.01108745528950132,,0.07474605474735153
VTN,,-0.02147241617970829,-0.007520896121776274,-0.05753391354044814,-0.00017890182672289725
VEGFA,-0.07556280563742844,0.029623816134575622,0.04631297812735138,0.024364526403043055,0.03144397079134131
F10,,,0.01649060750560715,-0.041674346201230256,0.015407544869603674
SERPINA1,0.01629064129274052,0.021788435015702406,0.05383889853200067,-0.025625449891729258,0.035148197258856435
VWF,0.027753527885984595,-0.03341054904030069,0.029133583610424608,-0.07180519996216356,-0.012320658618344256
GDNF,,0.007426683198300499,,-0.039262517526897696,
VASP,-0.01721043971866023,0.08597056679080634,0.00824024008773187,-0.0371154091349811,0.07130107115500783
ADAM15,-0.02543416388545241,0.053230303077020716,0.030874442554603775,-0.10532408476018336,-0.019648034475473697
WNT2,,,-0.03346219796675036,,-0.01769653715291708
OLFM2,0.04592794534444656,-0.0025162078253313934,0.029787940710761296,0.07320433641179395,-0.01983754306524716
MFAP2,-0.05194721503242678,0.028156642586827894,-0.017815670257159404,-0.04517989921157012,0.01820087691008507
HLA-C,-0.04310847120862454,-0.03659612302575676,0.04418421040011165,-0.10389338890888533,-0.012275218121426361
THBS1,0.09693762966807284,0.035722791286277845,0.05258939545925612,0.007618782988458061,0.09615618877027933
HSPA4,-0.008707520431696222,-0.05700630183354905,0.029564834326790513,-0.018005174018213405,-0.034468869970078996
LMAN1,-0.058561571463379425,0.004823374732853055,0.01313412631169827,0.027167048984165852,0.028889422677854798
LYPD3,,0.011368363814107002,-0.016662594729790974,-0.014726318494444635,0.05466643191965424
APOE,-0.10271680313022612,0.03753077799648099,-0.05051214006451186,-0.02009426477180115,-0.04087007751808211
SOSTDC1,0.1398072661866634,,0.07108384826124499,,0.03896899551333851
ANXA1,0.014102721606785554,0.013582416636850293,0.15620359854269855,0.027946200263460206,-0.008291139167266927
WNT2B,-0.046792893861877294,-0.031845129137920036,-0.01117459344415097,-0.004181297250587748,0.033828491043429394
AMH,,-0.017012613771178162,-0.023734630886236372,-0.00404571095048469,0.08367887598635139
GDF10,,,-0.007159723230486488,0.0636611563711196,0.06105799682517257
EFNB3,0.01948682120097541,-0.020846921722726057,0.01317222771078919,-0.06809349956114026,-0.0031571909743918947
LTB,-0.024285295852289272,0.0010399410623240558,0.01750604888029709,0.10901722890805714,0.04497191359208549
ANGPT2,-0.020927085553928193,0.03962958734005325,-0.017969732641077717,-0.10959476564947497,-0.013073864639753883
ADAM17,0.03170720557167597,0.04912117387047852,-0.008765334332419356,0.037140070383242955,-0.0397978158330982
LRPAP1,0.031533518046810906,-0.008095150346322364,0.023678394304696086,-0.11488354064993406,0.030134437042727176
NID1,-0.03425417492809042,0.030015183502455113,-0.023952692857621992,0.007071716157803723,0.036544748688922074
MST1,-0.017747472006207465,-0.05896260788998169,0.021799435554047484,0.03759101628512745,0.022037809869677075
DCN,-0.012476408017481268,0.03680682783334917,-0.03299940820116719,0.004591584140536989,0.0428444614211469
IGFL2,,,,,-0.033628211113641164
COL7A1,0.0254701120078043,-0.01651212623394567,0.010904323844544156,0.07996432977688445,0.03147033126643471
CALR,0.031199555646908968,0.06087686777291878,0.02202402565656704,0.07613657028070855,0.018825221404774127
PIGA,0.003738032615181703,0.011489454703199176,0.022863651928360033,-0.004649075250048242,0.07035131119110373
CD200,-0.013661519454926654,0.02567625424122978,-0.0005451827267355962,0.04754201633807301,0.004612299629183349
GRP,,,0.01495522649812349,,-0.015102011881370211
CDH1,0.027643755505592872,-0.016625651832000807,,-0.08990009532147518,0.025348759409787994
LPL,0.041325522034171835,0.004851624677489414,-0.019278512443594898,0.05870126710467548,-0.05286182585659893
SEMA5A,-0.047002772225681486,0.041872857458556505,0.03398994110895819,-0.054481023053221354,-0.050530443039139554
SEMA7A,0.010734230927774556,-0.03207777953701024,-0.042303048465879164,0.03052056281716748,0.044685783449759355
SEMA4G,0.0024689643163015355,0.032151571634523785,-0.006062559580174453,0.0069362439809759575,0.030471684477082137
SEMA3B,-0.0023930500725302603,0.013416192713219335,0.0016536695691299322,0.0122109972956883,0.0020369901254137443
RPH3A,-0.031092479470424938,0.013093838577576065,-0.05660701369873586,,-0.0038272832491385257
JAG2,-0.039670229796971025,0.027552074254244937,-0.01168748054351928,-0.010916137915195637,-0.025003112895682
CGN,0.04015422318411005,-0.03814240238716982,0.006885541933868747,-0.06410680513205404,-0.008538358186352405
GDF15,-0.04433546788762312,-0.003987969314132387,,-0.004720285519462221,0.03817153880985606
SEMA4F,-0.0015847308749275069,0.012232164772083113,-0.029467223658344404,0.01673764719697528,-0.02026312837628206
NXPH1,-0.022781122182563483,-0.009140644023898914,0.0022406768763820915,0.007392063112396995,-0.009595617657332228
ARF1,0.03593978986351447,-0.02160694941804743,-0.004788978014073043,0.01923105183624877,0.04821801615069329
DSC3,,,,,0.019454914284448715
EBI3,-0.0005796928992343517,-0.016728847080318094,-0.011959733080084845,-0.0891697368018479,-0.012355354715628236
TIMP1,0.026950945672448826,0.027772736741890267,0.065817206762845,-0.04098867876701107,0.046928293209351886
SEMA3C,0.07498880742479734,0.023240643990096132,-0.006009765310865334,-0.014059834311920453,0.04858361922807659
GNRH2,,,,,0.01627411529328837
GAS6,-0.022911758208809627,0.0006801625043602683,0.024818627626920935,0.06017270495272474,-0.0013764485350504746
MEPE,,0.0012682508382091452,-0.02298072306450466,,0.07720135771424531
SERPINE1,-0.005389686912491787,-0.022600448870878167,0.05776650189404662,0.009718550738382072,0.024915378718260137
RSPO2,-0.022173371000562107,-0.013835771233211254,-0.07318060374391312,,0.02076131791880133
SHBG,-0.02491068759467372,-0.009064905574557663,-0.03905543257105238,0.02054198184472363,-0.026683957631175145
LGALS3BP,-0.020636080938085066,0.04248925246384421,0.062057321164381986,-0.018359442108236812,0.03358183875124143
LAMB1,-0.022335417364121778,-0.014603419441118128,-0.02165024088710193,-0.048760657684443445,0.01817260121763939
SPTBN2,-0.05721556346516292,-0.02629210622539824,-0.05509991317922815,0.059623368268306054,-0.00932302475881699
COL1A2,0.025248097995558823,-0.026419321609694967,-0.017068056861064454,-0.04365845486266438,0.0605597728037156
DEFB1,,,,,0.0850296253567134
WNT11,,0.04238996219506391,-0.029137648222309246,,-0.016891004434583214
LGALS1,0.059811632033950526,0.013668737571646569,-0.018915324907713648,-0.004078719383741333,0.032485830396845376
BCAN,-0.04373553409948503,-0.02215180215686312,-0.043215416647613886,-0.011833463644237456,-0.07439321457565544
