,UKF296,UKF304,UKF334
BMP1,-0.028348683250598947,-0.04369981568154724,-0.028329998749853744
NDP,0.002958249036519367,-0.07284681199290956,-0.07269875193865308
IL36G,,,-0.012722255139095518
RTN4,0.126576883721465,0.15493354600242235,0.10225222675112154
HEBP1,-0.00674157093349898,-0.0035496155652945498,0.000927425286136942
WNT7B,-0.014267904268265914,,-0.013983224528352812
PTMA,-0.06401727945975255,-0.10800800458611055,-0.1099677307916491
PDAP1,0.005319669170087776,-0.020820303228651013,-0.0020071051561188183
QDPR,-0.011328133672677538,-0.121109824863717,-0.010725248308256146
POMC,-2.444873957111028e-05,0.008455345669120562,0.05266963510545264
CCL18,,0.03564074046795102,
CCL17,-0.017659665791644626,,0.016932989900559713
VEGFD,-0.012953578424024701,-0.02322123331520225,-0.012455808758690417
WNT5A,0.016604116340804487,0.05538363778306759,0.0562461391175826
CXCL8,-0.012062935468766757,-0.01000684860893086,-0.03744985089609469
GRN,-0.03272887239568927,-0.060317170988274035,-0.01718373201815903
MIA,0.02458070388815838,,-0.017058800914352894
COL4A4,0.16016926253323716,,-0.016547669753056143
TAC1,0.029306346587783694,0.10565194504796882,0.1731224453677284
RARRES2,-0.009113214810634138,-0.06514371729916937,-0.04847595406748843
FGF7,0.009150764796974851,0.008909818357749595,-0.04451783670093797
HBEGF,-0.03326603141576814,-0.06733778131937045,-0.046022879293316776
PCSK1N,0.048377318779465245,0.13894229818284323,0.10140953557297255
NTS,-0.037321737699371665,-0.020906569273049774,
SFRP1,0.0465448287385541,-0.051458812684153185,-0.02246997293926522
MICA,-0.012242398854641439,-0.024568609921038577,-0.03314913959600442
TG,-0.012780223444175424,,-0.017458096082191586
ADA,-0.02075611065959435,-0.08264606288681609,-0.05319994620304882
LAMC3,-0.022206130800864865,-0.001858808417806462,0.03465890821708917
NGF,,0.16384422723029415,
HMGB1,-0.03469842377012292,-0.009388383675526716,-0.002801460001006623
ITGB3BP,0.04375594608987508,-0.001031492803812931,-0.02881011262440635
AANAT,0.005043254965555666,-0.01965526270797046,-0.015589990822777698
RELN,0.0040764419551318305,-0.03802937028896891,-0.01725946546811089
IL15,-0.013709764615538486,-0.011442134449512115,-0.014458995930471879
BSG,-0.0015811221867836796,0.04697978240158764,-0.10349372354025448
ADAMTS3,0.07626634097733592,0.05701774007868861,0.08008384092312815
CD34,0.036703238532645815,-0.03513355393016848,-0.010346523449782952
PLAT,0.024428036006199236,0.05641661907939411,-0.032218673687640705
NTF3,-0.023780911179228984,,
LTA,,,-0.014458997715297085
CKLF,-0.04733570584122794,-0.07967808522833013,-0.09956124287727601
CD24,-0.10843807664100971,0.005324919379559931,-0.05904748980171214
HSP90AA1,-0.008652526191972475,0.11270144442125589,0.09378665133700695
BMP4,-0.01125364600170405,0.038779669296161313,-0.012320559442705017
SCGB3A1,-0.012426559331757788,-0.019069156736676522,0.12337055646640084
IGFBP4,-0.01728014257109925,0.0005864293161526041,-0.0377982719650937
RSPO4,-0.012426557514092378,,-0.02005690613757305
LEFTY2,-0.013625872294339947,-0.020906583038638515,-0.01784947120673489
ANGPTL2,-0.03523742030394855,-0.06506258261939814,-0.1125988153074455
LRIG2,-0.022495865895809968,-0.04366561989390397,-0.04256320452144736
ICOSLG,-0.02358328560276158,-0.027495494992889852,-0.05907050217470031
WIF1,-0.02338420838165741,0.03491417157318412,0.13083079490714236
NPPC,0.06445893337090766,-0.040657579819052936,-0.047105597484550815
LYZ,-0.006052350982383596,-0.0862342348826243,-0.03300652408864938
EREG,,-0.02150676424116338,
SPTAN1,-0.01566112373200046,0.10430907350612831,0.09682256123927854
LIPC,,0.06411201607329389,-0.022713733282931525
COL8A1,-0.005996157868792956,-0.024576802263881696,-0.020718010720429603
GSTM2,0.017879356978568337,-0.03420677349078411,-0.040179557395967305
SPX,-0.00874018939076354,0.05846968903835996,0.09866342468437019
MFGE8,-0.08826051607450464,0.03104272560002653,0.015557448530321632
TGFA,0.019079363691849177,-0.02697269617808986,-0.03510774513579204
SLIT2,0.013597396028154286,0.027867901969722355,0.11491444435709308
PLTP,-0.03600411620745419,-0.07713206604466102,-0.004570575395269399
APOD,-0.04589682300660864,-0.09771534673977622,0.0468974074656538
B2M,-0.06379789695109425,-0.1404344501108943,-0.11013005686255188
OMG,0.04762912987765574,-0.0211126402968911,0.10036241745987667
CXCL3,-0.013293789855509781,-0.03027603546938549,-0.010413096682702329
CXCL10,-0.020194239785608137,0.018836390049568004,-0.016547670798461412
RSPO3,0.032155268561811584,0.06757867604937001,-0.010881485340644589
CORT,-0.009305593812610912,-0.05262657062019628,-0.01595981067949363
NCAN,-0.00812246214706196,0.13836435662993543,-0.0724968915129641
PRG4,,,-0.012722255139095518
TGM2,0.013330690425318075,-0.03981261063381214,0.0136677733201639
VEGFC,-0.034502771247945076,-0.02430254994924415,-0.012983568476798043
WNT6,,,-0.011331402936247582
NRG4,-0.021133913075167328,-0.027074478682441915,-0.015146847021292317
COL9A1,-0.026323344019177554,0.07853251913232587,-0.017259472088213084
GDF11,-0.016548085772428167,-0.0015058988706195533,-0.008117590068373868
SORBS1,-0.006225797767906769,-0.047808872149123625,0.02333764263525629
DLL1,0.008703383137315508,0.047036147849093414,-0.026390273585572874
TLN1,-0.004969053032423144,-0.06573654013220928,-0.11328621418580447
COL2A1,,,0.02074983905984875
SHH,-0.014267906295471403,,0.022825954438987047
PON2,-0.044302574310584944,0.03991222182164784,-0.06723005565688273
ICAM5,0.02840613595256308,0.09866745775100837,0.06970470063516024
HPX,0.01060722553288077,,-0.0256449780941673
SFRP2,-0.00192804565264797,-0.04735424299232496,-0.00277423109101985
CFC1,,0.002224688416889387,
HP,0.009840285237568566,-0.04985012976238819,0.043866364131586635
CXCL2,0.08154673592387035,0.0019922186066806203,-0.019969142703331184
NPPB,,,-0.012983569421130211
