,MGH258,UKF243,UKF248,UKF251,UKF259,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8812bulk,ZH916bulk,ZH916inf
POMC,0.006199433307420664,0.0403457396382256,-0.0008472166214032573,0.03430884166685786,0.004071764761626837,0.042922258924662816,0.03708017006747325,0.016963409409296484,0.024020763549124007,-0.012844963493928198,0.00219188608099072,-0.0626249872856185,-0.029012049021546655,0.026826051289712476,-0.034769687403629373,-0.05780821596430265
CCL18,,-0.040269532110475764,-0.015860742625230743,,,,,,0.043194901317184516,0.07016348934199321,,-0.03815060945993713,,,,
CCL17,,,,,-0.03325198830497223,,0.04011990453189748,-0.012944077591908357,,,0.021476500961513684,,,0.03141998009570958,,
VEGFD,,-0.04537199251822434,0.041701108229727196,-0.006588219376804304,0.03549052988656161,0.08988158649950688,-0.031066250887385318,-0.023073580970583114,0.030158371198395623,-0.018186767541790893,-0.018294988876142542,0.03518878626623168,0.026417392469539162,0.027592329741860152,,
TNFSF13,,,0.16078645777272782,,-0.010143869794095076,,,,,,,,,-0.008131231802323724,-0.02901802543838611,
WNT5A,-0.02960401022720729,0.013787531380071306,-0.024682818463937946,-0.025714415054217357,0.005170070799189885,0.08228071948852216,0.03553456621301097,-0.02067118204951276,0.028965537785313064,0.03802931439674404,0.03677178725336638,0.01613256874597733,0.08159051242661654,-0.023769079709935446,0.0686685616618295,-0.07709799925717356
CXCL8,,-0.06912140270566904,-0.011878507794270299,0.058172116999147386,0.010928700615910206,0.008897148508303004,-0.022248708285146284,0.03335231768671014,0.00011778439823041361,-0.013020069923957643,-0.014572716017736905,-0.11158457616680502,-0.0767776783624131,-0.012914228455724852,0.05218706333910171,0.02549195445109173
GRN,0.008009769243983307,0.07272210039475266,0.043299278673945715,-0.04623888930025358,-0.056792775462684526,0.07410284948033957,-0.044842578715083126,0.008711747299350125,-0.03713588805191267,-0.011558373606550229,-0.05889387443977625,-0.019114506317364215,-0.0015950762224708507,0.040203951613361176,-0.007225355460708177,-0.027464306670942608
MIA,-0.024392703171156195,0.015786056797125927,-0.03060628252826927,-0.019311487406611684,-0.015221290496330007,0.08245381085940078,0.0003828201433045417,0.061571911070718625,,-0.0246645240925496,0.04228006090802282,-0.04351811147956126,-0.009330393820838176,0.04230733964374059,-0.03382725581786625,
COL4A4,-0.02158256993917563,0.017497179578613867,-0.009367639851738925,0.07234750485616676,0.052212383554522124,0.005451082351911787,-0.030442704790575655,-0.01617316070533414,,,-0.02430508045870737,,0.029394343145216415,-0.05154812840686211,-0.032432037274340984,
TAC1,0.03194801117601314,0.02682037627292333,0.023703615415794084,-0.024683146403454405,0.03019094160406788,-0.09591359219267304,-0.001076403569029139,-0.02162891186490924,0.004371265733776598,,-0.04307368919486414,,,,-0.043379650669232946,0.131748966682384
RARRES2,0.0573645374536541,0.0020567464525340427,-0.04083788105262107,-0.00941537412762812,0.0497375153379614,0.1422999516773079,-0.004931168818419384,-0.012096805006233618,0.013771467659735907,-0.03220795346455048,-0.006405360282349959,-0.0648184492336716,0.03514616798561335,-0.03680780078441663,-0.008604478910381989,-0.0403710035381219
FGF7,-0.052964844365543724,0.020148472508079517,,-0.024508992993753878,0.0233716575356525,0.020484985575839287,0.01766171157596188,0.008243704739707512,-0.03800670832835242,0.0003655998575933696,0.03611186465781845,-0.017109533021498417,0.08703731613233677,-0.008294337453692516,-0.018941691830507486,-0.059790735961229344
HBEGF,0.008106003699402111,0.0873616055304253,-0.009246205038585423,0.007916631679085828,0.0379859613876385,0.035383451934512554,0.0103264726166052,0.0005579819425656415,0.00992707776616806,-0.013497932736917979,0.0025848525185397575,-0.02035332366710454,-0.0065407147484117835,0.13634457081744153,0.01622743597516893,0.09598893271523116
CSF3,,-0.04567479267255628,,,0.0192923143243672,-0.012450584404882854,,,,-0.013543333300698495,,,,,0.010268097294855767,
PI3,,-0.054108602990639215,-0.03794246555790606,,0.05024935000015586,0.048100899148833524,,,,,,-0.025286191160458577,,0.0983868988366812,0.025063218455300983,
PCSK1N,0.013155646367400227,0.04803091636332157,0.006563869920639584,0.040691747293335245,-0.016697626857703953,-0.024659528081061914,-0.031379924195023376,0.040391338363240346,-0.007419631826639229,0.1062800632121578,-0.03672548488564408,0.07268296655027129,0.07321321889536866,0.10193490878560466,-0.03201169899370522,0.06471177536199735
NTS,,,,,,0.0809987951865728,0.03919444235892223,-0.030776255674256164,-0.024648755190905088,,,,,,,
SFRP1,0.045495881787526324,0.07211526990453204,0.07277067854365876,0.05796410241674165,0.056007665347769325,-0.01113474902880129,-0.0082927026995209,-0.03145630646005861,0.0546883968636099,-0.005463192033931266,-0.020860343980290522,0.028331221358250402,0.12446989800817317,-0.05185332186604635,0.03688526471509449,-0.019129166312010015
CXCL13,,,,0.011167856415354678,,,,,,0.04040964637011882,,,,,-0.027671730811725324,
MICA,-0.04063459482821029,0.03741651651354435,-0.00793444742831234,0.02436089359891707,-0.04870520406519009,0.12748291431131178,0.013605547213658437,0.0778659309515618,0.09233464592723449,0.03235459412789171,-0.01374488794578864,0.05250992621257864,-0.011269199835129282,-0.010402210821545013,0.013285945684586287,0.03668074793258161
TG,-0.021582565075460396,0.07826546202755236,0.002202888362975751,-0.02061548285987486,-0.03131031982302343,0.09610255026118467,-0.020001793911104918,0.08371029862938459,,0.05289561119366945,-0.025642307120320906,-0.023142075151445646,-0.0008067426163121908,,0.038020215221689094,
ADA,-0.010015826902701258,-0.053844589716530354,-0.036534116110014836,-0.04258884278761179,0.05079695754685267,0.06623033477800165,0.020432749258371675,-0.036971853202378106,0.011135621970952135,-0.0218315507229689,0.01791535992873258,0.044295956568684965,0.04591741043487758,0.04580966537354726,-0.002863525481916055,0.08971871802540457
LAMC3,0.01197781611112337,0.0010996456766852135,-0.002333608739987964,0.0016911865111848437,0.014458331148380082,0.08730529669388395,0.01098523204009317,0.06941836887782679,-0.031662987971680885,0.02049207111067802,-0.023188103669924173,-0.01722158513934028,0.10593519715467972,0.06865254751892116,0.03715539497674499,-0.0031667899772959154
CCL7,,,-0.022940728296747162,,0.0025827685947671635,,,,,,,,,,0.055000503593486155,
NGF,,0.06241198274029182,-0.039388091269910115,,0.05887495025104754,,,,0.15168862817641895,-0.035785445380364746,,,0.01652375274652236,,-0.010055610456568673,
TNFSF15,,-0.03255437808275517,,,-0.025207753205291297,,,,,0.1348004575042561,,,0.004242578891914704,,0.1164628239527984,
HMGB1,-0.0028069220957038857,0.062201454249118736,0.00480950712059448,0.008980217024562167,-0.003656623701530884,0.05058382238780288,-0.010006360286045924,0.0038055440121850252,0.015613121115826292,0.04014322077923477,-0.02619780553617619,0.1393924357862554,0.006148561608745581,-0.024177465158156528,-0.005023793708428047,-0.06524118738164436
ITGB3BP,0.020610268574718486,0.03291996892567859,-0.009780450366477053,-0.03645455953849249,-0.0004502260160387621,0.09492791417751485,-0.009116489910430986,0.011679922691665328,-0.06956262573950488,-0.03346654351297089,0.06400818049163304,0.07344589269955748,0.005699399714054791,-0.01710312836563554,0.040108051923178296,-0.02280027398276326
AANAT,,0.10674018262564265,0.01833439785731465,,-0.022936479779263046,-0.024708968875046314,-0.02641837039395407,-0.015023629816192893,-0.023173470136308792,,0.03483722376161316,-0.05195588643671411,,0.007066377071827541,0.02743485687388826,
RELN,0.03342261393394054,0.006898036913129451,0.011527489770577038,-0.0409867209591328,0.08173033480197407,-0.04922212265613148,-0.009155679303517525,-0.046981571026926405,0.09004534187719236,,-0.025350560117338675,,0.014038636900835413,-0.05176515686965023,-0.0038850059250071694,0.06623888711579662
IL15,-0.008316198671730456,-0.04627548651002764,-0.01716620861461944,-0.013862468765607894,0.007449864036062434,0.1307304833484656,0.02707171207995112,0.003018107935275514,-0.04748761646837086,0.021840476701059274,0.0448033685001584,0.20990955568749306,-0.04292960680520141,-0.01026042710004904,-0.03287449873713359,
UTS2,,,,,,0.12067336396730721,,,,,,0.06413811997713323,,,,
BSG,0.012459652836370697,0.03987731212716163,0.055693336471791526,0.002441695215590919,-0.023068133813313633,0.03933574436960391,-0.0018560624034028405,0.0067191230002052365,-0.021346659138726763,-0.007917818114947664,0.027914176068059827,-0.12620835974255282,-0.0384180268231102,0.0690986528357703,-0.04207890908610554,0.16586494927755743
ADAMTS3,0.028196608658179054,-0.030005738386734548,0.007507996964831097,0.08913178748612012,0.04914951924454235,0.15942731925397569,0.010526033132015547,0.010651051662440503,0.021617002427889914,-0.03413698690932688,0.0305447549457007,0.08220526152268305,,-0.039721838571756964,-0.004003366545383966,
CD34,0.021844477906562253,0.004194893071564197,0.050192530700151436,-0.006132185065672709,0.019562629623468924,0.028638805881553413,-0.054553114978748526,0.037294356768629536,-0.0648305994342005,-0.015802026224459226,-0.04120325642016456,0.027259826905200787,0.024183320516556157,0.00038217188053569053,0.026051668843734988,0.06289404770497269
CCL23,,,,,,0.06884190579634723,,,,,,,,,,
PLAT,0.03425867170694711,0.018222974384677248,0.014548547404244029,-0.04423677559645787,0.009018500919848928,0.09643101590382608,-0.022405390432291252,0.029789913588779793,-0.054593122338261586,4.182384080522676e-05,0.048825056392466135,0.050679778670232795,0.06152940568538241,0.059534239932869853,-0.053051656341856414,0.03077320881702761
NTF3,,,,,,,,-0.014100208005007832,,0.0388388689698777,,,,,,
LTA,,,,-0.015160690894605701,-0.029013643747523226,,-0.0036654929070538346,,,,-0.021237256246164668,,,,,
CKLF,-0.030896243827659403,0.08893325746722337,0.029227138389390905,-0.037668914431607546,-0.02089478857933237,0.12756874754566558,0.038490428066607615,-0.016464355036530622,-0.018549893740257162,-0.021420648861518912,0.0024798940255474715,0.025908864018474555,-0.046857702916729096,-0.0014155477686921818,-0.04934096209739539,-0.03442251085041027
APELA,,,,,,,,,,-0.03207500582384884,,,,,,
CD24,-0.029925553024374798,-0.03819005174125657,-0.019158590027665498,0.017094352684438666,0.02313927356257493,0.06944714704262997,-0.007169498018175257,0.02040735699669994,0.023083747912942505,0.010689005277633444,0.013632995618613716,0.05361186324538307,0.12619330383371996,-0.022469761287484204,-0.05188151202528317,0.009513066234467784
HSP90AA1,-0.018949567249705195,-0.02752257375506034,-0.03876627653249173,-0.0362603560284275,0.030333076075220764,-0.14548225967966402,0.03590943595908613,-0.006040718592743344,0.02029456937659888,0.05640231306423932,-0.039335462751111064,0.015055869032035868,0.1459622876288762,-0.05188740620070059,0.05093282811813703,0.043325276401954084
BMP4,-0.001486884630898496,-0.023704151621336867,0.03624513225608672,-0.0160712210680686,-0.021676449952235385,-0.02971649142394234,-0.0013085022408600001,0.010058497639647087,0.007696163098084327,0.10723707022036696,-0.018096335799542246,-0.011431460980517078,-0.04443610314566741,0.03619181438094301,-0.05776747850067326,
SCGB3A1,,,-0.022940726002704987,,,,,0.005015266545693649,0.0538728343234111,0.05650417101914774,0.007485625733920672,-0.017610998697981127,0.011797024863821405,,0.08645838943976533,
IGFBP4,-0.022054871675041377,0.0021239323427961984,-0.0030778169020423715,0.03481007885524424,-0.018944441553102726,0.08863430557653873,-0.023983550037160753,0.00753996407565544,-0.001874756305641506,-0.024079408819616198,-0.06891598391121552,0.06552190118949025,0.06933158307402168,0.09146122828715945,-0.011366576308794698,-0.05978422131367096
RSPO4,,0.00486281332663424,,0.02835864714942447,0.04614861644600857,,-0.010173984931379393,0.003500879965187163,,,0.03981063485313256,,0.043539782469803924,,-0.0262663726727025,
LEFTY2,0.0005931641715566149,-0.03001854354422696,0.034924754182974825,-0.015346887245378651,0.043609614415291494,0.08440899262064737,-0.04675750807156757,0.07105548438316096,-0.002464795086148763,0.12023946638579587,-0.026217155665978206,0.025244327511297474,,0.08457885380687263,-0.03434862831441948,
PF4,,,0.004616777051403982,-0.013790708922051101,-0.019750608046161366,,,,,,,,,,-0.02057593598905535,
ANGPTL2,-0.017056191335803973,-0.0763243955789783,0.012251420235810252,0.03194515726933268,0.03146455852860067,0.08586095171842638,-0.013392181116641937,-0.0022720752126485742,0.04719411947502242,0.07414214425450837,0.07903505093981374,0.005755437491125988,-0.07614058602526177,-0.021366419539540823,-0.051403487903989256,-0.04135598775256584
LRIG2,-0.017474514699535596,0.07251225918510343,0.023359719003196833,0.003844707062075581,0.03770524092762052,0.08630804399272012,0.015248888671635234,-0.024429573929006968,0.07520898106887206,0.07231873823890063,0.02865067511730733,0.007940096931127742,0.12426080742717215,0.021498202506369257,-0.035594655382418273,-0.0693178360067683
ICOSLG,-0.0063020832122320895,-0.06507812356708892,-0.0036680925477137172,0.029917506506078797,-0.018539062240141933,0.1192880500933487,-0.012096190853637851,0.04736345146132733,0.0124256789406175,0.012847816512716125,0.0014241805034268867,-0.011968914170465146,0.004871130090016444,-0.012195043478629004,0.010769581871546504,0.014073909924723698
WIF1,,0.08612472471632979,-0.03449843207687357,,,-0.03685331221515484,-0.010480691159011755,0.009972732335466866,-0.008594124674696722,,0.031090894778203884,,,,0.12083007475445048,0.055481442705068565
NPPC,-0.054955063148202546,-0.012491513746278804,0.011269503724205855,,0.009837869029311403,0.02428751103496516,0.006027157360753263,0.05395036356214103,-0.0413075793284564,,0.03127954921519511,-0.05369520825394098,0.05889071523853947,-0.026677955854638377,0.048601603734542025,0.037192438115835065
LYZ,-0.010392252432442566,-0.04567780833565194,0.019699337944861263,-0.012978640631018978,0.011594378788012586,0.07236674603716066,-0.027352488717896924,-0.01903789826991427,0.018298187168342615,0.04443999265859644,-0.03240771937893011,-0.14238406601078196,-0.09349848724276864,0.04785570478326726,0.06611010618858595,-0.04113456283010682
EREG,,,,,,,,,0.05782749425455504,0.059401808450435266,,,,,-0.023688997590327648,
SPTAN1,-0.013345477448255543,0.08559858824173062,0.024120904457406566,-0.02059543184932051,-0.016870311676713292,-0.058749622120567,-0.0025173947779417224,-0.044700047278986084,0.0002237170864239811,0.04025679913898895,0.009070292802067198,0.037785850546155325,-0.07951717842677096,-0.017353328619764376,-0.0210971491932729,0.01683620844757726
LIPC,0.03844135804577305,0.04225805409164106,-0.029134175541826752,-0.02075575396624253,0.01342485098404866,0.08899321309983177,-0.044213360587434074,,0.016020156575232095,-0.0015569783119730764,0.10094031770199245,-0.03871234026155006,0.010837164972491157,-0.037948575281690905,-0.032086940520686044,
COL8A1,-0.009705571381342435,-0.080052838782197,-0.015610060698307554,0.05186157604008108,0.00162560615858838,-0.012727376648112354,-0.04944953480450959,0.04882357465588263,-0.031151682854116233,-0.060332681352997075,0.06050187224245288,0.0406557065379766,-0.008994787271851504,0.05940532370204011,-0.01798313219998696,
GSTM2,-0.05206056580379844,0.03912670622622046,0.0023543485552132946,-0.0072252115612197396,0.0005899895977814193,0.05174768881993567,-0.0027681773655683674,-0.02165685693543571,0.07882955298018658,0.015235823266795604,0.02162802486183786,0.03141412347815947,0.030796767788168127,0.03259109615668344,-0.015024513502467291,
IL4,,,,,,,,,,,,-0.03700530265770391,,,,
SPX,-0.0070236248820026515,0.11474471829847718,-0.017592068982042464,0.0680398508651307,-0.010073149812344837,-0.0636356050221439,0.031125084100392303,0.00039457780891616784,0.011275027019422339,,-0.022744817811220792,,,-0.03402964755264783,-0.00793227075845084,-0.08296524390053663
MFGE8,0.060043887554296876,-0.11740401954801032,0.03326098246534878,0.012320307366947867,-0.020212601571794334,0.04707193654399305,0.001229536867496996,-0.006126785409921306,-0.02226232143485396,-0.013166950129341284,0.005171288939208443,-0.06295302935365539,-0.023508241231387735,0.056833876209574474,-0.007144904941433218,0.05228305394961412
TGFA,-0.060216442959058446,-0.052555839110587005,-0.04299251827095085,0.05223255268110424,0.02585625709904692,0.07116480052843802,-0.03370112662381677,0.022066910547796897,0.07047378594584644,-0.0050732478764133355,-0.0064718282590003765,-0.09300784388402591,-0.07713810692868349,-0.07233860605039613,0.0799777477163799,-0.028317307539809638
SLIT2,0.10620542570948092,0.048421925727405696,-0.017798969327960407,0.002091943440100631,0.003962643253699013,-0.07030508495306194,-0.0024185217180333926,0.011184722078298282,-0.0492029260141517,0.03309693232207622,-0.025493979502225855,-0.039086754086481955,-0.04300182359449619,0.04381642942912086,0.07499384886358923,0.14631630745094926
PLTP,-0.00962266473821347,-0.036695446631715395,0.0033734109912513304,0.03895183380917673,-0.030883973961595666,0.11836429972084368,-0.00861686313959271,0.04322347984469518,-0.019575798238066537,0.01018585695533731,0.0409549777431375,-0.07204700832135996,0.07958613642373089,0.05965241608609701,-0.016863735485071328,0.009712483039221368
APOD,-0.05493903469134825,0.04319536998216198,0.05959019294517965,-0.009551459133958934,-0.0003677778817064092,0.01111370839371215,-0.039183516923969514,0.01307867456086978,0.07419582198808082,0.05561957450717654,-0.06715040002938945,-0.08228609308470565,-0.05385615662881784,-0.03004493623920564,-0.023131164551287917,-0.048215119164179705
B2M,-0.02679384734406861,0.020300720637948768,0.025736601308480392,-0.010437074218545728,0.047309996909685896,0.14570233867307888,0.048240409082684135,-0.024688711301944104,0.016083268523334766,0.019081498072905285,0.0637139158228834,-0.015265206441867015,-0.07993347571317162,0.08894937156580399,0.02939138619823533,-0.09814739503846057
OMG,-0.03178973754785684,0.11149373796514836,-0.019099420659491523,-0.010315682429295958,-0.0014215986901381205,-0.0858510383701834,0.04536391286285807,0.01097151214585433,0.10508198943872797,-0.014569184511491286,-0.001267501899625044,0.0033416135601023046,0.018477726282777177,-0.060877102960184976,-0.028900114937276605,0.06252450417712024
CXCL3,-0.017380508107390773,-0.1257515248237992,-0.04100945301753416,-0.016611040260803598,0.0405615170752185,-0.0068762314406230615,-0.024481330110921608,-0.010901386910876124,-0.01996502101103613,-0.0037319927507635403,-0.015294670275289739,-0.04280352696957012,,-0.02914934108594969,0.04424653737412861,
CXCL10,-0.016726579805070512,0.006677595687285864,-0.018465270612240427,-0.02364523522574389,0.06459467326604311,0.13048729399749773,0.0400269547758247,-0.03597101986648008,-0.018894047294286155,-0.0198520063841076,-0.010210233193321854,-0.07976113724731036,0.009674273840120194,0.03860030492931349,-0.0005894825262757486,
RSPO3,,,-0.031162061424784893,,-0.010230750048589204,-0.009738132688165627,-0.031735991214092915,-0.04766573592741781,0.029908630499044464,,-0.015982635661783512,,,,-0.0546794191636922,0.17442340005318402
CORT,-0.02158256959176729,-0.019156129931694955,0.04543588690109904,-0.024629332843757522,0.07632140086355121,-0.04613973563559673,0.005749448370782639,-0.02007555797896605,0.12797484133583498,,-0.0346462350726276,,,,,-0.03151909724001975
NCAN,0.021810589548880256,0.12966733500820632,0.019979632219851395,-0.01211074324147256,-0.006502088893835891,0.0822918485724511,-0.09212439714881404,-0.018983063427447194,-0.047992325757828753,,0.04425273816351095,0.045863751354723564,-0.12655892686650122,0.03491410773385976,-0.027913706104118616,-0.00530882062090648
PRG4,,-0.049187824942038695,-0.024712026376981052,,-0.009902566229953374,0.07903266902564987,-0.007209979477269096,,,,-0.018686343115761766,,,,-0.010532692604867113,
ZG16B,,,0.04453599423646205,-0.016594876802667354,-0.026273372286908157,0.004158268157169548,-0.020217284825170604,,,-0.02595280573827604,,,,,-0.017553383662784555,
TGM2,0.07333937809507281,0.022799556390319893,-0.03980678628518585,-0.024289401879449057,-0.022203388947699843,0.0006029738859010757,-0.019256688328956335,-0.019598172042565778,-0.0375397170442447,-0.007447536206419841,-0.03141713151198378,-0.06993482862495748,-0.016847027836008478,0.0321650084218898,-0.02472012297890298,0.09955514123688639
VEGFC,-0.02158257098140075,-0.001112739466036101,0.020238737075193185,-0.021308460875442466,0.019998067929953404,0.020590783481617164,-0.026336211987672612,-0.02011283430703073,0.046004677005678715,-0.0061968789114738125,-0.019070157984717576,0.07238104025857992,-0.06654725901206245,0.01310335484245124,0.08687265636003023,
WNT6,,-0.030732932202382587,-0.018360515243854295,-0.015346887648150084,-0.03131032112304452,0.011879297747061517,0.026469304457673676,,,-0.029020541826390894,0.06493287101573691,-0.04692523989301624,,,-0.018137911718771608,
NRG4,,-0.015278313228672999,-0.021129216153734098,,-0.02755064759539394,0.02004810629933717,-0.03884067761903222,0.008439168728075673,-0.03192069383785311,,-0.022247563617242845,,-0.041213197705144464,0.0019735379922293573,0.11979968972157987,
PMCH,,,0.032001839398873064,,-0.02179818379801715,,-0.020378736494563503,,,,,,,,-0.03493165958213632,
COL9A1,0.009950196757962633,0.01702392328608761,-0.018385654387560794,-0.002431824219979643,0.012501699343920987,0.12700153303230374,-0.02267872408950825,0.03314639813865453,0.017480882554768977,,-0.025350569840890024,0.09350593885946845,0.0706312952273203,0.04143509243510041,-0.0640978213176896,-0.02065489383982632
GDF11,-0.011901674661118558,0.07062705240824411,0.004110853150221956,-0.028673943113040307,-0.023734846159529647,0.055410201117671275,-0.021455068570191044,-0.019682638980038466,-0.015653780770010298,-0.0007790600548223176,0.022394444299608025,0.012243583365182263,0.007016708519697802,0.018483169829531906,0.019583847706972666,0.03614698784624649
IL24,,,,,,,,,,-0.01636575045280988,,,,,0.09160150261356044,
SORBS1,0.028803221060540913,-0.04159127814106609,-0.029470023088110937,0.04347430635852898,0.006205639188229317,-0.03283694515298401,0.00849223490068632,-0.03155922827163519,0.04067987080417783,0.0538005056647828,0.029960536287794996,0.08234592400927751,-0.0045184613227794825,0.008864445145240145,0.02047481896822479,0.010428406204670913
DLL1,-0.009759678682095783,0.10033782192996663,-0.01614673146611543,-0.011174835090173594,-0.001177903800093356,0.02034750933856393,0.007908957912368637,0.01311073753828115,0.006312763989466261,-0.043451976694265815,0.050352656173044484,0.12671594155670154,-0.11202469714351802,0.051672195809979615,0.011597495628625953,-0.011460939235327955
TLN1,-0.019347169214398385,-0.0013434674694436776,0.006334316484443191,0.007286430093504235,0.042669611151273414,0.06847176992506163,0.023727975461675217,0.06145978156583784,-0.00617975076627769,0.014940649858742461,0.02048315506254216,0.04992473480016332,0.07770796319124317,0.08371732489907195,-0.009785009820672447,0.011812512644439423
COL2A1,-0.02027155239323587,0.035772796736626165,0.01780355178860662,,,0.004911458175144422,,,,,-0.015527230371360766,,,,-0.024574786104221338,
SHH,,,,,0.0014515108867457398,0.06444039842608326,0.012253081975480685,0.04383413211344606,,,-0.01481907526232625,-0.027949273986055314,,-0.029089535004775454,-0.03815370828153939,
PON2,-0.05059266804497221,0.1334223942388113,0.05858671651308632,0.02210405850419937,-0.004622395622201021,0.0960587525206903,-0.009097224391327883,0.006996675146045547,0.0010656579960785903,0.012997012826640099,0.03782242458701358,0.12147931028614088,-0.05059615781708687,0.004375439957318818,-0.0824211335892815,-0.01967278501419308
ICAM5,,0.1207270821649522,0.024986608525679514,-0.019754891064911507,-0.0366636471208529,-0.02438803836904341,-0.0038706685257663014,-0.061939158428921816,-0.036595060540079855,-0.015492193642472169,-0.01744603563443986,,,,-0.04028272332737567,0.10227960179674829
HPX,-0.023026093695221447,-0.009728515920674885,0.048099036812002526,,0.004333439064342895,-0.0045701958708425135,-0.025413656529192544,-0.022134825166483726,,-0.030761468406806707,-0.010260457324368899,0.001358711250814457,0.07299553748356674,0.01920028119003334,0.016898326807679734,
SFRP2,,-0.04445320617529274,-0.018643171603490112,,0.01849604009284112,0.0496584591490927,-0.03306665843175564,-0.02113284742572133,-0.046467551016810625,-0.016151550101286993,-0.029071233262987908,-0.03700532443844333,,-0.06124389705262414,0.024979361167402417,-0.0001967033176757843
CFC1,,,,,,,0.043456119552180435,,-0.02604618512198571,,,,,,-0.02413553219244804,
CD70,,,-0.03616840812871466,,0.05991838561741404,,0.02212690891058733,,,-0.017771043335193318,,,-0.044728285172514336,,0.03141115792451609,
HP,-0.040223271690805355,0.07396697280436625,0.01603943294037213,,-0.017346557442238432,0.0616191858474766,0.019036853969469365,0.005057072720597105,-0.04864773393096368,,0.04003533639047102,5.7155061954697466e-05,0.020056505810291544,-0.039541079942763145,-0.025623655630497098,
CXCL2,-0.003019979070466059,-0.04295669808528871,0.0143362578254681,-0.010862454752950517,-0.016971590966928386,0.004825259185493538,0.00033685738022998593,0.018280222866133154,-0.014873285997324008,-0.0020116202743870144,0.06240981181825587,0.06205810786907458,-0.01627201170489061,0.027014905506236336,0.0447412313289367,0.11404642012563038
NPPB,,,-0.02959575685274114,,0.005000047362870493,,-0.022279490717313385,,,,-0.0015063275499876518,,,,,
CCK,-0.002551863392296926,0.032504158615033744,0.0446398168779321,-0.013725429596880645,0.01577792104531462,-0.11283198931227911,0.0348061215363293,0.02804302430667877,-0.0038819414332248434,,-0.057918398882302,,,-0.03675819725464794,-0.038194167468055804,0.10250406234293921
