,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1
BSG,0.029466777460768517,0.01836964464869765,-0.00876978539344671,0.00281967155351808,-0.029652986468008246,-0.05125111621222929,0.026601105796171035,0.07707480684352416,-0.008557514180550202,-0.04886024137253948
ADAMTS3,0.008630358059350645,,-0.010891946900351545,-0.048663719795158586,0.09389507799632492,0.0013206389844159872,-0.019385412977713307,0.01737959551035677,0.08774167886268443,0.07907212890357901
CD34,0.010370691981744553,0.08110694460059639,-0.0019915908041625973,-0.03078003989526701,0.08650527444291944,-0.011638566122377141,-0.010982550537201837,0.012052505837789329,0.11341050918520885,-0.039424733803786575
CCL23,,,,,-0.014158631594259584,,,,,
PLAT,0.03888139696676572,0.1045510446304513,-0.022896227758038012,0.017473967655471864,0.053258335453438214,-0.03229938323092857,0.0656663266927113,0.048782627312158815,0.17184885513291817,0.006468060491434785
NTF3,,,,,,,,-0.05320522038982633,0.20878095218912687,0.19878093816218226
LTA,-0.015712251006778123,,-0.019826456047872205,,,-0.011248578485160839,0.075758449137078,,,
CKLF,-0.022396201664389347,-0.03356241456016559,0.01449377469807884,0.06437034622399332,0.08294905297582027,0.013686133046883065,-0.01707291828308464,0.10509140737902524,0.12998383952990936,-0.002330953301612908
CD24,0.0468532709105488,0.02349527754757668,0.05283184294963041,0.0747566086796628,0.030239056145202264,0.017396469867753735,-0.04766141993128111,0.0455577889681774,0.07123054609232157,0.07436923370549059
HSP90AA1,0.012655905720548564,-0.07405870898076343,0.004927670027197388,-0.013167888667537696,-0.11006356214886584,0.08093069134957627,-0.07605023525188204,-0.10606441085870766,-0.26851097777297817,0.007246803799311928
BMP4,-0.016655907119428277,6.680941973508888e-06,-0.018793811506838346,-0.001996943651411437,0.06526400857999247,-0.02298884730924792,-0.01563062536479272,0.0002107285279087842,0.00665186925314899,0.0007039943219214239
SCGB3A1,,-0.035758468660243244,,0.006581188513777181,,,-0.01279990803055155,-0.01195691212039741,0.041656815826070774,-0.029483765813269544
IGFBP4,0.020452482631919996,0.044654631253853334,-0.05093707158509759,-0.049352012083792224,0.06251819608147369,-0.022574155613220116,0.04018179478195524,-0.0346938654101357,-0.08279999181051363,-0.04866729261614545
RSPO4,0.06466539507319453,,0.1266063686288954,0.02066497090898574,,0.008364955462926602,-0.025445434297940113,,,0.06347521598342898
LEFTY2,-0.015905221354912562,0.0667440521244607,-0.03722817887245661,0.042306546734357554,0.0639992375474355,-0.023233438611689552,-0.022644945522934206,-0.03804959817011673,0.05478800955851588,0.05519580170964584
PF4,-0.014292427808931784,,-0.013496566158788567,,,,,,-0.023045018427274296,
ANGPTL2,0.049024259814119384,0.07457451018791761,0.01024383280802698,0.02735415444711257,0.09484656310385252,0.003117858988211948,-0.00589943099775771,0.04166132715611335,0.13460783752739622,-0.0188463852954914
LRIG2,-0.011588261124026295,0.09328701998838436,-0.008479255519537742,-0.026968133013609674,0.0038516329167273757,-0.006820913966774194,-0.014911600261833123,-0.026513214521218114,0.07832026491567406,-0.016738822810435816
ICOSLG,-0.03350843731634821,-0.03991271387722574,0.0023599682651286183,0.003031372828146892,0.04757387121480734,0.051705861553961424,-0.0009463251422265992,-0.07077498055562088,0.1478784118229276,-0.012929786700125605
WIF1,,0.06207645934390917,,-0.0017680941762350938,-0.05424669540591664,-0.010095672666252454,-0.015244424374486785,,,-0.03237273091924948
NPPC,,0.05336243935449755,0.0063527083438235385,-0.0433211188924669,-0.033503403869817996,-0.019693449605593594,0.08539576937080387,-0.04586905660853783,0.005427757664349053,0.002795973869425031
LYZ,-0.034999531226687475,0.04649043817089622,-0.03385410705243053,-0.047027440617909866,0.09993606521703796,0.041025701232508635,-0.0034567618107604423,-0.01165803184873891,0.0843342009276191,-0.05719765395005719
EREG,,-0.00841037851354149,,0.025105723490895328,,,,0.019218699501237307,-0.014728765291279224,-0.033794588778724294
SPTAN1,0.03975227336331628,0.07665967817406073,-0.014637225231808975,-0.010348755159570908,0.014992433936285321,0.00960747451312804,-0.022753249365933807,-0.02361301216665858,0.12278688265029121,0.027402514783224835
PTH2,,,,,,,,,,0.013411100461866386
LIPC,-0.02151086770514984,,-0.02425433457586114,-0.0016663637485993957,0.07841617183753076,0.02418689405274058,0.08805549347420204,,,
COL8A1,0.032928070457233956,0.06806183170986879,-0.016452419115840514,0.06561588729292063,-0.006756183992050188,-0.012629746994520212,0.09572815086177128,0.012303573078427608,0.07426700799121341,-0.02820903299601573
GSTM2,-0.0313184007835281,0.034275035056140775,-0.01026389789080698,0.034366666230647505,0.002159219529878091,0.04218690329421784,0.011489526329693002,0.03832251903445777,0.07690034639791554,0.04565087274029902
SPX,0.0032831538876690563,,-0.007299282317919512,-0.0026871712781319783,-0.008389657803680478,0.0050173323420654335,-0.008697092043093095,0.0379807066514205,-0.005316237931348463,-0.03620485819908211
MFGE8,-0.021043457216419724,0.007319806498210795,-0.03657164807672073,-0.005926401878022359,0.008467229304063012,-0.016297848497340686,0.011953965921623273,-0.020530641935516677,0.02173487575119715,-0.0458857962798854
TGFA,0.025939234567797606,0.07997545620898008,-0.0298097968869555,-0.019677957232527247,0.05241317161743594,-0.05958400811017856,0.0008761526100730878,0.02779655590042234,0.09307236476795694,0.024412506118104995
SLIT2,-0.03726706035829763,-0.02657820357832443,0.03132597179369649,0.027856303574258456,-0.02271162028144623,0.016826823634083138,-0.04126176236969176,0.034687339141799514,0.09238039582953017,0.0034477003691226857
PLTP,0.0006118155339910711,0.09862551127372428,-0.030173098243167575,0.056030984543017505,0.11376137468209246,-0.02239122243054841,0.012413525149962494,0.0028837386737322664,-0.034609846361274024,-0.05618635061008998
APOD,-0.019065183510741598,0.020917664787332722,-0.004367593317176251,0.04174674586180191,0.024098896344001166,0.0007204691156455146,0.016233207544663935,0.08220827812871746,0.2328376112879947,-0.08111248133918701
B2M,-0.07879227649293734,0.09307072683275282,-0.049561614069328276,0.014205106893657095,0.13375674353028752,-0.0045962323302912,0.0023395655424347573,0.04838426452836787,0.10294747224794827,-0.05895544489609128
OMG,-0.021649633727346646,0.07505655568338417,0.035122369086579924,0.07140298248813738,-0.020093090321666254,0.046513712702325544,-0.04301899701792642,0.05289818068813199,0.17730902436781576,0.029543110575966293
CXCL3,0.016507138609488367,-0.0629883090584049,-0.010073736604760868,0.007156628077005847,0.07744291238878843,-0.043083582624470186,-0.013210699878653464,-0.06034986952135194,-0.04126297232248345,-0.03180243091830128
CXCL10,-0.002869785236245592,,0.01350723064385426,-0.021970165796869896,0.11912849853836653,0.016620484083354467,-0.02099340083650319,0.052798936594929534,0.05422176268453515,-0.023103895390202918
RSPO3,,0.0440973026691151,0.003279294801170652,-0.03976065883511531,-0.020432748080539062,-0.019759563922744812,-0.013804926761893608,-0.03573087704941072,0.11373185677894004,0.03536320302328911
CORT,0.050347893692851566,0.0026874549457945457,0.025679240992299228,0.018857176414471225,-0.014203295745654055,0.0668420300473798,0.0491976454941753,-0.034340591902591144,0.02136993100031326,0.04956906825266005
NCAN,0.016121970459913912,0.05606907302754957,0.01488629125331839,-0.005559841437189212,0.026892876312391747,0.01280440071283772,0.04398992878759466,0.05705820048043046,0.21580050951471727,0.04343178014925591
PRG4,,0.03539218696644919,-0.01546919544223552,-0.028468488977845235,-0.01770031114736895,-0.016719275485246612,0.04606171306867266,-0.009703001918289999,0.06598137423620559,-0.05281953063216493
ZG16B,-0.017198613939345173,,-0.017953893189311523,,-0.019110330310230354,-0.008938016735341224,,,,
TGM2,0.008031266051998795,-0.01815803617354138,0.06649125676208124,-0.092680391650889,0.0952985918064188,0.02340278900373841,-0.0344244949165584,0.008444645156789526,-0.03364454082313591,-0.027279708595820077
VEGFC,-0.022083682608566944,0.0033755321409273324,-0.027570248305748866,-0.03511045581571475,0.010114687941563425,-0.00029844914900468554,-0.016471759720223085,-0.007708434095877187,-0.010238980513197937,-0.02611621392579251
WNT6,0.004924909853370592,0.023506522683380035,-0.02139588915452233,0.040344821229746274,-0.01740593825798527,0.03492572706638907,-0.01437572011057248,0.028249983370727153,0.11895953778311678,0.05033659742747243
NRG4,,0.18337650742337197,0.01150421822262738,0.10978328292198641,-0.004263498118581532,-0.0006465598484189214,-0.01921622896660174,,,-0.030034781677729362
PMCH,,,-0.01487131478041727,,,-0.013082780942884268,,-0.04555943059471875,0.015317958473347158,-0.02647720545991565
COL9A1,0.032567450010992,0.07629425889303233,-0.005192487275967352,0.010587252865571172,0.037628443687317485,0.024794163810132552,-0.02189643607171503,-0.0028139411652590455,0.1577309860873909,0.04766567010061705
GDF11,-0.014783985463057338,0.09209677732279327,-0.001635636188087744,-0.048295669797314984,0.08230432015185651,-0.0322360150641787,0.06505182318298412,0.06221598526820454,0.05915803311235641,-0.0010230964944590156
IL24,,,,,,,,0.005476916355327446,-0.034944233272068435,
SORBS1,0.05339769489008779,0.08130446507788412,-0.0009096097490356104,0.012237616787801582,-0.050504181294506394,0.02348885382663843,0.020091550789736432,-0.06372337891255017,0.05466051063876262,-0.017719235696278906
DLL1,0.05710981256478333,0.022141692284857514,-0.006245970651104945,0.041815024255022946,-0.0005659309083498446,0.029438753187666603,0.06003795022831814,0.08784985313760506,0.1937548321423859,0.04638950001611495
TLN1,-0.004991764589556454,0.023442696851475122,0.012479919911340023,-0.044920413762959945,0.053727108377381254,-0.03407817717683507,0.03797209453178163,-0.07236589800912568,-0.06402352668745032,-0.03936703819657023
COL2A1,,,,-0.010832713834716803,-0.01633761530412106,,-0.013411572573366521,0.015689404626667326,-0.06681097270000563,-0.022304163644990573
SHH,,,0.01999393998864295,-0.004904892185917456,0.01636022315898491,-0.019123508407102998,-0.012799906911759905,-0.026906111413492244,0.06376643352316755,-0.03787922092296206
PON2,0.08498484052311576,0.10218436495677324,-0.017017534103488392,0.09174264788614946,0.08623853948817817,-0.0036239373931293254,-0.022430182964434255,0.014655554146081846,0.19377505669362244,-0.01537122568796816
ICAM5,-0.004611485432074502,-0.03575847119086639,0.01030310177927549,-0.030570893722890295,-0.03192529686294356,0.0001479267716030117,-0.024997526786436585,0.0415160944411437,0.04682324108146604,0.0697868497212126
HPX,,0.031743427019042265,-0.03135406335053006,0.000834666653126184,0.041492210831702264,-0.017540303883865772,-0.032534808743249564,0.005577185111175769,0.11272019520208287,0.008175618687267329
SFRP2,,,-0.018307721552473222,,-0.013038935642920928,0.00406067036738435,-0.025110141691654448,0.02972641791014241,0.04230953783787599,0.021723909779422422
CFC1,,,,,,-0.011248579164970546,,,,
CD70,,,-0.031117917581304035,,,-0.02098253863289118,,-0.013483410161455699,-0.016235977792362133,-0.013737159999341981
HP,,0.0819600629069455,0.026518806733933902,-0.04210380755491285,-0.000671355937150245,0.0325297236627326,-0.017379519845994906,0.008328800170646461,0.007574364550385551,-0.03146871970711019
CXCL2,-0.00577003122962049,-0.023721889724651207,0.08853818573648557,-0.025004763965890867,0.02963420482316515,0.009282157579132847,0.0956662773566957,-0.02873877606001933,-0.008046818798412389,-0.051334484284603236
NPPB,,-0.015514171617528277,0.05462092686883354,,,-0.00984971338180403,-0.01647176091826141,-0.02571281599467934,-0.007193949376944705,0.009606278373232736
CCK,0.04874414139247813,0.0412451795004585,0.018343237327936305,0.03303551515787029,-0.04884077771520041,0.025021374244140696,-0.06134356367444935,0.069620246315727,0.08169210384257723,0.047942867027886846
SEMA6A,0.014560289337598363,0.09712047275274185,-0.01733456913044253,0.07556593683979829,0.045132549445636536,-0.0065687204180814,0.08438423177394436,0.028606646954097915,0.07792820882852709,0.08840290815027305
IRAK4,-0.014746932922222436,0.07817062148448742,0.045357788007432745,-0.01795123177544484,-0.022789487805445565,0.08865712236242228,0.03654479301103481,0.01493477098003743,0.05432430332864248,-0.021134448493809906
GSTP1,0.01912537952685053,0.06373801359951885,0.025392945381073666,0.03448405789959018,0.10855429418024723,0.008132637925142005,-0.010933762821631866,0.005574072286028644,0.1669198201313249,0.03397822683774962
VCAM1,0.02349648793854015,-0.01334911733226299,0.0028453011575787796,-0.0003120029917793674,0.09112004377885079,0.009484644528308222,0.010323181417161912,0.03596465950347006,-0.07155646917429653,-0.032139157855126034
NXPH3,0.030348707952739473,0.04415649702840155,0.029283253406608097,-0.01990053203848568,0.04215382395864983,0.04107504746396779,0.0330274101517194,0.003659646431897052,0.08385207410165282,0.04489469268279785
MTMR4,0.04032212482972639,0.07499365250745553,0.011278476219008599,0.044370904272141534,-3.4230215149127425e-05,-0.038012804259016465,0.044013015045648966,0.017404481215077476,0.10740966121965673,-0.01933669642514645
LAMC2,,,0.00016338727939227264,,,0.010223812440779356,,0.07975467559413066,0.02496523235003515,-0.02570025775549056
IL10,-0.02278139408207048,0.08531952702561037,-0.010055546082026422,-0.0430235778741622,-0.0037612119976274815,-0.00848026393634546,-0.014744567822881048,0.0725070258906525,0.10907175579234131,-0.03199013225632427
SEMA4D,0.03063770093249879,0.13144246251857386,0.048722548504386266,0.003988612578292424,-0.03113588403911799,0.01842628411012876,0.021309894047834496,-0.04898019393132542,0.13747159710749757,0.014808624083909793
TRH,,-0.02583688669259788,-0.01454930311958547,0.03736404255595306,0.05976233572266633,-0.03267517699266422,-0.03582142528069519,0.004947642712685966,0.07240510432688468,0.03367238350647935
SEMA6D,0.08496004954642866,0.06114203619072982,-0.016898937215880497,0.023210903815385892,0.07277942150433069,0.012744346546256186,0.00825947348512387,0.04227625031391943,0.0399701730167606,0.062211891853718275
CEL,,-0.028352877937100562,,-0.025851509036402785,,,,-0.00833970015911544,-0.020043474934511103,-0.029657735344966997
PDCD1LG2,-0.041060758317742446,0.05502410933243093,-0.023973905638106908,-0.015378300230553388,-0.007877570691976433,0.097898304700412,0.0025877299099245727,-0.03142213528553706,0.044547718481078816,0.028995288103473196
SPINT1,-0.037682773201952055,0.15765455855918153,0.03086555905767853,-0.03250320828692454,-0.00025120205349261877,-0.008202064400979512,-0.021641851331138297,-0.03537626358328896,0.10039958104548746,0.039621729712488146
CTHRC1,-0.01017054456167829,-0.030356429245585577,-0.014377168772253845,0.05386450632517014,0.06322932062171881,0.0035421546988307763,0.04111943306232966,-0.05228302274077932,0.07822138710421805,-0.025918424933645986
PODXL,0.003108246537946612,0.11489567470692194,-0.03484639632404589,0.01884212535253914,0.12048990697715008,0.010503556639918235,0.01668329041850736,0.03793223794377962,0.06759696539939108,0.01714663052848407
JAM3,0.06364913470802916,0.06081380544968982,0.020988692739113912,0.039023541744940875,0.09079839519521761,-0.04872983234182884,0.06992746468462806,-0.03934117163012863,-0.03614690293244941,-0.015201564392244208
TGFB2,-0.009953643112030178,0.06171545391310554,0.01645837796255152,0.0006958135749729152,0.11786362916692664,-0.046052107205464335,0.047528280625492955,-0.0015679449310069778,0.08042920511763604,0.04894366177344043
COL18A1,0.0035423304030867517,0.12201487971998515,-0.02182667914573668,0.05804882786153299,0.09407506778421268,-0.016155285061427074,0.00885027268128185,-0.014325018294479868,-0.05507140192565552,-0.026873039363151895
NODAL,-0.015319395241858508,,-0.03165830382477397,0.023450476771101132,0.05447082525503793,,-0.022644942989848444,0.04115791798755995,0.05667086788280308,-0.004254914839412391
INHBB,-0.011673474603789194,0.16916132990302643,-0.021694514139057226,0.03395057108926419,0.09845902581475074,0.0427309450490293,0.06315907458807554,-0.002681495088898972,-0.038993411578310565,0.08765005411144156
LCN1,,,,,-0.014337205094468234,,,0.0411704481713532,0.03565942544653657,
ARF4,0.019531385024736697,-0.05431222631025797,-0.05004106220459015,0.043114558312725676,0.04469714534313997,0.005145456546753237,0.007428950781182811,0.06605348184187448,0.17002858570775856,0.02273577680895832
CXCL14,0.04338212592230705,1.2530999334187393e-05,0.02588622380216773,-0.03660120839230773,0.01964095869812576,-0.018624716642869407,-0.0023953887835716117,-0.04782773949730161,-0.14036188676753275,-0.052356208313980274
LIF,-0.01938581588163824,-0.05141871557274158,-0.03564227424597916,-0.007201847762653921,0.015847751783434796,-0.054017606235597,0.07462387205410648,-0.07136678748436583,-0.10106468225680122,-0.02482632506252954
IL17B,,-0.02583688669259788,,,-0.02367810720796481,,,0.05916901701400763,0.12451981494055334,-0.03656410533345623
MMP1,,-0.0336598599453448,,0.003489264251464985,,,,-0.004960268209712229,-0.053892675589608266,0.030767812092355216
MATN1,,-0.041274355188499756,,,-0.015031584826941969,-0.009973418058207607,0.011990753460163591,-0.011557687049531855,-0.00489543790105417,0.11574606805635854
ADAM28,0.028692950481159402,-0.014664823039305552,0.026833848035174634,0.0016540536181217725,0.03195469136268289,-0.05364507440348511,0.019878212258866067,0.09036854941864188,0.04445278364121593,0.05823632996556343
TCN2,-0.0010097906769139758,0.0641452703212514,0.03443124347895836,-0.014904245289336324,0.0872074148092725,-0.014593458642326106,0.01988047688784808,0.0353342759508762,0.04299787011261404,-0.02879167444427028
THPO,,,0.07037882209911415,,-0.00309603390489781,-0.020474994819693657,-0.01341157244498142,,,-0.032688461727063814
CUBN,-0.03689983869227271,0.009646004258009879,-0.023407995981428432,-0.023253169639429888,0.04097270482100226,0.030322734393940207,0.00834478362137973,0.05245957086552078,0.13597999036148128,-0.02699229089374615
TIMP3,0.04426434381739952,0.03747603403965138,0.014548749191343392,-0.003292955981610862,0.010930619834640528,0.016642448338864357,0.03428589275610651,0.004026603873721602,-0.014881713441260012,-0.11171247163728416
PIGF,-0.029832888989104907,0.0745499540676949,0.025219080787243442,0.025130095229144542,0.09164558994044579,-0.012185478941218913,-0.040337126575295576,0.023712674323863023,0.15223448031330264,0.05148467914634021
CRH,-0.0021742950242603786,,-0.018131620833554192,0.08126633175671613,-0.022046851269836125,0.019630395928457247,-0.018343576747959518,-0.04556313631484057,0.011632575949635413,0.020005881265227114
BDNF,0.0013637393869628978,0.09344642991488103,0.048513725000587954,0.021487710830675254,-0.048573787438472314,-0.024137025313324692,-0.01510487516121554,0.10312131682175038,0.046309365261776966,0.030015374386698046
CCL5,0.0063693377615915234,,0.033515023291926675,0.04746457881441165,0.019010249252220925,0.007049761230585538,-0.018194410838158346,-0.0330583137665488,0.03611071983424295,-0.05566008024218661
GAD1,0.02895605937712625,0.09607165300953284,0.008941889204074623,0.05345965571073658,-0.06269354286677864,0.015277582038063094,-0.06005541159045022,0.02782534366338851,0.16986125972255622,0.02070495007012872
COL14A1,0.09822798040531834,0.12737211293366973,-0.035570044805156256,0.04781983222464562,-0.02543337294336667,-0.021664422315337994,0.036834871035340944,0.011645671445976573,-0.03686463283169408,-0.022799519255153382
HLA-A,-0.03395259112816643,0.020920747400151256,-0.057300800745845024,-0.03764261217343887,0.10801878408671658,-0.04029444437418259,0.017336280863792967,-0.059135175374505494,-0.22586544090052754,-0.0695527149920859
CD5L,0.020387721169942318,,,,,,,,,
FGF18,,-0.02583685784024622,-0.014405437159827852,0.05191035950526566,,-0.01068691037133587,,0.010129481854900816,0.020628282323579994,-0.02935958860766086
ADM,-0.03754072444088568,-0.02139690701454335,-0.05189165998771674,-0.0869121424260763,0.061919175587718436,-0.03446477692457203,0.049920748241215805,-0.013443976037310281,-0.18368341908821179,-0.002969674195466059
GNAI2,0.06380182799298187,-0.036928308446561225,-0.013222460267788772,-0.0286836422127175,0.08809784794952427,-0.018267119872929498,-0.029316600603693573,-0.03228406692429977,-0.002057324315260772,-0.006647924975580045
HDC,,,,,0.004017159242230327,,,,,
COL11A1,0.012100538858865403,0.05247128349937362,-0.015146419659259726,0.0430128057973764,0.03266562733917158,-0.02041081886261902,-0.03125310810649119,0.07319936469478312,0.01944918015351476,-0.02783468057222892
NUCB2,-0.0009975952284648325,0.03059035682132246,0.04519310813739165,0.0465442528358679,-0.004213168205576316,-0.00969348228055193,-0.010201993363414692,-0.009522756514477494,-0.11735751521294249,-0.04180967389631869
CXCL1,0.04128645908072575,-0.02545868611344805,-0.04135641963705466,-0.029018355681642034,0.00846694760020398,0.05220240855856035,-0.01819441392286634,-0.01268651652657232,-0.06576064696028122,-0.005576325511916909
VCAN,-0.010228689669274094,0.05942538887920186,0.007635805309779642,-0.0005285944427063952,0.043193038860705704,-0.05824320309084127,0.016426441231766956,0.02864546239797869,0.08810417208465614,0.04570880555956845
MMP7,,,0.011667490990767486,,-0.010464977337858443,-0.009849713327988865,-0.020728951562747677,-0.0325654299463246,-0.09989516452712613,-0.09834720078002902
