,UKF251,UKF266,UKF269,UKF334,ZH8812bulk,ZH881T1
TG,-0.025649339091607534,0.01583065523905412,0.028602785584062783,0.09283606841730467,,-0.0211557921527943
ADA,-0.044336938456680054,-0.010878265013572993,0.10451574131552452,0.0356705774775936,-0.011798988851661614,0.029160410333720778
LAMC3,0.054733376954721864,0.04256943509896737,0.11048059420095296,-0.0475255397463567,-0.10580525104902976,0.0827886284352953
NGF,,-0.019640877714407066,,,,0.07912708528256956
TNFSF15,,0.14775772763978867,,,,-0.015962501139348485
HMGB1,0.0698041778010229,0.04917379967103377,0.12801983769156067,-0.0042766173867811695,0.009095744356336425,-0.031965071505061
ITGB3BP,-0.013611676089267905,0.08450519508192497,0.08696551088346317,0.03860190276780794,-0.04055903606188153,0.05734231305366194
AANAT,,,-0.016782566967308895,-0.005380232176761608,-0.024611230228767957,
RELN,-0.018361275769036706,-0.037837966553733414,-0.04924531718107126,-0.023682029272066495,-0.03077786094652329,0.019433065894101334
IL15,0.025307958031610397,-0.016969505611361548,-0.043775773476417076,0.11623955913010627,0.03913210790319487,0.04876468565052407
UTS2,,,0.10598028724866038,,,
BSG,0.014528975158513579,0.03219537569720632,0.04075974337116616,0.014479095793498795,-0.003290569926931087,0.008271453077047956
ADAMTS3,-0.021824671029127562,0.0003357643003144951,0.11508834188433185,0.052291317034176846,-0.03813348154672748,0.021449900028711583
CD34,-0.01343561297124485,0.010685511867517497,0.05350287777739018,-0.01286846532114063,-0.0008511656522923723,0.025508128253906484
CCL23,,,-0.01909589715163743,,,
PLAT,0.0468798039340308,0.12064916883585738,0.09879216836703668,-0.031309232850743905,0.017238104820138697,-0.0374766581669622
NTF3,,,,,,-0.055615979614340734
LTA,0.001217986499820801,,,0.12075592525616674,,
CKLF,0.009561529660191668,0.07260613183277416,0.12418972765391649,-0.0073106725374697725,-0.05683587054993693,-0.03364974024763984
CD24,0.0349661759074025,0.03792013350054845,0.12044626427578023,0.053350008012637506,0.04374652619138851,-0.005412066762204473
HSP90AA1,0.015960818749911915,-0.10642913881044076,-0.10479928168934952,-0.018688340273822372,0.006341542341060382,-0.018883410589192802
BMP4,0.08192967498499826,0.10761180161175993,-0.020868579592090052,-0.01690526568794783,-0.04352852568463591,0.04494753611272081
SCGB3A1,,-0.021661874040900926,,0.03572949610025547,,0.025081738245364714
IGFBP4,0.0072278234439562775,0.1184985886049078,0.07578331069114727,0.007257660391736264,-0.07111660622945515,0.05285639240483938
RSPO4,0.017453402859654524,,,0.021984363504712737,,-0.02232449328211776
LEFTY2,-0.025998575075126835,0.027869247009507724,0.11041468929982484,-0.024491586972367058,0.0010861453036418321,-0.030359835977086004
PF4,0.005137749725331561,,,,,
ANGPTL2,-0.015085090255911513,0.13472562364710833,0.07621148145927283,0.055618994095135446,0.00807868744549773,-0.042061057053771674
LRIG2,-0.01902740367880795,0.04829518651796656,0.010092366400894845,0.03958714037065901,0.05280409501876994,-0.05600132308746676
ICOSLG,0.048532121818506094,0.08135444116180654,0.07744286518746604,-0.02553597075099313,-0.03549608878456177,0.015274700215977788
WIF1,,-0.10502001497600319,-0.08413457117033898,0.04438306884725097,,-0.02075277889869996
NPPC,,-0.004321688295967369,0.00592756875555401,0.07338419540384548,-0.023348879902816446,0.040803097874571446
LYZ,-0.014210861720441883,0.05971631893624535,0.07416422279363563,0.020230819424271625,-0.06235427603461593,0.0033576370682323557
EREG,,,,,,-0.027805532775407836
SPTAN1,0.009104549089369076,-0.04980734243616247,-0.04370116850391606,-0.02761243508178979,-0.02206885485169675,-0.011165480555295875
PTH2,,,,,,0.020877033326930694
LIPC,0.022363689865153448,-0.012360700705205495,0.018301712749640313,-0.031165930224093506,-0.02865957227457162,
COL8A1,0.012945695891128046,0.12010128191353962,0.054039024646063236,-0.054445114913390776,-0.04240621004211586,0.06352907315121892
GSTM2,0.01953498199621335,0.0907944427252668,0.034618993768258596,0.011507100132971414,0.03340140364288954,0.037391473393529266
SPX,0.05600797365723972,-0.06768880936305399,-0.0167448268226086,0.05201896960355021,-0.03800920006236117,0.07848017218410297
MFGE8,-0.027367330552367838,0.05372674809577626,0.007906476892584054,-0.06380916038760549,0.0013996764819284163,0.018073780482980497
TGFA,0.04003946428561628,0.08575245950790812,0.02593930308877889,-0.010956727947524947,-0.03496558001099748,0.032169853233743814
SLIT2,0.018126444676347407,-0.016402496310066125,-0.008185019232407654,-0.02798649878579082,-0.00443489193351966,-0.028249310138706272
PLTP,-0.01802606988483209,0.06273527120090579,0.11564547254389967,-0.013291361110303912,-0.0885879159903927,0.09812903501174615
APOD,-0.06038918185480525,-0.06566888168649683,0.07781388333031679,0.004515276437918646,-0.006270411671553441,-0.01308662826096983
B2M,-0.06879074983631175,0.06411764632929266,0.14588728701836376,-0.04134130718601172,-0.05723368476623572,0.04850386650661152
OMG,-0.06183283424858188,-0.027930326153826453,-0.011128126154022122,-0.048534522271992064,-0.016094074726138764,-0.010052129838579572
CXCL3,-0.005712395222103839,,-0.004006262225522416,-0.014288001033881767,-0.017331240179282385,0.04943693957788996
CXCL10,-0.006547344434814621,-0.02319539172969112,0.10940522268894212,-0.022705362744734878,0.01862130830169098,-0.03050436571260758
RSPO3,,0.03957372695375905,-0.027557864845461806,-0.014930685706161288,,-0.012958014889628661
CORT,0.0643701401926334,-0.03904166666186899,-0.03972573121222876,-0.022500871903204055,,-0.005884322568078442
NCAN,0.023783943089961096,0.054262576226209544,0.05227365168050988,-0.00638974684802673,0.019034209551174193,-0.0741553644141651
PRG4,,,0.03996581716116737,0.039968747180760406,,0.04927931306568718
ZG16B,-0.028112746481964723,,0.004736195785694206,,,
TGM2,0.02755340893989552,0.004712885852580014,0.09032031395116978,0.02525822412012509,-0.08693852424433111,0.060222473189858176
VEGFC,-0.03609784909134681,-0.023672980061391256,0.04262065952256687,0.019416717328126217,-0.022860191383236764,-0.017363518602576553
WNT6,0.000505638550059529,0.025439297746664032,-0.023475574217002543,-0.015548025894869581,,-0.004173563065700406
NRG4,,-0.021307530120823884,-0.029734835328010637,-0.020783266735607642,-0.018356403488302624,-0.02948007260338998
PMCH,,,,,,0.004951851589487168
COL9A1,0.038936313973902396,0.12659601033374565,0.06400855073474783,-0.02368203835563019,0.019008990508778495,0.03615583221730499
GDF11,-0.01322501591702426,0.1624371324005765,0.05744082189786552,0.005889399301435101,-0.015062362810602078,0.03205557366490643
SORBS1,0.03730024955774765,-0.018483176524683377,-0.017915836046623286,0.009007340134488536,-0.04190771770404759,-0.027827443650853753
DLL1,0.09151093662554054,0.011324992070020724,0.06645085989573338,0.04054252850086267,0.004636112303873464,-0.05069468940130829
TLN1,0.022771842999555942,0.10844835118619761,0.0491651776511094,0.012555933692967156,0.00971283579093492,0.032630775587111006
COL2A1,,0.0003897186312534146,0.013097197899944402,-0.014505254419099943,,-0.01432297322883378
SHH,,-0.020582137667066517,0.06974302449552014,0.15892062221147313,-0.046227750281768204,0.04126999353304933
PON2,0.001192174197288535,0.03814071367157144,0.09287117207278575,0.02283600856563198,0.020588636134655353,0.04078231078490168
ICAM5,0.006038687685966162,-0.028727195788314296,-0.043057987727954876,-0.014665814521624736,,0.02727667113451805
HPX,,0.10878414938487932,-0.03208713670713849,-0.014890417236257582,-0.004135032181085372,-0.03102694516940389
SFRP2,,-0.04114651327743807,0.07032658527517972,-0.027157814025508348,-0.026351672073557996,0.03173661894757284
CFC1,,-0.029411010516454155,,,,
CD70,,,,,,-0.04293043511925986
HP,,,-0.013317011063880533,0.006488941319283126,-0.023509826565738523,0.10015693664875654
CXCL2,0.002363192460143146,0.0016614425837512736,-0.008791095883463648,-0.02740002712784615,0.033616295338703,-0.0013621970965218579
NPPB,,,,-0.01781499384527391,,0.019566650233821987
CCK,-0.014777371582333604,-0.11522001577043736,-0.08863764761772612,0.007248940300382831,-0.029852616789372108,-0.0033871060383632934
SEMA6A,0.04452194820095982,0.07156551577109864,0.03762204043163381,0.057513829007603476,0.01894579531750366,-0.02062754876296964
IRAK4,-0.005354079010117911,-0.0034042520653202383,0.1138855510137837,0.006338422859263044,-0.042693921939894804,0.020183055464949865
GSTP1,0.06344630747209172,0.11295408016107256,0.11728576493138762,0.020359295144760887,-0.04825601893282583,-0.05143197361080298
VCAM1,-0.00010866087627486223,0.00676951174117529,0.10552157924341879,0.011186211009362254,0.005374364328171734,-0.018923833406955932
NXPH3,0.026119696101527846,0.05561872767833991,0.07839492940938454,-0.018024673495620636,0.019432758875483902,0.006487893855542632
MTMR4,0.05077247153823172,0.0024886925231318584,0.06813881799706138,-0.034367917876597494,-0.03604219853948129,0.017007530636889232
LAMC2,,-0.023848329131069258,,,-0.017747804657869834,-0.016475340562700343
IL10,-0.01927026871536917,,-0.015809292401460586,-0.01594695226086215,-0.01711946199867802,0.0723273183056429
SEMA4D,-0.03776051129679818,-0.04387498640533032,-0.06774587617915523,0.04212089106600076,0.012416665302646904,-0.04306386262427583
TRH,,0.12893988711712287,-0.001124807125382685,-0.009228166269541286,-0.00031398500140208035,0.07364760420919651
SEMA6D,0.04766830416102568,0.09563716494364215,0.08726427356200703,0.014341778275817878,-0.024700528015464476,-0.010236217604105844
CEL,,,,,0.03131988254189748,-0.022740988878364597
PDCD1LG2,-0.024588075970806228,0.005793809338276094,0.07647252328415347,0.02340474992206516,0.06992252593145197,-0.007468344555086031
SPINT1,0.019694050281967888,0.013095713099143712,0.008130150374328194,-0.009025174331254424,0.05577188693803073,0.07545868569433294
CTHRC1,0.003112929089011726,0.13989740334700507,0.08865099957559268,-0.013313623294905107,-0.0396926779565369,0.08333432986334674
PODXL,-0.03357257370941391,0.09578411983231605,0.10723054189233869,-0.003978724868545679,-0.048623140038170205,0.03511244694411919
JAM3,0.0748771464113982,0.05119536882242819,0.06334503201394437,-0.012464249801232395,0.005851574603276298,0.013852821338267388
TGFB2,-0.03098615389170394,0.042029814080056516,0.11714176081909723,0.04816289132199867,-0.06146999971855813,-0.0007779094371865161
COL18A1,0.04304275899821361,0.10888210259894035,0.09600505502408736,-0.017689626907826803,-0.08761411168080722,0.08398117866540925
NODAL,-0.011304686666354008,-0.0013057942192211468,0.1797071903929194,0.0032556063630723654,-0.02669839531057471,-0.018840787606827735
INHBB,0.019833189719302806,-0.06289746229058826,0.020910780903671027,0.0071130799635620206,-0.02487880546056921,0.05610963869648085
LCN1,,,-0.019336741132306778,,,
ARF4,-0.00047129713918880086,0.08717528385208481,0.04809541787791586,-0.0011539992851565158,0.025828206411991992,0.06893064537583901
CXCL14,-0.0449014648485697,-0.09185608066301697,-0.06271700478838295,0.009830893451015774,0.02241042598812977,0.05377661802728705
LIF,-0.03168793305952254,-0.0211283253238165,0.10436022681765846,-0.02950376639378685,-0.0469133636721754,-0.02929061016018465
IL17B,,,0.10277067315963646,,,0.025717367725508054
MMP1,,,,,,0.02687662752240614
MATN1,,-0.02039709039549265,0.017710339485766724,0.07913986006919052,-0.01795276210006645,-0.024157117436697205
ADAM28,-0.0028459130543606937,0.023139644310129413,0.061810610158459976,0.009168810605941529,-0.020872472917650993,0.004151782368211279
TCN2,0.02956247206826139,0.0684721904957077,0.12034003692485168,-0.043079486894641084,0.03841114940481781,0.008971953700661289
THPO,,-0.016167137796454338,-0.020419673045752654,-0.014505254280245341,,0.03267158285394934
CUBN,0.0026252038206547234,-0.014717088015672335,0.13155502008404504,-0.02613185457955828,-0.013775501651110363,0.10297449486689664
TIMP3,0.05508030905892785,0.045575089989577565,0.04038890846888114,-0.03448852879372039,0.04557457120542746,0.10620678361225329
PIGF,0.05631056090356089,0.0715310004883916,0.10364068242351587,0.03709013789592204,-0.07281830577023181,0.043512969272440784
CRH,0.054047867493487105,-0.017188797150909048,-0.02973482299920339,-0.019839451804021278,-0.0302591554303659,-0.021715192472002588
BDNF,0.028892515026630584,-0.01759557827021976,-0.08494787444154277,-0.016336641805695197,-0.025199129126327716,0.0004112081801417335
CCL5,0.006491994365815985,0.09688282669353203,0.02234788861394555,0.014072464523452748,-0.0388736600414574,0.01601740237229892
GAD1,-0.005490966481844792,-0.08420627332081558,-0.06009764401340951,-0.0023476123956622428,0.0012259816857043023,0.05505944803688307
COL14A1,-0.0027414250580898264,0.028338692216890813,0.08009305663699004,-0.00553733409829773,0.05353518065698269,0.07657189545997857
HLA-A,-0.02249795680978243,0.057362420446984266,0.13370002269286574,-0.026059908870535498,-0.03561649355293312,0.010672730696699367
CD5L,0.006091077024523811,,,,,
FGF18,,-0.023848325657081854,,,,0.046366846894704286
ADM,-0.04417600108612571,0.05823188167502515,0.027442601249175004,0.059364607364424206,-0.03340249823918553,-0.01201038948466182
GNAI2,0.013799977478824561,0.10921280707330253,0.09387217189685848,0.002742031982094823,-0.04998961871520669,-0.04787097808106848
HDC,,,0.02712488826243651,,,
COL11A1,0.04128326429915979,0.14038064514633783,-0.035155823042145186,-0.012014861579473575,0.011213675740816742,0.049354222962876754
NUCB2,0.03261708534721791,-0.033436051921081546,0.09700935819316146,0.018744170230996653,0.015003487104318312,0.04146697731670883
CXCL1,0.11293397859152005,,-0.049464122345026285,-0.019678125105305495,-0.026985623033038118,0.05390550725524465
VCAN,0.04848502411164887,0.13941319563785293,0.09959353985902171,0.0009452149933416135,0.04769855740192948,-0.001998368452751443
MMP7,,-0.021128319393200302,0.012882829928787603,-0.022419348261661694,,-0.005071501885185405
PTPN6,-0.036802301708594644,0.090651396848629,0.06891687885803757,-0.031163188607865114,-0.06370111829294516,-0.03338607706493067
PTGS2,-0.008824311769539168,0.03298999939477961,-0.07459864607383417,0.02816413108396182,-0.022194186307697445,0.03725668290810222
CD58,-0.023778190475943605,-0.04319165770301731,0.12716165979366298,-0.04438190945956556,-0.008981787618124059,0.04945447527750387
TNFSF14,-0.03516152963015074,,0.06651737969924326,,-0.009099140969520067,0.03973252883369929
CNTN4,-0.02752433322848618,-0.052842757790287645,-0.05011670259248939,0.024634280269354825,-0.02252932778451499,0.03787460100880534
INSL3,,,,,,-0.024508706986966576
MFNG,0.05252556815920265,0.13819184270626533,0.06644729844968439,0.030970769364508963,0.0029360412071471357,-0.02422159741199293
ICAM1,0.001437454509629712,0.022233043918124713,0.1003223243288835,0.03558654665006019,-0.02357248563429943,-0.003170275702826441
PROS1,-0.04774200689053494,0.08956387905596075,0.08601940934852512,0.034792510393442555,0.017958745062191358,0.0583614450070182
CLCF1,0.05873822013663962,0.01843914728628486,0.009805059471858685,-0.04319744664024979,0.010468129498607853,0.02192065251209792
PSAP,-0.044426584492351186,-0.10894538168721832,-0.05869545445103247,-0.02690958496921007,-0.024746307058084258,0.03818625110123673
EFEMP1,0.04842854981035001,0.12190603938493648,0.059303631780633095,0.022468815163329273,-0.002003586550955167,0.062039968874367274
C1QTNF1,0.03749940620895766,0.030587697683270097,0.057066055734959695,-0.00026890724434200033,-0.0029570852406151124,-0.008837676306137592
ALB,0.013909249772300169,0.05234823905654119,-0.02367483889386441,0.06797286689403051,-0.04957284665050053,-0.01356185476761559
CCL13,,,,,,-0.013841114163959263
EFNA3,0.04378293798045482,-0.049565903611944205,-0.06030301881898848,0.044773746570262805,0.0426734831815738,0.04302265999017552
DRAXIN,0.036988414415619876,0.06951699776823478,0.04628415298486666,0.0037180407469466596,-0.01685977771016508,-0.05654784187478023
RAET1L,,,,,,0.07266620870015975
NPTX2,0.0019644442453614834,-0.061340502633080135,-0.10333236642962741,0.021812449018353254,0.030540957379446128,0.03340401328145631
FGF11,0.037597047694465265,0.03312530730186922,0.12563745158110443,0.0925754714157747,0.005553897420884422,-0.07974797084016443
CD59,-0.009974645834436385,-0.06702817062593418,-0.0657915435742596,-0.004291148886196888,0.009429624937474877,0.09071864628403875
COL9A2,-0.01349091413402299,0.020611808344169407,-0.019570744423472695,-0.0256823837755284,-0.01995546427461228,-0.01465058001986776
DLL3,-0.013213084386843212,0.11320315984914615,0.07566287397402356,0.00037574067174910177,-0.026027190281571615,-0.012669163080212206
FGF5,,,-0.01885214093476954,,,
LIN7C,-0.018568771603214494,-0.002733190039544355,0.045692326630547696,0.0034711260623126535,0.10276919730499097,0.04094912396322326
GDF7,-0.029535568153424677,-0.028869332500465562,-0.03372339938355321,,-0.011406386731149305,-0.0004510063694716796
PSPN,0.04909522413490657,0.016076349740240903,-0.015590577811416486,-0.054688865225139764,-0.0024929561956028887,0.01546595473620176
ANGPT1,-0.02561448055533956,0.009279434271531111,0.0856614431203101,0.03532565679583838,-0.015616694604607463,0.07675501231352436
PNOC,-0.03505480029689829,-0.04975267762616672,-0.08838950721332492,0.07923089676653905,,0.009446065649685642
L1CAM,0.03981456806887424,-0.09247847672264516,-0.016822030037388677,-0.024020780413113778,-0.02865957552225216,-0.030027813452527564
APOA1,-0.025051812052578195,0.06336933935819303,0.03801388036610182,-0.004596544865057973,-0.024765162205625146,-0.019275412603849993
PSEN1,0.03970632704490192,-0.04974332834371432,-0.018781549774872536,0.036171161395522476,0.024175033369041875,0.016831687256759896
CALM2,0.00659533146353024,-0.1105448472276085,-0.13524414399517684,0.0030248382202915113,0.0007989775763330961,-0.008867182426866063
CLEC2B,-0.03165968406570251,-0.053557945203006344,0.07055793553932545,-0.019666744046665793,-0.03346072510450077,-0.020897191059893145
NTNG1,0.07415900656810105,0.01617861934400868,-0.06516241401377401,-0.027260351745316002,-0.02354529115668184,0.005956774689149683
LRIG1,0.009153368207233017,0.024109079394565743,0.07285198987268789,-0.042103284448376126,0.034285003280089925,-0.005519107237754831
CPAMD8,,-0.0035798798265834417,0.02932230272674121,-0.026791009530251604,-0.03599382222024057,
GHRL,-0.037462678456385706,-0.021485362925323374,0.08445254686716773,-0.01851263136103081,0.08783973685624809,0.09810073815258788
NPY,0.0038305488947983444,-0.053316374294307814,-0.07753479345026497,0.07280082196663472,0.04839716199830013,0.018077357457290028
MMP2,-0.021006737904771606,0.06526836585905868,0.10710226317312482,-0.027915429681536326,-0.0686112548848189,-0.008617683650950796
PPY,,,,,,-0.017230690281110773
ALKAL2,0.0610208177088529,0.0212339282490857,0.02031496055770006,-0.031353582032836655,0.016325107626121143,-0.02051088347117367
CSF1,-0.006249747812954468,0.09390484926157558,0.022373210035676515,0.02490213998679802,0.03555217322200435,7.13776830373365e-05
SEMA4C,0.03667202549594273,0.0851051519409989,0.019627655675662645,0.05241199991504417,0.012819580957770135,0.07510033201498764
ICAM2,0.018161521766013523,0.012727840881574937,0.058299713239115245,0.00232284155252587,0.006434476929690544,0.045716128301205805
SYTL3,-0.001728916417874341,-0.027759183550000073,0.009913757297573756,0.08871896209719259,0.017952145563057752,0.07543831088461483
IL1A,-0.017600349222754157,0.02235147801250535,0.1367524706046774,-0.01608250760153338,-0.018593563814671567,-0.03178003716808663
HLA-G,,-0.015592742069304178,,,,0.06279585051031694
PGF,0.05376493199800081,0.007170628865461851,0.07961858213947612,0.03568647128423767,-0.04990708794577833,0.025687590930582878
LGALS8,-0.02039357272961255,0.01991014881817266,0.05741222703552653,-0.014302827202003682,-0.0425233211171216,-0.003318556291800384
DKK3,-0.04555411054767316,-0.14396033434989602,-0.1183953491319821,-0.0278778269459212,-0.07966970878854733,0.0026865512340685646
COL16A1,0.03814754459973515,0.011585619630831573,-0.02216649469945965,0.03029485613639497,0.09093061257386843,0.013647093025589701
TPH1,,-0.01652268463943133,0.01711816741842084,-0.017456438519811466,-0.018531772181370153,-0.0277643534940035
TNC,0.04247957276891034,0.1391950342856569,0.09696732676977432,0.02197378332864257,0.06370984211068585,0.004655396402946455
TNFSF9,-0.03964373026942281,0.006330066502779107,-0.04576494980503965,0.06295087406639246,-0.04209038981663576,0.01956057449833268
C4A,-0.02336231649978477,,,-0.015344872592503354,-0.024456469081529975,0.017022190865088136
CNTN2,0.03184410657264333,0.044620076040612695,-0.012061858667269136,0.013727949126037062,-0.031174697609735073,0.026858940387546385
F7,,-0.014349998757985444,0.005028636390725485,,,0.05516823093257326
LUM,0.0032174486199346326,0.07426345946660451,0.09740816481958896,-0.049299265293265934,-0.06029381297634833,0.0961885601367263
BTC,-0.027580856360780878,,,,0.0027084871357510895,-0.01928098465094439
APOC1,-0.014675540701289284,0.14524514935518795,0.16460094379558188,0.03410272375881916,0.023749001496985174,0.022339174314901972
PKM,-0.014427498017989041,0.03397277071584076,0.030519423090288277,0.07343426971299323,-0.009702429454638888,0.003580163016491347
TNF,0.05201813717269674,0.05150520564150808,0.03748550203125574,-0.027227144482660445,,
GNAS,-0.015678924539230615,-0.099698478556692,-0.089314947371638,0.01699194618618003,0.00015526300545131024,-0.024040619143670817
BMP8B,-0.01626368763759266,0.021189779921136003,-0.026331351062088577,0.07925184668839595,0.02791882524357854,0.01690966006785588
LIPH,,,,,,-0.007664742334219609
CCL28,,-0.030859243502280788,,0.03457775286497877,-0.016905251767106656,
PTPN11,0.013890788546236063,-0.05060843121738198,0.03381449419367378,0.00751820897802358,0.008706513908392707,-0.030629121230593824
ADAM12,0.0670950747225902,0.01127436187041359,0.02819892300123345,0.04738366967287678,0.04286829076881654,-0.04094588665128421
EPO,,,,-0.017456441083348585,,-0.019062073452846152
EDN3,0.031155265798554398,0.1029821431658977,0.059285260918319045,-0.017636565576200785,-0.04156959639160046,-0.05166925734058565
CCL22,0.015153370435321264,,,,-0.020984574381745807,-0.016726139631590888
CCL2,-0.006537806760323467,0.07109297171289689,-0.006529227859232891,-0.03579960212287422,0.042356572462716485,-0.028648508194499968
DSCAM,0.05040376182041923,0.03264572937564113,0.015220352994027539,0.009780492531994265,0.01941164747503704,-0.008084767060449066
ANG,0.014407976253296616,0.012092665689956948,0.10360489102231853,0.004335748291622074,0.0030409870341356927,-0.005540782088033763
FBLN2,0.00953603191766675,-0.0444685485182725,-0.014017331658713845,0.006323907334865652,-0.04146495089123116,0.04095742307551905
VTN,,-0.016522679236498555,0.05034899842299617,-0.014505251549438995,,0.03821087470703602
VEGFA,-0.02961938719597076,0.13225539793605873,0.0183965087346528,0.06671567673915846,0.04552919747967422,-0.0010545659843278563
F10,-0.03371298213145369,-0.02873256381222863,0.028056778274690816,,-0.018155608758483426,-0.03301428224270712
SERPINA1,-0.06847723222980545,0.0414772729720433,0.05824675527661402,0.0255094489785,-0.03747095702360479,0.06954315230430785
VWF,-0.013623133571661608,0.007025281373093166,0.11702736746291445,-0.0010235724757877774,-0.0027860612947205694,0.034823484047157086
GDNF,,-0.025718190872150062,,-0.017456439723896943,,-0.026692688108896433
VASP,0.04390664606721834,0.06442938488791976,0.04828775514949152,0.02187069125813706,-0.011029214290950273,-0.03669353763840496
ADAM15,0.03948371393494955,0.06698322432314946,0.04343906823728749,0.04455223373674535,0.07250301498994899,-0.007877486946479448
WNT2,,-0.027189610022382637,-0.04377575350648527,-0.01633663944930601,,0.009376228680766981
CALCB,-0.04273028975716977,-0.016747502967699706,-0.018852140729897188,,,0.09921616074055932
OLFM2,0.013500080798661268,0.04914686400199875,-0.016929415253018092,0.03714247882189766,0.006600366703970545,0.02471398201629639
MFAP2,0.014798681262575544,0.054309715511688055,0.10856704022101124,-0.04085985834950636,-0.04009781418111622,0.030938704209341875
HLA-C,-0.0035478075137141065,0.0013118238771901442,0.1444920523761048,-0.03303306270064578,-0.03356210942331219,0.05036846892340767
THBS1,0.007809572191155688,0.034811964293333254,0.03210012110458797,-0.03915768817753709,-0.028585485605128406,0.02353418767433284
HSPA4,0.031097532986575097,-0.0035882915786753346,-0.011245694558648038,0.06468430227299657,0.046693782239840144,-0.04209906093641146
LMAN1,0.04478965921622358,0.05641350383134793,0.07761592155862972,0.06290108759233799,-0.04073204815885446,0.031087323340885552
LYPD3,0.03222183716819018,-0.020765665650760896,0.010648608610068958,,,-0.004711178514119325
APOE,-0.028618940254271273,0.09344991952778268,0.04188877760562002,-0.016902535955000204,-0.00038585307873421063,0.06513411280540993
SOSTDC1,,-0.025361003055447463,0.03121179426124492,0.025839433424236773,,0.0584884380851754
ANXA1,0.031814929698305676,0.0771236688608121,0.06266609780851735,0.0024732818159045582,-0.020816282914177968,0.052647617751943813
WNT2B,0.03107735224778334,-0.034455322290259625,0.04780091581824458,0.019160400177307437,0.032788331838995065,0.0371211153359929
AMH,0.058186497150221,0.019250547204905172,0.0026745042127437274,0.06615707047571386,0.04284503947159706,0.008822565564091318
GDF10,-0.008054810462728263,-0.034670355316692984,-0.0303773064535359,-0.03358389212631174,0.07327796895219939,-0.04125423191775854
