,UKF266,ZH916bulk
BMP1,-0.05705420474714012,-0.062388513529924604
NDP,-0.008190099502722634,-0.02190222096010984
TNFSF18,-0.015383939691842445,-0.026674486459535084
RTN4,0.03805966757073951,0.10867125487895887
HEBP1,-0.08302642338085468,0.022463406459554493
WNT7B,0.04072802478721927,-0.009976950734446276
PTMA,-0.03496818354112123,0.006912643823646307
PDAP1,-0.09717641806588206,0.016004022087381584
QDPR,-0.025302959063027604,0.041912851652246584
POMC,0.009902246649484966,-0.02169466290249692
TNFSF13,0.08214192826375448,-0.029018036427596212
WNT5A,-0.007116338545778396,0.008722926157781915
CXCL8,0.014273559740171304,-0.05396076720332713
GRN,-0.054677405396876794,-0.0141561420053964
MIA,-0.026976813049622246,-0.002113434315917343
COL4A4,-0.0141949713000656,-0.03243204955644724
TAC1,0.0335782710020905,0.11358640486768087
RARRES2,-0.04027790489095497,-0.045006273174896916
FGF7,-0.004750848203440093,-0.06928334813073646
HBEGF,-0.0011189128649018692,-0.016307860562120146
CSF3,,-0.019794100874477378
PI3,,-0.014500509380892724
PCSK1N,0.0053480763311494215,0.08407937288909965
NTS,-0.01732883474381767,
SFRP1,-0.01730566769953447,0.048644327548064706
CXCL13,,-0.02767174129108976
MICA,0.02794255561006983,-0.021286288237353804
TG,-0.02000204340524218,0.05401203779474642
ADA,-0.02968065044788908,0.05503048226161686
LAMC3,-0.034356420941036594,0.049069298462796666
CCL7,,-0.020236974831107705
NGF,0.03915077575004232,0.019300960121756413
TNFSF15,-0.02317618412701722,-0.023371933376874078
HMGB1,-0.0683854573449813,0.04624572605869568
ITGB3BP,0.013493306950931056,-0.04491201390486089
AANAT,,0.027114346770399346
RELN,0.0252746735504071,0.0422864616978664
IL15,0.07131624627138075,0.10902325306420191
BSG,0.03958510764559918,-0.03700158617716534
ADAMTS3,-0.012140825245895152,0.09348793422779633
CD34,-0.030176293777297865,0.01742826028715763
PLAT,-0.07504956371706502,0.0035994750740163633
CKLF,0.023524066878058473,-0.014332332393336523
CD24,-0.0469605805061402,0.03386282882941028
HSP90AA1,0.042846024045594025,0.09729092166829476
BMP4,-0.03700596365995986,-0.039155602183630324
SCGB3A1,-0.021051350356950133,-0.0297161463647996
IGFBP4,-0.06359645778417512,0.09209381398172037
RSPO4,,-0.02626638261985375
LEFTY2,-0.030165594930052598,0.050918201289311175
PF4,,-0.020575943781221778
ANGPTL2,-0.08182535099084164,-0.029741284395049788
LRIG2,-0.040072875611468606,0.04039534664533693
ICOSLG,-0.05515136302586223,-0.04029568639594191
WIF1,0.043069809047455616,0.02196894585671027
NPPC,0.037287517537281226,-0.0033268777186593727
LYZ,0.027955446411782454,-0.017364938861528196
EREG,,-0.023689006561419503
SPTAN1,0.03463454304970722,0.06722321525730432
LIPC,0.04707255996811371,0.032747559604978084
COL8A1,-0.04293755653806968,-0.04281466120959119
GSTM2,-0.013945557932305208,-0.03846822882135236
SPX,0.08092528279315783,-0.00020215994638482198
MFGE8,-0.011005050432661352,0.01151883295001144
TGFA,-0.027107585408418497,0.011935107533677927
SLIT2,-0.022437402369591148,0.016599523482509128
PLTP,0.008765700408608895,-0.0357981097550602
APOD,0.006498724831081716,0.05075283827458946
B2M,-0.03791051577737722,-0.01984674445268031
OMG,0.05012901006025069,0.0976225909292551
CXCL3,,-0.017185873786232275
CXCL10,-0.022541646999075755,0.006967509657514486
RSPO3,-0.012870046194972463,-0.021542124664484134
CORT,-0.037941306549305436,
NCAN,-0.011497720237294234,0.10378567589905127
PRG4,,-0.028638910533179792
ZG16B,,-0.01755339031030168
TGM2,-0.014920472343775035,0.02637876138245735
VEGFC,0.00965298062225984,-0.04270344770535974
WNT6,-0.016914923558388202,-0.018137918587651198
NRG4,-0.020706993354674498,-0.008534207297680273
PMCH,,0.10481995771613557
COL9A1,0.03587762348116883,-0.05137775339079657
GDF11,-0.007453319474397337,-0.011766116503070622
IL24,,0.00197936906787997
SORBS1,-0.005839567612106957,0.03533413564040215
DLL1,-0.08355363427249617,0.12286945661139881
TLN1,-0.06767038018529048,-0.0050183243507319585
COL2A1,-0.018325214566852894,0.0573440716276269
SHH,-0.020002045543534012,-0.049701075497093815
PON2,-0.025023172997843332,-0.05123953347447433
ICAM5,-0.06787039706730985,0.032082832776213134
HPX,-0.016914924699419177,0.08635756715949464
SFRP2,0.0024183958210036776,0.01697107483099741
CFC1,0.10257653501898094,0.22919148774717948
CD70,,-0.04791735271837994
HP,,-0.02210556445933745
CXCL2,-0.0261427483801421,0.03889302048215614
CCK,0.043587153841820346,0.09785412577674937
SEMA6A,-0.02615579564895884,-0.008612349465272885
IRAK4,-0.06501988181010118,-0.03874572228475798
GSTP1,-0.05993579091644937,-0.0584743036668174
VCAM1,0.029491219564347287,-0.0035283048526408988
NXPH3,-0.009080335450385947,-0.047187010520504044
MTMR4,0.06056521700556957,-0.0283557443542476
LAMC2,0.043594975813384625,-0.026266397079426705
IL10,,-0.04569243200900585
SEMA4D,0.004265120271632739,0.07242545909062978
TRH,-0.03170546259496077,0.013667487360052705
SEMA6D,-0.03394775899888575,-0.002623078869382509
CEL,,-0.009950532573365976
PDCD1LG2,-0.016275489177544882,-0.04203733337459349
SPINT1,0.048971786046872405,-0.016698857128433848
CTHRC1,-0.06917498130237987,-0.0309682128434067
PODXL,-0.008477592724976692,0.009537709351272907
JAM3,-0.04782511881393005,-0.014806101709534286
TGFB2,0.0540846036235297,0.07840675887380127
COL18A1,-0.050638746745890466,0.07279091747281775
NODAL,-0.012514647752367103,0.005276790792422975
INHBB,0.013215577038073375,-0.03214041841233961
LCN1,,-0.018423636555790997
ARF4,0.032084922369374116,-0.012376150732988683
CXCL14,0.08023408868133718,-0.03727555137954584
LIF,-0.020532839310554152,-0.0310466110813006
IL17B,,0.07618762558988519
MMP1,,-0.014362459200594287
MATN1,-0.01982221369061381,-0.01898300187414784
ADAM28,0.02414952067852838,0.012097365607172988
TCN2,-0.03908118383070974,0.00663428302710055
THPO,-0.0006277271394404615,-0.010529363586241361
CUBN,-0.024965573098704556,-0.01859686167188307
TIMP3,0.008441652168676062,0.03305905588282148
PIGF,-0.010559059138028879,-0.00817351807260957
CRH,0.09279951678090112,-0.015084009233883876
BDNF,0.03866872484882701,-0.04680244035663578
CCL5,-0.024400935033433477,0.03864796875659932
GAD1,0.0522021144661118,0.09818806507040968
COL14A1,-0.0258595741978573,0.007304758201950754
HLA-A,-0.052813023836726036,-0.0008221978781356863
FGF18,-0.02317617847310652,-0.026060234759485202
ADM,-0.01869869637552005,-0.05877803566077197
GNAI2,-0.036517933893287655,-0.04529669418421172
HDC,,0.034606341985002086
COL11A1,-0.07851334283812807,-0.09607997379827463
NUCB2,0.0014435799196382193,0.009313742298596385
FGF16,,-0.018705272100708648
CXCL1,,0.00890410187170995
VCAN,-0.0433912927069263,-0.014111190316346625
MMP7,-0.02053283354708792,-0.04271158791815061
PTPN6,0.023281803901809818,0.0015484703366307922
PTGS2,-0.022422975924206178,-0.01814375090971325
XCL1,,0.05666921749192575
CD58,-0.02120096964551577,-0.05657634395615307
TNFSF14,,-0.0001408744528705295
CNTN4,0.013830389693893707,0.06968325097527232
MFNG,-0.019996456203401985,0.0029232458406312275
ICAM1,0.01847377690846955,-0.04063847541783431
PROS1,-0.061287578775657076,-0.06189766255462655
CLCF1,-0.019087319199284334,-0.09745018117816896
PSAP,-0.037088924922933066,0.0006169898972567364
EFEMP1,-0.05100298516738364,-0.06664676820471278
C1QTNF1,-0.04234724183130631,-0.007507374828620592
ALB,-0.0010480463089701478,-0.02687651055459588
EFNA3,0.01814086105141187,0.02119881214990913
DRAXIN,-0.04720767497454325,0.07387911270152066
NPTX2,0.05747771905510811,-0.011966786884183827
FGF11,-0.04214297705196893,-0.03431455159217953
CD59,-0.028233298516340957,0.041998579204541725
COL9A2,0.0034710065248103102,0.06923693019931922
DLL3,-0.056465268196166596,0.0848721603169128
FGF5,,-0.016215672577850913
LIN7C,0.02074695553138596,-0.02743500207175756
GDF7,-0.02805567200192766,0.11831347393005347
PSPN,0.005455141290556665,-0.04984153927384361
ANGPT1,-0.033807229242728776,0.010992146834078554
PNOC,0.019294527773400908,0.09802416724054977
L1CAM,-0.01724883912361548,0.08950650491832107
APOA1,0.03394977663286403,-0.05293065359378658
PSEN1,0.06613710354640868,0.015535460416005122
CALM2,0.061676290333568286,0.07210364875475472
CLEC2B,-0.015844319338628583,0.021219806441536267
NTNG1,0.0005791875656872527,0.07602174965648976
LRIG1,0.007998383260056315,-0.0700104952286981
CPAMD8,0.0624894641765394,-0.02057596227644209
GHRL,0.05105861638077147,-0.018137924840477382
NPY,0.013708500935836322,0.012328486581819008
MMP2,0.011428407822588733,0.039743333360760094
PPY,,0.02044648050176736
ALKAL2,-0.013907235666099972,-0.04688315504225739
CSF1,-0.07358885335077087,-0.019624712951761908
