,ZH881T1,ZH916T1
IGFL3,,0.012357364165063243
BMP1,-0.0478657010475482,0.09107788470683491
NDP,0.0100979747205088,-0.030032340725557476
TNFSF18,,-0.007669361033583447
RTN4,-0.03582507718117426,-0.03643276137388057
HEBP1,-0.016957230824809585,0.01397746238345275
WNT7B,0.017380870510504295,0.11876726064800278
PTMA,0.023017723696641918,0.04983514824778471
FASLG,,0.018272850474137566
CEACAM1,-0.013320731803912631,-0.018069894374019162
PDAP1,0.0108837946174807,-0.04328721280844834
QDPR,-0.018033876282116307,-0.024022940012989553
POMC,-0.02179096734485522,-0.038246277221142114
CCL18,-0.04587321300109844,
CCL17,,-0.011771511726028874
TNFSF13,0.03429929755072296,0.0677019786124018
WNT5A,0.030427183967966124,-0.03140840415693867
CXCL8,-0.0747112739682279,-0.0036818774880036076
GRN,-0.022505430167499764,0.02342532985933424
MIA,0.042116981357075506,-0.01975056482003227
COL4A4,-0.026845878655926938,-0.03456922940860129
TAC1,-0.022982057205025837,-0.015474849141558148
RARRES2,0.03746090527126296,-0.07972177600009898
FGF7,0.0691296786742381,-0.06572011070042284
HBEGF,-0.004766967632862758,-0.020372279200491682
CSF3,-0.01909708863510181,-0.012393585877487916
PI3,0.0067245062088437686,0.03718383836224667
PCSK1N,-0.041515516127182295,-0.036184096815524446
NTS,-0.02623927512301881,-0.018353210680100332
SFRP1,0.0512007738961023,0.07316926319639512
CXCL13,-0.00494399583557453,
MICA,0.031106504153063624,-0.019588682126578168
TG,-0.015717197403644707,0.01120879284209346
ADA,-0.012619628752581444,0.0840319259440458
LAMC3,-0.024685216531521788,0.09021805505918107
CCL7,,-0.012987276631198964
NGF,-0.020904449347314592,-0.02848004033889241
TNFSF15,-0.01185896418583911,0.0141476825259653
HMGB1,0.020510843695186697,-0.027583116584387012
ITGB3BP,-0.03450745353449278,0.07729427460710431
AANAT,,-0.01374108027353286
RELN,-0.014324343552937574,
IL15,-0.0032795578983310044,-0.020328642850333103
BSG,-0.01824402985312485,0.0014182296966649415
ADAMTS3,-0.016876535393731424,0.033829532749442615
CD34,0.027778822312701793,0.0516546141431075
PLAT,-0.0181935962931069,0.024909351114373382
NTF3,-0.008402907213285987,
LTA,,-0.01849342321767791
CKLF,0.02584499650382287,0.036999224858891004
CD24,0.049714521626638856,-0.019576094390473607
HSP90AA1,-0.015398152444924772,-0.08438299631104022
BMP4,-0.041094121212053206,0.07249713965779919
SCGB3A1,0.005718893180927788,-0.012420467085184182
IGFBP4,-0.024781527136323582,0.07002296459105406
RSPO4,0.07400303370652757,0.009909172330337085
LEFTY2,-0.022555124939205338,-0.003862910151404603
PF4,,-0.018493418938162604
ANGPTL2,-0.02933157947355236,0.046624253570086455
LRIG2,0.08410655648775633,-0.03089455441447385
ICOSLG,0.06731795080338893,-0.07860170826055529
WIF1,-0.015417788200475287,
NPPC,0.03879175733261616,
LYZ,-0.03938702724034947,-0.0565488918850309
EREG,-0.020657465548359275,-0.02792934634623932
SPTAN1,-0.056843467191507194,0.005633725209715856
PTH2,-0.02637640094909133,
LIPC,,-0.0061266753353713165
COL8A1,0.06241672201727427,-0.04059104030597295
GSTM2,0.04529871309187981,0.01712369792805321
SPX,0.036429321647879535,-0.03845507597568566
MFGE8,-0.056799720248380786,0.0945905336010328
TGFA,-0.011631163128226712,0.007846345342082643
SLIT2,0.03501516750352376,-0.055880666307155845
PLTP,0.051077497351482454,0.052771095130055415
APOD,-0.0668747612392214,-0.0039039275078154656
B2M,0.03308599535188203,0.0675218551598119
OMG,0.024244996189641772,-0.0012598613780324594
CXCL3,-0.0024134805647173544,0.02540899346197546
CXCL10,-0.022662499901460725,0.08099579355350675
RSPO3,0.03541091430592402,-0.01317954624263779
CORT,0.02746172757661463,
NCAN,-0.023891474665344612,0.024809061405659437
PRG4,-0.03955000892590585,-0.016353023316623874
ZG16B,,-0.016433475783368526
TGM2,-0.0016240296002162898,0.08424202854522422
VEGFC,0.026443286662837528,-0.02489184544029282
WNT6,-0.02201160734115672,-0.019846799470205866
NRG4,0.046353899264507,-0.013179547719750483
PMCH,-0.012609994100890374,0.18597815455962236
COL9A1,0.02328395907222436,0.015861856909022417
GDF11,0.03039095360849679,0.0304980087689138
RAET1E,,-0.014457870205353747
SORBS1,-0.024627378100647933,-0.041203411924605034
DLL1,-0.0246361410326329,0.00590699434480278
TLN1,-0.014596158553771724,0.02975018327838768
COL2A1,0.07235789841790019,-0.019180694346668376
SHH,-0.004118671501880723,-0.017268238255120374
PON2,0.030862752496067535,-0.017297730088673295
ICAM5,-0.02792398742684457,-0.014123264977073837
HPX,-0.03490503827296759,-0.0031344405354480033
SFRP2,-0.05187112891203514,-0.010404971485463231
CD70,0.015419182020565969,0.0013601005054759254
HP,-0.012305080790840783,-0.019715161885097025
CXCL2,0.03693078871418248,0.006560054887786219
NPPB,-0.018846939485391706,-0.013369183352552385
CCK,-0.04656844075246639,0.07575188133833838
SEMA6A,0.01727277037505081,-0.000917150963521534
IRAK4,0.006011179401550587,-0.002033300713852554
GSTP1,0.006556924984272921,-0.012859350540844795
VCAM1,0.022125859359699022,0.027858293556488983
NXPH3,0.05065250116709077,0.008143158134777046
MTMR4,-0.03826405068115135,-0.04922629956717835
LAMC2,-0.012239966154235166,-0.025472394111345924
IL10,0.07055351023106213,-0.03984393731722932
SEMA4D,-0.001041642699294469,-0.003941171968295874
TRH,0.0055651593788480025,-0.014974381912001426
SEMA6D,-0.03067908540467017,0.02067041179176119
CEL,-0.030984504500786474,-0.022813843865185555
PDCD1LG2,0.030823964131667842,0.05629065557596972
SPINT1,-0.044868518030945354,0.03923111246083334
CTHRC1,-0.035807332764314616,0.0531707650046753
PODXL,0.019244350339772308,0.07419726262637313
JAM3,-0.030419022298348173,-0.03750867404945195
TGFB2,-0.01555796660094261,0.020877140707889184
COL18A1,-0.027516299238893618,0.08413063271877247
NODAL,-0.013997319311796203,0.020534331155278796
INHBB,0.006565794305479918,-0.055288191280145185
LCN1,,-0.015142910028092227
ARF4,0.0164357727312905,-0.036298306428725245
CXCL14,0.012837429030250357,-0.028379277851512712
LIF,0.01722840710911558,-0.05312812400716222
