,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
CXCL8,0.005240591640635495,-0.0052240962256980454,0.013054097349315107,0.04445859590108465,0.010206808219753892,0.043532959022887265,-0.010551331331164763,-0.04679820639524185,-0.0358178817613538,-0.04044249262550269,0.03603840178053964,-0.03445521521559879,-0.06818094490132748,0.04848988573638526,-0.03468161531512076
GRN,0.009872427654692189,-0.03326951701104211,-0.029063013643455326,-0.02983202786995046,0.02946588164768542,-0.022403434743901867,0.003293202406436176,-0.06018906918280132,-0.02042407033132078,-0.06631652842608815,-0.04893783698269437,-0.014803591612928765,-0.0050936986921385945,-0.0767905455890526,-0.027514099268743326
MIA,-0.00824914493098583,-0.020014058300215277,0.016191819381235553,0.015467979126332012,0.06046563553880584,-0.030620020773133916,-0.01288590743302149,,0.08300305009033104,-0.020278408855892258,-0.035454514914603365,0.11843904657551856,0.13875803322568075,0.08494041272963791,-0.056659313847508906
COL4A4,-0.031926214646965365,-0.004597681063440075,-0.027310829534097202,-0.03927273266036831,-0.018149083618690942,-0.016264580963379707,-0.02164729970525296,,0.008323417251813979,-0.025532761551234844,-0.0024164976547668823,0.02653934803345035,0.049810886889147844,-0.003993392306551662,-0.005100669031293799
TAC1,-0.030233138289522937,-0.05738058988672623,0.05430669495810597,-0.06260609996857446,0.008479767833868154,-0.016996321366134354,0.036036481723013714,0.03776658070066484,0.02865026547784319,,,,,,-0.025580207539143602
RARRES2,0.02115319301011256,0.04670288089096691,0.07174813762282017,0.10679009894948206,0.05930113045824267,0.029207713940420283,-0.019539283114472217,-0.046778648697261005,-0.044351487706083645,-0.05680773503015675,0.06194800594644801,0.009384722949864473,0.008296874947951402,0.017788428917310868,-0.02192428980300711
FGF7,,-0.025400654249377843,-0.02660250593366518,-0.027842974605704993,0.016842902466206896,0.022701357158633455,-0.03774269944223353,0.0007036258793552367,-0.019337757449841682,-0.05438906382334225,-0.03290954359330429,0.021687895119908058,0.03285870415474179,-0.027448708088001962,0.03305918469628897
EFNA2,,,,,,,,,,,,,-0.02247114016040416,,
HBEGF,0.0016145718431687924,0.035050031890123956,0.012306738912215927,0.03357397693097651,0.034106264643438175,0.060859217537491794,0.03148238739459782,-0.008879244810757515,-0.05922209976617128,-0.06886272149312696,0.05479614241310678,0.030595262359443074,0.01920836400563236,0.030588290867207962,-0.0014834034185429049
CSF3,,,-0.0014132073731610794,0.034544506244600336,0.08179772101043341,,,,,,,-0.06282570514923733,-0.06963747616081079,,-0.021256038409498672
PI3,-0.02796665370219767,,0.0069167019511536315,0.05634806615847417,0.032257022228661766,,,,,,,-0.035887333356991825,-0.07395906281744026,-0.026530910206688418,-0.03485649835204348
PCSK1N,0.06051289889750174,-0.03970529517155102,0.02349874364892747,-0.06960722383596728,-0.0002169205390976549,-0.029186444602425813,0.02031959947318081,0.11312785287485179,0.006799556744001065,-0.004194611674125108,-0.05259881479778381,-0.002566527930524171,0.017369569001095046,0.029318522469945794,-0.012629835246403518
NTS,,,,0.052359484939593685,-0.023600807183976762,-0.018580393114245527,-0.012898047794220957,-0.02295570222564918,,,,0.02329470323718858,-0.02737682008495831,,0.05664659422862141
SFRP1,0.04989261834020559,0.025907642599124137,0.07476743117386574,-0.016589470991807163,-0.009539383141843511,0.0010833771038667582,0.003334893152014936,-0.020499076388318827,0.02500295662559754,0.016328581224412976,-0.005823199260350044,0.0201194202219616,0.08939059293045366,-0.05204026315572413,-0.045084074122347516
CXCL13,,0.06989147819852884,,-0.016440377610103245,,,,,,,,0.009684039945301991,-0.042513775962016824,,-0.012293295097178518
MICA,0.06477494609477813,0.0018828522050489053,0.01259443931923848,-0.027415115701082772,0.14037733285232182,0.05795714069177703,-0.01105123300185614,0.02228720955165186,0.022060433330800936,0.05019899808077457,0.08455620566633881,-0.00950204217316713,0.023251953662907592,0.017275597536783163,-0.012579240535397598
TG,0.02191146788414952,-0.0064530397889696256,0.06751684179524015,0.011880824547490685,-0.023174349129812057,-0.015694889112093175,-0.011178736087494028,,-0.008013981413774468,0.06388773975139724,0.06341045173356377,-0.022059286204827666,0.06615165352898388,,-0.017494046243649513
ADA,0.026562318223362278,-0.013468659145747512,0.005458077049565481,-0.04201745934214014,0.03745454331233922,-0.0039922230252572456,0.013306024324635084,-0.09178819713648724,0.0013513671679253048,0.02226986787617052,0.024354544169130105,0.005463968739787499,0.048258134502642526,0.012840888663571295,-0.057227931377781184
LAMC3,0.026296273632212933,-0.001641491004354723,-0.059308212341276256,-0.02490472957258497,0.06697379899276489,0.01335831780365739,-0.03758790235794123,-0.05942437076962644,0.027390250638869542,-0.07431189795468636,0.0355908098468449,0.04490148461617755,0.04223361474899094,-0.020703275634177426,0.05435092844479019
CCL7,-0.016909164824099047,,-0.010216938854774352,-0.004894489687592084,,,,,,,,-0.02488187070432769,,,
NGF,-0.02903219630930392,,0.01538353706132473,0.04167409653450015,,,,0.02231633503854838,,-0.007664952739745353,0.055281744867574645,0.01745295064766836,-0.02216909023152835,,-0.014451855314392298
TNFSF15,,,-0.011377061118869502,-0.01613835477105013,,,,,,-0.03890992667502122,0.03204881041348556,-0.024257029943613444,,,-0.01319963493114517
HMGB1,0.03678190349916257,-0.007257087378499166,-0.03329292884350927,-0.03369237638051741,0.005189628601176093,0.022888652425697768,-0.005027405566620403,0.056726240146952336,-0.0610111916893473,-0.02653256266457083,-0.03515095256420343,-0.05925074916772158,0.03970312437164848,0.03836258357629633,-0.023936728212692417
ITGB3BP,-0.019345327026810022,0.029477407624855345,-0.0022117247717973825,-0.009259500759732002,-0.0058019911062338414,-0.041995340367271754,0.0706073380074187,0.049612547364972115,-0.023535358866203056,0.043154801283471246,-0.012760218016475191,0.03429887726529365,0.03798331248506817,-0.0010550967202855137,-0.010032656494863967
AANAT,0.11498275790727391,,0.04453227742292656,-0.014541622815214426,-0.017320165416419765,0.025088183933499077,-0.012885908149768564,0.07913457460469683,-0.02080016002537119,,0.04099278224869548,-0.0218284213989321,0.023728629036498725,0.01841514395675511,
RELN,-0.038350343135815965,-0.02060397079151668,-0.017968689759297288,-0.015148691757364037,0.05749882929809012,-0.03107558493290512,0.06954470065260919,0.03932277895980054,0.06721668469603219,-0.029678354466478898,,,,0.04056623509697256,-0.015943728521657593
IL15,0.1214619734596038,-0.0031149540752890025,-0.03593135608851882,0.02348565496492476,-0.011175826305823033,-0.018278025704540284,0.04763391616549823,0.008257212321046934,0.01664818936051779,0.04066062645877463,0.053284526675618234,0.048247862213991195,-0.022571876290150922,0.017649839776951167,-0.03219797206065033
UTS2,,,,,0.06793959932537158,,,,,,,-0.01858849839070928,,,
BSG,0.02080784113658351,-0.018377893256074352,-0.01800867061314361,0.004220074190747706,-0.011714834718843043,-0.04488202823018628,-0.04082490890831509,0.024065731592141634,-0.027306426435375116,-0.013851389856450678,0.003305216729076811,0.057065254648469683,0.026534373472513067,0.005728996887577383,-0.004894683121903021
ADAMTS3,-0.022438393220388042,-0.019903544852237724,0.09616884227767732,-0.028023030318569543,0.07880315330963338,-0.029998715504263876,0.010797806442125127,0.01249174805857182,-0.009169821273286662,,-0.027340587632399778,0.006462396646392997,0.01117393021100398,0.02244418774292878,-0.026611902243857743
CD34,-0.020798607246358854,0.034180642938461334,-0.04932665773044321,-0.06351399910646296,0.008345598991477469,0.015240274334628363,-0.024109184268846937,-0.04653552059303635,0.02771088628642935,-0.04480068739841924,0.03844331456030395,0.03181727385099206,0.06459065028233837,-0.01232441327196763,0.0030506127707565596
CCL23,,,,,0.056984111587180614,,,,,,,,,,
PLAT,0.010358401140654313,-0.004028398600182154,-0.01567537217234084,-0.037573277037977616,0.007848587483412866,0.024130333869972372,0.017698740199176156,0.03615562656819563,-0.022918333087988168,-0.042343115587688544,-0.02802485376887654,0.030343204398394934,0.06504818393892334,-0.022220790343640266,-0.010154540738209575
NTF3,,,,,,,0.061672275771539845,,,,,0.06260824433740059,-0.0034645613943962515,,-0.031043106242012574
LTA,,-0.015712251731179284,-0.013094780621994881,,,-0.013593739757752866,,,-0.019291189437087214,,,,,,
CKLF,-0.008923677441707443,0.04431614934083164,-0.07365206550477123,-0.026898901188557693,0.007214825743196723,0.0467817905887663,-0.01646689634542846,-0.026881625399304315,0.037176409780991765,-0.03770551414398214,0.030741355745511435,0.0009763791169591752,0.058386943472496615,0.04095078607836792,0.028310258765073135
CD24,-0.0030379362492521937,0.052807705940598665,0.020324922012407834,-0.05820020474209507,0.012421978902772274,-0.005989369353817208,-0.02138261994873937,-0.04380647673468051,-0.0009707858495280066,0.04593801407819972,0.12074578887562706,0.006638360838504784,0.040298158719008936,0.040741286579394534,0.025434396840130585
HSP90AA1,-0.05622088045006048,-0.04137529757456283,0.02664632380518552,0.024730557782784005,-0.07679371043203134,0.04917201982620785,0.0037011289027720127,0.05682059454795007,0.02830615384057298,0.007132998483401812,-0.11221024437957405,-0.08715268209514129,-0.09969525690563746,0.03300064540129569,0.006436214311315527
BMP4,0.0056550288429787965,-0.016655907887335977,-0.030551695154577965,-0.015129193613057852,0.023977866618222755,0.03260121472041707,0.0292890725274914,-0.03442336004427073,0.004099434300989606,0.031139578082355544,0.07432233883021971,0.01863217205600685,0.035820066546935404,0.03597542984979863,0.02488452604391042
SCGB3A1,-0.016909163133205157,,,-0.017317277615366174,,,-0.010869389557395885,-0.01064980077690654,0.011781567148297043,-0.03358166302447626,,-0.025873283440422428,0.09586028476266348,,0.0847081453002256
IGFBP4,0.03944085616258991,-0.006678972214025685,-0.024705488491017936,-0.02970146554727784,0.016683063768634186,0.03581500777467015,-0.02090701841383135,0.0013982164826364294,-0.041942353716790136,0.04363209889059672,0.04383533318238505,-0.03546582800073103,0.0018391868975557828,-0.0420925424805019,-0.05707657316384436
RSPO4,,-0.025400649427065245,0.040611465869781815,0.1104069264381451,,0.018795041271241146,-0.010869387967501781,,0.02478299618068864,-0.05998474540178576,,,,,0.06205750520117604
LEFTY2,0.042215080496803954,-0.015905222088210474,0.09987588620156013,-0.031022841234781207,-0.0039156894774252,-0.024157849775719904,-0.011918416841901359,0.06758838741755278,0.07718241263769277,,-0.029179060071334514,-0.021121890578626228,0.005502428310559427,-0.004148212093465858,0.03634111086540719
PF4,-0.017540542432987423,0.16650809787133597,-0.008914077865092976,,,,,,,,,,0.01908753495171311,,
ANGPTL2,0.057060334567152586,-0.024893014355282416,0.00593124251827931,-0.02712671341649237,-0.040847281273561305,0.031971221002017665,-0.008191532808772984,0.04237799797188691,0.005345815760476022,0.08807310311413452,0.05524593503523602,0.04070306699977058,0.07649924485650716,0.0017411329448766507,0.012820485638484598
LRIG2,-0.03245542616601554,-0.03821821215651987,0.007549193539139063,0.02163634967884075,0.029263777455719554,-0.023974204027041007,0.015275703844527979,0.0070648844301147195,-0.03531088178703906,0.060823820549924246,0.13050707912852436,-0.003146661562845256,0.012755849774126995,-0.03778221355535178,0.061762969018641714
ICOSLG,0.01902886454064612,0.006449552053331873,0.048284380471419565,0.017193583550209227,0.007060832344897907,0.0015576682856098232,-0.02062806859213552,-0.013622269853780209,-0.043742541147172596,0.08104942744736093,-0.02643923069798526,0.054933456961678666,0.038180816582560236,-0.01456628542051965,0.04721128439424569
WIF1,-0.03156135904464076,,,-0.04676949020825579,-0.05069386379744997,-0.012200470227019315,-0.020453937699551686,0.01207979238468148,-0.011961992581233072,,,,,,0.004382317127621331
NPPC,-0.004124974925717883,,0.027609275883696122,0.05294697314849701,0.00042590270147341096,-0.02379924087510443,-0.015105789304742654,0.003967966905967029,-0.008403984318696612,0.02401173582648687,-0.0021921381455004304,-0.02477783409881943,0.03704579177865361,-0.023147082613144986,0.020101414641770607
LYZ,0.03456681040247537,0.010264863991366986,0.005865898243442575,0.05297893383423004,0.06348174034120624,0.03669891817392873,-0.026664026005568744,-0.0393042377216268,-0.0022728206729710604,0.10294146865115707,-0.0050220320807002295,0.059936273072902155,0.04902145821376768,0.061663401356183686,0.0421888977813928
EREG,,,,0.16125783074559646,,,,0.0686180693954958,,,,-0.016504730010989697,-0.008677853402244808,,-0.02299281788595414
SPTAN1,0.024404387497295673,0.022109167092626773,0.021584634824461785,-0.026904226256822827,0.03164905560696239,-0.003862039742992122,-0.07875018665501311,0.05337770273859038,-0.03843942343143186,-0.04336681687297522,0.02237973283897234,0.008862204723602942,0.0009871651636928866,-0.022763766213193197,0.02796614525107585
PTH2,,,,,,,,,,,,,,,0.037319530607770685
LIPC,0.04206750708353155,-0.021510868696891738,-0.016019261820493253,-0.01935066053715388,-0.027067984124114236,0.011265054867655083,,0.024712443598014323,-0.03030465459724999,0.026753776380765967,0.09151515647247327,,,0.010503956804455936,
COL8A1,-0.023469838505360347,-0.017101727915762407,0.01304830163023894,0.008036580668973888,0.03674600825074491,-0.03470397901502152,-0.0458428768732639,-0.05367355305691819,-0.009328229565527778,0.016767344277972798,0.028535115650651883,0.09374098883404125,0.08332513018871508,-0.05066109063004974,-0.006207443406298643
GSTM2,0.04737983759081015,0.06342442085763689,0.00925857295964334,-0.0391821593089465,-0.019660635958677796,-0.021073884286279227,-0.03212638529720261,-0.03755951041507836,0.01712575295298598,0.028234258661437424,0.09932798674677973,-0.021247198452646946,0.031442967592316566,-0.007767435707829616,-0.029379903215041817
SPX,0.026977033075000385,-0.011194491885220302,0.06274075517557734,-0.007236974567853549,-0.03234773919630096,-0.06589658836649613,-0.025016983334815737,0.0013914945390307069,0.038653561829329636,,-0.06454415434500085,-0.02508704821265595,-0.009414709035243175,0.01643243189350698,-0.00036954125177025724
MFGE8,-0.03605783784711271,-0.02033611854701016,-0.04674855073585769,-0.0017470989589287126,0.028268115400293652,0.0075611862635149565,-0.015238697324761309,0.010165955531254682,0.04275272676335845,0.035145956544201426,0.024086819283947753,0.0416435422765809,0.02235572122992585,0.03251045371201865,0.008355297016832578
TGFA,0.05553005167535828,-0.010964244388688756,0.025159409211867267,-0.0408950706079427,0.04651382426122058,0.03996508277066225,0.02316132191134254,0.048031510316896356,-0.02458016054451372,0.0622173330354501,-0.06130475763388078,-0.026993371873433314,0.054190271002651426,-0.010971556913321271,-0.019702427372043686
SLIT2,0.04906164124252467,0.008760494311388648,0.05055233668703057,-0.029293666441874956,-0.028523308021310576,-0.026337299322225255,-0.01582193114009632,0.01754457304082261,0.10828406481486781,-0.049952671875953966,0.06005804737094662,0.04562456352142236,-0.02965042600575869,-0.0035540965611879066,0.07011740345075629
PLTP,-0.004856413739254509,0.009697760563709912,-0.02926973916335621,-0.01334809524321427,0.07378372064169507,-0.005195558099291953,0.015388357519429106,-0.05314678498011914,0.05832779263577332,0.015601527164570835,0.02784375916755863,0.011073311024391273,0.06523208262234784,-0.05011954942854324,-0.008528882561883945
APOD,-0.013523657791611961,-0.0021790903378167883,-0.012940079817580807,-0.0637150441126885,-0.043812976390416036,0.027316533830239364,0.04342614540080773,-0.05993112835526232,0.023918738705297714,-0.015475838601827274,-0.07796464114732878,0.0928082356991137,0.06792465812774588,0.08583854842632563,0.022416216592960746
B2M,0.013542145504405243,-0.11013887598582224,-0.026600760257372326,0.014122831923738654,0.06303526289976057,-0.040124270961232715,-0.009968688267600107,-0.08958446076888699,0.04563857324898006,0.009336407257391703,-0.002998226937115337,0.026967815146586346,0.12876984301566055,-0.021181615140476617,-0.0352681711345066
OMG,0.007175311184809898,-0.009410264153415192,0.04214304413907027,-0.06290279087840832,-0.024036213958457207,-0.00891525158156324,0.0785322845050057,-0.04899027279640514,0.02746812112995924,0.03379266197289854,-0.04547759605685511,0.06454914815795905,0.06576504735739709,-0.012136754436261863,0.0017841515194820642
CXCL3,0.01244933953380263,-0.017855577042248362,0.00748394950400685,0.018092430263570748,0.045849411233716,-0.039506321984303726,-0.011627947589999065,-0.03324350570058982,-0.013893149766542282,,,-0.019703622805821653,0.03312290277547625,-0.027199451584730163,-0.010691770072728837
CXCL10,0.014740121939185046,0.00476091785117828,0.03781288717358526,-0.02117292514329838,0.06791823010152297,-0.0019202454643556,-0.017663703458468783,0.006849339378145468,-0.02207789629691606,0.05806422358770331,-0.03687909540880579,-0.025693723537519746,0.07443527382207776,0.06706114989708943,0.08079186513531682
RSPO3,0.006791615132498125,,0.09979145759330427,0.019086034786999273,-0.02844063000472414,-0.023879139043819782,0.1233800696339915,-0.029297030399036524,-0.014518073741804251,,,-0.03212623455516902,0.03695170654539344,,-0.0374735779991141
CORT,-0.008207711264759958,-0.025525372181409715,0.014177269336783723,-0.023484933745613883,-0.041279819417018165,0.048085810024153346,0.007492026260310481,0.011376285533200328,-0.020374164133255636,,,0.08265088610981525,0.05471608088522046,,0.07197943562732106
NCAN,0.05690274902903143,-0.0097829330555165,0.02639285953628255,-0.09703771957429526,-0.047005852833122024,0.006520222801307952,0.03752789935984205,0.056292493424721764,-0.007452993682204962,0.006478420471252508,0.05159051815294318,0.08690208103213354,0.046375950671581206,-0.018458027056481877,0.02182790056167234
PRG4,-0.025429364509715252,,-0.01021694044693261,-0.013854994929873174,0.023376883013376832,0.03432835609040076,,,-0.01697402813028975,,,-0.010987674776603775,0.047580606610072095,,-0.04402118694049766
ZG16B,0.021119970059958974,-0.017198614732273947,-0.011858008917836518,,0.06627299414971682,-0.010801460256596252,,,,,-0.02538301808238361,,,,
TGM2,0.011491077002799758,-0.011642491214910056,0.022603271297560908,-0.0012635311673915833,0.034308248919912986,0.09845275341780564,-0.009547704059408699,-0.026818511039558388,0.013303797115141514,0.01820875784758218,0.04738314129508515,-0.0020050831957950472,-0.001541246431577687,0.02949724931399142,-0.006590834701355502
VEGFC,-0.011329425000190182,-0.022083683626718024,-0.018209323561709005,-0.021327428298597864,0.01593187896088561,-0.008014067553461483,-0.0077106807302163615,0.1155798875656106,-0.01732267228940209,-0.028949545022359302,0.010168497228336846,0.022606691792571913,-0.005341159837794069,-0.035876524836883285,0.0433337298105752
WNT6,0.02521584742581448,-0.015905222505635128,0.006544466027020586,-0.01909084913000226,0.008313985856630719,-0.024038264538563565,,,0.11699477889641434,,-0.024139253176406857,-0.025513302223347765,0.031157353103220712,,0.006613074479450887
NRG4,-0.015573934442097268,,0.010333700936461163,-0.019734628424767198,-0.03068733570462429,-0.020751354065058222,-0.019671686993208048,0.08016391699598592,-0.020208917728314787,0.030274125568531807,,,,0.005292849942662964,-0.02437752033415262
PMCH,-0.01794979757023516,,-0.0001241025723458018,,,-0.015810346141058595,,,,,,0.09422297205470376,-0.003365688809081125,,-0.014035569718171784
COL9A1,0.04407459280775464,0.005349919975506768,-0.012986910900787628,-0.0023384300135664026,0.010163781368978837,-0.028949324226881342,0.06244060642040462,0.02133963746194925,0.036273586919466326,-0.04384401675958488,-0.010633237038464886,0.0031320992476656486,0.09242422918384964,0.01226223823856629,0.0806581325149928
GDF11,-0.0013452535183225342,0.035516082921918816,-0.020151324716625642,-0.02757374133230303,-0.014532568887792089,-0.026386195953080855,-0.03657124093375054,-0.014600555214412348,-0.016407971022716506,-0.07531029954009787,-0.05688204385857413,0.010063804308866064,-0.009175235408284011,-0.007315715680869121,0.004290963451742443
IL24,,,,,,,,,,,,-0.018856143063976847,-0.020267957286350863,,
SORBS1,0.016989597505073263,-0.0007776765791636961,-0.02155809591469811,-0.05359586494998507,-0.01900327503429531,0.06293033389295041,0.03884355197160272,-0.007073053421842562,0.01895747876608635,0.02533963306058979,0.014902818129916364,-0.016117055218827257,0.0005030112587199799,0.04367894570726139,-0.002702246195897412
DLL1,0.02167626046638966,0.01907076755385946,-0.01276951195639431,-0.03478406483812309,-0.007242505220449914,-0.07073921035031926,0.10784415919753768,-0.03067623915616416,-0.0598529316772023,0.025973148142768167,0.05237201962034229,0.0625778748247303,0.0891650536112058,0.0010284226756356659,0.00364053746462097
TLN1,0.008875205678062255,0.013681585164773628,-0.03435610936532806,-0.02663690984755604,0.03741274255441895,-0.004492423277810821,0.05090980907678919,-0.008828677879978543,-0.03488036685618486,-0.08812679417360293,0.07375217198991428,-0.06647046966833793,-0.029887444774430016,-0.005861902640920381,0.004539809997184528
COL2A1,0.00041402439048967757,,,-0.012374612299967482,-0.022740556981984152,,,,-0.014104399318594167,,,-0.03052460763959897,-0.012908594263231028,,-0.029568188788327454
SHH,,,-0.010617078603620952,-0.03137047942312689,-0.0178768409100105,0.009517443745303243,-0.012479997685084301,,-0.013461135697301601,,,-0.004990855432743008,0.03047817142967002,0.08307031150391761,-0.025869844423321093
PON2,0.02137022579491295,0.05675923855485961,-0.037733645355326285,-0.06816818279292107,0.015184787040889443,0.0072836343749781976,-0.06293697911119697,0.007107973587833809,-0.019353636974934384,0.001991898970730011,0.04733995905361098,0.05340484711318004,0.10026351245066592,-0.028230916449586835,0.04229034623788417
ICAM5,-0.014829825167703073,-0.02047359341943675,-0.016547470563423705,-0.03281740145983579,-0.006521055313262807,0.0004299576546687907,0.028597252207886326,0.05556650085876789,0.0006590853922089799,,,-0.03605736740997598,-0.01001173275825365,,0.05894428444019732
HPX,-0.03309665181472312,,-0.025832796616644938,-0.0014697549741460477,0.015691678798392762,-0.007860324844223018,0.09388163140877093,,-0.02368266763486442,-0.030552301205997653,0.026478529567953202,0.03687640434959581,0.03253866049278293,-0.02549907016902777,-0.0388510965410443
SFRP2,-0.022480777447502,,-0.012091701958199084,,-0.018149078274445226,0.028810946657288904,0.040731205356712534,-0.02713648979138032,-0.013482185620711878,,-0.06276448066893212,0.01932012384931603,0.08241079622787166,0.11479591208598518,0.018181169996228482
CFC1,,,,,,-0.01359374057929278,,-0.024257146664958342,,,,,,,
CD70,-0.024704775432903676,,-0.020552452902152688,,,0.0206076849803177,,,,0.2024244927446464,,-0.007677026700420171,-0.026674886158134507,,-0.03549982963588202
HP,-0.038219392631542524,,-0.020707530053293628,0.054591614786476936,0.05061371578519429,0.0023382338571485985,0.005473995455734877,-0.02425452260701598,-0.04701905313976658,-0.08240859562521337,0.0114843931320268,-0.004850511926356033,0.02602840238055352,-0.0368960549173282,0.007955841363782242
CXCL2,0.007360425827509615,-0.03253337716202,0.018519989248302837,0.02686418267828092,0.030744108691483002,-0.010251531810602569,-0.015105788122516941,-0.02490584739885821,-0.014034289583419327,0.04088561349942283,,0.0031880917649840597,-0.017669447582654232,0.009914567094379554,-0.05741957123949476
NPPB,-0.021814456988617822,,0.021872730932806308,,,0.011401518846940517,,,-0.01732267354932972,,,0.003452291046820326,0.01050095134776073,,-0.020977609585297267
CCK,0.04016952421442093,-0.019546358079202644,0.0962009231357454,-0.048071424585827985,-0.025416906290903634,0.0180660358206543,0.012814501041087119,0.07501145187214471,0.02870586499895782,,0.08064404312764818,0.06022043405961455,0.029670877707220444,-0.06420855632446651,-0.037336155034205336
SEMA6A,-0.020636983572925066,0.03328446394990611,-0.03584382289672424,-0.015413020968049234,-0.013751877390478926,-0.08700373299480046,0.0023254139081448407,0.01972280381938773,-0.04551726702060988,-0.03392398229384384,0.0529020797597948,0.01593577594224456,0.03127989675582952,0.04811419890357024,-0.020374203214665536
IRAK4,0.030189868222601803,0.0065154133804123885,0.0036097730124052545,-0.06505614307709476,0.0443193864641657,-0.006820035254841759,0.019442323534172662,-0.02866304690331734,0.015343027839961314,-0.08117602957997319,0.06225589228007135,0.03615318276144905,0.050925795629487416,0.0020831615493180403,0.019277261643725115
