,UKF259,UKF269,UKF275,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CD34,0.02970164119321333,0.010917703374249533,-0.006694684622695145,0.03509298118953412,0.020836409588759368,-0.006852025103652607,-0.008262540419397571,-0.025628357639041206,0.024314291844392658
CCL23,,-0.013742992866091227,,,,,,,
PLAT,-0.01644918990975661,0.02721456837993885,0.0037907285220880626,0.07582252142622839,0.03805620159886055,0.07787002477649509,0.06830323106987292,-0.0374105088214385,-0.01831433783886945
NTF3,,,,0.07390436553445524,0.030036811018867463,,-0.0035252243268809698,,
LTA,-0.021104499325619506,,0.0617275736723259,,,,,0.07003226588486648,
CKLF,-0.010686713159453106,-0.028615353632696273,0.026862684216535926,0.08278430114782014,0.03549323818440838,0.03778693524371885,0.021046640712771056,0.020716145406808,0.06126299719170758
CD24,0.026961685494850274,0.009646274350921387,0.01377073377691369,0.0807591483612086,0.025133527047591295,0.03088049222042918,0.05007173963927433,0.02824641895627773,-0.07630108900232538
HSP90AA1,-0.015820769041259248,-0.03750307048267095,0.012284568026121072,-0.09308236069552107,-0.06575779887087839,-0.007154704153607839,0.028794985188366456,-0.01922647606449274,-0.03019370859114228
BMP4,-0.006363516929760623,0.019963092116398348,0.004356838781159461,0.04987974601360188,-0.05317608817544024,-0.02657233730987233,-0.03623023556731524,0.010697579540697394,0.008825629658114228
SCGB3A1,,,,-0.015623642090992448,-0.0014572973105393661,,0.014358051010268155,-0.02768654689279084,0.0016572146485551993
IGFBP4,-0.047058642943191446,0.03199465788547546,0.05317117937801187,-0.01916920824468784,0.03492096210884008,-0.028038251838256346,-0.03338250680134391,-0.04343077362343336,0.0027558444784827334
RSPO4,-0.014224905902249809,,0.047714532121641694,,,,-0.018460467690813387,-0.024799063597661642,-0.009571542137335347
LEFTY2,0.06539689254072234,0.004134350550563057,-0.02858358401053724,-0.02112188952165856,0.0034993986605748838,-0.03393550859510364,-0.02510501645304191,-0.003967360210983036,-0.019297115510249208
PF4,0.02551848580484629,,,,-0.014716192016681184,,,-0.018802900749873504,0.06678871949052
ANGPTL2,-0.03829779821265047,0.006571259309721559,0.02331854607765211,0.07945755912147437,0.0770912013294833,-0.026347501857050565,0.07473653219695696,-0.0054666580302144266,-0.05270645625018182
LRIG2,0.01829204814987669,0.10166595526366562,-0.014219342037276912,0.022354489470713574,-0.01847309389073831,-0.0533595339287217,-0.0019133416918934347,-0.004662620533944477,0.053078227773788914
ICOSLG,-0.014835488196231586,0.020306274992753365,-0.016276538778427708,0.014433259355921312,0.020491196902807374,-0.049472266884521554,0.027759736699676515,0.008966354593239028,-0.0037676699614038077
WIF1,,-0.005809094596249257,-0.013192238068201896,,,,-0.01716079283469864,,-0.026901607776226074
NPPC,0.003953806023849949,-0.03251988282252924,-0.025733864812156823,0.014342258519143886,-0.027844021869155598,0.04290824363300653,0.028288471182497315,,-0.002143829483010472
LYZ,0.05380358279057153,-0.012977463774113318,0.001794177655639254,-0.001679507376982268,-0.0034351357835783495,-0.028091420913727714,-0.021526271942042794,0.017811908608263424,-0.08025922815046996
EREG,,,,0.11789890019993696,0.009055207931933954,,-0.022992823753694432,-0.028396735569186014,-0.005971405147790785
SPTAN1,0.011180281352809837,0.029934386661445617,0.025270629788159964,0.04654587710840904,0.001792298406563657,-0.0031952494951963946,0.03258009201066204,-0.01124088704028052,0.015267041785884766
PTH2,,,,,,,-0.029358293584442377,,
LIPC,-0.025817805585812002,-0.03159017569612731,-0.013722912944516245,,,-0.03664707619035518,,0.011226106862177397,0.14235160406813432
COL8A1,0.05272554414099614,-0.04235911832562469,0.04001175684509898,0.022864722521691184,-0.008575788033198101,-0.04343804128742594,-0.04350624041944242,-0.006775404163534063,0.040141586169931985
GSTM2,-0.03643205630490867,-0.017077833397101325,0.009244670985835667,0.0009122587583193248,0.007306040139308984,0.027175942958722697,0.011519213348121277,-0.018585810136141672,-0.014968656468663959
SPX,-0.04230537694606067,0.017939004420647584,0.03953081384507891,0.01050086856765064,-0.018272033391580622,0.015767138151963716,-0.04543020570890702,0.05230649146654494,0.1806952582252494
MFGE8,-0.004362300709690641,-0.032427060504488854,0.014031717760128773,-0.03410015433089973,0.009887282805948782,0.039733404323994144,0.01812156675608579,-0.048692155568655957,-0.024607669131232808
TGFA,0.06117276423719253,-0.002046382922201277,0.010979108703220638,0.06601667429346271,-0.033521825447575836,0.019803501493277104,-0.020433884988787874,0.05296667193706171,0.034201756208474855
SLIT2,-0.011715059772896014,-0.04013377054180102,0.013816579354089194,0.0480632405695826,0.03135142086793059,0.006073479314244118,0.06284188611618677,-0.04275405620696536,-0.08116106724542627
PLTP,-0.028931751314204182,0.05088914358437604,0.017165931743647153,0.09163303341340587,-0.022733890099356894,0.00574283123639055,-0.042388026138882276,-0.017469711577140893,0.02756102823359888
APOD,-0.0075722088100542055,-0.06088751671531109,0.024230706170274605,0.06259064193916697,0.04361350537281383,0.007956621515204808,0.009068439765573836,-0.011662378498761916,0.07874915498577173
B2M,0.0916440075828056,0.03973933929462291,0.018639053203776044,0.03747947556051308,0.013175913873505137,0.07720097103811555,-0.039072667090748144,-0.04565732947298368,-0.05344069472110642
OMG,-0.046281597370232914,-0.057318969911875774,-0.007030697901486826,0.04397890560388972,0.0437095387004427,0.044284498099653756,0.03404157596974831,0.025665293639864608,0.016042572607006866
CXCL3,-0.018787131483223283,-0.015858005250681227,0.003728834902426858,0.016659603223436747,-0.0067465171913266555,0.06713162264118776,-0.037852757786472846,-0.0192315348882354,0.02604535276481098
CXCL10,0.054676055594628535,0.045421591675526445,0.04416460428366687,-0.02569372225177144,-0.01973867966675968,0.1215789448477863,-0.025224530319683396,-0.030806750627333405,-0.01056090226847205
RSPO3,0.07115345992260146,-0.019832927302052047,-0.02582025784810489,0.08023998075600816,0.02294767676680486,,0.038716712278870226,0.01736358436429653,-0.02724970965367615
CORT,0.012628865181296958,0.04238734908175401,-0.008829133457105913,0.03615579083038001,-0.015399746978751705,,0.14680281322095792,,
NCAN,-0.028709282507017427,0.012701395435085854,-0.06560142557655266,0.06952963315449834,0.05353024693654275,0.0756940023723375,0.03817109381769534,0.000731284139705766,0.11263676420403113
PRG4,-0.016466363125626424,0.0730011824418645,-0.021847445912794184,-0.027252532571001124,-0.02272326903996887,,-0.0440211981746532,-0.016673419625200595,-0.030661263722845992
ZG16B,0.0437489908504434,-0.018549330235319038,-0.011679503538614985,,,,,-0.01670848506505679,0.007597018091202912
TGM2,0.05244234333430012,0.03592482278518209,0.03986972196086311,-0.042510438208516396,0.01082418174810436,0.005910259975812467,-0.023853287117506578,0.03830036965098811,-0.01569263838856976
VEGFC,0.00038391912831901045,-0.02265167871547611,0.025178509080722205,-0.018167465590584866,0.0372087503997816,-0.029231391429064887,-0.03150678881190381,0.007626478856858315,-0.03520804919111245
WNT6,-0.02277510045881886,-0.016894972068070488,0.01872734295845632,-0.025682717365055324,0.015953653633127198,,-0.024500053355816485,-0.0201789296986531,-0.01941873817284963
NRG4,0.009066767486233978,-0.02139965598590414,0.002261032259246772,,,-0.02347238509953592,0.007010316388459577,-0.013400103492562274,-0.029202803786703948
PMCH,0.04761667806000393,,-0.017095558314761658,-0.007764714188336142,0.053448492119498876,,-0.014035573300032798,-0.02889571369741722,0.0726107418327979
COL9A1,-0.007024277106633998,0.013801795395911615,0.0038475534335350326,0.05958831005938515,0.06846930843486101,0.0027336909241264724,0.045738370871071174,0.02774387611084492,0.04148882004205696
GDF11,0.013090460937116532,0.005442782201651658,0.01638295480353729,-0.03705003593787599,0.03881292441590449,0.09126563769077753,0.03704405701115239,0.02427721492499816,-0.03904014112935638
RAET1E,,,,,,,,0.04102944978313728,
IL24,,,,-0.018856142120390218,-0.014481549816962326,,,,-0.03264776315238131
SORBS1,0.017171290318577857,0.05470957549839151,0.018184360383700523,0.03113745053391667,-0.04924898809207588,0.013531956902419009,0.02331245593059416,0.03501428527781986,-0.01451582588559972
DLL1,-0.009774680249138171,0.02643802593275496,-0.008662085746332497,0.10137295109163619,0.0012911875426573733,0.05466022388959386,0.06994425805374914,-0.024784563735426503,-0.01753029808948416
TLN1,-0.025374064612726458,0.0245355631251075,-0.012364909604951412,-0.05277546436471289,0.06502470704019551,0.06863755197688609,-0.026456304554862992,0.011455280447925533,-0.09352585364366714
COL2A1,,0.08094629194631121,,-0.018685883316820362,0.00499739374624718,,-0.016674616726519847,-0.019501677505927826,-0.026310158766390587
SHH,0.01654649284736594,-0.012466323217864566,0.0755644419310926,0.029072976707669878,-0.021584320891455025,0.017578126440319454,0.0006815940207728993,0.006814792859658471,-0.01492527046727044
PON2,-0.038749153357656704,-0.01826834781772822,-0.05406424693321753,0.06703448869984753,0.027011875135367056,0.002642030629822539,-0.00839614286121956,0.07769563812813607,0.16950709478556292
ICAM5,-0.026669105151704522,0.06167086218902481,-0.007943565184999293,0.023765554894223016,0.05539028379936006,,-0.016050018171111742,-0.014617626100447052,0.008330387161634818
HPX,-0.020144297662805555,0.010764036124752305,0.024632253356403976,0.015484186439778372,0.04918412955598009,0.050694751419826746,-0.038851106455798805,0.05319716379788544,0.04549191128221818
SFRP2,0.011028352981337463,0.018175035669286622,-0.0045951180750585935,0.007092239473607304,0.03177596784776697,0.06541391324474806,-0.011049807297013003,0.03680413065558842,-0.007137688317669856
CFC1,,,0.06071311427086326,,,,,,0.013338012967901219
CD70,0.029351598535087047,,0.055115091781411524,0.0100678282847812,0.059030433647295086,,-0.035499838695397114,-0.020444279092321452,0.024540327888129546
HP,0.05330607029205052,0.04808342297354537,0.024342108291038823,0.07967186456217208,0.0573740969970584,-0.013264125070878591,-0.01247395382203661,-0.02004508919809282,-0.06236224480947685
CXCL2,0.006124426769583446,-0.023560202875405653,-0.017424200791119844,0.01989085915731876,0.02908057793244442,0.020815994553389373,-0.05115266900734139,0.06399531647869393,-0.09076798476534431
NPPB,-0.03736197267140778,,-0.012870837648161071,-0.049678895848651414,0.0269467163276413,,-0.020977614938758753,-0.013592912620724916,
CCK,0.05700976123841813,-0.004794815140327325,-0.025652789267799944,0.04241280166106915,0.03666939305098826,-0.06571485766298632,0.05599291240456696,0.053012856103235216,0.02581218387297771
SEMA6A,-0.03968895200375355,0.020786279846159206,-0.006236369741098189,0.06659580746586188,-0.059359015717036,-0.0006268112384110962,0.011001739103885036,0.025489517481620705,0.04866997458032681
IRAK4,0.026291716063139355,-0.001674879546044681,-0.01982653494455255,0.031767423904558556,0.0755910226258369,0.07282252070290064,0.019516776269669172,0.04439293605086941,0.0973155897485353
GSTP1,-0.011499239867198618,-0.005510634653472045,0.0050578498724965755,-0.01679911467518236,0.009305781831232793,0.0010532576758512616,0.012800074423313143,0.07829951815383168,0.030976488688866502
VCAM1,-0.022604439156913982,0.027577890835478704,-0.01564478837878195,0.03746960916156349,0.021635673648605646,-0.020727170762795122,0.021032802593898864,0.047643302449227674,-0.01675146526866735
NXPH3,-0.04440520744006878,-0.009689216605214481,-0.045190651858789,0.015997903233177336,0.10804889483357297,-0.01759965855516244,-0.011507497680126995,0.020283004409939673,0.05058145523733308
MTMR4,0.046885862286076385,-0.006096446295841412,0.04109443068005794,0.038482294421360766,0.027537684174541863,0.03254546976114446,-0.00604576832168243,0.028919157583413572,0.009017265193492512
LAMC2,0.00932725129214567,,-0.016202948674519293,-0.023181906632144866,-0.019018338354576034,-0.022694168052381305,-0.013623713125730803,-0.00926930357491074,-0.028121213862805222
IL10,-0.0272762053680111,-0.020809250679533955,0.004693368615154273,0.04233416165896207,0.04200022815087816,0.0009092428902736686,-0.03392583282964813,0.0057079801896928305,-0.01579224716723758
SEMA4D,0.007347795211208917,-0.0336342929424248,0.032466924588983835,0.023178472852736647,0.03860114989386713,-0.04591571493338062,0.0016229746001325642,-0.009212191609372424,0.06477663288478269
TRH,0.031500492308213716,-0.019629680869252777,0.05525213226504756,0.03255294503771276,-0.021378337607819736,-0.05016082946379282,-0.06925834354350413,-0.01522497369596918,-0.09323629109569764
SEMA6D,-0.0076860074615082395,-0.025370120749404063,-0.013633526788220815,0.047221813312683665,-0.01785692216380544,-0.011252412460933187,0.0811111298697459,0.015242737880908476,-0.0025758189205481946
CEL,,,,0.06131144109490466,0.010371875462590097,0.0035922045141898225,-0.03448735031963877,0.026770627460073085,0.04077093859890164
PDCD1LG2,0.010459050296559596,0.052021831662653215,0.002912079623691979,0.015275589981547833,0.07844607660478901,0.02167811096219101,0.021133717159616747,0.052710805636037576,-0.04805292631324671
SPINT1,0.019656807231269245,-0.03954784813572226,0.03365640620203967,0.10737163859276622,0.023912201325072793,0.046870147939199955,0.008538108164046728,-0.007582034132891531,-0.015850907353122036
CTHRC1,0.01714704803247061,0.07575805604349391,-0.03123682772402623,-0.0017198589136864424,0.057295142443877144,0.02222934658050488,-0.062486142305052124,0.014174228787032174,0.01844445941175907
PODXL,0.02513125230076581,0.07379759192038332,-0.004909267050388469,0.06654352026682607,-0.00015287515546489315,0.002056435913114407,0.07896244722680204,-0.006717262719475136,-0.010095202518488396
JAM3,-0.020145439904520536,0.01352921981865533,0.03665254555248549,-0.030101852618838968,0.06224948676590697,0.06733275608322604,0.00439484656754221,-0.0037557580109454877,-0.017767813049566667
TGFB2,0.07756370998620112,0.03803899845873577,-0.03550853130658276,0.05401465315994804,0.05897962620687325,0.032283656831498295,-0.023089591012021005,0.017372543932103614,-0.010765276421073031
COL18A1,-0.03429605727244999,-0.030127663637022795,0.04579008042443734,-0.007723899562587828,0.003225656441409566,-0.07569710710853939,-0.01908789052353746,-0.06884972255365891,0.021072680657696848
NODAL,0.027680867240355254,0.06125329800027325,,-0.0131800879541638,-0.017888125335883482,-0.0341393136552481,-0.015579737756642441,-0.02083676105423757,0.014960937094411136
INHBB,0.017521609270475972,-0.020558869124946616,0.009172262043595435,0.020684578085800452,0.051872623767455495,0.03185587361144607,-0.015043034029408323,0.047865628341405835,-0.027294960526934038
LCN1,,-0.013916324188620691,,0.031250448990804196,0.07940967195898152,,,-0.015396322079467884,0.05921361388647162
ARF4,0.02953088627192996,-0.03329833040748341,-0.03794248197946589,0.05760018158754608,0.011889735962021064,-0.04400518559081263,-0.053224641361974794,-0.017806914578648216,-0.08068084107303528
CXCL14,0.016903212885082005,0.03107525334078454,0.025194214134152546,-0.04714972719252046,-0.02016894307041199,-0.007227993009774181,-0.03449351535843181,0.0652153343865302,0.05206600542618879
LIF,0.001391210424341104,-0.03508641646607157,-0.007274103891825958,-0.09087939811775708,-0.0007729810403137663,-4.019370871972789e-06,0.05324406431698912,0.024039080529759404,-0.047274864441216695
IL17B,,-0.022983016139323506,,-0.02609116059322471,0.03454803170967274,,-0.019382641470029216,-0.0260065422816662,-0.022301408496098536
MMP1,,,,-0.019346768298832813,-0.027844020063990574,,-0.014035572188501273,-0.030921240609689326,-0.029786242858517078
MATN1,,-0.014590319810740972,-0.013032485276329634,0.048432234915526534,0.0695557744240473,0.022002111212238683,-0.019975892859371062,-0.018516821398100073,0.0779551297085795
ADAM28,0.0034542727910791236,-0.02658179382945152,-0.041971650660509625,0.05237581000614227,0.025945873052271543,-0.03294598970694949,0.033974822849587465,-0.00028900891084280455,0.06264024095301629
TCN2,-0.05673229267288642,0.01955287145137701,0.005200595493433562,0.03933838480728729,0.0356763729007938,0.024806844346257195,-0.06333123868983315,0.02924041025921121,-0.01883867836379803
THPO,0.01666269826841678,-0.014729605286819943,0.014951503477067585,,,,-0.01732816181564588,0.0007055206105930866,-0.030456608829032984
CUBN,0.0041716342453458335,0.010462898993020251,-0.033619108414250747,0.0028536116224549225,0.08837785380977027,0.05464438854715763,-0.026125829279277223,0.043860452602053304,0.054201936400748836
TIMP3,0.07405030009120764,-0.05454796635539326,-0.04193462718380657,-0.004505327893872981,0.008132175378324825,-0.01544300404675437,-0.036483625550121704,-0.03262592111820449,0.049962740163592874
PIGF,-0.028854794280483473,0.03982999082343423,-0.025820727839022752,0.042076398195755205,0.04816708218917771,-0.005645044741656709,-0.03480323330901414,0.008576566813693252,-0.009764504534639989
CRH,-0.019300412475642632,-0.021399647113070946,0.03614031638679605,0.06727956978630299,0.035645799066575785,0.05182245271468376,-0.02118630893430018,-0.022830775109750998,0.03642303425005735
BDNF,-0.013501548571772898,0.020562889354950764,0.002624582798435725,0.004046407218444782,-0.024642047365509765,-0.049183960149735244,0.012611810429600946,0.023591425394687605,0.016681144487672273
CCL5,-0.0028496550657000717,-0.031590173956726884,0.0012819241968373227,0.04055832139163813,0.025951521180425697,0.0056728447636877665,-0.03531731173137732,0.007147001380587374,0.02091459039000475
GAD1,0.05249547407217044,-0.030142549987293845,-0.00786501020862414,0.002294567517317231,-0.0041841441448217135,-0.0147761464093536,0.05176957881962408,0.04353631987746249,-0.032715993304634705
COL14A1,0.0029413825273653335,-0.024686754549291198,0.011168100671169752,0.0202919478059591,-0.03178615682407382,0.024041784339599914,-0.03248507273052611,-0.007181672423186085,0.021584343441726835
HLA-A,0.015494966179592973,0.048097316479802844,0.042846372957401124,-0.05722657042022015,-0.023814233516299247,0.05364580851409076,-0.03401887408833846,-0.013509244689994222,-0.05521766332296266
FGF18,-0.015334033378974389,,-0.013964821413384088,-0.01591198813087039,0.11341852261337447,,0.10220816752567051,-0.015224974917456871,-0.02790049327170184
ADM,0.02325914780923164,0.0008080700518004202,0.010845400518667801,-0.07498852058351038,-0.04280567037167333,-0.08217261689894118,0.0063761009146689985,0.06194799632895288,0.0051360805553281805
CCL15,,,,,,,,-0.013204619563946099,
GNAI2,-0.037299664041009886,0.04015045149362763,-0.062293616156994594,-0.014348153222226719,0.04471337274409954,-0.04876114726236113,0.0315338033673218,-0.003991248274063585,-0.047562663589616166
HDC,,0.0707269400723608,,,,,,0.01897046229554976,-0.020323488298848166
COL11A1,0.05900408315800546,-0.02530104877677027,-0.026671267037282797,-0.020348674315802548,0.00267011450500325,-0.003194609133227502,0.017460520743748084,0.01024598805951283,0.009658771888136821
NUCB2,0.014650261656842389,0.028231168482599277,-0.0076611428917281125,0.039198570535444135,0.04741585049969114,0.007536390806395431,-0.004393092075054128,-0.015989163097035863,-0.05336906091733653
FGF16,,,,,,,,,-0.020026155681549324
CXCL1,-0.021450700621466725,0.08502073178862181,-0.02010789868565862,-0.002918748907113111,-0.028145040091628337,0.02403920587312129,-0.040036780814142865,0.006069678188387752,-0.024292586175025586
VCAN,-0.03508139532787505,0.0013020117546247443,0.03088557877622154,-0.031021297514349205,-0.015128140721933837,0.026791388018453707,0.07217092223894268,-0.03641852415893421,-0.07951297719262929
MMP7,0.03711633005451633,-0.010157768986397302,-0.012870837577839613,-0.035621426480841205,0.04470018242925576,,-0.05310811075165146,-0.05559541257180099,-0.12817824582050338
PTPN6,0.013674238825633801,0.0242545098432796,0.011196337653396914,0.06368851429606137,0.05183729848722692,-0.01992447999882886,0.03299833394767297,-0.01837313616690233,-0.0066606161316849445
PTGS2,-0.030769418439365436,0.0008737765344079521,-0.01685166909452111,-0.06363165162858926,-0.05766641519076197,-0.028379768853800284,-0.003972733669079064,-0.004142166989516146,-0.059278203081913276
XCL1,0.05110783181205276,,0.05688096738458745,,,,,,-0.03616932999846333
CD58,0.0021697549550488103,-0.02015019902995402,0.046494475793106504,0.05556211356354253,0.020377698661215714,0.02574788269162643,-0.01218775320806904,0.022082612463383902,-0.004657997059278626
TNFSF14,0.03541552609477506,0.014975815758356024,0.02479089205636513,-0.024675178788079094,-0.028748932576737912,-0.04776580722511861,-0.02026662963732873,0.009510808793969911,-0.013186378199740188
CNTN4,0.01000591078428968,0.0011906017169164055,-0.03565553471120011,0.06345671487644168,0.012938153574231387,-0.028808315208847527,-0.006277846717379968,0.05016280097985186,-0.0015047461066384862
NTF4,0.006902144544799918,,,,,,,,
INSL3,-0.015334030371293241,,0.06056558628873872,-0.027441876263519422,0.08278150706135262,,-0.02026662767924598,-0.01808011933021503,
BTLA,-0.00024540753239850804,,,,,,,-0.017482571374434548,
MFNG,-0.01148828762072541,-0.001658164178898108,-0.039328524678061416,0.018014779430869973,0.07244813485559579,-0.02598678683086706,-0.002897022137578765,0.012503240928092524,-0.026080736084561726
ICAM1,0.055422089257609906,0.06817252515974587,0.030356578934826798,0.03863488841259253,-0.019765758309159536,0.04166207001304201,0.028331466091873477,0.017090423347383688,-0.0673994120238978
