,MGH258,UKF243,UKF255,UKF259,UKF260,UKF269,UKF275,UKF313,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
JAM3,-0.06726852579820462,-0.033665020411965646,0.045183663638020566,0.039121871146311236,0.004735375677753313,0.04716143204510373,-0.022684260487123457,-0.0018285371709686653,0.03932947218862455,-0.007704153818150776,-0.013542638692446754,-0.010054359340405399,0.031986023481281205
TGFB2,-0.05652048716177493,0.054180032667751454,-0.005116799195572419,-0.027990508087959064,0.027349258838452156,0.0721780600307096,0.009310955134442815,-0.02155594867700759,-0.031180869999460938,0.03631703253361238,-0.04820008051691643,0.01880959059710311,0.006470460749409403
COL18A1,-0.015024909117721062,0.02289276198723813,-0.021325408395249896,-0.013139846739388115,-0.017327466686928552,0.06062430513462634,-0.04273811155465449,-0.0021897791813403466,0.015973115566223457,0.04111748510063828,-0.015804890133360526,-0.07306651513880368,0.02372636602879894
NODAL,0.10221878000551646,,,0.012961977064367688,0.005580302722670819,0.03022016846989947,,,0.005737410242983395,-0.0025891574692967437,0.13069595875558734,0.10062386905238896,0.04141912747295037
INHBB,-0.04005386798134712,0.053802326537721955,-0.021987291820989102,-0.03547845917863674,-0.015895651258941376,0.05231932055765199,-0.04682222464233084,-0.05039485101116675,-0.050252018690044725,0.005212288286074383,0.005442309992726344,0.08708329152720055,0.028067747927973768
LCN1,,,,,,0.04088851441233057,,,,-0.024041614643396766,-0.01769327580876463,-0.01901897535112946,0.09849204747420916
ARF4,0.01922710151030273,-0.058445502618112745,0.06720284468007713,0.05492753157403025,-0.013085861196174896,0.09155762130640775,-0.04219677704166198,0.020378353964153405,0.02481621673452628,0.02582189018523586,0.07433278430108996,-0.022882948599872117,-0.013745862854597647
CXCL14,-0.06949157468695995,-0.04252491157654868,0.03384325579012926,-0.001188564423906346,0.11276981051458894,-0.03178640593636143,-0.02664336708308234,0.03562465729240049,0.09059735801591212,0.049876414955089945,-0.06045437083276266,0.05709319621592865,0.010645228961925062
LIF,0.06254135190947295,0.03569669079128927,0.03857401777438657,-0.009034072434743289,-0.04833280177601002,0.030643616852854903,-0.027425327185475728,0.019672563164305427,0.011557402007963588,0.07254499758030179,-0.04245043675070137,0.03900596994373261,0.04002500535799995
IL17B,,-0.030660275052582366,-0.017846242132174246,,,0.07819568026514387,,-0.03674316995852069,-0.007617783195357732,-0.02092129101958282,0.14836023826288147,-0.03212571054763296,0.10802538078320276
MMP1,,,-0.01281175712205093,,-0.014616317546904917,,,-0.04283905350768756,,0.051878481757773154,-0.015097402923197637,-0.04774290056525324,0.005612197569864013
MATN1,,-0.024157439223866504,0.08630985359829221,,,-0.014590320994856897,-0.011128763746975067,-0.015291580661761289,0.06745607795848392,-0.030251295750777056,-0.031294497130199155,-0.022873707625367064,-0.017795490680876616
ADAM28,-0.04739836622876219,-0.003171825661689546,-0.027436712729602082,-0.04461778023842766,-0.0035530531218296722,-0.0307598155371865,0.04330442368927343,0.03570643406866689,0.1190684773921055,-0.039937707639231976,0.02359415458433889,0.00999373915419578,0.07439201196950758
TCN2,-0.01998990003904859,0.020542748084806252,0.02620694497572793,0.0008943842777653682,0.010388000365562172,0.09644888808876956,0.007172884739278985,0.05751885375633214,0.1580166070463391,0.007221584510137875,0.012449932069045466,-0.015027539464212683,-0.038059255741539844
THPO,,,,-0.017689400634959326,,-0.028394675585277418,-0.022846869422202844,,-0.03396333623024685,,,-0.024761574320074364,0.029269834250703515
CUBN,0.030468412824991107,0.06672227572421843,0.045869244560179954,-0.01557691152639646,0.0344705280348604,0.054242240067691,-0.011504788397375294,-0.013974214506839614,-0.027319013704135385,0.012128855979233667,0.058064982113663295,0.04924372992746027,0.10398145082498965
TIMP3,0.024852682764122603,0.06285090738238919,0.1119700437762689,0.009670975854931516,0.02147919644100538,0.031110502195898344,-0.040926615568479534,0.0012965856898806093,0.030799241302083166,0.00636026025625279,-0.00403845511589319,-0.030839027285586205,0.008965492653466363
PIGF,0.034374022978007755,-0.00704588085359767,-0.09756295336513354,0.05340625512152874,-0.004546143005372247,0.05296377765805208,-0.0150951310185898,-0.015516423603438549,0.001706415339356405,0.025118190139529747,0.0030034629715514163,0.049640737566788204,-0.005470598145953666
CRH,,,,-0.022675374423692482,0.08287785740818572,-0.021399648849815805,-0.017519271886891837,,,0.013662789053681521,0.05159820938677394,-0.013638988651701725,-0.0007378858159874376
BDNF,,-0.017178946896470912,-0.03508921147904774,-0.015568703385739907,-0.010255309410201285,-0.05093054031379081,-0.03641781889080659,0.010184222405664167,,0.013249811794875832,-0.006292595511828768,0.0668573528493415,0.032065886492097115
CCL5,-0.05279692821605147,-0.02500287960841359,,0.017029029722582113,-0.04687777582612803,0.17136796805474364,-0.0033795001190400384,-0.029227450357564713,0.024396016923640636,-0.026639034973178034,-0.031936297776649566,-0.0007685903006575677,-0.03238925383477579
GAD1,0.09300728262722359,-0.012542318141514363,0.026590296314984458,0.014258881551983805,0.12067525821515816,-0.024108994644982347,0.017892501379378253,0.04308236903965673,-0.0055417394387011236,-0.00938230077707795,0.11555289602779811,-0.009087976863966486,-0.00402605308681069
COL14A1,-0.03237969062204845,0.08534880823321386,-0.014004257305022205,-0.0005178441925802991,-0.027471496992439462,0.13616289300727055,-0.024174083173389063,-0.013231768386897913,-0.05808154867604374,0.07798544352082314,0.01550217788092927,-0.014660388367301505,0.0712589159977403
HLA-A,0.08407009868875297,0.019978805431827618,0.0004044165385397874,0.03156241200666065,-0.12212127398878578,0.09552622280938484,-0.06393519995439051,0.013350790473934553,-0.06675553970094068,0.051149704255126896,-0.06095273100160978,-0.0075070019798684625,0.01554275423475781
CD5L,-0.03193496009488853,,,,,,,,,,,,
FGF18,,,0.18319726978715523,-0.01801541540795829,0.016752395998724568,,0.0786053349468151,-0.015877723705068198,,-0.024733977312335825,0.03328690839464406,0.06741048875569891,-0.0031063744520610213
ADM,0.033365320472271684,0.06165299922365855,0.0653668481075677,0.07829423106928073,-0.04074445730881743,0.07585709284417215,-0.045823886753351535,-0.049243098807646365,-0.028424994939189648,0.06767054540616559,-0.001606913025324133,0.027097190146741248,0.03200040757137182
CCL15,,,,,,,,,,,,-0.016311579655938994,
GNAI2,-0.0204292609631867,-0.02364772572433562,-0.03875200055157826,-0.009175768957772853,-0.05732443985866014,0.07235411292954626,-0.06653942757952952,0.049505360185672406,-0.011095143305708165,-0.03910224187885748,-0.08196516361029217,-0.055340253053629204,0.026364470591483197
HDC,,,,,,0.015113350756079232,,,-0.030124157806709496,,,0.03840645344811464,-0.01779548262146731
COL11A1,-0.021035908480031135,,-0.07844524329969299,-0.011890401484828618,-0.058346448120701,0.0050061211017249085,0.0269534607606669,0.00456357256061366,,-0.029115292796898645,-0.015604046257590317,0.032156407205194054,0.014289310293121436
NUCB2,-0.025432089747463582,-0.052964870979339884,0.049417060378614985,0.03310996362958166,-0.056510157646781384,0.02524408100426993,0.03258498972464393,-0.006050628504095327,0.07218522359681626,0.013853142501952095,-0.08160282788413435,-0.016216699521272544,0.06761005338934432
FGF16,,,,,,,,,,,,,-0.017535134725174484
CXCL1,,0.0034808820594194913,0.15761641603727838,-0.03022128383577228,-0.014984665128322923,-0.013205307774116014,0.02093601610876221,0.02209302210158646,0.03279543734570148,0.059620585136170086,-0.011790584633122552,-0.01986120387232686,0.05191015905365354
VCAN,0.023635547873009196,-0.02840498106373913,-0.032379042294698124,-0.050598743692222566,-0.08505756294969061,0.018939029979024143,0.009398012250237096,0.014159216929592574,-0.00398912475816257,-0.07667432963288157,0.056058563924650744,-0.08047732464719426,0.03460433593752166
MMP7,,-0.025887722144957867,,0.03788665239610151,,-0.01015776981077786,-0.010990728751454678,-0.03147624427751579,,0.01928211265541637,-0.026157005633273302,0.014360550404988197,0.016929741599944453
PTPN6,0.008924279231252453,0.003118472163867575,0.0021604739715599844,0.03983513583529143,0.001460589018783084,0.06098920916547186,-0.004795011079506969,-0.035615292382147244,0.0019342041316502579,0.05961616630688127,0.015301830971801518,-0.010338409114763273,0.01847824785853754
PTGS2,-0.036201652475753125,0.04272977724128143,0.05925712760391346,0.07444452788014369,-0.0010323680514460626,-0.027594260054492243,-0.00031344400655886187,0.03210797912658215,0.10361880959624242,0.044087071943738,-0.020963564680150558,0.013608231804429754,0.06421780934369004
XCL1,0.1537137672892626,,,-0.01960141670496399,-0.015541790286636353,,-0.01805186073996013,-0.028514714376435397,,,,,-0.016235459438337617
CD58,0.018295984932754798,-0.03603884112030169,0.07390785325069536,-0.0345603548316,-0.05542212615313681,0.06742237830310063,0.003925116189560159,0.06436870829259697,0.052792879937084564,-0.0016371679437592855,0.01674241508728144,0.021704718745642507,0.03618087358842499
TNFSF14,-0.009490798353152655,-0.05477013759806551,0.11341439600239632,0.03004580676139408,0.02673123719557909,0.1255739651861642,-0.018429210610465332,,,0.06831003629122431,0.038924927730895495,0.019197630876510215,-0.004643254682192225
CNTN4,,-0.039963438087014,-0.020516166448297322,0.018216475379085873,0.18731042141589416,-0.03606814262922158,-0.011311337565724786,,,-0.02997206209930762,-0.0025640745001110497,-0.012854547849691563,-0.0026843643283065554
NTF4,,,,-0.024794933739886775,,,,,,,,,
INSL3,,,,-0.018015411874339707,,,0.1410322994228316,,,0.05470659536824832,0.005846700544349802,-0.02233425243457387,
BTLA,,,,0.08287604468559331,-0.016202833758467407,,,,,,,-0.021596105376890364,
MFNG,-0.0401053123171147,-0.001523290469240688,-0.04400409310617419,0.014668250710802263,0.00716725202347396,0.07569985491000437,0.002934253908490615,0.0005243647502594645,0.06250911364485887,-0.006828918876801202,0.05433541661384054,0.013880841858000204,-0.06002345364681591
ICAM1,-0.021386858573192436,0.06469620793809815,0.023523266363334246,0.04730972265726492,-0.0773563637517054,0.0029268980187841056,0.030939458099102618,0.015274136029556932,0.0371663032710359,0.07081115009514993,-0.008111082456384451,0.034685687847504885,0.06546954944946316
PROS1,-0.027396504740509604,0.15318955143015794,0.051907140628041235,0.03985825080857756,-0.027802702417222783,0.04320929948962738,0.004976620188719322,0.026776776751855566,-0.012927139671607591,0.024925205819138777,-0.0017323106212440156,-0.022557417454942743,0.09824182641092115
CLCF1,0.11926845754287416,0.03181600537377739,-0.03961937203087342,0.020511245281022186,-0.0665641524730613,-0.02049538620931965,-0.03225105355935804,0.0023656026779029196,0.022767154626519005,0.057924481075453935,0.048433226616735096,0.009333935296623817,0.06613017549165613
PSAP,-0.13834484169520886,-0.007998976988099373,-0.028699223918161702,-0.0167275670534798,0.03550778172527971,-0.029871920462035975,0.04759981852806811,-0.03370743709120792,-0.0025098459050591705,0.04569702281472389,-0.017272611688343424,-0.07526668823003378,0.05950506620047969
EFEMP1,0.06644937654275766,0.07147671684030485,0.03959047034278089,-0.013642514690790983,-0.08338138100860035,0.021816621037669237,-0.04804786574991421,-0.07749946348162612,0.0323317903541075,0.022079288151456433,0.04460451174684228,-0.004253198877540398,0.05499914809615403
C1QTNF1,0.02311649882709438,0.12350767631754447,0.029058201083279455,0.017169911548962455,0.0264474112953649,0.08555454095598566,-0.07120188359219454,0.07637441932925008,-0.10432659451411272,0.018434045524255486,-0.024245677857445566,0.044420222589969076,0.0699937439228258
ALB,-0.024556307105919318,0.06794077675647203,,0.06016102725885724,-0.03827249804436915,-0.017038380854603807,-0.013836101047810226,-0.014475362625854384,0.01884650451674255,0.04765899420903412,0.09466483568902917,0.0396110181300954,-0.005161703360954073
CCL13,,,,,,,,-0.012828839592874619,,-0.014687672633309416,,,
EFNA3,0.04657069664422145,-0.050336575344962955,0.09945046961684212,0.05658093776373117,0.040722799275170946,-0.06354751087244097,0.05364921490603802,0.026181074806062493,0.06394174060779607,0.03376606157478988,0.00834363834677283,0.010255093213958472,-0.0032209368901820277
DRAXIN,0.007964924907470788,-0.03666324863276999,-0.018079285435459145,0.030511589217047656,-0.05550943882879571,0.05602378520655594,-0.036838385465084875,0.045946139024045214,0.052620921503424956,0.044090011098069655,-0.041695410142314294,-0.002759326001813984,0.017599517850301286
RAET1L,,,,,,,,,,,-0.017693264213332546,,
NPTX2,0.0405677349597301,-0.05229865405678793,0.05039476665825729,-0.026830801303560258,0.09718493582080374,-0.08252698417000376,0.07613794642951484,0.01548190338107583,,0.04156975825901531,-0.008143697704747281,0.058290358368478526,0.12774486158601722
FGF11,0.026738953015215172,0.04437085418043226,0.021879772335040116,0.04508374615068639,-0.01792415119317578,0.09333784696091968,-0.03135444259139233,-0.010661026493218186,0.1574180222012173,0.011524276753876659,0.04250544159683998,0.0322848406767801,0.0006228915092751604
CD59,-0.03554320551519462,0.04124465460425639,-0.0052495228108597625,-0.041192230927327426,0.08008061535939831,-0.0606172769915636,0.06775634718163516,0.03209133019734998,0.030242930906202652,0.013405294462189127,-0.03064447799798627,-0.1281253138702546,0.050206867177523075
COL9A2,0.034828190242167864,0.01265125371254887,0.02438115359922794,-0.05366094767264554,0.0031012549702545745,0.012706343293678165,0.07278072685751809,-0.003645677698948944,0.04923696488443676,-0.06174527383320468,-0.014936986049826951,-0.013647392062712808,-0.054662082366431664
DLL3,-0.0824818366478604,-0.05270858515360816,-0.016069433406824634,-0.056441152309244624,0.06221938661923805,0.03401569447583808,-0.017319744236858475,-0.018549013907506292,-0.08528865505407975,-0.07182294628726373,0.08454272333570018,0.041418035296423523,-0.031433102707966606
FGF5,,,,,,-0.013567566757741067,,0.04363053302815679,,,,-0.0040701837780188835,0.0524399258779296
LIN7C,-0.001003377514065689,0.014583782844480463,-0.008080809605818317,-0.023432620697482965,0.0004580272427985267,0.0719456413562971,0.012150594019154555,0.05630109077914971,0.014846235061753137,-0.039306777567935845,0.04120617665293024,0.07906625690584021,-0.05729240809149662
GDF7,-0.016895338141391526,-0.02415745566380287,,-0.012740279588124948,,-0.02427015976686552,0.0043068695440790245,,,,-0.015167527780276087,0.024799905343825587,-0.02720276746292067
PSPN,-0.0043031690044404,0.04526672577101739,-0.05119385338169297,0.01055143479695552,0.037754244235170716,0.01993942468295077,-0.0078119675181347065,-0.042293839951163856,0.004154521350185056,-0.01820345925354898,0.046545666512305434,0.06086288593890867,0.03395529486249563
ANGPT1,0.05942777274829728,0.0628124386103089,-0.020968012172159566,0.0012367252096973228,-0.031949425513079846,0.10562590427710755,-0.01465817516980349,0.024244385060665338,0.048479033527866096,0.03113594116041371,0.028626605012169768,-0.0016955431881496691,-0.0026052668080216654
PNOC,-0.0238597299466616,-0.04600611210403996,-0.06582199352552724,-0.004639140311108545,0.13515775991390136,-0.017805381543279927,0.06223762581914617,0.09213032946232427,,,-0.01612921575884079,-0.004933670895057996,-0.003119790667369462
L1CAM,0.013158735254306782,-0.04779588056990016,-0.043749161594154824,0.02130803243009736,0.08213393846062204,-0.030253100135529946,0.01549385735887414,-0.016342966489905762,0.06796297352890347,0.05443183914407788,-0.02073228498656644,0.04807216491065162,0.031243252675475078
APOA1,0.146305878341418,0.09016332655951186,-0.04212319891437455,0.013918537693530476,-0.04531495575014972,0.023001052236257168,-0.016503057651599023,0.0978664887179136,0.007832197565586419,0.05048397669201651,0.05652753076805253,0.00013046110461687298,-0.02549868794822343
PSEN1,-0.08948699768593249,0.023291889491963813,0.029693485901426304,-0.003170251136240745,0.014647451928662104,0.026737529057287372,0.028847451907158622,0.006845086495699609,-0.14583194392300927,0.05282891255314186,0.013065930896600233,0.01510151615640471,0.1037901393344489
CALM2,-0.014851328123292385,-0.05527403351838853,-0.02408110718439031,-0.09166264022266792,0.11820601522933918,-0.08062373258615416,0.06734441392564348,0.04818891254374944,-0.11556730690701653,-0.04724158951356603,0.05369858318900099,0.10727891429934475,-0.07145117527053221
CLEC2B,0.001688318609076401,-0.023377328303744,-0.00016598954154647432,-0.016850409431412174,-0.0012720288093029557,0.11510297651507903,0.03044138309181441,-0.01717641799548473,0.021004207505011096,0.014531548232009488,-0.018793981252371757,0.012072296933492538,0.03436186845139343
NTNG1,0.033109659387981695,-0.04880572292503616,,0.03761495854557473,-0.001876755135963249,0.12705899017619507,0.013940026963617385,0.04113352414183249,-0.0039116093748464585,-0.005773277268808292,0.08778459987645978,0.09349994355884557,0.08579887596278643
LRIG1,0.0745986826202961,0.06751432410920001,-0.043847983460831304,-0.08282932371516111,-0.09129966268258911,0.0435880554534878,-0.09506968917955376,-0.06101722415163811,0.09047699103913699,-0.04677504382547962,0.025121524450029492,0.056686382290457055,0.09489562003882297
CPAMD8,-0.01486644759685803,,,-0.02130901765032032,-0.019732836690953492,0.049627674663620926,0.024463919210006183,,0.043037187427972474,,-0.01703949252373499,-0.023402005718328487,-0.019288800968784145
GHRL,0.05530758037844303,,,0.030974970485627577,-0.03341901076811525,-0.026101732819285097,-0.01284625460315427,,0.06549720630190452,,,-0.03212570651340869,-0.017003278754806807
NPY,-0.021809658834591742,-0.033994107350909804,-0.01650160167371029,-0.06524152829030201,0.04944555929504771,-0.06430666022866574,0.016232645042829428,,,0.02567312221923387,0.013056851864330511,-0.013627052259064893,0.029279263181652533
MMP2,-0.004392646391132877,-0.050940277905709125,-0.06535951114386772,-0.05032021667615096,0.005532295282275215,0.07860282596845776,-0.04077270530199093,-0.03077160671350591,-0.020552602446808323,0.062075009328932104,-0.011977846843310217,-0.0421774155903585,0.006548809090082443
LHB,,,,0.09276075488852739,,,,,,,,,
PPY,,,,0.04078824488388274,,,-0.010273964863144918,-0.013389064938916544,,0.028404128987622748,-0.015890234573621508,0.013930618482904628,0.037158620192692365
ALKAL2,0.061435775869724034,-0.03157578388490688,,0.0136333949201801,,-0.013916323062600967,-0.024782459506831347,-0.034135708269065486,,-0.004740176350399786,0.04835230599753282,0.0495990595079815,0.06352494013651779
CSF1,0.041227880114275,0.07047636066617678,0.0008814563942291446,-0.051377972816141045,-0.11859300373628481,0.04726653937499816,-0.010324352411594653,0.057855527689704936,0.02602401542732743,-0.00024895862566640933,0.0054149292210598655,0.030036212724170685,0.013877977265577402
SEMA4C,0.09640439182206102,0.05965009274173757,-0.014041587637307004,-0.021726885166808693,-0.027606933732127678,-0.019197924422966254,0.008429766359253186,0.08372131117343282,0.03215938783042186,0.010481093800274148,-0.04846033855315763,-0.016804486219807874,0.009063919305070065
BMP8A,,,,,,,,,,,,-0.02004619379510615,
ICAM2,-0.024909960339456548,0.07574131182379289,-0.035665576514372056,-0.04922291540834726,0.05357147599657317,0.059420132412078004,0.02631584178723906,0.03379032919951937,-0.0343561513899224,0.023090029991623597,-0.01827770483746817,-0.03598087453695505,-0.011621515670881996
SYTL3,0.0850431077735742,-0.04903015990560577,0.012022846121760139,-0.008350576069084662,-0.03871403220117598,0.07104231786401044,-0.019358272085127966,0.0022793137186451306,0.0698085570962583,0.025072404485929137,0.013108380920708679,-0.013955634185000072,0.08333436828604737
IL1A,-0.017274573178216894,-0.001165299818003691,-0.047855998513086695,0.03318359320159566,-0.043896007381296225,0.1204179402929595,-0.051541032844829124,,0.07446783148662466,-0.037106539026600126,-0.039962955375463224,0.049590378090837425,-0.03056392787963749
HLA-G,,-0.007321559116016522,,0.010749627343633167,,,,,-0.054886395400060364,0.16402510280657995,0.04626271869731931,,
PGF,0.05499888284460887,0.044134820713629445,0.003340118325663487,-0.015735096707445502,0.006067597808915952,0.07333630860715458,0.014315795357212282,0.060559325955335225,0.020512326230467018,0.026896767573346466,-0.019209538468609032,-0.018039421112090687,-0.009010819786231073
LGALS8,0.034956213449025775,0.01877572191907042,0.035897657029943006,-0.0009580352127838715,-0.03155600629977781,0.042760563744747807,0.004795771122642964,-0.04241595425089467,0.07306587631081905,0.04118865380054228,0.009841893493413495,-0.025595466933697446,0.0732344206953716
DKK3,0.022387561096989566,0.009223429933238679,-0.011739857364436033,-0.07825724198502215,0.08191723331862642,-0.08995593748618429,0.1054525236951223,0.0439412547633778,-0.047288929497078525,-0.024048655328154443,0.02306240186997577,-0.017532905665073255,-0.009082819586333559
COL16A1,0.0839044521697373,0.04683846484012099,-0.08949463282809716,-0.024290514481290087,-0.05922582792823105,0.0656223730281677,0.012151264043890617,0.033278600455026314,-0.007161059444851741,0.017840903250412092,0.026661952942106232,-0.03560510070506637,-0.019984495440663663
TPH1,-0.027695414146238124,0.03924853486565497,0.12688607003566665,-0.003249410729428938,-5.3548630880452056e-05,0.1167774922771854,-0.023761524849796337,,0.05055564221717278,-0.035587023240007724,-0.00858033302320505,-0.005339158392969267,-0.0017784584382947242
TNC,0.04957583806897764,0.09230289849848955,0.013342337285572794,0.06033766487806088,-0.12659008268578278,0.10273413872826462,-0.0726300358091716,-0.0651710610855421,0.032502184609100995,0.04976253977357775,-0.01671668373445027,0.0298091232854033,0.01560938180611556
TNFSF9,-0.014866440541000121,-0.04534149428468614,-0.027289782666821256,0.03222356480379179,0.03622520593959061,-0.032936259801631645,0.006794119968710948,-0.01946575383398745,0.022582888194042253,-0.024430017288232124,0.029147969068100806,0.05032162248681285,0.06321500581567638
C4A,,,,0.07591958535238252,,,-0.012179270016477142,-0.01587773232146023,,-0.01635201862217884,,0.004447830346404095,
CNTN2,-0.08576636536055028,-0.07033513283048123,-0.03267689433329269,0.005987287089175112,0.055587899182600556,-0.0019695170089783372,-0.043500807118777934,-0.016811985434106263,0.007651556950294149,-0.015808934694230167,0.034604087928694204,0.1629278729589889,0.008220495334992488
F7,,,,,,-0.012273682875210936,,-0.014475364657108906,,0.14817064532395943,,,-0.023842048022271706
LUM,0.034619599678872806,-0.01471725011858467,-0.002483302242552526,-0.03575915834101863,-0.010578127891715803,0.09662656368886262,0.04707667886480731,-0.014374984809422203,-0.03270895315849164,0.02728499583062266,0.012053553916731456,-0.07465686644962473,0.02532662964026265
IZUMO1,0.2116417862777764,,,,,,,,,,,,
BTC,,,,0.08545169012836835,-0.03381550424063395,,,,-0.0711312333976931,-0.014905256325552979,0.05348618790785293,0.06112683658565156,0.04789327274522796
APOC1,-0.11994140512903292,-0.10550448138216359,-0.017890403935828206,0.09055233829071398,0.10346913482296863,0.14211135221880491,0.02409299317373034,0.037522407649325115,0.019117258164943293,-0.019533971158599287,0.07134595867526054,-0.010759883611049978,0.0019159927401702038
PKM,0.025794139435731115,0.09360190780081733,0.02763475411252679,0.03707783402034162,-0.031111529319685124,0.05896309360004739,-0.014726301544558744,0.07330671686894713,-0.06743190034489206,0.07262853192152208,-0.039873770708992805,0.08360560576098078,0.06909370264192641
TNF,,-0.0716957956941366,,-0.010319582294243417,-0.04184816089632421,0.0653900154749555,-0.006120175011629704,0.0911322819726979,0.06525037694241269,0.10213737827226117,-0.017693269039174342,-0.0033841485963322787,-0.018556068276882307
GNAS,0.05701040697014107,-0.019191619317666303,-0.040256709689498314,-0.07573245909518671,0.09035148903355661,-0.04364697333723553,0.04621608646315593,-0.025306930770276907,-0.0630516671729707,0.02622503639319234,-0.030697180883913315,0.015354367031437482,-0.025856596440917274
BMP8B,0.0062966029925893416,-0.04859500660433275,-0.00736020117793582,-0.028417002582146054,-0.03935194764817015,-0.03903084656938254,0.02635109139426935,0.013496360956926735,-0.05423951064042225,-0.03374021394752703,-0.03329810389136079,-0.017457769386567686,0.031172604556311136
LIPH,,0.07288507361469478,-0.01758500683096837,0.0041941710134212875,,,-0.009819821037674363,,,0.10192508001149167,-0.019726472804247403,0.005359754829256044,0.05790762040014123
CCL28,,-0.024157434458673833,,,,,-0.015120908936607865,,,,,-0.015565912828170601,-0.028074512543755065
PTPN11,-0.03826853277297493,-0.05089572097580406,-0.04990930947155137,-0.0024074096280441775,-0.01259185697990597,0.04274560337145975,-0.037705303026915306,0.04186329880914257,0.009262182043083132,0.0025086058745542646,-0.04849802219446159,0.03706227504790487,-0.04494793269712096
ADAM12,0.06361685798254622,-0.01765472074513354,0.05024972106128823,-0.03029923888366961,-0.03597025530656921,0.06909016484384946,-0.0302361260928776,-0.0005301574923941536,0.02318694556000698,0.04671800287758044,0.024324324568304297,-0.08430418243227633,0.10446650098280601
EPO,,-0.0280899728190005,,-0.01836014825840906,-0.0023732959310837944,,-0.010273965311605513,-0.013161560114301446,-0.06112499468499718,0.01109747315785716,0.0191161038155001,-0.016553054642093896,
EDN3,-0.02087816196475358,-0.03334003361089386,-0.020743204879719822,0.01609432382560812,-0.02129371052024029,-0.02174723411826525,0.08726842510495944,,,-0.04267850899092042,-0.05850572074784425,-0.0019730823189250558,-0.02958897256471085
CCL22,,,,,,,-0.02068685165151041,,,0.029866353118302418,-0.01873545551413288,-0.025578807164015296,
CCL2,-0.0026069997973794884,0.07866439761463996,-0.03523767257049633,0.024168219258777893,-0.0970353001475103,0.009593257843374224,-0.028663078539947998,0.022075648305664875,0.06142854244071529,0.08972216578423686,-0.05024049784702501,0.02889970909093986,0.055111830515110746
DSCAM,0.08593062799196456,-0.0002274336302560274,-0.033545491146026625,0.033338363729840816,0.030179449463085813,0.06232245055985126,-0.060768686841845825,-0.019363612850550098,-0.008014275549194969,-0.05121788891345353,-0.010235823785574766,0.12971496507937585,0.11393652091936957
ANG,0.10547518904259166,-0.006116886452963578,0.05866242255104265,0.10313158359616578,-0.004065582928996844,0.0927520016045623,-0.028745471513964282,-0.03439260504074936,0.09713760568465375,0.061221406976968956,0.011019110073737695,0.04333762505595667,0.15418983226664937
FBLN2,0.07687116801982481,-0.056160692180740594,-0.024113131081124985,-0.021629249462487614,-0.03812342324890517,-0.04078700536798197,-0.0006969052801416869,-0.03725529430290468,,0.07887505545783484,0.03748391976938442,-0.0433538582049467,-0.010488504399657152
VTN,,0.10288516320687292,0.004802883915998023,-0.020306439460927122,-0.020956060184182678,-0.02068942500440239,0.11327366095054302,,0.056370971132011886,-0.018233305707641458,-0.01440635889212739,-0.02699526913310177,-0.03007970484724673
VEGFA,0.052022472111604066,0.04768786088322184,0.06516533775489647,0.0700492402435225,-0.003118079569476374,0.0760026286839818,-0.06002697572634411,-0.0484757739312085,0.00013687121093154702,0.083768161798957,-0.01685370335984976,0.03986225556647856,0.04476908287738788
F10,,,,,0.05524739858439465,0.05571063905917967,0.012835609771191225,0.08482085928985425,0.02789009226317597,,0.17322435057921387,-0.02922433079743218,0.016167074073532423
SERPINA1,-0.04777812216262784,-0.04833615638252126,-0.026836020320643295,0.03133653193268337,0.006403482813235263,0.08977306814417108,-0.028724656479401634,0.02520130639955355,0.023696030045813832,0.020675038344070317,-0.02039686035528579,-0.020309169256467714,-0.01748332176227585
VWF,0.04952371532118408,-0.03573359913960542,0.010842684163687612,-0.0542156284343808,0.055860352619427206,0.06495856891192092,-0.012235833244448465,-0.0423563076818836,-0.0017161719670956512,-0.063284161937394,0.009472617775692879,-0.0749604238964834,-0.009745049956613617
GDNF,,,0.004835441319874981,-0.023113859546534415,,,,-0.023132707773279897,0.04915130571242151,0.023004129576230704,-0.0069953212988708375,,
VASP,-0.004021314491276741,0.07961229110680043,-0.02930339181018857,0.027371192444029965,-0.014479274106665904,0.0577135896849905,-0.007374883553356892,0.002517811804366425,0.017520823914262806,0.029486958659134692,-0.026360568003075405,0.018116428380162256,0.008748597436256438
ADAM15,0.009057540809312023,-0.06952153225511083,-0.023924244218531097,-0.04695226663708824,-0.04093601689093459,0.03556132014337931,-0.01881466136864775,0.014224572691395895,0.02816479874087753,0.0529815522425072,-0.01700084249373006,-0.00048055930970494325,0.044554081374371036
WNT2,,-0.028089824406878072,0.10132133546901775,,-0.016839288961396536,-0.03150466889276505,,,,-0.019785871946502498,-0.021041633105585666,-0.01794743485131007,0.16703066899782382
CALCB,,-0.029400300070385195,-0.031305666120803946,,-0.02531275947192173,-0.013567566610297904,,,,-0.017316256887416514,0.042650881863780896,,-0.02858677496990502
OLFM2,-0.016283775338175172,0.025260933374951607,-0.0208478717779159,-0.02436213289708668,0.02610272608869965,-0.03540351888299074,-0.006843529350441327,0.030626523342459803,0.03147522794916917,-0.04531718273151402,0.03062712680011003,0.09502747355776676,0.056016260821873894
