,UKF243,UKF248,UKF255,UKF260,UKF266,UKF269,UKF275,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
SFRP1,0.11338743945453347,0.05052380952402963,,-0.0018546130316658455,0.050443264731349774,-0.029908755326196253,0.04904494329580727,0.13728992325162304,0.015106529812606831,0.13026971181850633,0.027343962031483624,0.03964786543277514,0.09214281867152072
CXCL13,,,-0.022296546309353973,0.018042645146248194,,,,-0.00452396923856455,,-0.031615853133346944,-0.005364085880013067,-0.02148043979115572,
MICA,0.05490177103108036,0.01788837146008692,-0.027465959889724768,0.07261460973730574,-0.006772862636988557,0.05377909880800671,-0.012068340665616573,0.027125984957163094,0.0025302426218133827,-0.021649406370042687,0.006946674578248277,-0.01841543749741625,0.008669748621601676
TG,-0.03415828695984205,-0.06454705890547295,,-0.008771063242182273,-0.01659456343065428,0.015907011954499325,-0.023277750263427193,0.09650645072437684,-0.02780904701569692,0.0007733175721241265,-0.0015255715635433117,0.015575020546935303,-0.04088802552205149
ADA,-0.05051452610734903,0.027690202176966845,-0.06058740221359316,-0.013979785279644177,-0.009548408391486017,0.061844427102562875,-0.02877913106179198,0.02621464280265197,0.09854308436376648,-0.0127999351501628,0.032585013236929104,-0.0075682702579769785,0.026200282395382152
LAMC3,-0.005961851078548276,0.036454455048340044,0.07930558310371234,0.020448816016942633,0.035716075563070195,0.11201876316030314,0.020226634144318505,0.029620111446255686,0.00234711948024421,-0.024969530039326,0.023794006039961717,0.03723308427301995,-0.005635797439456191
CCL7,,0.07996639146261578,,0.0866491430973475,,,,,,0.01952563792454447,,,-0.021970511062287916
NGF,0.021203524553138228,-0.012788026352521744,,-0.028192583978826114,-0.015835664457258005,,,-0.04008304907499981,,-0.03844808679254816,0.04643861800195674,0.0693387227766802,-0.01975999782487404
TNFSF15,-0.030541025388572944,,,-0.0009317896237349336,0.056087169232241565,,,0.16766063039504667,,0.05335947749415554,,-0.015280420848298983,-0.03635268801804559
HMGB1,-0.0438254082299368,0.07489724075390222,0.0631507983713302,0.05700343912054075,0.024817580592627016,0.13295174614931365,-0.05538444263863836,0.05632003634923364,0.05243580488797792,-0.007325451511154305,-0.012798515931578268,0.011194963880940321,0.03775153355939883
ITGB3BP,0.042601497172964964,-0.01893472672947626,-0.018876744004603232,0.06628288496872188,0.007364912729540867,0.13815308656559602,0.006989552077878066,-0.0006351514569445686,0.0028553472589757586,0.09407318365046104,-0.026769952304125693,0.0385701940307457,0.032746830549127
AANAT,-0.0041304161430139995,0.10289956166421746,,-0.017620871402250753,,-0.015511377471336093,-0.020933816847496043,,0.02889851274061749,0.0012286338941062708,-0.03211660396149503,,-0.005222906753771918
RELN,0.05174788746917103,-0.015175252701085539,0.05608352739065905,0.06902334213131583,-0.027710237799661572,-0.011755784108084333,0.007165198197954422,,-0.027492647789817904,,,-0.01845709240996556,
IL15,0.1392798777395589,0.0031681081159609004,,-0.03711074571147343,-0.013681842572135314,-0.02075199574651973,0.01966171019951513,-0.023223972678811017,0.03517397920476045,-0.019767310970742396,-0.007111331624392351,0.012710899349810194,-0.00515775342241414
UTS2,,,,,,-0.007119620111689487,,,,0.046296458433633246,,,
BSG,0.008786526362680533,0.03323864593469678,0.017114165035133664,-0.04196309604818132,0.0094192570629613,0.04886254211287953,0.001115627245913668,0.01889984820385558,0.01767767499331198,0.030228610235281214,-0.03871650067060187,-0.023698431846677283,0.09524355661127797
ADAMTS3,-0.0561181127934981,-0.03170204549263759,,0.06743889193427807,0.04575343525140849,0.16112637753755454,-0.024749038874261425,0.02871116017928909,-0.029392437638714894,0.04426866048359916,0.12369470017058003,0.008477781017101959,0.06260860579909816
CD34,-0.02078281292105083,-0.010609801656249689,0.002532906992587893,-0.01410754039793463,0.057317766351342204,0.026631910892021004,-0.02974666863650169,0.03575437767536772,-0.00830570214291172,0.024831314863222216,0.017809563482668482,0.03845075117711481,0.02379788539485352
CCL23,,,,,,0.046920224297856555,,,,,,,
PLAT,0.016340577676912785,0.01613690948188002,0.04768682361099186,-0.0019745365225698253,0.038557836997949554,0.1397292337752349,0.07121539800380464,0.019018112217956067,0.04021728841890597,-0.002887522212347627,0.09968014991869248,-0.03275000326885516,0.027524034939182335
NTF3,,,,,,,,-0.031110686746167824,,0.018574204808559012,0.014540658811067673,0.05885650160458896,
LTA,,,,,,,0.02129420258297585,,0.03490548486466804,,,,-0.03128523176348596
CKLF,0.07396976330657169,-0.024938712404183376,0.0396703999208932,0.004304848342837075,-0.0007390790976553087,0.10278232104313471,0.015677962394442666,0.008365429182911839,0.023869562241985838,0.03125443192292199,0.041455319802183616,-0.028530535263883428,0.027219168881524137
APELA,,,,,,,,-0.026924547787683675,,,,,
CD24,0.049773113491086984,0.05766993196444728,0.02467348599918749,0.06069252450664583,0.07737590999589182,0.14338160981952075,-0.008925470385705302,0.04901034018515707,0.007203515115692847,0.026862062204226114,0.013289005232756217,0.08107298422588594,-0.00769774509620306
HSP90AA1,-0.08663680316506982,0.01727553946201359,-0.07462627788250618,0.03214567066690924,-0.0008988043262816493,-0.0977551087941886,0.012995818432139216,0.033555743164367366,-0.03748075573652953,-0.05130798342181023,-0.051995298865960646,-0.03009188970618243,-0.04981811772870215
BMP4,0.0010730494711881113,0.05323876661788531,0.05036604414635457,0.03252309408812526,0.06598244055332216,0.0329675082892997,-0.030022242248253166,-0.028022253543481923,0.04742802989756851,-0.005512136858276537,0.04106014113669022,0.006547000870810202,0.06833305895595942
SCGB3A1,,0.004867897896388969,0.029973087934285117,-0.020984282550512802,0.10704193935652366,,,0.023703806351251563,-0.016071268267163402,0.13471817017811094,0.1468339629136555,-0.031732612456403374,0.10664358541465933
IGFBP4,0.04636849495097275,0.03879830649383354,0.031252654015478804,-0.005978584472672773,0.04611984908432951,0.08620610872989612,0.03117092035265618,0.02017986851746118,0.01436518260785054,-0.00833932156682741,-0.035092326488231525,-0.016660490534174743,-0.005302055710039155
RSPO4,0.06923429861295739,,,0.007833354677492096,,,0.023035510797413252,,-0.021558776150590677,,,-0.004132177376765616,0.012046654326838739
LEFTY2,0.06703279607201136,0.02397651739617961,0.007164039499720126,0.02218326319762508,0.00020891368188223684,0.09086787074316278,0.04930576021648901,-0.016514346761950592,-0.003518436609442001,-0.028260029585538544,-0.02744112672083354,-0.029062555207694553,0.04520590991846707
PF4,,0.04675169897342344,,,,,,,,,-0.021874454433337343,,-0.018318333132160945
ANGPTL2,0.06400232869007152,0.043613110162821676,0.07605009086796376,0.020983181724784764,0.010953919672724868,0.0940400369386181,-0.0018713255712438724,-0.04782512033185174,0.11225358783558917,-0.006492296652336081,0.06865917558176582,-0.010126559053629552,-0.004246159269787319
LRIG2,0.08645725773204323,-0.04803099134383189,0.0531651532819975,0.03535791313151214,0.03802382440565891,0.06439708358801839,0.06404577038720186,0.030714691687682434,0.03239569536994246,0.06685051259862147,0.07884913088482226,-0.018521658322556173,0.021175692250630297
ICOSLG,0.1038199587422814,0.07151206878248603,0.0013172805771593588,0.04064272430948031,0.11902596099382123,0.01447585582270672,0.056141309505703334,-0.04454620145676354,-0.004822619542113702,0.043637901729373846,0.0996853341212111,0.033003986099731826,0.027891402492012947
WIF1,-0.07018207940236405,-0.028282669370042715,-0.031244933261272916,0.058366856893683434,-0.00955596811274478,-0.07703259383743803,-0.01809503061873232,,-0.04002528348619678,,,-0.019866009253533375,
NPPC,-0.00724986953397924,0.01331706038030881,0.010921709182656022,-0.033154722237449544,0.04570971101652632,-0.022816596692496846,-0.03529765528084991,,0.00993572684299535,0.024216835218136355,0.0514023079976492,-0.015339031060068002,
LYZ,-0.0326224203371236,-0.01835833920310847,-0.016978044338786538,-0.03856084805843622,-0.006511508957803547,0.07142796631656806,-0.03696081396238834,0.025912272716620294,0.008345353855926085,0.006297515757028841,-0.023813716875295987,0.006625432471705749,-0.08136009862713334
EREG,,,-0.04139008965827467,0.0205065064818719,,,,0.0792756623008327,,7.609030303896034e-05,-0.03719324941378836,-0.0266173978006522,0.05109194392528394
SPTAN1,0.046615772018812396,0.0114770803040912,0.023570871646074784,0.022146221733593815,-0.0012996630584126087,-0.03575620538890945,-0.020955364916562965,0.00555705532269832,-0.0005261538381158104,-0.0192623845183477,0.03437580614692948,0.04212238660465584,0.09074755941676647
PTH2,,,,,,,,,,,,-0.02234741318924561,
LIPC,0.12920047541412782,-0.02713768834820833,,-0.007443634151542844,0.04991483337285948,0.051004850822821385,0.04076060863515911,0.11857338237461307,0.011756580372875636,,,,-0.03955636518439787
COL8A1,0.04884200380620925,0.019409268089637572,0.10259599442539542,0.009790632405932203,-0.011728247351810796,0.06612715101801425,0.024814333359833258,-0.058156167045054066,0.027885255662040545,0.032136533164301255,-0.024986964474131894,-0.05511724205195639,-0.07544621001594361
GSTM2,0.05443497700465913,0.045730343300491215,-0.03992824501656021,0.04626489447122048,-0.011569840190570304,0.033779668412800154,0.00926240415737606,-0.03540098318765367,0.028443798568899593,-0.016870287904824567,0.08753142527075594,0.10009535322772795,0.01409808608716228
SPX,0.0007409068811740387,-0.016342619392716036,,0.015594153967701231,-0.016688199290911757,-0.033167936795161466,-0.026264910888347662,,-0.005985856581267575,0.056441673440201186,0.0026420062977106354,-0.008444703104895441,0.10738188011096887
MFGE8,0.04239554243060817,-0.03237838041138129,0.05539210288367614,0.0203754078125565,0.012338815137384294,0.05597544635100706,0.03200610534852321,0.04165426778236915,0.05809697692681463,-0.05936509964527331,-0.06093409735351053,0.030476937832628954,0.06604191812298311
TGFA,0.03168446489999667,-0.017590540893414552,0.06256600917707945,0.0314415679002935,-0.0175728232366099,0.009882829786381398,0.03211392081669768,-0.01166152580653555,0.02396768314523671,0.04952653292371631,0.014948529154885773,0.03783069040406047,0.10693744497079573
SLIT2,-0.061116870145415524,0.12376060707427045,-0.024395764960916933,-0.017531024517892835,-0.00938685530164062,-0.005161859582379746,0.0053228364741522635,-0.00753546139575262,-0.05180731382104234,0.06278240415935585,0.05777224416632583,0.019714029062757443,0.00197146182309456
PLTP,-0.007394143192001322,-0.022112019178558928,-0.004551169411791095,0.01283617951774416,0.06394541519389599,0.05044075550096401,0.028083703154881946,0.029075189726485415,0.03634735371663471,0.04206684167867044,-0.04502300438276958,-0.06688971360963035,-0.00694543506999001
APOD,-0.09847963561810996,0.0011717236660324553,0.05189851400578971,0.0103099687393091,-0.04139062159914342,0.013591577431439947,-0.02507929197530172,0.05275228556660038,-0.0422503783418999,0.05484898890049665,0.03628210751066637,0.04017466708341794,-0.07301828693533477
B2M,-0.011394637156382139,0.05208710665029799,0.010044326205606446,0.0007173853023168535,-0.012837971578896022,0.09513950414269663,0.05000275373967967,0.0688989989702836,0.01833916376716137,0.07131908649065653,0.023820024722264247,-0.09303367917306778,-0.10629263372153575
OMG,0.0915964954401255,0.029495430383443294,0.046751424236333855,-0.021725209026731623,-0.04000118274832434,-0.011472640998740381,-0.013641654869271186,-0.012229731360346722,-0.021249244341874578,0.06464720836280098,0.04301150355213735,0.024752664645548348,0.05088174794136767
CXCL3,0.027382375664666468,-0.006294437205817346,0.0020437660607511726,0.04203061218182451,,-0.02036569713596329,0.015992708299982273,0.030233058246368284,-0.016587049003794617,0.03496643291043103,-0.01527168496663985,-0.05269840554277634,-0.0026136558084727123
CXCL10,-0.018940622801331974,0.01663576001160257,,-0.014518729616188723,0.0010830155379143447,0.09845104783972985,0.059236383720524324,-0.01666426180889056,-0.02635882819456454,0.029296880169146042,0.04327959746118595,0.02136732615126749,0.008211874403405447
RSPO3,,-0.02974588384872162,-0.03070649273670461,-0.023448228232747368,0.019909728233581964,-0.0254705042890447,-0.0028466210343688083,,-0.01733314652491104,0.024849846444322095,-0.00964425037585076,0.06915425702956132,0.015720876963701443
CORT,-0.033812235619632834,-0.01757191617674309,-0.040751699368493675,-0.002556836135972182,0.08049062259602507,0.016883184771131737,-0.0454294624725395,,0.0031580138160753825,-0.014132057242526282,0.011850315567416734,0.038666558548126666,
NCAN,0.007719899701072582,0.03724803666605207,0.02812986700995706,0.021819253373619653,0.06301088461779662,0.07380058925815462,-0.007356226774727671,,0.08777794160060534,0.036998406443979344,0.06165921869596235,0.05359177146825668,0.1332830390675615
PRG4,0.04137413745233982,0.025589745706923316,-0.002007713101779651,0.0261507197469898,,0.03067102153978666,0.027574038533621118,,0.09496702774795955,-0.03646252272779,-0.0337763405524904,-0.002197140178162109,-0.03308156635112219
ZG16B,,0.08709804373327978,,,,-0.023822040393841212,-0.016020100080837645,-0.02178542264847002,,,,,-0.027800428969303254
TGM2,0.00931505618685387,-0.03884574029333408,0.01358796624033473,-0.039359409537913906,0.03441596487480092,0.025339876941773292,-0.004912615921724637,0.111433774104275,-0.026600029300157188,-0.007641521794176009,0.01270438195987689,0.026531027371547486,0.0005831184298587472
VEGFC,-0.03311050616754612,-0.011107525530749656,0.005847679433005974,0.07131647160395087,0.06252374900764432,-0.02909049537114482,-0.029432222871699606,-0.03750875924895306,-0.020681560263097816,0.02284828790384377,-0.027596462217635825,0.03585547140387565,0.06877737275369851
WNT6,-0.04199294274542604,-0.01593190406084482,0.008323567401639207,-0.023133415145906465,-0.014033354804178458,-0.021697425295284352,0.04516165538204466,-0.024360555677535173,-0.018049821442405384,0.041777033269453784,0.07826794526621719,0.026336078559614277,0.0670933607691844
NRG4,-0.03129463057443093,0.014797104442009225,0.13257016304241503,-0.023913517360675495,-0.017179420508217923,0.015650486673451737,0.024194820520023932,,-0.02412745232765436,,,0.026247192057477064,-0.02229577510323638
PMCH,,-0.03641822868748072,,,,,-0.023448989439901747,,,-0.007279688436873363,0.019856681042831306,0.02863905366044518,0.016111703348896753
COL9A1,0.0994253128352652,0.07687533456915153,0.11004479507507606,0.03712329268447305,0.038148221749263966,0.09221857920873326,-0.04293596054330159,,-0.027492658334996044,0.02432605954393488,0.04270377484834535,-0.027381195555848434,0.08369816149187904
GDF11,0.021897419847953497,-0.011220507244200756,0.07670194352333003,-0.04040937519071669,0.04492530431527897,0.0934415521297597,0.061609746213204516,0.01665913282512183,0.012045430911101234,0.03782937667201935,0.022869854001548895,-0.01676426131242793,0.012282116013420599
RAET1E,,,,,,,,,,,,,0.008774662584134755
IL24,,,,,,,,-0.013737812942822742,,-0.02522857311818304,-0.02152567737877933,,
SORBS1,0.0395395696289321,0.06323700580420812,0.008784925862062844,0.021537581417274566,0.022117952353987464,-0.010165281730583082,-0.018732710354629267,-0.004788417754150643,0.02882478322895977,-0.008984403026318866,-0.03403731857779519,0.03660805049818176,0.04548881934165988
DLL1,-0.059179002070387676,0.045289682401958964,0.06413043291821928,-0.0063247809871758934,-0.014649961580816767,0.05338843678621489,-0.008495832429583492,-0.04236081739893112,0.05527106141168362,0.037565577392557524,0.07097109070076961,0.05882558457652036,0.023919359469330694
TLN1,0.04453114536929024,-0.033954400731901556,-0.0009258263973558198,-0.03883694679585938,0.008479258790789411,0.09069072003258931,0.03617715952749105,0.04764059196583083,0.020949557504734186,-0.023005736235107932,0.035299228309937626,-0.010000196046816888,-0.041419337944033345
COL2A1,0.02394366405579296,-0.008407960397645466,,-0.014994987475696128,0.00913221681775165,-0.020365704066635737,,,-0.016839260110044454,0.02844624575557478,-0.01063145730496248,-0.022821545806988412,-0.03244788490248222
SHH,,,,0.0005324696885030722,0.051053019836387416,0.032305172738806086,0.003931598542316661,,-0.016071266862434506,0.03268887185306832,-0.008972729597931219,-0.0008412943258445032,0.11724576063482947
PON2,0.053300507874671506,0.027365416741762485,0.016116697829298567,0.020383644817807505,-0.06992701807335072,0.11547693772380765,-0.03887358900139814,0.0528840504566814,0.0945099763413916,0.08257388301853844,0.026201185270743717,0.009456749762485723,0.017422727222116435
ICAM5,-0.06621810791574384,-0.007118595487380147,0.015687853048827086,0.008651648035712754,0.006861707399802997,-0.02072573336180111,-0.008176365457562075,-0.01300452789793878,-0.03138631606114082,-0.04533686970099034,0.0922425987399511,-0.010922429374467022,0.05200066216894454
HPX,-0.05100907116285014,0.009630644987295031,0.0040219163825959805,0.013721354261013983,-0.014033355750827281,0.036000538979238404,-0.003963338352409034,0.03677462581331273,-0.02445585345330952,-0.0033950486447023543,-0.05930523823820234,0.036278504355099814,0.041149173521853245
SFRP2,0.08426725335604833,-0.045611104579424015,,,0.03443462764490911,-0.01625372489831204,-0.004488410342358416,-0.013558007906078882,0.011546598806834904,0.0029536634296380994,-0.016299338080225472,-0.017394884716316283,0.062058491733129814
CFC1,,,,,0.022560555633733752,,-0.02016144848750652,,,,,,
CD70,,-0.03988084139404599,,,,,-0.022620116757278114,0.007779503963816589,,-0.0037684128914226627,-0.04052522122770785,-0.02332643179348546,-0.00992870069786964
HP,0.006516079312610037,-0.03386067730615323,0.08341638975328619,0.0676992320474739,,0.014475488032640068,0.07382548625774812,,0.004053016630727412,0.05404475154920571,0.01271134738044523,-0.00536081715741263,-0.008151656987564421
CXCL2,0.07661224366824741,-0.03782042938720444,-0.027872355066777283,-0.06316780476384327,0.012420030852121433,0.011997915695207658,0.024414690811170155,0.08435904438010239,0.013492600646233782,0.02022204541624952,-0.0017827042948433257,-0.0744285585026804,0.040066031163537366
NPPB,,-0.018570346956489382,0.008626909623224568,,,,-0.01765418423531765,,0.04384220127601366,0.09890082799621039,-0.027870810788555068,0.08665196350929459,0.033386056855896885
CCK,-0.06638288957080334,0.0358683956738313,0.021399909442081665,-0.03768142153956147,-0.015804531881316974,-0.07949360804414946,-0.12167121056939655,,-0.056312713951934844,0.05599746890977239,0.04189903694858555,0.05412125074379404,-0.029339810709896184
SEMA6A,0.0288451156814487,0.02412743269379966,0.06665367455439593,0.004701045101193803,0.06486643975394628,0.0807847735740389,-0.019351393931670374,0.06520345827411292,0.08673664740946439,0.04041980035683718,0.059894892751118214,0.014191150766412466,0.06759945311041061
IRAK4,0.01128573581263863,0.05354282934541944,-0.022608927115107223,0.006370608066874838,0.07738756880160738,0.024837970274180277,0.026045038851686783,0.03107636545156959,0.07923857900437645,-0.052835486381791454,-0.06167189602271371,-0.07124789968956756,0.08287307545839186
GSTP1,0.05944378622445071,0.06714111712077687,0.03448710393398713,0.0061100275893333795,0.041441789252292936,0.08386754729304119,0.022579550236314794,-0.03549632989382295,0.00031079557261020843,0.023765312950938602,0.00866750034183155,0.03030234054639691,0.07578435612783103
VCAM1,0.004020174309156795,0.055600173400446345,0.016560001767043253,0.008676058171837954,0.021816806272467938,0.053507073663382115,-0.04146838275476037,-0.018608228369905427,0.04931845330019882,0.01204682543939559,0.0404893881680338,-0.025609446362274132,0.05175768310691646
NXPH3,0.0027321437835444665,0.011292683773638864,-0.029878444625184457,-0.040171734156742266,0.08784991871321927,0.017802415356613675,0.033959013233347234,-0.02592372785666132,0.02487905398528505,0.06188203188047212,-0.048490141216337455,0.04014233888045984,0.054045901103880425
MTMR4,0.06446343859448232,0.03599751230731814,0.002156237344892048,0.004240149966906964,0.024904520120945833,0.03896239963335036,0.04309465580375646,0.01765721435876459,0.05551246297032103,0.053243478656997224,0.04797184664889239,0.011271189367512539,0.09243966534817114
LAMC2,-0.02857815425074669,-0.03473885298081531,,,-0.01922796646245832,,0.02714084673997447,-0.00026076614439362033,,-0.03101622923469225,0.046829426948955484,-0.015771346559000934,0.06655853139407213
IL10,0.11380973098866003,0.06253763322372162,-0.015769556748062234,-0.02797009153059515,,-0.026724350904570524,0.10505406472188498,-0.007748551368860302,0.07443911316633119,0.0038628317977476324,0.0073647432838892905,0.02101838429169736,0.02502427108550464
SEMA4D,-0.027308745307534486,0.012187747434849723,0.05984315005585515,0.011542152350039773,-0.020842613386951224,-0.033119660419987026,-0.053585916604091066,0.05817795248080598,0.055085505251765476,0.04088076219288074,0.051533621908770956,0.00983875337680884,0.03801827263660701
TRH,0.14693446693786572,-0.018928240056105963,-0.0237153204586221,0.18315971709777543,0.03120371972060896,0.025192469661690305,0.03138372838857223,,0.09477443410091539,0.018619385378186155,0.04125057850743289,0.016587503898920417,0.008140398481642467
SEMA6D,0.0708290849188066,-0.007677839275382494,0.037261088521830146,-0.024322277333941843,0.024687476258737417,0.10902892946121992,-0.040760299042391326,-0.01851213615967125,0.035224797382228175,0.02948607236705378,-0.04040116681775569,-0.003859964342876972,0.06638380876013818
CEL,,,-0.026024713975897652,-0.029112454457789146,,,,,,0.008446275550727307,0.0017319520092629243,0.01775695704150095,-0.0020354085208333593
PDCD1LG2,0.07745469304766787,-0.0016559902788359704,0.052423626364125425,-0.00856628453932395,-0.01350285228612749,-0.013775773431926368,-0.03008410495481982,-0.016228868895678556,-0.020470247734129674,0.02033340636217271,-0.042943212458298165,-0.005289432559623997,-0.01110733636812256
SPINT1,0.023495187760279514,-0.043213704300574196,-0.031247244828509293,-0.020941686454768557,0.003781073311217671,0.03815597951345035,-0.02278661654253302,0.04314107219386629,0.02238760538863532,0.05990331184060547,-0.023212647482082967,0.021756245817895568,0.042440691192019334
CTHRC1,-0.05905540576509913,-0.020918315883046948,0.045734874087546035,0.054259684472048715,0.020339980566171215,0.03047235186349077,-0.012624806773790638,-0.058412218593750904,0.030869858186577528,0.04024045504343367,-0.020472197423112796,0.029461638648277572,-0.0013409944868587604
