,UKF243,UKF259,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,0.052068527660877766,
BMP1,-0.03313551299763078,-0.02857045989400596,0.05684908144040416,0.05713134614041597,-0.040610970388043344,-0.04387168520145361,0.07926423512522325
NDP,0.027873136267856983,-0.03144787005021715,0.04209330861807619,0.015595857585624465,0.059904827795504226,0.06270343217158826,0.0018287143639447861
TNFSF18,-0.02181211104418764,,,,,-0.04488040675690334,-0.017430528810638612
RTN4,-0.05304605412460781,-0.023079989777339778,0.024025516050915484,0.029303734867615255,-0.024141697991355168,0.023972630301146883,-0.07443891106633554
HEBP1,0.030791887801864534,0.013666161268209904,0.04842166671626226,0.06950235628114852,-0.03132981455444885,0.06260304055389959,0.06538247536418403
WNT7B,-0.02544986203194905,0.01042335038845584,-0.02815304067132623,0.0062791904774943275,-0.0046343150718748906,0.021825949953720836,0.0411696823599658
PTMA,-0.01601448884393255,0.023733249974624265,-0.06514253995569623,0.0487724385186543,0.02939505763113474,-0.0459358189703624,0.07700088419303135
FASLG,,,,,,-0.011586166655063774,
CEACAM1,,0.05757762136881841,-0.022034264615678794,-0.018461208027422318,-0.0196574441327752,-0.03776035426478923,
PDAP1,-0.014411447688236139,-0.04251351229085066,-0.0008343551093567302,-0.03847126103809973,0.011232932341192102,0.011440207105390563,0.002251778154143271
QDPR,-0.03651754479029451,0.003235791644136684,0.027363133879736656,0.036523240623287184,0.09501559758901579,0.08750926424319298,-0.09617356663530569
POMC,0.019073443125376725,0.05051803235991084,-0.02367303566322955,0.04777302297559555,-0.03215699628865748,0.05264673568654296,-0.04666840038397467
CCL18,0.012228532025525015,,0.07975302927998275,-0.00915595017237521,-0.03873785492602992,,
CCL17,,0.05257151910223269,-0.01563224425643847,-0.011118451773138601,,0.009651151885742358,
VEGFD,-0.03295826749706496,-0.018604479958087818,,-0.018461208027422318,,,
TNFSF13,,-0.01151856544216377,0.014095548030550444,0.05810306101221176,-0.022073992269364205,-0.040081577377937105,-0.03354865907103123
WNT5A,0.0034520215388853725,-0.024547553795195194,0.008881333776186856,-0.010262687972625553,-0.01279163452719201,-0.00035721865361980636,-0.00361565785824632
CXCL8,-0.052295534092721495,0.025489220299029967,-0.02572269686838239,-0.07002118927265763,-0.08844341425404757,-0.07853822183337239,0.005763075720463793
GRN,-0.020962420730533726,-0.035898636566532596,0.050638093352522444,0.03565210230238743,-0.015425750531008716,-0.08744659394415213,-0.014660812819860066
MIA,0.07470773576070192,0.062296118838701446,0.08194161217872839,0.047153939523933895,0.026279827434564824,0.053776697807918446,0.017787653958490447
COL4A4,-0.03317824814440327,-0.008552146301814488,0.06880377645286044,-0.029559280626316946,0.022613807659882627,-0.07223873710110768,-0.029701607889110533
TAC1,-0.04155316919261761,0.012986793379192408,,,-0.033914691190715475,0.03683338049956851,-0.0019483890512148575
RARRES2,0.06303274537012353,0.04016580676352691,0.0018258156432486919,-0.06401549512971554,0.014938111597608742,0.04220913905435601,0.08136894587394304
FGF7,0.016265741160924562,-0.029600447157418795,0.014866424909837713,0.03092651443195703,0.028042653316521265,0.05608439128440188,0.02633840793238484
EFNA2,,,,-0.017546142749215305,,,
HBEGF,0.005141155472209869,0.012258668503373833,0.01995358823972051,0.05684642523097722,-0.02538742267899214,0.046367517002345884,0.0634835426088369
CSF3,-0.0331782218770851,0.06813054954966558,0.021873789855308547,-0.05223621490924608,-0.028181631344976532,-0.009222714844183367,0.007855220618886933
PI3,0.021654577830557725,0.07439078410896133,-0.004989133816921844,-0.1081602417748869,-0.014216303968950683,-0.056269201353474387,0.001956976822744116
PCSK1N,0.03047874269745998,-0.05021578680918516,-0.02899305449666481,-0.0006810237962339735,0.03443334269861394,0.04350750128854858,-0.11017142822639596
NTS,,,-0.03646839859361506,-0.021376645323795785,0.0034968891432429964,0.05307063952033914,
SFRP1,-0.013750364758260768,-0.014570483733335164,0.05747896621698697,0.0002481258621854096,0.022902012239406196,-0.03746118307329684,-0.04994228771172575
CXCL13,,,0.049451949288972744,-0.04508104260256978,0.07335730422551341,,0.06624117227428337
MICA,0.003233015142766024,0.08268892279495846,-0.022487823775130204,2.189788162268034e-05,-0.02003930005498156,0.005754218502105735,0.05601359321415852
TG,-0.026448338471148938,0.05923830733960713,-0.02077134433175168,0.03442836525786074,-0.023193915652231355,0.07100816695733565,0.10492334137924768
ADA,0.022694661848907883,-0.0009454582641088153,-0.021908711432870192,0.014771384323089129,-0.00910836309204081,-0.010024319098291538,0.0015465952711631009
LAMC3,-0.04933657523533828,-0.03346379369394264,0.020709485525545468,0.02809713771832925,0.011518405836137646,-0.06659309717795842,0.06569232214446141
CCL7,,0.03863715310957251,-0.023429130898379072,,,-0.011302939893741188,0.0128885099540536
NGF,-0.019114916764062198,0.01729128286178924,0.06824120170788861,0.07789606713163112,0.008512323451557722,-0.009349109016596701,-0.005075946574313213
TNFSF15,-0.02364753764386858,-0.012659186968910583,0.052847704277018966,,-0.01750030924631648,-0.01564919237885229,-0.00737870318838175
HMGB1,-0.006731831041782938,0.0229556285962611,-0.0009027551687788767,-0.00915697864329385,-0.04349331207052032,0.0684163862843666,-0.06618857140323105
ITGB3BP,-0.052959563630952555,0.007781827699889733,0.021417327650592757,0.0024816563902086103,-0.023119266975913523,0.08392974743046944,0.11938250779761195
AANAT,-0.03426046585591671,0.08977561190598697,-0.02055395867689353,-0.02361235584428204,,0.0005565750231725592,0.029458119179986517
RELN,-0.03295825039036008,-0.019993652215862936,,,0.08500098833949711,,0.004822747399395796
IL15,-0.03361456657081368,-0.007089793678276936,0.01129932314992612,-0.02305140960344915,0.09199813567656719,-0.02232246294024873,0.010813295770955533
UTS2,,,0.030683029693620748,,,,
BSG,0.08578104531424927,0.04739947756918354,0.10150139733017967,-0.05418420548731559,-0.014579742043104967,0.0449921997932637,0.07546579323061041
ADAMTS3,0.03765031445900848,0.0171179831715396,0.032334352776184246,0.07175878037242009,-0.008289638026211557,0.07994593073880805,0.001862869127617151
CD34,0.009064743458184211,0.031959458770606144,0.08558275188122617,0.0660039882144511,0.03030807541033292,-0.03934645908369178,0.06352573078318648
PLAT,0.03129864046827143,-0.0435856900165008,0.06865605752127292,0.11910345042413295,-0.007983477889202579,0.009679328818834636,0.015004772751380251
NTF3,,,0.03969884157805916,0.09701869383023148,0.005516555371925348,,
LTA,,-0.014570483051705033,,,,0.006044306992202729,
CKLF,0.056664627799248024,-0.000246666660436208,0.07284589735108019,0.06160407790187909,0.03412642572441572,0.03377251190640364,0.04799061542385
CD24,0.053799424819127924,-0.005464049031674184,-0.007237362414318421,0.014901586412553281,0.009473555557518174,0.05576098203834505,0.03314064797719404
HSP90AA1,-0.057904196937525396,-0.015697946140437447,-0.10437512618128013,-0.09200123652367052,-0.026228385443509333,0.026743500965561842,-0.05188521392674103
BMP4,-0.04136935563261782,0.009956730571159292,-0.011434176191956543,-0.03094324943631799,-0.054062951680841964,0.0044490574461654815,-0.059130726862717926
SCGB3A1,,,0.025146158487356428,-0.02091540407171458,0.14068247028534256,-0.01872897662534497,0.01736161889016514
IGFBP4,0.06312269852509662,-0.015459097540407812,0.03598432717547653,-0.026312944187327436,-0.0017638541139856972,-0.06278744456369555,0.051433033382989664
RSPO4,-0.023350830560727266,-0.009110313318008425,,,-0.02447520803875235,-0.006067673224164944,0.03455432217009218
LEFTY2,-0.006259818550700185,-0.0325564771902606,-0.019888678993167565,-0.020174911696055793,0.07389535048502446,0.04734333382389545,0.04990130276714306
PF4,,-0.00991864042661065,,-0.01608225460570928,,0.01811915552492561,-0.016728851555672532
ANGPTL2,0.07647190723567601,0.044056617044191816,0.04514624916704817,0.11981505957470372,0.011897389453811882,0.00041525551011717507,-0.024548484989994426
LRIG2,0.03152431802043435,-0.05454741323798846,0.04635743908285112,0.011808586349167574,-0.061228381921792606,0.07179246461330581,0.1020591956937919
ICOSLG,-0.054279302134145696,-0.0126051463442221,0.004233943888790418,0.07237059902704661,0.06665647061639855,-0.01452282706879901,0.008526037393987095
WIF1,-0.032723368713085496,,,,-0.02275207658732256,,-0.01353203236277418
NPPC,-0.04765565032061958,-0.015386257302134443,0.027837316237109357,0.010607798723711412,0.031181776162337266,,-0.030394905353605898
LYZ,-0.06626780199896212,-0.04106585905724091,-0.02119576158743246,0.0591152258180071,-0.04266134202722918,-0.001208012156046494,-0.10719475209624332
EREG,,,-0.020114824881512127,-0.05110205401661958,-0.03048428426599859,-0.021428432154309517,-0.03688269206822723
SPTAN1,-0.06103324762016502,-0.03657964020068192,0.04122440026481081,0.0540678317966264,0.021999897890390797,-0.012619636456007737,-0.02854289218730317
PTH2,,,,,-0.008852706231640825,,
LIPC,-0.04897447804240677,-0.017824535560700724,,,,0.004413860683260834,0.015494625991500184
COL8A1,0.015064162839248323,0.015850315379633564,0.06890499532257198,0.013256528532430766,-0.001826741307268308,-0.028113903316271324,0.12770972707074627
GSTM2,-0.05078355199598598,-0.043723841882068945,-0.01761039935673081,0.0022952824180129134,-0.02121901408212625,0.009354086682204625,-0.0024647820667759923
SPX,-0.03608844424267936,0.012810164246172663,-0.023622329020704734,-0.019968174704049005,0.061875605107700335,0.03870145488746012,0.009842689215355084
MFGE8,0.0310240747313266,-0.05247504513402497,0.009940425174098768,0.0019099160640226156,-0.0373045799367403,-0.029017799113595047,0.08710775106904235
TGFA,0.0011247653340985917,-0.025813466526325858,0.08213338474859407,0.04508469146240777,0.06736203028103276,0.08532829130902489,0.09194321875007976
SLIT2,-0.034740311231056385,-0.00037352570883300064,0.05346034987270782,-0.0020046051885906076,0.03340470943272319,0.022818376800799317,-0.0035519286690254698
PLTP,0.08257203245295695,-0.0030365639041526477,0.11030988122875965,0.0404795555780419,0.014987007649598962,-0.05945740692637406,0.013383530675870682
APOD,0.007850884344317343,0.0024008661466381536,0.09125574397930368,0.1090640990922637,-0.044809228452097845,-0.050825241819727085,-0.036431790097894406
B2M,-0.026054471464917787,0.06723027486611996,0.1416996123626341,0.08599047817884754,-0.011447789565815242,-0.13392947174525535,-0.06517111340333426
OMG,0.008613536579739072,-0.001684376023599759,0.027999470668555227,0.056459618539738333,9.143482404444218e-06,0.02273402549390113,-0.09090677431049794
CXCL3,-0.03784240077034565,0.026170669943557386,0.0495377108059747,-0.03469914766474206,-0.016706970541421395,-0.037027325563066135,0.07809161054722713
CXCL10,0.006910811516487718,0.03905827828987498,0.0649962133121023,-0.02157096561539403,-0.009572522559798912,-0.059227248691458366,-0.03363781277718996
RSPO3,,-0.01151856582042667,0.04233888082634021,0.08602356873304527,0.02000408786163969,-0.012640167329998807,-0.03893112443546971
CORT,-0.026180395204994867,-0.025831268306978628,-0.026715409445048088,0.03064569056212689,0.0818617296240804,,
NCAN,0.01548358875391928,-0.050180781095890886,0.06073785126368529,0.09403518358133017,-0.007045786699366404,0.07887926009365573,-0.0449836421284695
