,MGH258,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
WNT5A,0.00475482222332065,0.02242171530169335,-0.003725484659046883,0.04881844388949142,0.04710163218118318,0.17551232730301256,-0.0345551292877107,-0.06839682928708105,0.039551188611368714,-0.017286359225527393,-0.009240516319463571,-0.08400936557766027,0.10796211671022479,0.056419998387014655,0.03318697693114091,0.05812301578940007,0.041380492266101375,0.16412968785395707,-0.04638454314416823,0.03637987711163486,-0.02687476331749381
CXCL8,,-0.04870039708523234,-0.00925940811695325,-0.03872224801216285,-0.0142767889862466,0.08236498927861981,-0.010896060531145078,0.10567559676105921,-0.020134542122236792,,-0.018064690856478462,0.0008331949666895386,-0.0022372367632102624,-0.03166585021783448,-0.16788472403065488,-0.05589049148411262,-0.04138251352123211,-0.03769887500625867,-0.008199613698306329,-0.06975906732165782,0.01367649334976839
GRN,0.042747007859666696,-0.07129785892747949,0.01995965366361594,0.01734852731957082,0.057381909479366125,0.28153448253607877,0.004098068375800103,0.03196019839392271,0.010788439443886234,0.03563068585477431,0.028719176505694895,0.04490869646561365,0.15777619349016225,0.021207798575652814,0.04576765035442695,0.0887800835101222,0.059122245662185595,0.07117202636829935,-0.11141620344077498,0.06097744363611118,0.03790327674670837
MIA,0.039054457735481905,-0.030329652207548966,-0.0033846852513648015,0.03432928246185866,-0.03553063203666938,0.11624755515680649,0.029935712914726135,,0.003593837074342582,0.01860475838961614,0.03133643298278846,0.04644607642559129,0.10643437382526418,0.1465185188469083,0.11341437362569466,0.07077827899051908,0.0060043928192266924,,0.08500925006153333,0.05955994469080832,
COL4A4,-0.032388336297487386,-0.03264969520494642,0.059417066264434486,0.05024612044023092,0.0007191667284798376,0.1248363514653665,-0.013795337300937684,,0.005128188811741235,,,-0.050511342343135916,-0.00878011194925881,-0.008636147141832954,0.028921212134565426,0.0037412023558995085,0.05432915664781861,,-0.03872168606299216,0.013472663599663301,
TAC1,-0.05410338316108991,0.012144580313651837,-0.07049390514043105,0.055194196158173565,-0.038922024772638876,-0.24999565436464058,-0.03710806333517073,-0.03407753274254078,-0.040126378529358075,,,,,,,,0.0014207431812906077,-0.08288417775618145,0.015101675326086203,0.00851810373352731,-0.030348150890924037
RARRES2,-0.026104193910720132,0.030537102616237332,0.11518157628207383,0.10715793303003349,0.02338738379565249,0.3266577021113474,-0.030761348083264233,0.030077443423552067,-0.01053457405060107,-0.005537630229802958,0.04654386089986002,-0.05506876393183577,0.024009859540408247,0.03604754723931727,-0.043680423085374086,-0.04556684193848617,-0.0064765257070264655,0.05822823955309739,-0.003160438791211236,-0.0927142818593573,0.03007451421665438
FGF7,0.09163195290968086,,-0.03751676447480066,-0.02955340454127222,0.009588111207495717,0.09504401428332704,0.003184834695364845,-0.036519851076227995,0.045759708769684666,-0.023643880087673187,-0.00843083205034907,0.022406487573623395,0.09432064870785926,-0.05501646715852,0.029766889656069682,0.021143159727344332,-0.03956802116141204,0.06622309632286369,0.12670400110400126,0.01592770532442857,0.12055646003943744
EFNA2,,,,,,,,,,,,,,,-0.029008042411460645,,,,,,
HBEGF,0.008787381336819776,-0.054454623375400225,0.06464434366111076,-0.012685073780199153,0.05700692369898977,0.15817035629119092,-0.013406142684052649,0.03729493101939076,-0.0247703290828571,0.02180966805924725,-0.15301095298749653,0.10630898044514334,0.06020842266717379,0.08396464778804333,0.015627429480666328,-0.005018443141266056,0.031841126854451104,0.012337168443217732,-0.037737392687781125,0.0413993146665084,0.03608657583436071
CSF3,,,,-0.02680844637119223,,-0.0014158835603663444,,,,,,,,-0.03556771328167373,-0.042784797879464105,,0.021860767067057304,-0.013368622408876209,-0.02696177951199593,-0.041102557723535355,
PI3,,-0.043800474242645035,,-0.00841795872229809,,0.09726504356042548,,,,,-0.013501552880239881,,,-0.05028475300796444,-0.13393914218652841,0.029695465301982894,-0.029747083196743126,,5.1762931819183876e-05,-0.04075063511174986,
PCSK1N,0.011846507531274725,-0.05961121301741847,-0.10172015938027337,-0.019869728511912696,0.011149695566124398,-0.12233525638263741,0.06538845222797533,-0.15404421518873737,-0.019465229922225137,0.0021740197176941655,-0.02064431540875156,0.13212716196396387,0.0007110793551061504,0.021098889593397376,0.028733589470946553,0.029486619412197716,0.0033342528077646362,-0.11632146237766847,0.04966232968430007,0.08399586931268972,-0.03462965054421549
NTS,,,,,-0.02282346879797424,0.04819981731854766,0.04185352293095792,-0.03227667106650451,,,,,,-0.08100233401782725,-0.03255529955972058,,0.03455606502914973,,0.06986213438510472,,
SFRP1,0.034128863788964556,0.02296656026956633,-0.03321267251383098,0.02706090151230561,0.047377825352145714,0.04781488845422362,0.01767006903762215,0.12430107354954438,0.00945399224645725,0.01298618503503831,0.008341329257092705,-0.01829722645266423,0.07190258626679698,0.08946293418636475,0.07500131095552515,-0.0273409326841105,0.04959156960582075,0.0434044956160265,0.004117509747377226,-0.006687904451243488,0.015506900131185549
CXCL13,,,0.027348024591919238,,,,,,,,,,,-0.02853814522783328,0.036789829851562685,,0.03548131134592204,,,0.006666366501802817,
MICA,0.09044108458146453,-0.04900106231917463,0.030652540707383207,0.03711597060720186,0.03949729778392808,0.19728990914030364,-0.018503719553641062,-0.03358760729216796,-0.011680497700180165,0.01986077359250763,0.11410559514067888,0.06241940597286797,-0.007504911439661963,0.026946259644724538,0.10046754756713729,0.13032324289969416,0.023014422766723875,0.03835849930624777,0.03244204829547182,0.04277083466190616,-0.029683262850189955
TG,0.1467951306471066,0.06407260820836684,0.031194910116351338,-0.015232979390063421,0.030532524951011008,0.019146570317492947,0.04842921485863351,,-0.03679881378744664,-0.044950278663514774,-0.03437807846780912,0.0511412108151772,-0.0538261356687985,0.02875523382378711,0.019234632588061143,,-0.02105794244746941,,-0.0028316362017050396,-0.05374857577614346,
ADA,0.0124520496475264,-0.040146660412831055,-0.019750566530973186,-0.0005319750789482904,0.00852031588567695,0.27037027715858414,0.05494893664498,0.053173863560546854,0.08131188908778482,0.05781242499480978,-0.03659932204041118,-0.013484551919141375,0.04947883180313851,0.0572645770029438,0.09338175092978371,0.10478248715354861,0.043165155491895306,0.0369927632156963,-0.05355400104854283,0.01038642893552791,-0.08410439176782436
LAMC3,0.013249710878478323,0.020083813319324594,0.04528975886847031,0.025290536384849467,0.010272961400402562,0.2651587941842757,0.05429143884463084,0.014896314416181432,-0.018023060522845375,-0.026868706677030042,0.01719050569641609,-0.06325477678921583,0.08028247081112135,0.0036550456800486155,0.07526195547702531,0.06702754997306405,0.08067602722060137,0.0974502057429104,-0.06919094671660016,0.1503996747464557,0.015430309969317664
CCL7,,-0.009987783482972657,,-0.0318673517234825,,,,,,,,,,0.002192877302141903,,,,,-0.013913313307582987,-0.028286998859930378,
NGF,,-0.06617379605344502,,0.04655629971450989,-0.025139527771975572,,,-0.03227669231855088,,,,0.016230683386632316,0.031343087268789045,0.016376932452954057,0.08979064395346241,,0.012434839342836118,,-0.07340814441527861,-0.008988418071895918,
TNFSF15,,,,-0.02082088147730652,-0.005560920137427636,,,,,-0.04143277809171117,,0.017869232483210932,0.013596474970842386,0.05755783308821653,,,0.025845619890341554,,-0.024548009611140318,-0.006211973981666181,
HMGB1,0.021807879799321542,0.00633261163284976,0.028045235297388428,0.016455091286438708,0.10091638833916323,0.2432015569714587,0.001796441688846274,0.06894782549000227,0.04337920600660675,-0.020186224752659618,-0.03227860021151672,-0.02907135124486803,-0.09613899863271197,-0.04018259601506105,-0.030468889484855044,-0.0368663222475276,0.051067752238163636,-0.020855862987538335,0.0872319343005572,0.14438384960941564,0.07242123864049503
ITGB3BP,0.059319327414713144,0.05877670696243861,0.03075587956104656,0.0530608273004117,0.06580776306509781,0.24811122677041356,0.04600678071597918,-0.024377109774479478,0.0635614868142743,0.05249050990854376,-0.012455081110208046,-0.01231706188747382,0.07442122320765829,0.014297566032182867,0.05889455534504262,-0.013409611528091602,-0.03344061311238703,0.011781184767956381,0.027332856723505963,0.04229907226124788,-0.04376067420845844
AANAT,,0.006442166962264073,,0.011917213342368891,,0.05468506462789425,0.009184487590889436,0.04033898907543457,-0.011288075063983289,,-0.07075665328642289,,-0.010048454400807254,0.03526145886590533,-0.019914844076948806,0.055401822347200674,,,0.07149121644829853,0.047620751034747735,
RELN,-0.02096925128610693,-0.050637027314385546,0.0058892329126115465,0.0031764148870676266,-0.005775589167767656,-0.13191849387105714,-0.04480510883590024,-0.04549088462777769,-0.01761687958036425,,,0.03812531323900042,,,,-0.06254512599651693,-0.013870532573750712,0.11718652251171201,,0.006370138305874212,-0.027339790337173143
IL15,-0.030127441523803117,0.03586928638354363,-0.03129935369906162,-0.056212671657736295,0.06494589718231832,0.09005745911811458,-0.014879489576069977,0.011748712879750775,-0.030477200737922053,-0.01530321677116418,-0.08155439679277696,0.0654541085286602,-0.050435248239367486,0.015420408657868718,0.05664017145203043,0.08295316068883433,-0.0009841562252031442,-0.018093520704982526,-0.028218379291056816,0.013083298781050972,
UTS2,,,,,,0.13938196848966047,,,,-0.002129685613213328,-0.024442413521142122,,,0.05926886433968306,,,,,,,
BSG,-0.005299136882444751,0.03891976975455384,0.028753297693962662,-0.015400072111269194,-0.052336614880437594,-0.027244635408109147,-0.011932826931746252,-0.13099479785760587,-0.02921563321293034,-0.03491781538320706,0.015288305476586219,0.003425403690018215,0.12688395002238265,0.11065598896330381,0.008809566773749056,0.11799868143951586,0.0031688807476944842,-0.042861515075455055,0.020760360483473253,0.12608933595112723,-0.08744056090643777
ADAMTS3,-0.02596993929986643,0.05930358480470977,0.03176523342350779,0.05953786076634269,-0.03498508720008853,0.30303327365125426,0.029650470100785736,-0.026631451195523424,0.014859582868586317,-0.0052166921946390585,-0.009507270286247744,,0.01966557996342866,0.07813579549519177,0.07524270075182594,0.08098041841311557,-0.002628492661579981,0.09767736412510147,0.1333300271815115,0.10535288267494294,
CD34,0.0013877748859375432,-0.011794982021881091,0.044450913440693976,-0.029464874295191585,-0.021769463854948542,0.16699597672529043,-0.05097041024613159,0.06359883951821477,0.02174543634090691,-0.000993970416938056,0.04099041561725561,0.002965343657276692,0.061052246980517845,0.11800266087602349,0.09972702911260033,0.037491665325822404,0.06343158897936489,-0.058511340430933846,-0.055940151027115914,-0.03222137123830458,0.07419348686980977
CCL23,,,,,,0.10072901528905276,,,,-0.0003011209822088369,,,,,,,,,,,
PLAT,0.021617449251039516,0.025402796350630096,0.029287150497533995,0.03975539062224083,0.09277010814103023,0.3072909052474823,0.06518447705865542,0.024875324484169826,0.038218543404111044,-0.032527540148087605,0.03337640679363364,0.013942950740569542,0.1352492124143416,0.1060064344951938,0.13427140376480795,0.1264991864943503,0.09982377510633408,-0.10464784977380535,0.03242463620941388,0.22484761473695528,-0.02239406572742218
NTF3,,,,,,,,,,,,,,0.03499782749796038,0.09212149921418793,,-0.0439107621021585,,,,
LTA,,,-0.01099500822322446,0.0043506867668908576,,,0.017520180406948027,,-0.03047720450004194,,,,,,,,,,0.07196508971382279,,
CKLF,-0.02236508521191237,0.08861195023472297,0.09521968858642565,-0.004439777003282202,0.05383173793745118,0.32775515676201317,-0.008367222400847751,0.010756422646003724,0.04406273404462104,-0.026198474559627937,0.028307517879821633,0.037182508828038044,0.10211952489322643,0.04335302231617066,0.09797729048276899,0.06537295806656665,0.008797953792804012,0.07128890708841945,0.03852595240001512,-0.03050102681193292,-0.07008424608616344
CD24,0.020559407836018093,0.028091774511589358,0.08998328430590125,0.05375560662214819,0.10491476378724168,0.05355955337825935,-0.02322326599660127,0.10479941775113642,-0.008463033752177612,-0.06863551170202738,0.0018702288837486275,0.054676573794063404,0.14344471821837299,0.023982525410143004,-0.0021188744034506242,0.04780717546668325,-0.05299874100516021,0.013849628038645695,0.049992733150596665,0.06101055561778562,0.15688176960625
HSP90AA1,-0.0359546985887323,-0.021886277687236975,0.04392726798086122,-0.028270337521201103,-0.06784137713804263,-0.3355331959468438,0.07848035846685905,-0.09358228225914508,-0.0325695828349453,0.07396933628886591,-0.07709290598797644,-0.06654169511209024,-0.1289692816458381,-0.09905057555336765,-0.14066636680270034,0.01395982090466969,-0.020092227096581542,-0.1134462923469654,0.027146751302553992,0.02900684504792005,0.034835207260488
BMP4,0.08928766234392528,-0.04724153017855052,0.009432850575410335,-0.04710672676669938,0.15413368588905596,0.015687045758647926,-0.0002902099804743771,0.023913635127417072,-0.01321554366453421,0.03662047933371458,0.09864948078849116,0.01113874210259382,0.07055633547259373,0.10685840453266066,-0.0009847954790198816,0.08652683833737715,0.04987455973162274,,-0.007363638591702168,-0.030428520644894364,
SCGB3A1,,-0.019361800340353237,,,0.06820572637664846,,,0.10570138044068426,-0.021266590255956144,-0.048248053525941206,-0.01979824954951978,0.013911388916822425,,0.020275016438879204,0.06013482202370553,,0.031827567054657724,,-0.051693658139002,0.034139408094134294,
IGFBP4,0.04149410326797974,-0.04493363978916615,0.0715192712771282,-0.04656025112484845,0.027814715175704358,0.26808231603573907,0.04161707042092858,0.024912000595823883,0.06093784428426088,0.005559343635816663,-0.07644911725295829,0.024277491319585353,0.045893276299067476,-0.04213182562745293,0.004991724546534766,0.13571614729966688,0.05964833932794625,0.007110675882371779,-0.04790760360995144,0.105683262431905,-0.04037217710020196
RSPO4,,,-0.023731676301667733,0.031785136218452706,,,-0.029953039193733676,,0.040730119763693236,,,0.09245353887017402,,,,,0.032309814103377354,,-0.004982504056861105,0.0815101565448793,
LEFTY2,0.05948891383668936,-0.04289170931557519,0.030989268146108095,0.005320359807047952,0.002679561070292125,0.2667585499295057,0.07584146229030146,0.08560651506015655,0.02968187988146847,0.06545953289328561,0.047397083102648035,,0.12890364536450663,0.08434547977598535,0.05626948237082902,0.1575897456490751,0.02981832110104636,-0.05375243821780841,0.04402285399600043,0.08436346912548198,
PF4,,-0.045930537535981905,0.016424899890037047,0.011182094910980388,,,,,,,,,,,0.0094105532932289,,,,-0.0076259599665487315,-0.04231606369231651,
ANGPTL2,0.0751672000484408,-0.006019051234182088,0.05685643827415906,0.045941313607379484,0.06000848299730439,0.3177150947287935,-0.02578308192073064,0.07799303669565302,-0.003043775184722315,0.02321874251214279,0.07306898648315187,0.09289271630446799,0.060174765093238256,0.09355790118232915,0.152540063637175,0.040963855381313065,0.03923463675911286,0.07942972206948276,0.01971067007331536,0.20932511380213661,0.02012659667291018
LRIG2,-0.0062258003643944175,0.008328405612587004,0.06051960062552705,0.008776010783819987,0.06175614598359607,0.15255533973250196,-0.02802991924477719,-0.03310840694749194,0.022590888758855978,0.017072124710718648,0.060452444438547005,-0.00237699913281123,0.12832672956999994,0.045002108618694726,0.12178974910844002,0.012608594681810725,0.005528628537143672,0.03125858639190359,-0.009446438155787211,0.11583939266529367,0.07417900385325484
ICOSLG,0.027873672901209356,-0.01017288629425287,0.11133307922488131,0.011655665103402558,0.040118649491046036,0.15762311459360684,0.06903634590930993,-0.0253200755224295,0.1090158932801711,0.06625777466800087,-0.08527614779946406,-0.002422772633912101,0.12036001855054249,0.0859160424465635,0.12618801669832158,0.030488145116173863,0.07278955061901791,0.12845029891355716,0.017229110868937532,0.07026367168438345,-0.05447013592198146
WIF1,,0.011692240836284251,,,-0.05989704707727546,-0.25064939510060075,0.04768744478259776,0.02882830596783413,-0.07957054918396722,,,,,,,,0.018212272177568715,0.014795591656343157,,-0.06440480379767217,0.07645315181169764
NPPC,-0.02070167016673311,0.05825049030947005,,-0.017730498108321422,0.06500725798674138,-0.017097922100844005,0.016318880377921733,-0.021614220422231312,-0.0053986836651134865,-0.034542979040900854,-0.007731679906609596,0.06463875512254079,-0.0075815027825482705,0.12218973125189768,0.01738072865263837,0.012483158331979024,0.0003084272581342521,-0.04703598391751269,,-0.012149673496894683,0.11028717953929656
LYZ,-0.006100449765015872,-0.0003827612755207824,0.017181584427398505,0.009544235077910026,-0.0066430044452961915,0.20329838331356703,0.029679864911308456,0.08611937508074154,-0.007938704140499657,0.02650685080153104,0.05724877863523482,0.04082947750907957,0.002158452039447292,0.07712788884665459,0.08038875107082327,0.11527825864928681,0.00560843258797257,0.07006687364446389,-0.07521824253603056,0.04595312973827672,-0.06980931424131055
EREG,,,,,,,,-0.03320328390807418,,,,,,0.07991682732177527,0.020127122113444706,,-0.013064924150508025,,0.06098413841781772,-0.04871832471546577,
SPTAN1,-0.049035823429512106,0.0959466105610302,-0.06505826215707397,0.03555776040573297,-0.04483195952881693,-0.10533796762571986,0.0791836276203261,-0.12141764988129261,0.027583959435485503,-0.058539927048815145,0.023842309717314592,-0.06253978736292334,0.15383284735312663,-0.007282905445542606,0.08248777264699159,0.03354011614228848,0.006468687544682699,-0.12742293427541887,0.04234688054839915,-0.00851481350221115,-0.017239759523236583
PTH2,,,,,,,,,,,,,,,,,0.02636364974484027,,,,
LIPC,-0.021078206508009605,-0.02429228479777035,-0.002317407661716619,0.03700985606399872,-0.033682584450969874,0.07839195760382572,0.011014664594351097,0.012229189640572314,0.07055955130956079,-0.036629293311193245,-0.012377545293233996,0.028727187873438954,-0.042175747674368276,,,0.06596417693102333,,,-0.03385019673236875,-0.018738162038985633,
COL8A1,-0.004516360780995507,-0.028930781216067642,0.009905631774279715,0.04535549132689131,0.11451044137281288,0.0767892633165946,0.0006679972655849542,0.11325062433181414,0.06412800336169366,0.07349556427056544,0.06109357768756843,0.031013212363865745,-0.009695832237594355,0.09439472772025599,0.04529837093086835,0.07527418974807919,0.04346646776209292,0.0017967827950497069,-0.06327864992878968,0.020419093732127424,
GSTM2,0.014833432910003741,-0.05077228907134154,0.0664857378015482,-0.014985539299226153,-0.018367421182307917,0.05476755110548374,0.03185284130678964,-0.01906075139764635,-0.01946095722814192,-0.0031276552302808157,0.0770665156130961,0.10908033922047343,0.040835243082337984,-0.01982317375615201,0.02486343356825614,0.006199389364082662,-0.014833888086067839,-0.06178728865508421,0.02333669360143186,-0.034936705134224436,
IL4,,,,,,,,,,,-0.05039604844582255,,,,,,,,,,
SPX,0.03350040600779469,0.012178315168316488,0.03944963243813861,0.042565131789299486,-0.005580884954571811,-0.09735553782042307,-0.034360051417516295,-0.12552401948492847,-0.03248720941262879,0.09237229263562037,,,-0.032933589357786834,0.03769480477862585,0.04354513932707208,-0.08897083446862523,0.014171933720786753,0.03326888225342429,0.10777727470299751,-0.1195938791697425,0.11109203484156298
MFGE8,0.02565373792155908,-0.019131842867046535,0.04167226138988092,-0.020964776986854203,0.026760202727700994,0.09373658600515303,0.03954292010939621,-0.04056814938739032,0.08599953512247933,0.0014584243590568635,-0.024407872197036305,-0.005831980248261305,0.08507112832563972,0.034555225104072176,0.012215582661858753,0.06436416315126677,0.04830743263508286,-0.018760725567180263,-0.04391766054174405,0.0211832742217766,0.003773600418597605
TGFA,0.10318678995754463,0.08850647175025012,0.005314978827949167,-0.007936745467428216,0.053272250896096926,0.09548532890781981,-0.007965140372171576,0.041182331393158834,0.03624470768698564,0.021222716792955856,-0.01597350013785619,0.011073273463765382,-0.03927100691232848,0.06269903717479212,0.12088681950613428,-0.09804910101044156,0.013035357083360113,0.009281170038058013,0.1161264633704517,0.008024921500260778,0.048575257138385515
SLIT2,0.07872384991107184,0.02773938440944849,0.01979443257224462,0.05588836736659353,-0.017597648493757646,-0.10317447793636508,-0.05839721608745913,-0.06974461795533186,-0.04170352568774409,0.0035913188464182563,-0.002330862667726232,0.01043946223570663,0.03764842739312527,0.06387635515228621,0.07348032298289181,-0.01878592527620528,0.05385288854588106,-0.022028730886453442,-0.039153066700403,0.030947875316136,0.015263119315173202
PLTP,-0.0066321017101914044,0.03452186967453713,0.016250585945296218,-0.02542602824715902,0.011644103084664414,0.32964641112495224,-0.058647951711533336,0.14982942845624606,-0.022794344624088962,0.03946223644292907,0.009805473493015181,-0.014623940944748838,0.1764179345449347,-0.002180507916853139,0.02445665562120035,0.12100585347120711,0.07805357719486192,0.12780374677080178,-0.006363731294904264,-0.021483920560150447,0.010217413232061373
APOD,0.07003322040661629,0.027023495757256873,0.04633590091810364,0.03703072938260157,-0.03539816844619789,0.13786420062584867,-0.03995110815738086,0.030875791510937476,0.08273364520744714,6.14032745430653e-05,-0.008432311342545722,0.04097340890702143,-0.22466951800371096,0.152480473333802,0.09412873049607444,-0.1290863242461118,0.08059314020757728,0.10577885331378171,-0.10401761567162177,-0.042243604874365785,0.09725473268151075
B2M,0.057260300867106415,-0.006689433465352587,-0.09455673186615213,0.032202789109109974,0.02211916361585971,0.369530596012214,-0.07020265493429163,0.18690392627346206,0.03314876172645682,0.07498291208439281,0.063659097767794,-0.04584008261599977,0.016457633192736673,0.1729416583314333,0.09829677012807256,0.08722339775759073,0.11563809976047841,0.06964087408169499,-0.12299326098490668,0.12622559734740427,-0.02001326568371741
OMG,0.023262742289672456,0.060215364537124436,0.031741853018998414,0.03162950735327267,0.03960820571288353,-0.07310969448899123,0.004378258706105714,0.027653801218267268,0.0025702537090849784,0.05507190083204306,-0.0008911617117983914,-0.023099357486366004,-0.12536247322977453,0.045161117267417165,0.11636192244505009,-0.15020027503583797,-0.005234153130256222,0.08677887245110917,0.11254438101491782,0.05215827699302064,-0.03987870663584483
CXCL3,-0.007659307392351386,-0.048125598686673626,0.006245888407289179,-0.051739639324683624,,0.07572649634227052,0.053416698513155794,-0.04674175017815475,0.05676180077670329,-0.03560000396408678,0.17515746145495906,,,0.03453036973502855,-0.033736906342909254,0.010890844691024793,0.05145444267694375,0.00045005362686849495,-0.03573591087989484,0.0013659420749851554,
CXCL10,-0.008504263060589198,-0.008233647925728994,-0.031884941366899844,0.06605643344383356,0.019720540213620293,0.2913846091989842,-0.03813648620339091,0.04297576379480166,-0.024977158384586626,0.10812931345620112,-0.017808165578575712,0.027372571915737446,0.044337799571261736,0.05001928926553087,0.005128868599451174,-0.011762140296647015,-0.012332505771040858,,0.05540512341494613,-0.06348332732895878,
RSPO3,,-0.010972687816034993,,0.04550024412969458,-0.015169186138403833,-0.07290465430381814,0.03584673235572657,-0.0218290135915904,-0.022936393000475657,,,,,-0.015764199195038624,0.13127465647527503,,-0.007002398893936065,-0.04476974032049033,-0.013746521159434701,-0.019616708233158815,-0.045860952849130075
