,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
VEGFD,,0.012779460591960109,-0.002687533755214369,0.0013257245508340057,-0.028705792913806625,,0.04731760838511808,-0.006649570517115716,0.0712057493397379,-0.016525766061341346,0.04164956096471538,0.006230039583370249,-0.05601267993142796,-0.05212909040815223,,-0.023340008521124,-0.02881148907989762,,,,
TNFSF13,,,-0.004749582233807386,-0.023526294142447775,,0.005528731054116696,,,,,,,,,-0.00854729703714961,0.034220737056940016,0.09056268379087831,-0.0030222168569156473,-0.03750530119916661,0.02352130309576354,
WNT5A,0.01087237190795413,-0.0408402506825768,0.010747029346031558,-0.060226275281326465,-0.005404821359947336,-0.0055859486024202026,0.09507196939734068,0.026026121057123,-0.015479863553700129,0.03821195708292766,-0.0021987995979793873,0.019572597741160498,-0.0033075147957771192,-0.058004940807998444,0.03468898036346019,-0.010879931893377274,-0.0021450017399998727,0.03765909851409462,-0.0382388627858699,-0.03038783627308968,-0.03318911017065361
CXCL8,,-0.05474493975785461,-0.033241513453724975,0.10409494357966835,-0.010839194742778446,0.019459223006220706,0.07158744899410314,0.0012987400970899772,0.02902417243416664,-0.009061441884238396,0.05026882396793578,-0.03432139923205908,0.020342116457478996,0.11799940887952687,-0.011077804299628718,-0.0747963614945875,-0.010364029434948848,-0.01884408142480025,-0.05104881701878073,-0.026786620938133398,0.05345218925079523
GRN,0.006435708084444908,-0.023086311590864887,0.014662966667896057,-0.049132316542593465,0.003985616535109663,0.017213291028175155,0.03752660237301843,0.0037584706360838972,0.01557782071230795,-0.15087389058964912,0.022243770236531422,-0.030021908058512844,-0.11181966049557983,-0.06939453517940253,-0.01057703810083735,0.011621237020984884,0.04445983637786675,-0.0033676254191844315,-0.04100498769303347,-0.0006775765556691981,0.06563266703043617
MIA,-0.009409619156012732,-0.05505959935472206,-0.01746080344722344,0.06324735270757666,-0.028306071037799734,-0.045148267386870576,0.016704746588636986,-0.0072800217161887015,-0.03164337796244107,,-0.020893002222749674,0.032930400656769034,0.06226980925042485,0.008351707451531437,0.11437877068989385,0.07820740609085347,-0.008507596569466,0.032226298320239405,0.08000791258794558,0.0642968717764095,
COL4A4,0.05354943930791355,0.031769404081097005,-0.015528419969802535,0.003340170141947179,-0.018614383046279468,-0.006655856015130386,-0.031460027494398836,-0.04015249284541043,-0.029480947992898996,,,0.01488632545692638,,0.10186191154756945,0.10392458310749303,-0.03737100306067368,-0.042080339353737166,0.023039170308166115,-0.012181816733353302,0.05155831391145593,
TAC1,-0.02098696786447901,-0.03674012138461508,0.05038803450690365,0.0032629973532131264,0.08357690898485357,0.05985474290581687,-0.011232964406395853,0.019474498748611027,-0.002462206989675041,0.10908650969482223,,0.05578450835754182,,,,,,0.015140902860194807,0.04119726136026581,0.08415074763065264,0.1043103151726549
RARRES2,0.02492979176754939,-0.015000515985896733,-0.03151591792129917,0.039825154630733196,-0.027387637514871967,-0.015541380818366897,0.13764278026232762,0.08111718400340451,0.020199044807198814,-0.0037376202881696016,0.0611848554504008,-0.00949605239350176,0.09830979298795531,0.04438267694850477,0.0290655326261427,0.029221855367812036,0.011057217430948172,-0.014885359911491335,0.055327860648908676,-0.04123254340637451,-0.030243504425540284
FGF7,0.005104414016626291,-0.05288814419268923,,0.029513725470115673,0.041518608321260426,-0.007749836889347732,0.11170211228704405,-0.004542982453938574,-0.00631477906213577,0.050766262125139225,0.013965799489506468,0.027115828829674907,0.010916664183568618,0.07926333619341971,-0.066440814822753,-0.03441741864814465,-0.02317619022736638,-0.038461430832790196,0.01444655441531534,0.06645470367365919,0.019096182808712756
EFNA2,,,,,,,,,,,,,,,,-0.02218311611413678,,,,,
HBEGF,0.04798426832972383,-0.001980576978834756,-0.01532706942501215,0.0015249387043983337,-0.006931334120415222,-0.007883380300841108,0.09040432070268363,-0.019806411573200636,0.01888130525830471,-0.05042277426855851,0.020619602061889737,0.02647574898477759,-0.0009603918164771861,0.07597182042692036,0.08822243733456112,-0.03288887152997948,-0.028379902020970127,-0.031018053538970268,-0.006690268382208792,0.004483300091760441,0.032123865784072544
CSF3,,0.010497868429788924,,0.05325662989712475,-0.05251597298561404,,-0.03328410355873777,,,,-0.01475211580581684,,,,0.05066442809321212,0.05061677988221433,,-0.02655394099917785,-0.02423400982984069,-0.026490433150073663,
PI3,,-0.034751957956955334,-0.015484990752184376,0.019657262233340283,0.026075751730030485,,-0.01653670020258716,,,,,,-0.01670732619828861,,-0.03506507336844659,-0.06718982573421456,0.1530409035000536,-0.00929103270854755,-0.028768113246505553,0.01313595125781774,
PCSK1N,0.01400433012663799,0.07016631226881614,0.012035631263194202,-0.08635042450841847,0.009454873069122594,0.04547260607548578,0.06070738023841709,0.017289802789938136,-0.022462633797121687,0.17748462841128618,-0.02716297078120961,0.07266594807752853,-0.019597300575195233,-0.031188685735443693,-0.009920699259759795,0.026622955859595385,0.05007041530034036,0.06853661613998598,0.08568558984632518,0.05116266803231216,0.12317338462150175
NTS,,,,,0.06318341283305899,-0.003242932682681575,-0.03131787977006909,-0.02452972160463644,0.045472231958374666,-0.01266199885215745,,,,,-0.03768971434023718,0.03432883694820896,,0.04444135095196247,-0.024145310594352497,,
SFRP1,0.03451864774091358,-0.031005173676264354,-0.022013337958394552,0.052464437583497246,0.06694579605836837,-0.06147773218504399,-0.021270792255871498,-0.023416068327628433,-0.014877035111977,-0.029649490624711707,0.03164175409678098,0.025846981195648405,-0.038854408246750904,-0.05159588365901132,0.06363575106273396,0.03866423806986376,-0.03414284992354033,-0.005058479218777382,0.04063158665942427,-0.0037793792701182076,0.043603697540452485
CXCL13,,,,,0.09178491898570282,,,,,,0.06206824772685099,,,,0.01161385440735776,-0.049430406168808415,,0.02672579900794299,,-0.006545759595902792,
MICA,-0.01155842333977734,-0.02340055092868551,0.06304354402524578,0.03215386755240095,-0.007680437170461035,-0.01937442574826268,0.08771061557545305,0.009125275571462737,0.010239219043924629,-0.024412507515691736,-0.006929185636219414,-0.0358649524900999,-0.023233330078179546,0.08604319269994559,0.03595617426210762,0.022714416712665178,0.051399690424435686,0.06095287669350496,0.04083344894285739,0.004160474433627006,0.15186418231455343
TG,-0.024305473781757344,-0.023384862929396802,0.04541679612750699,-0.032115471927568466,-0.020984669937358334,0.012722514959712985,0.048900371967848945,-0.0387460903051683,-0.005747322870589381,,-0.005713872049398399,-0.032410305632954266,0.0369748199675687,-0.05858229496374721,0.011417080926282764,-0.03328537170531105,,-0.02185430148560379,0.06919476710618398,0.04907203557819996,
ADA,0.04982510839885761,-0.01770551838864518,0.012767109192287894,0.033927482685484435,-0.0636384197024625,-0.04156682806954738,0.11247206862671362,-0.02012316739657522,-0.001645396017200683,-0.05173065765329256,0.045546618840103976,-0.0053295536837972834,0.07262341294432245,0.03421835797699403,-0.021741668446256867,0.057671477932137886,0.014838320294728502,-0.022262640740459024,0.025274889225080935,0.0678762723658986,-0.06725438059680303
LAMC3,0.006456369018096435,-0.038703880845556246,0.054242177821249,-0.05927089930715098,0.008117148597333156,0.014378823623942723,0.0797595131501452,-0.028707425755109015,-0.012698840931601554,-0.02783060827074385,0.0614549899496439,-0.020341124218712755,0.0018726272490036163,0.05188472399241345,-0.007533956479312537,0.030944203865361595,0.05786588007960928,-0.00478586791640794,-0.06017627827557558,0.042685836198430756,0.03596214806158094
CCL7,,,-0.02476016467820838,0.08842272853508887,-0.04302804088875737,,,,,,,,,,0.09662528398750952,,,,0.024175888695291223,-0.053755012336348565,
NGF,,-0.01690086161450298,-0.025701518107217387,0.08274537104264115,0.026715737437169682,0.014568635319483216,,,,0.041238388237325535,0.001925322033032842,,,0.12696172198942643,0.014164759086480594,0.014662658064243075,,-0.028587078813438027,-0.0016169362546714476,0.047209828500302996,
TNFSF15,,0.08912151597862515,,-0.025855976400033884,0.014166980962024463,-0.029002057531381208,,,,,0.00985939128316554,,,0.18020038175077546,-0.010220907906946842,,,0.027852171057878447,-0.04066976368973865,-0.010241664068880277,
HMGB1,0.06465064828733273,0.03760700169352784,-0.0044626967378676675,-0.06113327948997807,0.012931264054830882,-0.014639858484117058,0.05062063988848766,-0.0067805576055780135,0.015592881329338134,-0.05527920825791156,0.07330595671973222,0.03562583028505847,-0.11273295202322282,-0.047400163952499075,-0.0795088048951068,-0.06016749580381572,-0.08961229573707906,-0.0059404384380102185,0.013559838292055038,-0.00552638141533391,0.06009055053511216
ITGB3BP,-0.013376734200783013,-0.014922927501508977,0.01772837621169246,0.07366526379493031,0.019521716405256538,-0.03360960923672251,0.057787296709375165,0.020569835967360457,0.05095458654451371,0.018386885355336568,0.11531006673403077,-0.03579241994855796,-0.07227575675702805,-0.01665858138221244,0.04698389521840635,0.01282716692571268,0.020264199843796883,-0.03301117573400311,0.08307086091369217,0.005183423760132583,0.15820315070716756
AANAT,,0.05196308502267285,0.0051324902147757475,-0.023526296653364368,-0.028705797011720335,,0.07580024803449287,-0.0348445854442944,0.0838524621427346,-0.0282883538640758,,0.017439742833274468,0.17543035433090043,,-0.03152704460818509,-0.0005089535680371025,0.025168991204163837,,0.03616067990385816,-0.036521893131050615,
RELN,-0.02014988215549992,0.03387873372948138,-0.022658917789103363,0.012733659925421916,0.0020227147197543227,0.04433660417429858,-0.0015486333491441255,0.020640499416164523,0.011948223999133449,0.044972876041215665,,0.0009598111445909284,,0.057837356116566846,,,-0.016586382566869187,-0.019917579104571724,,0.007353149113874172,0.011846752242285898
IL15,-0.0561625371057041,0.028346344069023515,-0.02725969508692588,0.01576318284360839,0.0005292989017883989,-0.0013848040783231586,0.06787496421638148,0.04234069449752537,0.0313118750533464,0.0006624715545328064,0.021443887153972257,0.023657937595470593,-0.03336750480202968,0.11374946269722314,0.10351089938072325,-0.013138995840946372,-0.04208033402104788,0.02766838658450359,-0.0643412076936441,0.03950080977698223,
UTS2,,,,,,,0.042940600248142204,,,,,,-0.11262112820472751,,0.005098482256822282,,,,,,
BSG,0.027638544154224298,0.053921462150954266,-0.009588158846307846,0.03607721973647566,0.006889803170842893,0.052303663656151536,0.01069051472105199,-0.0722941803245096,0.05898924859143282,0.14930297623608135,0.04578918600296739,-0.029306520975987523,0.0867632822360761,-0.03825084440768146,0.06464556055079348,0.03990193787992161,0.09265866641461479,0.041878287257266354,0.06751667625779804,-0.0024080821353990307,0.1050378353855591
ADAMTS3,0.006387543601941331,0.08122169421926188,-0.0050968338978179435,-0.002229103963442606,-0.012184455730076338,-0.00227515398259822,0.14088016013619037,0.023771108981813165,0.0038350717859197067,0.005579629921242586,0.13303235013676018,-0.028810460797241186,0.06156013638242425,,0.08410980022852811,0.001514450200351703,-0.011356874004166519,0.11915676608808562,0.08759810248291612,0.06685104393775575,
CD34,0.010361965751679279,0.003176419481534194,0.000670818958988326,0.009433239174945958,0.052488468722016464,0.021388321374654334,0.11483692390966434,0.053607834492326825,-0.0293409354471073,0.032136900558688036,0.0026139637378552916,-0.026846171360421032,-0.002775875786693913,-0.04809765004560085,0.003412342661205008,0.06291877134947235,0.0454546834074581,-0.012059467478085928,-0.0010880934139563172,0.0642993120552921,0.02111959121847187
CCL23,,,,,,,0.00016771585316068503,,,,,,,,,,,,,,
PLAT,-0.04893672173782373,0.04869621670266484,0.014670486075908576,-0.06891141981651483,0.03818783134854532,-0.0200308954559503,0.09674893393270724,-0.08355314204282904,-0.001475472850415285,-0.05594552592650514,-0.013769098157526891,0.02224254186756427,0.11422055814049012,0.010628504751118558,0.05385438226763318,0.1172333523224762,0.005032087735671539,-0.027611672418699565,0.008877076789504796,0.008691122335506783,-0.01489888108344772
NTF3,,,,,,,,,0.019096901852780162,,0.01497993198854082,,,,0.09437701123370801,0.09944979900377572,,0.03649466203666815,,,
LTA,,,,0.03952535287888066,,,,-0.00024782258518946196,,,,0.022139099108911577,,,,,,,0.011622486516626944,,
CKLF,0.011257865781987354,0.009757371555637327,0.017733637714069356,0.014502168050749881,0.059737269698852194,-0.022036025671284487,0.05571225761374388,0.0021206613388511835,0.0031990013910617203,-0.10495462210901448,0.005954955305032278,-0.021628862606251076,-0.05397907710550487,0.028184521809562768,0.0387955292543834,0.008619225962295302,-0.020495511259280196,0.019005987694572585,-0.007714189523184302,-0.012671961714525866,-0.06572400977742185
APELA,,,,,,,,,,,0.08086803981301692,,,,,,,,,,
CD24,0.08613637735469412,0.04835964366503738,0.004028731566560186,0.04375429993808194,-0.02933229467025774,-0.06899416605249277,-0.006333406349045027,0.1275585779370661,0.0077154547299387154,0.05668228669707267,0.0028359719270354285,0.03028448512932629,0.07382070507270083,-0.010832341065617025,0.041502105560027557,-0.03705524705259643,-0.00864210554508883,-0.0021474254801163964,0.03772321837362295,-0.01756088239290913,0.23299291020302118
HSP90AA1,-0.0026868774114321824,0.04806352984467974,-0.005451397167158702,-0.0749696729554189,0.03204928902606984,0.018746221713376216,-0.13679688939486007,0.02330158499653325,-0.017928995736000118,0.18410078646122516,-0.04232144986288029,0.06387342697956455,-0.11582135187146247,-0.077490610916144,-0.0647088677372473,-0.05854217340186018,-0.03662839138000295,0.002006484919749243,-0.005822556312219777,-0.025773871111635805,0.012461407801024301
BMP4,-0.025013861077947227,-0.01967301328317463,0.006821325583705201,-0.030558936205004963,0.026557033142545636,-0.06605723330426484,-0.04338233370162731,0.06547998421814948,0.00258418659580166,0.06476224922622258,0.022434103610193087,0.035115152374979745,0.07850968361550241,0.05483349714422413,0.013213445851105564,0.03825848859957256,0.029592963547401416,0.0077178247227009,-0.028229910437006043,0.021307708662049438,
SCGB3A1,,,-0.024760162202224996,,-0.0341850605217324,-0.013070364279041072,,,0.03980749989495552,0.06042370436455825,0.11282998788952239,-0.0001846736078258857,0.07976274651578692,-0.019777500805480366,0.036205831880048826,0.07650314429758356,,0.03465851730564781,-0.035771604432034615,-0.03863829808123066,
IGFBP4,0.00021709452078995227,-0.002772479587088469,0.009604517666771794,-0.020338540499039024,0.018372869172368047,0.043321797561520894,0.11426012566502221,0.014962461806660981,-0.0846417546816915,-0.02276905885730209,0.03801303969104045,0.022124221799766735,-0.07077156756341858,0.057604363884259706,-0.008173769584933663,-0.007668404538231651,0.07961970707803949,-0.04265457879430735,-0.04737485361592723,0.044212672143374154,-0.02626196410436035
RSPO4,,-0.02064613520224871,,-0.02601462012184056,-0.02959712514463971,,,-0.03197657787244321,0.09183860490299904,,,0.03977744607940046,,-0.031129823208762734,,,,-0.023061590092068335,0.032711470968095846,0.030325314661846733,
LEFTY2,-0.024065158796849492,-0.034582410016860625,0.001305709984639724,-0.023926434629432947,0.026003859748433163,-0.009235621824557139,0.0836986339212176,-0.01039671855183303,0.011451566224050901,0.03976505626958862,-0.026201851397180554,-0.012532958190643846,0.16404047471546873,,-0.030506593871883536,0.00785343491888149,0.06726692460333043,0.03971951746989343,0.030933777756696954,0.026814583092799826,
PF4,,,0.027663588292063803,0.03655082739447701,,,,,,,,,,,,-0.020332361727281322,,,-0.02436697933942903,-0.03607565490237854,
ANGPTL2,-0.04050311053428091,-0.005225092876191218,0.07368578626226545,-0.034514137568000786,0.026983374367026507,-0.012417901565551408,0.08577016202722955,0.0627323710298746,0.030044108074319502,-0.05608437269632881,-0.023797248198920273,-0.0005308181566341185,0.19622539695237096,0.046900182023527345,0.04047585510778813,0.09414593933025749,-0.07725936910673084,-0.003962247744268775,-0.017629208515977345,-0.07378845440468887,0.03294479121530003
LRIG2,-0.04400277677933245,-0.002414910564654658,0.03163873989912545,0.01465041877388082,-0.034060417848216715,-0.0001333287232130689,0.10379415780443264,0.01991527562448058,0.0003785337983795735,-0.035512808985265445,0.035669426188326255,-0.010956632215706958,0.07586963876383271,0.07034689564199462,0.03472715646395138,0.04812456373776927,-0.03763123456205492,0.04173329626299212,0.05377878954233926,0.0035606649803329045,0.14236520244122508
ICOSLG,-0.05402279183474823,-0.03660438799559225,-0.0362525774197887,-0.024387009386502463,-0.0011354251734699815,-0.019512232275423036,0.058058920735923475,0.02166075852347832,0.04820500100576226,-0.07767617847251325,0.020206458083253463,0.004761735761637108,-0.02114459627506568,0.0487356336141066,0.11307358895873051,0.09246414709338818,-0.06267853966863716,0.030068330446164675,0.028152597785931082,-0.061181822655492525,0.09903003479385207
WIF1,,0.020463902276799614,0.03315655087624278,,-0.02721315353818804,0.1073593901288404,-0.04407039296103037,0.021122459633942717,-0.025294002970887675,0.18220034483318306,,0.09119517307703805,,,,,,-0.02143798178015099,,0.04693425484263567,0.21721475097789505
NPPC,-0.0163454437047551,0.02691843758316126,0.01272539654222488,0.004645442233272693,-0.006200036020132689,-0.003017399370125425,0.04240084983618953,-0.011410031776562553,-0.020251202097427562,0.07892222734574747,,-0.03407722078381966,0.001689998598840639,0.04475155231062021,-0.027799168699623372,0.03868320370828042,0.018340585580639675,0.01991712218020116,,0.09174276399911047,0.19519292086602963
LYZ,-0.001738080729082623,-0.06551377449804646,0.032156072211010245,0.004261554283300641,0.030291190827068486,0.029066602085754695,0.09460801773551394,-0.033614855670948775,0.0233818190931738,-0.12101205186496539,0.07833322805070343,-0.055412858612502267,-0.03277085485539861,0.0009252950305640756,-0.006088795175260022,0.0373873557955085,0.061961710585460655,-0.017023993308594446,-0.009129098790838574,-0.0018695389156456307,-0.06295636946462455
EREG,,,,,-0.006339096747912463,,,,,0.00658985956796724,0.008192282914303416,,,,0.017984297945424922,0.08531511669766585,,-0.014958661487797842,-0.05461212441551897,-0.04153376558454057,
SPTAN1,0.008109685083676061,0.027219295757172073,-0.034147470639954665,-0.03629388552431735,0.004824326158135734,0.026199227026582533,0.03670297221932996,0.08953015946422747,-0.03477344488599006,0.17214002852973337,0.07067892781989112,0.04016869893266175,0.12238084706026095,-0.14295894786064914,0.006518959138377045,0.05592596485852469,0.02970500427582194,0.029575940739760553,0.0018900187800887458,0.018033651576218772,0.062455781022430004
PTH2,,,,,,,,,,,,,,,,,,0.01811508452878305,,,
LIPC,0.10460896773891826,-0.043301829992448845,-0.0314448161735888,-0.03640603238824775,0.0031670515063364634,0.0890293421408298,0.08968609274330602,0.028494990474055015,,0.004214072038177391,-0.03831010316499306,0.04066586647688711,-0.050449865138689265,-0.020980001790972966,,,0.010553117794139805,,-0.04572172517125248,0.0018537409698926787,
COL8A1,-0.0038647287197854743,0.013802503548869865,0.0242664317854525,-0.044606407812975424,-0.03401910258354396,-0.0073568644178097315,0.04576642854109501,-0.013663210982354712,-0.01793845909941852,-0.04531449189583143,-0.03315132928940515,-0.02104663446470094,0.11221310189161558,-0.05884810670126259,0.05993864904870491,0.06969447017781925,0.02799271271532926,-0.022067749564668716,0.02056290154459759,0.0303877251158368,
GSTM2,0.002511394097873769,-0.05242283776404477,0.027182496508404652,0.006486868656233175,0.11359247116893335,-0.007165866898373389,0.06275270758045126,-0.025100550254026955,-0.010908488942332841,-0.025452533406273656,0.1106229337602327,0.0017334273518168325,-0.01155883312198647,0.08550895693309123,-0.00962372994742859,0.012101710742693485,0.0808320162286685,-0.016334381298201587,-0.015907730858232362,-0.027209487992618266,
IL4,,,,,,,,,,,,,0.1992300525442396,,,,,,,,
SPX,0.01547508089730228,0.03197323499097858,0.004939354864679373,0.02290703569199812,0.03553942943156433,0.07131072125154504,-0.04423367930877823,-0.002674800281642936,0.04899064359078977,0.026077956351471848,,0.06758150122934004,,,0.10662209239503757,0.0377588286398911,0.01113556147316844,0.0374177309053402,0.03338500425269627,0.042874007797862504,0.0498961221629621
MFGE8,0.038220842973056064,-0.016381171101167182,0.07508038009160255,-0.012003537518015682,-0.04879230661047265,-0.01407777641765243,-0.015305745899385392,-0.05199186637478212,0.06587504067537941,0.11645857245348719,-0.012246124629610802,0.018985093939506426,0.11054526083050854,0.05209536804533653,-0.017061241141418906,0.038533215340531744,0.042490894918652995,-0.05241581476038796,0.019091070662161494,-0.018026060419461868,0.03127495166566394
TGFA,-0.05380079688816961,0.06838731524307687,-0.034317323315764765,0.034446504510397394,-0.08037066912593548,-0.0018928734127061702,0.08178219399514793,-0.05329890735552046,0.008143146408942013,-0.0274295362735583,0.10210020672547418,0.01357543188065017,-0.06927472790292108,0.006505968551692394,0.03029432005947352,0.05246314843746417,-0.02660818037243876,0.06621668204601044,0.021236945531363773,-0.0281520027155535,0.03376177311988823
SLIT2,-0.025013857075354338,0.005292117426544692,0.010483529239122318,0.013697050538599084,0.041334940342326223,-0.017548605027670836,0.008773674787744849,-0.008718901144000254,-0.005140286753444891,0.06497497415038885,-0.028108552183051198,0.014224069953535227,0.01696543120519888,0.00570461148777972,0.06323405882682501,0.02371179695387285,-0.03735122847823676,-0.008138000195768373,0.01366643551504943,-0.028492260709941927,0.044642071370671325
PLTP,0.018315104163479496,0.001911612385938513,-0.01000385544854511,-0.05545743780702931,0.025178600749813037,0.006361387396026078,0.13660460699196975,0.09848973173053538,-0.004629359668639617,-0.1702470458957894,0.041288538651832,-0.00913503050181044,0.08387129584172884,0.028859134355448072,-0.055467912968684044,0.020090343805174833,0.10793014945538738,0.021991624554179762,-0.04695806097042643,0.00014324543327965994,-0.10872752053131843
APOD,-0.0205377709006678,0.03706297370912131,-0.040146626419820565,-0.041839753957766006,-0.028275277556133082,0.028103859821387404,-0.013461454130704965,0.07968096322650074,-0.0032385387207886406,-0.16968244646320985,0.011730100111811775,-0.0011358860720414887,0.0729315113754007,-0.02176349948063846,0.05581028442465798,0.07820133310648107,-0.037116067764848104,-0.07676485240454224,-0.08012653521145476,0.06509729060051624,-0.08737610003711449
B2M,-0.041098423579114876,-0.05118418383779165,0.012833118759068101,-0.040177019249593535,-0.08889393187341138,-0.023443085994352655,0.11414025518361291,0.08410893798137853,0.05448771395967451,-0.20877436079926678,0.06777691190555253,-0.03704640184625504,0.029498083411887494,0.03681838950024615,0.030363509635993217,0.06188700011500545,0.01718312110042667,0.010421118804859677,-0.0784652137520326,-0.03127263224885976,-0.06679108521979923
OMG,-0.04611677202334869,0.01607036331086252,0.041144886422542715,-0.043640764207691016,0.04169678734695542,-0.024309118073167057,-0.058366474084661085,0.061662759918551906,0.015233839844650605,0.0016429043811256212,-0.01940383161079964,0.05749437756966601,0.03912713918297295,-0.044128816076840834,0.04400024195592658,0.06153597142079235,-0.020260871590803045,-0.03670100053124013,0.04085877181506386,0.08149814707869392,-0.013695407775404619
CXCL3,0.07673372974506991,-0.0333818020287313,-0.0386648758536769,0.06358954785573932,-0.031009123564911426,,0.0684684409682587,-0.06587411953708916,0.014205165720802845,0.034222875135478885,0.07885334225754363,-0.0020163386388638506,-0.03646341428107944,,0.06366521832226654,0.010637714023781244,-0.023795513100943334,-0.05795364887638061,-0.05337555023683431,-0.008668636731844493,
