,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,0.15669381877149152,,,,,,,,,0.023779838344969488,,0.0419423781808972,
BMP1,0.055091943282411494,-0.06164903134425234,-0.0013689336797018394,0.017177830099355224,-0.03935576643109792,0.04627086865234217,0.10132535780505544,0.06936707689738801,0.08535126842411356,-0.02239392098421018,-0.007477816789771928,0.005344480318162683,0.0482619362625541,0.05244050683960333,0.041675633013314645,0.0068411639556508015,-0.04977629944569241,0.03889467647205847,0.04874306443452671
NDP,0.04077092666293087,-0.017026977782067777,0.0034284737050014986,-0.002507589257002271,-0.006562705395593544,0.0640616897749135,0.06748254807845909,-0.00034158382914189014,0.04312698949871318,0.012820561345102656,-0.023612364389813522,0.011113451026325808,0.0009247235092907671,-0.019289632613535126,0.04836089558934248,0.027033160115990756,0.03203721799320329,0.0440501029297297,0.09283899469195574
TNFSF18,0.10425958288726801,-0.019581137936532867,-0.0007443715918040785,0.05259043801893683,,,0.04294571469605419,-0.0005859123077307961,,,-0.03906929695039198,,,,,-0.03620896805254516,,-0.04117610596753586,-0.02430872834009309
IL36G,,,,,,,,,,-0.01596859436515961,,,,,,,,,
RTN4,-0.001338364571707075,0.056437489806654695,0.01088386894044585,-0.01851572656361553,-0.022270809482245097,0.032315333292979566,-0.13837276262983722,-0.009322628695455788,0.05311858834234012,-0.04812144586632152,0.05192649156698466,-0.02261521526660703,-0.07169577766175557,0.00877175792586852,0.011368572000713884,-0.01836588285174167,-0.020910766760791965,0.028685479503919253,-0.06427811880291412
HEBP1,-0.02674925586925873,-0.07272352023601844,-0.03185467249300282,0.0038967156725525035,0.01641620660054324,0.03156648510472367,0.01892554442102404,-0.0005062212702131935,-0.02642099056443613,-0.03356371754698547,0.04053924555820713,-0.12025605709985665,0.05463427392840248,0.06406555243608034,-0.01663706749716063,-0.022517375019771448,0.04750708449842698,0.10298900577305081,0.0440419141936481
WNT7B,-0.030042068502284146,0.12866946582886396,-0.05488643336762259,-0.005325741960851609,0.03244539241857276,0.032239236897829655,-0.05216712615147063,0.01074614978250587,,0.020741187910289137,0.04371127256179568,-0.0364124036055768,0.017099824967387732,0.004014756672830911,-0.009815544059467858,-0.046888090271231385,0.04919389047806732,-0.044443563243310884,-0.03208580141334758
PTMA,0.0051610071823479575,-0.004363066817707585,-0.014018382795227467,0.04481645247108058,0.02194413826984102,0.005303726492055659,-0.05156901363022866,-0.05236420484667202,0.0513507081155354,-0.010004298592817089,0.041029916555224456,-0.06310357098049608,-0.10728196832227983,-0.054565163128436636,0.044298853011697344,0.03842988511123587,-0.02229829980596626,-0.07282089970272432,0.019121818589777836
FASLG,0.04753167294172811,,,,,,,,,,,,,,,,,-0.01363356383344939,
CEACAM1,-0.030801758425647155,,0.06620341488204237,-0.01611440837728606,0.09293660757095934,-0.017160926610041125,-0.03035417253576526,0.03482140599356801,,,,0.00948755588846701,0.07722360342402515,0.05146619555313512,0.023244705615907187,-0.029210978366921356,-0.0010801961955173916,-0.01889138437791498,
PDAP1,0.033405868284368465,-0.002257056191598561,0.009459962883665834,-0.014788869496092451,0.04396300675502772,0.010894703611235599,0.09246788675791827,0.023212201262173944,-0.05975801845867561,-0.015286427397575722,-0.0017353458840339722,-0.00019400683704067265,0.04711948645050047,-0.005082752417534925,-0.009963575121112237,0.000761036754739349,-0.02386810524821471,-0.015873448515286274,0.041994959962319424
QDPR,0.006820529026593288,-0.058049270375888765,0.0032824169119884793,0.10145788035624555,-0.017133123048479557,-0.0364439701080158,-0.10891749704055158,-0.05180112519787381,0.04907450161355227,0.020185539297862435,-0.033612103377992274,0.0413049577912867,-0.0638181474825693,0.0026840533410207967,0.05695244394323604,-0.015947715189883988,0.013493325195886318,0.1103495063129069,-0.003613751722131519
POMC,-0.018621979446711602,-0.003627684686453566,-0.03215799760149601,0.05144841903133414,0.03810198343912417,0.03117699730578895,-0.018986191676018647,-0.028154577947472163,0.0848128263282647,0.04030126150182724,0.07006609604784897,-0.060744700946371195,-0.05165811776010038,-0.0010921964776734643,0.007285343329303853,0.020734026498496982,-0.03215699776242669,0.03514537925537806,0.017794019945120386
CCL18,,-0.02625991601681272,0.13546231940353123,,,,,,0.08402938913780868,,,-0.0068969200712136695,-0.01907060051670958,0.03073175907534807,-0.03588054819903258,,-0.0495304117820457,,
CCL17,,,,,0.023870454281749238,,,-0.010748178194062197,,-0.014587764300813622,,,,-0.019652268986380436,0.0144067475745946,-0.046291331189303585,,0.0058532354576884904,
VEGFD,,-0.029587249977858002,0.018624340396118377,0.08975234087044524,0.08263339382110978,0.006017608557914325,-0.026022438318525194,-0.03224216012588781,-0.027604835592280667,-0.01563415883291823,,-0.041690443615655055,,,-0.017998955742683696,0.04994479743171355,,,
TNFSF13,,,-0.007127264099950273,,-0.016781964872431557,,,,,,,,,-0.025410138248702068,0.0020448127123847645,0.0009847756348857063,0.10185351298490805,-0.012746753559346999,-0.026444429044639093
