,UKF243,UKF248,UKF259,UKF260,UKF296,UKF313,UKF334
BMP1,-0.03285391615392363,-0.06065459419955667,-0.05305651205354645,-0.0015162199154016148,-0.05083574326675019,-0.008839194197118072,0.09276811138135352
NDP,0.03879636772114971,-0.022592034590898424,-0.01626845711775462,-0.007006672823726372,0.006264049316288236,-0.043968232452238826,0.09951873222135435
TNFSF18,0.012309589194224719,-0.02723213112352285,,,,,
IL36G,,,,,,,-0.010063971282020825
RTN4,-0.004887171161139176,0.04644489101560218,-0.01772896405886562,0.01582052410430294,0.030946248242562608,0.04199360122125803,-0.0646507497051048
HEBP1,0.03136957807951931,0.041401443294766825,0.0018337163943725602,0.08513867524375453,0.015406957935495909,-0.031840353695844356,0.027328908151034236
WNT7B,0.04914138387963548,-0.03197836487340655,-0.01332656009752751,-0.03627130889999943,-0.011083479727255402,-0.026814767320616235,-0.01331324310491361
PTMA,0.011718636829658409,-0.05115167482180733,0.022399045131805843,0.017992041657017763,-0.006647391705196055,-0.026331601728714245,0.09817581692457521
CEACAM1,,-0.01733250514458667,-0.008618866441834133,-0.016207973365720572,,,
PDAP1,-0.009204200025193376,-0.03319879499501989,-0.011112907188506334,-0.10190537174908429,0.005154526374920586,-0.04758421382145727,0.04361421131035808
QDPR,-0.08328575806132985,0.061043741781661616,0.03418587257434836,0.013087824925718404,-0.028161632496215703,0.047107892895894475,0.022422730248110912
POMC,-0.035274022154649046,0.05958189595420454,0.09641281164251894,0.013431414265318308,-0.029810162763904784,0.044671811896794214,0.07413558781532004
CCL18,-0.0009515672557491367,0.04164629733293991,,,,0.020896884963922713,
CCL17,,,-0.01669895680813275,,-0.013718240893102624,,0.008949244192193012
VEGFD,-0.028228076165798116,-0.006106976857482593,0.011878323824267468,-0.015506871250715811,-0.010062495595615596,0.15938436350784055,-0.023592824456036252
TNFSF13,,-0.01632219075818291,-0.011518566672560836,,,,
WNT5A,0.02700529203997627,0.060780990100107415,-0.005360395562722494,0.02290621165982196,0.008626483069619474,0.005519999731869005,0.08192953308434037
CXCL8,0.04010024172031054,0.03355627801564243,0.12515960969860984,0.0002959270931907402,-0.009370633430491607,0.03440169617784828,0.049835369520785544
GRN,-0.02524368239144983,-0.06604403343180912,0.005446514393272394,0.01837331266967705,0.05115599526223077,-0.05267042119742603,-0.06979507974104525
