,MGH258,UKF248,UKF255,UKF259,UKF266,UKF275,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
NTF4,,,,-0.017571360940759357,,,,,,,,,,,,,
INSL3,,0.019993714908301756,,0.007519239669208974,,-0.022288894796345608,,,,,0.03770068317684477,0.1012654351004506,,0.03111632515852808,-0.03135553566721933,,
BTLA,,,,0.0063776395398104065,,,,,,0.0516411791478817,,,,,-0.030319235192750833,,
MFNG,0.02284489516138177,0.0036331343736569982,-0.012947339719612254,-0.0198495643318648,0.09426062343755219,0.040588322337693904,-0.05554213433974237,-0.02381438801281473,0.07074618926769832,-0.042950961283664574,0.06642507420817048,0.019025475307446336,-0.048611989434012376,-0.026784319222641295,-0.008419533813585654,0.05130157391121432,-0.07241839465159153
ICAM1,0.07519345805101535,-8.579414922265733e-05,0.01379581365730212,-0.0004985716560278289,0.015582964689220083,-0.011796839350654661,0.044107373296676584,-0.0432402839500069,-0.06562533468405642,-0.08403495592512643,-0.0073942608156778306,-0.026287652197304213,0.031101684528189285,0.01782597963957411,-0.004595432266227469,0.09423569658532788,0.02457419025553195
PROS1,0.052977982040986464,0.0607151410341387,0.05291063636097714,-0.03645006438148537,0.06422649551919565,0.0026100382601118234,0.04339502866802857,-0.07629811419274743,-0.027949225325602546,-0.027324113601638663,-0.034791432642456495,0.04048195045280232,-0.011439421603436917,0.005298461224205666,-0.0009982047278129175,-0.02563753125963614,-0.004819780499405522
CLCF1,0.024591431874605038,0.022344426327477126,-0.0801028029882849,-0.05594010451041602,0.08143178336888508,0.02401200530573673,-0.03851404215760615,0.020292743423534442,-0.04111127086285653,-0.02762154674475341,0.003427091315187903,0.11482240015190331,0.025684115928006394,-0.009256738193395465,0.022355774548574025,0.016674432795089976,
PSAP,0.047305665064669516,0.04545255829724432,-0.0013382958119401089,-0.05252024731922108,-0.13144209291139689,0.028891866714452288,0.054413239715200803,-0.06574662315423054,-0.12170494849734141,-0.07880478580508257,-0.0665957500048556,-0.0991206928496018,-0.04787266778643719,-0.05427685318539416,0.032859908907967514,-0.02539730547546522,-0.01649165668066605
EFEMP1,-0.026363063288780082,0.022215796807129966,-0.0360595200250688,-0.05412339787990015,0.11667868715799591,0.0042400666286566396,-0.007872849573893316,-0.03409836369875783,-0.05111967767779297,-0.056683748367286325,0.017226868782098163,0.058883759175873275,0.04620976431673269,-0.0036664467027613637,-0.033365392200351,-0.01228664399300693,0.0765607737019878
C1QTNF1,-0.021582274500843743,-0.06592969573597324,-0.051628694982685075,-0.008084439225232774,0.053584147664214585,0.061427065499430104,-0.04763970885633434,0.0631517126899573,0.04570709190949609,0.0027314014449848637,-0.05661315452901089,-0.14614767995985112,0.023730546767474384,0.002880526600606489,0.011487418547779417,0.07372949136065626,-0.02100077001790753
ALB,0.03719589645679012,0.04456934165592376,,-0.036067834465934596,0.19399822242609155,-0.024333627090636852,0.09283801298456724,0.06722121803656886,0.004338362748874259,0.018421016244629163,0.04709861575056911,0.06938365719206094,-0.023208846697359568,0.0160355960578805,-0.011456920283987293,-0.026215954553070176,-0.0767845121103098
CCL13,,,,,,,0.002885337386113186,,,,0.012085591113858108,,,-0.03489554916790851,,,
EFNA3,-0.05318965707886102,0.02829802347510825,-0.07940419779099733,-0.01734483839392378,-0.06437960926276366,-0.028627678903786556,-0.039881232754202786,0.020962360463272857,0.08965796077399933,-0.06706170454725073,0.013129065632049363,0.05448303556150788,-0.013589539188607575,0.062401068801901126,0.005045530147568284,0.03406279644631507,-0.052529994903821715
DRAXIN,-0.06598870989764574,0.04811821056070947,-0.014948706008382433,0.009729767339056129,0.16310250792808795,-0.04134132811549827,0.09514096287285935,-0.05315187765256406,0.0015200031796126108,0.04125256791109021,-0.09844680141087835,-0.1116704879440217,0.09930316528334246,0.028600749216521858,0.03077320971345663,0.032849618418111876,0.025869602412586824
RAET1L,,0.07491851582754687,,,,,,,,,,0.006651027765102699,,0.002806388965904619,,,
NPTX2,0.03840812924394148,-0.005880264784805279,-0.012429678631171155,-0.016963952190983175,-0.1165581807787815,-0.011016131269508117,0.038194027479732204,-0.0010645939409583429,,0.06632593277473245,0.03612972054358427,-0.012074659709827492,-0.028008100996376507,-0.06419265947258003,0.017774106183444976,-0.017327851981542023,-0.048853891747714054
FGF11,0.010057381926100624,-0.07010875211719247,-0.020991152906283703,-0.05791479324377177,0.20938464242660154,0.0569240292146809,-0.020575064652398112,0.038278188586171484,0.036767654923813946,0.03406646186010774,-0.025358252539942193,0.006218331141630329,-0.04128540334008403,0.08109652335795581,0.03569977600687193,-0.004418367243774441,-0.030916826774868855
CD59,0.03727339538797474,0.07008911614972674,-0.06643064756715304,-0.00863450815118448,-0.11756928065688302,-0.019423118178750132,-0.08470745426058572,-0.06888225129585174,0.011913058046454017,0.07354511711958762,0.01775326115781596,-0.0191979428453529,0.0006526493751849635,-0.08019871721816622,0.07258975257857488,0.07426537699822652,0.061310751890508206
COL9A2,0.03287541986403369,0.06850865253812939,0.06550213332833926,0.017189256659946188,0.1073413530455273,0.013080915232862523,0.059850617746550414,0.06561637359789464,-0.058118613440034626,0.009736392712128072,0.11564657128860802,0.17770529433151372,0.04595089442428294,0.008151014514080434,-0.003761012922079856,0.04107211783938162,0.19552531623735578
DLL3,-0.008262383116279177,-0.0014353403543741672,0.07667378313611473,0.06708081774276588,0.13566688195617832,0.007957773002780619,0.02311329960218912,0.008990444275031179,0.009725713368044758,0.08190525707491601,0.17564564725597062,0.25966642962954495,0.025281693140269734,0.03638354885803551,0.010064419942285982,-0.013612909113340654,-0.006492382379482486
FGF5,,,,,,,0.03759100197212833,,,,,,,,-0.011176577383966341,0.016876232550005258,
LIN7C,0.06281285320616002,0.009014720273722753,0.023039410111595222,-0.0312744417159947,-0.020920285440784683,-0.019264953011694664,0.059637571929147405,-0.047476788920673044,0.02568824699824008,0.0420264902525633,0.06536063599138922,0.10603956384569534,-0.023425754440133083,0.02057058627069115,-0.005341608451879053,0.038371157341685815,-0.06832543482511556
GDF7,-0.003587345842381816,0.08656411286778747,,-0.01911977523044429,0.0776841476399166,-0.021439119391477766,,,,-0.038495504018826336,,0.1423538460166998,-0.03132282897655403,0.03405509546078688,0.0354841053625372,-0.02830484658030367,
PSPN,-0.05244250928068452,0.028101573590948024,-0.026885197829665863,-0.009361523455963566,-0.028266719590384955,-0.020968926868518246,-0.009849131123172811,0.008407438165024454,0.04387822192786347,-0.025321690766483943,0.03355040047214869,0.08141960019029965,0.0006604886084115976,0.04228555336652809,0.02967460912522832,0.007158673848477584,-0.10081499884814209
ANGPT1,0.04119119721838078,0.044098459943740065,0.005791204676398669,-0.007262954019249287,0.028878215528361294,0.03543783464784125,0.021471930105624662,0.022184402578542227,-0.056427045863920326,-0.040471552810458916,0.05995211880543633,0.045450325228839024,0.006053442619793572,0.06244359756852718,0.021936486650319033,0.017081169003677014,0.07179119953521725
PNOC,0.04018749864041005,0.07399152229339884,0.03794908860904961,0.08452128030757783,-0.11769511555170194,0.028736975921135194,0.11868587559749037,-0.03399594286931994,,,,-0.021490809376771457,,-0.029982385499921244,0.019196783777704604,-0.011985950511098794,-0.024831708642841788
L1CAM,0.04331971126889113,0.04901282070606041,0.012740760373207326,0.03119294344785446,-0.06377128198355317,-0.017411889925401967,0.12787164992392427,-0.06339076428721158,-0.056730075920760493,0.014204389059053595,-0.08219813677668406,-0.1303188577497443,0.0039008673318297314,0.04476705911959947,-0.02866998569632448,-0.035471546205437854,0.09498251110997934
APOA1,0.04932717283157536,-0.02918020292205708,0.09983942104085057,-0.03163852994807644,0.024758083489940515,-0.019345559396542828,0.023851053191196837,-0.053154541494957706,0.033550693126509504,0.043332508432753686,-0.04896917052959233,0.09775469205936603,-0.026443885357863708,0.0849580874067606,0.07973418588939117,-0.02698494919521196,0.04680939688974184
PSEN1,-0.04572132217603801,0.006871331701676212,0.0062663804920060915,0.046535684889768024,0.02425582709446355,-0.0592538982706672,-0.023703699944847726,0.06183209142069209,-0.04102794306834062,0.024425659434106427,-0.005293505699445864,0.06213059788696848,-0.017000637415126925,0.03332476447390409,-0.003957861050452044,0.037209674100454115,0.12315656365288095
CALM2,0.0010185051871399603,0.030593161208154293,0.049703733160375255,0.01405747867032781,-0.12888461030998008,0.03780445355727997,-0.018590513923675923,-0.028272343303815218,-0.035212914503607064,-0.007841425167512227,0.11179206929561467,0.11308841128587635,-0.0032313357097971634,0.08826013743271403,0.03747795043487534,-0.0586488159459621,-0.038847021475687124
CLEC2B,-0.0054643092038721515,-0.0009513967505757349,-0.047956598474393715,-0.04029696327836858,-0.019376276167611606,0.013881993331426189,0.052839521691178934,-0.0640762651467291,0.06571521507019039,-0.03442231648166161,0.02221940595664185,-0.049702167491661356,0.00794259740062766,0.021001306706575837,0.07307974428330512,0.006544297773854993,0.0021197435895305115
NTNG1,-0.035733612884849254,0.02066745066982927,,0.020194279474727447,0.04390659869166655,-0.02989787018581511,-0.0411855476875065,-0.044769410789694354,0.16303996491065284,0.01834420320264334,0.07889251805450274,0.07742142891528732,-0.04375540776973054,0.00643109995288764,-0.01749048613466282,-0.015143943366661364,-0.001017981108841255
LRIG1,0.018990222630829116,0.029335737577842032,0.07696230492378721,0.06697553772852353,0.12015452391623899,-0.031637283332643554,0.07443642812374628,0.04709131194614318,0.002796523686134157,-0.032597786650462965,0.13240205154725593,0.22515910186163182,-0.06253849388841404,-0.007200433596574183,-7.77057314758902e-05,-0.018791940899889458,-0.10622031786523613
CPAMD8,0.18362327107789383,-0.019221119893733818,,-0.024029987655681203,0.04222643757105586,-0.024723530519270318,,-0.020543062662187007,0.058206313195177724,-0.011851431594566572,,0.00990895512739585,0.020734194913475727,,0.08386839722626827,0.12949276582950237,0.07364938519872033
GHRL,-0.019188055068535586,0.04558483222932321,,0.01595555693383349,0.11280754132645235,-0.009332982584773374,,-0.02192792870181482,-0.0618587725339773,-0.035582773398178676,,,-0.038556239877396876,0.027579722294784705,-0.008906060741191305,-0.017692140962236882,
NPY,-0.030518931089429432,0.007619411119554648,0.14761274982245742,-0.005711416263997369,-0.09538930205597461,-0.024625309629439023,,-0.07339476954568903,,-0.013050632059375485,-0.05621242480342327,-0.05771748092013649,0.08382784636170164,0.02210521422635725,-0.028615819104983335,0.0009209588613990406,0.06799667802384375
MMP2,0.02594043970584961,0.06750883945765498,0.09344909541220715,0.08470068137112224,0.0784853155422287,-0.021792840100422747,0.05241417343426593,0.05324232146003422,-0.024351394394611443,0.012209927261325623,0.002855553248124847,0.029339367249091492,-0.0003065132165671379,-0.03565584200586599,0.022852171008648347,0.09689133080654315,-0.001734731376178733
LHB,,,,-0.020928304497128302,,,,,,,,,,,,,
PPY,,0.009747197317422577,,-0.018902995641488826,,-0.002581409194152944,-0.04456544746770651,,,,-0.06791446183816573,0.025820265612459373,,-0.028611835515309422,0.024848075980835067,-0.007677019898528883,
ALKAL2,0.016860485314952406,-0.02385461737798296,,0.036090462474827376,0.00612015077330033,-0.024601852416892105,0.04447006410999613,-0.024270147500852345,,-0.018022666326525705,0.05732667205858346,0.03833226971018611,-0.01748535235230181,0.10804954043073929,0.05008537519353461,0.03574622055994348,0.16942644223770464
CSF1,0.0275170632491475,-0.0006372119653590293,-0.015095204747623242,0.04521707574576929,0.11671607423494544,-0.044318138245966046,-0.005589046503814439,0.030076656283793874,-0.05813537362493685,-0.0326400108198114,-0.01967919536013211,-0.046275670196659964,-0.020563596272816783,0.008125141930856224,-0.017831558385670566,0.10283557477602794,-0.030559386305067906
SEMA4C,0.0386931249355483,-0.03412008086655743,-0.003695452927066942,0.024624275297131182,0.12240717697729533,0.0011718765924739782,0.015480030464669928,0.05567360055722227,-0.08137060012236971,-0.0026161440874815007,0.039505788668709414,0.07312560868179711,0.04844950796048571,0.02946154853501737,0.049800970355714035,0.014708139479222062,0.10672686417138211
BMP8A,,,,,,,,,,,,,,,-0.028143281104919357,,
ICAM2,0.022723106631756272,0.06855846403013541,0.05607477561376455,0.03570036540436827,-0.04232048386099493,0.012917376814092267,-0.039440586658396476,0.009506589081738062,-0.06945645911046341,-0.005382654838939779,0.15320734292091442,0.08668165695811575,-0.00575989010232142,-0.07943934694394161,0.03837517894098385,-0.034638330404043315,0.04291127160612355
SYTL3,-0.040886990162511676,-0.04920446777267795,-0.05062466328807905,-0.0383667109680042,0.11396541389904738,-0.022752810551613448,0.03100434316796755,0.021528023826286075,0.0039550650052638,0.02245651084982814,0.004300240657298507,0.07398074911287524,-0.014858423881733574,0.029113733720731002,0.022242183564905073,0.03396485401947579,
IL1A,0.056030731039730206,0.014218031391322376,-0.0230138194788048,-0.0067824203212446385,0.044272558570949846,0.023098251470519842,,0.05336386960465082,-0.03594464253342728,0.06863580047229068,0.0918751209421769,-0.05460320525937449,-0.021760176357676176,0.017123083481941526,-0.009874771278581449,-0.0318021793445762,-0.062346850078494234
HLA-G,,-0.03387635050557765,,-0.02210433942316636,-0.012213188587323629,,,,0.0846549679326869,,-0.02625256335994332,0.07717897310975677,,0.004077810999272096,,,
PGF,-0.004796150349895214,0.031725374495865356,0.0075890486648431225,0.0008997877203141092,0.00593031341527952,-0.0006014783968578053,-0.0782727268998226,-0.029888687459886543,0.09496295704917836,0.06506332389420948,0.09656389957858369,0.07385633884481477,-0.005625278508737406,-0.06263814186412346,0.012352487497562967,0.025212086677970872,-0.061379544845429394
LGALS8,-0.03345440209526031,-0.03753180423669641,0.022597422483476397,0.02593983426836422,-0.03626807365116144,0.031704795928295164,0.13265841289078872,0.010197006031707246,0.06373993855646172,0.03617221564508776,0.023858334145002963,0.01082965584702607,0.006588653782351926,0.06333233281231547,0.040467010025746035,-0.038434976092752,-0.00392901938872833
DKK3,-0.03630420572877774,0.054679979428982714,0.028520645842950873,0.008754836338891042,-0.14362413038959146,0.050196081458190725,-0.1118534571337319,-0.06752232078344814,-0.0726116431344964,0.026007540993317594,0.07191029784874253,0.13041518979329608,-0.0296895779179769,-0.04422395413595878,0.05658811806860828,-0.06368429475636146,0.04485739852292596
COL16A1,-0.004602112365785731,0.0926399995076514,0.07007532117786146,-0.017768944170504057,2.239130926371033e-06,0.037194324733286536,0.028085792744174568,0.12902991958076032,-0.03942549454500223,0.03026920657878014,0.04297111556980372,0.11360495073820212,-0.05733387503168712,0.012094196207392544,0.019951320536184546,0.11898349969912296,0.0007650905143405483
TPH1,-0.02540024046640454,-0.024873844730492426,0.06399976222876848,-0.04022418935063558,-0.012941576444562786,0.043511605634550886,,-0.020676884435553614,0.08505948438655965,,0.01717531485042933,0.05561374139647393,0.03782038600609491,-0.004587672900689136,-0.02411836179135583,0.0480000497761547,-0.0494520690602635
TNC,-0.01562537728626925,0.014428031179151623,-0.016490813737687883,-0.08021306110911842,0.16865666202157603,0.015032536933725024,-0.13993316723486407,0.009699826267649933,-0.09455364205864507,-0.101680888917919,-0.09831164184436696,-0.1351662409682377,0.028950182296137168,0.029606345378346402,-0.033593273617352495,-0.03112945909121139,0.004728410097786521
TNFSF9,0.13237543017241113,0.02827629962489125,0.09417766467143694,-0.0010823609891474808,-0.02265836980832381,-0.05680017204396981,0.05689375010553794,-0.03508082947334321,0.08195363302915953,-0.05011239260936812,0.12614926066067397,-0.02847179935476009,0.009053022661848755,0.04927532131168475,-0.04453881297978136,0.0021458414107518612,-0.0376778029370086
C4A,,,,-0.0005878183074861588,,-0.021419749233765082,-0.05284896659374939,0.01818068387850876,,,-0.03234091872213351,,0.013683775933024254,0.004597967934177801,-0.03789922903824056,,
CNTN2,0.0023406764940290246,0.01225793258286982,0.15687031748782665,0.035748717297529785,0.02681660520919287,0.006986408344841938,0.0661083316346581,0.06132354008351622,0.11663688429614104,0.03222501540327244,0.12834747297315105,0.1910713068080101,0.0058848048042698786,-0.05473390921353229,-0.04291228176304756,-0.026850899108199044,0.11148909993487578
F7,,-0.024266310191649383,,,-0.011239796071798739,,0.019746065811324775,,,,0.06960423355291834,,,0.050653402678960374,,-0.024807972657579645,
LUM,0.014860080907439295,0.09978283505623695,0.019607732767899646,0.017760910477265964,-0.017192518571569212,0.0065855650369290785,0.22797874174825525,0.011610810325808444,-0.010164019665902684,-0.042392015370147244,0.12924491311915973,0.04830822140212644,-0.07179150610046878,-0.07592685251772285,0.03819095706187104,0.14442124581104848,
IZUMO1,-0.019877993056596908,,,,,,,,,,,,,,,,
BTC,,-0.02201533025274047,,0.040107783755529904,,,,,0.06839890906573932,,0.08988932084868254,0.07412380883668149,0.06689732622261552,0.08317900870969144,0.00039127680434483236,0.022646999260024205,
APOC1,0.044910123227359995,0.04956406905098783,0.07493051041056455,0.03101328123248205,0.12207601459651185,-0.05648859669058427,0.007083529789884098,-0.026874198346274254,-0.0005517226158356668,-0.00046171006583675683,0.049855812278031895,0.12386249173731077,-0.049722509549303226,0.0021275995723449843,0.04085513494330733,0.0321650042938248,0.08588349392019692
PKM,0.014809922886150855,-0.0500560701819647,-0.053633978482798085,-0.016226114579856444,0.05912322274398494,-0.014112922635899187,-0.25479790961178156,0.03803798857230317,-0.03701902752339093,0.0378915866652066,-0.09517303453839318,-0.19099032773232635,0.017833331476428824,0.016806927227029384,-0.041406105170147776,-0.026201855556660793,-0.0395808411763154
TNF,,-0.019772716417966737,,0.01030277212239758,-0.000882329692598077,-0.03652299331030212,-0.057307806375423646,-0.0008502713780263152,0.02942462379939876,0.04386825759377843,0.09516355413171752,-0.04703072122872102,,,0.07409155995525407,0.08394138364032244,-0.058288359081103636
GNAS,-0.0402955144244743,-0.06765561854138133,-0.047653801433234375,0.09492680053248703,-0.11591502230653718,0.004065284071146126,0.08522531507890105,0.10002474187936186,-0.09069694352152231,0.02675382643880717,-0.1031114897673631,-0.036444147505315015,0.0077392770028136045,0.058406070061328176,0.0311026038288179,-0.048281666399786226,-0.06724069040996401
BMP8B,0.06739059158023483,0.03996067514246614,-0.006565648252020633,0.0050089511975484205,0.05733466993609322,-0.033721327011117706,0.10881087425323334,-0.0038391708305007964,-0.07943936194414009,-0.021064901183202377,-0.009596708486812001,-0.025611475914044512,0.01065703951406839,-0.006292515038240087,-0.0033645412375871886,0.06779212488009966,-0.007117629621038349
LIPH,,-0.02487383860674633,-0.016801772134129075,-0.031433192360236256,,-0.017270173324252815,,,,,-0.004236093277485092,0.012651933478901693,,0.056060097917386184,0.02646067292165849,0.1250043035950806,
CCL28,,0.006991782373889476,,,-0.024170845569070273,0.01773117848244987,,0.004432808814519315,,,,,-0.018051185611602842,,-0.021853318632728286,-0.029211909098989877,
PTPN11,-0.01158650107344526,0.0011222266083147406,0.06261759061946386,0.018294177393901483,0.05368259760836427,0.019851956102961563,0.11659022658775689,0.03926694534209979,-0.07014336678245127,0.03667598425288187,-0.04045426504964961,-0.07731976211003165,-0.006231341910667752,0.008283950706526691,0.0038491217350977674,-0.032207221325949484,-0.008909039804881879
ADAM12,0.03626260072845362,0.07008549628001012,-0.017873779437689197,0.004852214206873847,-0.04846967236775141,0.012251107065245986,0.21327090771164786,0.04289375058890266,0.019740976612230215,-0.0209544213958048,0.051529085778986246,0.007751565238809758,0.0018492011065619897,-0.020976024440516064,0.03340677019216443,0.054906083163139406,
EPO,,-0.03342235171004638,,-0.013314219921635338,,0.09074988451176778,0.02899083497759243,0.061987506734603556,0.10621047081254595,0.046981515814409354,0.024799333517165286,-0.003993889865588028,,-0.02419580290416145,-0.023239188182011285,,
EDN3,-0.013286529499275262,-0.009208790172264315,0.08607692537855326,-0.011227272942009736,-0.016121184939795967,-0.028005871852588515,,-0.02089024217885569,,-0.026500832095015123,0.021154540379976605,0.021790808430250542,-0.044387419400889756,0.014033142011824937,0.06204761054348321,0.12319727680704703,-0.05111511532086295
CCL22,,,,,,0.0018900448896775623,,,,,0.05409783971958406,0.006763548504837253,0.11799671548221706,-0.021230763740081527,0.00017133235835962483,,
CCL2,0.0720531463919897,0.05779303423700922,-0.0536734423899511,-0.016232692862313824,0.022619214080846245,-0.008954270861583565,0.019862040108459246,-0.002122401601898048,-0.02298779270743412,-0.050273944958350025,0.03948409814013371,-0.05841561865734155,0.03590998816075334,-0.007266538265353663,-0.033803126046035956,0.06361447858111793,-0.014932365493171678
DSCAM,-0.03352591911315656,-0.0004264452362169977,0.04775137986973959,0.052680360498148476,0.03278910547934548,0.02953174525076048,-0.06445170556817299,0.07418789937551924,-0.07332272257069056,-0.02215849451462011,0.0743113242233395,0.13194170014687284,0.0014687368073259257,-0.007907164380343452,-0.03066381439321904,0.020748043526830257,0.12850330167276483
GPHA2,,-0.027723157032326674,,,,,,,,,,,,,,,
ANG,0.019119470980382993,-0.06142479006087473,0.02960000407092845,-0.05422801780751358,-0.026317490044474118,0.019623470789752087,-0.04510366722949025,0.007932814440389211,0.058738434915494145,-0.04566478079188946,-0.052461095324252895,-0.029766412123730338,0.03034280974582237,0.01694605991168971,0.008194283602539524,-0.002268088274483824,
FBLN2,-0.027393086846112556,0.012919267641608674,-0.023039134289783898,0.039398874885996395,-0.02956056909539665,0.04091691107850102,0.1358439804036447,-0.040914230967211515,,-0.0023591283946886006,0.027472704535701015,0.09944544654929384,-0.03158627960144776,-0.024867850279893102,0.04807243753261899,0.10365378999483697,0.00019997068288715123
VTN,,0.020421576172924682,0.1379702187939728,-0.01924490961732984,-0.012941572212655619,-0.02036010398055816,,0.002699112728029165,0.13339397540144168,,-0.021161291232250867,0.019326629286920975,,0.01793116402439652,-0.03789923690657469,-0.0312983387459624,
VEGFA,0.07338381543091092,-0.09265649240298725,-0.06368113520737183,-0.06795734479738207,0.15585058562150855,-0.01253953496708854,-0.04640159652337035,0.08270047861928602,0.055877343411349006,0.03230033381175425,-0.14983180679309316,-0.21204520574804928,-0.02972472001659283,0.07601787857100942,-0.033414151449713214,-0.007809571431735086,-0.013891012561367787
F10,,,,,-0.022505100057216433,0.008119521748236857,-0.0810060989292558,,-0.03060387371072643,,,0.029380556854387185,-0.019386298891372136,-0.041905570668527084,0.05376367159881707,0.07761385799138981,
SERPINA1,-0.01852423721736808,0.07188591532574988,0.038382476942902706,-0.06757079137244602,0.06214941980705306,0.01650817264229856,0.046757776246486214,0.0507776549279764,0.017402669750779212,-0.01950617707896443,-0.031296449780712554,-0.12501356259596316,0.00652435470799511,-0.03194042461294271,0.026892972185595897,-0.00480537358944063,-0.10610771336448595
VWF,0.010322106381193633,0.09721976158876652,0.039735324579550944,-0.006592072898681009,-0.09421905672832914,-0.041162008786901294,-0.06399272186752404,-0.11451380618114892,0.09207901003365276,0.09470830020656558,0.17537596789927354,0.06532745307251933,-0.02524048744514223,-0.05564969669340975,0.022986124781036094,0.054302490772078424,-0.10192795942224939
GDNF,,0.039795834664947016,-0.011719931147353868,-0.026065291638163422,0.07209894703030531,,0.014283926579806093,-0.0044051751168073,0.15766240471957038,0.01925979582220127,0.035792011515967406,-0.010288799405730164,,-0.022760182616369556,,,0.0337924677246506
VASP,-0.015915911269903254,0.025119937600445407,-0.057833305077018816,-0.004639492859183337,0.08781480680804007,-0.04657449539462839,-0.08541550003664312,-0.03254877425035422,-0.04487965401034183,-0.02457767449166014,0.07244062198665104,0.006682906897093003,-0.04423202294840715,-0.0387121157901399,0.07039204893714324,0.05482672534399776,0.09391124741254402
ADAM15,0.09371299170631975,0.05076799525448537,0.01846274271097035,-0.009872725116367225,0.023328183750755113,0.03577080918017611,-0.013110629949366492,0.04581591193263628,-0.12095111263483457,0.027729894764402286,0.03405950831299685,0.022947827750296468,0.08188219541625573,0.030104294699728446,0.0527060860976289,0.05818740072632703,-0.08843795909948288
WNT2,,-0.02737507628148184,-0.03647783186792262,,-0.021296564346617346,,,-0.01935049956354183,,,0.03647396558273149,-0.048778478287513666,,0.08666203700284593,-0.033732707653400786,-0.005537045428529379,
CALCB,,,0.006327564548187627,,0.2090908918666059,,,,,,-0.0160642483809856,-0.014159795026082826,,0.052953492330669774,,-0.029744925065133484,
OLFM2,0.006366956626172116,0.03363855967987377,0.013583959537590094,-0.03560144362622579,0.05049899195309634,0.03732297534255151,0.05692699221541441,0.07312840078388567,0.010010136260810126,0.010259518869356896,-0.01213702810410967,0.09071778037316182,-0.03835779762363237,0.014358075622988882,0.01306817601188753,0.017642012831531627,0.07567009113630636
MFAP2,0.08482626309501652,0.07643965855680898,,0.00835183189343012,0.09987629337045252,-0.040955594373083916,0.01076145438394177,-0.048397877275310225,-0.021764439485540618,-0.023451520023249434,0.06731174068969056,0.08545306208111546,-0.0002668694436204977,-0.007548105780929215,0.08342957912819994,0.059515760999805135,
HLA-C,-0.023566550828688523,0.018760499363654943,-0.003218170075077966,0.013646979730694052,0.0010062198514651237,-0.005823026635568558,-0.12479529784367514,-0.028884429058132637,-0.029824916403126595,-0.051615174859471626,-0.020440350433227807,-0.11254020168197108,-0.004434957557692742,0.003939096114639519,0.023425673062168646,0.08309272627122623,-0.06457074994126662
THBS1,-0.02364166985410714,0.08730771209935742,-0.04595703231173363,0.007499770793559339,0.048418332897966085,-0.014841990382620778,0.022627889822643014,-0.0009257146867949378,-0.010984030046956082,-0.005093181129837917,-0.0046595580087211794,0.021874726063560394,0.010547542379604914,-0.052976119967661814,0.01452661578767828,0.10786483083876709,0.018887568069753256
HSPA4,-0.07559791193718525,-0.02887375798769521,0.0044091671637673325,0.022821564140422437,0.028151138786661038,-0.0272863778221514,-0.008560346851369418,0.013535438014725596,0.08463584148794856,0.06458404881922279,0.03573924065682117,0.013796304672575444,0.05999990209968052,-0.03989376486421301,0.015188284212453064,-0.05001019015860273,-0.09154658131252529
LMAN1,0.03803811469445357,0.047415909235813646,-0.08381913397807454,-0.06596254320659306,-0.0008769028292405167,0.01221829776756452,0.15894109777833423,-0.04074347279745335,-0.08453110604455674,-0.003982524939714907,-0.07027239654913199,-0.10169619394684709,-0.07651804248746863,0.012784330055112774,-0.06332499038810528,-0.030451713136031906,0.02739241827406311
LYPD3,,-0.0015995107284747572,0.06945282155740296,0.04036227294614827,-0.016264938495539977,-0.025297884470573496,0.1548219762904789,,0.06326109318879093,0.0387197995628602,0.013694608663911945,0.06523479380490196,,-0.03853624432410057,0.03377013474061517,0.06137154484194643,
APOE,-0.03527641236099676,0.036851089178539485,0.0840548236088293,0.04662094352545002,0.0883031133007673,0.013790261862151532,-0.11267805834107532,-0.044282283900319346,-0.08702716890876745,0.06582198519885361,0.015586154751569183,0.09783721381864398,-0.008869988917825089,-0.06998929837719964,0.05577863950956924,0.06357940882561178,0.05026492324174792
SOSTDC1,0.026165673327415435,-0.011787655172702896,,,-0.03910401025006447,0.04955354899266673,,-0.031441021639080635,,,0.010998465183222067,0.035087823483567177,,0.030456603264086227,-0.0036162709898618444,-0.03858090524280661,-0.05280672962529268
ANXA1,0.07139571743377673,0.008857358720544575,-0.07640408622976984,-0.06656236854883059,0.09934539330129834,0.02246144782205305,-0.09133230647974355,-0.0133655472246813,0.0844495099246839,-0.020167750913657714,-0.05923393919582806,0.004260632453221467,-0.07036542949051569,-0.059624646345675915,-0.032471935119219884,0.036413969364579316,0.027831882964854563
WNT2B,0.04961272745567184,0.037828975336269985,0.022958567051568825,0.028627847140675275,-0.03389716657935697,-0.006533972871840176,0.01824659997902331,0.03633839715265264,0.05162398507540712,-0.03353601493728091,0.04983167192281331,0.021643460650175424,-0.02016089795420498,-0.025088383266841353,0.058782542186283614,0.061037659939458325,0.0022975358962577905
AMH,,-0.030063785606018346,0.0860779093629972,-0.03264751894218596,0.13757577861398984,0.018998130863437605,0.07593444629548146,-0.0036688287119042303,0.12002773540525392,-0.027797526003639283,0.011730070481627514,0.031184712215293696,-0.018051183309692975,0.04075986284680696,-0.014857046730850303,-0.036079450238185554,
