,UKF269,UKF313,ZH8812bulk,ZH916T1
ADA,0.0130125905889022,0.05852149673254165,-0.028577483185226807,0.05819353822484513
LAMC3,0.05916460876220915,0.009979726759659446,-0.022776015865171122,0.08357009349535173
CCL7,,,,-0.021423627061468147
NGF,,-0.0029989456730043027,,0.031134719462203003
TNFSF15,,-0.014821551552532859,,0.022863053148724107
HMGB1,0.06806942427398138,-0.014994978143834391,0.027766963474864684,-0.00246934263383733
ITGB3BP,0.04438238484820653,0.036251636768516775,0.034051285803485994,0.029213740673719586
AANAT,-0.013648975934760936,,-0.02507151830306463,-0.022667090842946623
RELN,-0.040050377895908415,,-0.03761711478919738,
IL15,0.04080059951239847,-0.013251048825579554,-0.01563197799310415,0.011236262331423
UTS2,-0.0017235188091050844,,,
BSG,0.011240503557347948,-0.01804115823452115,-0.039780683440127675,0.016227617940764775
ADAMTS3,0.04813666190780254,-0.029079211524153967,-0.05090110726699524,-0.011752524118363403
CD34,0.0692928670749613,0.06318398679964406,-0.04619460137227069,0.056122926546891716
CCL23,0.08231471699532804,,,
PLAT,0.03152779652628129,-0.007891799974115947,-0.008396557377734109,0.05507827238839129
NTF3,,-0.03157078386128085,,
LTA,,,,-0.016604791709134738
CKLF,0.09891816056215322,0.0156333660772751,-0.08780887841928589,-0.0020768614322686815
APELA,,-0.027322735936467054,,
CD24,0.07875193158691111,0.10169616345050474,-0.05470259365762076,-0.05083064263332454
HSP90AA1,-0.03052203721371397,-0.0010141613214719335,0.1360243066883168,0.00166910397372663
BMP4,0.042689001590727096,-0.029796383090228265,0.024077029857365068,0.0265116252565009
SCGB3A1,,-0.018801903156248953,,-0.014640204673302149
IGFBP4,0.11900810645181539,0.10787506904100379,0.004719162677950748,0.09422330438665895
RSPO4,,,,0.0022002353798753352
LEFTY2,0.08091604436524591,-0.016758578056654674,-0.034104802735219375,-0.026293959936324825
PF4,,,,0.025995799137793943
ANGPTL2,0.0445093187941163,-0.03648568962409292,0.014171443262492232,0.02425366016760768
LRIG2,0.01975225260793259,-0.01693235521954533,-0.04251337240362794,0.0014855696706641993
ICOSLG,-0.004352776961652629,0.05827440164355116,-0.05444715988614029,0.06911225656335941
WIF1,-0.022454054965282588,,,
NPPC,-0.03674932759320019,,-0.036643451566423665,
LYZ,0.09303948275592511,0.022772214857226504,-0.03984439920893117,0.03806723458638706
EREG,,0.019230581625412753,,-0.046071853028449024
SPTAN1,-0.0006297355726931179,0.04464615028412222,0.0696741481564498,-0.004978513826221682
LIPC,0.00645826762457854,-0.024502957616121517,0.00310762742935218,0.03623773095382287
COL8A1,0.03068880017811104,-0.029681602153442156,0.045258726219614034,0.03513133591819161
GSTM2,0.03789268241264886,-0.035924529658025645,0.007048459859324385,-0.04168905631146491
SPX,0.014706344819538308,,0.014270384038212963,0.047425713676210964
MFGE8,0.05765348914099991,0.016028856267075557,-0.005392011882752342,0.04221009701290542
TGFA,0.018380806136816426,-0.011955600157534104,0.007507529182367243,0.046030877200284634
SLIT2,-0.006943383523352274,-0.00921218735349573,0.004611256257202002,0.01486532098751724
PLTP,0.036570323806758,0.018682163164999994,-0.011466337643171513,0.03169432145325813
APOD,0.024966964278675334,0.020372198995417753,0.0061750239938579195,0.06154367675647925
B2M,0.06571048618909997,0.08894440749151994,0.01683885522438378,0.07247388015783762
OMG,-0.0045192243971211125,-0.01241059731690411,0.008595817550403806,0.002885304551666838
CXCL3,0.024157357417977313,0.09763343164254544,-0.027199440090442378,0.057223886463413726
CXCL10,0.05426916545011221,0.005410333232046462,-0.023079357985504596,-0.035004289584112926
RSPO3,-0.02241234221330901,,,0.056448517107866206
CORT,-0.02799351406553002,,,
NCAN,0.03659096465491179,,0.10666388539389468,-0.018340532627049898
PRG4,-0.019415177496105804,,,-0.03231379748791992
ZG16B,-0.002592081833700623,0.0467438911319445,,-0.027108428233583667
TGM2,0.013639342190386972,-0.009962379780836098,-0.04773779383291538,0.08658862739381896
VEGFC,0.003988618472462136,0.06560756027116678,-0.021037396962121785,0.0008548292693696477
WNT6,-0.019092284759936302,0.037559284339237456,,-0.019951423509954484
NRG4,-0.02418283523650822,,0.02445391126428264,-0.02174079471815261
PMCH,,,,0.028180122258387584
COL9A1,-0.03374249393638503,,0.0069045148895038565,0.04955140531308562
GDF11,0.02683309042847048,0.057522466843459186,0.005187861829536028,0.02771316660391595
RAET1E,,,,-0.023849497333300117
IL24,,-0.013940981974561773,,
SORBS1,-0.010740122504011648,-0.051838433158993266,-0.09994188872363408,0.03600857327767426
DLL1,0.05704156261839671,-0.008609675264528212,-0.05723327153951648,0.039464039560234206
TLN1,-0.00952064983520908,0.03900059469069298,-0.009725220203219805,0.05367258422372475
COL2A1,0.06892939920323031,,,-0.018442336309790208
SHH,0.09727457332943423,,0.007579781194553024,-0.021411957524221675
PON2,0.05422806308407615,0.04090162195630836,0.014520126899786006,-0.04245347488869766
ICAM5,-0.03501832821182096,-0.01319685234959961,,0.026583437220703138
HPX,-0.011323291888444866,-0.026203813739364094,-0.02452032244491584,-0.050172101914285956
SFRP2,-0.014302192077862999,0.09837053211020393,-0.046659003129168874,0.07999328412842847
CD70,,0.033447597569405824,,-0.03316951060515956
HP,0.014206944078029802,,-0.008973288113330353,0.007546557450715511
CXCL2,-0.043750623062766676,0.03196561512779788,0.011903176123231524,0.06090626788294784
NPPB,,,,0.015668306962510373
CCK,-0.037492881940482795,,0.018002227218495617,-0.02860949210152004
SEMA6A,-0.016517396287046553,-0.030939379933119786,0.045572416540823016,-0.03476866285595543
IRAK4,0.05036857766907676,-0.014726495747894986,-0.04076669129094688,0.006833378707550457
GSTP1,0.057551538234000756,0.025111069249879357,-0.013668419981584655,-0.027954280074207177
VCAM1,0.040399273569295034,0.02904841349754915,0.12300182727182449,0.01610748921287471
NXPH3,-0.017547400278323237,-0.011213872620363326,-0.015302910677482198,0.048968095053941486
MTMR4,0.010427624286334843,0.006917087424340586,-0.015196498412468994,-0.03928289548303615
LAMC2,,0.03765401601664576,-0.02785319137782514,-0.011903626199397816
IL10,0.010579620773157357,0.04168375967831387,-0.026867077958464245,0.04905310292024553
SEMA4D,-0.02365198785198488,0.005122965728946506,0.04082041769921349,0.0032160745454332443
TRH,0.026328077861282367,,-0.0348922391284416,-0.024701527708130187
SEMA6D,0.05282097885914955,0.14437598461972176,-0.046232713296296496,-0.03776951295499288
CEL,,,-0.022962244992846298,0.008224556190502127
PDCD1LG2,-0.005496347821228707,0.02243317624293356,-0.039173225722979106,0.08466834893988588
SPINT1,0.051357944642057264,0.06683511000138681,0.004729596063283493,0.029394055492459315
CTHRC1,-0.006374918099817687,-0.026382201303358548,-0.05592941791155864,0.10317099990975843
PODXL,0.0359108271144244,0.05941590907627354,0.03850355473246193,0.05571992081183129
JAM3,0.03151141474226098,0.051844291503428425,0.02742637013407953,0.058477304352094445
TGFB2,0.052165474472782906,0.1042331984676208,0.012323418186807003,-0.0229219169306148
COL18A1,0.054440793622687875,0.057541438871496466,-0.02412109572303461,0.05826989730262048
NODAL,0.08185626277993914,,-0.04190014080059865,0.06728044127272506
INHBB,-0.014200372393777236,0.07181978343572308,-0.019485983727911195,0.04133491595150215
LCN1,-0.015726242289732274,,,-0.008294097082013787
ARF4,0.05261981429345451,0.04970611931598926,-0.008901880154937238,0.02238292557679896
CXCL14,-0.01801989300192617,-0.034648416463025244,0.0007868544859213376,0.010221489872930097
LIF,0.011330083777683398,0.05020032781014749,0.02141933753530616,0.04035606495390168
IL17B,0.003207535062029917,-0.03349790680526113,,-0.04219392017296641
MMP1,,-0.026230086786906717,,0.0042823455034840165
MATN1,-0.01648789589250976,-0.013940983983991457,-0.028174849124902066,-0.030042336096302236
ADAM28,-0.0393988545085095,-0.028977175791155482,0.01162175005524969,0.023274789043340637
TCN2,0.09490247880268901,-0.02951028078527093,0.009731508582064268,0.06957147687348161
THPO,-0.03208760486603911,,,0.0178290017374668
CUBN,0.031991426652677526,0.07761760171526859,0.10411469593470667,0.10084305998093862
TIMP3,0.03540248889591553,-0.011846330010743356,0.04163551214977797,0.09351982032282098
PIGF,0.06638534111386223,0.011201611820375388,-0.04418898417288922,-0.036479647889504974
CRH,0.008629766871048546,,0.0707147467707112,0.0077748972775411275
BDNF,-0.021842106465698927,-0.021503941370460133,-0.0065677244371722876,0.02097904189500286
CCL5,0.018882568128897305,0.008373357857909344,0.049672951027146875,0.020650112954250094
GAD1,-0.012904280041506727,-0.02088517188635652,-0.020098678347282316,0.02855418142874296
COL14A1,-0.027897444621673703,-0.04549113156392,-0.02471158704219684,0.04368641877275426
HLA-A,0.0756972152714961,0.02834796439276834,-0.012924370276402886,0.05866668430311602
FGF18,,-0.01447535717665318,,-0.024701529689914375
ADM,-0.005517852373872926,0.03699206198448227,0.03242635459855801,0.009779436867274751
CCL15,,,,0.05704207812904561
GNAI2,0.056859594835662004,0.0024090112144727984,0.01718414366925463,0.09799352367250111
HDC,0.03627188548363343,,,-0.049273394491672
COL11A1,0.02832821559029358,-0.04058646411786902,0.015235162035928661,0.05039578214384666
NUCB2,0.028884591538404766,0.01842514472891261,-0.047217567254900616,-0.005425535833452671
CXCL1,-0.04022832840985786,-0.004126528348097345,0.04520217266092671,0.057328319605347317
VCAN,0.02049147451754155,0.08744172433899969,0.0643553356770063,0.06874327924222744
MMP7,-0.011478859937298221,-0.0286961712497358,,0.026907640540503302
PTPN6,0.06323642308503666,-0.013749170621458593,0.04770226145787916,0.0526452137705967
PTGS2,-0.029271942407222674,0.007320169771770071,-0.005281626315013334,0.021557034710334964
XCL1,,0.0030565665762728785,,
CD58,0.022006748991016508,0.045407773534094524,-0.0631299641400963,0.020814678884277658
TNFSF14,-0.007808195152147358,,-0.040695823253427674,-0.0513841236039022
CNTN4,0.035031810754151044,,-0.00568112200472751,-0.03645364687023349
INSL3,,,,0.028658672076795472
BTLA,,,,0.03045885823160213
MFNG,0.02386283627763295,0.03187444554637011,0.06177344934193338,0.06946241716440263
ICAM1,-0.01585245882812799,0.013516772340484129,-0.015950971648368874,-0.0050124465511198054
PROS1,0.02834366548583819,0.01518731743483523,-0.009431428254716753,0.018504126486766363
CLCF1,-0.007847350223496884,0.003603050937519024,0.01795084078783728,0.004755891121649307
PSAP,-0.012052501544330688,0.020925228559150886,0.02451488252342145,0.043506606546508196
EFEMP1,0.016821077483607217,0.04764272174666661,0.06483496215469649,-0.010549583637712124
C1QTNF1,0.0073746721310671524,0.008879082266729984,0.010214205175049174,-0.0522732682964892
ALB,-0.019254343328475514,-0.01319685668821244,-0.042892502263019924,-0.007500692616399357
CCL13,,0.0049840992331922195,,
EFNA3,-0.03298672617191069,-0.0159614572519706,0.03350676489515473,0.009442040629821909
DRAXIN,0.022141058788820795,0.06106902942905056,-0.03215840613434818,0.08843133551085836
NPTX2,-0.05996456076572732,0.021477002188260444,-0.024880508478949334,0.052562637180734284
FGF11,0.0005448709930281542,0.02492032566935734,0.008495139112305386,0.03771370558713334
CD59,0.020094896177099093,0.045280039637059434,0.013532807460948528,0.09044066747193599
COL9A2,0.007393790134278803,0.045709472107787974,-0.00038941580487010134,0.12483381654148207
DLL3,0.047497822871201086,0.00539125740711689,-0.036978576838415954,0.008366233980120907
FGF5,-0.01533212520102646,-0.019136676105697692,,0.09384545485658674
LIN7C,0.04035734341944999,0.016216857934737466,-0.0022937761333065004,-0.009829872887847679
GDF7,-0.013674045148966809,,-0.0008024743954253221,0.05808923300237369
PSPN,-0.003412227245227288,-0.00769671592813829,-0.0075781191345650764,-0.017746244036675282
ANGPT1,0.02751587573927496,-0.013031114576021503,-0.06679491614022909,0.005833771855153796
PNOC,-0.06721685109299626,-0.01319685668821244,,-0.030275220715223518
L1CAM,-0.017007200415066898,0.04438049191525236,-0.022223980575991203,-0.02572436971864276
APOA1,0.014459438234482636,-0.05076716354765203,-0.012279773930398774,0.011496000226988946
PSEN1,-0.04692770457050649,-0.011264543370082696,0.08096153747192035,0.015390484706824489
CALM2,-0.04097766169531069,0.029066853758532917,0.006641591578007459,-0.09216399190487665
CLEC2B,0.08769764457222731,0.029209962014038467,-0.045412836506912385,0.08001601191512758
NTNG1,-0.008801777890215572,-0.021625837772834135,-0.010956180482369085,0.004681977227384524
LRIG1,0.026736341252191008,-0.04604601186499445,0.013616286907540085,-0.01521059273202506
CPAMD8,-0.013869970589279709,,0.023947824768154054,0.03688081935770803
GHRL,-0.01653308498884915,,-0.02776348676356104,0.07881015203252326
NPY,0.06715906003828874,,-0.04483285676474318,0.10089641172253262
MMP2,0.018163276413146166,-0.0018326235289642591,-0.04520426543109144,0.0490483904193379
PPY,,-0.012206503958143322,,0.0028509572230693146
ALKAL2,-0.015726239740961077,-0.031120743681604068,0.03449040608284364,-0.027430370180348346
CSF1,0.045767160885086665,0.04754179860278654,-0.005458034052132867,-0.0013838415907840562
SEMA4C,0.0020792177515553535,0.012821770715733356,0.021595185358458124,0.08816246322559368
BMP8A,,,,0.11729598387853135
ICAM2,0.08009635778964277,0.06502344363115385,-0.01974974239505729,0.051365267546140146
SYTL3,0.09913184158859045,-0.01233043362071708,-0.03308459147749756,0.04869042734112537
IL1A,0.09048347809901003,,-0.04410980474339374,0.08373963970974913
PGF,0.08687759927630527,0.09353745943019741,-0.053454537726653456,0.09378401432600482
LGALS8,0.0315286694987136,0.021525651508322495,0.013048933302000467,0.0019302130022704803
DKK3,-0.06152632180337661,0.008227141780746041,0.007043544661907218,0.010476187500937685
COL16A1,0.004732381591011872,0.03325066899576301,-0.021121073598696038,0.057247134647051334
TPH1,-0.016487895736870966,,0.01704086761835002,-0.021439505814731998
TNC,0.0542421324891841,-0.01397238114991534,0.039232819090111205,-0.010206651870550516
TNFSF9,0.0543628313882212,-0.015809561510569288,-0.06605615203287507,-0.030469311838880166
C4A,,-0.014475365032020517,0.044458582202394736,-0.03545558915135785
CNTN2,-0.07040996376093472,0.03551133728740218,0.055096294004118904,0.04257158541051594
F7,-0.013869962527588832,-0.013196858540060682,,
LUM,0.03760465033049515,-0.06178562644952918,-0.025174627050718087,0.05648369269609258
BTC,,,-0.03293293743294892,-0.05225343465172992
APOC1,0.08645683570398827,0.011099497021292702,0.020477046059568803,-0.007620057926017887
PKM,-0.011400960562775888,0.0479452079965866,-0.04124609858325486,-0.04730448614110851
TNF,-0.020355891047056682,-0.018785914363074478,,-0.03409527771455442
GNAS,-0.04441218698492884,-0.03765187609040776,0.013850931598713109,-0.000728767114370849
BMP8B,-0.001099558352881595,-0.030757204621402114,0.012926466091436372,0.05637157908104363
LIPH,,,,-0.022976831065792264
CCL28,,,-0.026530898994921292,0.02195393432100332
PTPN11,0.04439493859653146,0.0799704155744449,0.030470371007374812,0.025636627460514823
ADAM12,0.04846952243328647,0.05993479878596435,-0.0859015297826029,0.056672149089849654
EPO,,-0.011999093018333093,,-0.021740788118964186
EDN3,-0.008777645266481383,,-0.04605445476802359,-0.006642496208280961
CCL22,,,-0.00211041552773206,0.0047507545231633514
CCL2,0.024954040355675573,0.009297801951259446,0.06398182760404973,0.028419006805523263
DSCAM,-0.009386132343574723,0.025138076477352257,-0.0554397481213205,-0.04243746456389157
ANG,0.04662825579095348,0.02232720153642802,-0.05397849110485499,0.051127218075004255
FBLN2,-0.003544071758991918,0.03302314995742145,-0.0475859605094638,0.09145276030284337
VTN,0.04145726233134966,,,-0.03545559651236306
VEGFA,-0.03299223984783404,-0.01623933415711197,0.036701501435987514,-0.028094863841958643
F10,-0.02255285485516942,0.08623964815578218,0.04094414202498744,0.01764872402970734
SERPINA1,0.06679705388077838,0.004129042661487839,0.0031529022177271765,0.038965549559593624
VWF,0.06274662106996015,0.04675156926318599,-0.0418691708665644,0.058521406889537796
GDNF,,-0.03987102799298169,,
VASP,0.08926924054487395,-0.0028677225868784643,0.05609768965876447,0.027703228969689003
ADAM15,-0.00984853697060826,0.03436572475219096,0.04250388053229481,0.04196795167944172
WNT2,0.0709478604396816,,,-0.02598945257723232
CALCB,-0.015332125034407267,,,
OLFM2,0.009872648046887528,-0.023282332385043864,0.04608878429378447,-0.02615998709184869
MFAP2,0.0665147368108181,0.06993898677088638,-0.006842714524626344,0.09480595026678136
HLA-C,0.07610669453995614,0.0755578712555914,0.03224450018604316,0.03268516973286231
THBS1,-0.03932484294962694,0.007127860951397072,0.024575093352320946,0.04665758118712308
HSPA4,0.02476918266553897,-0.03989955740081555,0.07239733373491045,0.04790793742309659
LMAN1,0.02643255331994215,-0.03244079791122923,0.09818191752068536,-0.030312426762509153
LYPD3,-0.007118008052059415,-0.04188139320978956,,0.01248746893899767
APOE,0.05901032694487202,0.05555663878662471,-0.020951656965828302,-0.009095003058725052
SOSTDC1,-0.014131786062901424,,,0.023168505719161767
ANXA1,0.05069253948608979,-0.019764343223701936,0.04513694179476124,-0.023702409814185407
WNT2B,0.0426097281826117,-0.020633136157381427,-0.010593764766077977,-0.03969534649714547
AMH,0.10632945937532579,0.07920653989426377,-0.026530895611667722,0.026121790613148208
GDF10,0.10441530686085415,,0.026997910739758667,0.13286004523873277
EFNB3,0.020840086931126985,-0.01277982792108331,-0.038994487343956136,-0.019314591718504314
LTB,0.03633340729606373,-0.023727305499061022,-0.021566858410516157,0.06487115347631246
ANGPT2,0.08307656739048432,0.07352842633677102,-0.08105608068464207,0.032290717314568604
NRTN,,,0.13833814107145953,
ADAM17,0.07036218231049197,0.010960388579146168,-0.04556209412790927,0.08750232516568933
LRPAP1,-0.013786524823026561,0.0632283360853362,0.030933508044231714,0.020698741570702662
NID1,0.08829143492062595,0.046983738644170346,-0.016947594158180545,0.06068220025778238
MST1,0.039171037862125585,-0.0007241794152264631,-0.06073362698557048,0.05217573082137577
CCL14,,0.002833050866181194,,
IL13,-0.015530365182960429,,,
DCN,0.05244544976060345,-0.0602839552137059,-0.05646614414407464,0.09086274675405127
IGFL2,,,,0.1285887072286512
COL7A1,-0.010392173856748498,0.07279403965129179,0.002802552140855622,0.04336653980686384
CALR,0.054027614717767056,0.027643805215364758,0.013812627889904774,0.05161365521509564
PIGA,-0.013555142469340283,0.03541956343828522,0.05908603628920349,0.082886604762395
CD200,-0.021844317798480634,0.009338017204168094,0.004252739664566469,-0.018479649353596764
GRP,,,-0.03664345301528656,0.006620313454283915
CDH1,0.06767212399564616,,0.013032567654254592,-0.005831768757571516
LPL,0.04202982743400965,-0.011962375542658315,0.012543003420288521,-0.02779857296160101
SEMA5A,0.017158105704147834,0.05865259350316522,-0.003267229768874623,-0.028087926616695447
SEMA7A,0.04582975140113787,-0.006331692258027282,-0.011156472224290951,-0.015709636517884838
SEMA4G,0.005257364441453337,-0.035266638822763235,0.0073069263333052975,-0.007999121083175893
SEMA3B,0.0376758274617489,0.0026299898984899904,0.014494217564222698,0.029710184219569502
RPH3A,-0.05918825918414423,,-0.013701950677191441,0.006736017399812768
JAG2,-0.05693641162998386,-0.005778327959718548,1.3068590659406879e-05,0.04423305011783733
CGN,-0.0014478292405333576,,-0.03839617775950178,0.005432864852108367
GDF15,0.028573525471274338,-0.005135080202296738,0.05269878311242765,0.08606698779344048
SEMA4F,0.028588629160240627,0.05609642363059065,0.06002444249428451,0.005885386519947299
NXPH1,0.06092225411525445,,0.061661471422995134,-0.015415334875371976
ARF1,-0.019872831609748745,0.07884403077804418,0.0002964767868364229,-0.01246884240367852
DSC3,,-0.036976714535933465,,0.05771989610849008
EBI3,0.007957683326143739,-0.01794256083244989,-0.03157049366987045,0.07604179631319503
TIMP1,0.08267113171475605,0.04122116334567937,0.012814038489532054,0.09205061588602076
SEMA3C,-0.0013049935562839089,8.772674028997435e-05,0.07803262020238536,0.05592427202120267
GNRH2,,,,-0.023559114092269184
GAS6,-0.0056756792930849455,0.006013784761240498,-0.022399675403857344,0.006003669767988301
MEPE,-0.024445283220106296,,,-0.015903094880707833
SERPINE1,-0.03308652174700635,0.044454070606011704,0.05731279137627392,0.05241797779250917
RSPO2,-0.048663656272957066,,0.06036633228342646,0.13562742915083295
SHBG,-0.01986474382895995,,0.04034683014859138,0.030734549706873025
LGALS3BP,0.012252106918633524,0.034479302563536735,0.10589480217762509,0.02570437932889081
LAMB1,0.03153174349640754,0.04905278332137583,-0.06486375277485637,0.09558086413164989
SPTBN2,-0.04198329568062665,0.11969762916227918,-0.020135190266686098,0.008222056307318162
COL1A2,0.09410766806964603,0.0008670743942757911,-0.0005036521662139238,0.05323748169225541
DEFB1,,,,0.044312897289904035
WNT11,-0.015131454183149307,-0.01691071041273449,,-0.02885275627905525
LGALS1,0.053675609791921784,-0.08044243216856951,-0.054819299584751506,0.060890868999161414
BCAN,0.06085682612953153,-0.01706160031904038,-0.01402711983782884,0.01814601543971087
ANOS1,0.06507024857383242,0.06395028000438936,0.011273455424078474,0.05061672296688566
EDA,-0.01809212533750273,-0.017798496983468484,0.0056605865077394195,-0.020810574946866143
FGF22,-0.013869968757076002,,-0.006384469882112557,-0.010096514457597674
SHANK1,0.04575529479426106,,,-0.01691087685306403
RAET1G,,,,0.0033189046420004312
TGFB1,0.07659362377756246,0.05484172496437594,-0.03002762133234418,0.05340338322819336
MSTN,0.06735291022783495,,-0.05724719716703056,0.05036224219551377
WNT4,-0.01572624348277454,,-0.025846417859362453,0.06543615247690218
TNFSF4,-0.009734793094346049,-0.014002189663219602,-0.014124920909267312,0.08728105072722546
NTN1,-0.0021374400484310448,-0.00271036317815073,-0.0001291919364457799,0.08259906672070612
CXCL12,-0.02523646198285135,0.05837156339903842,0.012786105709599729,0.058284452818713264
GNRH1,0.05561146546631659,0.03826567529128095,-0.006274260391022009,-0.005989460031526417
RIMS1,0.020725560152908246,,0.018657772741846972,-0.04688141050193727
FGF14,0.02093921581028418,,-0.0484501480433105,0.00019353703836404808
IGF1,-0.0071469790265405115,0.0477033261750982,-0.02060154348783981,0.037221672759905865
TNFSF10,0.053196851729915964,0.06099850475765247,-0.025790647569938013,0.03490869197175751
GDF5,-0.024445297993970518,0.010993372353261411,0.0353525848851131,-0.041802711672321746
CHAD,,,0.039981534679215745,
RGMA,0.03740600479888448,-0.03236919694811351,0.032766457939522535,-0.02482634235981945
WNT16,0.07050994325670129,0.020005884838106634,-0.024056499519276624,0.010561747004874581
CX3CL1,-0.011653608791204865,-0.04094635658136184,0.06177108938327828,0.013237431557547951
FGF1,0.030249869656270217,0.052125950873560555,0.03753753464223484,0.02762005489943339
ALOX5AP,0.06641713749100822,0.08252265930094684,-0.0010633739440006225,0.004203663750262085
IL1RN,-0.014087661989514791,0.04391445303404792,,0.025398385791475783
PCSK9,,0.04328600036705012,,
NPW,,0.13951198713396354,0.10887553943281505,-0.03028953645934575
CXCL9,0.09509837199785129,0.029372929666896534,-0.031515542512024416,0.0616699037140779
ANGPTL4,-0.0031612263669358776,-0.011511919615628384,0.03094498220915501,0.019157133081616106
CCL11,,0.06842166956800454,,
UCN2,-0.014928226776064198,0.016471108589206643,,
OBP2A,,0.040630132710677086,,-0.02442059533924163
COL4A3,,,-0.04519137014299587,0.015572888346025944
NRG3,0.02500308434180219,,0.016669072824808673,-0.024573975896919124
IL23A,-0.018262304191958484,,,-0.01090702153434335
COLQ,-0.02334611683492104,-0.034516547426746674,-0.06070902779694436,0.004644897752274195
TNFSF12,0.05681536806457871,0.003050006319261309,0.029407345287154194,0.029818653642482377
DKK2,-0.02658625286273486,-0.028016079169362162,,0.06249050340723332
FYN,-0.02213762982912383,-0.00268318202859305,-0.026703966552983564,-0.0156725407102005
ACE,0.07426743828317443,0.06237106605335437,-0.018463487547376284,0.10467657936189491
IL18,0.07080820927915625,0.07352754728599142,0.12403246718806119,0.05532707611975336
PPBP,,0.044890560601089036,0.0025038348240910982,
CCL27,0.08030232065538764,,-0.0013753371638267448,0.057817254922466116
SERPING1,0.03470135714811977,0.03672402646337133,0.04693226878869388,0.026243634710330182
AZGP1,0.0905736285896862,,0.000252290402211101,0.041762959383250677
INHA,0.019680930599723707,0.02320449920588967,-0.02686706888135316,-0.008328814765024044
SEMA3G,0.08042343914978489,0.0624909260367484,-0.0247869334843406,0.012402284853381983
COL6A1,0.041856307312315336,0.006538992292100738,0.006597213961700259,0.03666541501840445
FGF17,0.0497210359330585,-0.014991837412894955,,-0.005539235402355593
TNFSF8,-0.014087662109864436,,-0.024056508871717345,0.04239268854219459
FGF20,-0.022692585674448974,,-0.06375154210807209,0.044670872096188585
ICAM3,0.10502096124972803,-0.004501337830348194,-0.025186139196584627,0.0659721272844559
LAMA4,0.05227167995626605,0.024574972395606687,-0.018931441278158188,0.06317608697407424
INHBE,,-0.01735978282328476,,
DLL4,0.05479507468807666,0.07245870128959919,-0.07607645540403074,0.049500192908884126
SEMA3A,-0.032813065303523424,-0.03427525112335717,-0.01597126502379958,0.05380431314307393
RLN2,0.06482576168690551,,-0.04005569714604183,-0.010539547293449043
C5,0.028180203492959684,-0.011834441647227993,-0.0809460922365338,0.029231470210093757
COMP,,-0.020506091463642292,-0.028808314438308665,0.006872530479412233
EDN2,0.04177151810782224,-0.013758519218563497,,
C1QA,0.07304698911953855,0.053096468158727476,-0.037354149294225876,0.06673026796015014
UTS2B,,,,0.03159523340429944
COL9A3,0.06808680334355939,0.04071885540943458,0.019938672685376354,0.05350611849665517
DLK1,,-0.004625923453622884,,
