,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
PDAP1,0.040864258070702625,-0.0004812604803721804,-2.0921505932517325e-05,-0.07257350268090514,-0.03804943108576891,-0.15722357852786167,-0.006955498894635683,0.03444040883246138,-0.0225093518708295,0.03378468269449796,-0.0977391460964669,0.011070238325069348,0.02061416544301377,0.041881251008899105,0.005787675422121716,-0.04265815947943863,-0.015626906273303764,-0.039326212967974304,0.01064471773521527
QDPR,-0.0044726548643911,0.0159525061854234,0.03376749730114248,0.1511806193188363,0.05645482201694892,0.05481380279749286,0.0800529754977883,0.010781609594460834,-0.23524856540034417,0.002589714550217796,0.07583228496448009,-0.03222743369642196,-0.007096105796107148,0.06863397367198008,0.004356730597737627,0.06452344581216571,0.028677094776382528,0.13726987757486925,-0.00947086747157746
POMC,0.000881447762488856,-0.0029513026632360046,0.0025181571571200037,0.09215272303217514,0.07219377119117623,0.08826627359102705,0.04323008609246772,0.06185541400377618,-0.06470810770852359,0.04651733736672626,0.007116598794716869,0.030620008936600204,0.059047783042697644,-0.05395761067751111,0.01952654566704435,,0.024325768141015884,0.05417733170153125,0.026340436191222814
CCL18,0.03239589088709892,,,,,,,,-0.08773440939334273,0.12654396155380768,,-0.02137971380129687,0.05713631735768838,0.026906776362979768,0.04086644036492226,,,,
CCL17,,,-0.014555477767348852,,,,0.03455379840588612,-0.014047426008323299,,,-0.012541620044264847,,0.1461757955453203,0.010034170288279643,,,-0.012162465709584165,,
VEGFD,0.019501456137673043,-0.022504642075190154,-0.016216409590167798,0.044111246648130306,,-0.039095292148523954,0.027407233358416622,0.11325516804161219,0.008443879508571695,-0.01503742817854302,-0.016050846278192775,,,-0.016094574744844686,,,,,
TNFSF13,-0.02476596296654414,,0.19230322140052486,,0.027242276970035974,,,,,,,,0.0010967659963161077,0.04122260832809269,0.027119422924533766,,-0.019817722714002617,0.08391780194645486,
WNT5A,-0.02677308794892541,-0.028491318897387118,0.04113869865878613,-0.02579413988917274,-0.07072956625029432,-0.1699459793270731,-0.020722734819771882,0.02308629293103707,0.029093445196819997,0.040647114007764905,-0.06815614427028914,-0.01242372565208093,0.0021436116455456843,-0.008308138189760257,-0.017766264934097244,-0.06544569781156655,-0.0052499303068065705,-0.003879425254539398,0.03551471578749563
CXCL8,0.003737131049779229,-0.021072012946532003,-0.02279310928718553,-0.05573611469904777,-0.04813776289303321,-0.07128498248574269,-0.050962423953998075,0.042626854270917565,-0.09853603640219365,-0.02123874005077108,-0.05889105648247059,-0.037642352238449424,-0.07129129411008064,-0.05760100966511016,-0.05697524074276177,0.004290087872856137,0.005163121613495195,-0.18349555967740505,-0.0030620681321465947
GRN,-0.0029235640929458698,-0.005811151170917299,0.028633267025173804,-0.0791083429994306,-0.07670291341947787,-0.14485240416124506,-0.06710049044942039,-0.017740187716569062,-0.2072864792651792,0.0035309954864351538,0.0253951399008963,-0.07259967598660308,0.04492337397860533,-0.02999941386969211,-0.10198477282443208,0.03238998957199177,0.023708771686418967,0.0761540074542966,-0.004094845804802126
MIA,-0.02326868211389951,-0.020014054848512455,0.012260685972881057,-0.03514627587949453,-0.001311620137268495,-0.06666353921128625,-0.06036628313988458,0.065735042676561,,-0.020393454127975066,-0.0032433290607560214,0.019054996944293807,0.07780956184950538,0.08741132323350916,-0.05361412655781006,,0.006208682504561709,-0.08024438118202037,
COL4A4,0.03180665587829971,-0.033657679138319775,0.005114525890186695,-0.08608034037769587,-0.03130589736259265,-0.02299662081052894,0.0030033359169226903,-0.0021769934094021015,,,-0.03734539176671731,0.0238793533822984,0.029632479837606793,0.027402144046170186,0.04850041037204054,,-0.010555281619472416,-0.0263901623439068,
TAC1,0.05333402714886173,0.009688980270642467,0.026029516651116174,0.13983943170768579,0.1761947525306562,0.20981160968884452,0.15945038460409552,0.03591620809852889,0.189886916844161,,0.26631459815179637,,,,-0.026100322798983968,0.10748074900142303,0.2379038233157223,0.10007395738975862,0.038402141169639116
RARRES2,0.018175259958757475,-0.015017489590741116,0.016988324560984654,-0.10273545591351763,-0.11613474118407535,-0.17296119785896044,0.07752345630736397,-0.009455337593326748,-0.04765320627518101,-0.07641412717742278,-0.13449661586495062,-0.06611511301838888,0.02745605670438662,-0.026298611628702402,-0.017909553955883225,-0.06532439883046566,-0.03480802169583142,-0.2050359264318867,-0.025069952754432866
FGF7,,0.012797581852813024,0.03435229396870473,0.11368150555281799,0.016391592562752254,-0.05854724423731102,0.036558395049679726,0.03856323019984175,-0.013401134485884272,0.050622516704022846,-0.021506212738861556,-0.04751241255367646,0.03311988548737637,0.07259992005333445,0.009346357876769063,0.0814444721083882,-0.0006004014645619603,0.08108758051253186,-0.06360815646723324
EFNA2,,,,,,,,,,,,,,-0.03567549181637789,,,,,
HBEGF,-0.013135558401976732,-0.0082451782349952,0.00891107091616667,-0.07243597444641058,-0.07127886229290298,-0.06271346385960368,-0.12037111775945664,0.01932360081394843,-0.12412649337473836,0.04895446276842716,-0.0729117381836389,0.03918406169012554,0.009844723522652176,0.0840891341747056,0.08842194494534585,-0.08903267149849335,-0.020137400203823208,-0.07804522506879703,-0.003239375531408038
CSF3,,,-0.0008694293400782406,-0.040817322788850016,,-0.024329982187553573,,,,-0.02259112292340803,,,-0.041422364230081554,-0.021919305772567742,-0.03942359867359262,-0.03697494876401878,-0.012805200110401148,-0.0419794362752857,
PI3,-0.01526834294019918,,-0.029938895201500768,0.004378327797032933,,-0.027395881064191874,,,,,,,-0.08711713879792049,-0.07057734777545671,-0.04152238533603784,,-0.027821445729213183,-0.18178834638046365,
PCSK1N,0.05324647790822909,0.0113177229698129,-0.002708481656794741,0.04722721487328676,0.11567589419658487,0.09942887289888176,-0.09056992813373665,0.017698757495341194,0.31276351676818415,0.03822559308365307,0.27274856967149946,-0.019084280494505213,0.10000394394610905,0.0234011916491162,0.1643195956493516,0.09734883398159956,-0.021965967721166386,0.1433187640205264,0.09569822610449301
NTS,,,,-0.03784846782402562,0.04867817057910046,-0.02990447479526614,-0.00554498552461112,0.02403454089996091,-0.049994408586426446,,,,0.0004636085240807014,-0.004593354228948922,0.0843270711035533,,-0.018962755230826894,,
SFRP1,-0.044825808525460094,0.040925078280334024,-0.012700216973488863,0.1670984877112623,-0.017423320412537267,-0.0389252875379304,-0.028896653381504496,0.00050040768175096,-0.09380330238999418,-0.0011435770522240628,-0.027774669304658436,-0.025971657372107607,0.11439079910264532,0.011273749951429756,0.02969487767457688,0.019370387876151463,-0.018522108840300696,0.009162078391267292,0.14349505111428845
CXCL13,,-0.009786505351330606,,0.0642168967982952,,,,,,0.19476118894033345,,,0.025898273992334662,-0.07838999682503184,-0.024136424085010683,,,-0.015657168401025053,
MICA,-0.019820707922326306,-0.013230049806391178,-0.02500208766927427,0.009247878696294483,0.02214010700297477,-0.0659797851030385,0.056718655844059794,-0.005308715078875105,0.009364082996694372,0.017448082018113525,-0.0862592789898053,-0.02420662372435549,0.022510438837528027,-0.015514447522400766,-0.03594046804622251,0.041134980270225545,0.021193094730342445,-0.016387872626100187,-0.07384494852686493
TG,-0.015130411374400504,-0.02136549070502161,-0.013705546263663656,0.005032962945897161,0.05542083494263489,-0.029364111746130052,0.030313675921085304,0.008974177196740013,,0.09195522988503237,-0.002106217685073907,-0.03481117259976513,-0.00982456620271228,0.06434033943894772,0.01709292116190458,,-0.024972582709621223,0.07154063952758442,
ADA,-0.0017886585077518502,0.009669443273675485,-0.026504220162346256,-0.05070142385496056,-0.03435978551237753,-0.14672253785505016,-0.010126945876494677,-0.004151011918866594,-0.12145003375151311,0.04054483294679375,-0.09282049384869606,0.028601592463914277,-0.0017518656878770824,0.016326812597775093,-0.005157394382218719,-0.03440021281007704,-0.0581696420308057,0.06774225663097318,0.0682271456559071
LAMC3,-0.055668702403044265,-0.01925666566933839,-0.0014147232664964344,-0.027414549253418942,-0.04787416293627076,-0.14748534276312003,-0.03929435629974101,0.0715865719363056,0.0012470789658375458,0.13242549602778858,0.017707679012247235,0.03979068210086032,0.07683166670463402,-0.033821106035583755,0.05236050745918001,-0.0008169693289227013,0.08217072539100821,0.1176606103850533,-0.06800277884132332
CCL7,-0.020875390578030062,,-0.009909088050875902,-0.03271119984281286,,,,,,,,,-0.00718463971452439,,,,-0.013418608447593855,-0.10958403134722007,
NGF,0.0013348933574779903,,-0.00908987299167026,0.00954654464221848,-0.06286964907754125,,,,0.028178600089353155,0.04182078022817485,,-0.0317716045203582,0.10360086859730812,0.014494653841242423,-0.037738283817509405,,-0.019353541859530088,0.0030245758212054065,
TNFSF15,,,-0.011034254191938635,-0.024219261360694168,-0.05171712690377099,,,,,-0.014386471120728859,,0.061064184849214026,-0.025219077253543706,,-0.04520434374374052,,0.013738382454563273,0.05225276256995539,
HMGB1,-0.02268307849748318,-0.03528245709222905,-0.016594523262171146,0.02998933542556231,-0.05518307909434978,-0.1852322737320939,0.06081453501244621,0.045875885855779626,-0.1056201296057303,0.09978011551004218,-0.029345133788112904,0.040693879404240685,-0.04927547725055847,0.04481806233973774,0.0036280537608332428,0.05529756081879371,-0.003208087153578125,0.03742009360047548,-0.07001393094008428
ITGB3BP,-0.006510093385785043,-6.246443648543798e-05,-0.05133679732686664,-0.038917170340049205,-0.04893454387819665,-0.1554480746008883,-0.008500417541324365,0.07196726958381901,-0.011769291486146978,0.045980883004408134,-0.11838822634181123,0.0037622025700901206,0.05200036951402954,0.03547409458333548,0.034295307575569076,-0.019724905466902788,0.02932541206465551,-0.10844434017597,0.023011247953230948
AANAT,-0.03028701575978442,,-0.01004004387426025,-0.0052947939154280805,,-0.004276061003324651,0.05133950419741198,-0.016811851836305694,-0.04700212750652226,,-0.005856803370525694,-0.022267868121894057,0.012821401538801621,-0.02063098233323383,,,-0.014197447322754925,-0.006072995205559591,
RELN,0.09135545873802849,-0.05013779610457644,0.04879993142745224,0.03793851905467475,0.01785451682447388,0.16632390145046136,0.0310891427183006,0.028097743572175055,0.06733057569828343,,0.1783525075989659,,,,-0.002541994238274421,-0.06703636222962339,,-0.015292343372709216,0.03227109315133493
IL15,0.022465947029805866,0.045803024317486965,-0.03484869355972793,0.015305416559651612,0.00484297400624747,-0.057244899552955975,-0.06305889367091527,0.020499157479102352,-0.0579250344555266,0.024574333662607403,-0.010585068202976222,0.041994744243895696,-0.05138855322863065,-0.02085439366558314,0.03169665464557238,0.09486131610414882,0.08647714480653307,0.04637040323183102,
UTS2,,,,,,-0.07239304482014162,,,,,,,-0.03993035213493987,,,,,,
BSG,-0.005288470624020375,-0.028861668995476056,0.03861991769736833,-0.004767718246610225,0.006130927424190368,0.10699655373495251,-0.13552981567249905,-0.043433469583666506,0.22929122477476044,0.005182273644763939,-0.16893964089960317,0.06604247191597278,0.0385650061618446,-0.019281574762997935,-0.05825389170594828,-0.05843914242814087,0.05780511127265137,-0.06373270897312219,0.03611926264475888
ADAMTS3,0.011461817582978548,-0.037540716201103094,-0.027717488826941705,-0.005810081848532542,0.04223684936324588,-0.13660677673542893,-0.0010725217664929961,0.0504635663621238,0.11435840828782572,0.18331218155580575,-0.02040814109022283,0.08200105612349531,0.12951470576327387,-0.043665410717220965,0.05254362728208018,-0.04496118229702072,0.09311616153403837,0.041483207111548175,
CD34,-0.049587239108964634,-0.004396198301950679,0.000869968123578071,0.038830150405317086,0.011991762558884683,-0.10415403275860148,0.007283833303657307,0.0029771104265301643,0.00820219884926565,0.06417595272681055,0.03488507527574851,0.0895862245294889,-0.009179549956882551,0.007819476273182236,0.0042277792521921735,0.06813329967482055,0.019730320658415446,0.0659748170399561,0.07457796393144792
CCL23,,,,,,-0.024971408327210065,,,,,,,,,,,,,
PLAT,-0.02620768129772145,-0.0026903615502809467,-0.018443658650712663,-0.03751976170159837,-0.11354523455758675,-0.1951886228989701,-0.11726737018585684,-0.0015313767537602624,-0.06868265366496941,0.018366470546521983,-0.05391468159641519,0.0054893902605971535,0.11234619728666363,0.07032501275884245,0.08102459572682333,-0.020993658978192043,0.05247349700327134,0.07575906563275327,0.03970823220861291
NTF3,,,,,,,,-0.010538646316949642,,-0.016858465233948586,,,0.09452587451961572,0.039597366502949594,-0.005310295538387132,,,,
LTA,,-0.01571224902138286,0.07715203640049939,,,,-0.02679957499788554,,,,-0.032631599632456605,,,,,,-0.019107624489765856,,
CKLF,-0.01374238686797434,-0.05187401806376877,-0.04642781670620648,-0.0484839818686463,-0.1147448025226423,-0.16311031818957067,-0.00851939086602766,-0.01333264837480277,-0.10466327281367611,-0.004175015796472181,-0.15346049884888174,-0.0007657665648433456,0.035123330440341896,0.11110495624155096,0.09397588897756468,-0.06684126325053578,0.03137095169882087,-0.010833179175165089,0.02392046828588373
APELA,,,,,,,,,,-0.026520688478266004,,,,,,,,,
CD24,-0.01713497621759567,-0.010718582623779518,0.03378122264788861,-0.0072310860748595555,-0.00029922022459862897,-0.06325308912364234,0.035956206075067665,0.04824190143272671,-0.049406932994387906,0.07091620644168907,0.029140427090687968,0.062414093665773517,0.08336390505554599,0.05965967002716819,0.117037701140592,0.057231266678029365,0.012350333438321547,0.025394772217115065,0.07438756623878663
HSP90AA1,0.05766271460325351,0.020543512582921787,-0.015203841655765339,0.13513222001934785,0.19383545645052416,0.2119622670468353,0.0880072526976373,0.07343472780905926,0.3277039395882808,-0.002449388784716018,0.2497486842680008,-0.02955181678438898,-0.07814585224180723,-0.09263090081411161,-0.004641307647128788,-0.011973759117182863,-0.0027328021557576072,0.13214277742771044,0.12161314248151901
BMP4,0.026593799929202678,0.041266630987645735,0.02063712299276692,-0.03342512160262563,-0.09590210978577422,-0.01621971932814751,0.00923184568286942,-0.0056056376458487964,0.031790828263562276,0.05391419350381876,0.010915302643013401,0.010386601565677087,0.05329466542259933,0.005125638476655745,0.08945969124921038,,0.0624595128841063,-0.007387892188417416,
SCGB3A1,0.09506244088144908,,,-0.025988502457178334,0.011435190666575999,,,-0.029928857530652223,0.00995128060667365,-0.0301192850570386,0.021691853427345684,,-0.011545057715213018,0.10468223385507036,0.005138290996986578,,0.0652770483911694,0.062436135467639764,
IGFBP4,-0.00866950596734503,-0.054431768886810984,0.022686310307487533,-0.045471345842930166,-0.19319477221405695,-0.1298302979702064,-0.05383945223981478,-0.022817719570540355,-0.09174399692889461,0.08389373409686712,-0.09271768465101848,0.06140310772249754,0.025616200371983866,-0.038616116396939945,-0.016634805943044246,0.048666713594014185,0.06049015063240693,0.0779636955387508,0.037897563873202735
RSPO4,,-0.025400645046369835,0.043924758194025186,-0.02999495640083619,,,0.005835102067986571,0.007797257182328131,,,-0.006750125503857047,,,,0.03616708828785299,,-0.02520095657434383,-0.061061698200465454,
LEFTY2,-0.004879204987451404,0.025522241220510233,-0.02837752896719421,-0.0057330636513044765,-0.009013803921413972,-0.1333762343586067,-0.031524732781423426,-0.014111257999635503,0.05334544788422981,-0.016266637023931663,0.012602872185201916,-0.028456448261677612,0.0367065524957333,-0.011734951554037048,-0.018994130186146624,-0.04302871978552677,0.016260782314039216,0.1000045555081873,
PF4,-0.02165486456890293,-0.014292426002944949,-0.008645484103714058,,,,,,,,,,,-0.03269905817907162,,,-0.01910762006811982,0.011397500709569686,
ANGPTL2,-0.02817023926295691,-0.011306359175233364,0.01601699717896543,-0.03660530819338459,-0.14329588552457545,-0.16668065731679904,-0.01741925685347892,0.044673836734973084,-0.13934533484324774,-0.030741002695461338,-0.1872116621365497,0.07297810666396853,0.1449964229579066,0.008521049009746151,0.02276516752837896,-0.0038382864299999035,-0.016692197729815433,0.05119997109300393,0.03542327069131679
LRIG2,-0.013021594962644765,0.03586002052731934,0.035067117260694454,-0.04944077385046763,-0.017021969294978446,-0.06743928952419027,-0.07341378706182153,0.045130920461079936,0.04411557054651992,0.052359339468478094,-0.07007171263535615,0.005121363985663654,0.05132754159905992,0.05323104822916825,-0.03836654431124392,-0.001040648055553489,-0.004966123203673622,-0.02309398970660434,0.05001916652366907
ICOSLG,0.0005914266184894437,-0.03458297305416346,-0.020859943754252177,-0.020006232523133334,-0.017235926872052783,-0.07079115844188084,0.07785023283236252,-0.03569067423450076,-0.12205017878948388,0.03672337797107003,-0.06156081123782189,-0.035601369913981815,0.023100147661935085,0.0669053125947935,0.03787999535295846,-0.007835410767922216,0.04212097213397731,-0.01052268475510308,0.1069290530502239
WIF1,-0.011538001629111599,,,0.0703635693047619,0.12227438366990909,0.25188065783370284,0.0610838976248174,-0.025367977579838327,0.15216383939212397,,0.23213657122447928,,,,-0.02449666476577711,-0.039794381976527515,,-0.06015709797985964,0.26676573151514127
NPPC,-0.03598383102397348,,-0.013411277876791947,0.04753937310570066,0.058959735727137016,0.014253788121545442,-0.020494147988263867,0.07505121834643173,0.06037056572586389,,-0.14148899767162743,-0.026663453904165257,0.050317757922992805,0.03409849234480857,0.03427187808490566,-0.0679257106508961,,-0.0696100989169647,0.05687310734008562
LYZ,-0.04661040427715878,-0.0013082273879184928,0.02475507509092843,-0.08657063787773132,-0.008465499959168607,-0.13477692838180724,-0.00016375867541752628,-0.023244640376685367,-0.24286223903786247,0.003345750297265719,-0.034298607121525215,-0.011062870564781767,0.023875027431114988,-0.017081966763037512,0.009473140053430442,0.12370631052554734,-0.01435962033670919,0.0903492646913701,-0.06885404656908374
EREG,,,,-0.042210020544092335,,,,,-0.0009305454584517525,-0.01902129310826767,,,-0.03882121758888641,-0.03558696768334159,-0.04045282288991008,,0.04396970319864266,0.11881037476597084,
SPTAN1,0.04871110044580928,0.04587993186697207,0.0013538475134961762,0.06063242785491471,0.18817746103008887,0.16976625199100773,0.06069252667561164,0.02460854771822744,0.2976204687360913,0.03781500121135231,0.1677738443269002,0.06274596653574185,0.04732221096212784,0.07033281061636888,0.10122729513790997,0.02763753703110739,0.049496679919013443,0.17342108734096434,0.15168429309584103
PTH2,,,,,,,,,,,,,,,0.010336337131822974,,,,
LIPC,-0.026511246100707313,0.07060182108926301,0.05991162953902319,0.04708256993989666,0.000600539264216768,-0.05740024637447598,0.056072116899215776,,-0.04201753632128046,-0.023783683568305958,-0.05126119149067151,-0.01605686329308582,,,,,-0.02415926395679365,-0.028153153900958686,
COL8A1,0.0244369011018912,-0.011195246639832832,0.036511556400571646,-0.042309069895478946,-0.0792475385065418,-0.0642079732050402,-0.07597765505461457,-0.006473797558654371,-0.154801195237428,-0.06669982743784117,-0.14392954307747188,0.023848307802274666,0.0701701607920609,0.05117105544556844,-0.023896319444691137,-0.0053148736308769986,0.03157770687626104,-0.07831779520368033,
GSTM2,-0.0063922432414728805,0.01041876482965657,0.006869323496407524,-0.027356537081815603,-0.026621308929519538,0.00164393485024371,-0.02208209855569718,0.009589612532256774,-0.04669159594433528,-0.03486998015147965,-0.03319452802698813,0.03308688894563193,0.04953102019008008,0.022602899699967,-0.03329896585529501,-0.07011432404161534,-0.02204538412023527,-0.01965574505553195,
SPX,0.026369947612704583,0.008138427877543875,0.021077928174480114,0.12237253877125133,0.0030013836880777283,0.05412824401442139,0.020239559870237563,0.04746579368456719,0.02522665955837194,,0.17532564142843945,-0.06294573520264353,0.12716604861486,0.14406862906229714,-0.005670929198669821,-0.0007522836048875191,-0.03266489114781955,0.07462774762930474,-0.006620619644257584
MFGE8,-0.04529546490519629,-0.04493399367332078,0.015120565691314125,0.062049425062280804,-0.02722555646690474,-0.06157407200617976,-0.06724829043660475,-0.01186703124147946,0.024295132924739674,-0.012005988179589222,-0.10430906632607467,-0.0011825255009865793,-0.014553952251784115,0.0036909683507668203,0.021231207569038818,0.07028254542990495,0.03368593811656928,-0.03534125729827444,0.1087177171337316
TGFA,0.05106474596728784,0.02313756390921473,-0.005734688024687885,-0.08121139244564414,-0.1322111904813041,-0.16035021670123956,-0.12320933864528127,0.03583930454589207,-0.12428920135349793,-0.025634837926003882,-0.08873839312837438,0.06804918555922262,0.07809162238371843,0.059563404726633365,0.03797761706432791,0.14403644188888337,0.024062387287456133,-0.014262604400680692,0.01375892035980996
SLIT2,-0.01944274399407077,-0.03726705564924321,-0.029424745999407472,0.048094868278166635,0.08933230885107012,0.12821402852584368,0.05289246840255722,-0.022454903021091623,0.16731926694945243,0.04368287099993493,0.3082883674919446,-0.030154008320981068,0.04165870555079916,0.031089542801927026,0.06423374093566132,-0.0050255089302333675,0.01486666805195045,-0.058834936472951814,0.16306377996383853
PLTP,-0.0885848112739761,0.06354341706881994,0.03747830099850356,-0.07651037260566869,-0.06253325772169814,-0.19181903816635767,0.009130060176616508,0.015190658919104979,-0.2903062533057926,0.11739496075599036,-0.049102411804290765,0.0469400852789196,0.014604436791242717,-0.08702808252226552,-0.06723972578976463,0.11179007172841109,-0.05491819672718297,0.04119109113061417,0.11444672121517387
APOD,0.0019024239305656552,-0.04879414386130551,-0.004918347214454084,-0.04522030714016489,-0.11350700076807924,-0.18663434681430788,0.05636806005071667,-0.019454865542208346,-0.20973780775685344,0.037821235182273656,0.13210501951862824,-0.04897732804687442,0.0815170557874087,0.08890086428178377,0.021835702275120064,0.09478854571438389,0.0725069702516441,0.08814729038014564,-0.021786363190768994
B2M,-0.027160234472602456,0.04200635158798071,0.011505972460302834,-0.10933215147780032,-0.18154120968921444,-0.22726567080876292,0.024400753755615057,-0.03000140210044795,-0.34310202545582147,0.004585420176887953,-0.24807678286908189,0.002056768400134141,0.04642306167615687,-0.06879495053308658,-0.06786830996128983,0.11161809484464855,0.05209318160609692,0.12296513096546446,-0.1752299117200012
OMG,0.021738564973221405,-0.004647796104736958,0.051772142091817526,0.03817123128404171,-0.019012619641674278,-0.00027456823239608446,0.085479676580288,-0.00045872849709439737,0.007621785686510834,-0.012046289435880583,0.16430246906073406,-0.05075078680898106,0.045734519603129783,0.06381561117536734,0.03100418488227449,0.0647235660602123,-0.00478636765670109,0.15028979254647215,0.025992440521624034
CXCL3,-0.012588682122207042,-0.029383867677412526,-0.008406188668601447,-0.07593979233539412,,-0.02881444589459582,-0.10264601035991061,0.004793652514734505,0.020962750550948785,0.05646763551071537,-0.023500660873921626,,-0.06495682869494036,-0.015392371184751471,-0.064853264248031,0.025389854608978843,0.07396112433006358,-0.1416473266096727,
CXCL10,-0.023148377023218696,-0.047932815370511576,-0.009451941438531557,0.0593558437816056,0.029112530958852106,-0.18024486271667248,0.022528434356931464,0.007773544966279365,-0.04026198183206197,-0.016414303394763644,-0.0373453941260265,-0.03596579423300655,-0.008723271617843894,0.04030886078382769,0.045527123771055014,,-0.01547112985027744,0.04238320070955274,
RSPO3,-0.028356562836376383,,-0.01004004313241468,0.20174484800230127,0.05734259811806853,0.030144844240935307,0.1232545597939651,0.014382724970648254,0.01038973998645574,,0.06165246493350861,,0.08945746665544081,0.0929901345614965,0.07279245730701253,0.2721634004409354,0.07594438824296354,0.04562088560424898,-0.007466073600110222
CORT,0.04307672766292532,0.02482569486591114,-0.02251556765054236,0.04049069152265577,0.08703611546357791,0.07232983429375706,0.05473557265350481,-0.00012927560921094125,0.04885443922271916,,-0.012223679270238546,,0.04360566593377328,-0.021048037932942472,-0.011282314736877434,0.034953854816354935,,,0.023223393239703488
NCAN,0.011507352651673415,0.008258902383106422,0.02342026031700648,0.15085748608704852,-0.09243112388652916,-0.10414576129663489,-0.11095111709326536,0.01228960504087203,0.17152927865433495,,-0.2290917243291191,0.0470349734567961,0.056306244225796366,0.06267965478006023,0.06175103414401441,0.07805185859079376,0.04817191924631044,0.21307339958918042,-0.020715144169175453
PRG4,-0.031394094375071326,,-0.009909089595060183,-0.02079256207452031,,0.007419192942502676,-0.03983343120806513,,,,-0.028712054894490902,,0.057658889689881775,0.08764856708106962,-0.027608422417813194,,-0.030846772166573423,0.0157981888011941,
ZG16B,-0.02894786324189042,-0.017198611766133538,0.08706982171453098,,,-0.010355040312828745,-0.021294695160559943,,,0.0317598896238429,,-0.02475441426217063,,,,,-0.01697926233744052,0.03626308916281795,
TGM2,-0.007245636199204091,-0.0033607081893240755,0.001449079689425483,-0.07350604303661888,-0.029063204229672724,-0.03362866438769278,0.02023115404031323,0.04206868239115969,0.009043087813036662,0.04305274538176507,0.06183652620879293,0.04492994097802764,-0.010317623417347163,-0.011316749706677242,0.011248870658398243,-0.03875290589441909,0.026674793503345312,-0.007222577327885775,0.011070286486374656
VEGFC,-0.022885893284298162,-0.02208367981807952,-0.017660650913609566,-0.03200664302174065,0.03970045186274339,-0.04115874351478196,0.0195227617872344,-0.012930130442787409,0.012325444279821789,0.02169290405357499,0.005776833265123997,-0.03208663718577967,-0.021795688905763087,-0.013550549156329241,0.003162179004928988,,0.018983979041291885,-0.053986776274658047,
