,UKF243,UKF259,UKF260,UKF269,UKF275,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,-0.02068823870240534,,,,,-0.01777121897224591,,-0.030232694609818974,
BMP1,-0.02359400665758077,-0.041823112199341955,0.03235633492449971,0.11464473633998659,0.0072487460757897125,0.0135486851966076,-0.07014423372936443,0.05211170372965959,-0.0700200425652115,-0.01170134650072676,0.04108365547930099,0.024572687098265784
NDP,0.03406616668225906,0.03913617063790652,0.011110440665853559,0.016425637593553324,0.03379925296898394,0.027426343849187188,0.02133506977661254,-0.004318329345442376,0.007620212084713817,-0.04369045957266195,0.0783925297312939,0.0294074204315886
TNFSF18,0.06847218119993423,,,0.007475374779099492,-0.015882542521870806,,,,-0.018327144445641454,,0.019162608612301207,0.0002958290545321266
IL36G,,,,,,0.02447619882253036,,,,,,
RTN4,-0.047233553099332054,-0.004089176444412875,0.05553982636901343,-0.13036809727453444,-0.03848577701660086,0.024790490565144367,0.05065438285181594,0.005445703948534049,-0.027164680859373812,-0.01852979316557544,-0.017876345287901402,0.012534140669926433
HEBP1,-0.006144865368893153,0.009507601353948097,-0.032241393971388956,0.09070053244889965,0.02323999432458694,-0.08167430538241484,0.003348051307287582,0.03749690816088611,0.04085129396330673,0.05817399696539817,0.06127837435643459,0.02167324227978831
WNT7B,-0.059017112535088886,0.0022613448508207,-0.03836919996618015,-0.0856279810379509,-0.04552582967016275,-0.024179098493010687,-0.011468405143464299,-0.031787878824462636,-0.03832354166324346,0.017867288977159636,-0.025067067504209454,0.027446368181983323
PTMA,0.021415764323490828,0.026796310878878012,-0.06910900169234344,-0.06018824992612777,0.018483510014892887,0.030680353187341188,-0.008930107605849249,-0.04624935750835716,0.03252855859569248,-0.03249477303571578,-0.04938511066209037,0.0478160294560223
FASLG,,,,,,,,,,,0.005363416987173812,
CEACAM1,,0.05034449208107833,-0.019762969092333594,0.11802650179220989,-0.024979455624673307,,0.023435540174697976,-0.015399747366113097,-0.02633419318860914,0.04907421745215159,-0.03648240002549072,
PDAP1,0.05748471724866239,0.05060406156055851,0.07514589276910603,0.11677073660972061,0.032029713894138154,0.019725471747203144,0.02992270482356505,-0.06387610637176946,0.017956339436517494,0.005314772144970826,0.06639296305419881,0.02160575121679345
QDPR,0.0245552855395658,-0.0031739413820788256,0.03145830661888304,-0.14188450724615156,0.023119507517137913,0.04339155560204925,0.021378952737715288,0.060103425950507494,-0.02217624775352568,-0.03769360185356171,0.055189540105697536,-0.028882536421656814
POMC,0.01345417142507914,0.008246257082916292,0.02524518935079522,0.03568487160520558,-0.018428846380501296,-0.023906044528365637,-0.008692409666969598,0.08247171060729086,0.016673295853847758,-0.0003720536176800447,-0.01640659460156791,-0.0349587310253252
CCL18,0.12030600209013989,,,,,,-0.03674706302603457,0.005464056959717138,,-0.027557088012096703,,
CCL17,,0.01289213567554273,,,-0.01980862276082066,-0.020096430370316838,-0.014246140634290189,-0.02223050211040599,-0.023430325660102877,,0.03019697935445137,
VEGFD,0.16238926561584838,0.03390240117598296,-0.01890808988462749,-0.010824335407102956,-0.021104412115290096,-0.0215379668813741,,-0.015399747366113097,-0.02471176181735421,,,
TNFSF13,,-0.019430469989215687,,,,,0.03639168015296651,0.062394210379230694,-0.02512599418786941,-0.019097599040626332,0.004164473985864559,-0.03423411734825582
WNT5A,0.0470757831097201,-0.005558346116759333,0.009513932886701123,0.038263671107570126,-0.002394319814492936,0.031639809870815924,0.029242715261982105,0.012170771293371846,-0.011681390755188129,-0.026282772957358865,-0.0012508356274518293,-0.0026971259430807366
CXCL8,0.005070639131665308,0.0031574347012709053,-0.005457586776193716,0.0479831562227261,0.005866394986982759,-0.04121175811668205,-0.04403814884833336,-0.0253560519667033,-0.017534858704378594,-0.0333186836089045,0.04736920823980538,0.07699054135458866
GRN,0.021051557582737097,-0.004909041293150725,-0.02491637454718029,0.08091310812722517,0.02850949858587674,-0.018207052918807483,-0.034205613650283406,-0.03395919406471879,-0.0017581462890798828,0.016862595471467817,-0.0010026625760490764,-0.029479581410164494
MIA,-0.022228810967365523,-0.03370456991785373,0.05441346488431998,0.08988362442397575,0.04417203978805627,0.10072951639906798,0.0426785884050041,0.02773134400124589,-0.0034283405084040734,-0.008887544006336762,0.003840839633105705,0.06518179952273427
COL4A4,0.009084053035427793,0.04537265715811513,-0.012007289623275196,-0.020386723653245127,-0.020680815014769184,0.06836609925321457,0.008302583730594539,0.07499253692854252,-0.03609252268840681,-0.023477633155054002,-0.03919071431760548,0.06862129288794583
TAC1,-0.034397179743138065,0.02384796434386943,-0.018078590902050624,-0.0731044948038748,0.06129243755215453,0.02542940403235016,,,,-0.029341732390015075,0.02253241311136494,-0.016451363846837878
RARRES2,-0.034006714210854695,0.06728962865316879,0.004797996089569433,0.12788889908709186,-0.00552362907799482,0.01604169632311029,-0.046189689464356185,-0.03291346640328684,0.06135540462233621,-0.008425210274041823,0.02989885747597502,0.029902043641518068
FGF7,0.11137154310234709,0.00849717360173875,-0.03620349312760509,0.03017013051087291,0.003302518356535332,0.010638309732362525,0.012371944961227297,0.04974064935276128,0.032684949456787925,0.07013830926243135,0.030821080863028733,0.06481955531457101
EFNA2,,,,,,,,-0.014636429273009004,,,,
HBEGF,0.034369866902992985,0.07008624634930324,0.025121850252173818,0.0861522901737118,0.007377317513804621,-0.009444362694176504,-0.02012658935350218,0.05818294576296366,0.007258786625165081,0.02416762637340901,-0.03348156197186295,0.037092094516227206
CSF3,0.05312639623134157,-0.033575206524732185,-0.03657245773138324,0.03316067191177186,,,-0.024816886063693696,-0.018069881248133246,,-0.024381701740652576,-0.025022158313381348,0.09034829379258788
PI3,-0.045563825609918784,-0.021717492159865445,0.019762732419082742,0.07417423012385053,,,-0.06037686791953373,-0.056353159191312854,-0.019907883048039646,-0.019034370016387577,0.007737901353220195,0.04773907703139219
PCSK1N,-0.04116613387412225,-0.06151545566927232,-0.005078680594445587,-0.05689796432938583,-0.0021919582941805145,0.025102616869757906,0.06966036005768059,-0.02642675544967006,0.017375904375666596,0.0068474115420605235,0.027685265138420706,-0.00796678472471536
NTS,,,-0.016529771147546383,-0.026510602086694247,0.023221974551675312,,0.036482877273258864,-0.01783171161023001,,0.05466967827087834,0.11658956405677028,
SFRP1,0.030835047451048654,-0.024578698478596443,-0.021570856115331626,0.081549627021265,-0.016958047962063006,-0.02953705377770505,0.05960488219974297,0.005073651570219013,-0.022768865314753,-0.01624981214206997,-0.0011270424242462301,-0.009865089638291271
CXCL13,,,0.012017877162715953,,,,0.02308991467818106,-0.03760515921002221,,0.07721214975093839,,0.09069541227088518
MICA,-0.0021684053354184074,-0.009659307363460592,-0.013819333441898467,0.1136456584629763,0.019037759696325512,-0.04664933319451058,-0.034037724921142,-0.014895991285367534,0.0028440466692934148,-0.0501253983240306,0.06385443864425117,0.03903303522982131
TG,-0.030660252804939822,-0.026524309765906574,0.017569083522858405,0.003887343383916,-0.01995643780404331,-0.030187674081600346,-0.018929559163683315,0.050876383124254326,,-0.020066515195947373,0.03952216816511936,0.024306609021934614
ADA,-0.019179227120566134,0.03542720223249519,-0.03169721485299813,0.10033856791038616,-0.00429827968007282,-0.011818477273208809,-0.0034505128849639578,0.04118046509989356,0.060187097212052024,-0.05893976546117285,0.02427192673643479,0.0639443319876575
LAMC3,-0.00237108530704588,0.006032022880881995,0.009131526700616576,0.09907322275055118,-0.011620700734019506,0.046933621591995094,0.010684411877332826,0.03503178715113441,-0.005989291216279501,0.03433368379603321,-0.01106814378763844,0.043608963021363766
CCL7,,-0.019177033582083416,-0.028341947115933682,,,,-0.021351681066525668,,,,-0.010382151784031396,0.11160684287303457
NGF,-0.022158979134770197,0.0382914489246186,0.02091536282113875,,,,0.011591922817058124,-0.014439691039463643,,0.040630317327011174,0.01112793211254334,0.1325047226825486
TNFSF15,-0.02741342270578729,-0.02135456483034757,-0.003052477728302272,,,,-0.020815491452863884,,,-0.015140618198773343,0.017964122643763993,0.13441626468307175
HMGB1,0.013064320523343213,-0.047517757569883266,0.08040759462059814,0.09222352969431484,0.0008665855616153515,0.0519097920953109,0.023384723515503674,-0.039486980344330964,0.09177563931582397,-0.06054161043068857,-0.05611429565496433,-0.01591873611108809
ITGB3BP,0.06213058813377337,-0.06783388802208519,-0.03589315382065259,0.06543993971778163,0.005674218212049705,0.01169410747090884,0.013022499010091126,0.008970007531648007,-0.05765345370164322,0.00699085544834131,0.016412242204679496,-0.03878239271494616
AANAT,0.03514681223776354,-0.019430472062992764,-0.018908092583863875,-0.019455606321048594,-0.017946941142961692,0.01141521930872823,-0.018731448990877458,-0.019696669588500346,0.02527407589061293,,0.018412587134067675,-0.024574796804948822
RELN,-0.0084115599821456,0.054024484059585154,-0.002243312720122034,-0.04391831185464435,-0.032418366446812896,-0.029844211872876867,,,-0.03624447980031949,-0.01828822596007717,,-0.011292776279278343
IL15,-0.03896770718182869,0.007811640335438365,0.010020539029972027,-0.017498676381421108,0.02301172008239873,-0.02500177881032015,-0.034316782010295754,0.011472911397311516,-0.007091677790585914,0.037034133567795224,0.037222802281176484,-0.0036437351025550135
UTS2,,,,0.0685100582224172,,,0.03755431276375543,,,,,
BSG,0.03138737872940883,0.02395829278024327,0.041392614455809364,0.027510227376994704,-0.010596367554145558,-0.022790838885408924,-0.0048432601199812925,0.013334795733551489,-0.069510980193617,0.00916891953367675,0.0333888239107541,-0.0012091306413924004
ADAMTS3,-0.021081568479970284,0.03048019288181722,0.013950483461124787,0.17402565867313727,0.00198285425510729,-0.032469692276700296,0.0001519956006600447,0.09445525289422912,-0.018782542906332078,0.017435125954295333,0.02025335449140815,0.00556996662217052
CD34,-0.0006791304417359008,-0.003305930735119682,0.012440051352417948,0.1545184408492093,0.07139379997907663,-0.03316751923957256,-0.006364103048399506,0.06421574889281728,-0.004278889835571275,0.04263930074140034,0.014813325802904606,-0.0025462266854284427
CCL23,,,,0.08281505572238691,,,,,,,,
PLAT,0.006333237379234288,0.015306898551514445,0.09675637447102661,0.10810186247226584,0.03183666536819625,0.030204552259836853,0.05046436699139678,0.057337810039553315,-0.07939278789842093,-0.0030533047299648574,0.020597964384988406,0.021717250620559493
NTF3,,,,,,,0.007418383786414083,0.14804303532472798,,-0.007009509309824696,,
LTA,,0.1190938895498942,,,0.014608862705087265,-0.01184479372000193,,,,,0.01082385273546369,
