,MGH258,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
WNT5A,-0.005022793524821734,-0.009944870748714852,-0.06293728972284945,-0.08587344100958619,-0.10395530717445554,0.022348585692634038,-0.05507621926510663,-0.016417927253102,-0.016604809127832094,-0.06689504927436844,-0.004288893643466205,0.04888710889893061,0.05023810550462366,0.0036486734386033154,0.02813230396174729,-0.009567676009234685,0.08220623289531113,0.06499079628262512,-0.04076110388255677
CXCL8,,-0.04346905998555476,9.22667755910282e-05,-0.039101560645288976,-0.003999558862529679,-0.0647883474488682,0.024448032506660566,0.00941783418372992,-0.027844963131963604,-0.04093634986662639,,-0.005089481169196422,0.03408772698452131,-0.038470318924138804,0.050138590648231895,0.06139010471847693,0.004671324293086931,0.005320754622245348,0.05171777642584462
GRN,-0.009315457864298849,0.03028326034340341,0.0032054687551086305,-0.03915556034062078,-0.06866774123065583,0.010123202117731711,-0.007987575078597792,-0.024425497004369204,-0.010013285431904172,0.027002479388203472,0.012738179708605118,-0.0396400181662694,0.04289953603188231,-0.05743219303079613,0.023590008210461328,0.06574918442145093,0.08724345848481466,-0.012575843465552447,-0.033635193781300886
MIA,0.024510426402409875,-0.03178827189023158,0.08763209075988412,-0.017463175802834484,-0.017753082079562877,0.013030374302424819,-0.03995417411442283,-0.009813804824206249,,-0.033254842049888655,-0.06414074837309318,-0.01083056711144373,-0.03400799029772663,0.045572785251876226,0.03937742627994276,,0.02202987177272725,0.024769754621017444,
COL4A4,-0.018190917853321917,0.03594002661424148,0.0010152905208134402,-0.057657594677244586,-0.028755494649658476,0.04140840007243175,-0.02122264725173437,0.0005072037603978135,,-0.03225843051304974,,0.02640019473346454,-0.02214246920646803,0.21157333433821462,0.027958012294279713,,0.016591869057211554,0.011951156700677822,
TAC1,-0.015707248737761678,-0.0494414154843879,-0.033254169400729304,0.12986532264964287,0.12943553004212702,0.03288725492890784,0.07122888381880976,0.09324240929386675,-0.019134444192065676,0.26934858822269775,,,,,-0.034255873277230495,0.14619483278778156,0.02669416604244266,0.14618433732500355,0.07188860441254846
RARRES2,-0.07234215072861105,-0.014446035344067637,0.01392847132137079,-0.0795633775990538,-0.04205236294532508,0.01842900086867356,0.034946539200777726,0.003821757298496757,0.061121940133218554,-0.11322335143181542,-0.10081506734116621,0.028577735043759073,0.04230742690432747,-0.05134667393280133,0.02057102337101195,0.1508367626860718,0.01138167773652968,0.006035416235795303,-0.0699457014819792
FGF7,0.056321201033309246,,-0.013339199743065184,0.028773868240790777,-0.00871346242423759,0.02798866194492185,0.020438421756899132,-0.0016859822254168223,-0.04660568871014161,-0.027222942865008665,0.08315405827055145,-0.038219355633744186,0.029506137366382565,0.03406735958582899,-5.7240343147096894e-06,0.062162185116429555,0.020446283851097244,0.02833646490223363,-0.05952370311037365
EFNA2,,,,,,,,,,,,,-0.020223365432923385,,,,,,
HBEGF,-0.0540770814460953,0.04118276058712265,0.04777746330900668,-0.057937448521867586,-0.06256198025993641,0.01348225405657365,-0.09298229929264451,-0.02249070428507911,-0.043882266293950714,-0.07541380633997494,-0.06213111552631788,-0.00995479673856779,-0.015103110480444817,-0.0032479428824086884,0.07946109869757113,0.018089962600333076,0.07053121802371791,0.040336760236966744,0.003610501194873151
CSF3,,,,-0.002069095043519461,,-0.02515377075769208,,,,,,-0.01063578944059764,0.017745518113340665,,0.0188785390183116,-0.032331512307260814,-0.032039755993731815,0.04102889462846859,
PI3,,-0.030575265855372936,,-0.06858503375312062,,-0.0008236502716631542,,,,,,-0.015052727836668845,0.020305654498729696,-0.03406959905384821,0.00682591714969741,,-0.018089679441361115,0.0040991139960415614,
PCSK1N,-0.05645477812561894,-0.00822811399619682,0.023362532194496594,0.003637811640135414,0.013995157882210259,0.03823851689292035,-0.06731660577347424,-0.018275150063987698,0.09913366445560297,0.22875662559723892,-0.06632661616819409,-0.018719798086191237,0.02241378644719834,-0.057319268176726224,0.10589756857886712,-0.01586303197081475,-0.0515705732441305,-0.011197935424069346,0.11030063239592429
NTS,,,,0.010693485000311568,-0.013189318391251472,-0.030917010042617783,-0.0008268121712282959,-0.009752120714666345,-0.009468292516591377,,,-0.023602027348152532,-0.024638333124951266,,0.061224293208347304,,-0.030389581129072654,,
SFRP1,-0.00252254525328038,-0.02026621080653466,-0.04409767234877815,0.05248925577713778,-0.051770909201628114,0.03606655843760419,0.05044715382640672,0.08182034298344894,-0.011857330720662291,-0.02739552307381818,-0.015667148519536114,-0.007225993980740625,-0.010805996968624538,-0.019171080937914572,-0.060570096446277734,-0.014783089305597068,0.11324731453956967,-0.023210877855930158,0.0792014926441009
CXCL13,,,-0.004143898708326889,-0.017470689679617533,,,,,,,,-0.03435939247263852,-0.0012186230698751032,,0.07305231779150552,,,0.043794459202917135,
MICA,0.003851998064610358,-0.021863079856040954,-0.009361512132252543,-0.03876367827882258,0.017143036794492028,0.11130056317465553,-0.008772224529813428,0.028698050853878245,0.1151997370084877,-0.046596561575772584,-0.036311045395080274,0.03449017312185531,0.01713177974154761,0.002493756130998942,0.010481514222976685,0.06902455865628294,0.02247196830427379,-0.026296091400855336,0.0639860351784557
TG,-0.01819091375392854,-0.0035317596183106477,0.035226661589439344,0.006900450718069109,0.02965022245357921,-0.005350565926297335,-0.020479291537297984,0.03237093400007119,,-0.03403323777678803,0.07291713142193755,0.04419818808364176,0.06418904255286699,,-0.03383748851465705,,0.016127225755227067,0.06448253580237312,
ADA,-0.014635247404957615,0.010370508582407973,0.008140638400296727,0.0012758046283938482,0.003942329033606696,0.003410442565386214,-0.020656614443741873,-0.04320458968644,-0.06872883058663855,-0.08083861109965182,0.0457771549315965,0.014386480987892195,0.019869800519855714,0.03209556495330098,-0.051596075172644,-0.034246820207209386,0.06542426458833639,0.08891037016524307,-0.035752763602215916
LAMC3,0.0267590906239934,0.058124727084530266,-0.028196738060542997,0.12509559257677372,0.030636097260877983,0.030717404550199934,-0.03966956658264333,-0.007456277926211568,0.10539150508163872,-0.0036397967844741213,0.07937689237548842,0.007686623270445562,-0.0003563818584564989,-0.05277413501179312,0.041568338089576044,-0.04618348726512894,0.11762965425287777,0.04234446539074422,0.00823618019449845
CCL7,,-0.018486380794586154,,-0.021760647661151437,,,,,,,,0.05519246494551233,,,,,-0.03357455851760736,0.05225852781227557,
NGF,,0.03363588241629096,,-0.008847255702084897,0.023828834630568348,,,,-0.0006562419392265987,,,-0.009529767593597041,-0.01995152937800849,,0.05248657394292076,,0.06068525093753025,0.029278369131709156,
TNFSF15,,,,0.0191328860672527,0.004892652370453423,,,,,,0.235948341078893,0.05684029691062091,,,-0.02553111436654774,,0.024382566191885495,-0.002950042772766725,
HMGB1,0.10368408990425006,-0.05951302074252447,0.012111524383611339,0.054302347686138765,-0.010456382799842456,-0.02433450992785504,0.03849555709408904,0.019594366911114817,0.00772888258442739,-0.04566870635664076,-0.03698621940951124,0.045213709478565296,0.037015199218745784,0.020212575940513858,-0.05247274900178751,0.0078068095041112,-0.0926600438463457,-0.12458267012259551,0.023560153025911617
ITGB3BP,-0.06940661384161341,0.027528223224373184,0.04183068149155047,-0.025244235408597406,-0.07633354446065785,0.014518728476750363,-0.05742027711253027,0.027110898421151015,-0.04032900542183886,-0.12723077119521853,-0.08343847050224722,0.025464811935017474,0.0037070859530995083,-0.01659219386610394,-0.023381152442482712,0.07909852661947207,0.007287136210969741,0.008546328781615178,0.10282313836282954
AANAT,,-0.026820926026469696,,-0.02681084317942797,,-0.02268938193278442,-0.018417146560844342,0.018223887064977757,0.023930553627282317,0.013503349492179146,,-0.020112693145942412,0.03139327851207853,0.026401364845730958,,,0.0460307762454936,-0.005750008349302351,
RELN,0.01559624356502582,0.011336841481217998,0.02306742424003434,-0.00448042430037176,0.06540810960810933,-0.020659326437989425,-0.004042163468013277,0.045482841367885815,0.06817784537907419,0.08064757796290016,,,,-0.0004000019923904815,0.03143433701463464,-0.0209963365605801,,0.011217293261606623,0.031438004186145424
IL15,0.005394743010396598,-0.01013553721529264,-0.018593042891370842,-0.02767792221991912,-0.033407151514583615,-0.0018912253828766753,-0.04161738273015232,0.009267470682361261,-0.04292315536692198,-0.02818671888381464,0.08211833842913703,0.05312660217417857,0.05099053550703646,-0.029795080165331916,-0.03582450234127484,-0.03419548774440223,-0.008309548735736277,0.08741859466919812,
UTS2,,,,,,0.003573989859339139,,,,,-0.035629913753334116,-0.017127430213275542,,,,,,,
BSG,-0.052446491815622914,0.05778249625911159,0.02719552639285756,-0.055924550478849776,-0.0022733941745015493,0.04992762412632008,-0.026124622683639697,0.03356297399566779,0.07509859600868872,-0.13711469976871202,-0.060406059532696656,-0.0444770955412773,-0.0236509194437393,-0.03328034489173877,-0.01599199312657345,-0.04355803033469841,0.03707312770935125,-0.05897970752431153,0.1776774632018833
ADAMTS3,0.05732865712421692,0.06624038978129682,-0.024495342444607632,-0.06458768621463022,0.0028236536831285197,-0.0181739410615703,-0.034677194897373045,0.017703141789011195,0.04105870600841339,0.0010046126896337305,-0.05730229923318214,0.00544858993051283,0.023547597329159894,0.08698999127570922,-0.01929754467200502,-0.03931480819791474,0.028763669928281305,-0.031147163425863367,
CD34,-0.021477895746224305,0.058000632612133174,0.03388536371574596,0.05311266798351325,0.010892989011585945,0.034961074314353725,-0.015915557428435798,-0.047056036117127914,0.10508426990656808,0.05099664417633501,0.1301928943616885,-0.012590383919302109,0.02043100783609657,-0.007636823136519093,0.033428331184247616,0.0159894627095277,0.08981525886984702,0.060727576202108995,0.04710900110272841
CCL23,,,,,,-0.011222427676345193,,,,,-0.02645777368019961,,,,,,,,
PLAT,0.043025007687129226,0.04143843869176473,0.0238921911542726,0.07827857227339767,-0.007431418555649522,0.009339731163184999,-0.07716406848439403,-0.0003084019951389814,-0.02797491047973597,-0.07514630899958678,0.06012322998885405,-0.025594544960431467,-0.03252576725739845,-0.014999707956883847,-0.08099710333172658,0.049788042579005674,-0.016013250157531633,-0.00692357460445263,0.04746625170040547
NTF3,,,,,,,,0.046334261918517486,,,,-0.055395305425084626,-0.06549788104455981,,0.009814029712649107,,,,
LTA,,,0.0744370290230751,,,,-0.017737631504938456,,,-0.028186722363196377,,,,,,,-0.038675674156407706,,
CKLF,0.021837118308099368,0.06558401552420029,0.020384400726153228,-0.02910071858287544,-0.05134572073894897,0.02140625082026417,0.057068149138245074,-0.004904332782959558,0.012856414922721745,-0.15647525572577017,-0.0758250108961003,0.012097471871692151,0.025542278444508324,0.0681189421196186,0.03540492560829911,0.010949581716571519,0.0014304971888729958,-0.005787025089550266,-0.0007328221245016195
CD24,0.04968304841157895,-0.025834871663957953,-0.01254944816099491,-0.08282874865326499,-0.0013256551020808672,0.03754946772004682,0.08462104736267104,-0.10664126842712704,0.07114862667641102,0.07412533891976676,0.0227722870600896,0.04565156523689393,-0.015569747179003808,0.047302039227416014,0.026554213507384128,0.13379164718259143,0.04069183090630729,0.0513658041370177,0.06408265216848434
HSP90AA1,-0.016562634167205048,-0.04295755116384744,-0.005384527098179385,0.10242896502003396,0.03127585911146452,-0.0317672947798026,0.02344729386639969,-0.07455847118307535,0.03731942598762612,0.22336116852304372,-0.010568767032876424,0.037074505155838496,0.015570121852642452,0.04566996732585336,0.022299227806057823,0.016018793592559828,-0.02879561361644769,0.011412948035430175,-0.030092617262139396
BMP4,-0.018721091125703967,0.05677750498929344,-0.029395860112569158,-0.030785146764810478,-0.03325364031501994,0.006807082774429813,-0.0023121874318615754,-0.03418750378165385,0.04669143319696041,-0.024017998702868484,-0.058518240790344116,0.015314558619374662,-0.007073136684496246,-0.006353843741180567,-0.04037313199063288,,0.0815383744434969,0.04507861018150735,
SCGB3A1,,0.05450004880703918,,-0.008112976219284609,0.08082766295532844,,,-0.003268718452351617,-0.02409125998008429,-0.019668322111224747,-0.03265101823869774,0.031856538845307106,-0.027382859582924707,,0.05493554951603283,,0.002149384315782641,0.07582166015381966,
IGFBP4,-0.02850942089999545,0.04007800908258528,0.025004571921344063,-0.06263288701729364,-0.037937779895574064,0.068624113582154,-0.05893312132735988,0.04015904360515323,0.00197137150981945,-0.07942582722311313,0.10538170540847315,-0.01735033518449249,-0.00022103794945845084,-0.04307899721026358,0.02332067806760384,-0.026326541845280677,0.1741652097403493,0.08972371933516714,0.00783772455965343
RSPO4,,,0.0017721272902042182,0.025549308648857086,,,-0.02062994527976376,0.07513290522576978,,0.05042846367006775,,,,,0.005696264097212695,,0.018403440830596696,-0.049452119074711566,
LEFTY2,0.008016685320812124,-0.062468545234617805,-0.015867354090820875,-0.028715538484496338,-0.03227612169947871,0.07245329563127635,-0.02658733696367517,-0.018013906458725314,-0.011089630091177714,-0.034796193978357426,0.012935495782112921,-0.019461696111971908,0.12054314158273544,-0.0796108753027272,0.04835719823134746,-0.01234117734977728,0.0086542662299658,0.015016939140371874,
PF4,,-0.0015153009538710536,-0.025224576813969016,,,,,,,,,,-0.018536114548088872,,,,0.016299464471573037,-0.012961811914076093,
ANGPTL2,-0.04709309996640755,0.037494601142603216,-0.06291524461327731,0.001834396148173275,-0.05201852041758877,0.040940703635408575,0.034988229334562096,-0.033528039003108606,0.007370835608450532,-0.18275911307834963,-0.04274034529438496,-0.008524849427937605,-0.02622528370948219,0.051914810922376486,-0.1118842288807725,0.0007746805079970383,0.05633761776255676,-0.046507424319901326,0.007225067136787479
LRIG2,0.04368441009415543,0.0016843804410443019,0.008045223647901488,-0.013889784830943792,-0.06984514062347551,-0.0032218003211077436,-0.024892028931725364,-0.06856966791325383,0.024264074250568566,-0.04374119040282516,-0.04518008663255894,-0.04058820632401193,0.027268955435156936,0.04483375211833757,-0.016370358550604622,0.0008399040944782524,0.04204689521879262,0.07912636370897562,0.05748401512083443
ICOSLG,0.05433612105089798,0.0030856830924849265,0.011258267705837445,-0.024858981905071065,-0.032629868084706956,-0.024334145008819155,-0.028302528638102363,0.02023622726929033,-0.04568188651560309,-0.08714338367859777,0.04100948054282639,0.05117907059785169,-0.030643258710791398,0.08257286723977543,0.03776105495548172,-0.011205469633277537,0.05102187126566219,-0.010016778605900393,0.04038871036637634
WIF1,,0.0562077587154213,,0.019796651408599455,0.08314291495813395,0.0013047211090410793,-0.015919640138058296,0.00102973138244164,0.14115670286097282,0.16232285509276723,,,,,0.03986818206675092,0.13927059442821293,,-0.023868067591754482,0.0985726511720108
NPPC,-0.03365688164297441,0.004159232465409486,,-0.005363380978984683,0.13736842109792136,0.0277903944809647,-0.011867493622379809,-0.03594786268541392,0.08000599438041231,-0.12334862969810567,-0.02337635109107555,0.049517548390490114,-0.035071571386206736,0.057925311258404166,0.026607614085234772,0.24592382738799579,,0.04202860371888001,0.021774311791247086
LYZ,0.03425279918480776,0.0017309301974392968,0.027419653339238757,-0.01958821702324518,-0.018015710588113035,0.03440896122943723,0.036347887505152936,0.052677723014410545,-0.0502967559634298,-0.03826998322221063,0.05031982652805141,-0.07715937339055505,-0.030155831187675935,-0.0001608798969430458,-0.020677181941502785,0.03973183554659302,0.09512497558820185,-0.011229318026364296,-0.02095073274765438
EREG,,,,-0.04444875457286611,,,,,-0.013573561782635423,,,-0.046535951941774116,-0.05063749063650072,,0.021017647144189317,,0.010489327200382691,-0.0021649319296258756,
SPTAN1,-0.023136334291476865,0.03853867519247148,0.029462413129272322,0.04530916844812638,0.12656603470819047,0.016003704833047108,0.028351777860505117,-0.0676657628669168,0.08529902758646762,0.1641864882375344,0.004504070957565887,-0.024295993824718077,0.018745913469444927,0.034676939609664455,-0.01562074009910144,0.07726748175884152,-0.07385661324466289,0.05867858375145378,-0.006113006652852171
PTH2,,,,,,,,,,,,,,,0.04735707689910726,,,,
LIPC,0.06053572032757951,0.03503715092599847,-0.03796433622177111,0.05677893301026699,-0.004475628818404048,-0.012036734942323211,-0.03073743578940974,,-0.07830285586376116,-0.03580301851996951,0.005187281600132677,,,-0.03721328145461493,,,0.020406506945225247,-0.028293775094754926,
COL8A1,-0.031031431029757178,0.027480519902121938,0.0049686973123786,-0.015977634024174937,-0.05289903653393785,0.05146820507282542,-0.022112928933575783,0.020403475275716242,-0.06255949516547664,-0.1236503670941301,0.18439190928010302,-0.020338566452961313,-0.020395634981751648,-0.059738696948108336,0.0664352037644015,-0.07375091298638665,0.05053935090039877,0.0029091151514656025,
GSTM2,-0.05200915897123378,0.03550361728660136,-0.04926345537880957,0.02248222015564578,-0.0005302034421294759,-0.0275178810887932,-0.01879576772930392,-0.01373669671732783,-0.04488099727589636,-0.044661878124001755,-0.048670083120405064,-0.011336307136163685,-0.0017036544005644574,0.058984177853135034,0.06194225441104037,0.009078683393456664,-0.07928402205933292,-0.025871557466600404,
SPX,-0.002974394525116311,-0.027959356950281983,0.00856894426754785,0.16032676942907517,0.011528593142349754,-0.008752083077011223,0.011081560881969356,0.026272161750339366,-0.009147944077644278,0.18478841327284246,-0.030989837594348865,-0.004638525878175718,-0.02301495547142403,0.04456620069220671,-0.04639349336118434,0.0522396230028627,-0.06043807080561008,0.15795797269244982,-0.005046525131536231
MFGE8,0.01639414326761127,0.04025901088380507,-0.017940789268239523,0.05102812926727732,-0.015873430772293508,-0.03433289882606835,-0.024167697760231494,-0.02951491225471753,0.07988904773178232,-0.11096920656025983,0.007508721444153611,0.021025275953143307,-0.02541969851720332,-0.09731685207981741,-0.0009082544082664603,0.08815759377963478,0.0872308935123019,0.03689168185692996,0.07669578990076278
TGFA,0.04947849653526816,0.015390164713545236,0.0778996529348133,-0.10822090890773793,-0.06522207746782308,-0.04603902097373281,-0.012544268058172341,-0.035928433601606885,-0.01364201528062527,-0.07672127503141618,-0.017459255724105446,-0.01906067886548803,0.06236742023963295,0.020009771629281498,0.07021522455968839,0.05669928635695697,0.04856231536933191,0.030420038812872956,0.05448908898360294
SLIT2,-0.018721088130048642,0.003172025374621808,-0.00888741013514665,0.013359059699216488,0.024614459364473942,-0.051528118171653786,0.01605755770559357,0.019034705626699663,0.09661614650802999,0.07710145024222896,0.01726980857650604,-0.0089697575004987,0.02926485858096879,0.009963640748535724,-0.019471302744703742,-0.03094302593028053,0.05874668942141477,0.0017485073914148839,0.04399385107470857
PLTP,-0.04601030543654757,0.05533819669106285,-0.002142710674934665,0.014875972773542575,-0.05201441602606026,-0.0047097045199176926,0.011467165441544958,-0.09452406196726204,-0.042059135987308115,-0.08067837127141197,-0.044739337827678465,-0.031124996890565703,0.018723307013746394,-0.07674639922972841,0.09020116396395408,-0.06916514567626207,0.04520156293702585,-0.06691453483063603,-0.10630164180067123
APOD,0.023952289507735952,0.01912515863979444,0.007046802129410064,-0.07484288930018232,-0.03458971799357479,-0.035164453119081895,-0.039906998588564585,0.01730428122021975,0.05610568369855678,0.10926177862938649,0.07344316680406791,0.012425962923844958,-0.06905011875312102,0.09763341569219916,0.01862301743012826,0.02398624603855625,0.03967729093369527,0.030528637196120957,0.0013753877026046741
B2M,-0.00730864816233115,-0.0405262222279617,-0.0677610339926492,0.03685478588242668,-0.05372086457619786,0.00896717279104376,-0.03631477609797969,-0.013307425548686797,-0.0828159446642082,-0.19808037636462705,0.049680713855206414,-0.043818529243817114,0.07079222379663287,-0.09114229558405722,0.0353137123278499,0.004108146164167169,0.11988507499256656,-0.07293007759198068,-0.02288128198307436
OMG,-0.030677867366869654,0.028976252416086427,-0.02273808076034663,0.0350758722516724,-0.03678871018765803,-0.027757458275667543,0.028718107001327438,0.04184375401653571,0.028783563000557295,0.134101339654915,0.008382908287908998,-0.005442421514874977,-0.01062574215383817,-0.012081585490175345,0.011440625345750034,0.10649547596929268,-0.03427284544722269,0.03372555131540776,0.05119072736512453
CXCL3,-0.01464920054106483,-0.04735616145490893,0.03422518713283986,-0.021345429299395435,,-0.0160387178425472,-0.018811987000422536,0.004156188407140164,0.041129291022492014,-0.02029954433327891,-0.02409167404243867,-0.04267444338562839,0.019589690835053578,-0.03492810471849922,0.025779609544196867,0.10056272842141224,0.09639554524297708,0.07938467273596873,
CXCL10,-0.07572733269432388,-0.026073911299927876,-0.036366409897476734,0.07637465611103948,0.039001717577289374,0.027795293125437007,-0.0030186433486183565,0.022664045275832555,-0.09082400516926042,-0.032258432550988224,-0.06083383306537207,-0.023674179998746693,-0.024862303163505718,0.011920114372912608,0.022932794706224512,,0.09874770547728579,-0.002718218028676307,
RSPO3,,-0.025111396917792742,,0.026732186711928306,0.039822492364378494,-0.01592427644945971,0.03988885058842773,0.043665548222719765,0.09217449804658001,-0.0048783156358278785,,0.023637116950538037,-0.024229551049056733,,0.06723270682210758,-0.022501044339907468,0.05279125252403669,0.02090728480732543,0.06158423728425618
CORT,-0.018190917560508012,0.11790101554915094,-0.01652855136137691,0.08877857243080214,0.00954110845891227,-0.03815997991410629,0.03684245122355806,0.040221235553175305,0.05312517814606733,-0.002573636985091006,,0.04213548519594027,-0.0193971017560902,,0.06364715382992309,0.072006552741215,,,0.019984806421599065
NCAN,0.027588542374646845,-0.0030609303991362686,0.04116448409921477,0.10523473297217935,-0.0886707920867322,-0.07390755294603998,-0.05419163887953269,-0.02922793828299397,0.04759698990779273,-0.2060654451818915,0.0178003446270523,-0.006176748459543864,-0.056973611544826,-0.023241440040372117,-0.06297332238652169,0.06844934045082203,-0.07788950572369782,0.06481039910973481,0.14917779116441318
PRG4,,-0.002411264478337237,,0.07794066552147845,,-0.03227482996581762,0.027156102861906933,,,-0.02480107407860294,,-0.007314618539276259,-0.014217636866406062,,-0.037572743333021075,,0.023780892750487996,-0.021203900476741214,
ZG16B,,-0.025635028052715312,0.045020193312622636,,,0.07027481105793382,-0.014094158425938098,,,,,,,,,,0.019771571457964217,0.06274726643051086,
TGM2,-0.012170956243213314,0.033612888357430565,0.015595936340031391,-0.027504627788659166,0.05381681504308993,0.06905387758301365,0.013469836450076265,0.09639340742698291,0.09273388720320985,0.13322638405372222,0.09305341290376837,-0.056696474651186525,0.016412810929712057,0.037584950731346795,-0.04219386864945513,0.08912410905261375,0.09555004424996386,0.09434199490872461,0.14253717689323012
VEGFC,-0.018190918731763712,0.11869099620466354,-0.029970705413904352,0.007975255210846974,0.02785752983921301,0.011919549418096744,0.01409923124860822,-0.015691302880923207,0.05075124785215222,0.026842405304222036,0.10272150766971953,0.00034235371307727496,0.027366969462608852,-0.03520259496935087,-0.02291502054506796,,0.057232742427331215,-0.004777474179869009,
WNT6,,0.005791752142327099,-0.028070982320359043,-0.03519839351431163,-0.023730019486586592,-0.006244083960677024,0.024728872646710046,,,-0.022089712913614376,,0.08950963232857831,-0.013553747870196897,,0.0020190445721203617,,0.04738450075847067,0.05455057327958975,
