,ZH881T1,ZH916T1,ZH916bulk
LAMC3,0.051067903251955815,-0.029887230040322843,-0.020227812913777392
CCL7,,0.05754293942606522,0.0183032000993096
NGF,-0.015866069186370367,-0.050913207140881954,-0.020417961529719576
TNFSF15,0.1007107878550319,-0.044930815705964765,0.039326500404420935
HMGB1,0.010652520855834336,0.03191577515162462,0.05363274948087604
ITGB3BP,-0.001610315632738319,0.06361387745074451,-0.02451083409239358
AANAT,,-0.017992264069780255,-0.018983006448916147
RELN,-0.01574992137394115,,0.012636614063257114
IL15,-0.005779748962622402,0.003009746659370167,-0.025712961061238708
BSG,0.03769755396499426,0.02679278716164862,0.07149189440194045
ADAMTS3,0.0010827424947688555,0.022335176143740535,0.004348314593855749
CD34,0.024931864165108907,-0.0426223707368978,-0.009931011715343557
PLAT,0.07056713596059336,-0.08118154288421241,-0.03821948598403807
NTF3,0.00913042826987217,,
LTA,,-0.0064101620723957245,
CKLF,0.058046936027902125,-0.001777987543922507,0.05281567415518813
CD24,0.0036748713100792072,0.04101574516162718,-0.02096241884575825
HSP90AA1,-0.014622071656851374,0.03572513819865573,-0.003958474745613504
BMP4,0.015344958574857617,0.00627348744366982,-0.0012197295775188376
SCGB3A1,-0.027078271055751366,-0.03565546358805902,-0.03814646151289558
IGFBP4,0.023754051798815585,-0.046819901997203414,-0.03282799797271237
RSPO4,0.0018629462435255089,-0.03193688662397342,-0.02393681919805912
LEFTY2,-0.024799841127731946,0.027017813932357568,-0.010966977487176541
PF4,,-0.006997195699118085,-0.018751064935308436
ANGPTL2,0.03364803467776773,-0.005349564656235778,0.016829476078580683
LRIG2,-0.009474794137912955,-0.01369792872237471,0.01733292561458673
ICOSLG,-0.048094320824885316,0.01088541149580737,-0.016827210558485472
WIF1,-0.01695218709465852,,-0.03440780352713392
NPPC,-0.03369469826386666,,-0.02150218920098246
LYZ,-0.039981363980921523,0.021252515822123955,-0.01664411171606067
EREG,0.15909777019918905,-0.03657006325228993,-0.021588030420821303
SPTAN1,-0.01265759715401411,0.041520514451770074,0.04926301888768879
PTH2,0.02240353924847357,,
LIPC,,-0.030616761376918336,-0.02924116334726147
COL8A1,-0.002232347566649837,-0.06688770667278159,-0.07166884786832893
GSTM2,-0.038715886069786584,-0.024179085337778048,-0.044947884841912644
SPX,-0.04487795839881077,0.0760697398164874,0.05375892950081771
MFGE8,0.013355866515707533,-0.021481719766314203,-0.09822407845450541
TGFA,-0.0409290288446515,0.028329017429784772,0.014635907696480937
SLIT2,0.0016799703061346697,-0.0015415973901407869,-0.03313304249189364
PLTP,-0.05219550510960183,0.03133776851501478,-0.016155453106754702
APOD,0.029512235412046627,0.007484459276135288,-0.002631122009601379
B2M,-0.027402397916866075,-0.09902807286200552,-0.0341832203267922
OMG,0.0037889409690442656,0.1061927411041996,0.07765599285028564
CXCL3,-0.05115576212996312,-0.012464042541404098,-0.05522221628019899
CXCL10,-0.02491790218978358,-0.034684134261817004,0.020284054863063204
RSPO3,0.0154236594852673,0.07775802948417497,-0.017091647655272903
CORT,-0.03032901881042391,,
NCAN,0.03160995984194729,0.0765085308270023,0.0626957124539588
PRG4,-0.04348607868972426,-0.03909176473096023,-0.026098927796169163
ZG16B,,-0.021517626707138554,-0.01599658149550681
TGM2,0.04424605605170285,-0.02321752193341398,-0.06872618793715785
VEGFC,-0.031123793861745942,-0.05726945849137199,0.029553374741742303
WNT6,-0.008859183877798328,-0.00953732934657405,0.04504520983878497
NRG4,-0.024081194560796403,-0.01725700586661767,-0.024857483839030022
PMCH,0.09080701524115772,-0.025673891636694313,-0.03183358547922849
COL9A1,0.026775763655152808,0.08685512270710477,0.006163195905130164
GDF11,-0.01614747569852127,0.023327693132139074,-0.04172492387687667
RAET1E,,-0.018930812821345438,
IL24,,,-0.027789840005372823
SORBS1,0.04092789152067697,0.04853474265133311,0.0530644301151642
DLL1,0.03211289290684135,0.04945294265563685,-0.03613183344611619
TLN1,-0.013253073338776103,-0.06234811780463509,0.02589184971522229
COL2A1,-0.029208766817210546,0.04317923102128148,-0.022395258726343136
SHH,-0.008951458868248344,-0.0267145480936206,0.049208840719285614
PON2,-0.06355804857356265,0.06234757375065784,0.12398275760121615
ICAM5,-0.0028267608824269243,0.011863299310711499,0.0164585444011261
HPX,-0.018763100747101323,-0.03982468296581865,-0.039669663991016894
SFRP2,-0.009551870706283066,0.02556639289413043,-0.001340499612780187
CFC1,,,0.06944123735480542
CD70,0.006368395968024296,-0.009669993963667162,0.04641010781145384
HP,0.007763977229241813,-0.02581459330372815,-0.0643712596911518
CXCL2,-0.01800751327737965,-0.017699801333933996,-0.01311879779516146
NPPB,-0.02072261209997801,-0.017505310535136608,
CCK,0.011600510255764878,-0.02270911341730546,0.012018995021187926
SEMA6A,0.015106782398552955,0.03388044866409072,0.013199423640060205
IRAK4,-0.024419568880602663,0.040023136013513164,-0.0018611059468090223
GSTP1,0.02125101789263329,0.02862208428438353,-0.03812624790278981
VCAM1,-0.03524407438614236,0.08315249166017029,0.06292741903751185
NXPH3,-0.010547071581034777,0.08112602652932271,0.033767028433998536
MTMR4,0.02414882340870787,0.06952529464602354,-0.0478889832242835
LAMC2,-0.013458103949857475,0.017145515050915012,-0.02393683237521368
IL10,-0.00974507289779943,-0.023747266731247392,0.012070403098605968
SEMA4D,0.01989625634446247,-0.01678599380386756,0.05430376883011518
TRH,-0.003927813491924114,-0.019607121731281568,0.05365362412841624
SEMA6D,0.003421350340009623,0.04267837875542153,0.06017123360287559
CEL,0.08951061596763499,0.08174180266604415,0.015248510158278472
PDCD1LG2,0.0027020953377073155,-0.03486332323237222,0.014862897145823133
SPINT1,0.04734187358322126,0.02615919986061346,0.05173201321933756
CTHRC1,0.02301029083907783,-0.07667976278050834,0.04835251471407356
PODXL,0.00507859429450285,-0.06659422044848085,-0.06321457728533024
JAM3,0.0025833623328620748,0.005047645230931012,-0.00048186973446501176
TGFB2,0.027393858706192625,-0.008734292390092827,0.034588489278593926
COL18A1,0.035558149182850586,-0.08985236056587444,-0.01444481763079146
NODAL,0.3219609316534802,-0.026834129150858657,0.1394404516661382
INHBB,-0.061647934323715556,0.027974551619492846,-0.0008664664989419157
LCN1,,0.06721464447418604,-0.01678964566949483
ARF4,-0.061324388456386374,-0.05796864075227174,-0.012842904630147497
CXCL14,-0.059954821617842234,-0.004941874819707735,0.01305994326294125
LIF,0.044245378994195186,-0.013578935803398301,-0.006216437114332433
IL17B,-0.0191470270490211,-0.03349190944489777,-0.018983002636608997
MMP1,-0.013864956474444716,-0.037589112471784744,-0.02929621289300798
MATN1,0.017809160520322033,-0.023846449818502362,-0.0172994009214819
ADAM28,0.010060998306198289,0.03950963770335286,0.0036610335802949564
TCN2,-0.005181610283081314,0.020576687988980918,0.0007938564781135734
THPO,-0.0171175215466381,0.038036935147053516,-0.006396093952817885
CUBN,0.008741048334808928,-0.013286956101726042,0.04832148472881356
TIMP3,-0.03281232880863121,-0.028601414409806705,0.0035414245904324916
PIGF,0.03012781174521958,-0.010617588729045998,-0.05980660536457921
CRH,-0.045379945742669535,-0.0294020729188462,-0.022756029042085985
BDNF,0.0865369689580308,-0.08880107032661852,-0.0532348747237307
CCL5,-0.0008987544446086396,-0.0721526510422915,-0.03529049628991115
GAD1,0.00892815087188191,0.09640974410798706,-0.006010163924475295
COL14A1,-0.008235942647994597,-0.03050273233193282,0.015286591272141737
HLA-A,-0.002977212702715196,-0.02213693840141271,-0.04411760435790676
FGF18,-0.00796983596065345,-0.019607123304345556,-0.023748954575315867
ADM,0.003661930168765302,0.0013029914550023172,-0.07763789290548533
CCL15,,-0.01700525651969425,
GNAI2,0.011081876079589296,-0.0007527975748835275,-0.046056333624095926
HDC,,0.1623577973573456,-0.017299393086746953
COL11A1,0.044291652195619646,-0.035925646873302165,-0.0030619120542914936
NUCB2,0.011344215203962695,0.03978932434494153,-0.10191252871106009
FGF16,,,-0.017046302979944004
CXCL1,0.0016110096473760595,-0.04277875604669468,0.0009809465013283342
VCAN,0.052422983232104314,0.011405493569544673,-0.02542510099797493
MMP7,0.00821978185727753,-0.06466713653608164,-0.021154142703829405
PTPN6,0.002488112919262569,-0.002914573548615698,-0.061976041438495146
PTGS2,0.019042710996267774,0.006013620750339268,-0.0020451442839097026
XCL1,,,-0.03078740460923471
CD58,0.05073033878597991,-0.02718763966838241,0.018322007518761712
TNFSF14,-0.020020269500338694,0.003924072823690611,0.05209166545241716
CNTN4,0.027657769940170964,0.028472867936365585,0.011172499293085983
INSL3,-0.020020267566058302,-0.0232840534048001,
BTLA,,-0.022514515424424588,
MFNG,0.008281747739237582,-0.014578721470613353,0.016628187276675643
ICAM1,-0.016245516785874443,0.0038562996510757143,-0.04111685186690187
PROS1,-0.037485968373897324,-0.042610660277014545,-0.05898534887319234
CLCF1,0.025140449051659138,-0.01346128932225108,-0.032610403694281705
PSAP,-0.025632578154122284,0.0023256805126988405,-0.05842440643077064
EFEMP1,-0.048074919449825886,-0.09033350743722166,0.004844240409046972
C1QTNF1,0.00027766338060609714,-0.030701968443688676,-0.040930033657595045
ALB,-0.03351343122709864,-0.010335276094759305,-0.02449283493395145
CCL13,0.09615272600048456,,
EFNA3,0.05876535849244435,0.022630165656949277,0.051426662069763304
DRAXIN,-0.0010483666180612962,-0.07830158628522867,0.042815615573414005
RAET1L,-0.024322758401558234,,
NPTX2,-0.021014193341863954,-0.0004209826747380636,-0.001036437342657983
FGF11,-0.05663853200046893,0.008001709014392424,-0.0023646849798285986
CD59,-0.00206367401206971,-0.014485218411015566,-0.03234332504561553
COL9A2,0.02900992532511999,0.060099014813947686,0.05337113275604629
DLL3,0.0007808654744027377,0.13171984922115504,0.0248015396335268
FGF5,,-0.029785803550049908,-0.029241154539899436
LIN7C,0.05003084333729903,0.015121249949649569,0.12413608128855584
GDF7,-0.016275308958555366,-0.03321358844594872,-0.0264444284765137
PSPN,-0.051805277675530975,0.008058594807164575,-0.022658537585294132
ANGPT1,-0.03310502316400909,0.01074079305986271,0.02271047702459125
PNOC,-0.019295043506243382,-0.024031304663372135,-0.025445441515330795
L1CAM,0.09368106614315927,0.028886776345965322,0.02526774962881014
APOA1,-0.045183867512952,-0.014457380990852593,-0.06429742226233073
PSEN1,-0.01898792170731449,-0.0275803623103837,-0.0020945439308718357
CALM2,0.01244733346425612,0.039512436301372675,0.1100796748991671
CLEC2B,0.01567638589477164,0.025816172968452872,-0.05002868005294998
NTNG1,0.03037391102105732,0.02137779038905769,-0.030233904131278792
LRIG1,-0.03283130579289831,0.07107540930623486,0.010183238743110057
CPAMD8,,-0.024397214660361398,-0.018751081790189104
GHRL,-0.0176049065109023,-0.03349190523911145,-0.016529273703883546
NPY,-0.019441395669540073,-0.029402064699176358,-0.00157451086972553
MMP2,0.043750390227403506,-0.04071361550291654,0.012443004252059102
PPY,0.02876236752260849,-0.046581568651836824,-0.03356673468369614
ALKAL2,0.11178594063407782,-0.015360558427251626,-0.01964032474698918
CSF1,-0.05249101334646972,0.01562591031018858,0.07250145528764386
SEMA4C,0.02325431487840297,-0.05233280308998054,-0.04396725522129954
BMP8A,,-0.02089869129291632,
ICAM2,0.04135970963067207,-0.06465752246632761,-0.04518766164167774
SYTL3,-0.031168049471390354,-0.005414560529383128,-0.059396157051831655
IL1A,-0.025959951608329205,0.0731690918680491,-0.02971188890527751
HLA-G,-0.0033626740768395703,,
PGF,0.026769435451844393,-0.06612456261676113,-0.06398875679925817
LGALS8,0.00483044349019831,-5.082198789010923e-08,-0.039374135332416314
DKK3,-0.022098649091974246,0.0040049548958947375,0.020727836158562864
COL16A1,0.01682970877287722,0.0006746809688034479,0.08184245443640312
TPH1,-0.037133138867574786,0.016457997826373298,-0.009437742194619677
TNC,-0.00689370682645638,-0.06871634939100606,-0.04583778956960273
TNFSF9,0.005525596752600133,0.12143540990280262,-0.04688337568607376
C4A,-0.016446958883750636,0.030782248623708847,
CNTN2,0.020903537888742264,0.012725617339196754,0.0022635261476059688
F7,0.0746625750611325,,-0.023177396730607334
LUM,0.014116932774399224,-0.0935542443921683,-0.03868273483831935
BTC,-0.015749932130415752,-0.007330063236556123,-0.02342560049495981
APOC1,-0.06350343954285591,0.09551986105873626,-0.027964726807475093
PKM,0.0008489713580546005,-0.06113401866996165,0.019254739590849234
TNF,,-0.0454091028970081,0.09236026610834942
GNAS,-0.006440027358732029,0.03779570986461154,-0.002720416159596808
BMP8B,-0.029042152556086144,-0.03454039149615513,-0.01794771434885178
LIPH,-0.025845912982201017,-0.03741602478029988,-0.028764120781014264
CCL28,,-0.01622787897859194,-0.02729187168137513
PTPN11,-0.014745461429602846,-0.046351059495021114,-0.019334157644439846
ADAM12,0.05726202011247692,-0.058751416583657796,-0.04800507095873176
EPO,-0.015571111568341069,-0.017257000628435954,
EDN3,0.0023092922548919787,0.05932484334989468,0.0458463545347153
CCL22,-0.013662972548889533,-0.010699869948719472,
CCL2,0.024262514862293937,-0.0623599206387954,-0.03678650190767867
DSCAM,0.017794141251787743,0.03503996941185482,-0.005392628637855252
ANG,-0.03398755816345931,-0.0011201347787239708,-0.009974793980153775
FBLN2,0.023625774657841592,0.005735672350322867,-0.08870560446780264
VTN,-0.020162487848307986,-0.013038345289308457,0.007440174758651744
VEGFA,0.028753168076150932,0.0248751237018786,-0.05199597956959978
F10,-0.026968161329434935,0.023516897112429932,-0.023748963124049997
SERPINA1,-0.015848493048520373,-0.0030415555205889227,-0.06823710871268875
VWF,0.029454802919228876,-0.02553378747619192,-0.028235119569436452
GDNF,0.046214764547450056,,
VASP,0.024629686922963807,-0.10235618543830413,-0.052367067098029796
ADAM15,-0.02228202434672426,-0.025456749462985654,-0.0354999754996656
WNT2,0.06150256559903585,-0.041966680176522164,0.14274385256628636
CALCB,0.008459892578778203,,0.00830626670143986
OLFM2,-3.875121189603342e-05,0.06462585276051906,0.02089292148155456
MFAP2,0.02794123699150201,-0.028954682255217454,-0.010986304071589683
HLA-C,-0.026293936222420874,-0.0005611653397809297,-0.10600363281074884
THBS1,0.01957963883403251,-0.04618405280401322,-0.0303170343227472
HSPA4,-0.005434182810351167,0.10138166751982491,0.049858004526696004
LMAN1,0.027668194523676106,0.034758202634396856,-0.06864895600139191
LYPD3,0.03595617610249519,-0.03578722238867128,0.05519649142276866
APOE,-0.050263339603613545,0.06299031569261525,0.01399716140907891
SOSTDC1,-0.014141472331097367,-0.0005041188950056994,0.02414310878587661
ANXA1,-0.01161635567198218,-0.04035592684294229,-0.047075241362241255
WNT2B,-0.03512079070296544,0.07134912553918572,0.06653172935466048
AMH,-0.03164216369036116,0.047785233509897704,0.17084422140205033
GDF10,-0.03369907525782421,-0.008205879892135988,-0.01147781867001999
EFNB3,0.039060530929633935,0.0697924903457523,0.017124222081904405
LTB,-0.03323352746312509,-0.023565116774941598,0.05293842277666834
ANGPT2,0.01303543663975255,-0.033441374113398044,-0.002472923319909428
NRTN,-0.013864957572464517,,
ADAM17,-0.024759565929825793,0.08453195448241128,-0.007630236653915985
LRPAP1,-0.02357336346876843,0.03530187772694496,-0.023748904638298863
NID1,0.03092378026238434,-0.0632008200023065,-0.03225701794637857
MST1,-0.00027619234740988116,-0.04463363017239503,0.04484352519413279
DCN,0.06413614113150876,-0.03900640094648953,-0.049959256626250545
IGFL2,,-0.02436163489927905,
COL7A1,-0.031332873374214684,-0.029549390485413277,-0.017301323427936253
CALR,0.02120928258259818,-0.10526390352629524,-0.02513122196543705
PIGA,-0.021518815941150203,0.002035919793744506,-0.024384527545904408
CD200,0.021167028017052322,0.0032292825572461862,0.01918510649319991
GRP,0.104691880195269,0.020539148397787095,-0.026955596163472286
CDH1,-0.03077985140160052,-0.00925564943179914,-0.039040052058798215
LPL,0.02793730653007371,0.052833685073120355,-0.021964407847632445
SEMA5A,0.020763364635935495,0.039869474861558014,-0.013925622025210024
SEMA7A,0.000796571585359083,-0.008300726182474611,-0.03498435606982272
SEMA4G,0.03134034763560748,-0.01208580442034226,0.06357760004348885
SEMA3B,0.013923505895975673,-0.03180524749173714,-0.016684656706373625
RPH3A,0.02276060460682804,-0.0189841791094373,0.03510904322259105
JAG2,0.12610358677125108,-0.019756536204254348,0.0520182321317374
CGN,0.022588449889989204,-0.003490217432615355,-0.04494788238179248
GDF15,-0.012438406684832528,-0.043051922042108316,-0.04457618022100645
SEMA4F,0.022834512409591872,0.027320591863537323,-0.0937342032651937
NXPH1,0.0009657910184594732,0.09052096052433517,-0.06969426591284382
ARF1,0.01584286666200039,-0.04066587984381827,0.06260571001753923
DSC3,,-0.01725700586661767,
EBI3,0.04310558590695387,-0.029060222571069032,-0.004650819678058369
TIMP1,0.030683221620855405,-0.09403252569086686,-0.06505675081787857
SEMA3C,0.03029885201238838,-0.03013099470431086,0.04177722738673231
GNRH2,,0.02543641316707028,
GAS6,-0.008489704157780293,0.061204371103840985,-0.054592557174418
MEPE,-0.0234679750040765,-0.02384645310742194,-0.001924400019006272
SERPINE1,0.05676134300744881,-0.06838047511901676,-0.059196539291929175
RSPO2,-0.03161264888410815,0.002344266576110481,0.08612362029810952
SHBG,0.09299517849436276,-0.03618029512593384,0.03322868064781576
LGALS3BP,-0.01680431063415145,-0.04055992844450641,-0.008221814006392013
LAMB1,0.031144013360801106,-0.058147417181041834,-0.05953883770522397
SPTBN2,0.01547290105963149,0.0960602868645622,0.018824700599321606
COL1A2,0.07413072012856611,-0.09739883440939531,-0.04155651302372497
DEFB1,,-0.03695664356324219,0.06653279745969949
WNT11,0.04692969796562456,-0.022902207156209036,-0.020105759749261036
LGALS1,-0.007970381158726648,-0.05180117542262576,-0.08266773176071236
BCAN,0.024850136522986815,0.07774375193640072,0.07210815282287523
ANOS1,0.034652871092711375,0.02166403089732879,-0.0012366389179751436
EDA,0.029957005663249395,-0.02038683607972205,-0.035641033607405684
FGF22,-0.02334367783774376,0.03401655755353394,-0.027954191336190946
SHANK1,0.04203213683898852,0.09734523619899939,-0.030330253520793785
RAET1G,,0.018524683984313662,0.008583249043713206
TGFB1,-0.03061898259306482,-0.048105864242456664,0.01121930330554499
MSTN,-0.023591716564476936,0.021675708219512403,-0.004779094184594083
WNT4,0.008693758626180017,0.016588440613885817,-0.026352394299074957
TNFSF4,0.05797768425315276,0.023652444878900326,-0.019562001307127614
NTN1,-0.00017412814218790474,-0.01712526202463288,0.039303678706650504
CXCL12,0.03823855894827387,-0.04424983762921118,-0.026255905802000667
GNRH1,-0.021936170068752127,-0.05304624426135129,-0.025395932662957473
FGF8,0.0634975669762911,,
RIMS1,-0.013281538631786695,0.0357090344598469,0.01877854643880866
FGF14,0.06698727474440004,-0.024580287689498055,0.08228823854606782
IGF1,-0.009123559564491535,-0.0034465536369468414,-0.045287137689732984
TNFSF10,0.07699078255507487,-0.023562498013148872,-0.017086939758266858
GDF5,-0.04744213327137517,0.04590368051705237,0.009681363452579455
CHAD,-0.021671687877924978,,
RGMA,0.02419446760639569,0.04934089650369869,0.02858082229549302
WNT16,-0.013864955742431656,-0.04042792068859215,-0.028117726330245518
CX3CL1,0.012108184417045361,-0.010824093200012933,0.016824663094318643
FGF1,-0.08244053635130001,-0.0025768555410830797,0.0018578455053572306
ALOX5AP,0.013644164211136523,-0.005692590941633389,-0.05200624234292084
IL1RN,-0.038631801125758834,0.052334059206716924,0.020676261321510684
PCSK9,-0.013458105455955516,,
NPW,-0.029775816759753184,-0.011504010129662501,-0.02198450999863177
CXCL9,,-0.027859648175140302,-0.007968171587978709
ANGPTL4,0.012244249346835483,-0.12162431060013018,-0.04959297140099885
UCN2,0.009140005422596027,,
OBP2A,,-0.01938412843223787,
COL4A3,0.013638720237615976,0.10720603552081398,-0.022195897883569154
NRG3,0.03409582954331668,0.063876117638538,-0.03451221096295492
IL23A,,0.03226144733981783,-0.02485748315438046
COLQ,0.043847777000042054,0.10752070630051534,-0.018787027623693886
SCGB1A1,0.008318913077105075,,
TNFSF12,0.022863049996538064,-0.031544067314750304,0.0342705009643054
DKK2,0.0630434338161257,0.05988777838627743,-0.03138861140882089
FYN,-0.022112269785532976,0.021697696758129367,-0.0100149979848083
ACE,0.02909025987863184,-0.03347375759247689,0.0020414954811075092
IL18,-0.04472558550208835,-0.014401679842739911,-0.027393477529506657
PPBP,,,-0.020752739170243558
CCL27,-0.026146722604666498,0.03758342815183928,-0.00942810574933612
SERPING1,0.012330522505643024,-0.11303951948925343,0.006261964420214259
AZGP1,0.035204144669148146,-0.0373423798226304,-0.02031171234042715
INHA,-0.008947099280431582,-0.026138375770824313,-0.033424970153876375
SEMA3G,-0.005537688525876208,0.031170471509459736,0.003104022792667011
OXT,-0.013039184100757528,,
COL6A1,0.06651785588692237,-0.11385478417414285,-0.016132869297697167
FGF17,0.05094913832128122,-0.018467129155916695,-0.03153748387382884
TNFSF8,-0.013864957572464517,0.01874059102489927,-0.023369272281962897
FGF20,-0.02805320384381805,-0.005584710077546121,-0.017299405076269904
ICAM3,0.01587630741213884,-0.07279870974715683,-0.04034162253042694
LAMA4,0.03264107300424476,-0.027039138251958864,-0.02366949266230895
DLL4,-0.005423423056032263,-0.04956967295267939,-0.016514596583137666
SEMA3A,-0.027136239211014067,-0.015767347707428225,-0.11940235772669879
RLN2,0.08381275744658913,-0.021313138911243527,0.054241418931872246
C5,0.03775166444901859,0.0017753834976435153,-0.03300997502837188
COMP,,0.03586567196231654,
C1QA,0.014009373020452439,-0.00407145555855074,0.04502372321829295
UTS2B,,-0.003731233925678512,
COL9A3,0.058836851401751905,0.034431423473966806,0.04086385412480429
DLK1,,,0.005985584928826906
HGF,-0.016172173460193714,-0.04596197348966024,0.016481314905990363
P4HB,0.023669142818801493,-0.08776101955545866,-0.07647411241798856
ADCYAP1,0.014372298643073178,-0.007359636115992516,-0.04188185645903531
GREM1,-0.05137432074546527,-0.05725993318260238,0.06787439526648253
EGF,0.01999669106655818,0.10957839182897233,-0.03181068060847813
VEGFB,-0.006829508186716199,0.08013785478513699,0.04587110632261841
FARP2,0.005930380805941285,0.006837289555809595,0.002568504124741463
IHH,-0.015022729687447393,,
LAMA2,0.08136549954770651,-0.03631177759140783,-0.01685706031158084
SERPINC1,-0.014835701704832166,,
NRG1,0.0012206739559926724,0.03201192917212518,-0.0017641497652677687
SPINK1,-0.018236062844321083,-0.029709647089488016,0.014208873970493585
EFEMP2,0.030374080123138615,-0.04007597641928859,-0.0067000520741513254
SELPLG,-0.01672959689476775,-0.005113980894348007,-0.0019206657361057961
GDF6,-0.03613655614413999,,
HLA-E,-0.05639285278942272,-0.026937883018237244,-0.03010968575116348
PTN,0.03557842141911196,-0.01582966785691317,0.03496207074719402
CD274,-0.03795470180739438,-0.023302982984200887,-0.05002008980213595
CD14,-0.07141890012499312,0.0070294691656554685,-0.01718988230702079
SFTPD,-0.030685050558658472,0.040650660533855645,-0.012117160227976076
SLIT1,0.01477093817612701,0.027273279387494895,0.019959278773890886
CNTF,-0.015207592224618198,,
BST1,0.006087927178222841,-0.05165399108906872,0.02405440763371736
AGTRAP,-0.00475239427563606,0.04209464731407485,-0.06488966759146557
LAMC1,0.048886257285108564,-0.07770852166982099,-0.06588748403317324
COL6A3,0.027535479815769818,-0.061933341841487355,-0.019252489271380718
FN1,0.057932981727747405,-0.0958568890158947,-0.07120028506486699
MIF,-0.00690704549363822,0.08418420908804058,-0.04472854872153664
JAG1,0.005683311209679424,-0.09231056583413896,-0.060602573111685674
NID2,0.017647883647972765,-0.05978278268240325,-0.06318439357880994
EFNB1,0.04736253996712801,0.018751867157154288,-0.007731690648323647
COL4A2,0.028824001354284867,-0.0900604674526327,-0.02645915411843643
SPP1,-0.04522488901087524,-0.03633374833287975,-0.04600761049647853
PODXL2,0.02698014275552819,0.01405905998756714,0.005500954633531321
FGF9,0.0027699695330681367,-0.001241989557212045,0.021135201223248773
ITIH2,0.08353526617048819,-0.0147461819403303,-0.04993651315753302
ADAM10,0.017049852174726567,-0.11619768120716553,0.03632659644560096
CFH,0.004906663482027446,-0.033085523246561874,-0.03378990610667778
COL4A5,0.0030359338599199774,0.017706465392946787,0.01609377162436082
LTBP3,0.014224151920200361,-0.017096588365447855,-0.02286612072655476
GNB3,0.0637074971399237,-0.028010689708411425,-0.014735294557829633
COL6A2,0.036822983473774384,-0.09985784486577653,-0.044275982906972655
GDF9,-0.03388396660110218,0.012070539405411796,0.0010603661932998495
NCAM1,0.04311658743140924,0.02946408047305008,-0.03436084584092808
APOC2,0.008295527731409394,0.0387764317240457,-0.010175498436879671
BST2,-0.04962021353087145,-0.01084115157954278,-0.06848032467832127
COL5A1,0.02951195140473266,-0.08287680407708432,-0.056408325358486486
CALM3,0.11801860147978585,0.0290248467884932,0.06848057119476603
THBS2,0.02663652574929027,-0.0227993078688057,0.013939837189935899
SERPINE2,0.0009566938023148321,-0.001794236056766651,0.012114586535468378
EFNB2,-0.03485372246236283,-0.006250938801687286,-0.0036231234734055416
PROK1,-0.014260760153137488,,-0.02317736679905731
MMP9,0.08011511000557484,-0.08488508485325125,-0.0019356277838812753
DMP1,,,-0.019663694927819875
NPPA,-0.005060291413719605,0.10326698399284383,0.024799133136366384
APOB,,0.10049510132817312,0.02240064601384468
C4B,-0.017604909437713093,-0.019384133852272705,
NTNG2,-0.016765870144032954,-0.03576067238043067,0.04731492842538296
LAMA1,0.08436973445792217,0.03201801768191234,0.11005902078181087
UCN,-0.009065215905127313,-0.02423363391198511,0.0029729422440343428
ARTN,0.05650300298036575,0.03695424345095299,-0.03342497552427739
PDGFD,0.015721779926582035,0.057884369780680726,-0.02578429276812487
EDN1,0.010566377214953827,-0.03209765033309311,-0.011190793132329822
ARPC5,0.034562756287536626,-0.0698822793771351,-0.023184371660890185
