,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
ICAM1,-0.02534210842503775,-0.002794106293977997,0.010334052219869414,0.005906738433026479,-0.060906327948235015,-0.046626255026356464,-0.1089323509344052,-0.018828294202588126,-0.017987878696526318,0.06303002428759788,-0.006939599471039828,-0.016786366648471693,0.03221276705175019,-0.06097635932656952,0.029315668946649158,0.010500400733340378,-0.02467794565755164,0.007887857697743108,-4.56751772793246e-05
PROS1,0.03958175053163139,-0.032265509255081294,0.04584801215329081,-0.019452034626869626,-0.05246196001505988,-0.03495599890817803,-0.1215897967038379,-0.046093096838209544,-0.0369536027849557,0.035658794188837634,0.021715223552486188,0.002526613967944974,0.006217083173235719,0.014260438557306077,-0.032487830620112554,-0.019499091491558748,0.07154020672541796,0.0012420798936917262,0.029883267909329034
CLCF1,-0.030710234596956834,0.01444191271831423,-0.02881717387257755,0.0036493530891116162,-0.059599917221914905,-0.03581086536367177,-0.052316124029351284,-0.05119847702040112,-0.009573488243863358,0.03152223499872671,-0.051502147178702405,0.057161757512545444,-0.06734091961269405,-0.003557124848409199,-0.05991636066063279,-0.06313723267590908,-0.013778369329850668,-0.016895428116636496,
PSAP,-0.03732011619199573,-0.06381797572244503,0.04076305178448036,-0.030237810413535803,-0.03867574401029151,0.021169458276316083,0.06627906496765583,0.030608975585304427,0.0012690679906540122,0.07023734769450014,0.16250435306268085,0.05038158611661301,0.005126006992174448,-0.0387064999008055,0.02658872134486676,0.030269247505943803,-0.025337878693799856,0.12356600956925574,0.04098839629265627
EFEMP1,0.0015146374638698354,0.003894340131480779,0.06830722164677545,0.030721787691710405,-0.07005026388210482,-0.058497306101365464,-0.13437432230107155,-0.01525227770438057,-0.06292827299969872,0.10329620960119806,-0.1061978080273951,0.009624115450728193,-0.08569887796095656,0.057223663734165875,0.03497430412242727,-0.04450287216364869,-0.05761296475256333,-0.04802355504814737,0.07337142899209616
C1QTNF1,0.03419655355834842,-0.011077513447188695,0.0044972845822423045,-0.04086814798526266,0.008350205729811112,-0.01410464275418039,-0.1133578090148019,-0.01232450238148433,-0.018052068213651542,0.0022175691630061697,-0.052844408605396895,0.05618948713769259,0.053463501785426845,0.01413690304983438,-0.0004503007249856429,-0.06699635404909406,0.0813657236954977,-0.07363038782557137,0.07201283129258781
ALB,0.058008609331916226,0.0004910400626066736,,0.039409944465491405,-0.029167765753516886,0.016152489742126953,-0.023866459638772288,-0.019919670681194282,0.015236762834915036,0.06286159030065447,-0.037415293482231556,-0.004196949938353952,-0.03582680989342676,0.0036560466548683952,-0.048729234717099765,0.03230367663397258,0.13620851075792012,0.09876521745856921,0.029005225069424528
CCL13,,,,,,,,,,,,,,,,-0.026555639225246473,,,
EFNA3,0.018774984403627352,-0.005426185491930351,-0.0011890997515355392,0.0439149795992836,0.09816357518664268,0.03982082517456804,0.2122040669128572,-0.003300342678181814,0.022956621852256737,0.0598687585110255,-0.03427251850743957,0.006549619510536941,0.024467397664261953,-0.04694485411079314,-0.013231070897850767,-0.05633911900131691,0.066254480882512,0.1545619331012056,-0.002437939411146868
DRAXIN,-0.03565775013239746,0.019690928586724745,-0.12126531905928839,0.005378608210272399,-0.060965573426633814,-0.02623141972284059,-0.11189756740646448,-0.03324412292551622,-0.018511505304972215,0.07017058151273567,-0.08978565639709361,-0.05371122009897185,-0.024895585316194766,0.028245122891702237,0.007117491158866576,-0.042188884246486376,-0.009328412115786734,0.035808034241183215,0.11283863246094772
RAET1L,-0.012481859738462777,,,,,,,,-0.00877304585897756,,,,,0.028149550348050292,,-0.02876205881890455,,,
NPTX2,0.08473416936558954,0.06135673942206661,0.07606951192893463,0.05554066253472635,0.0798209093952375,0.07493757028257085,0.1819107206644186,0.11576995249968267,-0.007288935572573786,0.07712105882114023,-0.08730880157547258,0.00808939135244978,-0.01625235743097916,0.04114399690279641,0.036552111323002116,-0.03439369834044403,-0.12958052616693364,0.06531268202056356,-0.053880411188490976
FGF11,-0.0548334300086857,0.05153403154789783,-0.026529110663017184,-0.054066301406779455,-0.0001299680019538498,-0.043696596615926016,-0.11849223098489997,-0.03203257319157137,-0.013726045741034903,-0.01307754536722834,-0.06239703557124121,-0.04369415154044179,-0.02492855765564024,-0.009620697268972299,0.07105069843700701,0.013193035840155734,-0.03149714721301585,-0.12397226207061689,0.06919680731488231
CD59,-0.029962693165678785,-0.0137730965193966,0.11664396254076799,0.04877101790186061,0.062124343729737096,0.05064592310077816,0.12316227037814181,0.020882266481147035,-0.039760304166376485,0.1764512834575957,0.12653083723205324,-0.06280519546120314,-0.012292876646628302,0.024089916324452697,0.002987373607375846,-0.04683329756840554,0.06701575684696619,0.2374743259847443,0.01316559890933544
COL9A2,-0.03257998408356572,0.008237502239689857,0.1726514019905705,0.04933324920352366,0.03428742198607431,-0.018484119560566375,-0.09188522578771942,0.06728635894248142,-0.0451150484742596,-0.005299726895418298,-0.02984633343131379,-0.05911963513144923,-0.022219717119785026,-0.005351900939188153,0.050042118304105154,0.08992229553604585,-0.04708265369254984,0.004209079698664615,0.047853340649666294
DLL3,0.01253723395792398,-0.03585654711108606,0.14705116104418234,0.043718719452300527,0.028821222993729228,-0.07636609125073225,-0.07099405920222696,0.04475820915616919,0.01494898870876853,0.050851976519150605,-0.06069936544881943,-0.10186909587251664,0.04537782297216138,-0.017370840763621772,0.018910479930483434,0.09057333143317267,-0.04872291788236496,0.09211796731177556,-0.09323969911706764
FGF5,,,,,,,-0.019004727455219528,,,-0.009002175328326553,,,,,,,,0.03673767605227475,
LIN7C,0.04851299707547,0.03271798568031735,0.09589532414577355,-0.025690759644992102,0.018358943828251737,-0.08107010061045201,-0.04031497908395436,-0.018602232340194792,0.04523575991818059,0.05597950155689339,0.0021657609642289372,0.0905887878507919,0.05437349690382434,-0.012975204354185949,0.016426999584084022,-0.04693397288802707,0.039812055895571526,0.020875887278865173,0.04625683457444976
GDF7,-0.02943531749856562,0.02410088478167624,,-0.02752108227595957,,0.034861778456643185,0.01407459628871855,0.04220682606073042,-0.005543735345639759,-0.0397585665640538,,,0.016765912732072646,-0.01499877433945472,-0.04729394830778525,0.00077030812588979,,0.042393646430114,
PSPN,-0.03535526943776592,0.011519539033038687,-0.020715422607695964,-0.03315480288288852,0.009645283813990359,0.010310128011134385,-0.02676765674122737,0.064679650697568,-0.033188726217367695,0.051785595130181564,-0.001288598019978567,-0.04372093500477128,0.018949573429184043,-0.014528906822810538,-0.026493282884548212,-0.04112442042245709,0.014964975153442148,0.012712350028564669,-0.04206652411034428
ANGPT1,0.0008134343174093082,-0.010671726544093423,0.03172416149723052,0.03484432110153028,0.05830962436672085,-0.010338943260357935,-0.09864643742787405,0.045993403042476545,0.018216798895227287,0.04909407290099001,0.022382083308036257,-0.05287494197043552,0.05107319749746637,-0.016401229439765026,-0.0657323257403468,0.007701023786074528,-0.03396157001394452,0.0023660951436236355,0.01980540114154313
PNOC,-0.04250267500940213,0.01618363375498409,0.1287797471669179,0.061167040254464254,0.08419948358936132,0.10046159372764107,0.15428703934023044,0.012463542612797735,0.013530935999021283,0.04209065206941366,0.17255915583209472,,,0.035535058406340955,,0.02783972922404683,0.00509403288405916,0.23756441861933444,-0.034984221795816894
L1CAM,0.06045717516763793,0.019577102697774657,0.030609147998073225,0.019114640600710674,0.01742087937518739,0.017011979223789022,0.13112622278632255,0.09154275831862105,0.018436582556260243,0.04445857633534454,0.1963839840875213,-0.0035741177877317626,-0.020723062160157978,-0.03885591743525681,-0.001714960806637234,-0.0583089368560032,0.07179333768773473,0.2182088804235825,0.07647997463493972
APOA1,0.03293377281475775,-0.01034964724543324,0.025785623581919666,-0.02402047407223761,-0.02092784903818402,-0.020774583425462772,-0.04067299117618477,-0.023759256492611656,-0.03285050694291085,0.050242900831304664,-0.011136325957297914,-0.007161295011274092,0.0038788014109648436,-0.010567869999712784,0.07126226902102414,-0.04516291241229017,,0.01746661709023545,-0.042865938780830934
PSEN1,0.04234047983929113,0.0007338634567294828,0.04267138747291124,0.047198808405041905,0.03174273738400313,-0.0026971220907670715,0.018060818914777583,-0.033265172449859125,0.017553592299417973,0.024722574172346773,-0.02493970737478922,-0.04535195733887922,0.032647831605692554,0.04899281796163945,-0.03944013422820316,-0.020003150517671136,-0.06196078490700672,-0.018410758670365054,-0.009883043861860312
CALM2,-0.00713887172725666,0.001944697636689451,0.060054961176979164,0.03051978597798532,0.0980235279023245,0.08184657296085492,0.16807866680699565,0.11845348181063581,0.1085577306563474,-0.00952867673632433,0.1642663391190327,-0.02728082385380225,0.03725003900006323,0.04106120082644071,-0.01766333688646514,0.005659711037170313,-0.003926631145899294,0.053933313019289254,-0.026675759502215443
CLEC2B,0.028474558050537706,-0.0040303125834343445,-0.07790218918095415,-0.014971510423091926,-0.06765784221691566,0.010764839392684421,-0.07026224294830533,0.0036687226789389113,0.03293427729177277,0.004744522120326284,0.0618368536271382,0.052668693108936446,0.0004889930045297717,0.030636850132186404,0.06134698333621115,0.04620319493617821,-0.0020593255245169397,0.0645130463938636,-0.00505402148275456
NTNG1,0.059661466987798686,0.048572293882992654,,0.020251329807380664,0.06421724507683223,0.02896065370821999,0.04104137222711383,-0.043549021460795465,0.053852593276605736,0.05490513659391734,0.09752745035751327,0.026846279890751848,0.04325802267793013,-0.0095782874857554,-0.017968493071897934,0.0060866631994930505,-0.026732952333888296,0.024874175957248588,-0.03877104026489721
LRIG1,-0.0034330800549916105,0.023636639227044235,0.13636467780293085,0.024275576084624443,0.05464331649535689,-0.026688154609169193,-0.11508717436778247,0.0012051045571629688,-0.001454949992735024,0.11641813928759656,-0.12198165848195362,0.020954136461821243,0.045241446683708844,0.06280731269368371,-0.02469694278266269,0.08323496658758192,0.07434947974482375,0.04599170901694577,0.0515164249856337
CPAMD8,-0.02507734684520856,,,-0.018243948008544363,0.07790451598400176,0.03523400849316353,-0.017192333574443042,0.0340169796818522,0.04909583837836526,-0.029993196696179357,0.001461644123770809,0.01901347681350348,0.06331343778464917,-0.016849911661587533,-0.05141324692261955,,0.0651962934879279,-0.0004819596223717655,-0.004298618720039985
GHRL,0.0943492868232703,-0.004591094564376772,,0.04246092675235471,0.018441128523407447,0.06232668922874586,-0.024994858604626205,0.014304071767449657,-0.018511505304972215,-0.06067091892057748,0.009588163202458812,0.045470830336063646,-0.06329421330607149,,0.03802901449941699,0.01475385521612613,,-0.04774808034924657,
NPY,-0.02030096948209164,-0.02788270296058815,0.061008050188927306,0.020883999511846083,0.04431417820148023,0.12032059405442744,0.10061883041210382,0.10721527712135946,0.02596527191197097,0.13260184363524127,0.1387889871372403,-0.013662358357309518,0.0493086993662779,0.0497536634035682,0.02664176750470201,0.07952305067033871,0.13047866885132278,0.08226857403364629,0.27745979720160063
MMP2,6.004787540427637e-05,0.02540554258100205,0.05201083771291426,0.033874975136859206,0.02750273485386121,-0.02228409242712903,-0.1196526540746099,-0.04729401902759799,-0.004510818064093331,0.09627114312716988,-0.14589265641010238,0.040733548462485204,0.1446267406139056,-0.01967165182157989,-0.0002024038217931586,-0.017109499400001903,-0.06372833012481248,0.07788066648658357,0.06242689609171643
LHB,,,,0.0028528158483831726,,,,,,,,,,,,,,,
PPY,-0.021046882138577357,,,-0.006753532124108617,,,,0.021885094780159833,,,,,,-0.07882691258401918,,-0.04220899153997437,,0.0040518519871464145,
ALKAL2,-0.023407767279172285,-0.024745136563159874,,0.0027505094776339224,,0.012613109467434564,-0.019493246777843847,-0.0037186273240444297,-0.01988252604669843,0.048682425349416636,-0.04326606532949041,-0.06379613258405478,-0.0457758369705437,-0.013954297720853676,-0.021559957966388356,-0.059803768080907906,,-0.045502326249207366,0.08440223270672094
CSF1,0.01152508070467475,0.00400511672716861,0.04724451949700158,-0.1101849600353212,-0.07922211341121337,-0.03377108694751021,-0.11632977939898567,-0.016817245869285142,-0.006003000643108612,0.024029826456200293,-0.08461136239951861,0.06529038380153314,-0.013661835416899496,-0.02550873911345881,0.01295337274345725,-0.006508965047074653,0.04858667554456449,-0.03400732640335649,-0.015861477671916025
SEMA4C,0.03397928347444722,0.015035993634633302,0.08265509442468268,0.04210074002547529,0.05517118040049749,-0.03549436706468327,0.017977934285364525,-0.024171664507592103,-0.02201615997744804,0.05537133509053267,-0.019963594305914812,-0.08601142891805531,-0.05133338295471617,-0.021552693710229363,0.09088512051204181,-0.024064109981758328,0.04715170987560189,0.08366654210785607,0.060187730773894506
ICAM2,0.04888677355150449,-0.021781173191722486,0.01138231625537499,0.007138568786193329,0.012002949477978505,-0.0027215080439355935,-0.05279984617062738,-0.005845144138407756,0.005063088677661517,0.12539166408852237,0.010700690177634536,-0.04079093313811829,-0.007661239828612303,0.00017220617813287325,0.029635890389807067,0.07832002119706628,0.03548345660400694,0.09788183645945545,0.07913137194913562
SYTL3,0.0063466329644624045,0.03343398650835221,0.03450655487136699,-0.028464418259602296,-0.05794447869727423,-0.0506128159781266,-0.07641117183707719,-0.02883843757581568,-0.027258807406960683,0.026710544350093016,0.011885741302295205,-0.0073438393416664915,-0.040844602233343665,-0.01626655763476416,-0.016586071244761778,-0.0157772521650411,0.0888854029529625,-0.03967960686688491,
IL1A,0.05040629306569751,-0.009018334830660562,-0.026078847593021433,-0.0203563476504691,-0.058901378974005915,-0.022791722870669,-0.047286649508756204,-0.030188630421259008,0.027332244480730388,0.010338611449462506,-0.03323880842142173,0.030638328087283822,-0.00728838106712494,-0.028180566128994684,-0.012977261181949806,0.02125307301739675,0.03642866903209218,-0.04276388822932772,-0.02617408880040198
HLA-G,0.015661490013291087,,,-0.016781965308422565,,-0.028429963854181263,,,,,,,,-0.023076400030933565,,-0.01133658468266038,,,
PGF,0.08350822072190087,0.008865494220070836,-0.09567632252512584,-0.007352949559178243,-0.002199558330895701,-0.017984937021201026,-0.0931775554451506,-0.051550873663421974,0.09917060557464591,0.0053696834998525995,-0.07096831973323854,-0.017203850340758314,-0.046442726467496316,0.06173621603175005,-0.010858202176129062,-0.018653068573680306,-0.03213884762799667,0.13662542249415258,-0.10241630304685831
LGALS8,0.011279841930248505,-0.021739672179769406,-0.007065509821534532,0.04165907115828075,0.03411323004363266,0.04209341067845588,0.06072706229582088,-0.024189289565987312,0.08155892270303448,0.002029097270772099,0.04687990029702853,4.554216079428241e-05,-0.026595547459308692,0.041122248403116415,-0.0003054261250151224,-0.013585366661199312,0.004042494229581834,0.05793990849970545,0.005744769545539818
DKK3,-0.02839895676767815,-0.02204173833731833,0.07397277587280933,-2.968991962695722e-05,0.13309551483395962,0.07698569654979584,0.17725427229145935,0.09571706089039003,-0.014837151865642807,-0.003220571412788551,0.176193458961293,0.019603467423002303,0.01893852314722973,0.020767462123486104,-0.019886640609192534,0.07322531378758035,0.0066001903916434596,0.2302472289763822,0.007400414462487938
COL16A1,-0.007116592026922998,0.08833092864632641,0.08692198551705026,0.009166380482872638,0.04336617283338078,0.022329479016011667,-0.05373386825625633,-0.019311390701044037,0.000717113342680054,-0.009489319990255622,-0.1495300963911739,-0.08555977769551389,0.04565143890701913,-0.05522675613471386,0.016788585749210397,-0.019597324262623707,-0.01807203801354797,-0.016214741572725896,0.05263658489935414
TPH1,-0.01410252347780067,,0.018403087631234157,0.01857579842615141,0.026450999986324403,0.05865518466243486,-0.020437347117954044,-0.03420918568427685,,,-0.020812435358751134,,,-0.04568254461763619,0.009554528043333167,-0.047279632061566386,,-0.00341841588303829,-0.0731983589325889
TNC,0.021989279552389884,-0.02872472907886124,-0.07695228207815125,0.02827130496189021,-0.11972311967426105,-0.06188242763578558,-0.17573426660214062,-0.07786015823369827,-0.035932439510713995,0.06992964600418353,-0.1517976949143867,0.04361106199790296,-0.02811651096938726,0.0049579870352638965,0.013538538053577274,-0.10470651956043882,-0.07539618338682533,-0.040409057186846106,0.1383492308967607
TNFSF9,0.015317552237606703,-0.009443306481167018,0.06339679732693795,-0.005457724596186175,0.0020921715596351077,0.016343421437372968,0.07830759050054945,0.03467620634904306,-0.012435990973688988,0.005455603786437144,0.004902396319442533,,0.04510045228628447,0.007593353624467623,0.07006413536559375,0.03523797586848276,0.10188352427505847,-0.0026274059989127166,0.11937732072295242
C4A,,-0.024385222919891262,,0.011354539032522383,,,,-0.01753435068356664,,0.04273499696514318,0.11266432377831054,,,,0.10962965630820046,-0.01944879733608811,0.005387699873362951,,
CNTN2,-0.03813044973623675,0.023099750948456534,0.022820100062629137,0.015110100671620596,0.01807297059467724,-0.020373789269825707,-0.12206033447398025,-0.001379316941395615,-0.012704783542870001,0.05116610858639572,-0.01590105116678396,0.01322377852805225,0.05271254990296035,-0.020619219905891075,0.023289697381226562,0.09519274256287369,0.037752560259051444,0.06350891052977195,-0.07482790241496882
F7,-0.01375807451181087,,,,,0.033050228374261005,0.005667686975760826,,,,,,,,,-0.019245820358806506,,0.009403671677715135,
LUM,0.018797559511806037,0.0015203303553525764,0.01842579606340225,0.03974409370564351,-0.026893516400739705,-0.029532284161254745,-0.0928873669005477,0.014853250971442964,0.004393936376457535,0.010888987437641521,-0.04564210377118725,0.06654682893144993,0.01416763760309754,0.028032644961467762,0.05725602353348196,-0.12383157031875143,0.04129167251660192,0.09114432201117256,
BTC,-0.012481854539367038,-0.038158542826371815,,-0.008020045603496812,-0.007228557740694035,,,,0.0120878995884616,0.0859682782029369,,,,-0.0091084053968755,-0.04555279436412179,-0.018624551823026417,,-0.05994772294809989,
APOC1,-0.006333142095911595,-0.06538606072130898,0.05965725646771714,0.026537946733360494,0.10402897629884925,-0.11073588788072553,-0.16605231830392317,-0.00487975507214669,-0.01954968766536362,0.024710618434867507,-0.12973880760238485,0.021404199947655425,-0.09034868994624493,0.057354397540692624,-0.02995268899975588,0.15636473574353282,-0.06963081768933821,0.018828533322789706,-0.03706155600960792
PKM,-0.048161478287373286,0.018523398232730148,-0.03263137712671307,0.0007872743008034489,-0.03611511099943244,0.012470327155684507,0.020106414606933753,-0.009992649244617447,0.05378981066196787,0.044017046251171546,-0.05024471504380971,-0.01793058280481094,-0.052490616907517405,-0.07135664430300208,0.0029941797400081737,-0.037606473921888706,-0.003874625346313103,-0.054081853938048,0.1251150422349683
TNF,-0.03210399346989339,0.013987718999059552,,-0.0044533058117639315,0.07604602836872859,-0.01643600114656675,-0.02523186814516464,-0.024234414962142826,-0.02706341164173359,0.04384976287484332,-0.010387652180277747,-0.01869059635021545,-0.03786557732270678,0.07532148635468018,,,,-0.030293040458808068,-0.11673864373114276
GNAS,0.04022916483261288,0.008707917994130551,-0.030311853852488174,0.04347902988894862,0.0869182810576635,0.03715855350701088,0.1756173233447299,0.09332646978642323,-0.014439481835864921,-0.04981151372281945,-0.13312919229479783,-0.015871223150714084,0.028498784438686954,0.025295941016557615,0.00875474078610317,-0.05040081767427634,-0.028219607188031508,0.2041441236203635,0.019035993410058107
BMP8B,0.06806217333664327,0.05856593481508352,-0.019384075104786937,-0.024329526878004635,0.03187600809669333,-0.05914231179595388,-0.04628667461542736,0.011941704129533888,0.04556211796784969,0.010049026349746536,-0.012641849111074348,0.09226777301407768,0.020282904619177387,-0.03763526837953865,-0.01340968806996059,-0.13216699468537674,-0.03385307767254192,-0.00876841633509046,0.06505657161154632
LIPH,-0.014102520005869647,,-0.04815416158529807,0.03842915665394319,,,,-0.014137479954997489,,,,,,-0.01950699668333897,,0.01689480685324182,,-0.04437237326795449,
CCL28,-0.019836948641149127,,,,,0.05175180515300629,,0.0038462591848279,-0.008164382892294526,-0.0075532833518599084,-0.016505165334745196,,,,-0.021696040189563438,,,-0.05096434138314495,
PTPN11,-0.011030655834299224,0.03240940237860713,3.286742737028572e-05,-0.013321396096504106,0.006832098794763611,0.014722342139355889,-0.058471590446483285,-0.017039765394405923,-0.025988508605042482,0.09622782186844088,-0.0362048462119675,0.018523764770119886,0.044167017522263374,-0.02263410652119704,0.021054770722427583,0.0351904700478102,0.06968670742069169,0.13592517989020794,-0.05330763302615167
ADAM12,-0.0027198352764772247,-0.017019218097439327,0.05378462839012018,-0.010488549174783002,0.004366852622137404,0.02007150349072806,-0.07208164139080468,-0.014317292935747463,0.007144991420755308,0.020133115345817295,-0.07079313459677254,-0.04202985137122484,-0.003078462539328079,0.07800388780611353,0.0060622664133690935,-0.020901427881086454,-0.015996059462313982,0.12292595244379734,
EPO,-0.018949201652627236,,,-0.0003442429302379482,0.02303268591465096,,,-0.014791306083268672,,,0.012564884674800714,,-0.024951989183097958,0.06209698503371154,,-0.01841309358956832,,,
EDN3,-0.02456592141016468,-0.015172215003207345,-0.024190002566629867,0.03546195647872452,0.03879818716870819,-0.027844006333301804,-0.030462371381859695,0.04064808137268425,0.03358694063710309,-0.02383435483774901,0.07591700530104065,,0.058480621535193934,-0.01989455805366835,-0.027598537026279187,0.018020651030963515,,0.01067578689089516,0.0261280372252666
CCL22,,-0.009804212423655442,,,,,,-0.009749864309916399,,,,,,-0.018527005420672225,-0.04555279638011204,0.05254590297631094,0.06554846279078212,,
CCL2,0.031394121879628235,-0.0341170503688852,0.0015228322917785633,-0.006944736810024218,-0.09675244904101021,-0.006530582222882642,0.055442312181965374,-0.05752087778817909,-0.04794054456098925,0.05800285511773976,-0.07224973342947709,0.007988695637120978,-0.09118482080024166,0.05291205272113368,-0.02985412997209311,-0.11005561405688224,0.005899294181297301,0.05925462036179175,-0.10353757852773429
DSCAM,0.024757143114012007,-0.02998772941013971,0.09443161516710812,0.022161096231726025,-0.046567382969232775,-0.005610471677895067,-0.034637319642026876,0.03378868123307757,0.03596903333132475,0.04288818436078817,-0.07476745021125743,-0.05352784596272278,0.07849941615256227,0.0535005172806955,0.03900777707059342,-0.02765985425031053,-0.07247885915835739,0.052226571348054904,0.08536959427840622
GPHA2,0.0728377041618654,,,,,,,,,,,,,,,,,,
ANG,0.02155397834028552,0.03780152542288841,-0.11348240673350003,-0.019254690929633597,-0.040091667644433115,-0.04124251134927034,-0.07912943225529331,0.028232719213929,-0.003190874659855576,-0.008385897024393123,-0.08433495323447182,-0.07120428946711434,-0.00289960382623456,-0.08855630386252197,0.017285843426625452,0.04662643024063683,0.05775103559863146,-0.04257685184640401,
FBLN2,0.022800334968633137,-0.032543882813706224,0.010424855239548076,0.013511625724138238,0.08160923319776801,0.01471835572721127,-0.02579480411605302,0.026126579946648763,0.009419312342182993,0.04712490066543828,0.037688120551464165,-0.03717065681777321,0.09112381468945353,-0.06048352802826368,-0.05548711057309571,-0.1152447721471396,-0.026477094276205673,-0.04720549078126521,0.030270027027763678
VTN,-0.026658677499953196,,0.0030469123166134704,-0.03128422021426994,-0.013651545978953543,-0.03012550142752712,0.06773850314054244,0.11606797741681313,-0.028342197761586963,,0.062456018180170755,-0.033846740668695516,,-0.014246074192605335,,-0.023842470983526695,,-0.03682445919228966,
VEGFA,-0.041682058951042655,0.018415416927322313,-0.13962201525071014,-0.0777847978819989,-0.1245110763377662,-0.04701725039832599,0.008412368008104914,-0.046248452710877075,-0.015917176305271105,-0.04958509003876437,-0.14802763339665992,0.011142496115203659,-0.04239052303279826,-0.04109498566235701,0.00737572183400079,-0.09338556087688842,-0.03235650184310335,-0.13435509414379934,0.010252000774829883
F10,,-0.035189086860345505,,,-0.018697242304286963,0.08774305021634501,-0.02795508478047939,-0.016218347429005874,-0.01463031662408141,-0.009850447902816101,,-0.03671458383024947,,-0.02433099329875374,-0.014016638262793608,-0.03189029096079917,0.07672533017831681,0.0036660329030456353,
SERPINA1,-0.011285492091735396,-0.014723827585402813,0.057456549007345155,0.008149791346459821,-0.03585410595096718,-0.020948197512533514,-0.11915045893716349,0.014781377580363348,0.0015241121461461436,0.056861260592916525,-0.05171834972096581,-0.007770082632882872,-0.002956581839290782,0.020670305451206447,0.00881087770505837,-0.11648256941089234,0.02135723228154823,-0.033403813031912886,-0.05905122568593493
VWF,0.046998713736856136,0.016061382314491023,0.06267593770801662,0.04010739379446943,0.08488048382130538,0.006023313498118,-0.12652783589842284,-0.015831571086702596,0.03439647487657996,0.09396781491805041,0.05150129996985203,0.07800553596322225,0.04429764808235627,0.06506807289264648,0.09425925956017236,0.041793925192714354,0.015472298581044906,0.18792377756065085,0.0008436846312352441
GDNF,-0.02208556786942233,,-0.02812852887190221,-0.019789183094389696,,-0.023635686848678027,,,,,-0.020812436794321803,,-0.036291150550767856,-0.03494013052874565,,-0.02578391933711086,,,-0.04708802966679573
VASP,0.038896061387791954,-0.018540916183845912,0.05177647733056181,0.07011802841575888,-0.0066829953547197325,0.006784011393508102,-0.0538356827238653,-0.03159378873433775,0.030181830977148216,0.10890938042626304,-0.04431132690644038,0.02956132633030692,0.017703850040656107,0.006815867482603275,0.023458698812799755,-0.04387776968395862,-0.024450263495232175,0.05133309463286596,0.04152763788937284
ADAM15,-0.005880109152447529,0.04456930772191094,0.05871323231891323,-0.015649650472605994,0.004660822995632494,0.01498304327045573,-0.08140129890408425,-0.03668937679992692,-0.022291955857946483,0.0840571943078011,0.03282004017215368,-0.037776136073678086,-0.011526502852948341,-0.01928228017807834,-0.0028220052384820915,0.002587480766411837,0.06521566700336894,-0.0030702270517700457,0.003583716249373755
WNT2,-0.01010733109493857,,0.09099578786988623,,0.054026457211687084,0.023165375799347975,0.04956914283310592,,-0.024114836844156454,-0.009419934669600198,0.08463950470431016,,,-0.020807524552200588,,-0.022109035309848965,,0.04368791797403614,
CALCB,,0.015162097321073738,0.08185234939291208,,-0.0030983283800165603,0.031332673351287046,0.04213691016631056,,,0.049501631564851406,,,,0.07546767827639368,,-0.015248861274701713,,-0.05842662730498941,
OLFM2,-0.009080730865803431,-0.023774132209123264,0.07710764005344108,-0.01641158667100641,0.0890857245411442,0.033080217764658255,0.11631124735934216,-0.05359590849187605,-0.011109996027026106,0.022742248199049374,0.09318517871774357,-0.1149662594533086,0.002198690504766747,-0.02244162693621122,0.008429226718496179,0.021696456461610395,0.05116899107185592,-0.018664098941012935,0.0007292476025913006
MFAP2,0.02498640201933171,-0.026490290603193432,,-0.0002163465812281,0.04252045649889546,-0.029414079765943558,-0.087883642004927,-0.014787199103649288,-0.009894166888167777,-0.037830414369418225,-0.03392400618182374,0.028516343393856978,-0.03382571101492232,0.013309206235631161,0.06979698082612004,-0.08338826504470856,,0.024503513121178988,
HLA-C,0.035839823468313076,-0.024058947903154486,0.07639726471116047,-0.014544075374494134,0.013271950266160324,0.023472174538623977,-0.15416156032675415,-0.012582054476287833,-0.0141802967213703,0.055124884259092746,-0.17813429565851713,0.0013317609593962764,-0.03732302315337712,0.047299629575659724,0.02205579733068144,-0.026536316690576253,-0.08112376794663269,0.06280876247426906,-0.025819741989774787
THBS1,0.018663935027673415,0.026791046756980654,-0.03382388932414078,-0.03854760131667261,-0.1081182901858996,-0.003223031647534001,-0.03680555485282754,-0.016341704602435236,0.027872169442452622,0.07830157921185074,-0.04668574595374716,0.054866433499464594,-0.038843200731490723,0.014080161604912784,0.020336699570961743,-0.07682990469135868,0.05804290777177364,0.11320797113738576,-0.012907333467697301
HSPA4,-0.0028937091296525647,0.010659153431423603,-0.004294253781751698,-0.0218935183115503,-0.0054566637470260205,-0.0017486398114611472,-0.0009477333222922691,-0.03839092890962102,-0.049743844871168126,0.008141444224471894,-0.013192919669647151,-0.09095963081089307,-0.021822651227704905,-0.008578327063537927,0.03616317569250391,0.023010353362286705,-0.0120095240510956,0.050762653690609026,-0.0740346699332289
LMAN1,0.01135672276773907,-0.06821685742443319,-0.11405474903723868,-0.042064261704016656,-0.08319083631508059,-0.007695504267398425,-0.1534517433408684,0.022609596369701807,-0.020504462027270822,0.016153484918039904,-0.03273736577654086,0.08467586342174457,0.01384451968678886,-0.036334640366979,-0.06582526762028117,0.017080204172458334,-0.02411256974221296,-0.06269882565150002,0.054283694806310505
