,MGH258,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
TNFSF4,-0.031506913268034537,-0.0271080358405769,0.02297667624252883,-0.012957150069888122,0.07542445279704102,0.06800395499556497,0.07987402732737874,0.11596663379292885,-0.015492722753780875,-0.0028411424012134818,-0.01387357791740484,-0.03552229707171351,-0.035213523511512225,0.055402687391235335,-0.03127867118133466,,0.102186800899694,0.016434324423521624
RBP4,,-0.009566150568342948,0.032385022660507266,0.10071241279212764,0.012777629693571204,-0.05195562280224807,-0.02726566266610576,-0.11183943893530864,-0.04732073721752143,0.019559554950671184,-0.050717500535760754,0.08594926237137922,0.13242381660055633,-0.013408444258466398,0.09484060187789892,0.04591144084916817,-0.0818179211742007,0.08752452843988708
DKK3,0.06784565053961174,-0.05390403567637757,0.04147004321999374,0.03248768480556251,-0.0610092905339463,-0.08063172813289955,-0.0005220893031389488,-0.2634389572370941,-0.047728468256626806,-0.09920352094031325,0.07003672828230763,0.10670026808662984,0.03960648463184617,0.032633558735168745,0.03521630717159328,-0.020041869590135934,-0.0011739499448880772,-0.0605994416298346
COL11A1,0.04983355473332466,-0.003034540823905695,0.004403009856775558,-0.05788736069530109,0.06343479982296436,0.021908051366236962,-0.004707082091415736,-0.012227591382480156,-0.033869634628947286,0.018838746816029938,0.071766080014738,-0.012548352531381163,-0.0058998047840527175,-0.012983723720010646,0.05143354656497428,,-0.02926577582580321,0.007740158601481044
COL5A1,0.038542154338241603,0.0251145562408346,0.06548576967268778,0.04545529276249289,0.039844730882834585,-0.00045124864231314675,0.00362517883297642,-0.002710353365149048,-0.007743225402100002,-0.027471086028699247,-0.03369375998359713,0.0554503153225611,-0.07063412899187532,-0.04224022362915562,-0.02108523996305429,-0.03671006740210903,0.07417516814938033,-0.057021477670230435
KISS1,,0.0971942164884237,-0.017012618907917252,,,,,,0.12814221688840202,,,-0.02891148723776637,0.03266362070541238,,0.058386358409583054,,,
MEGF10,0.04556269693829286,0.01765402262318242,-0.010944300635051953,0.039769703865687005,0.0321116173947635,0.10853464699671421,-0.036718677533255834,0.06456057023215256,0.0764079307427576,0.06434965076290529,-0.02274392200526064,0.056261793146720765,0.04379911562495339,0.03941213641006017,0.04481800562801556,0.026124196839095823,-0.011724247661566019,-0.015947908023020513
CEACAM1,0.024827983136045097,-0.018474306374953682,0.012186842009796984,-0.014122260069816804,,0.02539433243270385,-0.008224442705792225,,,,-0.005466125902192699,-0.024485768134292214,-0.021930869033428477,0.017685635489373224,0.026424910406222284,,,
EFEMP2,-0.023554250872478387,-0.0014601042734003198,0.0420431746305167,-0.03632141087126946,0.03488459743808371,0.009593392481132841,-0.0058312971666254,0.012792879211567418,0.0662304442233128,-0.025204100284734906,0.08354766323378349,-0.028322281533058807,-0.10833030956793317,-0.04778473100903744,-0.023293519631510152,0.03279456940166587,0.09398776242117561,-0.15862405458361567
IGF1,0.014489616962861659,-0.030787549807518227,0.05621319698630841,-0.018117331705424643,-0.00243078642639223,-0.03416335317539433,-0.030406450656533173,0.06155477065837812,-0.034768642790245656,0.005236423808984263,0.007380426346507052,-0.015111193890718294,0.05978114723541963,0.026072921386759512,0.0048353852952812935,-0.025865509197959897,0.02084933920130852,0.13636138463933492
COL6A3,0.06528469187679847,0.06295331708064843,0.07117874242506747,-0.019739546126495127,0.06514905453154413,-0.0028723176644368086,-0.024945020931664782,0.06428748298201556,-0.002858905147884019,0.022072278403533593,-0.07792229040412367,0.0288735712027493,0.029798745100554327,-0.06346223547890925,0.02842211167957257,0.07003176434156619,0.10777088858091205,0.006688959227907848
RLN2,,-0.01777715394209026,-0.013835775646296835,0.061241766593410865,-0.018698892529424156,-0.01793032551492328,-0.015261862916140876,0.06189793152861716,-0.025479084810206127,,,0.0035526566053277506,,-0.0005157507045319812,-0.01660473436884084,,-0.03206273197779019,
WIF1,,,,0.06429617322626079,-0.06880925661860014,-0.09113552071827774,-0.013192239291922002,-0.1099443142374214,-0.018307632843669503,,,,,,-0.009288288779435735,0.03452610451822757,-0.054282410955831945,-0.015521552583974191
IL13,,,,,,-0.026523557685766933,,,-0.035438542830074485,,,,,,,,,
PLAU,-0.0034512423627655986,-0.03140987011424171,0.0617866163383742,0.036900087766517306,-0.007931588930316629,0.03550719589450455,0.00844937473773898,0.11412140474550451,0.017753444482834987,-0.07630474769569531,0.012046925496531713,-0.0027753477932663147,-0.0020377234377846457,-0.05750258057048213,0.06186392748688255,-0.014506649903977169,0.1081560304706441,-0.030873826836299717
CXCL12,0.06958489519746741,0.046693071160447804,0.012415999573447389,0.006867122643099718,0.1025953432845758,-0.05255985115748005,-0.0006085344419122834,0.06304882396866326,0.0026914570820153255,-0.08151454505168838,-0.033975684883808414,0.06345604874751157,0.0060772783285905005,0.03874038803693099,0.04644415160412048,-0.028165019125758122,0.02708035976685623,0.08719953557598345
MMP9,0.02556348795755341,0.002325658591465479,0.09698146672261061,0.006218837446994994,0.061716468525141226,-0.023349537225150076,-0.020090778450663135,0.007895864845588864,-0.04717974076541783,-0.0776384940733044,-0.04514342393079077,0.020846213942619735,-0.06308423815938707,-0.02613807645992643,-0.013142201365552683,,0.0879925520704924,
TNFSF14,-0.005077732238069443,-0.02529226417674623,-0.037326698241283776,0.001044472284448445,,0.034513027477349086,0.008472246104396682,0.04253995527597575,,-0.03805997205127815,0.04187427320717836,0.04153393645666297,-0.03732234620528542,-0.040520223358720915,-0.03878754196744055,-0.04000451762949334,0.029929676034057415,0.11949689567952208
HBEGF,0.06805359709144262,0.09042036536423997,-0.004897045825238473,-0.006976694604162949,0.04595628631321099,-0.02930638168876422,-0.016998273506613853,0.22897863237611338,0.054190376981790606,0.07302257212106839,0.01726080866099617,0.03479239400600222,0.011286687656091698,0.07825153602297877,-0.0097233713600583,-0.03645669640172866,0.09236618495059294,0.012948795975677866
NUCB2,0.07381097058067981,0.007057732253392203,0.006827101206561509,-0.005749198455409068,0.03954342434289718,-0.005043608027770245,0.02905251746363658,-0.03854649787134756,-0.00472919441497221,0.07817639714439055,0.02503139158357381,-0.018527238442775835,0.008061679663086007,0.026557851799588264,0.006136446581487517,0.10360682483972895,0.017653843846948767,0.008142548819817741
VCAN,-0.05801923554837721,0.003276503314393978,0.011975101970670927,-0.07085458030238735,0.04031413252238133,0.051715118357597,0.06538583071937859,0.058099631289399316,0.057329158166162346,-0.08800671976359185,-0.042153489206145464,0.000245229331112506,0.07253680846478476,-0.009885073630355882,0.026902202669871228,-0.10052183860929664,0.02032210504178918,-0.0040453889343485434
VEGFC,0.1008868848412462,-0.02596577410124317,0.008894196199533346,-0.019816426860830547,0.05259167145271221,-0.023735908807166056,0.004466596596588671,0.03974924463886045,-0.03083742526737227,0.007313172458800992,0.05808775260844161,-0.006399065030469722,0.0025681911592421794,0.022261840321378255,-0.012801689485376057,,0.06378760088523275,
LMAN1,-0.013600464328229783,0.0728782648882751,-0.0014449639010316873,0.013779003611879961,0.028883550479478312,0.05615453695266586,-0.033391521126300484,0.04305660994643852,0.002438498532420705,0.08166011780615046,0.012068802694535214,-0.01542195418945869,-0.08744951112122384,0.042914345139453074,-0.059612266073013224,0.06285235703548014,0.03539473522284039,-0.027656721613890916
IRAK4,-0.029673519024305914,0.02317094745820992,-0.019501998902966514,0.06388615829019606,-0.03529741785106652,-0.03195846391036271,-0.028572534344582234,0.0560931002313064,0.07648966071519354,-0.01986635478572134,0.003057394286548221,0.03819672327811204,-0.011498099021413034,0.04796950779181492,-0.016425735855616852,-0.03326723350269317,0.060745275385861865,-0.04740799130501353
MICB,-0.056659341503950744,0.020268500082226474,-0.030693396059947378,-0.04279372273262472,0.09464021423153919,0.07191709932280199,0.04654370757246592,0.021739027364188573,-0.0033914131393257157,0.0716343750771454,-0.04880370775863016,-0.013365146831458237,0.04656082459167716,-0.037389325801529656,0.003270546653087324,,0.06818367990383871,0.009816456821562815
COL1A2,0.07238547654898392,-0.040115910461026846,0.08526529954137592,-0.01296485613405586,0.06043557490237178,-0.0014055368857302125,-0.0010049080176709297,0.07605614121851284,0.04539854343899154,-0.07767476190348062,0.023364655509059355,0.055860494005269164,0.05021210433595654,-0.014691534447977784,0.04229395470289884,-0.062332646369219216,0.10628471377512362,0.03621479957248271
ICOSLG,0.025908531321946628,0.031292963562332785,-0.024036796224379514,-0.051791707222082844,0.03842587645196291,-0.02175238503862106,-0.01045796270702273,0.12657306422951614,0.03523158315055241,0.018370808452436358,0.04520049588036408,0.047397160208630905,0.08242254006880669,0.020384511052693025,0.06848930519929088,-0.013881319813251504,0.0385068101236585,0.08391802476902237
GNAS,-0.04213023881428857,0.021342555935569132,-0.0003079948811529493,0.04405777621820436,-0.03104801281105153,-0.14842297635098198,0.01516649042039027,-0.26969759715240454,0.04959827418909064,-0.0010610465456711805,-0.003957448720026831,-0.01582681119956402,0.010870634247343303,-0.12065967169629109,-0.039705658496357384,-0.07842885399266755,-0.05986603303672813,-0.00748174921771889
C4B,,-0.019583855497621705,0.04665145546364518,,,,-0.0158060569411501,,-0.012842192980413869,0.024745450385960266,,,,0.005137286711368734,0.011255219713168632,-0.004913258150679023,,
COL2A1,0.06561685460533945,,,-0.011497898206018644,0.11558662289354035,-0.030605483105164297,,,-0.025108329284415296,,,-0.0005695774554363354,0.05888268481177603,,-0.04247348873355461,,0.09357673833457135,
GSTM2,-0.033904559232073785,0.047426793363692495,-0.01512939463070308,-0.03640618940663352,-0.012809470871460957,-0.04096824708204242,-0.03277205331675628,0.00462061214679975,0.01946575226671187,0.07135094605718459,-0.005120477261844874,-0.06264104763033389,0.0815239082699299,0.06490217534300591,0.0435621771674267,0.022315766111720182,0.030285795453730936,
NLGN1,-0.06689240197021179,0.025125670781585657,-0.01446420860926387,-0.016836470646706847,-0.008311682774322385,0.03049706902456605,0.07188943506326968,0.010213388258776082,0.03050501207895131,0.008651029496556946,0.0038495234761271716,0.0054614393748267836,0.038499258926100004,-0.06746388589308236,-0.015930006156200133,0.015900456868217727,0.008574721053752449,0.0838169536065937
SCGB3A2,,,,,,,,,0.0002892362664313216,0.04982974720747485,,-0.02355864616531457,0.03943072644427204,,0.016046510358374254,,0.0036953444930062523,
LEFTY2,0.020955566676915074,-0.01870120088448094,0.005287795576925653,0.023762808385745175,0.0643535946998072,0.017733594995447285,0.020276352626444928,0.0744619532874762,0.04263359337544694,0.08077078006260721,-0.03859828254723155,-0.02210146745617029,-0.023966651884858397,-0.06124487401078928,0.052365363384231846,0.032818778738578934,0.04187413968871277,
ACE,0.006164849732607322,0.016847033154545495,0.07226371247811379,-0.035972105071128684,0.07649612073876477,0.04995484037983532,-0.0034064254766308735,-0.004360419888611245,-0.006769877810361813,-0.10712704136448453,0.028357047853723935,0.09629007870005467,0.08623797576238171,-0.012328568860194164,0.06862032778350004,,-0.005260096394757069,-0.0025630370503101022
RPH3A,-0.052155607859444786,0.012654767611166224,-0.029039162605935396,0.10912190321548201,0.012678008589850834,-0.0644060514277451,-0.01048064990135898,-0.15114411609410558,0.025294992383025548,0.06065160597903174,0.23873558780745655,0.027459062578947993,0.09613668425765402,-0.025433314492075188,-0.03336239996405774,0.04329570436022223,-0.03507640555309772,0.0639839658782606
NCAM1,0.02114751829562468,0.05706393362215517,-0.0036388174152242455,0.03674047615201449,0.00817152901095723,0.051668905035949675,0.04261528153977218,-0.023133309104272318,0.0304373234519335,0.03065310828998954,0.02616965247109198,0.03826114948128912,0.034975948666755186,0.04501449695525836,0.05328060958833286,0.018833572464975544,-0.054119638410887606,0.12395964553669989
EFNB2,-0.00889135055116586,0.028692823000597906,-0.013357077509221502,0.013883231346887348,-0.01044764743333355,-0.018493536793157902,0.009764968884979174,-0.046623070783711903,0.002508462989957966,-0.05803701192839007,0.004030518416108434,-0.04375239166220829,-0.011139384432053225,-0.03932337585213005,0.07477211678818031,-0.014105212941873373,0.0817574020157108,0.09445208007292237
ICAM5,,-0.024072646156124967,-0.018412270193215487,0.08348428226204334,0.003597505169819109,-0.03188852949632865,-0.03794982253655261,-0.13405945970601785,-0.03207465188365116,,,0.004214679211220488,-0.0022898027859917284,,0.022842743674049985,-0.0365976692283168,-0.018816486293492918,-0.035366784328864004
CCL5,0.037410259447586885,0.013936339373652377,-0.04410862234671015,-0.0015118622068470231,0.010396276403192321,0.01985404800966707,0.004686649605681438,0.05991369030623719,-0.03406246776516098,0.022629781649656625,-0.043381149345377415,0.0302947208993136,-0.017040873200578392,-0.0429289595544491,-0.0011397371701870954,-0.04760286848590237,0.15451978021947813,
PSPN,-0.012327530508578865,-0.011969867317797816,0.026522608084828054,-0.007912237947738298,-0.009056088945113245,0.015017436071150277,-0.00623066375273949,-0.06970125392079464,0.026119174308504862,0.03796570460208634,-0.025299114689740367,0.050727308723193205,0.029523160872226648,0.009246210871422137,0.03800206275052656,0.00023892444247123747,0.07163563592080437,-0.07571023324876927
PENK,-0.018269797469147805,-0.031446244251214096,-0.03977924932293639,0.0841461935027845,-0.005127061629336737,-0.047741997462546176,0.04235719093682264,-0.019516726215306618,-0.028245570143139345,0.07720621894168786,,,,0.020614652049006754,-0.016699153864018712,-0.07100416432514961,-0.10670263605685912,-0.05324730517661209
EGF,-0.005995156240649262,-0.011015009803008529,0.01087880302714248,-0.024520166900381276,-0.022275231354337982,0.04766959486353802,0.016886568997419527,0.06421993858221267,-0.016398864962892164,0.03511071959916061,0.012882191412025165,-0.023082334362955478,-0.02193086554413064,0.04944701473045131,-0.037095709660093346,,-0.03285692187887228,-0.035675692076054054
SERPINC1,,,,,,,-0.014114504297545334,,,,,,0.16806492845110138,,-0.0287428899237781,,,
UTS2B,-0.018002815402724828,-0.02022195813525218,-0.013835775566808711,-0.013196021064029138,0.11710979851046088,,-0.013192239291922002,,,,,,,,,,,
F10,,0.02971959792434321,,-0.015135895194985437,0.030890914291383895,0.0012536529116545833,-0.013192239612439052,-0.06572089262984779,,-0.04057912618727418,,,-0.004126752849723238,0.05396093472728268,-0.012751083240569522,-0.0336702278135871,-0.00930356252359364,
FN1,0.028692178153204007,0.05243154130375777,0.07062569575141393,-0.03184151718678188,0.09730483675724351,0.04030785457344305,0.003361234093368532,0.095906918378778,-0.021932981608767353,-0.10920729336871093,-0.010789297152681093,0.029851074904496858,-0.09796675421315687,-0.06746980983478962,0.034374399802693884,-0.08551127991029328,0.08672063256309161,0.044551588694894076
FGF2,0.0075018524345484335,-0.0009018069617678593,-0.016301780078005118,-0.01743054972300238,0.017445641140613675,0.07078258501611562,0.024801109869088744,-0.025105486298773506,-0.0019310480194411064,0.00439579284705193,-0.044019231109451516,0.01671555923479431,0.029776079468360115,0.04854481485210386,-0.035742355697346226,-0.0422848302991291,0.07051630375342732,0.12029398996682501
GDF9,-0.022791577056120088,0.009928528720504202,-0.019917776305549518,0.004116673215969973,-0.015345142049877861,0.03347621977391908,-0.019096769579937122,,-0.0075562013362666,0.07301973086305197,-0.04681948220055268,-0.01525949935478753,-0.02050155974802144,-0.051274452420612994,0.030187555509229188,,0.11336198131566895,-0.05748280794193636
CSF1,0.011864916668872816,0.02254936294273446,0.04263040728416367,0.0008436116975828543,0.03849909516851809,0.05875439674481669,0.04526332395114007,0.11309004477218305,0.08213725243147911,0.016455418670797004,0.10470710379145948,-0.013808706640726311,-0.07188295365454414,-0.04217667646422828,-0.004561713925902982,0.03566204145105499,-0.02686428137756396,0.01501980367419337
GZMB,0.12487900918197113,0.022134900702219032,-0.01345436327087367,-0.012058559183458576,0.017356002617328538,,-0.010360797251709011,0.001544693721737823,,,,0.0005596968608101525,0.0012504258977811369,,0.03625015170514333,,0.02744165396486828,
WNT11,,,-0.018699924966157157,,,0.004342702459542782,,,,,,0.03091087422764495,0.128734544610698,,-0.024161583556951662,,0.09444863017974466,
GDNF,,,-0.013582618075971394,,0.12319773617338105,,,,0.05374079600804996,,0.034756806268988,-0.018088965793707668,0.04022317758940008,,0.06629459619581463,,,0.04232777568558804
FASLG,-0.019303094923286353,,,,,,,,,,,,,,,,,
SHBG,-0.021686069850787047,-0.02820881975094528,0.030425778239917614,-0.024335607107732467,-0.01647196003852733,-0.01409028063254109,0.024558059291187893,0.007033520890151093,0.046985328750185275,0.3091003115623969,-0.021704784908237316,-0.03118967100683953,0.01685422554446617,0.010609401777281317,0.10028503664865175,,-0.05137434736877163,
EFNA5,-0.010523471528735156,-0.032961147896270845,-0.014657699965772174,0.030156265591027423,-0.007690577514673433,-0.02136841103373269,-0.016234289718371698,-0.14382136417998093,-0.02569170156734457,-6.5247379355241e-06,-0.03410906950297426,0.07907481027258653,0.006560269185473875,-0.055318079055252864,-0.009542866978111936,0.08084643910770566,-0.007356013178357923,-0.004114805600508108
THBS1,0.023322215356720175,-0.016261552355749304,0.06486289718505851,0.027018450996248174,0.0026665822256365787,-0.02215244642988705,0.0964454614108007,0.13328336664278512,-0.015306953110310117,-0.021923189617891563,-0.023165999439460065,-0.009160671282356099,0.009567471664821879,-0.09115868006065955,0.01740723248229209,0.027083713664474714,0.06868992903000777,0.10208444884836568
PODXL,0.08346769023966517,0.04545366699188911,0.016864675041161604,-0.020550907648970836,0.10268715038274084,0.0319851527730328,0.009679345257992305,-0.006238365391132003,0.02565572754083924,0.013077617342595943,-0.023870893438781442,-0.01913102942109032,0.038769108186245106,0.01168660875209763,0.05588562903492052,0.006617604688055305,0.05839938396441852,-0.14034061074550716
LCN2,,,-0.016379827413465654,,,,,,,,,-0.04111622469634381,-0.03958559708732096,,,,,
C5,0.045127968375105416,-0.011316216417526599,0.013205848107188445,-0.04119128929820049,-0.01681759817272864,0.06646795160399341,0.032492010964250494,-0.01717226424537821,-0.005744141969771113,-0.038983094445386945,0.0021471617060279877,-0.03366977122796219,0.0008829350270772355,0.0331931828030347,-0.027807487768582433,-0.04222520629341731,0.05110249179052059,-0.005558665597092458
DLK1,,,0.06462462340012198,-0.010747631911016636,-0.020918801752586917,,0.009989432320621633,,,0.10962054551541445,,,,,,,-0.0008289791294424768,
CXCL5,0.018026082627997923,-0.02657972097458598,-0.010586568440252662,0.039218227303122716,0.09843232850909907,-0.00062724363806716,-0.016071671471381662,-0.054016504195013394,,0.08649804471548687,,-0.040895209269277935,8.607413241331587e-05,0.02978458741891984,-0.0660040252478542,,0.04375484937488378,0.09663309307145403
BCAN,-0.10485231769802103,-0.04777442062586543,-0.025194528308682355,-0.06057258335607544,0.03076757240412563,0.06936511012651109,0.02008460579439188,-0.1551128075999969,0.020266702592298118,-0.05568183716694277,0.10949689404088188,0.05687678437170916,0.12251500544564634,-0.056797138217787056,0.006392094349153487,-0.015581587909551681,-0.07133199369626396,0.10690841600024813
RELN,0.15625946285766035,-0.035538657798555306,-0.01999365217772555,0.06350904059268234,0.03471542389476207,-0.056355508782891396,0.01754261233119117,-0.0282802854999065,-0.03243117038986849,,,,,0.01544679199330192,0.021079147314576007,-0.017055544210702683,-0.048034106891560166,-0.06752879720849314
COL4A3,,0.07518012913171249,-0.03318151697030541,-0.04196592254931854,,,-0.01130543323017608,,-0.02235498663584893,,,,-0.01817640223669942,0.004471362539569417,0.021390662533022027,,-0.03501667432794545,
GNB3,0.06694997863442248,-0.007770179216056158,-0.045678027782775146,-0.02544863269773431,0.016853486995338722,0.042953013010014175,0.029010566930947168,-0.07535141291194226,0.04794869134779474,-0.06148472601305788,0.05926521360605111,0.0283402827930373,0.008918015957587165,-0.03862224330193991,-0.014451044600801648,,0.02127666238694194,
PYY,,,,,,,-0.01620295017751476,,-0.024732267822923978,,,0.034966128989573374,0.06361182134784549,,,,0.009157201243917537,
MSTN,-0.02986483183163293,0.041277471909034656,6.219770733714376e-05,-0.023268863735038794,-0.03329178892256972,0.05532491878328729,0.08789724712434376,,0.01403820744279985,0.08760496296637037,0.009687020305617572,-0.010008108077903808,0.017154152385667327,-0.07377047805143355,0.004457098610679579,,-0.03950055819957337,0.018641034376248956
COL18A1,0.08775129671150494,0.08816878336850766,0.06829135304564443,-0.038332877555697004,0.05647428101087924,0.033257260115043825,0.03416424675492249,0.17399612906256354,0.06433834051023747,-0.07366174720602733,-0.01781064446511421,0.10517045468147243,-0.016309184325148274,-0.021459404116588133,0.017312628500213867,0.1840742875060217,0.11493057997177868,-0.08258873407702776
FABP5,0.03285988315723777,0.011650284301822592,-0.013192577969463486,-0.028589173184810523,0.020362636903078202,0.04106465035438619,0.06063578283602127,0.12794068891201993,0.022533713080456173,0.1032035419934523,-0.020894702000799407,0.007248491628422695,0.03450779845274372,-0.07714701253027348,0.061288089908541184,0.008708236911130672,-0.027699013965448573,0.040132180149490854
TGFB3,-0.053756377559678235,0.01421725615885524,0.06850081341081143,0.027129003947306624,0.031918679399785786,0.07014288872806088,-0.0073036340920303285,0.08363739093452739,0.0728192606999386,0.03607338415107698,0.0652212676174312,0.032998235007267715,0.050720417700021815,0.06510398301566203,0.001002551260352872,0.008945593023955015,0.07156913236750637,0.030797829151117853
BSG,-0.10064112918608296,-0.026083432141510498,-0.03270522678919839,-0.024752421284876928,0.053117644980006214,-0.07479062028110657,-0.0054792054152759785,-0.11016776046893673,0.010870416179676124,-0.015801699531241005,-0.00034061016395614817,0.05029181727259465,-0.012397439971885074,-0.03601060765198157,-0.007537288380896248,-0.07931984114066733,-0.019714796410944837,0.047490775349628506
TDGF1,,,,,-0.015728108337113404,,-0.013192239062981266,-0.05925546345407986,,,,,,,,,,
S100A10,0.11861511421412468,0.006455213934258361,-0.05227377853203693,0.0037073666379515793,0.01599072439700643,0.01909784967084152,-0.040307893508843215,0.20855657050183973,0.050146557502693645,0.05250473148135446,-0.09323048613354362,-0.0382925971217262,-0.10452568321763404,0.03194707024672247,-0.05626157814512132,0.02985998786521273,0.033797415092980065,0.004188791221744644
PLAT,0.014399761755337394,-0.02222966954932245,-0.01089808109249476,-0.055469865828309976,0.023865746606734184,0.03607294294790198,0.002801119344862626,0.06015608741817026,-0.027310063794327245,-0.04502541475634755,0.04361801644442725,0.08434005582068305,0.04849901170639396,-0.0969924185660337,0.05890171309184062,-0.006535929463046568,-0.000591613698276765,0.031378589830694276
SFTPD,,0.0435579777569704,,0.09348652437733294,0.027221376077997933,,-0.024225612284447615,,0.10289499052870167,-0.05051095223392875,-0.039095923329093715,-0.009435944570951316,0.1245683047597727,-0.04608992967280948,-0.009421536054540606,-0.0347092052232453,-0.040214254440179634,0.002044091458178033
EPO,,,0.017848101929718918,-0.016090383697028924,,,0.07925968862937598,,-0.030216779257423627,,-0.045196472603701035,0.04051656159105514,0.04031877570852762,,0.06333596353560829,,,
FGF7,0.13452061907931825,0.027138049157712566,-0.019590968374858134,-0.02587036102698744,0.056240306653474965,0.0018258213531824902,-0.01096017496793091,-0.05708012448107287,0.007215994596671765,0.014741539596639531,-0.03962063192923928,0.020310644560274132,-0.019435123726469525,0.01403076385969356,-0.03264243239510035,0.06772556251536017,-0.0008142629138226774,-0.02584451188354014
CGN,-0.03357333657695286,0.025019501579097086,-0.022429137796919605,-0.04074024884178688,-0.024270702362054752,-0.015202342492358453,-0.020780459026508012,0.005229251170446145,0.02015182925229924,0.12156323503546387,-0.01229336019939322,0.026102069466432044,0.005478436005798471,0.08454594998073278,-0.026241040856393033,0.04570778213849005,-0.011015065275242084,0.058462288041601376
FGF13,-0.027174718250832362,-0.005747721710061519,-0.023845946950458764,0.10049549224225002,-0.028959305211865217,-0.0764134239045233,-0.026951688405706314,-0.17142414701353706,-0.05877726544818234,0.015112435699595337,,0.029440974864145028,-0.0016991462517327836,-0.04000650657407666,0.012711325638818488,0.04447348191716763,0.024483051324623986,-0.1593682490574941
CXCL13,,0.0236899583611356,,-0.015275612976575596,,,,,,,,0.11807927694053638,-0.023058273752824147,,-0.03972853192669073,,0.011841610045721387,
ACTR2,0.005362905005117876,-0.03847286984137396,0.029662611675126727,-0.06146208188268428,0.036504108201739265,-0.013662386893189014,-0.000839445888982568,-0.06726029809459981,0.006674390480740312,-0.024520354615524143,-0.020386747227532854,-0.021488833230646768,-0.05662375366516303,-0.10472120372804752,0.01849230361643054,0.0019949043530490328,0.014727434607724093,0.07334920700532503
